Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek
2021-09-15,9.770000457763672,10.079999923706056,9.640000343322754,9.779999732971191,9.779999732971191,5753395,-2092156.10652337,5753395,-0.3636385310800614,0.0,0.0,0.0,-1119597.9157401086,9.833333333333334,50.0,1000.0,9.779999732971191,9.779999732971191,9.779999732971191,0.0,0.0,0.0,0.0,9.833333333333334,10.273332913716636,9.393333752950031,8.949144007795983,0.4393935781533231,0.0,0.0,9.640000343322754,10.079999923706056,9.860000133514404,4.498973337391181,0.3181807344599693,0.0,0.0,0.0,0.0,0.0,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0.0,0.0,0.0,-18.40632414934965,1.0,2.3780992895069684,-195.59795368587527,-195.59795368587527,0.0,9.860000133514404,9.860000133514404,9.860000133514404,9.860000133514404,0.0,0.0,0.0,0.0,0.0,12.139957950846984,12.069579334542302,4.0,4.0,0.0,7.78000020980835,10.079999923706056,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.818073445996927,31.818073445996927,-68.18192655400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.779999732971191,-19.55979536858753,0.0,0.0,0.0,9.380000114440918,2
2021-09-16,9.649999618530272,9.829999923706056,9.34000015258789,9.380000114440918,9.380000114440918,4480281,-5840963.013456393,1273114,-0.570759032576016,-1792110.690908432,-3.007623490301508,-3.007623490301508,-1308594.6956830935,9.694697386176966,0.0,959.100242387353,9.579999923706056,9.979999542236328,9.18000030517578,8.350722791562033,0.25,0.0,0.0,9.675000031789144,10.13999970753988,9.21000035603841,9.612396366364546,0.1827955666077034,0.0,0.0,9.34000015258789,10.079999923706056,9.710000038146973,7.724423559618302,0.054054019222987,0.0,0.0,-0.0319088014781971,-0.0063817602956394,-0.0255270411825577,9.579999923706056,9.579999923706056,9.71846133012038,9.750370131598578,0.0631626868349415,0.2460025106727695,-0.182839823837828,-0.0079882339087201,2.018099633426238,2.578099098772105,-212.0478780445577,-203.8229158652165,-8.224962179341219,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,0.0,0.0,0.0,-66.66666666666667,12.139957950846984,12.069579334542302,4.0,8.0,-4.0,7.78000020980835,10.079999923706056,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,4.301074166175285,5.405401922298704,18.611737684147812,-94.59459807770128,0.0,0.0,-0.3272573353373378,-0.0654514670674675,-0.2618058682698703,-1.7946162177000655,-0.3589232435400131,-1.4356929741600524,9.390271524177187,-4.0899757612646965,-4.175968152450915,-4.0899757612646965,4.0899757612646965,9.350000381469728,3
2021-09-17,9.300000190734863,9.359999656677246,9.100000381469728,9.350000381469728,9.350000381469728,6747679,387699.9294477888,-5474565,0.0228309183482583,-1565013.2448036997,-1.3678740150170363,-2.187748752659272,-204823.2774808512,9.52594049426532,0.0,959.100242387353,9.50333340962728,9.895364656167873,9.111302163086686,8.25039445934727,0.3044377463395972,0.0,0.0,9.54000006781684,9.936666276719835,9.143333858913849,8.315853377006702,0.2605043206571981,0.0,0.0,9.100000381469728,10.079999923706056,9.590000152587892,10.312166268349031,0.2551021599760218,0.0,0.0,-0.0589380827425429,-0.0168930247850201,-0.0420450579575228,9.50333340962728,9.50333340962728,9.661775030327972,9.720713113070516,0.0638664275728611,0.4470667332396593,-0.3832003056667981,-0.0215699498502293,2.9630536388945936,2.6547656128508805,-218.3536758454337,-208.6665025252889,-9.687173320144808,9.590000152587892,9.590000152587892,9.590000152587892,9.590000152587892,0.0,0.0,0.0,0.0,-92.04545126145156,12.139957950846984,12.069579334542302,4.0,12.0,-8.0,7.78000020980835,10.079999923706056,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,23.966957130336603,25.510215997602188,20.911230455299272,-74.48978400239781,0.0,0.0,-0.6063143933678545,-0.1736240523275449,-0.4326903410403095,0.0157584231857511,-0.2839869101948603,0.2997453333806115,9.353545612125522,-0.3198265736159666,-0.3203391119161125,-4.396721505541679,0.31982657361595557,8.539999961853027,4
2021-09-20,9.079999923706056,9.079999923706056,8.5,8.539999961853027,8.539999961853027,5397502,-4265319.64813363,-10872067,-0.1905959561801404,-1966008.3362434544,-4.728113108962751,-3.0345368714270986,-489172.1760534005,9.328341826517912,0.0,876.0123742490932,9.262500047683716,10.163208031659988,8.361792063707444,19.44848538384651,0.098926567386949,0.0,0.0,9.331666707992554,9.774166345596315,8.889167070388794,9.483828590336614,-0.3945394288078838,0.0,1.0,8.5,10.079999923706056,9.289999961853027,17.05802877810693,0.0253164327750112,0.0,0.0,-0.1440586290843999,-0.0423261456448961,-0.1017324834395038,9.262500047683716,9.262500047683716,9.489194250562596,9.633252879646996,0.0555809724295919,0.5630602880993725,-0.5074793156697806,-0.0544609147612263,3.9805911859448058,2.895598974794444,-238.16214767135855,-216.04041381180636,-22.12173385955225,9.289999961853027,9.289999961853027,9.289999961853027,9.289999961853027,0.0,0.0,0.0,0.0,-121.3592421035802,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,10.06039993286133,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,16.019417925193,2.531643277501129,11.149087065800671,-97.46835672249888,0.0,0.0,-1.4954307842241432,-0.4379853987068646,-1.0574453855172783,-0.4643484564995723,-0.3200592194558027,-0.1442892370437695,8.722720429831686,-8.66310573871203,-9.061538076587627,-12.678934611191938,8.663105738712034,8.65999984741211,0
2021-09-21,8.260000228881836,8.75,8.1899995803833,8.65999984741211,8.65999984741211,4552964,-1175809.7469989285,-6319103,-0.0436587539698458,-1607099.2655008724,-3.9359026429329855,-3.2598783143035703,-403615.2912942125,9.193941485836437,0.0,888.3216699315046,9.142000007629395,10.08079926858371,8.20320074667508,20.53815926866871,0.2432890180764952,0.0,0.0,9.171999994913737,9.637999788920087,8.70600020090739,10.161356176728422,-0.0493566242806683,0.0,1.0,8.1899995803833,10.079999923706056,9.134999752044678,20.673816908176203,0.2486773447895329,0.0,0.0,-0.1995341815972757,-0.073767752835372,-0.1257664287619037,9.142000007629395,9.142000007629395,9.361625880847136,9.561160062444412,0.1021688865724615,0.6853834549024275,-0.583214568329966,-0.0964141380221774,5.035650677138003,3.0160990148487645,-248.0732398438716,-222.44697901821937,-25.6262608256522,9.134999752044678,9.134999752044678,9.134999752044678,9.134999752044678,0.0,0.0,0.0,0.0,-96.41707816899005,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.997983935546875,0.0,0.0,9.85000497688388,0.0,0.0,0.0,-99.33277808247578,30.534359758727625,24.86773447895329,17.636531251352206,-75.1322655210467,0.0,0.0,-2.0869243930036534,-0.7677731975662224,-1.3191511954374309,-2.045017521286425,-0.6650508798219272,-1.379966641464498,8.687244316804797,1.405150891043383,1.395370162087506,-11.451941882812534,-1.4051508910433768,8.880000114440918,1
2021-09-22,8.699999809265137,8.989999771118164,8.5,8.880000114440918,8.880000114440918,3125121,546199.4258653265,-3193982,0.0181721555661027,-1279295.448358271,4.311832527045026,-1.7455361460338508,143367.1766411507,9.151942331718477,12.571746784071408,910.8887609287186,9.098333358764648,9.977303723131492,8.219362994397805,19.321568680930103,0.3758017032343266,0.0,0.0,9.108333322736952,9.578333112928604,8.638333532545301,10.320214984192557,0.2570922231657512,0.0,0.0,8.1899995803833,10.079999923706056,9.134999752044678,20.773039069865163,0.3650795813320049,0.0,0.0,-0.2231741609073747,-0.1036490344497725,-0.1195251264576021,9.098333358764648,9.098333358764648,9.287529609092331,9.510703769999708,0.2467184595564487,0.6688383311342637,-0.422119871577815,-0.1381261522230792,6.08679038350553,3.0597656637135118,-251.6648086231696,-227.3166172857111,-24.348191337458477,9.134999752044678,9.134999752044678,9.134999752044678,9.134999752044678,0.0,0.0,0.0,0.0,-49.16344448771636,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.889504874237062,0.0,0.0,24.527508592243198,0.0,0.0,0.0,-97.56740209059092,37.94213618777385,36.50795813320049,21.30244529655164,-63.492041866799504,-0.1493333657582614,0.0,-2.3465577974507936,-1.0835301175431369,-1.263027679907657,-5.458103821117344,-1.6236614680810106,-3.8344423530363336,8.77291356019863,2.5404188326233257,2.508686493707435,-9.20245033848126,-2.540418832623331,8.899999618530273,2
2021-09-23,9.079999923706056,9.149999618530272,8.8100004196167,8.899999618530273,8.899999618530273,3203165,-961183.4375345216,9183,-0.0288989881341789,-1087387.2826618922,2.4944034147313587,-1.0388795525729828,86605.31903558914,9.13281498017732,22.715452507646745,910.8887609287186,9.069999967302596,9.89552150190652,8.244478432698669,18.203341512236733,0.3970345765396144,0.0,0.0,9.086190450759162,9.537618727911086,8.634762173607236,9.936579683165412,0.2937758425285506,0.0,0.0,8.1899995803833,10.079999923706056,9.134999752044678,20.837931093012333,0.375661327605233,0.0,0.0,-0.2375568149020921,-0.1304305905402364,-0.1071262243618556,9.069999967302596,9.069999967302596,9.227909610544325,9.465466425446415,0.3491253894982553,0.6602630226505452,-0.3111376331522898,-0.177300652999837,7.080456963849142,3.088099055175565,-253.99522157750312,-231.1278464702528,-22.867375107250325,9.134999752044678,9.134999752044678,9.134999752044678,9.134999752044678,0.0,0.0,0.0,0.0,-22.770209946848883,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.787534556605836,0.0,0.0,25.711607960856384,0.0,0.0,0.0,-96.02022705083418,36.81159203955343,37.5661327605233,32.98060845755903,-62.43386723947669,-0.2512857573372979,0.0,-2.509721171937793,-1.368768328422068,-1.1409528435157252,-8.149414209164576,-2.928812016297724,-5.220602192866852,8.821477716831158,0.225219637743379,0.22496639847569,-8.997956426053722,-0.22521963774337905,8.960000038146973,3
2021-09-24,8.949999809265137,9.079999923706056,8.899999618530273,8.960000038146973,8.960000038146973,1684457,-1522663.154495072,1693640,-0.0435736772819678,-917607.9384492954,0.1068568933326568,-0.8752029174436056,18570.12640238394,9.125448727198076,27.17216327814401,917.0296272458436,9.056249976158142,9.831874770607236,8.280625181709048,17.129050026027013,0.4379532870145459,0.0,0.0,9.072916626930237,9.490416407585144,8.65541684627533,9.20320990089745,0.3647704813088301,0.0,0.0,8.1899995803833,10.079999923706056,9.134999752044678,20.869569063336908,0.4074075756039049,0.0,0.0,-0.2413317175792197,-0.1526108159480331,-0.0887209016311866,9.056249976158142,9.056249976158142,9.186692753252425,9.428024470831645,0.385417131163508,0.6832395812981558,-0.2978224501346477,-0.2116317391344868,7.977976083875858,3.1018490463200177,-255.12615422733856,-234.1276349398885,-20.99851928745005,9.134999752044678,9.134999752044678,9.134999752044678,9.134999752044678,0.0,0.0,0.0,0.0,-17.682639625463935,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.691682458032483,0.0,0.0,29.295589096847465,0.0,0.0,0.0,-94.4006601093721,39.52693524629886,40.74075756039049,38.27161615137143,-59.2592424396095,-0.2862500667572014,0.0,-2.5597273143048174,-1.606960125598618,-0.9527671887061993,-12.981116424359826,-4.939272897910144,-8.041843526449682,8.875667672270632,0.6741620470609444,0.6718997367987534,-8.384455186228323,-0.674162047060932,8.949999809265137,4
2021-09-27,9.0,9.260000228881836,8.84000015258789,8.949999809265137,8.949999809265137,2320450,-2627643.3593987734,-626810,-0.0705123405937476,-789836.0945435184,1.0860040430382911,-0.6300520473833685,8766.122582116888,9.118674996083152,32.552042872234765,917.0296272458436,9.04444440205892,9.778753570151208,8.310135233966632,16.237794947915795,0.4356915336906747,0.0,0.0,9.06666663840965,9.484444229691118,8.648889047128183,9.21568218934204,0.3603720836406565,0.0,0.0,8.1899995803833,10.079999923706056,9.134999752044678,20.89680979068772,0.402116450172544,0.0,0.0,-0.2423367824640774,-0.170556009251242,-0.0717807732128353,9.04444440205892,9.04444440205892,9.150278454177457,9.392615236641532,0.4177477784541042,0.6755763711829542,-0.2578285927288499,-0.2411098323023269,8.904540582787265,3.11365462041924,-256.09715915807624,-236.5686931863538,-19.528465971722422,9.134999752044678,9.134999752044678,9.134999752044678,9.134999752044678,0.0,0.0,0.0,0.0,-10.563358735789215,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.601581485373533,0.0,0.0,29.044086304458745,0.0,0.0,0.0,-93.0502053531044,40.87911326316827,40.2116450172544,39.50617844605606,-59.7883549827456,-0.2307778252495644,0.0,-2.5800778202720087,-1.8015836645332963,-0.7784941557387124,-15.899490689442128,-7.131316456216542,-8.768174233225587,8.89958086221374,-0.1116096968667434,-0.1116720268707904,-8.486707018077787,0.1116096968667506,8.770000457763672,0
2021-09-28,8.880000114440918,8.899999618530273,8.680000305175781,8.770000457763672,8.770000457763672,1862008,-2966182.9306601416,-2488818,-0.0758090644020938,-724882.3999645215,-3.071945546206821,-0.9013735472526412,-40037.91867834014,9.102716495024552,30.77500780203889,898.5866393430948,9.017000007629395,9.73282398822216,8.30117602703663,15.877209271090098,0.3274718669936244,0.0,0.0,9.038333320617676,9.436333084106446,8.640333557128907,8.806928210555757,0.1628982131774861,0.0,0.0,8.1899995803833,10.079999923706056,9.134999752044678,20.960411907769803,0.3068787153555158,0.4319998741149906,0.0,-0.2547214763544492,-0.1873891026718834,-0.0673323736825657,9.017000007629395,9.017000007629395,9.091774147036872,9.346495623391322,0.4094965406025589,0.7377190030182025,-0.3282224624156435,-0.2693012073791194,9.775368934232402,3.1410990148487645,-258.3544523729764,-243.5416374849206,-14.812814888055811,9.009999752044678,9.134999752044678,9.072499752044678,9.134999752044678,0.0,0.0,0.0,0.0,-56.478365269695104,12.139957950846984,12.069579334542302,4.0,16.0,-12.0,7.78000020980835,9.51688657107412,0.0,0.0,24.900353266129255,0.0,0.0,0.0,-91.95419372848194,37.96221873317072,30.68787153555158,37.213424704398825,-69.31212846444842,-0.1380000114440918,0.0,-2.72531531194389,-1.986329994015415,-0.7389853179284749,-19.21616312116089,-9.548285789205412,-9.667877331955475,8.859016364075034,-2.0111659814241234,-2.031665239497382,-10.327191235011204,2.011165981424128,8.489999771118164,1
