JSE_STOCK,TARGET_STOCK,TARGET_MARKET,PERCENT_CHANGE_CORR,DAILY_SIMILARITY_10
DRD.JO_2021-09-15_2023-09-15,6098.T_2021-09-15_2023-09-15,jpx,0.13664849221565312,0.5635593220338984
DRD.JO_2021-09-15_2023-09-15,601998.SS_2021-09-15_2023-09-15,ssx,0.13486079171280016,0.4613733905579399
DSY.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.2372431439467419,0.5741525423728814
DSY.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.21764245892911058,0.5042918454935622
DSY.JO_2021-09-15_2023-09-15,BSL.AX_2021-09-15_2023-09-15,asx,0.21653495316768093,0.5641547861507128
DSY.JO_2021-09-15_2023-09-15,601919.SS_2021-09-15_2023-09-15,ssx,0.21244874447005,0.5579399141630901
DSY.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.20235689577525015,0.5763747454175153
DSY.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.20047779978301652,0.5926680244399185
DSY.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.20023811944177258,0.570264765784114
DSY.JO_2021-09-15_2023-09-15,600030.SS_2021-09-15_2023-09-15,ssx,0.19910635730236584,0.5450643776824035
DSY.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.19425546304825772,0.5064377682403434
DSY.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.19348823683633815,0.5466101694915254
DTC.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,-0.15796074905682908,0.42857142857142855
DTC.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.15280877971346837,0.5024630541871922
DTC.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.1448456067523049,0.5338983050847458
DTC.JO_2021-09-15_2023-09-15,6098.T_2021-09-15_2023-09-15,jpx,0.14210001294033908,0.5233050847457628
DTC.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.13406060420600346,0.5376782077393075
DTC.JO_2021-09-15_2023-09-15,4689.T_2021-09-15_2023-09-15,jpx,0.12487003172238408,0.5360169491525424
DTC.JO_2021-09-15_2023-09-15,4901.T_2021-09-15_2023-09-15,jpx,0.12465316284881783,0.510593220338983
DTC.JO_2021-09-15_2023-09-15,SVW.AX_2021-09-15_2023-09-15,asx,0.12446241763047315,0.5091649694501018
DTC.JO_2021-09-15_2023-09-15,WBCPI.AX_2021-09-15_2023-09-15,asx,0.1213994162347181,0.4857142857142857
DTC.JO_2021-09-15_2023-09-15,000568.SZ_2021-09-15_2023-09-15,ssx,0.12059993700838006,0.5128755364806867
EQU.JO_2021-09-15_2023-09-15,RHCPA.AX_2021-09-15_2023-09-15,asx,-0.2935286456146204,0.41836734693877553
EQU.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.26729422504311284,0.49141630901287553
EQU.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.21670960045438092,0.4871244635193133
EQU.JO_2021-09-15_2023-09-15,BENPG.AX_2021-09-15_2023-09-15,asx,0.2154988060198869,0.4489795918367347
EQU.JO_2021-09-15_2023-09-15,601066.SS_2021-09-15_2023-09-15,ssx,0.18748843234133677,0.47639484978540775
EQU.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.17365666547421854,0.47854077253218885
EQU.JO_2021-09-15_2023-09-15,601319.SS_2021-09-15_2023-09-15,ssx,0.15812454320635666,0.4721030042918455
EQU.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.15453491044909043,0.463519313304721
EQU.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,-0.14138112740316544,0.47657841140529533
EQU.JO_2021-09-15_2023-09-15,000333.SZ_2021-09-15_2023-09-15,ssx,0.13667756435361128,0.463519313304721
EXX.JO_2021-09-15_2023-09-15,FMG.AX_2021-09-15_2023-09-15,asx,0.29675654711356353,0.5763747454175153
EXX.JO_2021-09-15_2023-09-15,200725.SZ_2021-09-15_2023-09-15,ssx,0.2899510700220635,0.48497854077253216
EXX.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.2892504163376604,0.5064377682403434
EXX.JO_2021-09-15_2023-09-15,600000.SS_2021-09-15_2023-09-15,ssx,0.285596395066923,0.5472103004291845
EXX.JO_2021-09-15_2023-09-15,YAL.AX_2021-09-15_2023-09-15,asx,0.2681465954704358,0.5376782077393075
EXX.JO_2021-09-15_2023-09-15,000001.SZ_2021-09-15_2023-09-15,ssx,0.2673207895419896,0.5429184549356223
EXX.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.2647861897915512,0.5600858369098712
EXX.JO_2021-09-15_2023-09-15,BHP.AX_2021-09-15_2023-09-15,asx,0.2628704657563211,0.560081466395112
EXX.JO_2021-09-15_2023-09-15,RIO.AX_2021-09-15_2023-09-15,asx,0.2626737983560107,0.5763747454175153
EXX.JO_2021-09-15_2023-09-15,WHC.AX_2021-09-15_2023-09-15,asx,0.2607134133013333,0.5193482688391039
FBR.JO_2021-09-15_2023-09-15,600905.SS_2021-09-15_2023-09-15,ssx,0.1579064842428717,0.49356223175965663
FBR.JO_2021-09-15_2023-09-15,7270.T_2021-09-15_2023-09-15,jpx,0.15762209428385815,0.5508474576271186
FBR.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.1532600746843426,0.5360169491525424
FBR.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.15188979744101935,0.5274949083503055
FBR.JO_2021-09-15_2023-09-15,300124.SZ_2021-09-15_2023-09-15,ssx,0.14166307910006964,0.5343347639484979
FBR.JO_2021-09-15_2023-09-15,AMC.AX_2021-09-15_2023-09-15,asx,0.13543154466766974,0.5224489795918368
FBR.JO_2021-09-15_2023-09-15,8591.T_2021-09-15_2023-09-15,jpx,0.13507534620286127,0.5466101694915254
FBR.JO_2021-09-15_2023-09-15,601985.SS_2021-09-15_2023-09-15,ssx,0.1308734572523543,0.51931330472103
FBR.JO_2021-09-15_2023-09-15,8309.T_2021-09-15_2023-09-15,jpx,0.13013299320253782,0.5233050847457628
FBR.JO_2021-09-15_2023-09-15,601818.SS_2021-09-15_2023-09-15,ssx,0.13007116537010585,0.4334763948497854
FFA.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.19280820964731601,0.4925053533190578
FFA.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.1860332380289004,0.5224839400428265
FFA.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.17800817051043488,0.534521158129176
FFA.JO_2021-09-15_2023-09-15,NXT.AX_2021-09-15_2023-09-15,asx,0.17284132264730673,0.5096359743040685
FFA.JO_2021-09-15_2023-09-15,6273.T_2021-09-15_2023-09-15,jpx,0.17052157093927842,0.5501113585746102
FFA.JO_2021-09-15_2023-09-15,SVW.AX_2021-09-15_2023-09-15,asx,0.16936900188599882,0.4817987152034261
FFA.JO_2021-09-15_2023-09-15,600019.SS_2021-09-15_2023-09-15,ssx,0.16895915805441536,0.5022421524663677
FFA.JO_2021-09-15_2023-09-15,URW.AX_2021-09-15_2023-09-15,asx,0.1641351445764876,0.4613733905579399
FFA.JO_2021-09-15_2023-09-15,STO.AX_2021-09-15_2023-09-15,asx,0.16097123862802212,0.49464668094218417
FFA.JO_2021-09-15_2023-09-15,6902.T_2021-09-15_2023-09-15,jpx,0.160399539133734,0.49665924276169265
FFB.JO_2021-09-15_2023-09-15,601088.SS_2021-09-15_2023-09-15,ssx,0.21092268476124393,0.5214592274678111
FFB.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.16762650447170205,0.4661016949152542
FFB.JO_2021-09-15_2023-09-15,600019.SS_2021-09-15_2023-09-15,ssx,0.16579972903494683,0.5021459227467812
FFB.JO_2021-09-15_2023-09-15,600018.SS_2021-09-15_2023-09-15,ssx,0.16511182238717395,0.48068669527896996
FFB.JO_2021-09-15_2023-09-15,8801.T_2021-09-15_2023-09-15,jpx,0.16247435502159532,0.4957627118644068
FFB.JO_2021-09-15_2023-09-15,601988.SS_2021-09-15_2023-09-15,ssx,0.15988701747558037,0.4227467811158798
FFB.JO_2021-09-15_2023-09-15,600188.SS_2021-09-15_2023-09-15,ssx,0.15732862472038175,0.5064377682403434
FFB.JO_2021-09-15_2023-09-15,601225.SS_2021-09-15_2023-09-15,ssx,0.14176626451361807,0.5085836909871244
FFB.JO_2021-09-15_2023-09-15,6502.T_2021-09-15_2023-09-15,jpx,0.14095200102899166,0.510593220338983
FFB.JO_2021-09-15_2023-09-15,7741.T_2021-09-15_2023-09-15,jpx,0.1388565064956816,0.5127118644067796
FSR.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.2427536640431814,0.5560081466395111
FSR.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.23287274549245846,0.5784114052953157
FSR.JO_2021-09-15_2023-09-15,PLS.AX_2021-09-15_2023-09-15,asx,0.19891786556491853,0.5437881873727087
FSR.JO_2021-09-15_2023-09-15,AKE.AX_2021-09-15_2023-09-15,asx,0.19643063237992114,0.5478615071283096
FSR.JO_2021-09-15_2023-09-15,8316.T_2021-09-15_2023-09-15,jpx,0.1921183609905756,0.5783898305084746
FSR.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.18877715448839644,0.5539714867617108
FSR.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.18716180779425926,0.5743380855397149
FSR.JO_2021-09-15_2023-09-15,8306.T_2021-09-15_2023-09-15,jpx,0.18665553635989293,0.5508474576271186
FSR.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.185852929840496,0.5254237288135594
FSR.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.1856647231044574,0.5295315682281059
GFI.JO_2021-09-15_2023-09-15,NST.AX_2021-09-15_2023-09-15,asx,0.25831963054734053,0.5519348268839104
GFI.JO_2021-09-15_2023-09-15,NCM.AX_2021-09-15_2023-09-15,asx,0.23050854309802352,0.5539714867617108
GFI.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.2217103335883794,0.5173116089613035
GFI.JO_2021-09-15_2023-09-15,601328.SS_2021-09-15_2023-09-15,ssx,0.15392882590010135,0.44206008583690987
GFI.JO_2021-09-15_2023-09-15,601899.SS_2021-09-15_2023-09-15,ssx,0.14674279216506436,0.5150214592274678
GFI.JO_2021-09-15_2023-09-15,9843.T_2021-09-15_2023-09-15,jpx,0.13390573348611215,0.4957627118644068
GFI.JO_2021-09-15_2023-09-15,200596.SZ_2021-09-15_2023-09-15,ssx,0.1308684401316824,0.5128755364806867
GFI.JO_2021-09-15_2023-09-15,TCL.AX_2021-09-15_2023-09-15,asx,0.13072956544308814,0.48879837067209775
GFI.JO_2021-09-15_2023-09-15,601288.SS_2021-09-15_2023-09-15,ssx,0.1259471926597306,0.34763948497854075
GFI.JO_2021-09-15_2023-09-15,601939.SS_2021-09-15_2023-09-15,ssx,0.12183210824703192,0.43991416309012876
GLN.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.2702907690750391,0.5743380855397149
GLN.JO_2021-09-15_2023-09-15,STO.AX_2021-09-15_2023-09-15,asx,0.26527739493024527,0.5784114052953157
GLN.JO_2021-09-15_2023-09-15,601899.SS_2021-09-15_2023-09-15,ssx,0.26316987363490096,0.575107296137339
GLN.JO_2021-09-15_2023-09-15,S32.AX_2021-09-15_2023-09-15,asx,0.2609567667486769,0.5865580448065173
GLN.JO_2021-09-15_2023-09-15,RIO.AX_2021-09-15_2023-09-15,asx,0.24550335182870786,0.5682281059063137
GLN.JO_2021-09-15_2023-09-15,FMG.AX_2021-09-15_2023-09-15,asx,0.2404416040959028,0.5682281059063137
GLN.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.2399728196624335,0.5257510729613734
GLN.JO_2021-09-15_2023-09-15,5401.T_2021-09-15_2023-09-15,jpx,0.23916974698624335,0.5614406779661016
GLN.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.23800690003946157,0.5254237288135594
GLN.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.2363835627048081,0.5529661016949152
GND.JO_2021-09-15_2023-09-15,AIA.AX_2021-09-15_2023-09-15,asx,0.20213483505424168,0.5356415478615071
GND.JO_2021-09-15_2023-09-15,BSL.AX_2021-09-15_2023-09-15,asx,0.20182916894370384,0.5274949083503055
GND.JO_2021-09-15_2023-09-15,1605.T_2021-09-15_2023-09-15,jpx,0.1833255211075343,0.5317796610169492
GND.JO_2021-09-15_2023-09-15,4911.T_2021-09-15_2023-09-15,jpx,0.178176634405639,0.5233050847457628
GND.JO_2021-09-15_2023-09-15,5108.T_2021-09-15_2023-09-15,jpx,0.1779152265541312,0.5317796610169492
GND.JO_2021-09-15_2023-09-15,BHP.AX_2021-09-15_2023-09-15,asx,0.17301869771351394,0.5112016293279023
GND.JO_2021-09-15_2023-09-15,8591.T_2021-09-15_2023-09-15,jpx,0.17156278414359277,0.548728813559322
GND.JO_2021-09-15_2023-09-15,WDS.AX_2021-09-15_2023-09-15,asx,0.1692267496371351,0.5234215885947047
GND.JO_2021-09-15_2023-09-15,601166.SS_2021-09-15_2023-09-15,ssx,0.1627130725409896,0.5
GND.JO_2021-09-15_2023-09-15,8830.T_2021-09-15_2023-09-15,jpx,0.16254122758899212,0.4872881355932203
GRT.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.2382438027472642,0.5173116089613035
GRT.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.22231569749582808,0.5498981670061099
GRT.JO_2021-09-15_2023-09-15,SDF.AX_2021-09-15_2023-09-15,asx,0.22006419107482347,0.5213849287169042
GRT.JO_2021-09-15_2023-09-15,NXT.AX_2021-09-15_2023-09-15,asx,0.2092529650776175,0.5437881873727087
GRT.JO_2021-09-15_2023-09-15,WES.AX_2021-09-15_2023-09-15,asx,0.20676181116384407,0.5641547861507128
GRT.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.20545050918779814,0.5234215885947047
GRT.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.2034591487300655,0.5682281059063137
GRT.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.20206784382453388,0.5295315682281059
GRT.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.20162017010279487,0.5529661016949152
GRT.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.19802505899189998,0.5467980295566502
HAR.JO_2021-09-15_2023-09-15,NST.AX_2021-09-15_2023-09-15,asx,0.25030414453275923,0.5539714867617108
HAR.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.2366855377727068,0.5071283095723014
HAR.JO_2021-09-15_2023-09-15,NCM.AX_2021-09-15_2023-09-15,asx,0.23412082123598538,0.560081466395112
HAR.JO_2021-09-15_2023-09-15,601899.SS_2021-09-15_2023-09-15,ssx,0.1636195695816791,0.5278969957081545
HAR.JO_2021-09-15_2023-09-15,6098.T_2021-09-15_2023-09-15,jpx,0.14973671637620925,0.5169491525423728
HAR.JO_2021-09-15_2023-09-15,9843.T_2021-09-15_2023-09-15,jpx,0.14639024953341737,0.510593220338983
HAR.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.14394396924010866,0.5300429184549357
HAR.JO_2021-09-15_2023-09-15,9613.T_2021-09-15_2023-09-15,jpx,0.12741383996007608,0.5169491525423728
HAR.JO_2021-09-15_2023-09-15,600016.SS_2021-09-15_2023-09-15,ssx,0.12179969663373198,0.4291845493562232
HAR.JO_2021-09-15_2023-09-15,IEL.AX_2021-09-15_2023-09-15,asx,0.1217168824674993,0.5234215885947047
HCI.JO_2021-09-15_2023-09-15,300124.SZ_2021-09-15_2023-09-15,ssx,0.23479099242004328,0.5107296137339056
HCI.JO_2021-09-15_2023-09-15,DXS.AX_2021-09-15_2023-09-15,asx,0.1748682137827785,0.5315682281059063
HCI.JO_2021-09-15_2023-09-15,002475.SZ_2021-09-15_2023-09-15,ssx,0.1572685293993997,0.4871244635193133
HCI.JO_2021-09-15_2023-09-15,BHP.AX_2021-09-15_2023-09-15,asx,0.1546593188211769,0.5498981670061099
HCI.JO_2021-09-15_2023-09-15,SCG.AX_2021-09-15_2023-09-15,asx,0.15212234967905258,0.505091649694501
HCI.JO_2021-09-15_2023-09-15,2502.T_2021-09-15_2023-09-15,jpx,0.15211310496854355,0.5042372881355932
HCI.JO_2021-09-15_2023-09-15,6902.T_2021-09-15_2023-09-15,jpx,0.15149708873647677,0.4851694915254237
HCI.JO_2021-09-15_2023-09-15,601088.SS_2021-09-15_2023-09-15,ssx,0.14432015481074933,0.5064377682403434
HCI.JO_2021-09-15_2023-09-15,AMC.AX_2021-09-15_2023-09-15,asx,0.14301236540454454,0.4959183673469388
HCI.JO_2021-09-15_2023-09-15,FMG.AX_2021-09-15_2023-09-15,asx,0.13779323327086682,0.5336048879837068
HMN.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.23623231047363738,0.5369458128078818
HMN.JO_2021-09-15_2023-09-15,NWS.AX_2021-09-15_2023-09-15,asx,0.2284424199928775,0.5213849287169042
HMN.JO_2021-09-15_2023-09-15,8830.T_2021-09-15_2023-09-15,jpx,0.20567869645706496,0.5063559322033898
HMN.JO_2021-09-15_2023-09-15,WBC.AX_2021-09-15_2023-09-15,asx,0.19212416586312156,0.5040816326530613
HMN.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.1917267956879554,0.515274949083503
HMN.JO_2021-09-15_2023-09-15,AFI.AX_2021-09-15_2023-09-15,asx,0.188945615963965,0.45824847250509165
HMN.JO_2021-09-15_2023-09-15,4911.T_2021-09-15_2023-09-15,jpx,0.18857031476963967,0.5360169491525424
HMN.JO_2021-09-15_2023-09-15,6920.T_2021-09-15_2023-09-15,jpx,0.18832675263001417,0.538135593220339
HMN.JO_2021-09-15_2023-09-15,S32.AX_2021-09-15_2023-09-15,asx,0.1871908077006191,0.47657841140529533
HMN.JO_2021-09-15_2023-09-15,URW.AX_2021-09-15_2023-09-15,asx,0.18626774485714628,0.4857142857142857
HYP.JO_2021-09-15_2023-09-15,600905.SS_2021-09-15_2023-09-15,ssx,0.24114613807014776,0.4978540772532189
HYP.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.23952340598035848,0.5519348268839104
HYP.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.21872092655202388,0.5665024630541872
HYP.JO_2021-09-15_2023-09-15,PLS.AX_2021-09-15_2023-09-15,asx,0.21400150831896758,0.5234215885947047
HYP.JO_2021-09-15_2023-09-15,6758.T_2021-09-15_2023-09-15,jpx,0.21111009580326326,0.5614406779661016
HYP.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.20162900082564403,0.5805084745762712
HYP.JO_2021-09-15_2023-09-15,AKE.AX_2021-09-15_2023-09-15,asx,0.19758669895895406,0.5376782077393075
HYP.JO_2021-09-15_2023-09-15,4911.T_2021-09-15_2023-09-15,jpx,0.1956719234868532,0.5466101694915254
HYP.JO_2021-09-15_2023-09-15,4543.T_2021-09-15_2023-09-15,jpx,0.19240336762060384,0.5550847457627118
HYP.JO_2021-09-15_2023-09-15,003816.SZ_2021-09-15_2023-09-15,ssx,0.1898669683829486,0.4356223175965665
IMP.JO_2021-09-15_2023-09-15,601318.SS_2021-09-15_2023-09-15,ssx,0.23763303309634246,0.5708154506437768
IMP.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.2360459377944935,0.5064377682403434
IMP.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.22714188606642577,0.5515021459227468
IMP.JO_2021-09-15_2023-09-15,NST.AX_2021-09-15_2023-09-15,asx,0.22607696591265855,0.5967413441955194
IMP.JO_2021-09-15_2023-09-15,4543.T_2021-09-15_2023-09-15,jpx,0.220906756912901,0.538135593220339
IMP.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.2123085643754756,0.5417515274949084
IMP.JO_2021-09-15_2023-09-15,600000.SS_2021-09-15_2023-09-15,ssx,0.21216313917064644,0.5085836909871244
IMP.JO_2021-09-15_2023-09-15,4684.T_2021-09-15_2023-09-15,jpx,0.20847812314883346,0.538135593220339
IMP.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.20655398263437635,0.575107296137339
IMP.JO_2021-09-15_2023-09-15,9843.T_2021-09-15_2023-09-15,jpx,0.2041551442004605,0.548728813559322
INL.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.23204096867482005,0.5723014256619144
INL.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.21486195362777627,0.5539714867617108
INL.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.21021396664100772,0.5550847457627118
INL.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.19865050783421068,0.570264765784114
INL.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.19187899578429657,0.5641547861507128
INL.JO_2021-09-15_2023-09-15,6902.T_2021-09-15_2023-09-15,jpx,0.1913499585170807,0.5550847457627118
INL.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.189304051012041,0.5741525423728814
INL.JO_2021-09-15_2023-09-15,6857.T_2021-09-15_2023-09-15,jpx,0.18540115003862845,0.5614406779661016
INL.JO_2021-09-15_2023-09-15,TPG.AX_2021-09-15_2023-09-15,asx,0.18517673365972517,0.5519348268839104
INL.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.18409427733544853,0.5498981670061099
INP.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.2484487254402068,0.6089613034623218
INP.JO_2021-09-15_2023-09-15,SOL.AX_2021-09-15_2023-09-15,asx,0.2294429164749122,0.5743380855397149
INP.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.2245495611483731,0.5635593220338984
INP.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.20829243347329693,0.6008146639511202
INP.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.20581108719293786,0.5987780040733197
INP.JO_2021-09-15_2023-09-15,TPG.AX_2021-09-15_2023-09-15,asx,0.19831173674662098,0.5804480651731161
INP.JO_2021-09-15_2023-09-15,6857.T_2021-09-15_2023-09-15,jpx,0.19194370862244542,0.586864406779661
INP.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.1918328833644319,0.5417515274949084
INP.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.1902069780738787,0.5720338983050848
INP.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.190169514028205,0.5437881873727087
IPF.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.18928867920292844,0.5234215885947047
IPF.JO_2021-09-15_2023-09-15,PME.AX_2021-09-15_2023-09-15,asx,0.17427204068465071,0.5274949083503055
IPF.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.1740081183155586,0.5519348268839104
IPF.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.16810560280567569,0.4852216748768473
IPF.JO_2021-09-15_2023-09-15,TLS.AX_2021-09-15_2023-09-15,asx,0.16697602107831525,0.4969450101832994
IPF.JO_2021-09-15_2023-09-15,AMC.AX_2021-09-15_2023-09-15,asx,0.16300346515039552,0.5142857142857142
IPF.JO_2021-09-15_2023-09-15,300760.SZ_2021-09-15_2023-09-15,ssx,0.15653956089958337,0.5386266094420601
IPF.JO_2021-09-15_2023-09-15,601888.SS_2021-09-15_2023-09-15,ssx,0.15492656269388508,0.5407725321888412
IPF.JO_2021-09-15_2023-09-15,6981.T_2021-09-15_2023-09-15,jpx,0.15222210335789946,0.5444915254237288
IPF.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,0.14954848857446768,0.4025974025974026
JSE.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.23711546205125295,0.5517241379310345
JSE.JO_2021-09-15_2023-09-15,4911.T_2021-09-15_2023-09-15,jpx,0.21987115165693027,0.5932203389830508
JSE.JO_2021-09-15_2023-09-15,LTR.AX_2021-09-15_2023-09-15,asx,0.20048568600511216,0.48268839103869654
JSE.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.19900455840393805,0.5560081466395111
JSE.JO_2021-09-15_2023-09-15,IEL.AX_2021-09-15_2023-09-15,asx,0.1905166489383296,0.5356415478615071
JSE.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.1883871219081065,0.5315682281059063
JSE.JO_2021-09-15_2023-09-15,SVW.AX_2021-09-15_2023-09-15,asx,0.171711769293841,0.5682281059063137
JSE.JO_2021-09-15_2023-09-15,NXT.AX_2021-09-15_2023-09-15,asx,0.16929018440175175,0.5336048879837068
JSE.JO_2021-09-15_2023-09-15,002594.SZ_2021-09-15_2023-09-15,ssx,0.1685721882920437,0.5515021459227468
JSE.JO_2021-09-15_2023-09-15,SDF.AX_2021-09-15_2023-09-15,asx,0.1676062198030045,0.49490835030549896
KAP.JO_2021-09-15_2023-09-15,RHCPA.AX_2021-09-15_2023-09-15,asx,-0.29328673989510395,0.42448979591836733
KAP.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.2673380971556197,0.43991416309012876
KAP.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.2170875158372198,0.5085836909871244
KAP.JO_2021-09-15_2023-09-15,BENPG.AX_2021-09-15_2023-09-15,asx,0.21518870977705473,0.40816326530612246
KAP.JO_2021-09-15_2023-09-15,601066.SS_2021-09-15_2023-09-15,ssx,0.18756408260874863,0.48497854077253216
KAP.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.17412822861546723,0.4892703862660944
KAP.JO_2021-09-15_2023-09-15,601319.SS_2021-09-15_2023-09-15,ssx,0.15827580056487883,0.48283261802575106
KAP.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.15479137306332266,0.5021459227467812
KAP.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,-0.14106622940978325,0.4623217922606925
KAP.JO_2021-09-15_2023-09-15,000333.SZ_2021-09-15_2023-09-15,ssx,0.13746249025338758,0.5236051502145923
