Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_NXT.AX_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent,asx_SVW.AX_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,asx_STO.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent
2022-04-19,1189.0,1238.0,1189.0,1229.0,1229.0,1063634,-21297575.763313383,-13674515,0.0264801640484899,8845143.04724979,-50675.326287049866,-7560.873206360303,-2933.2023037419394,1232.6499127819511,65.5699053796569,956.2209046713846,1232.75,1252.334432593264,1213.165567406736,3.1773567379053262,0.4042606932281048,0.0,0.0,1227.6333333333334,1263.3333333333337,1191.9333333333334,5.816068858779773,0.5191409897292235,0.0,0.0,1138.0,1297.0,1217.5,12.897992293652402,0.5723270440251572,41.58615769587646,1.0882916364906492,0.4509650676593537,-1.038455673279199,1.4894207409385527,1232.4166666666667,1215.7307692307693,1231.6184190831684,1231.167454015509,0.9029126213592232,1.007766990291262,-0.1048543689320387,-0.0133650412949904,25.09070994275204,11.25,2.485480523371692,-3.829356415448205,6.314836938819896,1223.0,1169.0,1196.0,1207.5,99.99985647654076,11.663709179729844,14.523438303372783,16.21768895910685,-83.63031598954635,1250.0,1262.0,56.00000000000001,12.0,44.00000000000001,1208.9743999999998,1289.00392048,0.0,0.0,49.12050767749022,0.4476712330696955,0.588279914292227,0.5945881396062659,0.5078849635373284,68.51717299374143,41.23711340206186,43.136385470938194,-58.76288659793814,2.1088235294116657,-0.9669621273166802,0.0366290601809291,-0.0846145527462952,0.1212436129272243,-8.467897531524079,0.4158145274402296,-8.883712058964308,1222.223749771205,-0.7269789983844865,-0.7296343678507178,-15.12430939226519,0.7269789983844959,1232.0,1,-0.9181101505695608,-0.0764588016998573,-0.5779698888817393,0.1790551264732727,-1.676851468919608,0.7707113766393974,-1.542765415927164,-0.3898631672582979,-1.5872971512157932,-2.279992144660298
2022-04-20,1229.0,1245.0,1221.0,1232.0,1232.0,633604,-21350376.096646715,-13040911,-0.0334176871028191,7853095.754785536,73863.17005574459,-2464.04977660099,-6185.762764689103,1231.844954515228,63.2850599583823,958.5550484582146,1234.05,1249.3401929353458,1218.759807064654,2.4780507978357256,0.4329635666250806,0.0,0.0,1229.9666666666667,1265.0666666666666,1194.8666666666666,5.707471747201825,0.5289648622981968,0.0,0.0,1172.0,1297.0,1234.5,10.12924922004781,0.48,39.827541926288816,1.1175829219195583,0.4479997511696183,-0.7411645883894356,1.189164339559054,1231.4166666666667,1218.2692307692307,1231.677123839604,1231.2291240884344,0.948473282442748,0.9923664122137404,-0.0438931297709923,-0.008010919843443,24.861262572433983,-13.049999999999956,3.395596132372982,-1.1211090778454722,4.516705210218455,1223.0,1169.0,1196.0,1207.5,99.9999282382704,10.928850738846767,15.127105078062558,15.54911508017953,2.5469595670167307,1246.5,1258.5,52.0,8.0,44.0,1208.9743999999998,1285.0037636608,0.0,0.0,50.2221206769656,0.5725157805518637,0.611198021932366,0.6021515306791346,0.5439760346096529,68.18160409836914,44.329896907216494,44.65136902782398,-55.67010309278351,6.485294117647072,-0.964630225080386,0.0363863835255931,-0.0604143654919175,0.0968007490175106,-13.09712663411339,-2.2867737048704946,-10.810352929242896,1222.7286626750738,0.2441008950366141,0.243803452743041,-14.9171270718232,-0.2441008950366097,1225.0,2,-0.5448778228909958,0.1527931405902336,-0.2873186335104094,-0.8968644384842577,-0.4007446229140612,0.728156266415823,4.143636803046832,0.3883491370127245,1.0817315554596971,-2.460241727030308
2022-04-21,1237.0,1248.0,1217.0,1225.0,1225.0,1887009,-22263444.967614457,-14927920,-0.0868686996322814,4844215.932673317,-821.4057272646818,-1996.478689194078,-9175.00901046675,1231.567886948479,60.246012501772064,958.5550484582146,1233.6,1249.3911367545247,1217.808863245475,2.5601713285546066,0.227695347912947,0.0,0.0,1229.3,1264.6,1194.0,5.743105832587644,0.439093484419264,0.0,0.0,1172.0,1297.0,1234.5,10.132944228274969,0.424,38.944787733659936,1.189601976442825,-0.1178334711644311,-0.6164983649444348,0.4986648937800036,1231.75,1221.3461538461538,1230.6498740181266,1230.767707489291,0.9464944649446494,0.9797047970479704,-0.0332103321033211,-0.0047423074940289,24.67538271370768,-21.59999999999991,2.021072841007249,0.4986471273367304,1.5224257136705184,1223.0,1169.0,1196.0,1207.5,99.9999641191352,10.412401433734832,14.306688022411128,15.4056155357307,-28.836251287332068,1240.0,1252.0,48.0,4.0,44.0,1208.9743999999998,1281.1636131143682,0.0,0.0,47.63071813172971,0.2788350793816857,0.433007364334415,0.5441617668530028,-0.0957871524014251,66.21477636464954,37.11340206185567,40.893470790378025,-62.88659793814433,9.38823529411752,0.3276003276003276,-0.0095739813814912,-0.0502462886698322,0.040672307288341,-10.595572404399745,-3.948533444776345,-6.6470389596234,1222.762907809632,-0.5681818181818232,-0.5698021114637797,-15.400552486187848,0.568181818181813,1247.0,3,-2.0709343914881515,-2.1423162151389192,-2.796233365971773,0.8888922797309249,-1.7961315334335524,-0.2444862721390848,3.170035230071676,0.7797263345165959,-1.7011003036955117,-2.255239442988298
2022-04-22,1225.0,1255.0,1223.0,1247.0,1247.0,588586,-21969151.967614457,-14339334,-0.0785630273702366,6002026.799434273,35338.9309293799,-154.2732915698112,-151.11796382189277,1231.3840745158116,59.65760547928737,975.7699146346072,1234.4,1251.1737890770123,1217.6262109229876,2.7177234408639745,0.8755859794751893,0.0,0.0,1229.9,1264.1,1195.7,5.561427758354326,0.7500000000000008,0.0,0.0,1189.0,1286.0,1237.5,7.858068697342838,0.5979381443298969,38.25030896029394,1.189601976442825,1.1951784882164702,-0.2541629943122537,1.449341482528724,1234.6666666666667,1225.3461538461538,1233.165278015338,1231.9700995271214,0.9757462686567164,0.9944029850746268,-0.0186567164179104,0.0004933145067919,24.424324577403947,-3.400000000000091,1.3355745817197868,1.4288141624399515,-0.0932395807201647,1222.0,1169.0,1195.5,1207.5,99.9999820595676,9.719284096107586,14.737041991983826,14.529612033345389,82.49938979741323,1240.0,1252.0,100.0,4.0,96.0,1208.9743999999998,1277.4770685897936,0.0,0.0,55.41682181294819,1.0,0.6171169533111831,0.5537741131926547,1.5019218899212077,65.13698777528911,59.79381443298969,47.079037800687296,-40.20618556701031,13.735294117647072,2.8877887788778875,0.0970135954334627,-0.0207943118491732,0.117807907282636,-15.077717608496034,-6.174370277520284,-8.90334733097575,1222.9590499048531,1.795918367346938,1.77998227012095,-13.88121546961326,-1.7959183673469423,1244.0,4,1.588046164218639,0.0749049542352224,0.1114787273605202,-0.4484322192421359,0.5881506066992586,1.8536502745992325,-1.48810471900525,-0.785853843888205,2.628443395696109,1.6735841338846456
2022-04-26,1216.0,1259.0,1180.0,1248.0,1248.0,818043,-21630560.275517296,-14851398,-0.0599134469693321,4388494.750604773,-270401.4336654674,-16324.745265669231,-569.5733039036454,1233.391043642192,65.9841813142705,978.907438475876,1235.25,1253.19296519531,1217.30703480469,2.905155263357228,0.8552924464049171,0.0,0.0,1230.5333333333333,1267.7333333333331,1193.3333333333337,6.046158847112353,0.734767025089605,0.0,0.0,1180.0,1286.0,1233.0,8.581258854482899,0.6415094339622641,42.212750257838096,0.8381403654474994,2.875384500959853,0.727765392602932,2.1476191083569214,1236.0833333333333,1233.0,1236.8579801174903,1233.9825956165305,0.9521178637200736,0.9171270718232044,0.0349907918968692,0.0129771704179491,23.526242240409783,4.75,5.1088387703672025,2.604167485087163,2.50467128528004,1223.0,1204.0,1213.5,1207.5,99.9999955148919,10.210333512759927,13.65263361073444,19.96395389204889,-37.20705484416419,1185.25,1207.5,100.0,4.0,96.0,1208.9743999999998,1270.5404664123537,0.0,0.0,55.59511028890402,1.0,0.961479582000366,0.7665626034797145,3.7348546117755856,67.82047307274145,79.06976744186046,70.09738443447388,-20.930232558139537,22.40294117647045,0.3215434083601286,0.2330166171852071,0.0588739023371105,0.1741427148480966,-17.227214849025234,-9.75789692432701,-7.469317924698224,1224.1516757146408,0.3215434083601254,0.321027563024856,-13.812154696132596,-0.321543408360128,1249.0,1,1.6474101596865864,3.973013403416872,-0.0956725239917801,-0.0892877593940966,1.0889863817080538,1.5407548989574025,1.7080779920745215,-2.144242772385084,4.294464437493218,0.913727239807372
2022-04-28,1300.0,1323.0,1241.0,1249.0,1249.0,399832,-21952376.275517296,-14451566,-0.0723364621204875,3818685.786232663,1281788.351107465,74687.45827596808,2950.741549179652,1231.8252670442964,40.44212237784312,979.6918194361932,1235.75,1254.616637220239,1216.883362779761,3.053471530688084,0.8511489579548971,0.0,0.0,1235.1,1275.4,1194.8,6.525787385636803,0.6724565756823816,0.0,0.0,1180.0,1323.0,1251.5,11.571919886708477,0.4825174825174825,46.19147523205429,0.7902373607770327,3.630987235106204,1.3084097611035863,2.322577474002617,1236.8333333333333,1234.6153846153843,1238.725983176338,1235.094995941232,1.0274442538593482,0.8816466552315609,0.1457975986277873,0.0199817634579951,23.39461871525245,-2.75,7.938144953435278,3.3328040382609747,4.605340915174303,1251.5,1230.5,1241.0,1207.5,99.99999775744595,10.304479012443505,21.93136517886977,17.39739947340628,286.5359477124173,1179.25,1207.5,100.0,40.0,60.0,1180.0,1270.5404664123537,1.0,0.0,55.9481588950508,1.0,0.961479582000366,0.8813501463761088,4.855616043570122,56.186289801301726,48.25174825174825,66.25002904072673,-51.74825174825175,30.33529411764698,0.7258064516129032,0.2939844503490299,0.1058960119394944,0.1880884384095354,-21.792563288178403,-12.16483019709729,-9.627733091081112,1224.9338420097831,0.0801282051282159,0.0800961196204319,-13.74309392265194,-0.0801282051282044,1245.0,3,-1.2704309641065237,-0.7042277746921712,-1.30501835976726,-1.0138216848831405,-0.7993573881709892,-1.6053852093678105,1.7107344426739104,-1.149433372189776,-0.2538044034289441,-9.721462533826667
2022-05-06,1260.0,1260.0,1184.0,1197.0,1197.0,447452,-22846256.03776775,-18995181,-0.0853484519225394,-2469625.236047766,59447.717297050855,72359.4764383594,-10484.281703584864,1232.3833186122415,36.53063524962701,966.9062818252804,1233.3,1258.3287834302848,1208.271216569715,4.058831335487696,-0.2251650904469628,0.0,1.0,1235.6,1281.2,1190.0,7.38102945937197,0.0767543859649122,0.0,0.0,1180.0,1323.0,1251.5,11.59490797048569,0.1188811188811188,44.82069420977573,1.6675053282941843,-3.3327963101489786,0.5012232874995819,-3.834019597648561,1231.9166666666667,1233.1923076923076,1226.9400616670189,1230.272857977168,0.9315068493150684,0.9452054794520548,-0.0136986301369863,0.0158730314359978,23.15308248813544,-4.2999999999999545,9.464851769674096,7.653017323534343,1.8118344461397533,1251.5,1251.5,1251.5,1200.0,6.249999929920186,11.094310908572558,24.924181493976693,15.043948612427627,-148.85471416520582,1184.5,1207.5,80.0,100.0,-20.0,1188.409544,1323.0,0.0,1.0,36.47649017019518,0.0,0.0,0.0987022813478436,-4.554269500978403,40.50829970565712,11.888111888111888,21.67832167832169,-88.1118881118881,6.661764705882433,-3.3117932148626816,-0.2708989545318271,0.0403267470396365,-0.3112257015714637,-24.83901986796843,-18.331363160213552,-6.50765670775488,1222.617769628709,-1.074380165289257,-1.0801933032813515,-17.33425414364641,1.0743801652892555,1198.0,4,7.776576423497957,2.5502301206832527,2.373314896897895,5.444649333449206,-0.0318019378585461,0.9528592086650748,3.791471741509256,3.118914633137493,1.589243710939385,0.102669147017778
2022-05-09,1187.0,1203.0,1187.0,1198.0,1198.0,2007244,-22093539.53776775,-16987937,0.229171513688949,-1830072.4880409427,-21522.04714523994,70988.75981724267,-3130.439964926089,1228.0767529054583,36.11910844432235,966.9062818252804,1231.65,1261.038943499216,1202.2610565007842,4.772288149915298,-0.0724942102954108,0.0,1.0,1232.2,1276.3,1188.1,7.157928907644866,0.1122448979591846,0.0,0.0,1180.0,1323.0,1251.5,11.61044127796046,0.1258741258741259,41.93862478879816,1.9700357685527967,-5.394531417307462,-0.6779276534618268,-4.716603763845635,1229.3333333333333,1231.6153846153843,1222.4877444874776,1227.882275904785,0.9334470989761092,1.02901023890785,-0.0955631399317407,0.0036141676582947,23.32954720877313,0.349999999999909,8.75299815506545,8.477175498350526,0.275822656714924,1251.5,1251.5,1251.5,1187.0,3.124999964960093,12.067594273647815,24.254067638356084,14.639475614553318,-231.85988323602933,1178.0,1207.5,76.0,96.0,-20.0,1188.409544,1320.22,0.0,0.0,36.98602738527591,0.0261681329053379,0.0087227109684459,0.0090782017413439,-7.652190408794675,34.05024475539691,12.587412587412588,15.151515151515165,-87.41258741258741,-5.935294117647118,-2.5223759153783565,-0.4393362069936561,-0.055605843767022,-0.3837303632266342,-16.206285345929093,-17.906347597356664,1.7000622514275712,1220.9485298090071,0.0835421888053522,0.0835073117421814,-17.265193370165743,-0.0835421888053531,1205.0,0,2.6217315698050925,0.7930143801356593,0.1580154084039122,2.5911751994890864,2.050544535004377,1.0126662421258743,0.492607958510149,1.4084446233250103,-0.3726668279576586,2.338125235612452
2022-05-10,1250.0,1250.0,1189.0,1205.0,1205.0,886622,-22515048.35743988,-16101315,0.1814910630702207,-682011.561177951,168561.1230039408,82578.70632757926,6857.491565586197,1227.1888692678835,36.744503411031445,972.55598464062,1229.7,1260.6845122601617,1198.7154877398386,5.039361187307702,0.1014137677461801,0.0,0.0,1229.5,1276.5,1182.5,7.645384302562016,0.2393617021276596,0.0,0.0,1180.0,1323.0,1251.5,11.628852565666422,0.1748251748251748,43.844762309918345,2.1796492771359213,-6.389970245795666,-1.8203361719285944,-4.569634073867071,1227.0833333333333,1230.2692307692307,1219.797322258635,1226.1872925044306,0.9512987012987012,0.9675324675324676,-0.0162337662337662,-0.0089092535789883,23.66184731591881,-4.7000000000000455,7.116700022456836,8.988613742464501,-1.8719137200076648,1251.5,1251.5,1251.5,1187.0,1.5624999824800463,13.936235319634708,29.50263957215513,13.184107173766888,-96.64630879674228,1178.0,1207.5,72.0,92.0,-20.0,1188.409544,1317.4956,0.0,0.0,40.57907954218071,0.2106953148164732,0.078954482573937,0.0292257311807943,-9.294009844693448,35.196568340240965,17.482517482517483,13.986013986014,-82.51748251748252,-10.30294117647054,-2.191558441558441,-0.5211251400872414,-0.1487097030310659,-0.3724154370561755,-16.962266914124054,-17.71753146071014,0.755264546586087,1217.9107583595132,0.5843071786310494,0.5826067249360634,-16.781767955801108,-0.5843071786310503,1214.0,1,1.0879060425877043,2.078345910962611,-1.2296154369892491,3.3497459279984128,0.1136040459291507,0.7160961326323303,1.320121380861906,-2.2449006402755174,1.7326737192005055,1.486456200669977
2022-05-11,1246.0,1258.0,1181.0,1214.0,1214.0,1663679,-22752716.78601131,-14437636,0.1527882239945344,1554434.5189903271,0.0,86198.37249093999,17606.414250583613,1226.729645290077,46.453262863332704,972.55598464062,1228.4,1259.7266659572974,1197.0733340427028,5.100401490930858,0.2701638594475818,0.0,0.0,1226.6333333333334,1277.6333333333334,1175.6333333333334,8.315443354438978,0.3761437908496721,0.0,0.0,1180.0,1323.0,1251.5,11.641159231520676,0.2377622377622377,47.16028607892651,2.282085958279747,-6.379103570157668,-2.7320896515744097,-3.6470139185832577,1226.1666666666667,1229.2307692307693,1218.9054265265372,1225.2845300966949,0.9720496894409938,0.953416149068323,0.0186335403726708,-0.0196301980934083,24.07104693945585,18.59999999999991,6.002802743806658,9.087943072846665,-3.085140329040005,1252.0,1251.5,1251.75,1183.5,0.7812499912400233,15.671402005193965,25.99024441443732,11.614491882812471,-70.47015319598458,1193.75,1207.5,68.0,88.0,-20.0,1188.409544,1314.825688,0.0,0.0,44.92712024268607,0.4339961916927872,0.2236198798048661,0.1037656911157497,-9.46576204322969,35.72833603015973,23.776223776223777,17.948717948717967,-76.22377622377623,-15.232352941176488,-0.8979591836734694,-0.5206222239379985,-0.2230922072124524,-0.2975300167255461,-12.145249413882278,-16.603075051344568,4.457825637462291,1217.5382460138385,0.7468879668049766,0.7441125694688466,-16.16022099447514,-0.7468879668049766,1191.0,2,-1.1665422551026836,-0.3265326164346334,0.5893013290376103,-3.975528776416468,0.6498794705560158,-0.1545515992970507,-1.0033384807011316,-3.992011978605717,-0.3778297352386062,3.311521977551024
2022-05-12,1262.0,1262.0,1183.0,1191.0,1191.0,824834,-23410495.798669536,-15262470,0.1220853492333617,-1377796.4122940048,28733.05416605038,82974.79278453325,-3201.185037631504,1225.6653182444722,41.63638476305652,954.1302946515474,1226.3,1261.50284079446,1191.09715920554,5.741309760166341,-0.0013799909800934,0.0,1.0,1224.9333333333334,1275.9333333333334,1173.9333333333334,8.326983781430283,0.1673202614379079,0.0,0.0,1180.0,1323.0,1251.5,11.661094348854276,0.0769230769230769,50.344257471033856,2.584906820143156,-8.132651290724198,-3.8122019794043673,-4.32044931131983,1221.5,1227.1923076923076,1214.6122839839932,1222.7449352747174,0.9313304721030042,0.96137339055794,-0.0300429184549356,-0.0322979335215305,24.379968638795376,17.700000000000045,3.0640262022934643,8.546374322719796,-5.482348120426332,1223.0,1251.5,1237.25,1183.5,0.3906249956200116,17.359415419741225,23.557486042397368,10.264307171577371,-94.49449449449467,1200.5,1207.5,64.0,100.0,-36.0,1188.409544,1309.4726604799998,0.0,0.0,37.39614715264993,0.0472305170886977,0.2306406745326527,0.1777383456371519,-12.044847061385283,31.349567795696817,7.6923076923076925,16.317016317016332,-92.3076923076923,-15.505882352941171,-4.490777866880514,-0.6651142896696615,-0.3114966237038942,-0.3536176659657672,-13.805760831443347,-16.043612207364326,2.237851375920979,1212.549367171449,-1.894563426688633,-1.912740226414389,-17.74861878453039,1.8945634266886344,1180.0,3,3.794204934390223,2.4410116890448563,3.048637895594098,2.941178395536454,1.700736788366072,2.263370136338253,0.8278241102970583,-0.767753580809071,2.1329889121234515,-0.690515812169906
2022-05-13,1196.0,1199.0,1176.0,1180.0,1180.0,1180511,-24180394.276930407,-16442981,0.0310055749810267,-3036057.0676805754,-68190.80889546985,78162.69255823288,-26530.127560216173,1221.720562854191,43.84277724058622,954.1302946515474,1223.45,1263.6070666259388,1183.2929333740612,6.564561956097722,-0.0410006712484102,0.0,1.0,1216.3333333333337,1261.4333333333334,1171.2333333333331,7.415730337078655,0.0971914264597189,0.0,0.0,1176.0,1323.0,1249.5,12.01520290980424,0.0272108843537414,47.60983172393047,2.948739154356454,-10.2913265556615,-5.108026894655794,-5.183299661005705,1216.1666666666667,1225.6153846153843,1209.2873172172249,1219.5786437728864,0.9261939218523878,1.0564399421128798,-0.130246020260492,-0.0474161151653136,24.57084866854479,24.549999999999955,-1.4666540250151114,7.2499839798855135,-8.716638004900625,1220.5,1249.5,1235.0,1183.5,0.1953124978100058,18.610868359480857,22.72904871537396,10.973634759667377,-204.4265930295809,1209.0,1207.5,60.0,100.0,-40.0,1188.409544,1304.3337540608,0.0,0.0,34.42410664176357,0.0,0.1604089029271616,0.2048898190882268,-15.184070405337554,30.34723680435116,2.7210884353741496,11.396539967968552,-97.27891156462584,-21.567647058823468,-5.144694533762058,-0.8438427983474905,-0.4179658586326135,-0.425876939714877,-12.6082709765707,-15.3565439612056,2.7482729846349017,1205.423365707052,-0.9235936188077276,-0.9278851895589746,-18.508287292817684,0.9235936188077288,1186.0,4,-4.508870820158947,-0.166810863298096,-3.4314947650344862,-1.5151573533783704,-1.2144382437269456,-1.5789287423889533,-1.3355747865695662,-1.7142886207217316,-3.2051265330652114,-1.7144372297749155
2022-05-16,1184.0,1190.0,1150.0,1186.0,1186.0,803065,-23537942.276930407,-15639916,0.0413915365777838,-1913993.2008690648,-87166.0450897499,69412.33712829502,-6819.742909391056,1218.3318869612228,39.16339502839993,958.981804624352,1221.25,1264.4373824166282,1178.0626175833718,7.072652186960609,0.0918946920660342,0.0,0.0,1209.1333333333332,1255.3333333333333,1162.9333333333332,7.641837128521814,0.2496392496392512,0.0,0.0,1150.0,1323.0,1236.5,14.165813715455474,0.2080924855491329,46.84884855153742,3.242278385302907,-11.38668379678711,-6.363758275082057,-5.022925521705053,1211.0,1224.6153846153843,1205.7046530299594,1217.0913368267466,0.8812589413447782,1.0786838340486409,-0.1974248927038626,-0.0624937929614828,24.74574144054721,27.75,-6.020376702261214,5.401076412309266,-11.42145311457048,1207.5,1236.5,1222.0,1183.5,0.0976562489050029,18.687054380829,21.32453154049885,14.31213602412183,-199.8675450521106,1209.0,1207.5,56.00000000000001,96.0,-39.99999999999999,1188.409544,1296.633728817152,0.0,0.0,37.34892976550748,0.1358862675729296,0.0610389282205424,0.1506961685601189,-16.842489884179788,35.55620219143904,20.809248554913296,10.407548227531729,-79.1907514450867,-24.67058823529419,-4.967948717948718,-0.935565265502174,-0.5214857400065256,-0.4140795254956485,-14.149850871240568,-15.115205343212596,0.9653544719720292,1202.270912106313,0.5084745762711895,0.5071862097961066,-18.093922651933703,-0.5084745762711833,1204.0,0,-0.0278451137502599,0.7493780072688452,0.1327048025537465,-2.7860669418626145,-4.174889383167027,2.279778494939123,-2.3064170008490805,1.4981258692901918,-0.4968891039435448,0.3775577056448611
2022-05-17,1185.0,1213.0,1185.0,1204.0,1204.0,3637362,-22238884.41978755,-12002554,0.0162685810854445,7712650.970683658,22323.870981222102,69317.99117713796,59287.863649355466,1212.277554164507,47.2740125694637,958.981804624352,1219.95,1263.5686886552094,1176.3313113447907,7.15089776715592,0.3171655259276673,0.0,0.0,1206.3666666666668,1253.7666666666669,1158.9666666666667,7.858307313973103,0.4750351617440213,0.0,0.0,1150.0,1323.0,1236.5,14.18090905364974,0.3121387283236994,44.96396369638368,3.3816315928903737,-10.679209455255432,-7.226848511116732,-3.4523609441387,1207.25,1223.576923076923,1205.442398717658,1216.1216081729135,0.9217391304347826,1.0623188405797102,-0.1405797101449275,-0.0739276821338021,24.81752734078061,25.049999999999955,-9.64667066324219,3.12415328153748,-12.77082394477967,1206.0,1236.5,1221.25,1183.5,0.0488281244525014,19.314107484344785,24.031537763191604,13.67510695609664,-83.44804981973147,1211.5,1207.5,52.0,92.0,-40.0,1188.409544,1284.9030305117797,0.0,0.0,45.23982309196296,0.5024944338047483,0.2127935671258926,0.1447471327578655,-15.71981027747248,40.01434923536373,31.213872832369944,18.24806994088581,-68.78612716763006,-27.2705882352941,-3.602882305844676,-0.8781366422145683,-0.5928159204481342,-0.2853207217664341,2.5457866800766027,-11.583006938554757,14.12879361863136,1202.3498553708257,1.5177065767284947,1.5063046311095007,-16.850828729281766,-1.5177065767285,1202.0,1,-0.461981381690947,-0.9228181520149406,-0.350321929031324,-1.258471591491329,-1.0413378924743597,0.3711473512215661,-0.1610324552122648,1.1406923385144836,-1.9777481562685324,-0.1353525892219096
2022-05-18,1218.0,1218.0,1200.0,1202.0,1202.0,871291,-22916555.197565325,-12873845,-0.0408862342561301,6361903.403443136,20658.999117401647,90108.02209020004,53757.15505089835,1211.1734790774954,52.32870543036362,957.3888115934144,1218.15,1261.6115922395866,1174.6884077604136,7.135671672550421,0.3142037697218781,0.0,0.0,1203.7333333333331,1247.2333333333331,1160.2333333333331,7.227514399645547,0.4800766283524902,0.0,0.0,1150.0,1323.0,1236.5,14.201863481508845,0.3005780346820809,42.26756732674532,3.528013388313344,-10.162764208126418,-7.81403165051867,-2.3487325576077485,1203.6666666666667,1221.9615384615386,1204.9127989149415,1215.075563123068,1.0158982511923689,1.0492845786963434,-0.0333863275039745,-0.0826088925390133,24.76994281802489,12.849999999999907,-13.489255085180773,0.4198247130663571,-13.909079798247127,1206.0,1236.5,1221.25,1183.5,0.0244140622262507,20.01137163590925,24.143525138587226,13.266313250860213,-54.51382176686696,1211.5,1207.5,48.0,88.0,-40.0,1188.409544,1274.110788070837,0.0,0.0,44.56814008274789,0.4712882742344711,0.369889658537383,0.214574051294606,-15.035291589644396,36.1976414037744,30.057803468208093,27.3603082851638,-69.94219653179191,-28.561764705882524,-3.453815261044177,-0.8363894819845942,-0.6415306327554262,-0.1948588492291679,-1.0449696302030356,-9.475399476884412,8.430429846681378,1202.3357416572928,-0.1661129568106267,-0.1662510773613235,-16.9889502762431,0.1661129568106361,1200.0,2,-0.5595894037466849,-1.995016383508414,-0.3491108220439969,-3.059270493854683,-3.013737183922146,-4.523671082484086,-2.572343262400622,-1.7307722286360845,-0.1212170011822593,-1.5544711068134802
2022-05-19,1196.0,1214.0,1175.0,1200.0,1200.0,651564,-22732780.736026864,-13525409,-0.06314986551279,5266898.917236974,-86791.16709947142,-7647.657781724003,-2531.4603540057824,1209.2056828633345,49.17886491658097,955.7958185624768,1216.7,1260.5501995434463,1172.8498004565536,7.208054498799454,0.3095789737119235,0.0,0.0,1201.8,1247.5,1156.1,7.605258778498926,0.4803063457330421,0.0,0.0,1150.0,1323.0,1236.5,14.218788526341744,0.2890173410404624,41.94081059407078,3.65787412858581,-9.801871046323413,-8.211599529679619,-1.590271516643794,1201.0833333333333,1220.423076923077,1204.156983697258,1213.9588547435817,0.8703071672354948,1.1689419795221845,-0.2986348122866894,-0.0892349688885851,24.74103941029031,9.299999999999956,-16.58507957628862,-2.4746121031517223,-14.110467473136898,1206.0,1236.5,1221.25,1183.5,0.0122070311131253,19.674537163290523,22.56929491939971,16.58098920897228,-85.1828173044729,1211.5,1207.5,44.0,84.0,-40.0,1188.409544,1264.1819250251704,0.0,0.0,43.86674366279094,0.4800201324978728,0.4846009468456975,0.3557613908363243,-14.686103538686396,40.94257403743156,43.47826086956522,34.9166457233811,-56.52173913043478,-32.86764705882342,-2.518277822908205,-0.8074302525182218,-0.6747105567079854,-0.1327196958102363,-5.369270145015949,-8.65417361051072,3.28490346549477,1202.2962874947889,-0.1663893510815306,-0.1665279319061241,-17.12707182320442,0.1663893510815342,1188.0,3,2.126724216179184,0.0815061960669822,2.555183965466668,0.9276384997446598,0.2728485599822789,2.4949011023068977,0.6269500923213798,-2.079397623962791,0.6053265857655532,2.222812416962185
