Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600031.SS_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601166.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent
2021-12-07,59551.0,63300.0,59314.26953125,63106.0,59422.59375,1847528,7814505.338941987,20959757,0.1803856830908468,1295644707.0873604,594805385.4556712,40441602.32216269,175576.75879246765,59673.9196554154,67.5229854662305,875.6155159955499,59475.1,62604.08059437894,56346.11940562106,10.52198514799955,1.0802049406319003,1.0,0.0,59518.37565104167,61778.64869791667,57258.10260416666,7.59521079717318,1.293626317386408,1.0,0.0,55267.0,63300.0,59283.5,13.506492633051478,0.9758496203161956,2185.150314587649,3.624326995371443,751.7961832847432,700.0671367598392,51.72904652490399,59864.583333333336,58765.5,59689.97742151722,58938.18123823248,1.0155791299706431,0.879961651612957,0.1356174783576861,0.1891738176575724,26.406370916593577,1460.9000000000017,49.60683067956818,59.49056943076421,-9.88373875119602,60025.0,58955.5,59490.25,57024.5,20.05067067850221,13.312943439406675,32.52499632465016,19.38914199245289,148.5971464718014,55826.5,53503.0,100.0,12.0,88.0,56750.0,61249.27762111796,1.0,0.0,62.563972837754335,0.8793239126461765,0.402973635552993,0.2985802070264752,4.831517316316803,58.70267109038129,97.0381679389313,50.03101366460145,-2.9618320610687023,1384.564165900738,5.176666666666667,1.2755673274781376,1.196572475897106,0.0789948515810317,-0.5055350144205363,-5.505606878852071,5.000071864431535,59154.69944874166,6.5277941896385805,6.323574341893945,6.6989043689976935,6.5278021805722375,58428.2265625,1,1.516037575985976,0.8846891336258409,0.7866243224680147,0.909326306143754,1.9889304299738624,6.875277846511068,-0.205763569940558,3.7796969193317977,2.522891466634178,0.9302361426540672
2021-12-08,62850.0,63200.0,61942.0,62050.0,58428.2265625,1228648,6796817.567876804,19731109,0.1185095155809424,925202279.2177376,129405856.26182193,52350754.1812871,100042.93750135967,59851.57026242653,72.60825735121708,860.9631852363306,59776.8,62668.05845264653,56885.541547353474,9.673513646252488,0.893116014571304,0.0,0.0,59617.34231770832,61880.41536458333,57354.26927083333,7.591995747864089,1.0374677776421857,1.0,0.0,56499.0,63300.0,59899.5,11.377323643955512,0.8162034994853697,2092.4352831288843,3.6374353984938135,884.3714865101501,736.9280067099014,147.44347980024872,59957.41666666666,58959.5,60053.057818206886,59168.686331696736,1.1082230413695555,0.87137124531318,0.2368517960563757,0.1949897025366779,26.42027842302937,1900.199999999997,48.37840348606779,57.19386090442798,-8.81545741836019,60025.0,58955.5,59490.25,57139.5,44.86257718787781,14.169378790816708,31.079050923327166,18.5271698520183,158.62292045195196,55884.0,53503.0,96.0,8.0,88.0,56881.0,61249.27762111796,0.0,0.0,58.857785820857366,0.6795705563544207,0.6294971543378,0.4175422654041974,6.66913155921047,55.640358677353625,80.91603053435115,72.90801974771439,-19.083969465648856,1664.3524011948466,1.8281475646580017,1.4946613510268036,1.2561902509230456,0.238471100103758,-1.5723879464911543,-4.718963092379888,3.146575145888734,59176.76318295143,-1.6733749564225242,-1.68753405392863,4.913431624509679,-1.6733823361589657,58286.98046875,2,3.2739872747665686,2.1764280600881847,0.4878018179045682,1.852300122069736,0.0541790335223453,-2.061852052426346,0.2061878293790755,1.196680028000742,-0.0992316475059595,-0.1152199332363181
2021-12-09,61750.0,62981.0,61322.0,61900.0,58286.98046875,1182618,6438254.063356008,18548491,0.0686959797030971,767688710.7580608,-58848292.51711035,44268887.68735439,-23418.75497729375,59967.66424929161,65.7161016625811,858.8818882534869,59908.35,62931.62261589159,56885.07738410841,10.092992432245556,0.8293864386445094,0.0,0.0,59767.208984375,62004.08203125,57530.3359375,7.485285275609199,0.9767349265986716,0.0,0.0,56750.0,63300.0,60025.0,10.933367385347784,0.7862595419847328,2049.091754815996,3.6731195134782175,966.196906569814,782.7817866818839,183.41511988793013,59976.0,59094.42307692308,60337.20276925198,59371.00586268216,1.078879900085749,0.9031115229252136,0.1757683771605354,0.2032281727655319,26.303127804251577,1544.6500000000017,46.26737488726109,55.13290551999842,-8.865530632737325,60025.0,58955.5,59490.25,57139.5,68.68407187657377,14.558246916827942,29.23334071270656,19.64631376831299,122.41268603178445,55884.0,53503.0,92.0,4.0,88.0,57009.38,61249.27762111796,0.0,0.0,58.32921743311172,0.6510821641063914,0.7366588777023294,0.5897098891977075,7.91675076570459,50.84863433647581,78.62595419847328,85.52671755725191,-21.37404580152672,2005.4494600183823,0.3615610357183391,1.627388474442405,1.3304298956269176,0.2969585788154874,-2.678139205618882,-4.310798315027688,1.6326591094088054,59229.77036359625,-0.241740531829171,-0.2420331960065525,4.659813336940344,-0.2417429075977679,58382.0859375,3,1.5016581805853946,-0.9409474254531602,0.5825244769866202,-1.2042289971367524,1.2452706536871148,0.2526281266147236,4.732519993590088,-0.1028232957524295,1.9269004911363936,0.9227196017684776
2021-12-10,62366.0,63360.0,61835.0,62001.0,58382.0859375,1022985,5637977.928929779,19571476,0.0031904943481398,672779107.0783379,66486800.88173336,47809625.34703047,-1189.6992721097556,60049.54566135411,64.58375621047438,860.2832948886015,60032.9,63182.85662827284,56882.94337172716,10.49410116210558,0.8124011267861696,0.0,0.0,60207.17565104166,62406.648697916666,58007.70260416666,7.306348531022476,0.9077850263968889,0.0,0.0,56750.0,63360.0,60055.0,11.010629171670868,0.7944024205748865,1996.6825793343965,3.702811439618261,1027.351330758218,831.6956954971507,195.65563526106723,60021.66666666666,59307.730769230766,60593.17157398244,59565.82024322423,1.0803499389135367,0.8908776592417773,0.1894722796717594,0.2126323232885494,26.14630091490997,53.09999999999855,47.92530610568256,53.39524240997522,-5.469936304292659,60055.0,58985.5,59520.25,57385.0,84.34203593828688,15.08599002891961,28.990089184446266,18.5554384194431,122.54980074801117,56330.75,53503.0,88.0,8.0,80.0,57135.1924,61249.27762111796,0.0,0.0,58.59882046873069,0.6656130312714339,0.665421917244082,0.6771926497614039,8.982837989445697,48.39053080363889,79.44024205748866,79.6607422634377,-20.559757942511347,2600.9229894301534,0.8917384017053683,1.724732953501269,1.4092905072017878,0.3154424462994811,-4.498645660181196,-4.348367784058389,-0.1502778761228063,59476.14366254143,0.163166397415182,0.163033425672765,4.830582983903686,0.1631676027564879,58127.84765625,4,-0.8219165079973436,0.0313032391879772,-0.965254486122106,-0.5970001155765914,-1.7112436694932,-2.687942848009584,1.375240404938879,-0.0514812296259492,-0.175401367508627,0.2285843586235074
2021-12-13,62361.0,63185.0,61619.0,61731.0,58127.84765625,2021952,3905245.116669242,17549524,-0.0457324103629751,498678228.9242896,-15141457.363973033,29330848.52035419,-7135.965049840641,60159.280594453885,55.32359145493948,860.2832948886015,60213.5,63317.66935749324,57109.33064250676,10.310542843359856,0.7444293183193861,0.0,0.0,60617.24231770834,62772.51536458333,58461.96927083334,7.111089071253806,0.7583797175737287,0.0,0.0,56750.0,63360.0,60055.0,10.97760468997816,0.7535552193645991,1953.614321400957,3.748322159383525,1042.018172150747,873.76019082787,168.25798132287696,60158.75,59565.84615384616,60768.22210106206,59726.20392891132,1.0364228985918595,0.9584414026756364,0.0779814959162232,0.2210499245424874,26.03831609818839,-2847.5,48.42453390081791,51.66185274031155,-3.237318839493639,60430.0,58985.5,59707.75,57385.0,92.17101796914343,15.423587516303428,27.31294944230557,18.279926978456697,98.7139208872961,56221.75,53503.0,84.0,4.0,80.0,57384.184704,61249.27762111796,0.0,0.0,57.52731522362174,0.6487100845291685,0.6551350933023312,0.6857386294162476,9.552070706070198,45.45255615401229,75.35552193645991,77.80723939747395,-24.64447806354009,3209.381812959553,2.737742568984456,1.744658296701732,1.4763640651017766,0.2682942315999552,-0.0175856704075607,-3.482211361328224,3.464625690920663,59612.0733154435,-0.4354768471476311,-0.4364278093873963,4.374070066278923,-0.4354731030374097,58433.87890625,0,1.9889432239320968,2.3166091550638725,1.169600736172086,2.702708488224829,-0.5984659277201558,4.100133234130183,-0.1938005636211812,0.875387155630861,-0.1366747143421349,-1.3683182743789644
2021-12-14,61300.0,62295.0,61147.0,62056.0,58433.87890625,1798936,4955146.78914311,19348460,-0.0245036505656228,510960510.506534,-43458355.38340441,30721331.567166142,665.8655434306656,60252.84037662844,52.756270359481,864.8124953039325,60362.35,63519.68832681897,57205.01167318103,10.461283653863616,0.7682085074022396,0.0,0.0,60930.108984375,62886.68203125,58973.5359375,6.422352034120755,0.7877201588315992,0.0,0.0,56750.0,63360.0,60055.0,10.950534563349503,0.8027231467473525,1873.052889260861,3.773359800491914,1067.5603621631162,912.5202250949194,155.04013706819683,60549.583333333336,59804.5,60966.34177782174,59898.78141565863,1.0221148842395922,0.9595150541631264,0.0625998300764656,0.2290671014584786,25.945344160544167,-2005.3499999999983,48.258081799367424,50.050756816093205,-1.7926750167257808,60430.0,59313.5,59871.75,57385.0,96.08550898457172,15.398536687363546,26.11998516665277,19.277307566035407,72.96934948017959,56119.5,53503.0,80.0,4.0,76.0,57623.21731584,61249.27762111796,0.0,0.0,58.51074940189853,0.7515617758621882,0.6886282972209301,0.6697284359224479,10.301274215822422,52.2706983493412,80.27231467473526,78.35602622289461,-19.72768532526475,3165.948977481617,8.17557438203814,1.782273924330682,1.5375460369475578,0.2447278873831242,2.0788227778584707,-2.370004533490885,4.448827311349356,59723.3923010145,0.5264777826375688,0.5250967335166834,4.923576356012438,0.5264795830903211,57945.171875,1,1.3001228433074203,0.0509891334872349,-2.312148919739485,0.5847806948981003,-3.776685590404611,-1.741302492295091,-1.3592182847990557,-1.9397692304556244,-0.5865109787188629,-0.9248531221690685
2021-12-15,61205.0,62287.0,60650.0,61537.0,57945.171875,4787163,5355782.910706946,14561297,-0.012611249056461,83032209.43417203,-8634393.689957915,39006065.724983536,-30566.026210708747,60485.29640803409,44.115878772165416,864.8124953039325,60442.7,63633.55193012775,57251.84806987224,10.558270660072283,0.671474581704609,0.0,0.0,61065.108984375,62962.88203125,59167.3359375,6.21557245516615,0.6243275681467932,0.0,0.0,56750.0,63360.0,60055.0,10.93597738022954,0.7242057488653555,1849.447600334775,3.768884840875896,1034.0044100398954,936.8170620839148,97.18734795598073,60814.583333333336,60029.88461538462,61054.13535046455,60020.13094042466,1.0368460405871454,0.9515366826378642,0.0853093579492811,0.2342573289191318,25.91256823102814,-965.6999999999972,46.61543666262191,48.643452786038615,-2.0280161234167053,60430.0,59313.5,59871.75,57385.0,98.04275449228588,15.02240398673966,24.47815230073397,19.973962275921213,50.78648163905384,56119.5,53503.0,76.0,48.0,28.0,57852.6886232064,61249.27762111796,0.0,0.0,56.27006009061802,0.6142209945929784,0.6714976183281117,0.6717536696171243,10.344283737416426,50.68768627141647,72.42057488653555,76.01613716591024,-27.57942511346445,2803.9342715992607,5.449217745943074,1.7227626695220597,1.5745893634624584,0.1481733060596011,17.223870949493485,1.548770563105989,15.675100386387497,59767.4111276221,-0.8363413690859911,-0.8398583264215276,4.046057081022592,-0.836341931080895,58378.3203125,2,-0.3208638419465899,0.2446402400047418,-0.8875743108611545,-0.5087123700735248,-0.1706505499091974,-0.3797416667800632,-0.196852535160076,-0.4684913103306343,-0.294977439656634,-0.2333608840756227
2021-12-17,61358.0,63038.0,61344.0,61997.0,58378.3203125,1619082,4984942.405394076,16180379,-0.0072187098597976,177567282.37214744,75593144.75733781,62152140.11562626,-27934.099180099674,60793.39563514114,51.30896958569776,871.2771222412191,60582.35,63788.56610469413,57376.133895305866,10.584654126801397,0.7206105193484699,0.0,0.0,61344.742317708326,63232.615364583326,59456.869270833326,6.154962839676089,0.6727493496904778,0.0,0.0,56750.0,63360.0,60055.0,10.910768565432011,0.7937972768532526,1833.9028403012967,3.306877640705036,1032.625764814693,955.9788026300704,76.64696218462257,61024.583333333336,60259.92307692308,61199.19145039308,60166.56568557839,1.1388131057709407,0.8631239718566601,0.2756891339142806,0.2383864925702414,25.7149178591741,-633.3499999999985,48.66468787318559,48.15119861512025,0.5134892580653343,60430.0,59929.5,60179.75,57385.0,99.02137724614292,15.092303503405097,25.7779231068409,18.66638982943459,74.8995859950914,56119.5,53503.0,72.0,44.0,28.0,58072.98107827814,61249.27762111796,0.0,0.0,57.81214601575912,0.7087415890711554,0.6915081198421072,0.6838780117970499,10.799355317142954,40.76374154593305,79.37972768532526,77.3575390821987,-20.620272314674736,2670.7313304227937,4.236931923264455,1.7162783899134997,1.6029271687526667,0.1133512211608329,14.265367384510885,4.092089927386968,10.173277457123916,59882.97610110496,0.7475177535466448,0.7447376853269461,4.823819829568521,0.7475142854600421,57028.01953125,4,0.957452769224446,-0.0,0.593481827242627,1.8199665165224983,-0.8465002289325412,-1.4650365178096223,-0.7858631491084083,-0.1025596520255618,-1.2890591296105214,-0.4651180713270406
2021-12-20,61800.0,61800.0,59224.0,60563.0,57028.01953125,1510297,5044744.538158052,14670082,0.0017353296687869,-157194600.5381593,-286374401.8560588,45147273.2968896,-22830.47296350695,60954.62919323186,45.0574054479694,851.1243504410689,60610.5,63805.63702366581,57415.36297633419,10.543179890170222,0.4925668289578544,0.0,0.0,61570.77565104167,63485.648697916666,59655.902604166666,6.220071216018874,0.2368557532609492,0.0,0.0,56750.0,63360.0,60055.0,10.90570115739022,0.5768532526475038,1927.812556271168,3.1663345833076,905.3846522899476,945.859972562046,-40.47532027209832,61075.75,60309.69230769231,61101.3158426403,60195.93119035036,1.0698660134608726,0.8916111658154432,0.1782548476454294,0.2363775409950482,25.70502280210533,-1381.5,53.59442682484914,48.6372313577135,4.957195467135634,61292.0,60055.0,60673.5,57385.0,97.07728522233722,14.243760155767934,23.110829735157235,24.64508231532576,-4.87467779229701,56270.25,53517.5,68.0,40.0,28.0,58284.46183514702,61249.27762111796,0.0,0.0,51.69241267788647,0.333638734091973,0.5522004392520355,0.6384020591407515,9.53335352681489,43.9122529445594,57.685325264750375,69.82854261220372,-42.314674735249625,2181.51368336397,1.0242039066539892,1.5040628733310206,1.5831543096683376,-0.0790914363373169,11.315087886456052,5.536689519200785,5.778398367255267,59925.62171419292,-2.3130151458941595,-2.340185122676708,2.399229000405789,-2.3130175277771343,58665.51953125,0,2.5289749668422274,0.2347125801913279,-2.0648973577286256,-0.7246440641139742,-0.284571902218957,-1.6567653852378186,-1.386133517449963,0.2053409706153246,-0.5144533567168708,0.2336334743061314
2021-12-21,62261.0,62699.0,61817.0,62302.0,58665.51953125,715769,5116159.13226236,15385851,-0.0453428760866548,43079241.110149145,215149300.96162307,57060317.0723936,-14380.877990764158,61246.369453962274,41.025278867216095,875.5634509713765,60678.8,63956.19003476853,57401.40996523148,10.802422047794376,0.7476360736409329,0.0,0.0,61920.07565104168,63713.14869791667,60127.00260416667,5.791572532889294,0.6064999414340515,0.0,0.0,56750.0,63360.0,60055.0,10.893425710462305,0.8399394856278366,1948.631300644051,3.038554250763845,934.1001948726624,943.5080170241692,-9.407822151506709,61331.833333333336,60417.07692307692,61286.0364822341,60351.93628736144,1.126994385737599,0.8455482396165848,0.2814461461210142,0.2356576390332132,25.601192611542,-3178.800000000003,57.56207459776036,49.52114734862376,8.040927249136601,61292.0,60055.0,60673.5,57817.5,96.28148927996162,13.515306648134514,24.61085069330514,22.69705158743714,74.1657606449944,56545.0,53576.0,64.0,36.0,28.0,58487.48336174114,61249.27762111796,0.0,0.0,57.559576689149104,0.6932606080772156,0.5785469770801147,0.6074185120580858,10.14306579855448,47.999915814941,81.94539249146757,73.00348181384773,-18.054607508532424,1998.9930951286733,5.18833679447568,1.5477551381699026,1.5760744753686506,-0.028319337198748,5.226043736954264,5.474560362751481,-0.2485166257972171,60074.64898969283,2.8713901226821603,2.830938245599945,5.339510347626142,2.871395523568353,58663.6328125,1,1.6957907189363368,3.2271121628224364,0.3011949767928428,1.484184938828804,0.3995330926118896,1.209503897039582,0.6024161997339235,0.0512328109385435,1.1137648410646506,0.3496578736811386
2021-12-22,62400.0,62998.0,61638.0,62300.0,58663.6328125,490419,5103177.452850596,14895432,-0.0404661850038815,36784944.09441356,16638833.324157506,22393389.11069939,20536.777084501253,61313.32936588967,40.11738595828215,875.5353438977361,60709.95,64036.17629867543,57383.72370132457,10.957763261789635,0.7390171108672301,0.0,0.0,61960.6,63491.1,60430.1,4.940236214626714,0.6108787977785042,0.0,0.0,56750.0,63360.0,60055.0,10.887836343136504,0.8396369137670197,1889.7681705796456,2.964566532521389,945.7935664702528,943.965126913386,1.8284395568666696,61731.833333333336,60577.88461538462,61442.0308695827,60496.23730311245,1.0365239291068256,0.8837626024855642,0.1527613266212614,0.2353355858039339,25.53239055412032,-1470.949999999997,55.144479027406426,50.2729335198836,4.871545507522832,61292.0,60055.0,60673.5,58730.0,96.26250279027218,13.00727729516253,24.47586528353495,21.53014822016258,73.5314057149184,57001.25,53576.0,60.0,32.0,28.0,58682.384027271495,61249.27762111796,0.0,0.0,57.55091943346,0.6927299703605082,0.5732097708432323,0.5679857290584609,10.631920918445662,50.531475075187736,81.91126279863481,73.84732685161758,-18.088737201365188,1983.0254480698493,8.347826086956523,1.5633923837798638,1.5735380570508932,-0.0101456732710294,-1.1778255362190782,4.1440831829573685,-5.321908719176447,60121.2159240859,-0.0032101698179798,-0.0032102213449292,5.336128770458548,-0.0032160607543829,59259.6875,2,-1.7685749487002769,-2.0217032967943567,-0.2001969786961552,-0.7672045992986369,-1.1370160561696707,-0.9389628138054746,-0.3992161322251348,-1.075282840900627,-1.2981870601453664,-0.4645840001412438
2021-12-23,62993.0,63323.0,62686.0,62933.0,59259.6875,364536,5021342.8406056985,15259968,-0.0471708490014273,64494421.79521162,119960854.34634714,44984022.75030364,3688.129718885481,61414.12911878341,42.57746883463456,884.4312327049154,60783.95,64236.46256188881,57331.43743811119,11.35994801880698,0.8112298596278377,0.0,0.0,62018.93333333333,63487.333333333336,60550.53333333334,4.7353281363540525,0.8112458004176871,0.0,0.0,56750.0,63360.0,60055.0,10.874581201122997,0.9354009077155824,1803.0913535216807,2.7692552610331727,994.6724921781132,954.1065999663316,40.56589221178172,62039.66666666666,60726.11538461538,61671.410735800746,60676.73824362263,1.0872411212660975,0.8123801900765831,0.2748609311895146,0.2368950473783953,25.37750518215788,2322.050000000003,54.71350555660874,51.21139248314445,3.502113073464294,61292.0,60055.0,60673.5,58730.0,97.02916693494824,12.72243198173324,24.76747273632655,20.66932656454681,96.33777776331522,57001.25,53576.0,56.00000000000001,28.000000000000004,28.000000000000004,58869.48866618064,61249.27762111796,0.0,0.0,59.620951765965074,0.8196105050100438,0.7352003611492558,0.628985703024201,11.633935673589892,54.64013284737404,92.71331058020478,85.52332195676905,-7.286689419795222,2131.7695657169097,6.23575684937288,1.6392978940041447,1.5866900244415436,0.0526078695626011,-7.485084145335417,1.818249717298812,-9.30333386263423,60192.216736292656,1.0160513643659774,1.0109242625686576,6.406397944001085,1.0160548519132817,59370.80078125,3,-1.4403261086636547,-0.1308455067326548,0.601805635195575,-0.3140817961454161,-0.402519893747467,1.3356300252392117,0.2004030004563191,-0.3105455434396162,0.0797125742631266,0.1166865798832645
2021-12-24,63350.0,63400.0,63010.0,63051.0,59370.80078125,265414,4811733.835477494,15525382,-0.0325081300933165,59755054.681609966,29461520.492513586,58796087.20146855,4201.526887483769,61592.19287194881,45.327630207843086,886.0895500496976,60932.2,64504.651124928096,57359.7488750719,11.725987654895436,0.7965470941247162,0.0,0.0,62127.533333333326,63469.033333333326,60786.033333333326,4.318536172368022,0.8441918250714403,0.0,0.0,56750.0,63400.0,60075.0,10.913769730946855,0.9475187969924812,1669.482218169513,2.0960051931528207,1031.0457531494758,969.4944306029604,61.55132254651528,62035.083333333336,60846.15384615384,61883.65523798525,60852.609484835775,1.1442508488855656,0.772636148184947,0.3716147007006186,0.2395347739317891,25.160231538574084,1117.800000000003,55.656406172321816,52.070403601659926,3.58600257066189,61312.0,60075.0,60693.5,58750.0,98.51458346747413,12.503957575612404,24.60787399096728,20.27088484918844,93.3903283677095,57499.75,54074.5,52.0,24.0,28.0,59049.109119533416,61249.27762111796,0.0,0.0,60.01242037206792,0.7653002487071338,0.7592135746925619,0.68920790222835,12.571420514035218,53.94837965105554,94.08474576271186,89.56977304718383,-5.915254237288136,2121.598977481619,-0.0871549456470066,1.6943328509296025,1.6082185897391557,0.0861142611904468,-13.661749646442628,-1.2777501554494766,-12.383999490993151,60293.53452009476,0.1875009931196603,0.1873254294290305,6.605910996888942,0.1875023071122399,60225.80078125,4,0.4175268932217761,-0.1209478305988511,-3.389835022012548,0.1454183984226205,-0.0577335967835495,-0.6802712502623081,-1.0000007163768745,-0.9865080548984508,-0.7964908392795707,-0.4661961932940954
2021-12-28,63220.0,64257.0,63098.0,63959.0,60225.80078125,306794,4960763.190093542,15832176,0.0399276438889173,91014182.8699514,178500068.4498393,72396061.72289574,4915.80668282079,61893.87679403067,41.30425868373448,886.0895500496976,61261.85,64670.14542586907,57853.554574130925,11.12697519212715,0.8956743273380214,0.0,0.0,62264.8,63569.7,60959.9,4.1914532769718935,1.149168518660435,1.0,0.0,56750.0,64257.0,60503.5,12.253955765292757,0.9603037165312376,1623.1339963525618,1.810293910837136,1120.2265615669385,999.6408567957562,120.58570477118224,62194.16666666666,61029.03846153846,62202.93904752599,61082.71248595905,1.1514792016650364,0.7167835014141113,0.4346957002509251,0.2452582134995059,24.94352268405722,638.1500000000015,59.91873630920467,53.34753720259178,6.571199106612887,61740.5,60503.5,61122.0,59178.5,99.25729173373706,12.805976646111414,26.97156995800631,19.23943999930432,114.0384610628869,57499.75,54074.5,100.0,20.0,80.0,59310.16257236141,61249.27762111796,0.0,0.0,62.98610035295835,1.0,0.8616369179057258,0.7853502845825147,14.227899824911672,54.873964903515706,94.07907808464137,93.62571147585268,-5.920921915358633,2506.27250689338,3.076551168412571,1.833950255277944,1.6533649228469134,0.1805853324310302,-18.79990010825136,-4.7821801460098525,-14.0177199622415,60519.89723172291,1.4401040427590273,1.429833035841277,8.141147030975237,1.4401018493084194,60970.63671875,1,0.4175268932217761,-0.1209478305988511,1.356997692815824,0.1454183984226205,-0.2903559000097004,1.0208451093098034,0.2020224156703989,1.0079654024481215,1.7807082305776731,0.116810592137952
2021-12-29,63910.0,64857.0,63679.0,64750.0,60970.63671875,558536,5417833.397224273,16390712,0.0340207915498597,141126724.74567264,124541479.86879988,38805782.75240493,11325.73384104854,61971.75762855219,37.1502694593934,886.0895500496976,61581.5,65038.89505986806,58124.10494013194,11.228680885876637,0.9582207044804586,0.0,0.0,62489.83333333333,63755.93333333333,61223.73333333332,4.052179154475802,1.3925703604244022,1.0,0.0,56750.0,64857.0,60803.5,13.164667960345234,0.9868015295423708,1578.6205967173055,1.810293910837136,1240.4311657507933,1047.7989185867636,192.63224716402965,62431.66666666666,61211.730769230766,62594.79457867584,61354.36341292504,1.1165162612094035,0.8311197285506544,0.2853965326587493,0.2548527147864457,24.786216136082235,419.5,64.45034185312831,55.146677208565215,9.303664644563092,62040.5,60803.5,61422.0,59478.5,99.62864586686854,13.417761056223016,28.188983538202844,18.26196965961857,140.61959045516645,57839.75,54250.5,100.0,16.0,84.0,59705.909566572496,61249.27762111796,0.0,0.0,65.4000068435393,1.0,0.9217667495690446,0.8475390807224441,16.35620158080544,57.27538448196752,98.10047931830286,95.42143438855204,-1.899520681697142,2669.7430951286733,4.604200323101777,2.0217488973074103,1.727041717739013,0.2947071795683973,-21.26703938685144,-8.07915199417817,-13.187887392673266,60971.87528130864,1.236729780015322,1.229144750784883,9.478560800757464,1.2367389521400725,61524.3125,2,0.2079075938131751,-0.3027187711837626,-0.926879820431168,0.0242102864952897,-2.446133646747682,-1.6842208412121522,-0.6048453238768303,-0.6302587458561817,-0.1179511176844698,-0.3500536018043334
2021-12-30,64900.0,65564.0,64720.0,65338.0,61524.3125,637650,5713993.112864083,17028362,-0.0248278304565427,174528364.0677194,115683525.44499336,37825616.26548861,12698.132395457733,62060.88323043044,35.09434123292276,886.0895500496976,61874.55,65555.11270018596,58193.98729981405,11.896854846414088,0.9705055017572466,0.0,0.0,62827.3,64063.0,61591.6,3.933640312411963,1.5159019179412476,1.0,0.0,57500.0,65564.0,61532.0,13.032822056887683,0.9719742063492064,1505.1585370455753,1.7541809823922727,1367.3785773962445,1111.71485034866,255.66372704758464,62709.75,61381.03846153846,63016.82618195647,61649.44760456023,1.0404135338345866,0.7877423822714681,0.2526711515631185,0.2679741482879136,24.55617899218242,-143.5500000000029,66.7202952986891,57.380550390350464,9.33974490833863,62394.0,61157.0,61775.5,59832.0,99.81432293343428,14.356668494271975,30.28552125902514,17.57309340025895,173.66097295194686,57839.75,54250.5,100.0,12.0,88.0,60221.01860991525,61249.27762111796,0.0,0.0,67.11678957741591,1.0,1.0,0.92780122249159,18.670011353462503,61.99479038240843,96.43533123028392,96.20496287774272,-3.5646687697160884,2959.01368336397,5.3821712553023335,2.2179899910329435,1.825231372397799,0.3927586186351444,-22.60023254328306,-10.983368103999148,-11.616864439283912,61474.5282977818,0.9081081081081076,0.9040096003291254,10.472744488029218,0.9081023440907074,61368.00390625,3,-0.7261516457806465,0.7489871931686167,0.2079071346760628,0.8468390293436698,0.4179116178218152,-0.8993538812678565,2.6369250885844338,0.6871023277623607,-0.7872421137969923,-0.0
