Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_MIN.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent
2021-12-21,13169.0,13373.5,13060.0,13229.0,11501.9912109375,1319712,-39417034.64394975,-5269597,-0.053877234327506,110229251.8267524,1941986.2060813268,-279044.7180953514,-18675.923089504697,13358.664557541371,77.20790261914823,1005.7070359909736,13211.8,13757.897646946043,12665.702353053954,8.266816738764524,0.5157480993520012,0.0,0.0,13359.55,13658.7,13060.4,4.478444258975797,0.2817984288818319,0.0,0.0,12204.0,13701.0,12952.5,11.330780060249172,0.6847027388109552,349.8979238762849,1.473030304132354,-33.71088585974212,-46.161776570691146,12.450890710949023,13342.916666666666,13203.423076923076,13270.507104284115,13304.217990143858,1.057103543171655,0.8941635133585598,0.1629400298130948,-0.0497820879959257,24.913724792204544,48.20000000000073,-3.497256306734435,-15.70295897191454,12.205702665180103,13318.0,12952.5,13135.25,13235.0,91.76848658426847,20.37895824038619,15.99169903976664,21.6804908398657,-0.992472477974301,13658.5,13909.0,72.0,36.0,36.0,12936.945077158338,13701.0,0.0,0.0,48.08550219292439,0.408830896452816,0.4195613541335398,0.6039386428247085,-6.0833200213509455,35.99946366058072,38.38120104438642,50.2582300610132,-61.61879895561358,-13.90441176470631,-0.0075585789871504,-0.2533849481774584,-0.3463799006029334,0.092994952425475,2.9676119422360165,5.81092625051202,-2.843314308276004,13336.908768030424,1.247512628195313,1.2397953061684674,-8.947621997384536,1.2475029910810065,11678.4912109375,1,0.1111136542426152,0.281483417288257,-9.05797290175579,1.7668567432252755,2.970292463208025,0.665957078632772,0.2568865833249134,-0.1245718957039798,-0.217622470103791,1.1183665742899649
2021-12-22,13433.0,13432.0,13283.0,13432.0,11678.4912109375,1214798,-38202236.64394975,-4054799,-0.0636315413266689,129711357.85150208,1726356.974575197,-399838.000289256,35104.74053507422,13371.127708823691,76.51463766864174,1021.1396861010476,13220.4,13774.619956335036,12666.180043664965,8.384314488745197,0.6908989360463273,0.0,0.0,13353.016666666666,13632.566666666666,13073.466666666667,4.187068839625492,0.6412687056579034,0.0,0.0,12204.0,13701.0,12952.5,11.32340927657257,0.8203072812291249,335.2081314886564,1.4499854169302404,-18.331159043793377,-40.5956530653116,22.264494021518217,13357.25,13207.692307692309,13295.352165163482,13313.683324207275,1.0392343359885865,0.9286648436571155,0.1105694923314706,-0.042493302314311,24.801275812616723,279.6000000000004,-1.7429764086151405,-12.213131237484433,10.47015482886929,13318.0,12952.5,13135.25,13235.0,90.22162459339332,19.733943032862097,16.53284325060848,20.76576761077812,52.9692163763532,13658.5,13909.0,68.0,32.0,36.0,12936.945077158338,13685.68,0.0,0.0,52.66941249933762,0.8726402034797187,0.427157033310845,0.4758385626271633,-4.608382652296652,40.32810742297351,64.88250652741515,46.37409781012915,-35.117493472584854,22.669117647059466,1.297134238310709,-0.1376866085620588,-0.3046412421947585,0.1669546336326996,-2.757229154098093,4.097295169589998,-6.854524323688091,13337.77807931919,1.5345075213546,1.5228530294995934,-7.550416408562189,1.5345169089693087,11838.470703125,2,3.8845662475509775,-0.0344827558625269,8.764940639383198,3.771706914925389,0.3846267546816477,-0.6267333121247276,-0.329434289051818,2.7439902947166104,1.962925885258357,-0.8650926189424695
2021-12-23,13450.0,13616.0,13399.0,13616.0,11838.470703125,1077893,-37124343.64394975,-2976906,-0.0297426210989478,139514351.3012875,3019780.256481859,-224041.9617106137,33406.82421351183,13387.6807897905,75.17361233110078,1035.127900979144,13249.2,13822.465244018864,12675.934755981138,8.653582767546162,0.8199217149713771,0.0,0.0,13357.583333333334,13640.233333333334,13074.933333333334,4.23205295369047,0.957131906362403,0.0,0.0,12204.0,13701.0,12952.5,11.298795398967483,0.9432197728790916,323.3873183397908,1.438445061805078,8.605449248403602,-30.75543260256856,39.36088185097216,13366.916666666666,13227.53846153846,13344.682601292176,13336.077152043774,1.0411008292272563,0.8928013459920683,0.148299483235188,-0.0314898846094668,24.64434860026715,248.79999999999927,1.0107850046439242,-8.844496362633842,9.855281367277769,13318.0,12952.5,13135.25,13175.0,90.16331265120184,18.344129157008865,19.694657953686413,19.803890704530712,98.87357591481867,13593.0,13873.5,100.0,28.000000000000004,72.0,12936.945077158338,13670.6664,0.0,0.0,56.42510694854442,1.0,0.7604903666441784,0.5357362513628544,-2.196841628128496,47.97819606323782,88.90339425587467,64.05570060922543,-11.096605744125329,61.38382352941335,0.8592592592592593,0.0645275904622732,-0.2308074756633521,0.2953350661256254,-8.062781464851353,1.665279842701728,-9.72806130755308,13341.290456086195,1.3698630136986356,1.360565205577835,-6.283983756624679,1.369864388283915,11876.7255859375,3,1.8162401979648592,0.5862170226419892,2.9304013736908985,2.288454651178057,2.2988488651512853,0.5956483206424679,0.6243146837896631,-0.6221518527189005,-0.0,1.480170679979068
2021-12-24,13630.0,13717.0,13509.0,13660.0,11876.7255859375,374650,-36955030.66318052,-2602256,-0.0633433346216067,121938672.54396072,5857200.053383158,-24433.3862057422,15976.33614764258,13391.351441905124,73.99171813152981,1038.4729088847755,13269.0,13869.64332178091,12668.35667821909,9.053332154358428,0.8254843480492577,0.0,0.0,13367.583333333334,13646.533333333336,13088.633333333331,4.173529246747428,1.0241381370615976,1.0,0.0,12204.0,13717.0,12960.5,11.402517145225714,0.962326503635162,311.84858650581174,1.4379366660646558,33.12153324657993,-17.98003943273886,51.10157267931879,13380.416666666666,13242.192307692309,13393.19297032415,13360.07143707757,1.0372639739902465,0.9237213955233212,0.113542578466925,-0.0177591245125216,24.53562253385297,231.0,3.716086316203883,-6.155232998638349,9.871319314842232,13326.0,12960.5,13143.25,13175.0,92.79407468870752,17.411731581065233,21.011753760462177,18.90018733485493,114.30658044057805,13537.0,13857.5,100.0,24.0,76.0,12935.0,13670.6664,1.0,0.0,57.297714591925335,1.0,0.9575467344932396,0.7150647114827544,0.0283619406365962,51.837032621087225,92.71099744245524,82.16563274191502,-7.289002557544757,77.85441176470704,1.2001778041191289,0.2479143423938536,-0.135063112051911,0.3829774544457647,-14.79472547702112,-1.626721221242842,-13.168004255778278,13346.239281941316,0.3231492361927213,0.3226282311626249,-5.981141165943971,0.323140410377519,11962.8017578125,4,1.9937097521657563,0.0293854362945751,5.338077780741756,3.384098656207655,0.9363184069957526,0.626958796747715,0.2189765508611003,1.2979104736397886,5.34759336471177,1.2735328642120578
2021-12-28,13700.0,13774.0,13640.0,13759.0,11962.8017578125,1552917,-35749781.64825514,-1049339,0.0366195677878863,126481545.46625206,811118.6882492753,65080.197358475765,12465.347939896736,13403.246466506223,73.73630610813325,1038.4729088847755,13342.25,13786.327864794008,12898.172135205992,6.656716292889247,0.969230773519094,0.0,0.0,13400.416666666666,13654.166666666666,13146.666666666666,3.787195671776375,1.2065681444991805,1.0,0.0,12512.0,13774.0,13143.0,9.458674511420488,0.9881141045958796,294.0637278552306,1.4379366660646555,59.8492738919158,-2.4141767678079287,62.26345065972373,13402.0,13261.23076923077,13449.470974889664,13389.621700997748,1.065337620578778,0.8819292604501607,0.1834083601286174,-0.0013033248815515,24.23868818319273,168.75,8.37026636245139,-3.3003138566098595,11.67058021906125,13354.5,12989.0,13171.75,13175.0,96.35972159427078,16.76674541956286,21.672325021748133,18.320182876139302,148.23189075118225,13523.25,13857.5,100.0,20.0,80.0,12950.64,13670.6664,0.0,0.0,59.27387838591761,1.0,1.0,0.906012367045806,2.481171014639355,52.194083518582985,98.21215733015497,93.27551634282828,-1.7878426698450536,187.9014705882364,1.9185185185185183,0.4469825602873906,-0.0186539775840506,0.4656365378714413,-16.77947635296789,-4.657272247587851,-12.12220410538004,13370.207276670391,0.724743777452419,0.7221301303035332,-5.299745336912388,0.7247466589353309,12035.8359375,1,1.9937097521657563,0.0293854362945751,5.338077780741756,3.384098656207655,1.8939364605315063,0.626958796747715,0.2189765508611003,0.593562650979294,5.34759336471177,2.195196564182311
2021-12-29,13759.0,13900.0,13752.0,13843.0,12035.8359375,854317,-35553519.63474163,-195022,0.0078736307160208,118664557.2567875,2061529.853672583,169384.8638508772,16470.355640913116,13410.222284485111,72.64996086256347,1044.8128844895668,13389.45,13835.71201944598,12943.187980554025,6.665875289066807,1.0081655846077482,1.0,0.0,13453.383333333337,13691.833333333334,13214.933333333334,3.544833208003436,1.316977703222198,1.0,0.0,12711.0,13900.0,13305.5,8.880125770662723,0.9520605550883096,279.4573550697075,1.4379312148223304,86.80862312809768,15.430383211373194,71.37823991672448,13429.666666666666,13296.23076923077,13510.013901829716,13423.205278701618,1.1013412816691506,0.8664137650724834,0.2349275165966672,0.0175025955785137,23.965180687953005,-47.45000000000073,12.781660349841944,-0.2813966180704231,13.063056967912363,13417.5,13052.0,13234.75,13175.0,98.1798607971354,16.639665730688154,23.90721590720689,17.675023771828155,182.15764071383177,13400.75,13735.0,100.0,16.0,84.0,12983.5744,13670.6664,0.0,0.0,60.92616955499975,1.0,1.0,0.9858489114977466,5.025736466641889,56.31204961644246,94.09326424870466,95.00547300710495,-5.9067357512953365,304.0014705882368,2.457257049811265,0.6467056215391083,0.1144179422405811,0.5322876792985272,-20.79972323755125,-7.885762445580532,-12.913960791970725,13426.04095524247,0.6105094847009163,0.6086534259917897,-4.721591300158301,0.6105106576710142,12221.8974609375,2,4.320988320531498,1.4492052874747827,7.094605878992709,2.2004017646694933,-0.9293666170533754,1.2461193225325928,1.5295018409220376,0.2950397613118269,5.482232902943821,-0.1789973461257403
2021-12-30,13900.0,14075.0,13830.0,14057.0,12221.8974609375,1274379,-34466396.324537545,1079357,-0.0404511453854433,140672064.22010356,2431968.825600548,295834.02672315564,24916.40913461032,13425.41780795692,72.06395623851922,1044.8128844895668,13444.1,13934.12689722096,12954.07310277904,7.289843086870221,1.1253738350648483,1.0,0.0,13529.95,13769.9,13290.0,3.5469458497629303,1.5982496353406972,1.0,0.0,12935.0,14075.0,13505.0,8.479556087800596,0.9842105263157894,276.0116195627367,1.4379312148223304,124.01257340569646,37.14682125023785,86.86575215545861,13489.25,13330.884615384615,13594.165609240528,13470.153035834832,1.0794772636351513,0.8205094012535005,0.2589678623816508,0.0401701519405767,23.802284665558428,-237.1000000000004,18.86865779445586,3.013174012230132,15.855483782225727,13505.0,13139.5,13322.25,13175.0,99.0899303985677,17.11277031045757,26.714402258456698,16.6309229681803,213.8550220400707,13346.0,13735.0,100.0,12.0,88.0,13038.559936,13670.6664,0.0,0.0,64.83983423194833,1.0,1.0,1.0,8.460908771780627,66.93841866207234,98.42105263157896,96.90882473681286,-1.5789473684210529,408.2367647058836,5.35901663918453,0.9206471008590928,0.2756637739642834,0.6449833268948093,-22.60112379747831,-10.828834715960088,-11.77228908151822,13524.129494412176,1.5459076789713144,1.534080264403137,-3.248675063665773,1.545896142184759,12173.2080078125,3,1.2820523672518789,0.0723850489519577,1.8927472905882323,2.3843385279892715,-0.5628586874328079,0.2393105461823239,-0.2152139903243011,3.328675972432009,0.8662097780527347,0.5168769147719274
2021-12-31,14088.0,14069.0,13922.0,14001.0,12173.2080078125,711823,-34413130.65787088,367534,-0.0456017188944793,114881471.04580306,888001.652096097,331086.854255497,16864.976359359916,13429.690002401829,70.61278251047486,1040.650579479151,13485.65,14015.010094831485,12956.289905168514,7.850716796468619,0.986766952242646,0.0,0.0,13592.416666666666,13822.166666666666,13362.666666666666,3.380561465032586,1.3891911498005092,1.0,0.0,12935.0,14075.0,13505.0,8.453430127580058,0.9350877192982456,263.110457606463,1.441867627084074,147.28048233081608,59.173553466353496,88.10692886446259,13555.416666666666,13359.384615384615,13656.755515511217,13509.4750331804,1.103792961796522,0.8365055456661646,0.2672874161303574,0.0635326925589078,23.58230315246972,-290.64999999999964,22.96502098584596,6.455108534467622,16.50991245137833,13505.0,13139.5,13322.25,13175.0,99.54496519928384,17.552081705957743,25.732212314592108,16.019465330517367,182.70252753411208,13344.25,13735.0,96.0,8.0,88.0,13121.47514112,13670.6664,0.0,0.0,63.05987654613039,0.9144040451233704,0.9714680150411232,0.9904893383470412,10.829920407370947,69.39597380223407,93.50877192982456,95.3410296033694,-6.491228070175438,488.4102941176461,6.011963352767472,1.0902013732516096,0.4385712938217487,0.6516300794298608,-26.27010201364953,-13.91708817549798,-12.353013838151558,13573.60489530406,-0.3983780322970753,-0.3991736713841121,-3.63411108816849,-0.3983788383155513,12495.7763671875,4,-0.9737135054763542,-0.945220794089792,-0.9287939234724404,-2.676397986181101,-0.5628586874328079,-1.6371111772925817,-1.1142983958772703,3.328675972432009,-0.7633580839735998,0.5168769147719274
2022-01-03,14001.0,14422.0,14046.0,14372.0,12495.7763671875,1844609,-33059109.15787088,2212143,-0.0192576122107327,196234109.3249741,4861518.077814865,806584.3289874941,46042.90070722141,13478.430808561285,77.40672173529289,1040.650579479151,13542.75,14184.024005398624,12901.475994601376,9.470366142749818,1.1465644896088731,1.0,0.0,13670.816666666666,13904.566666666666,13437.066666666666,3.41969328825759,1.9998573975044585,1.0,0.0,12935.0,14422.0,13678.5,10.980044673349209,0.9663752521856086,278.8994118458167,1.402578473128386,193.4273570461573,86.02431418231427,107.40304286384308,13653.5,13410.615384615385,13766.793128509493,13573.365771463334,1.1744201817442017,0.7181608571816086,0.4562593245625931,0.0916432791210311,23.51762706119846,-157.75,29.544323194564104,10.2240630325175,19.320260162046605,13741.0,13313.0,13527.0,13313.0,99.77248259964192,18.976711116236203,31.651147986631862,14.3879256134924,222.02612643940336,13336.0,13735.0,100.0,4.0,96.0,13197.7571298304,13670.6664,0.0,0.0,69.10990703856672,1.0,0.9714680150411232,0.980978676694082,14.985160980722595,70.82851033859122,96.63752521856088,96.18911659332146,-3.36247478143914,586.948529411764,8.92004547176961,1.4250507965593864,0.6358671943692762,0.7891836021901102,-24.51937917094728,-16.03754637458784,-8.481832796359438,13693.164622436074,2.6498107278051464,2.6153113615484003,-1.0805974258379814,2.6498221271499034,12622.716796875,0,-0.9737135054763542,-0.945220794089792,-0.9287939234724404,-2.676397986181101,-0.5628586874328079,-1.6371111772925817,-1.1142983958772703,3.328675972432009,-0.7633580839735998,0.5168769147719274
2022-01-04,14375.0,14616.0,14348.0,14518.0,12622.716796875,1767769,-32584186.14294551,3979912,0.0310776110140333,205071275.70712063,3759767.254658273,1135935.165616292,66836.77923040287,13546.626521598067,84.677482830961,1051.2221759586917,13605.65,14360.394797928408,12850.905202071592,11.09457905985246,1.104409598121233,1.0,0.0,13809.016666666666,14029.566666666666,13588.466666666664,3.194289721329424,2.1073074888536247,1.0,0.0,12935.0,14616.0,13775.5,12.355161274911524,0.9417013682331944,277.809470661235,1.2671279662554775,239.02473915024348,116.62439917590012,122.40033997434335,13747.916666666666,13458.846153846154,13882.363416431108,13643.338677280864,1.2671410975776654,0.6307650198439853,0.6363760777336801,0.1236380761118141,23.305164185174284,-183.64999999999964,37.33269149705527,14.760723899605246,22.571967597450023,13949.5,13410.0,13679.75,13410.0,99.88624129982097,20.74121643943804,34.309814933123434,13.448907395201273,215.4921467483768,13322.5,13735.0,100.0,4.0,96.0,13320.18141684736,13670.6664,0.0,0.0,71.11483038322514,1.0,0.9714680150411232,0.9714680150411232,19.107243767104773,68.8696765985479,94.17013682331944,94.77214465723496,-5.829863176680547,707.6691176470595,8.46469929025028,1.751951958418153,0.8590841471790516,0.8928678112391017,-23.19901930118596,-17.469840959907465,-5.729178341278491,14013.868456830114,1.0158641803506896,1.010738961137747,-0.0757106476701796,1.0158666893305792,12630.5419921875,1,8.456240415198124,2.891925843067142,9.999993694555442,4.785715227373004,2.452834408237564,1.941751673862754,1.7811653674260413,0.3895741820827396,7.692309808449025,2.7180209741252668
2022-01-05,14500.0,14550.0,14397.0,14527.0,12630.5419921875,2010295,-31178293.561246164,5990207,0.0201593163838214,178360044.177532,-64691.99794060076,1179861.357301012,19204.35433813901,13647.899477739182,89.07402860774631,1051.2221759586917,13657.0,14509.43017309337,12804.56982690663,12.483417633350946,1.0103057279418397,1.0,0.0,13936.066666666666,14140.566666666666,13731.566666666666,2.9348309661741,1.944824775876123,1.0,0.0,12935.0,14616.0,13775.5,12.308706158014203,0.9470553242117788,265.3285235951115,1.10221973094079,272.74320388535125,147.84816011779037,124.89504376756088,13840.0,13544.73076923077,13981.538275441708,13708.795071556357,1.3086816720257235,0.5993289528869006,0.7093527191388229,0.156683494001016,23.04777717049916,-591.0,45.55819715671255,20.01640985130832,25.54178730540423,14007.5,13564.0,13785.75,13410.0,99.94312064991048,22.37968566812545,32.98623579378685,12.93008520656939,171.90194644908655,12983.0,13425.5,100.0,4.0,96.0,13475.679646825676,13670.6664,0.0,0.0,71.23875584993856,1.0,1.0,0.9809786766940825,22.44695122551984,70.76574924901186,94.70553242117786,95.1710648210194,-5.29446757882213,802.625,8.23275219788407,1.989549062931516,1.0851771303295443,0.904371932601971,-20.907970313692143,-18.1574668306644,-2.7505034830277424,14210.376454782132,0.061992009918721,0.0619728028096844,-0.01376557230367,0.061992956337562,12602.71875,2,0.6346387143536276,2.077220735407849,1.704540894822884,-0.4260401969663121,2.9465942833056857,0.7142898278066099,0.2142767423822817,-3.582083780697942,1.0714275678809884,2.9321650793388017
2022-01-06,14225.0,14624.0,14386.0,14495.0,12602.71875,2173409,-31360932.97301087,3816798,-0.0061206731770722,142944453.866456,344941.97824707633,1180254.000719644,-3541.3517587607794,13838.113138430232,85.8283903791082,1051.2221759586917,13706.85,14629.937054399525,12783.762945600476,13.46898892742715,0.9269098977412796,0.0,0.0,14048.0,14261.4,13834.6,3.0381548974943,1.5473289597000954,1.0,0.0,12935.0,14624.0,13779.5,12.322306000284527,0.9236234458259324,262.5956712356004,1.0752829025482982,293.4999132489211,176.97851074401652,116.52140250490456,13959.083333333334,13606.115384615385,14060.532386912217,13767.032473663294,1.2893278385675715,0.6251243427596987,0.6642034958078727,0.1881629334107719,22.895001598110227,-477.8500000000004,53.20010920338032,25.81522365116792,27.384885552212403,14066.5,13667.5,13867.0,13414.0,99.97156032495523,24.06978621062751,32.87127788454036,12.145199532961534,144.21253795106205,12974.25,13425.5,96.0,52.0,44.0,13612.518089206596,13670.6664,0.0,0.0,70.08737868819097,0.9576603102247188,0.9858867700749064,0.98578492837201,24.885227250651344,66.9567504090548,92.36234458259324,93.7460046090302,-7.63765541740675,876.6691176470595,10.936782488902494,2.1319039801089623,1.294522500285428,0.8373814798235344,-18.19971576331448,-18.16591661719442,-0.0337991461200601,14306.497646610704,-0.2202794795897245,-0.220522451712668,-0.2340147291623684,-0.2202854177177045,12727.9208984375,3,-3.2432486304464163,-2.9805801492277766,-5.027926781592981,-0.8386145975172354,-3.935604419210151,-2.16143633846157,-1.354231443269839,-2.786385046121368,-4.505294072054667,-0.8337500022617803
2022-01-07,14475.0,14649.0,14455.0,14639.0,12727.9208984375,1167774,-30313548.04517582,4984572,0.0150668287585385,146546597.02839085,780801.7647250238,1171694.0037917304,6813.630242780669,13998.4085306429,82.2058103116391,1061.6655007836694,13763.8,14765.967570818368,12761.63242918163,14.562367526676766,0.9366535225667468,0.0,0.0,14151.733333333334,14362.833333333334,13940.633333333337,2.9833801277581937,1.654113374388126,1.0,0.0,12935.0,14649.0,13792.0,12.4529563056714,0.9941656942823804,255.73610411204035,1.0607730040492356,317.9047435109878,205.1637572974108,112.74098621357706,14076.583333333334,13670.53846153846,14149.527404310336,13831.622660799349,1.2855027395231748,0.6641492669924478,0.621353472530727,0.218894244790787,22.793419008742497,-331.7999999999993,60.2268299414498,32.09419516508413,28.13263477636567,14144.5,13792.0,13968.25,13426.5,99.98578016247762,25.69707370061702,31.860244982892667,11.53076906132845,133.48329187262377,12966.75,13392.0,100.0,48.0,52.0,13754.125556717672,13670.6664,0.0,0.0,72.26009697782385,1.0,0.9858867700749064,0.9905911800499376,27.642623644615217,71.7950330717864,99.41656942823803,95.4948154773364,-0.5834305717619603,950.0132352941164,10.658401995615693,2.2983908056715,1.4952961613626423,0.8030946443088574,-20.035128321192293,-18.539758957994,-1.4953693631982965,14417.688089147245,0.9934460158675495,0.988543781565454,0.7571064767017743,0.9934534834993372,12780.9560546875,4,2.979521930336304,1.1514618002774597,2.941178434221541,1.9157722509681747,-0.5586468332261916,1.553329801980027,2.601152713152928,1.6560624596266251,1.2950914358373495,0.6906129292382559
2022-01-10,14650.0,14800.0,14588.0,14700.0,12780.9560546875,1746345,-30214698.32819469,6730917,0.0295461987892141,140829518.16719216,1723828.9112403337,2153150.607063215,18878.138835708487,14123.735749275347,89.19569265534365,1061.6655007836694,13823.25,14896.895728348036,12749.604271651964,15.533911755166637,0.9083050753384968,0.0,0.0,14258.466666666664,14469.966666666664,14046.966666666664,2.966658406467269,1.5438140267927534,1.0,0.0,12935.0,14800.0,13867.5,13.491762067531152,0.9463806970509384,251.36249370083632,0.5919379243580466,338.26858780735347,231.78472339939933,106.48386440795414,14182.25,13729.384615384615,14234.215495954895,13895.946908147544,1.5010478800580365,0.4957278736095438,1.0053200064484926,0.2481723933736945,22.76823270282931,-207.25,67.51095959103513,38.66538330159344,28.84557628944169,14276.0,13867.5,14071.75,13502.0,99.9928900812388,27.54610797768141,34.072289922138275,10.882837619801084,129.56987965288087,12966.75,13392.0,100.0,44.0,56.0,13897.305467642846,13670.6664,0.0,0.0,73.14980680688838,1.0,0.9858867700749064,0.9858867700749064,30.21520456128152,69.90420252290073,94.2528735632184,95.3439291913499,-5.747126436781609,995.9544117647056,9.440142942227515,2.43429677763822,1.6830962846177575,0.7512004930204621,-18.907997211481923,-18.613406608691584,-0.2945906027903398,14512.498497227449,0.4166951294487298,0.4158293595416751,1.1769564319636494,0.4166835783565403,12607.06640625,0,0.5424906298915175,-1.7618475261815263,1.99999337027532,2.658774268314972,-0.5586468332261916,-0.1019690290392389,-0.1056257081155678,1.6560624596266251,0.8219192160326685,0.6906129292382559
2022-01-11,14750.0,14863.0,14443.0,14500.0,12607.06640625,3097274,-32471283.67105183,3633643,0.0024491335272819,32217472.71473615,-555972.7683117477,1974724.9660351383,-34862.847754553695,14251.81962434292,74.9981140392472,1061.6655007836694,13881.15,14969.535643969995,12792.764356030004,15.681490999953112,0.7842972081764525,0.0,0.0,14346.233333333332,14586.333333333332,14106.133333333331,3.347220060085464,0.8202137998056394,0.0,0.0,12935.0,14863.0,13899.0,13.88933913976868,0.8117219917012448,268.2262443307527,0.4140559833757437,334.4138380360473,252.3105463267289,82.1032917093184,14255.916666666666,13778.23076923077,14275.105419654144,13940.691581618095,1.4002493765586037,0.5048316708229427,0.8954177057356608,0.2717393428745461,22.89248073385597,-221.14999999999964,73.94953907126528,45.46181427064048,28.487724800624804,14346.5,13899.0,14122.75,13533.5,99.9964450406194,28.35025338067989,30.42478106260453,13.413652386431467,101.82553725923104,12952.0,13392.0,96.0,40.0,56.0,14059.790483467134,13670.6664,0.0,0.0,65.7084902075006,0.6366614583858723,0.8788871527952908,0.9502202309817012,30.407379869553115,61.31265982602617,77.0253164556962,90.23158648238422,-22.9746835443038,983.125,6.492361927144535,2.39883248315312,1.82624352432483,0.5725889588282898,-12.21688099653931,-17.33410148626113,5.11722048972182,14510.465489250164,-1.3605442176870763,-1.369884435816182,-0.1996007984031989,-1.36053709670432,12782.6962890625,1,-1.1690657893777685,-1.4232068866249818,-1.400557691007478,0.1814595888042305,-0.3745331783803749,-0.5103796109503236,-1.3041999787524787,-3.665419163929471,-1.4492739851898904,-0.0
2022-01-12,14570.0,14789.0,14317.0,14702.0,12782.6962890625,3469712,-30280660.416814543,7103355,0.1019800830859989,127740951.46977384,-1360343.4521366614,1754246.3641271484,6196.8952043162135,14350.144758550798,77.59083984096279,1061.6655007836694,13955.9,15054.12418476374,12857.67581523626,15.738493178709216,0.8396847430383754,0.0,0.0,14423.333333333334,14695.833333333334,14150.833333333334,3.778599491564594,1.0113149847094791,1.0,0.0,12935.0,14863.0,13899.0,13.814945650226788,0.91649377593361,288.60361989767745,0.3834345421904264,343.6967111435879,270.58777929010074,73.10893185348715,14342.75,13833.692307692309,14340.78150893812,13997.084797794532,1.284440609721024,0.5967788323267185,0.6876617773943055,0.2927987591810633,23.18131554868511,-196.89999999999964,81.2704207833999,52.39534349163426,28.87507729176564,14392.5,13899.0,14145.75,13533.5,99.9982225203097,28.371954131207826,26.935062438905018,14.937011594199026,91.31856739465366,13008.5,13392.0,100.0,36.0,64.0,14220.432386773708,13670.6664,0.0,0.0,69.12476593159418,0.7593355390897434,0.7986656658252053,0.8878131962318009,31.594713728200908,61.0225870653656,89.00273224043715,86.76030741978393,-10.997267759562842,957.4220588235294,7.628111273792093,2.4554878112744083,1.9520923817147453,0.5033954295596625,-5.72966664341827,-15.01321451769256,9.283547874274287,14545.056073313128,1.3931034482758564,1.3834889525366378,1.1907220042673303,1.393106668538138,12876.595703125,2,1.2738885008048584,1.643731492561571,1.704540894822884,2.782804471686476,1.8796962855071089,-0.0,0.1071495527918955,2.178861300267968,4.227941482614682,-1.4214647663063855
