Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600104.SS_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_4684.T_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,asx_GPT.AX_2021-09-15_2023-09-15_Close_percent,jpx_7269.T_2021-09-15_2023-09-15_Close_percent,ssx_002475.SZ_2021-09-15_2023-09-15_Close_percent
2023-06-09,13445.0,13715.0,13447.0,13664.0,13664.0,3401611,-132648322.7314623,25342104,0.3200510164203979,1122170220.5311103,2257224.591524428,1350466.5804604746,179709.29379669717,12235.721407492594,90.4905093273165,1200.7948815843483,11990.0,13476.331995215149,10503.668004784851,24.792860637450325,1.063131253780784,1.0,0.0,12483.566666666668,12907.366666666663,12059.766666666666,6.789726226746083,1.8926773635362628,1.0,0.0,11083.0,13715.0,12399.0,21.95162635529608,0.9806231003039514,396.4883719098565,1.9896546025441773,305.7274047661667,41.32014900564396,264.4072557605228,12368.083333333334,11901.346153846154,12612.454359678495,12306.72695491233,1.4020128087831656,0.576395242451967,0.8256175663311985,0.0202711999887416,25.1093289437703,-541.0,25.434028598693786,-40.12428407553499,65.55831267422877,12532.5,12225.0,12378.75,12225.0,99.99389658493126,34.40705471959051,35.55403263883002,11.312670652829585,179.8728614145976,12481.75,13302.5,100.0,16.0,84.0,12124.05576570237,11691.0,0.0,0.0,75.70268629586994,1.0,1.0,1.0,22.73987503261545,71.41009288129672,98.00235017626322,96.36409277475566,-1.9976498237367804,962.5558823529408,18.559652928416487,2.484230014091059,0.3218447725788521,2.162385241512207,0.4923429706372216,2.8993690141309787,-2.407026043493757,13184.318070211437,1.6137428422696498,1.6008604204481358,6.749999999999989,-1.6137428422696445,13750.0,4,-1.3960373579459144,1.1023151213929765,0.198971493388754,-0.4020115837979006,1.0964235423470114,-1.6548463356973997,-1.6574636214070892,0.4962788685068489,-2.2708840227088416,0.8391026680610025
2023-06-13,13943.0,14591.0,13861.0,14410.0,14410.0,8149562,-127056867.18369707,40498428,0.3693548646201152,1666624358.5942852,4523555.989880192,1609684.256075786,435278.91247540986,12653.351487262606,91.83230034800948,1200.7948815843483,12246.1,14156.243334935943,10335.956665064055,31.19594540198014,1.0664234616384336,1.0,0.0,12977.6,13433.1,12522.1,7.019787942300579,2.0723380900109767,1.0,0.0,11083.0,14591.0,12837.0,28.645854598606903,0.9484036488027366,429.91558124698383,1.5271010357695596,475.56782818536885,181.3705109051903,294.1973172801786,12806.75,12076.5,13037.082707225432,12561.514879040064,1.3826201883363622,0.4784404427556583,0.904179745580704,0.19001570408909,25.164951585076,-746.1000000000004,69.73391586171003,-8.166577210752983,77.90049307246301,13255.5,12663.0,12959.25,12663.0,99.9984741462328,37.93416032849186,43.67042147583448,9.20104825320952,174.11821285207557,12468.25,13289.0,100.0,8.0,92.0,12699.940582300756,11691.0,0.0,0.0,81.3246958326736,1.0,1.0,1.0,34.31398305214572,76.48133769956928,94.72149314669,96.23930286828408,-5.278506853310003,1452.3735294117632,25.884511225648644,3.785911434765671,1.4449883273766906,2.3409231073889805,7.959989936399086,4.068774308165781,3.891215628233304,13790.73537578349,4.800000000000004,4.688358589885056,12.578124999999996,-4.799999999999997,14340.0,1,-0.4325891321924047,0.1393151979701059,-0.5913844177472214,0.4104140699168823,0.8495645703931984,-0.478668054110301,-2.1739109308372946,-0.2493739769197844,-0.359712230215834,-4.619867482831069
2023-06-14,14298.0,14437.0,14083.0,14340.0,14340.0,6198669,-124255208.87861234,34299759,0.3880048193979212,1366548474.5093875,194170.7163263597,1627050.600356305,361067.468019431,12828.003295011918,87.22457912315444,1194.9617350395251,12388.7,14469.384704610527,10308.015295389474,33.590040998821934,0.96890814251582,0.0,0.0,13199.833333333334,13602.533333333333,12797.133333333331,6.101592191820587,1.915652677758469,1.0,0.0,11083.0,14591.0,12837.0,28.31612679296456,0.9284492588369442,422.3240231222855,1.1444478199733183,544.277003868754,253.95180949790307,290.32519437085097,13043.416666666666,12170.23076923077,13237.531521498442,12693.254517629688,1.42495894909688,0.5134646962233169,0.9114942528735632,0.2786844420572626,25.148881851646703,-682.7000000000007,89.5608050541867,9.511804240964956,80.04900081322174,13371.5,12663.0,13017.25,12663.0,99.9992370731164,39.881338646218026,41.00657901315254,8.639795528601676,147.1636365010562,12415.75,13236.5,96.0,4.0,92.0,13078.152465840603,11691.0,0.0,0.0,79.45155441106259,0.9553510221671616,0.9851170073890536,0.995039002463018,38.69126487150409,75.74237229291766,92.6800816564596,94.4652133616829,-7.319918343540391,1664.2058823529403,24.695652173913043,4.287923188751998,2.013575299651752,2.274347889100246,8.109807030241575,4.87698085258094,3.232826177660635,13976.601656889145,-0.4857737682165131,-0.486957483995809,12.031250000000004,0.4857737682165179,14173.0,2,-0.7896617382609747,-1.3254208523815123,0.0559944569417609,1.5981469213294872,-0.3134828227006636,0.8906379453189714,1.8617003569240325,0.0,-1.8717642373556345,0.417252438991369
2023-06-15,14325.0,14496.0,14105.0,14173.0,14173.0,23645011,-139675868.22643843,10654748,0.2146651129341532,607224858.579475,66971.84450453418,1729609.9642484277,-305475.30414514366,13221.451383433585,67.74140622740313,1194.9617350395251,12536.85,14681.688854086757,10392.011145913246,34.21655127223752,0.8814156007297461,0.0,0.0,13413.466666666664,13811.866666666669,13015.066666666668,5.940298804186845,1.4532295850066903,1.0,0.0,11095.0,14591.0,12843.0,27.885792683170013,0.8804347826086957,419.19162081005686,0.6742907623573938,578.5844548586574,318.878338570054,259.7061162886034,13249.0,12273.03846153846,13381.44974896022,12802.865294101564,1.4499106997889268,0.4840071440168859,0.965903555772041,0.3597550844579846,24.9351924780245,-339.8500000000004,108.90111385177768,28.100318632878626,80.80079521889905,13473.0,12663.0,13068.0,12663.0,99.9996185365582,41.74307560954882,39.25332530077136,8.055325272578742,126.10589901905756,12337.75,13158.5,92.0,20.0,72.0,13380.721972672483,11691.0,0.0,0.0,75.01255398296378,0.8437314963850584,0.933027506184073,0.9727148378577088,40.770271106466325,68.7238692496921,87.22103332314278,91.54086937543076,-12.77896667685723,1818.8764705882368,21.074662566205365,4.51917943028908,2.514696125779218,2.0044833045098622,27.449810793330208,9.391546840730792,18.05826395259941,14037.097311551915,-1.1645746164574589,-1.1714088986705562,10.726562499999991,1.1645746164574575,14085.0,3,-0.7122543677973283,1.1015496767459751,-1.4005602240896309,2.451482623567159,2.3541688919067525,1.1285266457680194,0.5420048947527505,-1.990047531995856,0.3127443315089948,0.385944964056776
2023-06-19,14169.0,14390.0,13947.0,14085.0,14085.0,4294400,-141294750.3934813,6360348,0.1787372322907064,466491707.35383576,-1361680.3278688523,1541575.6031354724,-302027.6781937851,13286.896915953568,64.30004231769432,1187.5422308637346,12674.9,14844.981832558433,10504.818167441566,34.242192562599044,0.8248955820107376,0.0,0.0,13589.266666666668,13988.066666666666,13190.466666666664,5.869338056014798,1.121531260448012,1.0,0.0,11162.0,14591.0,12876.5,27.0534678774586,0.8524351122776319,421.5724587290512,0.7920584447560319,591.8500138409618,373.47267362423554,218.37734021672625,13406.333333333334,12394.192307692309,13489.688249120189,12897.838235279223,1.38359375,0.5259375,0.85765625,0.4297620240827811,24.66763373577556,-583.8999999999996,127.10126169106826,47.248453116142414,79.85280857492585,13542.5,12721.0,13131.75,12663.0,99.99980926827912,42.77744104862956,36.26035343005335,10.160566431742753,103.62335775788972,11982.75,12803.5,88.0,16.0,72.0,13622.777578137986,11691.0,0.0,0.0,72.70733648091093,0.751307700141786,0.8501300728980018,0.9227581954903762,41.70820497638178,63.62329023096811,84.38753471150879,88.0962165637037,-15.612465288491206,1896.5382352941176,15.479216200705093,4.588753580596825,2.92950761674274,1.6592459638540855,20.946718083682416,11.702581089321118,9.244136994361298,14049.01006285467,-0.6208988922599357,-0.6228344856431534,10.039062499999996,0.6208988922599303,13756.0,0,-0.5685843953621799,-0.3138070708845504,-0.5564830367181486,1.0108445531570285,-0.897891648895552,0.6452955870108212,-1.63487579106895,-0.9732379001805782,0.5942947702060195,-0.8434548081917654
2023-06-20,13875.0,14126.0,13590.0,13756.0,13756.0,8420112,-144499419.88601863,-2059764,0.1458610906872011,4104770.874716401,-1976553.281001488,1265294.84200814,-223342.3944892744,13397.695831026462,57.77902690515453,1187.5422308637346,12796.75,14921.821281157449,10671.678718842551,33.21267167300208,0.7256983115120572,0.0,0.0,13722.1,14153.4,13290.8,6.286209836686806,0.5392997913285422,0.0,0.0,11162.0,14591.0,12876.5,26.79586613788657,0.7564887722368038,433.015212856146,1.448672047072204,569.2535143103905,412.62884176146656,156.62467254892397,13545.083333333334,12473.615384615385,13530.65928771708,12961.40577340669,1.3205704541931484,0.6191288172376376,0.7014416369555109,0.4828990036019618,24.598467751450883,-391.75,141.29150126747504,66.45092443893587,74.84057682853917,13645.5,12837.0,13241.25,12663.0,99.99990463413955,42.34570490729101,32.98342003659705,15.2615353939032,73.34261169153409,11933.75,12803.5,84.0,12.0,72.0,13622.777578137986,14591.0,0.0,1.0,64.70177068546718,0.3737793389173041,0.6562728451480492,0.8131434747433747,39.91233662146551,57.82965927379955,72.47857613711273,81.36238139058808,-27.52142386288728,1888.6882352941168,13.77057315358531,4.3919118362789415,3.22198846064998,1.1699233756289615,19.67441823570827,13.296948518598548,6.377469717109722,14012.834934391803,-2.3358182463613764,-2.363530875831721,7.468750000000002,2.3358182463613844,13765.0,1,0.2120145341570065,-0.6256508053029819,1.24515774100675,-1.5849354642183189,0.1448669190114202,1.592289964382985,-0.5361925153952569,-1.445779994684628,0.3188521323236415,-5.654066806849428
2023-06-21,13600.0,13937.0,13625.0,13765.0,13765.0,3896835,-144899095.27063403,1837071,0.138708405567124,8528591.46404263,-616500.3137161311,1070490.487235565,-194128.9693516021,13655.026418494512,48.591644226402806,1188.3191921953553,12911.05,14985.629135632127,10836.470864367871,32.136489838272304,0.7058128285715649,0.0,0.0,13828.733333333334,14258.933333333334,13398.533333333336,6.221827981352833,0.4259259259259245,0.0,0.0,11162.0,14591.0,12876.5,26.558645501334134,0.7591134441528142,420.9136915705314,1.8787573332347711,545.780433318514,439.25916007287606,106.521273245638,13658.416666666666,12559.03846153846,13566.711704991376,13020.931271672862,1.3223941506546506,0.7170549226322054,0.6053392280224452,0.5214670533711161,24.616546787410208,-345.0499999999993,152.69192070443722,85.10427965878463,67.58764104565259,13835.0,12837.0,13336.0,12663.0,99.99995231706978,41.94480706176237,31.215046315105266,14.443303139326495,62.96251054300091,11804.25,12803.5,80.0,8.0,72.0,13622.777578137986,14570.98,0.0,0.0,64.81589851435612,0.3780787750166585,0.5010552713585826,0.6691527298015446,38.5320789681702,55.7312855725021,69.0752527143392,75.31378785432022,-30.9247472856608,1758.070588235294,10.963321241434905,4.191562200361688,3.4159032085923218,0.7756589917693657,13.783036100686994,13.394166035016235,0.3888700656707566,13987.844152567584,0.065425995929047,0.0654046024552101,7.539062500000004,-0.065425995929047,13734.0,2,0.212464990817466,1.934368993320064,-1.120762137407084,-3.1413612565445,-1.4715006932076022,-0.0638705556738301,1.5999984741210938,-0.7125875491126266,-0.0799680127948789,3.7365430906476433
2023-06-26,13633.0,13773.0,13502.0,13688.0,13688.0,2896008,-142247252.38658318,354558,0.1365251762125778,3133833.913216345,453848.884395347,647576.6104991682,525.6751530181791,13869.328298548018,40.62944911931041,1173.90224304195,13241.0,14966.843793626793,11515.156206373207,26.06817904428353,0.629501870809712,0.0,0.0,13922.9,14317.9,13527.9,5.674105251061202,0.2026582278481017,0.0,0.0,11320.0,14591.0,12955.5,24.7035722377464,0.7239376337511464,388.9810811549173,3.0181039231632094,452.6635155129534,458.7415195205156,-6.078004007562242,13867.5,12821.653846153846,13607.871315131328,13155.207799618374,1.18349273822175,0.7676230959971662,0.4158696422245838,0.5626558155162669,24.64392002103984,206.0,165.1317696238052,130.718949243361,34.4128203804442,13999.0,12843.0,13421.0,12663.0,99.99999403963372,38.96851204136771,26.45400572885912,15.76791018778794,38.83336346340936,11690.25,12803.5,68.0,4.0,64.0,13622.777578137986,14443.73162496,0.0,0.0,62.08448341961047,0.0693056332773759,0.0813844508360999,0.1915317422134187,33.66186129527188,51.24229507663325,56.93848354792561,59.13049068902577,-43.06151645207439,1237.7764705882364,4.2656916514320535,3.4409453838204285,3.5315407611211387,-0.0905953773007102,-3.7107584094204658,7.107292169808196,-10.81805057922866,13965.620345525424,0.6618620385350882,0.6596813485623798,6.9374999999999964,-0.6618620385350766,13665.0,0,0.3548599662062628,-1.1051723043198507,-0.198867104270235,-0.3553284001229428,0.1063587297292798,1.3272410791992968,0.2710024473763752,-1.2437865818459812,1.0810810810810807,0.164471176605133
2023-06-27,13799.0,13852.0,13407.0,13665.0,13665.0,3088382,-141754499.3034371,-2733824,0.1290613340787016,-7461397.502957418,-115270.7145683403,537365.084618627,13978.157216733234,13920.851731604524,36.40229805374807,1173.90224304195,13349.25,14885.935898288944,11812.564101711056,23.022805000864384,0.6027373259400567,0.0,0.0,13913.966666666667,14326.066666666666,13501.866666666663,5.923544448144435,0.1979293051848275,0.0,0.0,11350.0,14591.0,12970.5,24.27851751971085,0.7142857142857143,394.5829730394256,3.3193634646010195,423.690158740832,451.7312473645789,-28.04108862374693,13885.666666666666,12911.692307692309,13616.66034357266,13192.97018483183,1.1390429958391124,0.8023578363384188,0.3366851595006935,0.5583200238163218,24.735312447408056,314.75,165.88754870276233,141.40268622570017,24.484862477062165,13951.5,12876.5,13414.0,12663.0,99.99999701981686,37.61552191749454,24.33566240698412,16.21476925916692,32.40480348914077,11690.25,12803.5,64.0,16.0,48.0,13622.777578137986,14381.5277274624,0.0,0.0,61.46850101322494,0.0395091142309423,0.0362715825027724,0.1006549549182444,32.33174329101358,54.16197612454037,51.03120042305658,54.520007954549214,-48.96879957694342,1138.6352941176465,1.6211794452294193,3.2114842435402107,3.4675294576049533,-0.2560452140647427,-6.949248380596858,4.295984059727186,-11.245232440324044,13962.824054387194,-0.1680303915838732,-0.1681717209860878,6.757812500000004,0.1680303915838692,13767.0,1,-0.2849031380098239,-0.4583891831080251,2.665161352062782,0.0,1.2883295443597689,0.0882028665931642,-1.3586943317733071,-2.702686716879711,0.4250151791135437,-3.6573268173025895
2023-06-28,13665.0,13843.0,13600.0,13767.0,13767.0,2496827,-140819473.55446592,-236997,0.1219422331560389,29986852.711750783,895376.4117417827,346523.2234847892,13447.707623012711,13970.5091125861,34.60650271168171,1182.6646308056002,13452.3,14799.064730752958,12105.53526924704,20.02281737328128,0.616835551456733,0.0,0.0,13858.9,14222.3,13495.5,5.244283456840003,0.3735553109521192,0.0,0.0,11557.0,14591.0,13074.0,22.55376404034998,0.7284113381674358,379.4246757354831,3.5270938578343336,404.2986096032364,442.2447198123105,-37.94611020907405,13894.25,13005.846153846154,13639.78952148456,13235.490911881325,1.1448237885462555,0.8742657856093979,0.2705580029368576,0.5495347329462397,24.78001082296948,297.7000000000007,162.12511306666048,149.46538711597503,12.65972595068544,13951.5,12876.5,13414.0,12663.0,99.99999850990844,36.3591739453266,23.241215523820426,15.485543015799056,36.73632242588554,11658.75,12803.5,60.0,12.0,48.0,13622.777578137986,14323.056063814654,0.0,0.0,63.21171919941591,0.1238326815089646,0.0775491430057607,0.0650683921148777,31.63820084886349,56.993978084165335,45.5026455026455,51.15744315787589,-54.4973544973545,1067.3823529411766,0.7538056206088992,3.0546551865356424,3.384954603391092,-0.3302994168554489,-10.602118370874084,1.3163635736069317,-11.918481944481016,13925.76482119644,0.7464324917672904,0.7436604700775007,7.55468749999999,-0.746432491767294,13790.0,2,-0.3551119814926835,-2.5271989070614183,-1.3108069210633886,0.0,-4.098806050354355,-1.2800706245861877,-3.217155092371528,-1.6746534077205837,-2.4593495934959293,3.1150653870171823
2023-06-29,14000.0,14000.0,13634.0,13790.0,13790.0,2883987,-141244979.83315444,2646990,0.0637621487214073,35178973.89578639,1211968.0151124122,245499.94648726465,23455.29469420384,14004.470665452964,32.94540965055215,1182.6646308056002,13531.95,14755.081795842169,12308.818204157837,18.077687189830968,0.605487405722424,0.0,0.0,13811.033333333336,14175.633333333337,13446.433333333334,5.279836652338353,0.4711556043152295,0.0,0.0,11920.0,14591.0,13255.5,19.73847080428172,0.7001123174840883,378.0822081619348,3.709809040407802,386.3331667221755,431.0624091942835,-44.72924247210796,13897.583333333334,13094.73076923077,13662.898825871547,13276.565659149372,1.08248188742337,0.8894668400520156,0.1930150473713543,0.5374075486573585,24.876015397303576,878.0499999999993,157.23869851925366,154.83622985680572,2.4024686624479443,13898.5,12876.5,13387.5,12663.0,99.99999925495422,35.619626020729314,24.577517617026707,14.432711351843883,40.769486440115024,11598.0,12803.5,56.00000000000001,8.0,48.00000000000001,13622.777578137986,14268.092699985777,0.0,0.0,63.6114912692674,0.1431705976086439,0.10217079778285,0.0719971744304611,31.155730373636576,57.93718592825464,32.347972972972975,42.96060629955834,-67.65202702702703,1022.841176470587,0.2909090909090909,2.909887817682271,3.289941246249328,-0.3800534285670562,-12.949861572210647,-1.5368814555565842,-11.412980116654063,13904.435716406902,0.1670661727319,0.1669267724404122,7.734375000000004,-0.1670661727318929,13815.0,3,-0.1415407773983759,-2.019862123816125,-0.74755784783504,-5.209915635180479,-2.165574854034759,-0.3704510786663775,-0.5194800369332171,-0.6060629179983437,-3.412021424320571,-6.332022093705632
2023-06-30,13875.0,13955.0,13565.0,13815.0,13815.0,3417996,-140280929.6793083,6064986,0.0853744504121218,42360534.76781691,-650381.1005045061,37813.82562805504,11014.678668177568,14011.569996025408,28.83181587123987,1182.6646308056002,13618.15,14651.14840754963,12585.15159245037,15.170906584956551,0.5952808826041402,0.0,0.0,13763.06666666667,14127.566666666666,13398.566666666666,5.296784631332163,0.5712391403749442,0.0,0.0,12152.0,14591.0,13371.5,17.909921685397798,0.6818368183681837,379.2739873457413,3.870463618837596,369.84932210912666,418.81979177725214,-48.97046966812548,13848.0,13182.807692307691,13686.299006506695,13316.449684397568,1.0012715712988192,0.9373297002724796,0.0639418710263396,0.5228788637992564,24.975787617239167,721.8500000000004,152.060473248303,157.60947558538732,-5.549002337084318,13766.5,12876.5,13321.5,12663.0,99.99999962747712,34.6253168350758,22.79877839634426,14.668616862917924,31.85296910787121,11624.75,12803.5,52.0,4.0,48.0,13622.777578137986,14216.427137986628,0.0,0.0,64.06855264597147,0.1652797323423202,0.1440943371533093,0.1079380926473067,30.85799046714771,59.390853615810144,34.45945945945946,37.43669264502597,-65.54054054054055,983.8352941176472,-4.1290770298403885,2.777386847655547,3.187430366530572,-0.4100435188750246,-13.839140174348447,-3.9973331993149577,-9.841806975033492,13895.4852228336,0.1812907904278571,0.1811266570168612,7.929687500000004,-0.1812907904278518,13762.0,4,-0.1413476230324164,0.1006709944537647,1.1415525312998938,0.057689960186309,1.7342790171761209,-0.0434216239687401,0.5167953880604585,0.2409693651091515,0.2301937464032164,-0.1234215233436231
2023-07-03,13780.0,13928.0,13706.0,13762.0,13762.0,3869825,-142198410.53516415,2195161,0.0610077426998641,7008926.229557354,326991.53062476986,22065.28189582562,-8649.722200569684,14026.309577629883,26.034029591687545,1182.6646308056002,13686.0,14556.897927428963,12815.102072571037,12.726843890529956,0.5436331271474975,0.0,0.0,13728.866666666663,14071.266666666666,13386.466666666664,4.988030087455638,0.5483839563862939,0.0,0.0,12355.0,14591.0,13473.0,16.337863510156364,0.6292486583184258,363.5465886111672,4.052765766522974,348.491901718744,404.7542137655505,-56.26231204680653,13799.833333333334,13271.76923076923,13697.945313197974,13349.45341147923,1.002017238217495,0.9679075738125802,0.0341096644049148,0.5055140799166625,24.99820888737969,487.0,145.7090214343539,158.10031115948496,-12.39128972513106,13703.5,12876.5,13290.0,12663.0,99.99999981373855,33.702029734111825,21.830263523511643,14.04547937069609,29.12398556318209,11682.75,12613.5,48.0,4.0,44.0,13622.777578137986,14167.86150970743,0.0,0.0,62.28248964305819,0.0788836604208649,0.1291113301239428,0.1251254883533674,30.1530649428215,55.63073712480418,29.98310810810811,32.26351351351351,-70.01689189189189,953.5441176470596,-4.03068340306834,2.6105331130567104,3.0720509158358,-0.4615178027790891,-13.610613982090388,-5.919989355870044,-7.690624626220345,13883.357892790264,-0.3836409699601861,-0.3843787595091186,7.5156250000000036,0.383640969960183,13625.0,0,-0.776280171150006,0.6718184291605382,-5.254045186984044,0.0577306009032554,-2.384144466039245,-0.6293402777777715,-2.3376663588899618,0.2415399122504453,-1.038261872716788,-3.790445341502391
2023-07-04,13705.0,13811.0,13564.0,13625.0,13625.0,2842475,-143636910.02909127,-647314,0.0174532565917557,-49623645.37466512,-1125304.5321418834,-381424.7553914655,-43142.92614367204,13982.765450463738,16.518513465252255,1170.8912654211815,13738.95,14444.012117830807,13033.887882169194,10.263697266979012,0.4191915172307234,0.0,0.0,13713.133333333337,14026.633333333331,13399.633333333331,4.572259196779728,0.3594364699627888,0.0,0.0,12494.0,14591.0,13542.5,15.263175133470895,0.5393419170243204,351.89192975005045,4.266225075446079,316.85868743318497,387.1751084990775,-70.31642106589248,13754.166666666666,13355.53846153846,13686.72295732136,13369.864269888176,0.9388763119983536,1.1605268573780614,-0.2216505453797078,0.4839234104021086,25.03398863016069,346.0499999999993,140.15571617617144,156.70739954523322,-16.551683369061777,13703.5,12955.5,13329.5,12663.0,49.99999990686928,32.18911952239067,20.77290883740342,16.14972053113831,-13.420874134853817,11663.0,12613.5,44.0,4.0,40.0,13622.777578137986,14122.209819124984,0.0,0.0,57.79722349671157,0.0,0.0813877975877281,0.11819782162166,28.357256722763523,52.11841435987351,20.01836547291093,28.153644346826155,-79.98163452708907,901.658823529413,-3.8665067381641145,2.3699469271862337,2.931630118105887,-0.5616831909196534,-15.265737932057863,-7.789139071107609,-7.476598860950256,13874.038606284495,-0.9954948408661513,-1.00048302309812,6.4453125,0.995494840866158,13615.0,1,-1.190476190476204,-0.4734478267701689,0.2194235592853175,-0.3465543125432759,0.4435431709148929,1.0135863704981602,-0.2538068608636337,-0.9685220519283746,0.6660323501427143,-0.9798040776938706
2023-07-05,13504.0,13689.0,13420.0,13615.0,13615.0,3240868,-142179121.82091284,-3888182,-0.0106422913981087,-47164364.60685582,-1103932.6501418755,-474146.42442491086,-30675.31069350652,13936.5448983496,17.279937358526155,1170.8912654211815,13778.85,14347.900885246703,13209.799114753296,8.259773279289703,0.3560322070943046,0.0,0.0,13693.033333333333,14002.233333333334,13383.833333333334,4.516165154543305,0.3738141440275973,0.0,0.0,12700.0,14591.0,13645.5,13.723931968197636,0.4838709677419355,343.6027367750454,4.392151781650156,287.6661840763172,367.2733236145255,-79.60713953820823,13715.0,13436.884615384615,13675.688656194998,13388.02247211868,0.8611227482195224,1.1566820276497696,-0.2955592794302472,0.4593741510964583,24.9541441694072,-22.850000000000364,131.1285840733436,153.57904020234008,-22.45045612899648,13703.5,12970.5,13337.0,12663.0,24.99999995343464,30.172693288653623,19.656294070374365,18.1591240913503,-58.85343004406305,11663.0,12468.0,40.0,8.0,32.0,13622.777578137986,14079.297229977485,0.0,0.0,57.471880265319726,0.0,0.0262945534736214,0.0789312270617641,26.749484949227348,52.38222643585616,19.100091827364555,23.03385513612785,-80.89990817263545,807.3764705882368,-3.336883209087682,2.148683158213981,2.7750407261275063,-0.6263575679135251,-15.733654174354864,-9.37804209175706,-6.355612082597805,13862.843916191345,-0.0733944954128484,-0.0734214423584234,6.367187500000004,0.0733944954128418,13258.0,2,0.553632025558187,0.5385363147405684,-2.253989137486627,0.2302358678893767,0.7189135977268535,-0.3485838779956367,-1.7721501872853338,0.7194294786443294,-3.007662835249036,0.9408988844954252
2023-07-06,13451.0,13483.0,13191.0,13258.0,13258.0,3923272,-144301988.17707723,-7811454,-0.0572909776660933,-240513470.23444784,-1618801.8572252956,-594558.8316913273,-105251.04647909247,13733.999085482712,24.499928674521183,1170.8912654211815,13785.35,14326.81625933668,13243.88374066332,7.855676632608954,0.0130352160391046,0.0,0.0,13656.133333333337,13967.033333333336,13345.233333333334,4.553265443610204,-0.1402916264608128,0.0,1.0,13079.0,14591.0,13835.0,10.968165480020456,0.1183862433862433,351.6424630975408,4.6433008606843,233.03768504656185,340.4261959009327,-107.3885108543709,13673.5,13496.576923076924,13611.42886293423,13378.391177887668,0.7824006656958602,1.1832743915123778,-0.4008737258165176,0.4276485855840034,24.642416043573697,-20.350000000000364,120.63095898749488,148.89643153690537,-28.265472549410475,13595.5,13074.0,13334.75,12663.0,12.49999997671732,28.59083292741889,18.01273966750033,21.1567356666444,-156.05268612983295,11711.75,12451.5,36.0,4.0,32.0,13622.777578137986,14038.959396178836,0.0,0.0,47.24692826959478,0.0,0.0,0.0358941170204498,22.20812260271278,47.156613879291776,5.587989991659716,14.90214909731172,-94.41201000834027,651.6558823529413,-3.620238441407386,1.7418961812967144,2.568411817161348,-0.8265156358646333,-14.606774847398546,-10.423788642885356,-4.182986204513188,13782.558407665152,-2.6221079691516658,-2.657098230652366,3.5781250000000098,2.6221079691516707,13393.0,3,-0.4871291485425217,0.3045680941388866,-0.5107510474420422,7.009616264930145,-3.926566399073749,2.2362136343899266,-0.2487619136637704,-0.2415514300565604,-0.9298865538404328,1.306021503842274
