Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,ssx_601985.SS_2021-09-15_2023-09-15_Close_percent,ssx_601225.SS_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,ssx_600188.SS_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent
2022-03-02,21500.0,21633.0,20969.0,21566.0,19955.0703125,1103948,-8058119.51304732,5821023,0.1833473326523443,115070162.62413336,-5533593.973629192,-3901175.613239897,38882.10597119483,21448.05504844975,54.626481896879525,889.9555317109013,21256.35,22589.665607798845,19923.03439220116,12.545104007027042,0.6161202937207038,0.0,0.0,21452.68333333333,22067.13333333333,20838.233333333334,5.728420920149079,0.5922098353541099,0.0,0.0,19851.0,22334.0,21092.5,11.681215260381016,0.6906967378171567,643.6571765445763,3.4784985650934,198.21187594617004,260.7708269282596,-62.558950982089584,21544.83333333333,21005.26923076923,21321.835469444788,21123.62359349861,0.9670936521491602,0.9803017364076289,-0.0132080842584686,0.1935456031483317,24.514057840132587,503.6500000000015,54.61230801885487,57.9023961611034,-3.2900881422485284,21182.0,21017.0,21099.5,20807.5,4.546698251980772,21.259933066530422,21.99407474162256,22.199242208040463,20.94666769720421,20957.25,20445.5,72.0,8.0,64.0,20954.56614177092,21963.27155968,0.0,0.0,55.74430055460538,0.5081381683211993,0.4110478739199694,0.2446876416580501,9.87837924147022,55.87460456564429,66.66666666666667,56.97337962962962,-33.333333333333336,-11.189705882352428,0.8181010705436866,0.9383422075707468,1.2393252454393586,-0.3009830378686119,3.1399751512309484,1.463265140530686,1.6767100107002624,21638.303395159983,0.3069767441860493,0.3065065326264715,6.163237176331604,-0.3069785488086864,20327.04296875,2,-0.9596899329180816,0.267385927021337,-0.8831465702406405,0.7421803063361239,-8.691676907068171,0.0561391491887519,1.326490218121705,-0.6498374910040212,0.2977654730263737,2.1772350265611777
2022-03-03,21700.0,21983.0,21168.0,21968.0,20327.04296875,923812,-7168312.862740572,6744835,0.3488610476392043,151684771.3921143,24216777.87255416,-3234582.893879662,20609.13739216553,21464.046398655635,55.19261629145315,906.5447055840248,21353.4,22593.99846848205,20112.801531517955,11.619680879691728,0.7477030302769927,0.0,0.0,21429.85,22078.000000000004,20781.700000000004,6.049039074001914,0.9151430995911412,0.0,0.0,19851.0,22334.0,21092.5,11.628124795114594,0.8525976641159887,660.7914588901186,3.4894814689303177,235.07540324231013,255.6317421910697,-20.556338948759617,21562.166666666668,21067.115384615383,21421.245397222512,21186.1699939802,0.9655694498962596,0.9536813772220042,0.0118880726742555,0.1889029775263131,24.62804944084719,590.5999999999985,52.86951022486798,58.461492205982495,-5.591981981114515,21182.0,21017.0,21099.5,20867.0,4.018842525531054,20.34392635196756,23.899143307249524,20.180643438240534,54.44171596348228,20987.0,20445.5,68.0,4.0,64.0,20030.0,21963.27155968,1.0,0.0,59.802824710863405,0.6675367865554623,0.5522135695305123,0.4016433093100171,11.454700138205244,60.61204308734113,84.11458333333333,71.52777777777777,-15.885416666666666,80.93382352941262,0.9558823529411764,1.1095700794863064,1.2133742122487483,-0.1038041327624419,1.2072292491775345,1.4120579622600558,-0.2048287130825212,21639.89901750217,1.864045256422142,1.8468848565733609,8.142167962981194,-1.864050842341527,19616.408203125,3,-2.5475302951639662,-4.0214549178956105,-0.8080798869462456,3.0829406370267947,1.5151647082886512,-3.764045468462186,-0.6071142383370187,1.0254428029258236,-0.1991064577126877,0.0
2022-03-04,21900.0,21855.0,20652.0,21200.0,19616.408203125,1401563,-7292973.910953373,5343272,0.3415507152996838,-23755965.092473447,-27638143.98639233,-5005339.617803549,-31778.287051473417,21447.928022738422,53.37177735838216,906.5447055840248,21409.2,22508.773117168657,20309.626882831344,10.27196828623822,0.4048721741494191,0.0,0.0,21364.95,22088.2,20641.7,6.770434754118311,0.3859661251296227,0.0,0.0,20021.0,22334.0,21177.5,10.80376660501093,0.5097276264591439,726.3123130011068,3.687985900216759,200.01320493310777,244.50803473947727,-44.49482980636958,21500.166666666668,21113.46153846154,21387.207643803664,21187.19443887056,0.901898897914834,0.9484658767527292,-0.0465669788378951,0.1807088495935087,24.921028875934407,528.7999999999993,48.08325386251396,57.64483885371448,-9.56158499120052,21074.0,21036.5,21055.25,20867.0,2.009421262765527,19.24331022737519,20.63610256621759,22.77875636276041,-17.789286550429516,20895.5,20445.5,64.0,16.0,48.0,20069.06,21963.27155968,0.0,0.0,50.31041129790436,0.2947220579795652,0.4901323376187423,0.4844645936897414,9.55746641943115,59.33647049647474,50.78125,67.18749999999999,-49.21875,201.1132352941204,-3.390448414145097,0.9440287410878646,1.1595051180165716,-0.215476376928707,3.0021603271666515,1.730078435241375,1.2720818919252763,21628.79664097828,-3.495994173343042,-3.5585667347648453,4.361524072068534,3.496006609114289,18216.427734375,4,-0.926961360437005,-0.1288625543526222,-1.5364012140522618,9.2284884580165,-1.16809435426552,1.2452618671437818,2.025875430436841,4.77743306729046,2.891206444742963,1.210464229438074
2022-03-07,20750.0,20779.0,19278.0,19687.0,18216.427734375,1322241,-7894633.206756171,4021031,0.2956289236213697,-306155203.3649772,-139061260.3905037,-15587207.666629927,-143364.15671195838,21301.48179445409,45.12086508454392,841.8464914543724,21378.1,22625.6170379598,20130.5829620402,11.67098140582935,-0.1777863341913289,0.0,1.0,21144.816666666666,21966.366666666665,20323.266666666663,7.770698729160568,-0.387235510112998,0.0,1.0,19278.0,22334.0,20806.0,14.295002829998928,0.1338350785340314,845.881081700996,4.76875886493687,49.56831218449588,205.52009022848108,-155.9517780439852,21312.58333333333,21108.76923076923,21125.63723706464,21076.068924880143,0.7348902978606943,1.034210646353145,-0.2993203484924508,0.1560147451386205,25.31178265563789,491.9000000000015,36.50684193906225,54.937954463814044,-18.4311125247518,20698.0,20806.0,20752.0,20806.0,1.0047106313827634,19.99515947751261,16.988016924172598,31.389665969068503,-208.5212572145936,20895.5,20445.5,60.0,100.0,-40.0,20069.06,21983.0,0.0,1.0,37.63615279141193,0.0,0.3207529481783425,0.454366285109199,2.541316866249729,55.87252204108097,13.383507853403142,49.42644706224548,-86.61649214659685,128.6308823529398,-10.26073479806728,0.235187654591416,0.9746416253315404,-0.7394539707401244,3.78995227111292,2.142053202415684,1.647899068697236,21402.48780441112,-7.136792452830187,-7.40426622400161,-3.0865413015654264,7.1367829128218006,17849.08203125,0,0.6245480738716367,0.5147997041723755,0.131577546605385,10.24517717005773,1.1546074498301238,3.3442992324975336,4.355467692260277,5.158178165067923,6.230827918234198,1.185778837875361
2022-03-08,19501.0,19735.0,19100.0,19290.0,17849.08203125,928967,-8267682.946913651,3092064,0.2713536366048201,-315104445.59855187,-41765208.02138289,-19233577.23229844,-113098.76494178949,21158.92362011617,39.79169204181043,824.8701589960301,21307.15,22829.86353510764,19784.43646489236,14.292981793507243,-0.1623537367642202,0.0,1.0,20886.15,21731.5,20040.8,8.094837966786606,-0.4440764180516939,0.0,1.0,19100.0,22334.0,20717.0,15.178003627890169,0.0587507730364873,824.7929735308965,5.916032535293897,-100.5360147517058,144.30886923244373,-244.8448839841496,21097.58333333333,21066.653846153848,20843.231508285466,20943.76752303717,0.6913607580923704,1.1329318513926403,-0.4415710933002701,0.1174131893730767,25.60948051608698,890.8499999999985,22.393007874308346,50.27959116529652,-27.88658329098818,20541.5,20717.0,20629.25,20717.0,0.5023553156913817,20.8697044495234,15.98272280897572,31.19094068762579,-234.68749628835536,20895.5,20445.5,56.00000000000001,100.0,-43.99999999999999,20069.06,21928.9,0.0,0.0,35.13499628957372,0.0,0.0982406859931884,0.3030419905967578,-3.746672277154063,54.68564853549004,5.875077303648732,23.34661171901728,-94.12492269635126,-223.49852941176505,-11.796982167352535,-0.4800283169736336,0.6837076368705057,-1.1637359538441392,1.690984601908966,2.0518394823143407,-0.3608548804053746,21135.40121436276,-2.0165591507085856,-2.0371692520312124,-5.040858521216896,2.01656278871738,18370.025390625,1,4.399254154073063,3.4928890262222296,4.21607419963992,2.8627569279771308,8.746434386551698,4.537725652178011,2.9438792378563505,4.950058882494417,0.2291229725535828,0.7199866016385243
2022-03-09,19290.0,20328.0,19287.0,19853.0,18370.025390625,1032515,-8177424.671217205,4124579,0.2324110162100549,-187045818.3701873,39320494.13325714,-16880685.623371374,11401.924007832476,21027.03606518194,39.9123346843792,824.8701589960301,21246.05,22894.035251754394,19598.064748245604,15.51333308313211,0.0773475525594053,0.0,0.0,20689.716666666667,21579.76666666667,19799.666666666668,8.60379109428759,0.0299608636218931,0.0,0.0,19100.0,22334.0,20717.0,15.221652966080754,0.2328385899814471,846.4136761778067,6.5552042248244105,-172.0817294196495,81.03074950202509,-253.11247892167447,20902.166666666668,21051.03846153846,20690.88819931847,20862.96992873812,0.7189253026276942,1.0940571091146822,-0.3751318064869881,0.0762380839645308,25.945211996126616,803.9500000000007,10.881081157489614,44.59282961132917,-33.71174845383956,20541.5,20717.0,20629.25,20717.0,0.2511776578456908,20.623630519481924,19.859283700984303,28.240514540562177,-150.97009715910872,20895.5,20445.5,52.0,96.0,-44.0,20069.06,21815.744,0.0,0.0,41.11176879432942,0.1803882137621188,0.0601294045873729,0.1597076795863013,-6.46898188903513,51.50670490135338,23.283858998144712,14.180814718398851,-76.71614100185529,-486.16911764705947,-10.564014776105957,-0.824818949590739,0.3820023195782567,-1.2068212691689957,0.7168575974974006,1.7848431053509528,-1.0679855078535525,21052.91781757563,2.9186106791083466,2.876830229730309,-2.269370877227528,-2.91860028691076,18499.5703125,2,-4.098991856199902,-4.5576471218277845,-2.0632754213167885,-5.886757019443138,-2.091784246341973,2.2578585529043664,1.6113765655726269,-3.620908113081555,4.090108387088122,-1.08783302682194
2022-03-10,20129.0,20636.0,19914.0,19993.0,18499.5703125,1072844,-9015491.17537233,5197423,0.1614672796767046,-138868107.1744463,31461703.65868663,-14457485.313951427,37700.607585204336,20930.53169856513,45.72612119511603,824.8701589960301,21170.6,22900.920594572,19440.279405428,16.3464483252435,0.1597162388016073,0.0,0.0,20626.11666666667,21481.666666666668,19770.56666666667,8.295793278262908,0.1299943506126648,0.0,0.0,19100.0,22334.0,20717.0,15.275901486023072,0.2761286332714904,840.072308560026,7.071810775883851,-215.00692775585048,21.823214050449977,-236.83014180630045,20730.75,21043.0,20583.520784038705,20798.527711794555,0.7753067169997128,1.0567888063682245,-0.2814820893685117,0.0362671303833872,26.22679990035984,548.4000000000015,3.2738031830555165,38.26725697043354,-34.99345378737803,20541.5,20717.0,20629.25,20717.0,0.1255888289228454,19.90055593232692,21.24540768974213,26.23067469174228,-95.95884273541994,20908.0,20445.5,48.0,92.0,-44.0,20069.06,21707.114240000003,0.0,0.0,42.52985583756514,0.2231882682204324,0.1345254939941838,0.097631861524915,-8.02519733133829,47.13467011410557,27.612863327149043,18.923933209647487,-72.38713667285096,-699.3573529411733,-9.328798185941045,-1.033760325419203,0.0988497905787648,-1.1326101159979678,0.2227898641132484,1.472432457103412,-1.2496425929901636,21034.59604573493,0.7051830957537808,0.702708307475497,-1.580191001279907,-0.7051972935274904,18736.447265625,3,1.3001495688162097,-5.641016611995482,2.021564968201929,-7.110487791725731,-0.2446489849419464,0.3039606074669194,0.4817001941031265,-3.106136739097252,-5.07410169832508,-2.7102320537771902
2022-03-11,19825.0,20608.0,19800.0,20249.0,18736.447265625,748394,-8932130.457550548,5945817,0.1584413315737894,-91659968.4352397,-7665481.016683726,-15577760.55588534,17148.31171082145,20807.01814640078,43.89132350565276,835.4321937433409,21108.45,22876.99985510729,19339.90014489272,16.756795075974644,0.2570184415446224,0.0,0.0,20592.9,21483.2,19702.6,8.646669483171394,0.3068628552173429,0.0,0.0,19100.0,22334.0,20717.0,15.320878605487376,0.3552875695732838,836.8650777040235,7.401062044189202,-225.76590733257763,-27.694610226155543,-198.0712971064221,20608.25,21051.53846153846,20532.05604803275,20757.82195536533,0.7593683619894994,1.075027053023927,-0.3156586910344275,0.0011139052714551,26.438713719121,-570.4500000000007,-3.192074939736317,31.3780244183216,-34.57009935805792,20541.5,20717.0,20629.25,20717.0,0.0627944144614227,19.375935716131664,19.688257808083005,25.34222842875056,-80.84857345096734,20852.75,20445.5,44.0,88.0,-44.0,20069.06,21602.8296704,0.0,0.0,45.13176415197858,0.3315090511898901,0.2450285110574805,0.1465611365463457,-8.382470168086725,45.390985164558,38.07157057654076,29.656097633944825,-61.92842942345924,-874.5220588235279,-6.768267415626871,-1.0876184785573002,-0.1384438632484481,-0.949174615308852,-2.5359270437840697,0.6707605569259156,-3.2066876007099854,21027.763780491783,1.2804481568549075,1.2723197327435545,-0.3199763709756831,-1.2804457029196217,18910.404296875,4,-1.2420058665955622,0.60679216686475,-0.9628665990400264,3.200219135735523,-0.640646346800068,-3.2926861549297115,-1.1616626991904155,6.213398374151964,4.25393444880261,-0.3104444063229721
2022-03-14,20688.0,20599.0,20074.0,20437.0,18910.404296875,863969,-8601353.754693406,6809786,0.172454637285894,-55361948.37306261,8051504.1627651,-14555374.193904188,17604.238830452232,20708.42345473756,49.95720482207576,835.4321937433409,21060.75,22847.610249152127,19273.88975084788,16.968628839448993,0.32546200792816,0.0,0.0,20564.233333333334,21412.233333333334,19716.233333333334,8.24732910052567,0.4249803459119495,0.0,0.0,19100.0,22334.0,20717.0,15.355578505038997,0.4134199134199134,805.6785699336212,7.629761676118298,-216.6253254359072,-65.48075326810587,-151.14457216780127,20599.83333333333,21065.115384615383,20517.4320406431,20734.057366079007,0.7964301401589267,1.0646088727388892,-0.2681787325799625,-0.027580675667415,26.55583986336641,-567.75,-11.2461095449896,23.797957975047403,-35.044067520037004,20541.5,20717.0,20629.25,20717.0,0.0313972072307113,18.888788372521788,18.727786442068147,24.10593393311318,-59.967811051093065,20587.0,20445.5,40.0,84.0,-44.0,20069.06,21502.716483584,0.0,0.0,47.02844808969621,0.4821442567622934,0.3456138587242053,0.2417226212586232,-8.05865387181386,43.04134972595921,44.300861497680586,36.66176513379011,-55.69913850231941,-807.7750000000015,-0.4917713506670562,-1.0447801971953012,-0.3197111300378188,-0.7250690671574824,-3.8920791498440814,-0.2418073844280841,-3.650271765415999,21017.78697891577,0.9284409106622648,0.9241573909267942,0.6054937481539735,-0.9284419227606264,18455.15625,0,2.6022240203661084,3.7851009485252254,2.724797727875924,3.681693725656544,0.7881296693717985,4.545456757188106,1.8181725894936136,0.7361153780602763,1.3714083436803293,-2.823980609169766
2022-03-15,20600.0,20451.0,19700.0,19945.0,18455.15625,1143007,-8998590.541644137,5666779,0.1179214263064547,-127790162.03405364,-17148713.874893155,-15396558.417851131,-19495.28996278952,20585.085562764285,50.01167790858511,835.4321937433409,20970.0,22789.64743837921,19150.35256162079,17.35476812951081,0.2183520339212014,0.0,0.0,20424.56666666667,21291.06666666667,19558.06666666667,8.48488013617588,0.2232737064820142,0.0,0.0,19100.0,22334.0,20717.0,15.42203147353362,0.2612863327149041,800.2107129402591,7.996125240261468,-246.2430994435236,-101.63322250318942,-144.60987694033412,20554.166666666668,21051.115384615383,20429.365572851853,20675.608672295377,0.7848325906061443,1.0756398627597905,-0.290807272153646,-0.0552649550709032,26.630504350350154,-8.0,-22.387926245903746,15.242376390074222,-37.63030263597797,20541.5,20717.0,20629.25,20717.0,0.0156986036153556,18.93833068058978,17.418728411722,25.90194822655184,-80.72086538565854,20491.75,20461.0,36.0,80.0,-44.0,20069.06,21406.60782424064,0.0,0.0,42.853490148533744,0.3128971763196853,0.375516828090623,0.3220530659574362,-9.124064587670896,42.16873562268501,29.3097467915366,37.22739295525263,-70.6902532084634,-668.807352941174,-2.6740838335041235,-1.190983556259125,-0.49396561528208,-0.6970179409770451,-2.801793640773472,-0.7538046356971617,-2.04798900507631,20945.155344001025,-2.407398346136913,-2.4368498169030417,-1.8164812444619427,2.407394573527071,19319.38671875,1,7.900768343961062,6.472080470331733,7.212884405551037,5.240762837764791,6.202257640542726,7.544829921691061,4.43470034185863,4.157294193150463,-0.1723620626167701,-0.4138499240806794
2022-03-16,20300.0,21005.0,20011.0,20879.0,19319.38671875,1233890,-8077517.724742729,6900669,0.1264323811543828,55101755.39938258,34841436.43274522,-6214800.828091173,30264.83068208577,20574.307399792,57.057238857275365,835.4321937433409,20916.75,22680.74987244897,19152.750127551026,16.8668638526442,0.4892998858476131,0.0,0.0,20348.8,21248.3,19449.3,8.840816166063847,0.794719288493608,0.0,0.0,19100.0,22334.0,20717.0,15.461292982896484,0.5500927643784786,826.1896416462332,7.854859527209972,-192.13459646437693,-119.73349729542691,-72.40109916895003,20547.25,21057.653846153848,20498.540100105416,20690.6746965698,0.9018685955394816,0.995177817962628,-0.0933092224231464,-0.0723020839234208,26.740216593051542,583.25,-28.09411347970908,6.2464182006767714,-34.34053168038585,20477.5,20717.0,20597.25,20717.0,2.4753225892421225,18.013843969642203,20.76542297538572,23.41422091489984,-24.448056114910248,20575.0,20521.5,32.0,76.0,-44.0,20069.06,21314.34351127101,0.0,0.0,51.631918616814,0.6687626509110357,0.4879346946643381,0.4030217938263887,-7.0416026746584,53.14445383089673,61.706555671175856,45.105721320131,-38.293444328824144,-546.6191176470602,-0.3959545844862132,-0.9286047907187388,-0.5808934503694119,-0.3477113403493268,-1.246895535579846,-0.8524228156736986,-0.3944727199061473,20943.90105325738,4.682877914264227,4.576538378986861,2.7813330707886275,-4.682867254239582,19427.646484375,2,-2.7766190103435378,-8.005424824909468,-4.226413192105568,-6.960038461011408,-2.3452724243077654,-7.42474159126337,-6.221312126311261,-5.955439573652882,-4.474031680652985,-1.7984213987817554
2022-03-17,20900.0,21321.0,20828.0,20996.0,19427.646484375,2673459,-8928903.248069301,9574128,0.0798869593201396,91915033.6280422,10446560.05571808,-4159267.905552685,72762.86901598534,20647.650209213225,66.7693599677847,835.4321937433409,20869.65,22571.26326687353,19168.03673312647,16.307060893436446,0.5371265323501352,0.0,0.0,20283.0,21150.3,19415.7,8.55198935068776,0.9110457742419004,0.0,0.0,19100.0,22334.0,20717.0,15.49618704674012,0.5862708719851577,792.8706774816098,7.673539408854375,-138.21899331588065,-123.43059649951768,-14.788396816362976,20505.25,21054.615384615383,20575.07239239689,20713.29138571277,0.9734669338677354,0.9153907815631264,0.0580761523046091,-0.080246502628956,26.662923555636663,696.3499999999985,-31.131364754224577,-2.555206090071955,-28.576158664152626,20210.5,20717.0,20463.75,20717.0,10.874294870467962,16.792828955245138,22.75425980135857,22.33956179067896,18.67764177841901,20636.75,20521.5,28.000000000000004,72.0,-44.0,19100.0,21314.34351127101,1.0,0.0,52.61389655358557,0.7085706923811178,0.5634101732039464,0.4756205653196358,-5.098087521365613,53.59328158402256,65.76482830385015,52.260376922187525,-34.23517169614984,-420.83676470588034,-2.344186046511628,-0.667296137258122,-0.5981739877471539,-0.069122149510968,9.447930718699771,1.2076478912009954,8.240282827498776,20945.47024104414,0.5603716653096447,0.5588074242815821,3.357290538544855,-0.5603685417194413,19019.58984375,3,1.7338609402692384,1.5075353239779332,-0.5068778154800242,-10.201512746886351,-1.782309133924528,0.6849318583858803,0.5280886222591903,-5.886253931543294,-5.292638887124198,-1.324996798476235
2022-03-18,20996.0,20987.0,20555.0,20555.0,19019.58984375,2625573,-11554476.2480693,6948555,-0.0265732811732958,-86626784.4616781,-4993652.814071443,-4220185.935942278,-40166.2305731472,20654.102079133165,54.10723575154526,817.8847753093148,20803.9,22446.415254114865,19161.384745885138,15.790455194601623,0.4242320583092145,0.0,0.0,20229.333333333336,21019.533333333333,19439.13333333333,7.81241761138939,0.7060659748586855,0.0,0.0,19100.0,22334.0,20717.0,15.545162205163454,0.4499072356215213,757.6836097334489,7.721644885678694,-129.58176585405818,-124.66083037042578,-4.920935483632391,20421.0,21018.19230769231,20571.984332028136,20701.566097882194,0.9755180481283422,0.9529578877005348,0.0225601604278073,-0.085708067625508,26.4887078068218,1164.0999999999983,-33.658107106316585,-10.351311539558491,-23.30679556675809,20210.5,20717.0,20463.75,20717.0,30.185021328647416,15.940159044095209,21.79078523930536,24.014855304299992,-10.359503901417508,20799.25,20631.5,24.0,68.0,-44.0,19144.42,21314.34351127101,0.0,0.0,48.60809967871401,0.5461811700259869,0.6411715044393801,0.5641721241025549,-4.757262124426156,48.86595749126695,50.46826222684703,59.31321540062434,-49.53173777315297,-325.12794117647354,-4.68793471204674,-0.6259515113077102,-0.6037294924592652,-0.0222220188484449,15.931597638115576,4.152437840583912,11.779159797531662,20937.645320542408,-2.100400076204989,-2.1227723040212254,1.1863739293098252,2.100391526854196,19406.365234375,4,-2.708246282175565,-2.423462343669911,-3.8904897586640175,-7.225399925595241,-4.096310865312873,-3.072102684093366,-3.523177907187133,-3.678163556753873,-1.136708677984288,-0.1816187564903657
2022-03-22,20555.0,20973.0,20388.0,20973.0,19406.365234375,1342592,-10211884.2480693,8291147,0.0041785723978554,5920392.747133046,-3943305.188769187,-7100777.353614235,-27845.009635313425,20604.97218383632,53.89708490736648,834.5170222603873,20742.65,22259.18094594209,19226.11905405791,14.622345225340958,0.5759463565898094,0.0,0.0,20315.666666666668,21014.26666666667,19617.06666666667,6.877450899962266,0.9704647390018108,0.0,0.0,19100.0,22118.0,20609.0,14.549732073770707,0.6206096752816435,740.415248760104,7.770642877577002,-87.99326267622746,-117.32731683158612,29.334054155358672,20338.08333333333,20998.23076923077,20633.679050177656,20721.672312853883,0.8824225019004983,1.0027873975842554,-0.120364895683757,-0.0852037273560845,26.32348252376704,457.34999999999854,-30.022157560485745,-16.175218810091167,-13.846938750394578,20304.0,20717.0,20510.5,20717.0,65.09251066432371,15.395285514944447,20.547857054815427,24.273365538783374,5.706073020011847,20826.75,20761.0,20.0,64.0,-44.0,19187.9516,21314.34351127101,0.0,0.0,52.31406328887275,0.6964158622277654,0.6503892415449567,0.6183236397294277,-3.283716064332649,55.80513280721008,64.96704821366632,60.40004624812116,-35.03295178633368,-266.22499999999854,-4.52931536780772,-0.424643635647323,-0.5679123210968768,0.1432686854495538,13.62152735118218,6.046255742703566,7.575271608478615,20940.04923001244,2.033568474823655,2.013167584811626,3.24406813035345,-2.03356325663404,19243.51171875,1,-2.9884970138375024,0.625778144453605,-2.964958860014562,5.097610741658286,-4.82697836349945,-0.6760828534597607,-0.1922229212632658,-1.914934487351985,1.1548730355548145,-0.3263211013562284
2022-03-23,21200.0,21200.0,20724.0,20797.0,19243.51171875,704325,-10700176.790086107,7586822,-0.0415149895080214,-12634120.502457386,19024456.039470416,-5346630.924107121,21392.014140124767,20568.71960535455,59.16311495009493,827.5139709125674,20680.0,22073.88808732984,19286.111912670167,13.480542430656026,0.541968936051433,0.0,0.0,20468.86666666667,21151.56666666667,19786.166666666668,6.6706184677217175,0.7403202968605032,0.0,0.0,19100.0,22118.0,20609.0,14.593810444874276,0.5622929092113983,713.9737238840936,7.86342572234889,-68.4467913810513,-107.55121174147916,39.104420360427866,20304.5,20975.384615384617,20658.805350150324,20727.25214153137,0.9214659685863874,0.9796583984207364,-0.058192429834349,-0.0821917382815658,26.128881042622783,-993.0,-27.05896850563304,-20.39077988377146,-6.668188621861575,20510.5,20717.0,20613.75,20717.0,82.54625533216185,14.49867957240082,21.839839575737525,23.117899216853267,30.46939396453939,20826.75,20761.0,16.0,60.0,-44.0,19230.612568,21314.34351127101,0.0,0.0,50.65763568456964,0.6292665543919154,0.6239545288818893,0.6385050916220752,-2.5979036710501013,52.09519388863022,58.86229621921609,58.099202219909806,-41.13770378078391,-106.71911764705874,-1.900943396226415,-0.3302260758622407,-0.5203750720499496,0.1901489961877089,8.090846946748213,6.455173983512495,1.6356729632357183,20926.468042519457,-0.8391741763219329,-0.8427150662173588,2.377670572019297,0.8391757738153558,18943.712890625,2,1.227673801051992,0.881613849209387,1.3743421581344393,-7.485717773437486,1.0263459503466803,0.549437139555323,0.0479611334341001,-7.219155095332198,-4.151879865871109,-0.758946867307472
2022-03-24,20797.0,20940.0,20378.0,20473.0,18943.712890625,690564,-11157276.09257721,6896258,-0.0457884665028265,-42792494.14496347,-24658974.403531022,-8837756.086684633,-16668.92751939901,20510.722674600733,54.61110629644544,814.6219900222624,20617.7,21929.212272149987,19306.18772785001,12.722197647167109,0.4448346755601488,0.0,0.0,20546.3,21181.1,19911.5,6.179214749127573,0.4422652804032771,0.0,0.0,19100.0,21983.0,20541.5,13.983130999093014,0.4762400277488727,698.7763514956843,7.911811497417993,-78.19873790042766,-101.68071697326886,23.4819790728412,20370.0,20925.884615384617,20630.21991166566,20708.418649566087,0.8719073521670468,1.032725039480611,-0.1608176873135638,-0.0804939834187996,26.034345687787265,-1327.7000000000007,-26.204182580783023,-23.66611163530908,-2.5380709454739474,20510.5,20717.0,20613.75,20717.0,91.27312766608092,14.197296301939843,20.593404959978745,25.31218455111268,-3.11263965053515,20893.25,20761.0,12.0,56.00000000000001,-44.00000000000001,19272.42031664,21314.34351127101,0.0,0.0,47.66553953701944,0.7168954029244884,0.6808592731813897,0.6517343478694119,-2.9268257169298617,46.67850565718628,49.83666061705989,57.88866834998076,-50.16333938294011,-92.06323529411748,3.992482348758063,-0.377618104133056,-0.4918236784665709,0.1142055743335149,3.3101452940416816,5.826168245618333,-2.5160229515766512,20913.1132292349,-1.5579170072606674,-1.5701800665341992,0.782711430540517,1.5579216127838578,19448.9296875,3,-2.448215149043662,2.4142306774168816,-1.3934935271489195,2.286019623726858,-4.708514308148565,-0.552472629366946,0.7677463547991579,-1.420401313567666,0.821311280868386,0.5738914967227942
