Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_5401.T_2021-09-15_2023-09-15_Close_percent,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,jpx_9983.T_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601985.SS_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_300059.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601688.SS_2021-09-15_2023-09-15_Close_percent
2022-04-05,14900.0,14830.0,14564.0,14669.0,13819.947265625,2215361,689087.7896792188,27859850,0.0229311505440035,134495488.401079,-1086640.0555033695,4671913.88232508,-10958.22449919716,13959.947917295756,83.6835185849533,925.1279753715733,13474.95,15661.258072985114,11288.641927014887,32.44996193655803,0.773074507374819,0.0,0.0,14441.4,14861.4,14021.4,5.816610577921808,0.7709523809523814,0.0,0.0,11787.0,15040.0,13413.5,24.14109143262127,0.8859514294497387,449.242469353448,1.8497534470620831,523.0470680047329,372.9625493001302,150.08451870460266,14259.083333333334,13289.653846153846,14247.121455852955,13724.074387848224,1.3446509585833455,0.615542221571784,0.7291087370115615,0.3842467116776537,25.858058350547854,-601.9500000000007,104.30261867293164,40.1197338831823,64.18288478974932,14276.0,13413.5,13844.75,13413.5,99.98889877871297,34.731011603712055,29.638863976205208,9.171914297455446,82.98769522771433,13332.0,12980.0,80.0,24.0,56.0,14297.739062886812,12634.031449940829,0.0,0.0,66.31446341684381,0.7126783621991938,0.7924270815598526,0.8166321163338202,28.53495563281093,55.96817686131272,86.45985401459853,88.81421797338889,-13.54014598540146,1395.479411764707,15.594956658786446,3.811164623734895,2.7472048296541973,1.0639597940806975,-0.3193865745468149,5.477626966638534,-5.79701354118535,14615.714889172796,-0.4411565087552582,-0.4421324754996902,7.678191294134917,-0.4411603104303054,14091.2783203125,1,2.610205725073129,-0.2949908356508786,-1.3051675055381224,-0.8061830122442757,2.057166582487042,0.4706638056561587,-1.47965251497331,0.8750034519624847,2.959743605065796,1.0080535717849417
2022-04-06,14900.0,14962.0,14700.0,14957.0,14091.2783203125,1816873,2436614.491969296,29676723,0.0949425180514507,190033193.4866392,1932330.9884620444,3861181.893860916,25897.894716807903,14072.327307872873,84.1382702223126,943.2912350966408,13627.75,15779.58232385794,11475.91767614206,31.58015554817104,0.8088646790138456,0.0,0.0,14586.233333333334,14999.733333333332,14172.733333333334,5.669729676612867,0.9483272873841212,0.0,0.0,11907.0,15040.0,13473.5,22.989855258571662,0.973507819980849,433.61822241810313,1.5599917691283842,540.9313285973094,406.556305159566,134.37502343774338,14432.75,13385.884615384615,14356.333539567888,13815.402210970578,1.3547943110567364,0.6578987612784829,0.6968955497782535,0.4263815750327319,25.583238497946844,-211.75,119.998512168952,56.997707388162524,63.000804780789466,14381.0,13413.5,13897.25,13413.5,99.99444938935648,36.19763466616759,30.354467108887707,8.746057184080751,85.87375741643073,13248.5,12980.0,100.0,20.0,80.0,14431.346031567184,12634.031449940829,0.0,0.0,69.29581378147634,0.8387240933959296,0.792953622159463,0.8060846012218801,30.058415892471714,62.1019114355822,96.97080291970804,91.05406685282252,-3.0291970802919708,1382.0823529411773,16.188922551075898,3.9154222246802552,2.980848308659409,0.9345739160208462,-0.6319183925395737,4.255717894802913,-4.887636287342487,14678.896845270106,1.963324016633728,1.9442994171564365,9.79226308448946,1.963329160903484,14010.255859375,2,-2.813351141404894,1.183431267539632,-2.6448674325133084,-1.117510824261018,-0.3839465279498455,-0.9272611143387196,1.3767281682042096,1.239155701048972,-0.4982768129329855,-0.1330608237593082
2022-04-07,13901.0,14966.0,14100.0,14871.0,14010.255859375,720132,2998749.8637937754,28956591,0.1258248786719783,154038258.41711926,-35836207.80634662,1095527.0954380904,31530.47736449096,14217.788437305784,80.50022311120433,937.8674839287386,13763.8,15868.254570666668,11659.34542933333,30.57955754467035,0.763061036202186,0.0,0.0,14670.8,15123.3,14218.3,6.168716089102162,0.7212154696132604,0.0,0.0,12055.0,15040.0,13547.5,21.68732472137055,0.9433835845896148,476.8564001762928,1.220342595855534,541.9183552314098,433.6287151739348,108.28964005747504,14554.0,13459.192307692309,14435.512995018982,13893.594639787572,1.2121255349500712,0.7029957203994294,0.5091298145506419,0.4611556968536076,25.57404277306816,-282.7999999999993,129.15181427415953,73.13547848392425,56.01633579023529,14570.0,13413.5,13991.75,13413.5,99.99722469467824,35.257971179332046,26.446059550400665,16.54086396378497,64.33739002924113,13248.5,12980.0,96.0,16.0,80.0,14431.346031567184,15040.0,0.0,1.0,67.37812075990598,0.7248168279398661,0.7587397611783299,0.7813734882992153,30.816771984264225,65.27134762480283,93.83211678832116,92.42092457420922,-6.1678832116788325,1336.1147058823535,10.84525939177102,3.900490616586001,3.164776770244728,0.7357138463412731,-5.746492746921115,2.255275766458108,-8.001768513379222,14701.542072607364,-0.5749816139600239,-0.5766409970643593,9.160977758203035,-0.5749830433815646,14052.6513671875,3,-1.9934063123110235,-0.0730912678096729,-0.148185259479959,1.98630199745918,-3.3563433213047347,-1.5062862751566255,0.246907019174202,-1.2239885768191243,-1.771954421709253,-1.8654280894675708
2022-04-08,14780.0,14945.0,14695.0,14916.0,14052.6513671875,1022698,3784181.927793776,29979289,0.2150043707620185,138607280.07181653,7015756.362093209,1491860.6650630813,-1045.9181032024162,14330.563551457342,80.1516338600726,937.8674839287386,13901.2,15928.368330455023,11874.031669544976,29.16537177301275,0.7502998850056557,0.0,0.0,14729.93333333333,15125.633333333337,14334.233333333334,5.372733074148344,0.7351107741555033,0.0,0.0,12055.0,15040.0,13547.5,21.472966362616177,0.9584589614740368,454.1707601586635,1.0579688413938153,540.1057025346909,454.924112646086,85.18158988860483,14673.583333333334,13546.692307692309,14509.434072708367,13969.328370173678,1.297558122532534,0.7093142272262026,0.5882438953063313,0.4891011587135796,25.372400325878136,-1.2000000000007276,136.45210545655445,88.05492751379677,48.39717794275768,14570.0,13413.5,13991.75,13413.5,99.99861234733912,34.38542651298476,25.42817342124605,15.904220309524009,72.41933652461293,13245.0,12980.0,92.0,12.0,80.0,14431.346031567184,15021.2,0.0,0.0,67.87903050333212,0.6188275383398308,0.7274561532252087,0.7597165121876673,31.585236192465715,71.40731711324891,95.47445255474452,95.4257907542579,-4.525547445255475,1323.0382352941178,10.64461093390698,3.866368433917599,3.305095102979302,0.5612733309382967,-8.607351993889392,0.082750214388608,-8.690102208277999,14712.034054992706,0.3026023804720612,0.3021454610028229,9.491301475445946,0.3026033802525489,14096.9306640625,4,0.512904590999625,0.5852189165815531,1.385106292264993,2.6527821997441663,-0.016618805362512,0.786929606269922,-0.3694483348902224,0.4956583695399246,2.3137246111766387,1.9687835139700525
2022-04-11,14597.0,15109.0,14621.0,14963.0,14096.9306640625,1157838,4249215.222875743,31137127,0.2335284976369894,126580295.2044142,1896638.389826556,891863.7747369703,6743.031501889703,14404.188157014443,80.32478960394536,937.8674839287386,14035.75,15967.490652882729,12104.009347117271,27.52600542019809,0.7400037496276402,0.0,0.0,14765.266666666666,15175.966666666664,14354.566666666666,5.563055639586595,0.7407272137001882,0.0,0.0,12055.0,15109.0,13582.0,21.75872326024616,0.9521938441388345,457.5536841427971,1.0579688413938153,536.279770051111,471.19524412709103,65.08452592401994,14762.166666666666,13615.46153846154,14579.21344613785,14042.93367608674,1.368635770234987,0.7271540469973891,0.6414817232375979,0.5108565393012129,25.09134133959829,484.25,141.94300896960652,101.07524381375826,40.86776515584826,14604.5,13448.0,14026.25,13448.0,99.99930617366957,33.914511103995174,26.04035554480202,14.71373091513972,70.13564968462636,13245.0,12980.0,100.0,8.0,92.0,14100.0,15021.2,1.0,0.0,68.42437691583939,0.6385890660869528,0.6607444774555499,0.7156467972863628,32.37714249322312,69.84349379618509,92.2174840085288,93.84135111719816,-7.782515991471215,1313.141176470588,7.647482014388489,3.818858526436855,3.407847787670813,0.4110107387660422,-10.24214945832514,-1.9822297201541417,-8.259919738171,14728.787997230917,0.3150978814695726,0.3146024884708609,9.836306246788528,0.3150956763816879,13923.5810546875,0,-2.692243088682133,0.7272675385174097,0.7562868556503446,2.387964176308316,-2.725621248364618,-0.8495418996837572,-1.483322651133676,-1.2330375292031448,-5.289384384982597,-2.4633886396231475
2022-04-12,15100.0,15016.0,14601.0,14779.0,13923.5810546875,1516490,4033617.849381767,29620637,0.2160132094636978,68635373.03235504,-1546169.1142045115,483752.9438714679,-14999.953406307832,14583.393533331997,72.4460812306335,937.8674839287386,14158.5,15946.185151250009,12370.814848749991,25.25246532118525,0.6735484572230537,0.0,0.0,14765.7,15152.9,14378.5,5.244587117441094,0.5171745867768598,0.0,0.0,12060.0,15109.0,13584.5,21.53476710103472,0.8917677927189243,453.2983157285174,1.1078400761404543,512.4927315519981,479.4547416120725,33.03798993992564,14783.75,13699.26923076923,14609.94983903972,14097.457107487722,1.21010296010296,0.7557915057915058,0.4543114543114542,0.5237007656342724,24.855989620750165,314.5,141.06610123157222,111.7771107144479,29.28899051712432,14604.5,13448.0,14026.25,13448.0,99.99965308683478,33.40383047388534,24.369738259696085,14.078952886563036,58.49013829063688,13092.75,13098.5,96.0,4.0,92.0,14120.18,15021.2,0.0,0.0,63.853758851222985,0.0,0.4191388681422611,0.6024464996076733,31.87829125208666,68.37636544151054,79.33625547902317,89.00939734743214,-20.66374452097683,1304.0441176470597,1.783746556473829,3.63535584924598,3.4533493999858464,0.1820064492601338,-9.63625764749878,-3.513035305623069,-6.123222341875709,14729.917410608206,-1.229699926485328,-1.2373232968847958,8.485649269617568,-1.229697538464336,13302.724609375,1,-0.8679911657308992,-1.0108307003063146,-0.6053247659846903,-1.118204551403636,-3.177852744993004,0.6042403011628323,0.2509406436308836,1.2484311538564583,6.029947616202364,1.911267955234664
2022-04-13,14760.0,14873.0,14076.0,14120.0,13302.724609375,2334576,1956811.846872357,27286061,0.1560582432924974,-160953335.11512423,-11402413.11484398,-733985.3314445865,-122747.7137248536,14658.561765863484,62.32655768744441,937.8674839287386,14254.5,15801.143527125674,12707.856472874326,21.70042480796484,0.4565187460325914,0.0,0.0,14732.666666666666,15152.466666666664,14312.866666666663,5.698900402733158,-0.2297125615372378,0.0,1.0,12300.0,15109.0,13704.5,19.706057736153497,0.6479174083303667,487.6684841556656,1.8693606561016471,435.4459893483963,470.6529911593372,-35.20700181094088,14754.333333333334,13773.26923076923,14534.572940725917,14099.12695137752,1.0819243774976943,0.8592068859514295,0.222717491546265,0.5193383837414685,24.824342920647908,698.5,138.0841516970152,120.15307157300656,17.931080124008616,14592.5,13448.0,14020.25,13448.0,49.99982654341739,31.25253616164472,21.51499986175129,20.14613572108295,15.08210932805314,12933.25,12998.5,92.0,4.0,88.0,14120.18,15109.0,0.0,1.0,50.7726110294515,0.0,0.2128630220289842,0.4309154558755985,27.323173541358813,58.45644926093028,28.69502523431868,66.74958824062354,-71.30497476568132,1211.7588235294131,-2.4390243902439024,3.088460660366294,3.380371652061936,-0.2919109916956421,-4.989711365459987,-3.808370517590453,-1.1813408478695342,14690.571820491788,-4.4590297043101685,-4.56150221673397,3.648241943771557,-4.459028484654695,13461.9423828125,2,2.0065703259654697,0.2552786915444613,1.2180289251064238,3.360258396922916,2.876300095838588,-0.0935341341215547,-1.627028175704396,-0.1232985641327673,-0.9923608386539512,-1.3395950633857296
2022-04-14,14202.0,14455.0,13969.0,14289.0,13461.9423828125,1367187,2390035.711069888,28653248,0.1486222494832272,-104952201.0986779,-9331203.41255439,-2757489.8891534484,-87735.7968706027,14661.818577518436,56.30765942084589,949.092668403523,14334.7,15703.622948890745,12965.777051109257,19.099429341259235,0.4833080451909174,0.0,0.0,14687.6,15125.7,14249.5,5.965576404586186,0.0450810317279159,0.0,0.0,12300.0,15109.0,13704.5,19.595805981290155,0.7080811676753292,487.501635740099,2.223464929391365,383.600866660694,453.2425662596086,-69.64169959891461,14699.0,13865.115384615385,14496.792488306546,14113.191621645852,1.0349854227405249,1.0087463556851313,0.0262390670553935,0.5052144597454075,24.779620947105187,268.2999999999993,133.44581571123493,126.31983070915864,7.125985002076277,14539.0,13508.0,14023.5,13448.0,24.999913271708696,29.07372301831069,19.978143722825955,20.279736500060284,-5.625139668654492,12801.75,12967.0,88.0,4.0,84.0,14120.18,15088.34,0.0,0.0,53.40864326137744,0.1181512540898617,0.0393837513632872,0.2237952138448442,24.290893568672985,58.76015250384872,28.07017543859649,45.367152050646105,-71.9298245614035,1115.676470588236,-4.440580485521299,2.718030598212477,3.2479034412920447,-0.5298728430795672,-6.028441441474538,-4.25238470236727,-1.7760567391072677,14668.047658309424,1.196883852691211,1.1897778421737115,4.888791015194882,1.1968809256210022,14144.037109375,3,3.0400518344696934,-0.2546286787849681,2.1179270311000806,0.9065265115481652,2.1440743300289853,0.3646259958261026,-2.290079051890672,0.1234507771684292,3.3924419438911286,1.3577838690672053
2022-04-19,14900.0,15184.0,14210.0,15013.0,14144.037109375,2590310,4070811.809632517,31243558,0.2148066408571495,177953033.34399033,18236813.354386155,-1744065.030996188,147610.3644925612,14697.445014333322,54.17807907252446,949.092668403523,14450.85,15621.745943284332,13279.954056715667,16.205218977213562,0.7400512202746143,0.0,0.0,14692.066666666666,15199.966666666664,14184.166666666666,6.913935411854919,0.8159414582923159,0.0,0.0,12300.0,15184.0,13742.0,19.95730354961819,0.9407073509015256,536.1514721660891,2.2217813305343577,396.3649344505502,441.867039897797,-45.50210544724678,14733.166666666666,13975.23076923077,14576.209028567078,14179.844094116528,0.9659324522760646,0.9315712187958884,0.0343612334801761,0.4947003979277429,24.939870430376445,287.14999999999964,131.65140167974906,130.67728109575285,0.9741205839962106,14576.5,13619.5,14098.0,13485.5,12.499956635854348,28.54668054738085,27.307190648273483,17.570843504156905,58.12088384610609,12763.25,12967.0,100.0,12.0,88.0,13969.0,15088.34,1.0,0.0,62.63866708110566,0.5318559411465188,0.2166690650787934,0.156305279490355,24.50510812565434,62.11676984143547,85.92592592592592,47.563708866280365,-14.074074074074074,1034.2970588235294,2.8076422652879547,2.7952700454232016,3.157376762118276,-0.3621067166950746,-0.9766446465718672,-3.59723669120819,2.6205920446363224,14674.25806282221,5.066834628035544,4.942648194333543,10.203332599280635,5.066837363925743,13830.3115234375,1,-1.875104503330036,1.203500186305618,2.2477257964409176,2.769434202840628,-1.718751754427231,0.9181101505695608,4.5811479139918845,1.3698683977548995,-1.10560308070896,-0.4824341783277219
2022-04-20,15020.0,15115.0,14608.0,14680.0,13830.3115234375,1759817,2810824.4901058893,29483741,0.167130722226136,68814162.72342028,4739214.361493269,-1646965.3510116749,92212.6162135956,14694.256853537168,44.25134627725927,928.0410558958048,14541.2,15463.655765876983,13618.744234123018,12.687477868084926,0.5752339597921216,0.0,0.0,14695.2,15226.3,14164.1,7.228210572159608,0.4856900771982679,0.0,0.0,12300.0,15184.0,13742.0,19.83330124061288,0.8252427184466019,533.2363249494801,2.299506786596753,375.2841905884634,428.5504700359303,-53.2662794474669,14728.333333333334,14071.846153846154,14592.17687032599,14216.892679737526,1.0280485975701217,0.984100794960252,0.0439478026098695,0.481201912004589,25.05872470122024,207.79999999999927,127.90621216971547,133.29990259539548,-5.393690425680006,14576.5,13619.5,14098.0,13485.5,6.249978317927174,28.057283967231708,25.40488433067248,16.346802297060062,55.3789083200848,12763.25,12967.0,96.0,8.0,88.0,13969.0,15088.34,0.0,0.0,57.041376984868045,0.338427756762058,0.3294783173328128,0.1951770445916312,22.760978581238803,53.41942806550544,58.51851851851852,57.50487329434697,-41.48148148148148,965.3764705882368,-0.3935405075315511,2.63970615128391,3.053842639951404,-0.4141364886674932,-0.9075575604764116,-3.059300865061834,2.1517433045854224,14674.292126518303,-2.218077666022777,-2.2430469243797546,7.758937091683182,-2.21807666023129,13222.6435546875,2,1.4422152670870505,0.5765800215853858,0.9354467680859528,-4.025966413196244,2.496031806354978,0.5448778228909958,-1.376715667891702,-0.3685582595913104,-4.361945888428821,-1.3157860567469868
2022-04-21,14680.0,14807.0,14029.0,14035.0,13222.6435546875,2174105,670253.2433192572,27309636,0.0835878782217087,-141344678.37992543,-15870576.62808374,-2800465.684041481,-134558.476027883,14654.460390397877,44.59635757873749,928.0410558958048,14572.15,15375.347180024732,13768.952819975266,11.023729237274306,0.1656176009087466,0.0,0.0,14655.466666666664,15237.766666666668,14073.166666666666,7.946522799228517,-0.0327723395729572,0.0,1.0,13233.0,15184.0,14208.5,13.388552821649515,0.4110712455151205,557.7126924545321,2.815598483145666,303.0382039091819,403.4480168105806,-100.40981290139872,14668.833333333334,14139.653846153846,14506.4573518143,14203.419147905115,0.9290220820189274,1.018067106395182,-0.0890450243762546,0.4561254183632953,25.237129192668128,161.85000000000036,117.2917976724643,132.9991565402302,-15.70735886776589,14576.5,13619.5,14098.0,13485.5,3.124989158963587,26.12281783471172,22.782149161945554,22.34229498217753,-58.82554044968061,12763.25,12967.0,92.0,4.0,88.0,13993.3,15088.34,0.0,0.0,48.07956196674806,0.0,0.2900945659695256,0.278747316127044,17.93520525057268,45.74328533521727,5.432098765432099,49.95884773662551,-94.5679012345679,839.7029411764706,-4.841006169909824,2.133558129585139,2.869785737878151,-0.7362276082930119,1.0012814036046374,-2.24718441132854,3.2484658149331773,14652.514530602668,-4.393732970027253,-4.493181337252494,3.024297144534982,-4.393740283580868,13134.0849609375,3,-0.8530284299334738,0.3224627753261586,-1.0889609976086805,-1.150208807687406,2.7609731076967137,2.0709343914881515,-6.218280103256589,-0.4932137144843693,0.38816435939178,-0.5614050260315508
2022-04-22,14168.0,14123.0,13714.0,13941.0,13134.0849609375,2546274,950405.6394072766,24763362,0.0402442072057319,-155345403.7542218,-8023311.709580351,-3232305.337193818,-112578.1448891153,14572.990038525471,37.51620032915395,928.0410558958048,14595.15,15291.2520830307,13899.0479169693,9.538813688529418,0.0301335709613519,0.0,0.0,14560.766666666666,15157.766666666668,13963.766666666666,8.200117667796809,-0.0190675600223336,0.0,1.0,13512.0,15184.0,14348.0,11.4558603371668,0.2565789473684211,542.8414232090788,3.379617237403567,235.48322056889992,369.8550575622445,-134.37183699334457,14602.75,14201.846153846154,14419.463913073638,14183.980692504738,0.882909604519774,1.093361581920904,-0.2104519774011299,0.4222925402095012,25.38045183660003,73.85000000000036,105.72871643959614,130.3965901141676,-24.667873674571453,14449.0,13622.0,14035.5,13485.5,1.5624945794817937,24.84150489592471,21.524119155727035,25.361437889654148,-166.07887143315105,12763.25,12967.0,88.0,4.0,84.0,13993.3,15184.0,0.0,1.0,46.922543365380086,0.0,0.1128092522540193,0.2441273785187859,13.833624217342386,44.63882309182944,15.4421768707483,26.464264718232968,-84.5578231292517,691.7529411764699,-5.382109406814172,1.6602054505991868,2.627869680422358,-0.9676642298231712,3.996430314421634,-0.998461466178505,4.99489178060014,14600.875176659676,-0.6697541859636669,-0.6720071042893849,2.334287601849816,-0.6697495352100447,13364.904296875,4,-3.0112910502380714,-0.78570872153675,-2.4830155529241296,1.608497170369688,-2.7018876638658185,-1.588046164218639,2.435733763081388,0.2478324438363444,0.7733176849165346,0.564574576077348
2022-04-25,13900.0,14278.0,13641.0,14186.0,13364.904296875,1365185,1921251.4871309807,26128547,0.0167180372457903,-85371728.2179044,1913074.0522346788,-3340061.363510656,6938.069292726763,14535.890623280848,38.86177061568485,944.3505070610348,14609.45,15257.966915739042,13960.93308426096,8.878046959181091,0.1735243216304983,0.0,0.0,14499.7,15073.8,13925.6,7.918784526576404,0.226789757881902,0.0,0.0,13641.0,15184.0,14412.5,10.561657009675244,0.3532080362929358,552.257280888171,3.668284504300104,199.41611714766805,335.76726947932923,-136.35115233166118,14562.5,14278.23076923077,14383.546387985389,14184.13027083772,0.8637279935492541,1.079424808493482,-0.215696814944228,0.3868294233234733,25.506026069882832,347.5499999999993,96.91830484593976,126.00394560187708,-29.085640755937305,14412.5,13742.0,14077.25,13485.5,0.7812472897408967,23.297310928229567,21.76220444704468,23.21161593995213,-149.94720168954603,12763.25,12967.0,84.0,4.0,80.0,13993.3,15154.6,0.0,0.0,50.28089419178643,0.1501054948135882,0.0500351649378627,0.1509796610538026,11.604911684201252,49.38474314817092,35.320803629293586,18.731693088491323,-64.67919637070642,612.5470588235294,-3.292657986229464,1.4059100793628745,2.3834777602104618,-0.9775676808475876,1.282433230535642,-0.5422825268356757,1.8247157573713173,14584.991254668732,1.7574062118929756,1.7421424008944086,4.132716729061148,1.7574070567076916,13540.138671875,0,-7.798934076464349,-0.78570872153675,-3.3629627338621333,-3.334457900119517,-5.274584927403993,-1.588046164218639,-3.566708233909381,-3.33745366255134,-0.8633120348318357,-4.561401612197386
2022-04-26,14385.0,14502.0,14101.0,14372.0,13540.138671875,1120274,2315163.2926172656,27248821,-0.0160852494636314,-43408486.47248951,12241826.55314682,-2508633.412819588,38680.33915610381,14514.435134170662,38.65540037651033,956.732376108924,14602.05,15257.817786643776,13946.282213356222,8.981859213518337,0.324594921643379,0.0,0.0,14447.0,15036.2,13857.8,8.15671073579291,0.4363543788187373,0.0,0.0,13641.0,15184.0,14412.5,10.567009426758572,0.4737524303305249,537.1315527993538,3.821677844075408,183.7234735310576,305.35851028967494,-121.63503675861732,14513.75,14343.115384615385,14381.77002060302,14198.046547071965,0.9233513942117088,1.051803885291397,-0.1284524910796881,0.3537202739729294,25.57221275314248,268.9500000000007,88.70381528627318,120.08847963706226,-31.38466435078908,14412.5,13742.0,14077.25,13485.5,0.3906236448704483,21.89422792761237,23.61523331376496,21.9502043651162,-73.04518191983873,12687.0,12967.0,80.0,4.0,76.0,13993.3,15094.056,0.0,0.0,52.72638650167264,0.2594096897035237,0.1365050615057039,0.099783159565862,10.582529150166,55.3164232187976,47.37524303305249,32.71274117769812,-52.62475696694751,483.24117647058665,-3.91121214147222,1.2940052909528357,2.1655832663589365,-0.8715779754061008,-2.051265995962711,-0.8440792206610828,-1.207186775301628,14579.248476106324,1.3111518398420952,1.302630647137626,5.498054760331783,1.3111532346772918,13281.998046875,1,4.129094055464634,-0.575957326097992,0.049712141813444,-0.8014012320005719,0.2947786718629146,-1.6474101596865864,-5.068501931432195,0.6393819572322883,0.3870376207941177,-4.705887525556918
2022-04-28,13720.0,14404.0,13939.0,14098.0,13281.998046875,1492094,1843469.0603592007,25756727,0.0403755157106549,-95612096.404991,-4051353.332966958,-2720398.6469241297,-13758.052621195196,14473.884137775622,39.98353477010424,956.732376108924,14583.3,15273.305536209444,13893.294463790557,9.462954697625976,0.1483361549053635,0.0,0.0,14371.933333333334,14958.833333333334,13785.033333333336,8.167307576340917,0.2666269097518023,0.0,0.0,13641.0,15184.0,14412.5,10.580595612789972,0.2961762799740765,529.9183975194185,4.12320442916592,147.47740262310435,273.78228875636086,-126.3048861332565,14449.333333333334,14397.26923076923,14338.113094356402,14190.635691733298,0.915529229976822,1.0508627349987123,-0.1353335050218902,0.3190747291931948,25.607804354738896,332.7000000000007,78.89079102750549,113.1801118366104,-34.28932080910491,14412.5,13742.0,14077.25,13485.5,0.1953118224352241,20.434568580697228,22.11444077851709,22.76929314167858,-105.55040933330017,12666.75,12967.0,76.0,4.0,72.0,13993.3,15035.93376,0.0,0.0,48.90991354544975,0.0888278800152464,0.1661143548441194,0.1175515270958954,8.506374332910191,52.97088602931554,29.61762799740765,37.43789155325124,-70.38237200259235,285.52058823529296,-5.198036446775603,1.0392586056522948,1.940318334217608,-0.9010597285653136,-3.03080721511532,-1.2814248195519302,-1.7493823955633898,14557.459254846928,-1.906484831617028,-1.9248925899587377,3.486750348675028,-1.9064843518641224,13087.921875,3,1.678895454061987,0.6688993561614041,4.705290510402776,7.732133226510228,-1.3446889606947965,1.2704309641065237,0.2797198401401317,2.043424114413213,-2.7713595228792087,-1.6819617478721796
2022-04-29,13921.0,14358.0,13834.0,13892.0,13087.921875,1157098,942522.526008056,24599629,-0.0464757542152214,-116004966.63284944,-3419070.8133623945,-3102641.6327687325,-45354.063729275775,14418.290599802896,32.928655339725566,942.7526010005088,14530.25,15260.382830380671,13800.117169619329,10.04983163236246,0.0629219962159266,0.0,0.0,14294.866666666669,14892.666666666668,13697.06666666667,8.363841565503689,0.1630422660867605,0.0,0.0,13641.0,15184.0,14412.5,10.619225409060409,0.1626701231367465,529.3265577674766,4.580747253627012,100.96578122658138,239.2189872504049,-138.2532060238236,14364.0,14436.46153846154,14269.480310609264,14168.514529382684,0.8917093910216332,1.0755283231211703,-0.1838189320995373,0.2814270204328986,25.3817868084149,432.75,69.24937871994533,105.53180372804708,-36.28242500810176,14412.5,13742.0,14077.25,13485.5,0.097655911217612,19.31345725645266,20.53100096295201,22.57373891398478,-115.5896657001267,12685.0,12967.0,72.0,4.0,68.0,13993.3,14980.1364096,0.0,0.0,46.20222674103125,0.0,0.1160791899062567,0.1395662020853601,5.940790292775974,43.32663515743219,16.26701231367466,31.08662778137825,-83.73298768632534,160.4147058823528,-6.865111289890051,0.712606681647525,1.6947760037035915,-0.9821693220560668,-5.406587409797782,-2.1064573376011007,-3.3001300721966818,14526.52435871698,-1.4612001702369093,-1.4719808469857654,1.9746017764075363,-1.4611971119861948,12947.5458984375,4,1.678895454061987,0.7751883035487168,4.705290510402776,-1.377755566965135,-1.3446889606947965,1.8251485870386968,-0.5578791815255357,0.5006277597184265,8.21852615784394,3.810267014697146
