Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,jpx_8316.T_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8306.T_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent
2021-12-03,5718.0,5811.0,5710.0,5718.0,5322.091796875,7299033,-10672782.120559186,-26690452,-0.0603488008878883,-79611397.57665582,44279.83816486375,-17592.200079923226,-43172.18937094467,5698.243336446756,64.3394875010244,1012.9022893226428,5770.65,6041.454191252642,5499.845808747357,9.38556977992574,0.4027895400058991,0.0,0.0,5701.9333333333325,5858.333333333333,5545.533333333333,5.485858597668631,0.5513640238704189,0.0,0.0,5325.0,6020.0,5672.5,12.043703915503452,0.5654676258992806,163.96440397355244,4.436076784283921,-69.32824460325446,-69.28567263350438,-0.0425719697500852,5728.416666666667,5798.923076923077,5715.838857161165,5785.167101764419,0.9525173966434712,0.9181334424887434,0.0343839541547277,-0.1669608631017783,26.179216730766697,192.3500000000004,-37.39789900939165,-32.46811562974767,-4.929783379643972,5625.0,5690.0,5657.5,5924.5,5.309916251071446,28.198867323588928,14.874027762263395,23.25133638531277,-23.53476010630892,5992.5,6116.0,56.00000000000001,80.0,-24.0,5736.682,5881.190178213888,0.0,0.0,46.75168400219845,0.7046843216091087,0.7268100687713726,0.6237785082551297,-16.96348465421458,44.54283312363673,56.54676258992806,58.465227817745806,-43.45323741007194,-155.5029411764699,-3.1668077900084675,-1.198379292831663,-1.191331392299766,-0.007047900531897,6.581922257962766,6.478584175986127,0.1033380819766396,5786.071418247842,-0.1745810055865937,-0.1747335758224721,-7.205452775073029,0.1745902697086734,5414.2373046875,4,-1.42700460307519,-0.5741377544492394,3.543302669010501,2.9598280321576027,-2.1259533649132294,-2.845523568018109,-3.3419015852756218,-1.498372388884178,-1.0204172172628887,-0.6085235467129735
2021-12-06,5716.0,5835.0,5708.0,5817.0,5414.2373046875,11559438,-2390035.20717336,-15131014,-0.0016983317854891,95245139.50572357,12085.36262749106,-19382.93658022117,187394.4489772814,5695.893722318712,64.08621252797752,1012.9022893226428,5769.55,6039.411797963324,5499.688202036677,9.35469136980609,0.5879153706788255,0.0,0.0,5694.266666666667,5846.866666666667,5541.666666666667,5.359777085723648,0.902140672782874,0.0,0.0,5325.0,6020.0,5672.5,12.04600012132662,0.7079136690647482,160.2679635761972,4.420742017459017,-56.12298432071293,-66.65313497094608,10.530150650233152,5716.25,5798.769230769231,5731.402109905601,5787.525094226314,0.9357462383082554,0.9276128507523383,0.008133387555917,-0.1626769608724124,26.036976145872263,32.44999999999982,-35.94936480341565,-33.85083660076918,-2.09852820264647,5625.0,5690.0,5657.5,5924.5,11.423690008466671,27.49949430214664,15.104458308227512,21.919741600106445,8.168986852281988,5983.0,6116.0,52.0,76.0,-24.0,5736.682,5858.942571085332,0.0,0.0,51.13377775139064,0.8926151004108844,0.7729970080337716,0.7129994073938587,-14.288664591791669,46.62427632050747,70.79136690647482,61.77458033573142,-29.20863309352518,-100.1676470588236,-2.448431997316787,-0.9697233861966614,-1.147009791079145,0.1772864048824836,4.676890235510467,6.118245387890996,-1.4413551523805284,5786.4106802220485,1.7313746065057645,1.71655710285048,-5.598831548198636,-1.7313776486644912,5471.013671875,0,0.4329000307776738,-0.1702559891359243,4.081645678886389,7.189540582476809,0.0780625387274938,0.3161995893007088,-0.0932771769391251,0.0962920581438311,0.7070758718488435,-0.4032254188043396
2021-12-07,5840.0,5908.0,5766.0,5878.0,5471.013671875,12983577,5107523.342122415,-2147437,0.0270874686990264,194781290.57633448,71636.65298091581,-15231.912385456892,336289.520241446,5690.408792581288,63.11683976603726,1012.9022893226428,5769.1,6038.205852779158,5499.994147220843,9.32921435853625,0.7023367364093875,0.0,0.0,5693.466666666666,5849.366666666667,5537.566666666667,5.4764525420950365,1.0918323711781053,1.0,0.0,5325.0,6020.0,5672.5,12.046939730633891,0.7956834532374101,158.44116721857748,4.433835208526254,-40.27130763985315,-61.3767695047275,21.10546186487435,5722.583333333333,5801.7307692307695,5753.955631458585,5794.226939098438,0.9631147540983608,0.9135245901639344,0.0495901639344262,-0.1523686266372169,25.87630292579704,119.89999999999964,-33.111965490195,-34.70567233704366,1.5937068468486617,5616.5,5690.0,5653.25,5924.5,27.513565725917424,26.11101219151584,17.446457011102034,20.50568207092769,56.61509817611708,5965.5,6116.0,48.0,72.0,-24.0,5325.0,5858.942571085332,1.0,0.0,53.66408276023928,1.0,0.8657664740066644,0.7885245169372695,-11.29914659829099,57.47221501639671,79.56834532374101,68.96882494004797,-20.431654676259,-43.38529411764648,1.3098931402964495,-0.6950246868673601,-1.056612770236788,0.3615880833694279,3.9612798474868014,5.686852279810157,-1.725572432323355,5786.879388754636,1.0486505071342522,1.0431903068100823,-4.608893216488152,-1.0486494032750358,5473.8056640625,1,3.152173563753493,-0.1699747307427515,-0.4255397702971777,0.1173735721190354,-1.9531293208488727,-1.427443316440474,-1.3668958643675635,-2.007719335765671,-2.950150226553504,-3.815262178569384
2021-12-08,5910.0,5930.0,5847.0,5881.0,5473.8056640625,10382543,3231160.1493513305,8235106,0.036849634849684,171405053.20828673,41170.06787258189,-19027.941611806524,141451.3642581379,5689.906919746809,63.40601589160916,1013.41925204261,5769.25,6038.601721732009,5499.898278267991,9.337495228392203,0.7074425202880003,0.0,0.0,5703.166666666666,5844.366666666667,5561.966666666666,4.951635056547542,1.1297214353163354,1.0,0.0,5325.0,6020.0,5672.5,12.046626511244964,0.8,150.89705049671971,4.433983854108473,-27.153654312800427,-54.53214646634208,27.378492153541657,5721.916666666667,5799.384615384615,5773.500918926495,5800.654573239295,0.9612015018773468,0.9232373800584064,0.0379641218189402,-0.1380409076835523,25.682911061620395,95.75,-30.057139951306112,-35.15484506311049,5.09770511180438,5627.5,5690.0,5658.75,5924.5,52.8900987198294,24.60883979296072,17.79998774138305,19.70549055082499,84.31507145816715,5972.5,6116.0,44.0,68.0,-24.0,5336.66,5858.942571085332,0.0,0.0,53.7908095904505,1.0,0.9642050334702948,0.8676561718369102,-8.880283159583579,55.71102346096644,80.0,76.78657074340528,-20.0,-10.064705882353335,-0.1358464934623875,-0.4681136235567436,-0.9389129409007791,0.4707993173440356,1.7831752158495626,4.906116867018039,-3.122941651168476,5788.863854927768,0.0510377679482809,0.0510247481093628,-4.560207724764687,-0.0510324476404235,5469.15185546875,2,-5.050502996314165,-1.302522564922867,-5.50847964816046,-5.522906001334476,0.255434236179866,-2.345577202844225,0.4903526449769231,0.0944776017994399,0.0,0.5802748426621918
2021-12-09,5877.0,5910.0,5816.0,5876.0,5469.15185546875,13056296,6842476.064244948,-4821190,0.0666679097846652,137592691.32138866,-18358.958773606235,-18519.7769963038,-5801.386489608841,5691.124589689339,62.9500515668696,1013.41925204261,5771.3,6043.233889024516,5499.366110975485,9.423661532913394,0.6925100258294047,0.0,0.0,5713.033333333334,5856.233333333334,5569.833333333334,5.013098704132649,1.069017690875232,1.0,0.0,5325.0,6020.0,5672.5,12.042347478037875,0.7928057553956834,145.20734544704774,4.375269794319962,-16.96570763989166,-47.018858701052,30.05315106116033,5722.833333333333,5796.807692307692,5789.270008322418,5806.23571596231,0.9755772646536413,0.9467140319715808,0.0288632326820604,-0.1215112016436619,25.48608249268653,-24.300000000000185,-27.734410100801966,-34.76964185539018,7.03523175458821,5682.0,5690.0,5686.0,5924.5,76.44504935991469,23.486307752071745,16.991300146182116,20.308518986166405,69.47851157872729,5979.25,6116.0,40.0,64.0,-24.0,5360.393599999999,5858.942571085332,0.0,0.0,53.5280457331787,0.9888045859859892,0.9962681953286632,0.9420799009352074,-6.979092638490772,56.719465454391376,90.625,83.39778177458034,-9.375,14.555882352941808,0.1875532821824382,-0.2921980517127491,-0.8095699630631732,0.517371911350424,1.6753290487868393,4.259959303371799,-2.58463025458496,5790.107852422704,-0.085019554497534,-0.0850557166188537,-4.641350210970463,0.0850196166865089,5351.8759765625,3,0.3205099793971442,0.527127522690293,-0.8032073189754669,1.224940559961908,0.4097278855815602,-0.2291706279632279,0.1231862032417865,0.677687170864175,2.865610414420331,1.167314092180419
2021-12-10,5899.0,5887.0,5710.0,5750.0,5351.8759765625,9476451,1649166.759160203,-14297641,0.0809392782331814,-52639525.43880971,-120472.31606009466,-19505.54213193905,-214305.44655829383,5688.690552521717,62.40569729921396,991.688342281315,5772.1,6043.684167432488,5500.515832567513,9.41023777940394,0.459312797559353,0.0,0.0,5746.066666666667,5874.866666666667,5617.266666666666,4.483066677495336,0.5152691511387165,0.0,0.0,5325.0,6020.0,5672.5,12.040678435924534,0.6115107913669064,148.38661090234297,4.403112255967212,-18.841638792001504,-41.38341471924191,22.5417759272404,5723.083333333333,5790.153846153846,5783.228468580508,5802.0701073725095,0.9346289752650176,0.9187279151943464,0.0159010600706713,-0.1081793650910393,25.38811841155398,15.899999999999636,-20.867277216781325,-33.27198125917911,12.404704042397782,5708.5,5672.5,5690.5,5924.5,88.22252467995735,23.2825057534694,15.557976440365978,23.6472148297533,6.616703801228312,5998.75,6116.0,36.0,60.0,-24.0,5383.177855999999,5858.942571085332,0.0,0.0,47.26249289267832,0.7218521260686951,0.9035522373515612,0.9546751553835064,-6.997553961669087,48.08015876175458,70.24793388429752,80.29097796143252,-29.75206611570248,21.03823529411784,0.0522011484252653,-0.3247399366660534,-0.7126039577837493,0.3878640211176958,-0.6690522615747119,3.274156990382497,-3.943209251957209,5784.180271507099,-2.1443158611300195,-2.167640350237221,-6.68614086335605,2.1443156453771337,5278.34619140625,4,1.82208014666756,-0.0198132088219296,-3.5856630153030835,0.4509578621094476,0.6428447138689393,-0.0762333156800991,1.7576319174017527,0.5077846027879787,-0.9155653159317438,1.3779467692029217
2021-12-13,5755.0,5794.0,5670.0,5671.0,5278.34619140625,14877744,-12988613.627936572,-29175385,0.000840382855908,-213025561.23326543,-55425.069822413934,-23863.66169694718,-407612.3072565188,5682.018478235369,60.85502932340375,991.688342281315,5764.75,6038.911904720546,5490.588095279454,9.511666758161097,0.3290243859817802,0.0,0.0,5765.166666666667,5889.466666666667,5640.866666666667,4.312104304587905,0.1212121212121205,0.0,0.0,5325.0,6020.0,5672.5,12.056030183442472,0.497841726618705,145.94794981210867,4.4838865712770986,-26.39866019274723,-38.386463813942974,11.987803621195743,5713.333333333333,5780.2307692307695,5765.962550337354,5792.361210530101,0.9030276437033786,0.949978060552874,-0.0469504168494954,-0.1000032625291624,25.22164168975893,-379.75,-18.78276450303485,-31.225271652123965,12.442507149089112,5782.0,5672.5,5727.25,5924.5,94.11126233997868,23.375352788196007,14.62706581004602,24.16244452815653,-41.017021885280656,5998.75,6116.0,32.0,56.00000000000001,-24.000000000000007,5405.050741759999,5858.942571085332,0.0,0.0,43.80070585175613,0.574357948011426,0.7616715533553701,0.8871639953451981,-7.996674017773824,42.81190957693172,57.1900826446281,72.68767217630854,-42.8099173553719,13.785294117647029,-2.0214236351071184,-0.4557495507144192,-0.6612330763698834,0.2054835256554641,0.8946544082356366,2.798256473953125,-1.9036020657174888,5779.426014477839,-1.3739130434782587,-1.3834385777368396,-7.968192145407338,1.3739067474332245,5310.92236328125,0,1.4192152467955026,-0.3169002869974093,-3.846146757192159,-3.737258511408342,-0.3623211164947122,-0.6854478343400956,-1.381035337705498,-0.1595003288943957,-0.1008042109863396,1.19761311128903
2021-12-14,5675.0,5775.0,5691.0,5706.0,5310.92236328125,14533046,-22331286.056508,-14642339,0.0139218508333925,-109928108.19994184,577.9930786705004,-15550.43350221242,-114712.9240053054,5680.259116682028,66.44808091296983,997.8087958132928,5761.25,6036.533036164595,5485.966963835405,9.556364891806282,0.3996487383135272,0.0,0.0,5780.966666666667,5899.566666666668,5662.366666666667,4.103120008764406,0.1839516582349624,0.0,0.0,5325.0,6020.0,5672.5,12.06335430679106,0.5482014388489208,141.7531548308978,4.449772946843997,-29.226541231021656,-36.55447929735871,7.327938066337055,5740.083333333333,5775.115384615385,5756.737542593146,5785.964083824168,0.9470506270320485,0.95355318160706,-0.0065025545750115,-0.0942774949785648,25.03840699220025,-236.25,-16.320584040165386,-28.79704812867916,12.476464088513776,5800.0,5672.5,5736.25,5898.0,96.79820100794991,23.46156789187072,13.877086122297374,22.923553363120217,-28.73400387212536,5988.5,6116.0,28.000000000000004,52.0,-24.0,5426.0487120896,5858.942571085332,0.0,0.0,45.69838212849992,0.6552110447930644,0.6504737062910618,0.7718991656659977,-8.289424196230692,45.19359925923067,62.97520661157025,63.47107438016528,-37.02479338842975,-5.661764705881978,5.96100278551532,-0.5051282864463393,-0.6300121183851746,0.1248838319388352,1.8669363416171152,2.611992447485924,-0.7450561058688081,5776.848956275368,0.6171751013930526,0.6152783759418412,-7.400194741966892,-0.6171662618120308,5444.9521484375,1,-2.8792938712113028,-0.7601079005586797,-1.851857906463252,-1.0917072394709637,-0.3867968234984431,0.0756415416272489,1.7956677681596744,-0.3184616630888257,1.6112744489420123,1.0100952691779526
2021-12-15,5735.0,5889.0,5693.0,5850.0,5444.9521484375,34477622,-1574350.3626304492,19835283,0.0404664954916356,615029845.542907,32972.11159168692,-8874.837227379832,959792.057474327,5697.339396078578,73.37449353220079,997.8087958132928,5758.5,6029.042048487841,5487.957951512159,9.396268072860687,0.6691049515434422,0.0,0.0,5789.4,5911.3,5667.5,4.211144505475527,0.748564397046759,0.0,0.0,5325.0,6020.0,5672.5,12.069115220977686,0.7553956834532374,147.17783934780803,4.382365023019538,-19.621872058945883,-33.16795784967614,13.54608579073026,5767.166666666667,5773.692307692308,5771.085612963431,5790.707485022377,0.9389010989010989,0.8492307692307692,0.0896703296703296,-0.085429725893673,24.994224252338004,-175.5,-13.041424494917395,-25.91809217888992,12.876667683972524,5800.0,5672.5,5736.25,5895.0,98.39910050397496,22.2847487640806,18.051290812709897,20.762888213569298,35.44658832632146,5987.0,6116.0,24.0,48.0,-24.0,5446.206763606016,5858.942571085332,0.0,0.0,52.76532145533598,0.9563076735200022,0.7286255554414977,0.7135902716959764,-6.408910366465785,46.83830660228176,86.77685950413223,68.98071625344353,-13.223140495867767,-24.382352941176578,5.88235294117647,-0.3388510317555793,-0.5717799010592556,0.2329288693036763,13.3243678143047,4.754467520849679,8.56990029345502,5778.964207137042,2.5236593059936974,2.4923408452457,-5.063291139240511,-2.523663047362689,5550.12841796875,2,1.8299254789236408,0.1665450062994438,1.818187654626712,1.7278600805329347,-0.6935530019356122,0.8327019427014051,-0.0945895961697971,-1.1428575548498827,-5.834183616708145,0.612249167846187
2021-12-17,5910.0,5994.0,5891.0,5963.0,5550.12841796875,25509507,8579919.41406858,45344790,0.0485432497637134,938964766.3224918,61171.311542790696,21019.257082440952,1362845.45813961,5751.055502189535,83.77444690918632,1017.082709305071,5758.5,6029.042048487841,5487.957951512159,9.396268072860687,0.877944946345726,0.0,0.0,5811.5,5934.6,5688.4,4.236427772520016,1.1153533712428902,1.0,0.0,5325.0,6020.0,5672.5,12.069115220977686,0.9179856115107914,146.86005541302725,3.5346791306828047,-2.858990262488988,-27.10616433223872,24.247174069749725,5798.833333333333,5776.961538461538,5800.610903276749,5803.469893539238,1.2070552147239264,0.7479550102249489,0.4591002044989775,-0.0708988102317982,24.955733693881445,-10.5,-8.947242977183054,-22.756908175311192,13.80966519812814,5832.0,5672.5,5752.25,5834.0,99.19955025198747,21.13302669993836,21.858949616133376,19.32194312096053,134.17002301495992,5956.5,6116.0,20.0,44.0,-24.0,5465.558493061775,5858.942571085332,0.0,0.0,57.44552232015705,1.0,0.8705062394376889,0.7498685003900828,-3.3007981227954604,50.11345820382992,94.46428571428572,81.40545060999607,-5.535714285714286,-11.188235294118384,6.8063765000895575,-0.0492634633234124,-0.4672766135120869,0.4180131501886744,16.43571960139686,7.0907179369591145,9.345001664437744,5792.79638594583,1.931623931623938,1.9132048897203544,-3.229470950989944,-1.9316289044235475,5422.6142578125,4,2.9126261535137843,1.040811171968599,-0.7326049627964863,1.2021820903082556,0.4559184599196584,1.2241774180009628,-0.0953223379960803,1.117492234587658,0.7547100160969507,1.2396682001644166
2021-12-20,5860.0,5916.0,5733.0,5826.0,5422.6142578125,8723854,8722933.41406858,36620936,0.0819593042113097,634088657.1335644,-247528.2140210049,609.3490133636931,292317.0866764707,5768.787943560891,79.50653798211492,993.7152212663666,5759.7,6031.214345845661,5488.185654154338,9.42807249841698,0.62209299621628,0.0,0.0,5819.366666666667,5950.666666666667,5688.066666666668,4.512518544400583,0.5252602183295231,0.0,0.0,5325.0,5994.0,5659.5,11.615188291056826,0.7488789237668162,155.1740498717245,3.002862094455089,-0.6218721568602632,-21.809305897163025,21.18743374030276,5805.333333333333,5776.615384615385,5804.516918157249,5805.138790314109,1.0711382113821135,0.7682926829268293,0.3028455284552844,-0.0576340295696872,24.97008762402804,-31.69999999999981,-3.4580951579649426,-19.14676710359445,15.688671945629505,5832.0,5672.5,5752.25,5831.5,99.59977512599374,20.44272727042399,19.52783421704518,24.58732940459464,47.14976553341171,5955.25,6116.0,16.0,40.0,-24.0,5497.264983478069,5858.942571085332,0.0,0.0,50.86514734168284,0.6088471248410402,0.8550515994536808,0.818061131444289,-2.6478077787230303,48.67074215970988,66.86390532544378,82.70168351462057,-33.13609467455621,-6.091176470587925,1.356993736951983,-0.0107124425327755,-0.3759637793162247,0.3652513367834491,10.827677817454433,7.838109913058178,2.989567904396255,5793.500317404074,-2.2975012577561627,-2.324305160372653,-5.452775073028238,2.2974992748531378,5508.24365234375,0,0.0,1.397469276303141,-0.3636338623028621,-1.6592878226022236,3.002545868461766,1.0844257579637997,6.095236661625592,3.0921357579555035,3.99239521277444,0.0
2021-12-21,5930.0,5990.0,5821.0,5918.0,5508.24365234375,5382936,9519225.721760888,42003872,0.0730947672993748,614251722.1144837,254303.5993740219,17743.892329049446,-115427.2032635858,5812.7268333146585,76.2146671836646,1009.4072570295842,5761.15,6035.70365595817,5486.596344041829,9.5312101215268,0.7856454405107196,0.0,0.0,5831.666666666666,5967.166666666666,5696.166666666666,4.64704201200343,0.8185731857318596,0.0,0.0,5325.0,5994.0,5659.5,11.612264912387284,0.8863976083707026,156.55664488455204,2.481353376094732,8.476973904892475,-15.752049936751924,24.2290238416444,5821.166666666667,5783.692307692308,5821.9758538253645,5813.498879920472,1.0876753507014028,0.746993987975952,0.3406813627254508,-0.04258169140223,25.05428579761952,-43.14999999999964,0.710853204323393,-15.38867613753685,16.099529341860244,5832.0,5672.5,5752.25,5815.0,99.79988756299689,19.186377325222285,21.415691174005826,22.67393323712322,105.34252477380475,5948.25,6116.0,12.0,36.0,-24.0,5527.0690844693845,5858.942571085332,0.0,0.0,54.62413836147856,0.7932266831721525,0.8006912693377309,0.8420830360763669,-0.8904665894554211,48.77351345030001,78.88888888888889,80.07235997620613,-21.11111111111111,27.550000000000185,3.3170391061452515,0.1458153528535373,-0.2716079528822723,0.4174233057358096,4.288729312823846,7.128233793011312,-2.8395044801874656,5795.976048838724,1.5791280466872726,1.5667895440774515,-3.9597533268419305,-1.5791164641276367,5519.4130859375,1,-0.1111136542426152,-0.281483417288257,9.05797290175579,0.217622470103791,-1.311645686241505,-0.0782992345265967,-3.651123398126316,-0.9070146071391888,-2.970292463208025,-0.8368192488977115
2021-12-22,5900.0,5968.0,5865.0,5930.0,5519.4130859375,4494140,10697301.25574147,46498012,0.0726211940058772,534205716.0981289,25210.607591218788,8225.003873817177,94116.27401051584,5823.143200938827,74.71924480638657,1011.4540443030476,5764.4,6045.2603923660245,5483.539607633975,9.744653124905447,0.7948083896859797,0.0,0.0,5838.7,5970.3,5707.1,4.507852775446587,0.8468844984802424,0.0,0.0,5325.0,5994.0,5659.5,11.605717854416763,0.9043348281016442,151.20098039609684,2.2913774943866603,16.466360717890893,-9.308367805823362,25.774728523714256,5838.833333333333,5788.0,5838.594953236847,5822.128592518956,1.0652519893899204,0.8541114058355438,0.2111405835543766,-0.0264879857256984,25.096837761185164,52.60000000000037,3.715616329055069,-11.63614766194116,15.35176399099623,5832.0,5672.5,5752.25,5807.0,99.89994378149844,18.019766661820704,20.37498976443954,21.57208720803369,108.3333333333328,5944.25,6116.0,8.0,32.0,-24.0,5555.084939401221,5858.942571085332,0.0,0.0,55.10657740603516,0.8285836295754879,0.7435524791962269,0.7997651159958795,0.650171465607083,51.4715690273034,80.24691358024691,75.33323593152652,-19.753086419753085,64.07352941176487,3.707590066456803,0.2828237208475447,-0.1607216181363089,0.4435453389838536,-1.9016306762377293,5.322260899161504,-7.223891575399232,5797.495870530466,0.2027712064886833,0.2025659031616555,-3.7650113599480672,-0.2027766798042307,5547.3359375,2,-3.8845662475509775,0.0344827558625269,-8.764940639383198,-1.962925885258357,-0.1812543651882379,-0.9389729723644108,1.239399932067542,-0.0802726290541073,-0.3846267546816477,-0.4149373488428693
2021-12-23,5950.0,5981.0,5911.0,5960.0,5547.3359375,3176157,11967764.05574147,49674169,0.0959860567703091,471502715.2269676,65015.67775144617,11902.761707040552,25181.06979136449,5830.158326134733,73.95034538931124,1016.5710124867052,5775.05,6068.341987616433,5481.758012383568,10.157210331215568,0.8153001237829205,0.0,0.0,5845.166666666666,5975.466666666666,5714.866666666667,4.458384420176205,0.9406497825530842,0.0,0.0,5325.0,5994.0,5659.5,11.58431528731353,0.9491778774289984,143.08088235648717,2.034998131230771,24.931363369466453,-2.4604215707654,27.39178494023185,5850.75,5795.076923076923,5857.27265273887,5832.341289369404,1.0643776824034334,0.8331545064377682,0.2312231759656652,-0.0093267749302267,25.01102659343879,102.94999999999982,6.342354894654885,-7.849840440223733,14.19219533487862,5832.0,5672.5,5752.25,5747.5,99.94997189074924,16.822594107935036,20.31304672813307,20.83119713659517,114.96498941540467,5914.5,6116.0,4.0,28.000000000000004,-24.000000000000004,5581.419843037148,5858.942571085332,0.0,0.0,56.35588099368014,0.9201424710255108,0.8473175945910505,0.7971871143750028,2.280974152029981,56.251024442928006,89.50617283950618,82.88065843621399,-10.493827160493828,96.33823529411802,2.4583118445934327,0.4274674977424382,-0.0430837949605595,0.4705512927029978,-8.154572311329012,2.626894257063401,-10.781466568392414,5800.078057185126,0.5059021922428242,0.5046268067625093,-3.278156442713409,-0.5059025502846026,5511.96728515625,3,-1.8162401979648592,-0.5862170226419892,-2.9304013736908985,0.0,-0.904618502855456,-0.6201511119228513,0.1981628651047629,-0.9462741100860512,-2.2988488651512853,-0.4132227333881388
2021-12-24,5960.0,5959.0,5886.0,5922.0,5511.96728515625,1242349,11950745.576289415,48431820,0.0801426934936924,397401004.1945437,-138085.1918422279,-1123.3118648945674,8147.230777980239,5834.4341294882,72.29900561547838,1010.089519454072,5781.75,6081.959843276329,5481.540156723671,10.384739681803214,0.733586611400524,0.0,0.0,5850.666666666666,5978.866666666667,5722.466666666666,4.382406563354613,0.7782111284451378,0.0,0.0,5325.0,5994.0,5659.5,11.570891166169412,0.8923766816143498,136.17279412083843,1.7231331595573145,28.24803082161816,3.681268907711313,24.566761913906845,5854.416666666667,5795.7307692307695,5867.230706163659,5838.982675342041,1.0364725095264018,0.8622754491017964,0.1741970604246053,0.0065487709270139,24.88796530915048,99.25,8.675244027648358,-4.567338079731545,13.242582107379905,5832.0,5672.5,5752.25,5745.5,99.9749859453746,15.93032701340303,19.54868739560065,21.318589826461896,86.76095191040805,5898.75,6116.0,80.0,24.0,56.0,5606.174652454919,5858.942571085332,0.0,0.0,54.29482068855075,0.7690916811594504,0.8392725939201497,0.8100475559024757,3.072192542533469,57.900239879665136,77.77777777777777,82.51028806584362,-22.22222222222222,92.26470588235316,0.748553929908132,0.4837834327015436,0.0622896505718611,0.4214937821296825,-15.101269532001208,-0.9187385007495212,-14.182531031251688,5801.270168239189,-0.6375838926174549,-0.6396251397859487,-3.894839337877309,0.6375790603316034,5551.05908203125,4,-1.9937097521657563,-0.0293854362945751,-5.338077780741756,-5.34759336471177,-0.0768428151866373,-0.6933767944090192,0.3970802416157681,0.8103065024011613,-0.9363184069957526,-1.646088919923642
2021-12-28,5934.0,5980.0,5913.0,5964.0,5551.05908203125,4457324,14279198.41211031,52889144,0.1546496583031745,367373376.1667518,36075.456933352834,590.2662998098456,23691.20983626065,5841.054861187333,71.12312802628621,1010.089519454072,5810.7,6059.566309491659,5561.833690508341,8.565794465095744,0.8079966917039408,0.0,0.0,5867.666666666667,5984.866666666667,5750.466666666667,3.994773618133266,0.910978384527872,0.0,0.0,5434.0,5994.0,5714.0,9.637393085170462,0.9464285714285714,129.2555147087546,1.594047210997371,33.87507192149224,9.720029510467498,24.155042411024738,5861.333333333333,5795.769230769231,5882.118289830789,5848.243217909297,1.0540236353404615,0.859313449634215,0.1947101857062465,0.022275634665279,24.60186406585037,65.30000000000018,13.760035915418026,-0.951471366570115,14.71150728198814,5842.5,5672.5,5757.5,5705.5,99.9874929726873,14.897830151193114,19.966118058785504,20.56408895600227,100.03209095493484,5878.75,6116.0,100.0,20.0,80.0,5629.444173307624,5858.942571085332,0.0,0.0,56.20143022912538,0.9088230982136856,0.8660190834662157,0.8508697573258054,4.276876314977093,55.99138748119014,90.74074074074076,86.00823045267491,-9.25925925925926,115.23823529411766,1.4113246046590715,0.5792350054415542,0.1656787215457997,0.4135562838957544,-18.59550718428444,-4.454092237456504,-14.141414946827933,5810.878639079449,0.7092198581560183,0.7067167223093307,-3.213242453748788,-0.7092167796473348,5564.08935546875,1,-1.9937097521657563,-0.0293854362945751,-5.338077780741756,-5.34759336471177,-0.5350351968184697,-0.6933767944090192,0.3970802416157681,-0.7089991734668786,-1.8939364605315063,-1.646088919923642
