Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_8802.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_8591.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,jpx_8830.T_2021-09-15_2023-09-15_Close_percent,asx_SCG.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_6723.T_2021-09-15_2023-09-15_Close_percent,jpx_7733.T_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent
2022-03-04,6541.0,6541.0,6224.0,6321.0,5491.55322265625,330088,1856974.3697204192,6527375,0.0936155804624395,-3740148.790794082,-9795569.666270811,-1470583.966303428,-6061.187913661452,6585.076287250619,73.08411950324991,972.3286726928284,6397.35,6947.632936315491,5847.06706368451,17.203465069614467,0.43062659682743,0.0,0.0,6531.633333333333,6774.833333333333,6288.433333333333,7.446835656216663,0.066954495614035,0.0,0.0,5805.0,7028.0,6416.5,19.117290753202496,0.4219133278822568,230.28535001312267,4.638239862936143,60.47381331667566,84.21644884210927,-23.742635525433613,6539.5,6324.884615384615,6432.832400757785,6372.358587441109,1.034131736526946,0.9122754491017964,0.1218562874251496,0.210744901737874,26.40100722159894,334.64999999999964,59.46202466796142,57.87910616362728,1.5829185043341385,6594.5,6416.5,6505.5,6391.5,7.356266096276501,20.68723740817503,21.809488147266155,21.42978936479774,-10.8776677824464,6074.0,6135.0,64.0,28.000000000000004,36.0,6271.61213671424,6956.613152022401,0.0,0.0,48.035670227231776,0.0,0.1000633673843024,0.1211388550885785,9.84103761713349,36.452931178785,15.733015494636472,32.944455466848886,-84.26698450536352,184.57352941176487,-5.232383808095952,0.9490020451118334,1.3243008453269105,-0.3752988002150771,-13.578165733616496,-12.131028405158508,-1.4471373284579876,6522.67735962486,-2.753846153846151,-2.792475341142975,15.325670498084287,2.753841960891606,5519.35400390625,4,1.4522201177572072,1.210464229438074,3.71089155164195,0.7557644505993153,2.561019620149281,1.3333297570448366,0.4143703426636449,3.7650602409638623,1.678294245130445,2.469134093220376
2022-03-07,6205.0,6389.0,6115.0,6353.0,5519.35400390625,280907,2064066.3916182288,6808282,0.1525319194197693,-1921695.5349663564,-12729123.873737572,-3366352.0612535444,-7668.026782325094,6580.99544484107,64.6346448663559,977.251076984265,6419.1,6924.428764271339,5913.771235728662,15.744536283009722,0.4345970339771637,0.0,0.0,6471.166666666666,6719.966666666665,6222.366666666667,7.689494423983288,0.2625267952840305,0.0,0.0,5805.0,7028.0,6416.5,19.052515150098923,0.4480784955028618,234.6568150118104,5.003803117030464,49.62587494786749,77.29833406326091,-27.672459115393423,6507.916666666667,6343.115384615385,6420.550492948894,6370.924618001027,0.9682491684306016,1.0229815542788026,-0.0547323858482008,0.1971970209033193,26.227958323870688,389.8999999999997,55.58027729502174,59.656807586794784,-4.076530291773047,6540.0,6416.5,6478.25,6391.5,3.6781330481382506,19.72506167911792,19.920435920195978,23.019301069606616,-40.53312828399318,6072.0,6135.0,60.0,24.0,36.0,6271.61213671424,6927.308625941505,0.0,0.0,49.37348080873005,0.054561680851637,0.0951755082184108,0.1151576518835858,8.179259037949272,45.47447640225539,26.06790799561884,28.721136772831866,-73.93209200438116,152.9705882352937,-5.6298276886512175,0.7789430565172556,1.2152292875649795,-0.4362862310477241,-11.94544377777403,-12.093911479681612,0.1484677019075828,6496.96576222191,0.5062490112323959,0.5049718794234437,15.909505564677984,-0.5062462316727334,5367.31787109375,0,2.38726180874194,1.185778837875361,3.9883468213459694,1.5576169913744875,2.0717323598204587,1.0135129506235074,2.740633097347583,6.181533646322379,5.2538258651592855,4.008436883454735
2022-03-08,6353.0,6369.0,6100.0,6178.0,5367.31787109375,184399,1986605.101655404,6623883,0.1505487851315156,-6257142.601399735,-2552888.0308461543,-4643019.418280596,-3657.37354869834,6558.472449935102,57.9449361174984,950.3316785154713,6433.6,6891.561308409343,5975.638691590658,14.23654900551301,0.2209371236100848,0.0,0.0,6418.7,6679.6,6157.8,8.129371991213178,0.0387121502491372,0.0,0.0,5839.0,7028.0,6433.5,18.48109922904749,0.2851135407905803,238.09113351062933,5.621520142075322,26.601126938712696,67.15889263835126,-40.557765699638566,6455.333333333333,6345.038461538462,6383.235032495219,6356.633905556506,0.8807829181494662,1.0815539739027284,-0.2007710557532622,0.1764040153693505,26.11455546582445,399.3999999999997,48.91893928693466,59.75507999810738,-10.836140711172716,6532.5,6416.5,6474.5,6391.5,1.8390665240691253,18.90950098192432,18.24923186184273,21.55593110387216,-72.64708329866022,6059.25,6135.0,56.00000000000001,20.0,36.00000000000001,6271.61213671424,6878.570108385015,0.0,0.0,42.87299423280986,0.0,0.0181872269505456,0.0711420341844196,4.591842761524841,42.507771921788354,8.405172413793103,16.73536530134948,-91.59482758620688,104.97058823529368,-9.267146423850786,0.4184781966987265,1.055879069391729,-0.6374008726930025,-13.473113349998714,-12.369751853745036,-1.1033614962536795,6446.137929689825,-2.7546041240358865,-2.7932547788005024,12.71665754424376,2.7546001344523035,5590.59375,1,1.0869587577849271,0.7199866016385243,7.304553936556488,-0.1757972733780519,2.7155120387650413,1.0238813514861818,-0.2224616807206985,3.336113427856546,3.0416454112121585,6.70330081598982
2022-03-09,6193.0,6550.0,6186.0,6435.0,5590.59375,959785,2339932.546710349,7583668,0.1178299027270999,29874555.62737165,5063008.903035576,-4998981.470395147,34846.847835912784,6506.689851739846,64.92555528249201,950.3316785154713,6453.0,6875.293263029374,6030.706736970626,13.088277174318128,0.478687796401398,0.0,0.0,6394.266666666666,6676.366666666666,6112.166666666666,8.823529411764703,0.5721966205837186,0.0,0.0,5839.0,7028.0,6433.5,18.42553850922052,0.5012615643397813,251.4820201595664,5.833080988612294,28.760072208590827,59.47912855239918,-30.719056343808354,6422.166666666667,6355.384615384615,6391.198873649801,6362.43880144121,0.8593793681856304,1.0637405647190383,-0.2043611965334079,0.1593347099469726,26.14100481128393,238.0,45.01740171091539,58.73860223944247,-13.721200528527085,6359.0,6416.5,6387.75,6391.5,0.9195332620345626,17.99041000422729,21.62634152287019,19.161827633324062,-22.87143261323934,6059.25,6135.0,52.0,16.0,36.0,6271.61213671424,6816.284499714213,0.0,0.0,52.7182203030397,0.3316911313175528,0.1287509373897299,0.0807045575195621,4.723957887635135,46.61796497446388,36.09913793103448,23.524072780148817,-63.90086206896552,73.00588235294163,-5.824674374359725,0.4520290584496646,0.9351090672033162,-0.4830800087536516,6.232533513366359,-8.649294780322755,14.881828293689114,6445.838149705693,4.1599223049530565,4.075724655169921,17.4055829228243,-4.159915329567596,5545.41748046875,2,1.8620243155732648,-1.08783302682194,-2.492443904003693,-1.7199044443577949,0.5517656614769351,-1.7241308322310545,-1.6220851114184427,-2.3295944779982705,1.7857099153344365,-1.531209601631886
2022-03-10,6434.0,6568.0,6303.0,6383.0,5545.41748046875,616576,2095628.8485971417,6967092,0.0496285171150343,21026483.1091757,2901102.216109612,-4999050.83043661,34943.8779713614,6457.689684726655,65.70857258152559,942.6522306082754,6466.6,6860.527607562603,6072.672392437397,12.183453671561656,0.393889132933245,0.0,0.0,6381.266666666666,6621.566666666666,6140.966666666666,7.531420094234156,0.5036066028575407,0.0,0.0,5998.0,7028.0,6513.0,15.927999257724307,0.3737864077669903,252.83381814360973,6.092846790312748,25.975655286602887,52.77843389923993,-26.80277861263704,6396.5,6359.884615384615,6389.937508472908,6363.961853186305,0.8786714246500137,1.081800713697502,-0.2031292890474884,0.1435605474898462,26.10189959785232,151.39999999999964,41.6097821433299,56.653168100705656,-15.043385957375754,6359.0,6416.5,6387.75,6391.5,0.4597666310172813,17.23086325675728,20.461660279636565,17.65733870982156,-21.4893051680614,6084.5,6135.0,48.0,12.0,36.0,6271.61213671424,6758.981739737076,0.0,0.0,50.81017015711831,0.2674078627570662,0.1996996646915396,0.115545943010605,4.195040873415201,44.23189580372258,30.495689655172413,25.00000000000001,-69.50431034482759,52.54411764705856,-4.6031983261097,0.408167991666974,0.8297208520960478,-0.4215528604290738,11.214918258747067,-4.676452172508791,15.891370431255858,6445.498650437808,-0.8080808080808133,-0.8113634774169043,16.45685093960956,0.8080764146250061,5680.947265625,3,-3.390358120645814,-2.7102320537771902,-7.516587973823164,-3.4851649909332707,-5.972594656271298,-3.3898343859821978,-3.942864207517616,-4.974704890387855,-4.299737753716045,-7.192571728109584
2022-03-11,6500.0,6555.0,6350.0,6539.0,5680.947265625,373784,2411066.0778654343,7340876,0.0580495068050734,26352743.23643632,932356.655180532,-5473024.344842421,4152.818185932646,6426.004794985041,65.92516148360801,965.6905743298626,6488.55,6845.510768152461,6131.589231847539,11.002790088770563,0.5706660290164607,0.0,0.0,6391.566666666668,6632.866666666667,6150.266666666667,7.55057445488064,0.8054979969609057,0.0,0.0,6079.0,7028.0,6553.5,14.625763845543302,0.4847207586933614,248.05043632924875,6.123022168036053,35.94255763790443,49.41125864697283,-13.468701009068404,6389.916666666667,6378.269230769231,6412.870199477076,6376.927641839172,0.862772113529898,1.1198677321576191,-0.2570956186277211,0.1338807659435041,26.02782234622316,-91.55000000000018,39.85294067341615,53.88691591813673,-14.03397524472058,6359.0,6416.5,6387.75,6391.5,5.000608467853726,16.525569848392273,19.20543131963316,16.573279061644218,-4.842365925615783,6084.5,6135.0,44.0,8.0,36.0,6271.61213671424,6706.26320055811,0.0,0.0,55.95988759863072,0.5972768524881237,0.3987919488542475,0.2424141836451723,5.485403058111515,50.901657787237376,50.7514450867052,39.11542422430404,-49.2485549132948,55.95588235294144,-1.193714113025083,0.5636343966345873,0.7765035610037558,-0.2128691643691685,9.821649935115827,-1.776831750983867,11.598481686099696,6447.888981434812,2.443991853360483,2.4146042305218884,19.3030468892538,-2.4439960676286887,5625.34521484375,4,2.406746332548636,-0.3104444063229721,-0.0228293344521119,0.1667182805992411,3.356954151067285,1.3114802649887594,1.7565495907840472,3.132530120481931,4.428728415339208,2.9220691195802715
2022-03-14,6698.0,6651.0,6400.0,6475.0,5625.34521484375,154827,2348765.1734829643,7186049,0.027832144577465,21172504.48837399,11834499.150664937,-3928107.779564273,7619.892197496518,6411.312562051639,71.15570669163046,956.2389461363908,6499.95,6839.462282546589,6160.43771745341,10.446612129219137,0.4632561157834164,0.0,0.0,6404.533333333334,6651.633333333334,6157.433333333333,7.716409210142825,0.6425873465533511,0.0,0.0,6100.0,7028.0,6564.0,14.277032900253078,0.4040948275862069,248.34539269632387,6.125064671837895,38.23636936456023,47.17628079049032,-8.939911425930084,6396.416666666667,6396.538461538462,6422.428630326756,6384.192260962196,0.9118435155412647,1.040192926045016,-0.1283494105037512,0.1264382357853639,26.02686444416375,-129.94999999999982,36.25703684047284,50.528135002485776,-14.27109816201294,6375.5,6416.5,6396.0,6391.5,11.729070312561308,16.397697757140296,20.631461428763643,15.332100852493024,0.4742708086321605,6083.0,6135.0,40.0,4.0,36.0,6271.61213671424,6657.762144513461,0.0,0.0,53.48595483342714,0.5804343168063351,0.4817063440171749,0.3600659858543207,5.7192116808854365,48.58431514848031,43.35260115606936,41.53324529931567,-56.64739884393064,95.3617647058818,1.2193215569798344,0.5989225856866257,0.7409873659403299,-0.1420647802537041,3.943374367799776,-0.6327905272271386,4.576164895026914,6448.289757459917,-0.9787429270530668,-0.9835640993538064,18.1353767560664,0.9787461171782752,5521.96044921875,0,-2.034529603270343,-2.823980609169766,-1.735970440570668,-1.4695984982917878,-3.377947458134173,0.6644543197680122,-2.5612796661182813,-0.9121061359867326,-0.7887537847511368,-2.564091615520581
2022-03-15,6377.0,6404.0,6275.0,6356.0,5521.96044921875,210792,2402688.708366685,6975257,-0.0219177629146582,14564396.990034852,-11382784.925424116,-3200785.396344646,-5389.3734468035855,6403.471759664873,69.14201056460898,956.2389461363908,6493.15,6838.4257014329205,6147.874298567079,10.635075469777254,0.3013905996992888,0.0,0.0,6395.133333333333,6642.633333333334,6147.633333333333,7.740260823334425,0.4209427609427604,0.0,0.0,6100.0,7028.0,6564.0,14.291984629956186,0.2758620689655172,243.51085342669148,6.112992801643181,30.10489571035032,43.76200377446232,-13.657108064111997,6395.25,6413.384615384615,6412.208841045717,6382.103945335367,0.8939153439153439,1.0544973544973546,-0.1605820105820107,0.1168863093448534,25.974025415484547,-125.14999999999964,30.386261750280426,46.74596535556659,-16.359703605286164,6375.5,6416.5,6396.0,6391.5,12.638614337960432,15.455631989923369,19.385664248961906,18.180257583320312,-75.01520894754088,6083.0,6135.0,36.0,4.0,32.0,6271.61213671424,6651.0,0.0,0.0,49.13620444194863,0.4785864783995601,0.5520992158980063,0.4775325029231429,4.504283009123229,50.25142235563323,29.595375722543352,41.233140655105984,-70.40462427745665,102.40588235294126,-0.2197802197802197,0.4717080130346947,0.6871314953592028,-0.2154234823245081,0.2618795116285686,-0.4538565194559972,0.7157360310845657,6447.244329460557,-1.8378378378378413,-1.854935891113208,15.964240102171146,1.8378385979263208,5697.4541015625,1,-0.9365591134708068,-0.4138499240806794,-0.6511053753526426,-0.8558262909352692,0.0308268651505727,-1.672242777006261,0.4438457552179073,-0.1643385373870103,-0.5869434217442802,-0.1087044946906274
2022-03-16,6431.0,6596.0,6425.0,6558.0,5697.4541015625,286697,2561964.819477796,7261954,-0.0443721713883437,20757025.134315588,10199269.612168944,-1887265.967029454,5237.500598030379,6406.1623188332605,73.84907481213172,956.2389461363908,6487.55,6824.708404907835,6150.3915950921655,10.394013299560994,0.6044761141565757,0.0,0.0,6402.266666666667,6640.066666666668,6164.466666666667,7.428619030759945,0.8274460330810188,0.0,0.0,6100.0,7028.0,6564.0,14.304321353978002,0.4935344827586206,243.15976808402235,5.870306253960867,39.50496739767459,42.91059649910477,-3.405629101430179,6411.083333333333,6439.153846153846,6434.638250115607,6395.133282717932,0.98951153730896,1.0698231944860652,-0.080311657177105,0.1123414120317861,25.849521379574096,-49.55000000000018,28.38928794227456,42.83043914562301,-14.441151203348454,6375.5,6433.5,6404.5,6391.5,18.845180602862573,15.566050057414742,23.773256038945707,16.864272710698806,12.093781263110024,6080.0,6135.0,32.0,8.0,24.0,6271.61213671424,6651.0,0.0,0.0,55.71927350882339,0.9816141170343958,0.6802116374134303,0.5713390657762037,5.670530887962327,52.24995011339828,83.12159709618875,52.02319132493383,-16.878402903811253,112.15588235294126,2.983668341708543,0.6177348563544711,0.6732521675582565,-0.0555173112037853,-0.9114510018825324,-0.5453754159413042,-0.3660755859412282,6449.320617901982,3.178099433606052,3.128642974798801,19.649698960043786,-3.178104116420812,5777.38134765625,2,-1.0176589538859275,-1.7984213987817554,-2.074498355438948,-0.3590060558096439,0.9250680038344968,-0.9868415435220896,-1.756469071130553,-3.281378178835112,1.0211483505958512,-2.280124508573508
2022-03-17,6704.0,6865.0,6639.0,6650.0,5777.38134765625,666691,1960172.9433716007,7928645,-0.1359538141247411,26553960.400841933,8186551.190881533,954302.0731421398,18464.30194847506,6449.663701452743,79.80332359927392,956.2389461363908,6483.45,6810.459770496228,6156.440229503772,10.087523478895594,0.7546559996468382,0.0,0.0,6425.1,6672.2,6178.0,7.69170907845792,0.9550789154188593,0.0,0.0,6100.0,7028.0,6564.0,14.313367111645803,0.5926724137931034,249.5437912756201,5.583992238044373,53.7585282079981,45.08018284088344,8.678345367114659,6428.75,6462.346153846154,6467.770827020898,6414.0122988129,1.0275442157147,0.8503914178022616,0.1771527979124383,0.1139430845895049,25.65108944588018,-86.44999999999982,28.244894318720647,39.36186910681848,-11.116974788097837,6482.5,6433.5,6458.0,6391.5,59.422590301431285,16.717672667670932,29.562684771390245,15.335123195725206,105.92993227111025,6076.5,6135.0,28.000000000000004,4.0,24.000000000000004,6100.0,6651.0,1.0,0.0,58.36244881021192,1.0,0.820066865144652,0.6841259061520294,7.492784455870677,51.58101341485797,71.89542483660131,61.537465885111146,-28.10457516339869,149.95588235294144,3.2929481205343274,0.8381419570702675,0.7062301254606587,0.1319118316096088,6.8409224528727695,0.9318841578215104,5.909038295051259,6452.845397294326,1.4028667276608786,1.393117624530582,21.328224776500647,-1.402858972954789,5832.1142578125,3,-2.5777793396181607,-1.324996798476235,-1.595267187981463,-1.268289479497767,-3.392462225614082,-0.3257298970752487,-1.1402001427275792,-4.368546465448773,-6.484899872263199,-3.184719605288919
2022-03-18,6700.0,6742.0,6607.0,6713.0,5832.1142578125,645035,2328081.795223453,8573680,-0.0786506265819457,28565852.486435942,-1622005.0074802143,823902.9866859021,15463.644110046387,6480.941723792784,69.13028877308366,965.2980519418936,6478.65,6788.787566250842,6168.512433749157,9.57414171936569,0.8778162104529696,0.0,0.0,6457.633333333333,6686.533333333333,6228.733333333333,7.089284515999156,1.057812727537499,1.0,0.0,6100.0,7028.0,6564.0,14.323971815115804,0.6605603448275862,238.0894121480581,5.279493259774266,69.33885615673535,49.93191750405382,19.406938652681525,6455.083333333333,6485.5,6505.498392094605,6436.15953593787,1.017693895606016,0.884399882040696,0.13329401356532,0.1212836076014648,25.512764386060315,21.350000000000364,30.69283444249849,36.59659767876034,-5.903763236261849,6482.5,6513.0,6497.75,6391.5,79.71129515071564,17.578520888550415,28.34552681020061,15.67967527101574,99.07964419764508,6071.0,6135.0,24.0,68.0,-44.0,6115.3,6651.0,0.0,0.0,60.118046722897546,1.0,0.9938713723447984,0.8313832916342937,9.524420655796538,51.21468236435199,80.13071895424837,78.38258029567949,-19.869281045751634,174.8117647058816,4.939815538533688,1.0773327753851485,0.7804506554455567,0.2968821199395918,11.59886352195366,3.0652800306479406,8.53358349130572,6470.333379212403,0.94736842105263,0.9429090288850972,22.47765006385696,-0.9473653695796572,6011.9521484375,4,-2.4552271285541423,-0.1816187564903657,-0.3656707196341386,-0.2247925747767567,-2.8898257461964647,0.324672342189217,-1.6701430582321135,0.304414003044144,-1.5916901784905235,1.8518532323989376
2022-03-22,6850.0,6999.0,6763.0,6920.0,6011.9521484375,381826,2454278.5240370124,8955506,-0.0191718837090381,35776156.70265938,12763405.320748197,1244670.2742764964,17884.72680580492,6509.79522298177,70.81041729413987,995.0636853028308,6483.0,6814.594330470223,6151.405669529777,10.229656963449736,1.1589376835549396,1.0,0.0,6518.466666666666,6743.566666666668,6293.366666666667,6.90653221105169,1.391899896342364,1.0,0.0,6100.0,6999.0,6549.5,13.867036865648618,0.9121245828698554,242.8804709332523,5.048375889565645,97.26829992105468,59.399193987454,37.86910593360068,6490.083333333333,6517.038461538462,6569.267870233897,6471.9995703128425,1.0242732147897262,0.8230313293818797,0.2012418854078465,0.1382446946183148,25.42786238152272,-162.0,35.939888030846376,35.15448087252831,0.7854071583180655,6592.5,6553.5,6573.0,6391.5,89.85564757535782,19.19643188787405,33.627636742349154,14.333299761595578,204.89853882216025,6071.0,6135.0,100.0,64.0,36.0,6130.294,6651.0,0.0,0.0,65.29574855223522,1.0,1.0,0.9379794124964836,13.055875993885122,55.80121576222069,91.21245828698554,81.07953402594508,-8.78754171301446,223.0,6.461538461538462,1.502909554679605,0.9249424352923664,0.5779671193872385,9.914690350391488,4.435162094596651,5.479528255794836,6513.73412766815,3.083569194100999,3.0369824672964896,26.25433315088488,-3.0835796878309623,5918.12353515625,1,-2.114456592317908,-0.3263211013562284,-4.329197288632798,-1.0679558777098208,-1.7846675441010262,-0.3267943640208415,-1.3178834369369952,0.3816793893129784,-1.0672087637835688,-3.668768300682146
2022-03-23,7200.0,7056.0,6777.0,6812.0,5918.12353515625,163702,2331648.7104169405,8791804,-0.0023427700551049,28139589.173708044,6050323.14815946,1420249.645262108,9218.982205865765,6524.3211482186,66.80276364422053,979.5337896362548,6489.05,6839.483716985104,6138.616283014897,10.800771052314383,0.960786140640868,0.0,0.0,6585.066666666668,6811.166666666667,6358.966666666667,6.867052725358383,1.0018428424001171,1.0,0.0,6100.0,7056.0,6578.0,14.732510922245936,0.7447698744769874,246.49242383992703,4.769894845118006,109.42648748659212,69.40465268728163,40.0218347993105,6531.0,6538.769230769231,6606.611274813297,6497.184787326705,1.0357343837929094,0.8401800787844682,0.1955543050084411,0.1572743346480451,25.329521732768097,-136.05000000000018,41.05495528272989,34.714209047174364,6.340746235555528,6665.5,6578.0,6621.75,6405.5,94.9278237876789,20.856764164775704,32.53560644910121,13.147290070969431,182.9928367222385,6071.0,6135.0,96.0,60.0,36.0,6165.04224,6651.0,0.0,0.0,60.85653601445338,0.8020219784535548,0.9340073261511848,0.975959566165328,14.506309782510389,48.56890432480923,74.47698744769875,81.94005489631088,-25.523012552301257,318.6205882352933,7.767758266097137,1.6842138721379376,1.0767967226614807,0.6074171494764569,4.045593033980884,4.357248282473497,-0.3116552484926131,6551.054799792366,-1.5606936416184936,-1.5730006829137722,24.28388980113119,1.5607012658215496,5948.53076171875,2,-1.7393707058811003,-0.758946867307472,-1.5612107627613057,-1.569006694656892,-2.299522437723453,-0.9771981462523484,-1.2501324615084712,-3.065134099616856,-4.875317976784004,-1.5166811057161311
2022-03-24,6976.0,6955.0,6812.0,6847.0,5948.53076171875,136329,2262054.185941416,8928133,-0.0086675460971693,24801292.863178324,-3461479.215720793,1170476.1055335088,-1854.429423933962,6534.304926440776,63.87605124928081,984.5666261948674,6500.5,6880.73597936018,6120.26402063982,11.698668698105685,0.9556381021373264,0.0,0.0,6633.166666666667,6837.166666666667,6429.166666666666,6.150908314279267,1.0241013071895415,1.0,0.0,6100.0,7056.0,6578.0,14.706561033766633,0.7813807531380753,236.14318145593435,4.597276272196005,120.49713030874592,79.62314821157449,40.87398209717142,6572.166666666667,6552.423076923077,6643.594155611251,6523.097025302505,1.0324583686141688,0.8552074513124471,0.1772509173017217,0.1775874354210305,25.209548904642087,-322.5,45.22281520367725,35.115657164990736,10.107158038686514,6665.5,6578.0,6621.75,6405.5,97.46391189383944,22.39850127904153,31.11451631113158,12.573042767784562,155.7580838931897,6138.0,6135.0,92.0,56.00000000000001,35.99999999999999,6218.4997056,6651.0,0.0,0.0,61.763781754064816,0.8424829194551455,0.8815016326362334,0.9385029862624727,15.943879543810471,48.2921297371156,78.13807531380753,81.27584034949727,-21.86192468619247,372.32352941176487,7.77585392727845,1.847238050290352,1.230884988187255,0.6163530621030964,-1.6177410000215935,3.1622504259744795,-4.779991425996073,6576.022757314863,0.5137991779213147,0.5124837338485122,24.92245940521802,-0.5137984427305042,6150.95654296875,3,0.4613226999091324,0.5738914967227942,-0.0202321214212304,-0.2206822389268126,1.5453860746662684,1.6128967433261323,1.7295746597752384,-0.8178438661710032,0.7069481826048758,-1.5936209383869624
2022-03-25,7200.0,7194.0,6777.0,7080.0,6150.95654296875,544113,2508666.55284789,9472246,0.0432288733054192,39369440.88272428,7817126.221942869,2428525.8118344867,19216.351687577684,6591.305829509533,71.23960788929423,984.5666261948674,6534.65,6987.348696706754,6081.9513032932455,13.855331095215634,1.102332195748802,1.0,0.0,6693.066666666668,6912.266666666667,6473.866666666667,6.550061755448431,1.382603406326032,1.0,0.0,6100.0,7194.0,6647.0,16.74152402959608,0.8957952468007313,254.22886331034087,4.138180352138673,146.38441878412414,92.97540232608442,53.40901645803972,6647.333333333333,6568.192307692308,6710.733516286444,6564.34909750232,1.0752127367554214,0.7908317320889376,0.2843810046664837,0.2046096347677752,25.303174066325948,-99.64999999999964,53.41690820824618,36.62276466886074,16.794143539385445,6734.5,6647.0,6690.75,6474.5,98.73195594691973,24.457121486885374,34.27474591601339,11.05646797707067,173.25630378527993,6227.5,6215.0,100.0,52.0,48.0,6268.749723264,6651.0,0.0,0.0,67.21198571247189,1.0,0.8815016326362334,0.8990035304745505,19.04846480065464,53.33049268711071,89.57952468007312,80.73152914719314,-10.420475319926874,390.464705882353,14.600194237617352,2.2299913762938384,1.430706265808572,0.7992851104852665,3.1180511255983974,3.1534105658992635,-0.0353594403008661,6653.727815511329,3.402950197166632,3.3463307566702127,29.17350848385332,-3.402954264819357,6111.861328125,4,-0.8178791952994402,0.3968225881287281,1.456020012235285,0.408930427398559,0.5707682900639099,-1.9671948660767529,-0.6510968141517708,-1.253687315634224,0.5825177224191123,-0.392158295511436
2022-03-28,7199.0,7282.0,6991.0,7035.0,6111.861328125,370597,2250140.123294626,9101649,0.0082300872168373,31362825.756620817,11856814.815014692,4184664.2896025055,16160.404999529672,6639.656588915756,76.56809809978957,978.3087874690524,6567.9,7063.038324107509,6072.7616758924905,15.077523229875888,0.971686372532314,0.0,0.0,6755.2,6983.0,6527.4,6.744433917574614,1.1141352063213343,1.0,0.0,6100.0,7282.0,6691.0,17.99661992417668,0.7910321489001692,257.9059769793068,3.691695497107356,161.408540310028,106.66202992287312,54.74651038715487,6697.333333333333,6579.846153846154,6760.620667626991,6599.212127316963,1.1631147540983606,0.7262295081967213,0.4368852459016393,0.2330837434234609,25.41297668485313,-184.89999999999964,61.05196457115875,39.37775663893695,21.6742079322218,6778.5,6691.0,6734.75,6518.5,99.36597797345986,26.56738877792827,33.93944334302336,10.137508640395623,163.48646192892113,6298.5,6286.0,96.0,48.0,48.0,6342.76974540288,6651.0,0.0,0.0,65.27742347541013,0.9205159244713036,0.9209996146421496,0.8946676266382054,20.91356668423312,45.51864586449189,79.10321489001691,82.2736049612992,-20.89678510998308,448.0117647058824,9.324009324009324,2.445875919670607,1.633740196580979,0.8121357230896278,2.881903735441477,3.0991091998077067,-0.2172054643662297,6692.824739041796,-0.6355932203389814,-0.6376217139276719,28.352490421455933,0.6355956926478399,6305.59912109375,0,-2.3255817127362803,-0.6519406306827591,-2.0726539746401897,-0.7896407440484836,-1.0906900585282102,1.2861619325447151,-1.1219639454515828,-1.0196649672250544,0.1085132726108497,0.0
