Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,ssx_200725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,asx_YAL.AX_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,asx_WHC.AX_2021-09-15_2023-09-15_Close_percent
2021-12-29,15449.0,15709.0,15362.0,15585.0,12850.34765625,205992,-12050057.314302051,2419229,-0.0307096844745186,17944553.642622594,7580391.471513457,-5992780.619013863,5474.043199814713,15377.14825480192,42.92198274935294,937.2419174781184,15364.05,15844.993021573318,14883.10697842668,6.260628175166302,0.7297049651299673,0.0,0.0,15344.966666666664,15754.766666666666,14935.166666666666,5.341165072586236,0.7928664389132914,0.0,0.0,14850.0,16182.0,15516.0,8.669589073193592,0.5518018018018018,439.4174718694518,3.6586171794965896,-78.41695075265307,-149.2032554670055,70.78630471435244,15310.583333333334,15319.23076923077,15391.528151113143,15469.945101865796,0.97136,1.02688,-0.05552,-0.1312950796537649,24.25756797534797,-232.04999999999927,-15.206994254102554,-27.990627792289704,12.78363353818715,15283.0,15261.0,15272.0,16169.0,99.99998166921762,17.661040635386563,18.323264845607667,19.716270150304634,65.45914286451557,16026.25,17310.0,48.0,16.0,32.0,14938.0,16029.942051310847,0.0,0.0,51.57624318410491,0.9003878399874117,0.6960838441932328,0.6740651669977193,-4.225285276274331,44.051841577654685,55.18018018018018,44.694694694694704,-44.81981981981982,71.54852941176432,1.4846649736276616,-0.5068987009087406,-0.9605511111242678,0.4536524102155272,-29.84221553305084,-15.323992713372128,-14.518222819678712,15498.069477269422,0.5419005225469231,0.5404375246142124,-18.61618798955613,-0.5419079340260424,12823.1376953125,2,-0.2079075938131751,0.0,0.6048453238768303,0.3500536018043334,0.0,2.446133646747682,0.2828115829879323,-0.0242102864952897,0.3027187711837626,2.1977897252216536
2021-12-30,15750.0,15770.0,15325.0,15552.0,12823.1376953125,330732,-12043368.3525043,2088497,-0.0506659026122537,13821880.836533654,1614600.341061645,-6774288.009710299,415.9729756079571,15333.62900877648,36.29325770216494,937.2419174781184,15382.6,15862.488903810116,14902.711096189883,6.239373107408568,0.676499184139324,0.0,0.0,15376.833333333334,15784.033333333336,14969.633333333331,5.296279034478295,0.7150867714472817,0.0,0.0,14850.0,16182.0,15516.0,8.659134346599405,0.527027027027027,439.97572468250655,3.659054815750536,-59.80711460336352,-131.32402729427713,71.51691269091361,15345.583333333334,15331.0,15416.216127864967,15476.02324246833,0.9202238209432454,1.052757793764988,-0.1325339728217425,-0.1145836691911287,24.269028328956967,-280.6000000000004,-13.568336210795543,-24.574699442607468,11.006363231811925,15310.0,15261.0,15285.5,16092.5,99.9999908346088,16.469808630102893,18.006873126888404,18.364693897746896,57.746386763455455,15941.25,17310.0,44.0,12.0,32.0,14938.0,16006.343210284633,0.0,0.0,51.05630863722836,0.941340514544431,0.8735981145740612,0.7438227231774931,-3.303396889541902,48.15065550240104,61.95939982347749,55.33781795917719,-38.04060017652251,110.28676470588287,2.775574940523394,-0.3864501472138177,-0.8457309183421778,0.4592807711283601,-31.466953410265383,-18.552584852750783,-12.914368557514605,15498.841457569431,-0.2117420596727592,-0.2119665501217227,-18.788511749347258,0.2117449400232089,12604.6357421875,3,0.7261516457806465,-1.1627906094846026,-2.6369250885844338,0.0,-0.7633603304083323,-0.4179116178218152,-1.3046064302713347,-0.8468390293436698,-0.7489871931686167,1.1235997313633277
2021-12-31,15832.0,15618.0,15274.0,15287.0,12604.6357421875,205522,-12233356.712969417,1882975,-0.1537957805492856,4066850.717028848,-16988935.49109098,-7072890.636087577,-4202.313280689924,15291.183683631038,43.22824360268186,921.2716816157404,15381.35,15862.097449291285,14900.602550708718,6.251043624796035,0.4018715542442387,0.0,0.0,15398.5,15785.2,15011.8,5.0225671331623305,0.3558313938453584,0.0,0.0,14850.0,16182.0,15516.0,8.659838050626245,0.3280780780780781,430.3781522142559,3.584965868250333,-65.68479722596021,-118.19618128061376,52.51138405465355,15361.0,15324.73076923077,15396.33672357805,15462.02152080401,0.9847405900305188,1.0479823669040351,-0.0632417768735165,-0.1015194293267951,24.25091433161233,-37.35000000000037,-12.1667047536958,-21.68171477388784,9.515010020192037,15310.0,15261.0,15285.5,16067.5,99.9999954173044,15.524447577222276,17.034721631891415,18.17362499389421,-6.293159165901041,15908.25,17310.0,40.0,8.0,32.0,14938.0,15983.21634607894,0.0,0.0,46.96215960362997,0.4794349205960456,0.7737210917092961,0.7811343501588635,-3.6322713640181976,43.59303336018841,47.5,54.87986000121922,-52.5,97.43970588235244,1.225003310819759,-0.4248137744316415,-0.7615474895600707,0.3367337151284292,-34.43518515750963,-21.72910491370256,-12.706080243807076,15495.794396419444,-1.7039609053497995,-1.7186453699185478,-20.172323759791123,1.703966363902282,12804.998046875,4,-0.3657224162763413,-0.2873581745824936,0.1976306169193975,0.1170964803302467,1.5151606853091124,2.0214002786074445,-0.1679721225988544,0.4318699313449485,-0.5726341856286155,1.136367958694521
2022-01-03,15362.0,15868.0,15410.0,15530.0,12804.998046875,392439,-12420150.822139723,2275414,-0.092145656129685,17109111.614596155,22524264.91760503,-4134169.245738261,2736.14056721081,15315.045705137973,51.02063022729442,921.2716816157404,15391.4,15875.74012842224,14907.059871577758,6.2936461715275005,0.6430812685823655,0.0,0.0,15423.43333333333,15806.333333333332,15040.533333333336,4.965172043405797,0.6391573082615134,0.0,0.0,14850.0,16182.0,15516.0,8.654183505074263,0.5105105105105106,445.4403369928303,3.353151696391983,-50.15665914137389,-104.5882768527658,54.43161771139191,15376.5,15329.73076923077,15416.900304566045,15467.056963707417,1.0290697674418603,0.9029900332225914,0.1260797342192691,-0.0882098298645035,24.31176816576045,-313.39999999999964,-10.09655528961952,-19.292102688402583,9.195547398783065,15428.0,15261.0,15344.5,15947.5,99.9999977086522,14.974623384586868,19.359062881785324,16.548602621769618,72.04603497882476,15848.25,17310.0,36.0,4.0,32.0,14938.0,15960.55201915736,0.0,0.0,50.85393749971146,0.9185088199222652,0.7797614183542473,0.8090268748792017,-2.818327308582457,41.01940264914017,66.79764243614932,58.752347419875605,-33.20235756385069,152.69264705882415,1.2122002085505736,-0.3242805613185733,-0.6740941039117713,0.3498135425931979,-34.162743167547966,-24.21583256447164,-9.94691060307633,15496.006640920385,1.589585922679393,1.577084314169852,-18.90339425587468,-1.5895921848569683,13179.3359375,0,-0.3657224162763413,-0.2873581745824936,0.1976306169193975,0.1170964803302467,1.5151606853091124,2.0214002786074445,-0.1679721225988544,0.4318699313449485,-0.5726341856286155,1.136367958694521
2022-01-04,15500.0,16021.0,15500.0,15984.0,13179.3359375,498601,-11992368.390277918,2774015,-0.0228005125055067,47002789.09822527,12695822.9125092,-3824114.7834778,20814.12766832468,15349.768769173394,52.04847356334895,921.2716816157404,15436.8,15962.80403040288,14910.79596959712,6.814936131878119,1.0201481056912105,1.0,0.0,15495.8,15868.0,15123.6,4.803882342312108,1.15583019881784,1.0,0.0,14850.0,16182.0,15516.0,8.628731343283583,0.8513513513513513,452.9963032935473,3.0814731384992142,-1.2026289139466826,-83.91114726500199,82.7085183510553,15452.0,15357.96153846154,15504.146411555885,15505.34904046983,1.034425959479493,0.8896392686542579,0.1447866908252347,-0.0694104140810983,24.369581241682774,43.20000000000073,-3.456516858484153,-16.480311571786185,13.023794713302031,15633.5,15261.0,15447.25,15744.0,99.9999988543261,14.898353686932383,20.154528617946763,15.233209765682712,143.34481581479056,15692.75,17310.0,100.0,60.0,40.0,14850.0,15960.55201915736,1.0,0.0,57.17631614274077,1.0,0.7993145801727702,0.7842656967454379,-0.1521632253210051,49.49605246897797,96.8403074295474,70.37931662189891,-3.1596925704526044,203.2808823529413,6.00875447672105,-0.0077562195524122,-0.5408265270398995,0.5330703074874873,-32.14656563223766,-25.801979178024844,-6.344586454212816,15554.43354425242,2.9233741146168724,2.8814584745601834,-16.532637075718014,-2.923373273894057,13498.4287109375,1,-3.331619236552669,0.0,-0.5940659068748602,-0.4689288611059083,-7.692311512302695,-1.0922403352481922,0.167690449391614,-2.1204942818850725,0.4195372324290787,-5.747126563132071
2022-01-05,15748.0,16371.0,15740.0,16371.0,13498.4287109375,720772,-11271596.390277918,3494787,0.0030048293158447,80136499.79847881,25825781.24566437,-1513935.492588407,32027.09644309473,15441.154790500024,63.71916075569702,921.2716816157404,15477.7,16142.406280999416,14812.993719000586,8.589212622022844,1.1719509244420585,1.0,0.0,15591.4,15986.9,15195.9,5.073309645060739,1.48558786346397,1.0,0.0,14850.0,16371.0,15610.5,9.82704148549203,1.0,470.7966729641927,2.942461536656216,68.03716831738711,-53.521484148524166,121.55865246591128,15526.25,15432.615384615385,15637.508502085748,15569.47133376836,1.0958112662493982,0.8127106403466539,0.2831006259027443,-0.0427091520243221,24.36915416443708,-471.7000000000007,5.316473975581237,-12.933880965340268,18.250354940921504,15810.5,15462.0,15636.25,15744.0,99.99999942716305,15.687145951478316,23.4716702105845,13.802271084583372,211.09463221710547,15406.75,17046.5,100.0,56.00000000000001,43.99999999999999,14873.42,15960.55201915736,0.0,0.0,61.6994233495092,1.0,0.9728362733074216,0.850637423944813,3.6194065652346943,58.55196205823664,100.0,87.87931662189891,-0.0,293.8397058823539,5.7558139534883725,0.4369908705237952,-0.3452630475271606,0.7822539180509559,-27.03090458981405,-26.04776426038269,-0.9831403294313574,15664.938878729445,2.421171171171177,2.392325496600733,-14.511749347258483,-2.42115972269562,13429.1689453125,2,-0.5541477768286001,-0.8595969046258176,-0.7873899950603089,-0.8168121970282698,-5.000010375378935,-2.94116646033784,1.007844352725897,-0.589906072888084,-0.7924676423023556,0.3623098390499848
2022-01-06,16100.0,16287.0,15928.0,16287.0,13429.1689453125,675701,-10595895.390277918,2819086,0.0076286666389229,60580016.398696125,2762760.451738269,-1427456.2789672546,13984.08557444195,15588.739415389931,84.77912486726386,916.5446141637996,15499.15,16235.398402375224,14762.901597624774,9.500500380668951,1.0350436058389407,1.0,0.0,15664.93333333333,16065.93333333333,15263.933333333334,5.119715372764624,1.2756442227763969,1.0,0.0,14850.0,16371.0,15610.5,9.81344138226935,0.9447731755424064,468.0170056677735,2.6115796913124227,114.80866565455652,-19.855454187908027,134.66411984246457,15633.0,15472.76923076923,15737.430270995632,15622.621605341075,1.112326530612245,0.8243265306122449,0.288,-0.0128253279579625,24.39669807917352,-259.14999999999964,9.950497573764386,-9.003909823417693,18.95440739718208,15810.5,15610.5,15710.5,15630.5,99.99999971358152,16.419595911413825,21.91522249714154,12.887018225405413,187.8499526108914,15350.0,17046.5,96.0,52.0,44.0,14933.3232,15960.55201915736,0.0,0.0,60.21282092838052,0.9191258988061924,0.9730419662687309,0.9150642732496408,6.230986603077439,61.60640340639885,94.47731755424064,97.10587499459602,-5.522682445759369,392.177941176471,8.536585365853659,0.7348873227224914,-0.1292329734772302,0.8641202961997216,-23.335855791969102,-25.50538256669997,2.169526774730869,15718.54665887224,-0.5131024372365789,-0.5144233280780952,-14.950391644908612,0.5130950209699563,13330.2255859375,3,1.052099020284018,0.0,1.171867894821318,0.8101944301035502,4.761914172678374,0.1749176571474748,1.6968342917053718,-0.1172787568726363,-0.7265046677828764,3.2727291316752485
2022-01-07,16510.0,16669.0,16079.0,16167.0,13330.2255859375,626054,-11035194.298752494,2193032,-0.0028879124022393,41193374.05602526,25115245.649736285,237738.9510726692,-8079.703615328036,15746.913110741283,81.77118156035208,909.7916606610272,15513.1,16287.856193908816,14738.343806091185,9.988412295528496,0.9220037252628664,0.0,0.0,15740.333333333332,16171.533333333333,15309.133333333337,5.478918277884814,0.9947433518862115,0.0,0.0,14850.0,16669.0,15759.5,11.725573869826146,0.7240241891148983,480.2153051009961,2.541697392221778,140.5719907403236,12.2300347977383,128.3419559425853,15710.25,15510.692307692309,15803.517921611689,15662.945930871365,1.1202765717961087,0.7716674706544461,0.3486091011416626,0.0164096529122593,24.55816047727322,-13.100000000000364,16.01003024773032,-4.637542214377191,20.64757246210751,15971.5,15759.5,15865.5,15630.5,99.99999985679077,17.895008422564082,25.635022149502845,11.76779055107506,204.1210728369593,15326.75,17046.5,92.0,48.0,44.0,14990.830272,15960.55201915736,0.0,0.0,58.060623685259074,0.8020421276812361,0.907056008829143,0.9509780828017652,7.771439300737177,55.170616315182016,72.40241891148983,88.95991215524349,-27.59758108851017,547.1602941176461,6.082677165354331,0.8974811721928945,0.0761098556567947,0.8213713165360997,-20.836731728038465,-24.57165239896767,3.7349206709292098,15745.744016928014,-0.7367839381101526,-0.7395115971954525,-15.57702349869452,0.7367794669791294,13325.2783203125,4,-3.1392480018129305,-0.5681780700920172,-1.778655327066886,-1.6336121183656471,-3.5714359824135045,-0.4672876560521075,-1.2082902073984343,-2.460169295394365,-2.391062289211206,-3.3834606334861093
2022-01-10,16167.0,16587.0,16121.0,16161.0,13325.2783203125,482128,-11434553.543387689,1710904,0.0823140114959571,34895353.76230736,-1933096.6050509408,1379030.444223849,-4791.595729702014,15845.242524613634,80.66940537446065,909.4540129858884,15553.3,16373.583146236757,14733.016853763242,10.548027058396066,0.8704208740530437,0.0,0.0,15834.833333333334,16284.233333333334,15385.433333333334,5.676093843741114,0.8628912624239723,0.0,0.0,14850.0,16669.0,15759.5,11.695267242321563,0.7207256734469488,478.7937745908965,2.092009109212866,158.67633955976453,41.51929575014355,117.15704380962096,15765.333333333334,15543.346153846154,15858.515164440658,15699.838824880891,1.1625103220478945,0.7694467382328654,0.3930635838150289,0.0438267127778489,24.66008695469273,-44.29999999999927,22.85286965991928,-0.040581767744705,22.893451427663987,15971.5,15759.5,15865.5,15630.5,99.99999992839538,19.26503432577503,23.871562857653423,10.958272249479462,162.2170040545902,15326.75,16730.0,88.0,44.0,44.0,15091.520455680002,15960.55201915736,0.0,0.0,57.94909298545994,0.7508190312496693,0.8239956859123659,0.90136455367008,8.996063324310263,51.27679131795068,69.77989292088043,78.8865431288703,-30.22010707911957,654.7926470588227,4.264516129032258,1.0106876976870387,0.2630254240628435,0.7476622736241951,-20.5989389018156,-23.777109699537256,3.1781707977216627,15796.37658205427,-0.0371126368528429,-0.0371195252963474,-15.608355091383808,0.0371131425579136,13680.6513671875,0,-1.3254637347619962,-0.2824877078159176,-0.582520702645482,-0.1148170524459999,1.0344959619027918,0.058136387548771,-1.4212575744493563,-2.4010982143721264,-2.27733326544093,-5.090907345774255
2022-01-11,16400.0,16788.0,16239.0,16592.0,13680.6513671875,1056290,-11132481.5397447,2767194,0.1488942681172759,94947587.51054916,8289910.914616251,1769722.2757703827,27991.417336952098,15995.908116561308,83.09379242976695,909.4540129858884,15626.3,16538.346731258916,14714.253268741084,11.673226947632086,1.0294136620976784,1.0,0.0,15939.4,16410.4,15468.4,5.9098836844548845,1.1927813163481935,1.0,0.0,14850.0,16788.0,15819.0,12.402168139610785,0.8988648090815273,493.6143971318068,1.7855863525165068,205.4341474432622,74.30226608876728,131.1318813544949,15855.583333333334,15591.923076923076,15971.35898529594,15765.92483785268,1.1409929980903883,0.7188096753660089,0.4221833227243794,0.0741728324268305,24.781738357234595,-376.2999999999993,31.313432594221297,5.1283545487357225,26.18507804548557,16031.0,15819.0,15925.0,15630.5,99.99999996419768,20.91490139973828,24.61355036028704,9.96498533704216,172.10211540939522,15336.25,16730.0,100.0,40.0,60.0,15186.169228339202,15960.55201915736,0.0,0.0,63.38947493681918,1.0,0.8509537196436351,0.8606684714617149,11.740650330278886,55.679676386762814,87.28923476005188,76.49051553080739,-12.71076523994812,765.5985294117636,6.983042104584435,1.3030263023329391,0.4710255997168626,0.8320007026160765,-12.59740049249861,-21.541167858129526,8.943767365630917,15909.043210226691,2.666914176102964,2.6319719120666107,-13.357702349869449,-2.666909000566875,14181.966796875,1,-2.325584560355012,0.5633839252950708,1.930493463357252,-0.114667277292483,0.3484328003256394,-1.2798023925940214,0.0,0.2903046977784811,-0.3585270780102547,0.692054060649113
2022-01-12,16777.0,17200.0,16559.0,17200.0,14181.966796875,854322,-10278159.5397447,3621516,0.2366296246834046,155587614.43761358,27461074.3958367,2688945.8272521985,59476.26481922473,16160.09672360946,84.30715608053221,942.7801966825748,15731.2,16839.41543032033,14622.984569679673,14.089394710134354,1.1626870371112974,1.0,0.0,16082.833333333334,16583.233333333334,15582.433333333334,6.222784128003974,1.616273647748468,1.0,0.0,14850.0,17200.0,16025.0,14.93846623270952,1.0,508.3529574186261,1.6620261810473886,288.2280522244273,117.08742331589929,171.14062890852802,16018.083333333334,15673.615384615385,16160.380679865795,15872.152627641368,1.14421768707483,0.6962962962962963,0.4479213907785336,0.1126522397647739,24.9325423715116,-230.2000000000008,42.83120446952855,11.394970179882844,31.436234289645707,16237.0,16025.0,16131.0,15770.0,99.99999998209884,23.091107010684976,28.212369600413183,9.060768037648456,197.9039486952166,15336.25,16730.0,100.0,36.0,64.0,15314.315690072066,15960.55201915736,0.0,0.0,69.40317054282846,1.0,0.9169396770832232,0.8639630275464082,16.272871520261393,62.1215033148805,100.0,85.68970922697743,-0.0,890.0897058823539,12.786885245901638,1.815935487682231,0.7400075773099364,1.0759279103722943,-8.937868189583426,-19.020507924420308,10.08263973483688,16152.35646547276,3.6644165863066513,3.598873233223543,-10.182767624020885,-3.664411994957234,14170.4248046875,2,1.1363706895099457,-0.5665759229696761,-0.196852535160076,0.4581859456584283,-1.7482667835631531,2.354966820516524,-0.1681720742246,-1.052626696597386,-0.8460949963011473,-0.3484434108347329
2022-01-13,16953.0,17190.0,16863.0,17186.0,14170.4248046875,341698,-9944821.123842558,3279818,0.2140440955347284,132677416.37509736,14067685.500061458,2507855.9759901064,31027.790789396964,16234.399026929146,84.47189804486916,942.012817452717,15823.3,17083.266523364837,14563.333476635164,15.925458322408556,1.040768335797052,1.0,0.0,16235.9,16724.5,15747.3,6.018760894068088,1.4722677036430614,1.0,0.0,14850.0,17200.0,16025.0,14.85151643462489,0.9940425531914894,491.2176616767635,1.5350406406790782,348.6936123552605,163.40866112377154,185.2849512314889,16158.5,15736.423076923076,16318.168267578749,15969.474655223488,1.1599639855942376,0.7234393757503002,0.4365246098439375,0.1544481594631723,24.97159429448444,-238.29999999999927,53.576387692590586,18.69975822947022,34.876629463120366,16305.0,16025.0,16165.0,15770.0,99.99999999104942,25.11186936370692,26.833781330823985,8.61801655285336,172.8008034090603,15336.25,16730.0,96.0,32.0,64.0,15502.88412106486,15960.55201915736,0.0,0.0,69.1216186033494,0.98757835882535,0.9958594529417834,0.9212509498895473,19.75460751314136,62.82814581577116,99.28205128205128,95.5237620140344,-0.717948717948718,1027.1397058823532,10.870266434423586,2.183500834457353,1.02870622873942,1.1547946057179337,-12.247719321208224,-17.665950203777893,5.418230882569668,16353.568354741765,-0.0813953488372098,-0.0814284928376096,-10.25587467362924,0.0813849894927329,14226.4931640625,3,-2.490425880168786,0.0,1.1787846706621965,-0.3452318072328779,-3.780065183520861,0.1176524009960786,0.4476827269565007,-3.834217757274388,-4.129771443812288,-2.4305547945737658
2022-01-14,17183.0,17385.0,17079.0,17254.0,14226.4931640625,628289,-9854478.91469223,3908107,0.3400977047834218,119826878.60722633,10008610.6871201,10815189.25849286,2207.830429879377,16326.964018898929,86.41049727349035,942.012817452717,15932.1,17287.995261441705,14576.204738558296,17.02092331132374,0.9874639058014116,0.0,0.0,16420.533333333333,16905.333333333336,15935.733333333334,5.90480211767382,1.3595984598459814,1.0,0.0,14850.0,17385.0,16117.5,15.911273466774626,0.9483234714003944,472.6958955090871,1.0975225019342747,397.51769949645313,210.23046879830787,187.2872306981453,16297.583333333334,15790.115384615385,16462.14238025894,16064.624680762488,1.2183667364642536,0.6679629075680527,0.550403828896201,0.1971180929627108,24.95089315832557,-380.1000000000004,65.64406239090252,27.11538241619489,38.52867997470763,16442.5,16117.5,16280.0,15862.5,99.99999999552472,27.262974084878003,28.51617934750765,8.225003206433861,161.43841630955117,15388.25,16730.0,100.0,28.000000000000004,72.0,15672.595708958374,15960.55201915736,0.0,0.0,69.76324171791333,1.0,0.9958594529417834,0.96955286098893,22.78445804052527,59.72501997475873,93.79441023211749,97.69215383805626,-6.20558976788252,1142.9088235294112,10.70901507860122,2.4744910472292805,1.317863192437392,1.1566278547918885,-11.20484330074896,-16.373728823172108,5.168885522423148,16630.887211080986,0.3956708949144571,0.3948901763354939,-9.900783289817229,-0.3956716904947939,14388.1015625,4,0.1401768514474355,2.253521002546762,1.1928559264669047,1.4908374758890517,2.6490013137107127,3.828025396359692,3.091627500892784,0.3628595562465904,0.9847769652774758,5.084745597871887
2022-01-17,17200.0,17450.0,17171.0,17450.0,14388.1015625,932015,-8922463.91469223,4840122,0.3256567360823738,128805173.09190828,2349908.5315150507,10098144.63734542,13073.353254677671,16475.450345122656,87.66319338448518,942.012817452717,16030.6,17520.421519511674,14540.778480488329,18.587220933859903,0.9763657865759796,0.0,0.0,16595.966666666667,17062.86666666667,16129.066666666666,5.626668327043335,1.4145784250731743,1.0,0.0,14850.0,17450.0,16150.0,16.21898119845795,1.0,453.3263059581784,0.88360682950069,446.8754008236356,257.55945520337343,189.3159456202621,16455.75,15850.192307692309,16614.12047560372,16167.245074780085,1.236657517535834,0.6816102470265325,0.5550472705093016,0.2404897549356346,24.792908115429512,-743.6000000000004,77.94981764640086,36.16053069451545,41.78928695188541,16595.0,16150.0,16372.5,15895.0,99.99999999776236,29.34872607214148,28.29251093390452,7.872486767348,148.77347187791577,15444.0,16730.0,100.0,24.0,76.0,15878.084223883368,15960.55201915736,0.0,0.0,71.59533264351784,1.0,0.9958594529417834,0.9958594529417834,25.911058844806245,60.481954898888034,100.0,97.69215383805626,-0.0,1255.0764705882375,12.204218106995883,2.7640788443340543,1.6071063228167244,1.15697252151733,-6.50954904338201,-14.40089286721409,7.89134382383208,16881.14948519338,1.135968471079174,1.1295647994050029,-8.87728459530026,-1.1359679196679195,14415.3115234375,0,2.80768057864384,0.2881863014778076,-0.6036283801397815,0.2328297975111866,-0.6802624740038965,0.6736069704535907,-0.2900355264786611,1.1353941324033483,0.5153783512071186,-4.285720287276945
2022-01-18,17500.0,17621.0,17283.0,17483.0,14415.3115234375,641504,-8804791.583331283,5481626,0.3532297211893319,113428667.22163568,7455448.446151544,10089220.135533854,11800.555972662623,16573.626613922035,88.3731620470493,943.7942743567824,16154.45,17693.977521676723,14614.92247832328,19.06010445018829,0.9314797823662988,0.0,0.0,16758.7,17207.3,16310.1,5.353637215297122,1.3072893446277318,1.0,0.0,14988.0,17621.0,16304.5,16.298914540575506,0.947588302316749,441.7936753623605,0.721784749783967,483.0858460136114,302.66473336542106,180.4211126481904,16638.75,15931.96153846154,16747.79424858776,16264.70840257415,1.2482821804855704,0.6630019850358834,0.585280195449687,0.282261134065207,24.65439423441998,-624.4500000000007,87.47468174608068,45.289220446793166,42.18546129928751,16774.5,16235.5,16505.0,15980.5,99.99999999888118,31.511100676739325,29.4733759514736,7.455595483234983,140.95424112052493,15497.25,16730.0,100.0,20.0,80.0,16098.152432539697,15960.55201915736,0.0,0.0,71.9040057219343,1.0,1.0,0.9972396352945224,28.56548098486904,65.34711508262149,94.12015338730292,95.97152120647348,-5.87984661269706,1369.9970588235285,14.365146856806438,2.9701475984479093,1.8797145779429607,1.090433020504948,-6.297691274858183,-12.780252548742908,6.482561273884725,17049.007783382673,0.1891117478510118,0.1889331567076269,-8.704960835509134,-0.1891143235214372,14853.962890625,1,0.0962933267845471,-2.023119425885639,0.2000021900664563,-0.7001256171450194,-2.364869764770376,-1.849572646217851,-1.0988864613991185,-1.1917765602838557,0.3453629610080071,1.7123449858915905
2022-01-19,17387.0,18084.0,17340.0,18015.0,14853.962890625,945769,-8034447.478492574,6427395,0.3970809156701642,169103015.90425915,20453197.345229123,11434834.207260104,29992.49409489726,16741.499103480342,92.68885779097734,943.7942743567824,16293.2,17971.956754267892,14614.443245732107,20.606839101808013,1.012819976933132,1.0,0.0,16923.93333333333,17383.833333333332,16464.033333333333,5.434906778959971,1.6861998985286677,1.0,0.0,15246.0,18084.0,16665.0,17.41830947880097,0.9756871035940804,472.0143078261244,0.7195628856890128,548.3893475611585,351.80965620456857,196.57969135659,16845.833333333332,16042.846153846154,16942.74897957426,16394.3596320131,1.2511682242990654,0.6190128504672897,0.6321553738317757,0.3270959573424763,24.6780017851776,-309.2000000000007,97.18617331937632,54.98207330741671,42.20410001195961,17081.5,16467.0,16774.25,16212.0,99.9999999994406,34.02260397439438,33.126875529959335,6.6240680526933104,153.54492653470876,15605.25,16730.0,100.0,16.0,84.0,16341.808043333343,15960.55201915736,0.0,0.0,76.36340479254163,1.0,1.0,0.9986198176472612,32.44899813531665,74.53516418926843,97.54448398576513,97.2215457910227,-2.455516014234876,1461.555882352939,16.00128783000644,3.344987909685256,2.1727692442914206,1.1722186653938356,-2.5064803403286064,-10.72549810706005,8.219017766731444,17328.313992959203,3.042956014414,2.997576398454349,-5.9268929503916485,-3.042954475692796,14834.1728515625,2,1.49397389203601,0.2832805705286034,0.60119874690443,-0.1158753071737948,3.3003260600573867,0.1210648431248273,-2.1167081531763188,0.2997904253125227,-0.2371243341031572,-1.7421770675532002
