Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,asx_NCM.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,jpx_6098.T_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,asx_TCL.AX_2021-09-15_2023-09-15_Close_percent,ssx_200596.SZ_2021-09-15_2023-09-15_Close_percent
2022-04-28,32400.0,32800.0,31767.0,32633.0,31641.3046875,1211589,-15064706.60674688,27165238,-0.1019133478854583,-267985200.53922787,-6692904.937235316,-13936276.02776824,26473.154488947748,33933.300098850275,40.1362824433433,945.6629982792792,34065.05,35985.18837782579,32144.91162217421,11.273363038221213,0.1270971882709977,0.0,0.0,33596.83333333333,34839.63333333333,32354.033333333333,7.398316309572824,0.1122331294925439,0.0,0.0,31400.0,36540.0,33970.0,15.088778674917547,0.2398832684824902,1373.986872292496,5.85978059885296,-670.1223749816054,-413.8106752436428,-256.31169973796256,33674.166666666664,34340.11538461538,33407.96149935571,34078.08387433732,0.8869070416370302,1.1068008973026209,-0.2198938556655907,-0.1853065794936431,22.79507538158376,557.9499999999971,-58.01612592501695,-35.93650060306676,-22.07962532195019,33970.0,34089.0,34029.5,36366.5,9.313225192194805e-08,10.507633052965131,20.60749086334954,26.530124444373136,-142.60385323071856,37795.0,35489.5,12.0,92.0,-80.0,32758.1982064,35748.93782399999,0.0,0.0,40.91886706793202,0.3916076062420497,0.1851627277286958,0.0799298622366805,-13.858866495423396,35.19559452731678,23.988326848249027,15.57068741893646,-76.01167315175097,-2366.7676470588267,-4.943198368773667,-1.9664320841884089,-1.206207030040962,-0.7602250541474469,-11.60370561847349,-11.831272939655152,0.2275673211816613,33943.03761810588,1.4928622523559198,1.4818287384109396,45.22273152062659,-1.4928589717478076,31912.796875,3,-0.9316717263321266,0.4975148903311606,0.9636835468987924,0.8264465062155182,-0.1962795869941231,0.0,-1.495673934599978,-0.5940543503236739,-0.2118672400655299,-3.0947598756375783
2022-04-29,33052.0,33648.0,32684.0,32913.0,31912.796875,1549605,-15878088.48434024,28714843,-0.146570158766478,-167717400.46219534,54899797.04505342,-5608165.340701112,31383.386459125868,33846.130016290525,47.45183193276467,945.6629982792792,34017.05,36000.93068945677,32033.16931054324,11.664037236954798,0.2217448594899323,0.0,0.0,33463.23333333333,34607.03333333333,32319.43333333333,6.83615948648119,0.259471352800607,0.0,0.0,31400.0,36540.0,33970.0,15.110069803231024,0.2943579766536965,1338.0881850632463,5.7487919926468525,-659.9677887492289,-463.04209794476,-196.9256908044689,33531.666666666664,34226.192307692305,33331.813576377914,33991.78136512714,0.972134332500694,1.013044684984735,-0.040910352484041,-0.2066582784815208,22.830528532900548,282.9499999999971,-62.80814387147311,-41.25918103084221,-21.54896284063089,33970.0,34089.0,34029.5,36366.5,4.656612596097402e-08,9.954518123198062,23.82120299497526,25.175483177743512,-79.71558860511406,37467.25,35489.5,8.0,88.0,-80.0,32758.1982064,35488.00155456,0.0,0.0,42.90096093332424,0.5222275033705042,0.3592385621855305,0.1996760496318574,-14.01493756581892,38.64580323045304,29.43579766536965,22.691309987029843,-70.56420233463035,-2267.973529411764,-4.93891343904341,-1.94155105217964,-1.3532758344686977,-0.5882752177109425,-9.933236733041298,-11.451665698332382,1.5184289652910845,33879.304726925904,0.8580271504305514,0.8543670191874853,46.46878198567042,-0.8580309509400621,31335.876953125,4,-0.7179525881556117,-1.250003134610452,-0.5987957589149602,-2.4999823675272523,-1.860917027331979,2.108626551440807,-1.495673934599978,0.0,-1.057082286471399,-2.4542922195473835
2022-05-03,32321.0,32321.0,31437.0,32318.0,31335.876953125,1134807,-14750983.794294992,27580036,-0.1560429316671016,-240216366.8247389,-100255638.18340915,-11555619.581377327,-7218.967464076804,33723.159414483,48.16240396157257,928.5673374772808,33894.5,35977.76114541588,31811.238854584124,12.292620604616536,0.1216268892958958,0.0,0.0,33190.9,34317.0,32064.8,6.785594846780294,0.112423408223071,0.0,0.0,31400.0,36540.0,33970.0,15.164702237826196,0.1785992217898832,1351.8793665569217,5.83975813383105,-691.9553033677585,-508.82473902935976,-183.1305643383987,33366.5,34144.46153846154,33175.84225693515,33867.79756030291,0.9191615157215802,1.029991937651169,-0.1108304219295888,-0.2267688083121901,22.83010420412607,560.5,-68.54913022367661,-46.47482063792918,-22.07430958574744,33970.0,34089.0,34029.5,37150.0,2.328306298048701e-08,10.28251119774598,22.05742159998737,29.56691503092158,-137.04025217199566,37108.0,35489.5,4.0,84.0,-80.0,32758.1982064,35242.7214612864,0.0,0.0,39.84209013104876,0.3206480542340765,0.4114943879488768,0.3186318926210343,-14.996908768549986,38.16496371039874,17.859922178988327,23.761348897535683,-82.14007782101167,-2397.4823529411733,-5.778425655976677,-2.043106883864253,-1.4912420443478087,-0.5518648395164445,-10.83365361219477,-11.32806328110486,0.4944096689100909,33662.86908637811,-1.807796311487864,-1.824336595340803,43.820924747452274,1.807801190646969,31364.966796875,1,0.41623532403122,2.0202057020961632,0.7882809539763969,-2.4999823675272523,-1.860917027331979,2.108626551440807,-1.495673934599978,0.0,-1.0409506846898893,-2.4542922195473835
2022-05-04,32229.0,32564.0,31860.0,32348.0,31364.966796875,3704657,-13319639.044294992,31284693,-0.1049127261324085,-190022641.56406188,6328035.227012919,-15539186.911366723,-17076.057631732747,33429.30855691338,53.36899642368438,928.5673374772808,33759.4,35875.59123899507,31643.20876100493,12.536900768349357,0.1665235225455699,0.0,0.0,32965.73333333333,34088.23333333334,31843.233333333337,6.810101802679955,0.2248403860430569,0.0,0.0,31400.0,36540.0,33970.0,15.225389076820084,0.1844357976653696,1287.0914299012295,5.97974062565664,-706.7380535290722,-548.4074019293023,-158.3306515997699,33190.916666666664,34039.692307692305,33048.48190971436,33755.219963243435,0.9075537988581468,1.0617588932806323,-0.1542050944224856,-0.2446327582086584,22.821705679722072,1187.5999999999983,-73.25714776148745,-51.76626174605013,-21.49088601543731,32816.5,34089.0,33452.75,37403.0,1.1641531490243504e-08,10.384177605470706,22.51392722788837,28.483618836041,-105.42721433583428,37028.0,35489.5,28.000000000000004,80.0,-52.0,32758.1982064,35012.15817360921,0.0,0.0,40.07409531322365,0.3359371853686185,0.3929375809910664,0.3878901770418246,-15.750906891984664,40.82889950518072,18.443579766536963,21.91309987029833,-81.55642023346303,-2170.8529411764684,-6.115222754317226,-2.093714851506374,-1.611736605779522,-0.4819782457268522,1.8907908298386304,-8.684292458916163,10.575083288754794,33521.38347722266,0.092827526455852,0.0927844683520362,43.95443015442127,-0.0928323907880894,31305.8203125,2,1.253914889595535,0.5154727581947895,0.9080601761032056,-2.4999823675272523,-1.860917027331979,2.108626551440807,-1.495673934599978,0.0,-1.4423060204499905,-2.4542922195473835
2022-05-05,32700.0,33784.0,32246.0,32287.0,31305.8203125,2070442,-15279693.369392522,29214251,-0.2020785912249144,-180918973.0549101,59649775.26537811,-11931149.464722496,-465.3791194601458,33227.73224087823,63.74127342033006,926.816298538672,33623.65,35751.87332239817,31495.42667760184,12.659085628110962,0.1859704557476107,0.0,0.0,32727.06666666667,33792.066666666666,31662.06666666667,6.508374311986397,0.2933959311424092,0.0,0.0,31400.0,36540.0,33970.0,15.286859100662776,0.172568093385214,1312.1822869111063,6.068884323358567,-715.132082247721,-581.7523379929861,-133.37974425473487,32969.25,33869.807692307695,32931.33084668138,33646.462928929104,0.934728724869182,1.0164142109611678,-0.0816854860919857,-0.2601429630411792,22.92178533903573,727.3499999999985,-77.70606298687187,-56.95146935144281,-20.75459363542906,32816.5,33970.0,33393.25,37439.0,5.820765745121752e-09,9.749658513798607,27.02233695449379,26.22316964983557,-63.633012766812485,37076.0,35489.5,24.0,76.0,-52.0,32758.1982064,34795.42868319266,0.0,0.0,39.73850475585906,0.3138217826394096,0.3234690074140349,0.3759669921179927,-16.473666424766186,39.80837795277301,17.2568093385214,17.853437094682246,-82.7431906614786,-1887.7382352941204,-7.611526025123759,-2.12543019383132,-1.7144753233898815,-0.4109548704414378,3.3004492559035348,-6.287344115952223,9.587793371855758,33358.39541627141,-0.1885742549771252,-0.1887522800668506,43.68296916025098,0.1885749943816108,30085.080078125,3,-2.222223621411331,-2.072549237590451,-2.672766011405997,2.0776764567921333,0.0,0.0,-1.495673934599978,1.7716601551425697,0.2708205510983248,-1.708337236119533
2022-05-06,32000.0,31889.0,30629.0,31028.0,30085.080078125,2059792,-16034950.436059188,27154459,-0.1968527335628597,-525541709.4756373,-107416671.19786853,-13964473.23270619,-84223.89588518134,32979.19015052496,62.078579251888016,890.6760030680433,33421.15,35721.098371159555,31121.201628840445,13.763430469385732,-0.020261678481386,0.0,1.0,32486.466666666667,33564.26666666667,31408.666666666668,6.635378424246411,-0.176594297024804,0.0,1.0,30629.0,36540.0,33584.5,17.68640516559125,0.0675012688208425,1346.7640582199958,6.567509740972805,-813.9919955486839,-628.2002695041257,-185.79172604455823,32692.33333333333,33715.0,32638.51071642271,33452.50271197139,0.8998824122291281,1.0813035444313792,-0.1814211322022511,-0.2800490878308142,23.10000293475021,1088.8499999999983,-86.13875343486424,-62.80550872871018,-23.333244706154066,32343.0,33584.5,32963.75,37053.5,2.910382872560876e-09,9.992870397198562,24.742729518463,32.238380839279415,-148.678145689726,36945.0,35489.5,20.0,100.0,-80.0,32758.1982064,34591.702962201096,0.0,0.0,33.50253193170505,0.0,0.2165863226693427,0.3109976370248147,-18.956462464242403,38.18064448769336,6.75012688208425,14.15017199571422,-93.24987311791575,-1915.858823529412,-9.673663066577392,-2.433276824030828,-1.858235623518071,-0.5750412005127563,4.280193353629927,-4.173836622035793,8.45402997566572,32986.919898737535,-3.8994022361941374,-3.97746498042828,38.08019224778603,3.8994034406042175,28262.212890625,4,2.484475046534825,3.2994992571629496,1.710662533339729,7.10332949405587,3.557695967945904,2.349865721865996,2.1775557993854164,2.2043976465344315,2.919214759731957,1.1541697851999402
2022-05-09,30500.0,30867.0,28974.0,29148.0,28262.212890625,1870168,-17561315.76094033,25284291,-0.2343170257675694,-952738013.8362606,-135484111.58783597,-25575929.82041288,-193633.8669165281,32648.54891030852,56.03535095876504,836.7095570912508,33127.65,35971.44494865567,30283.85505134433,17.16870921212745,-0.199707621655576,0.0,1.0,32081.6,33257.8,30905.4,7.332551992419336,-0.7470668253698353,0.0,1.0,28974.0,36540.0,32757.0,22.83892760277291,0.0229976209357652,1417.4876523979965,7.769564270961214,-1032.1415914904792,-708.9885339013964,-323.1530575890828,32245.5,33513.192307692305,32101.50906774229,33133.65065923277,0.7718544451517081,1.1122957776363251,-0.340441332484617,-0.3122410080253816,23.30431931091339,724.3499999999985,-96.93936556411732,-69.31853440853426,-27.620831155583065,31379.0,32757.0,32068.0,36226.0,1.455191436280438e-09,11.07040429084069,22.239696324283187,37.1281761473804,-205.56281064597133,36712.25,35489.5,16.0,100.0,-84.0,32758.1982064,34274.68672522501,0.0,0.0,26.75165551312801,0.0,0.1046072608798032,0.2148875303210603,-23.62540373845112,32.73958994734921,2.2997620935765264,8.76889943806074,-97.70023790642348,-2393.2382352941204,-15.537525354969576,-3.115085633351031,-2.109605625484664,-1.0054800078663677,4.149965519443347,-2.5090761937399657,6.659041713183313,32162.23829598838,-6.059043444630651,-6.250372282058869,29.71385341106314,6.059040503686134,26961.962890625,0,3.8216449871919167,3.674533283563776,1.5891109478855157,2.6812226979859446,-2.6420802275837616,2.7406396576916734,4.30222281266748,0.2049312797783073,1.048950900390608,0.5980640892964857
2022-05-10,29156.0,29294.0,27807.0,27807.0,26961.962890625,2183297,-19744612.76094033,23100994,-0.2765278343990677,-1234889908.5739377,-93307964.97224152,-31993292.76865509,-213760.335144015,32168.967296480616,54.88247154958013,836.7095570912508,32813.45,36442.29799764326,29184.602002356733,22.11805218679088,-0.1898125800875937,0.0,1.0,31586.266666666663,32789.26666666667,30383.266666666663,7.617234494316119,-1.0707675256303637,0.0,1.0,27807.0,36540.0,32173.5,26.61408660168315,0.0,1424.4388871581966,9.3277511841032,-1298.2685787213377,-826.8445428653847,-471.424035855953,31741.75,33279.88461538462,31440.81536501271,32739.083943734047,0.7159548956579417,1.17694780345936,-0.4609929078014184,-0.3585084919242909,23.57118700192388,764.5500000000029,-108.26448314216384,-76.12185254979735,-32.14263059236649,30795.5,32173.5,31484.5,35642.5,7.27595718140219e-10,12.57624918782037,20.61387140204125,40.15119800998168,-225.74962343978365,36329.25,35489.5,12.0,100.0,-88.0,32758.1982064,33744.618052702506,0.0,0.0,23.165852506963205,0.0,0.0,0.1070645278497153,-28.975835810255564,26.289716418894983,0.0,3.0166296585536063,-100.0,-2842.24705882353,-17.857142857142858,-3.965500625956928,-2.4807846255791164,-1.4847160003778113,5.342490147859916,-0.9387629254199894,6.281253073279905,31154.033874965706,-4.600658707286954,-4.709851224623129,23.74616171954964,4.600665931687587,27419.62109375,1,3.642403242712177,2.4523247588072934,3.613993753762714,1.7347011908355086,0.4371071901671399,-0.2749128770258124,2.303730979293789,-0.8213633789412285,1.2014103930250428,1.2319779677691116
2022-05-11,28045.0,28381.0,27361.0,28279.0,27419.62109375,1321244,-18687617.56094033,24422238,-0.2689338837903181,-969387469.0633752,-52457381.07419977,-42020450.30234855,-78019.0586765074,31672.739879620884,47.73435761064649,850.9119849312576,32510.9,36567.33369969232,28454.46630030768,24.95429963299892,-0.0216281484301083,0.0,1.0,31198.36666666666,32399.06666666667,29997.666666666664,7.697197823390345,-0.7156936231642628,0.0,1.0,27361.0,36540.0,31950.5,28.233607805382192,0.1000108944329447,1383.994998442377,10.30429961280498,-1454.3251233754745,-952.3406589674028,-501.9844644080717,31300.166666666668,33030.269230769234,30954.38223193383,32408.707355309303,0.6665219750406945,1.327672273467173,-0.6611502984264785,-0.4091776909835047,23.76135543899228,362.09999999999854,-115.40691253362328,-83.0095694936994,-32.39734303992387,30572.5,31950.5,31261.5,35419.5,3.637978590701095e-10,14.155813830701709,19.55769495490425,40.33433116088352,-196.52639177884404,36318.5,35489.5,8.0,96.0,-88.0,32758.1982064,33032.10388637821,0.0,0.0,26.88090109789168,0.1746472105397018,0.0582157368465672,0.0542743325754568,-32.02091081072499,31.836279679544617,13.358556461001164,5.219439518192577,-86.64144353899884,-3473.094117647055,-15.781166239799868,-4.487451805563056,-2.882118061575905,-1.6053337439871518,2.479489180699252,-0.2551125041961412,2.734601684895393,30737.546351990943,1.6974143201352154,1.6831692162437406,25.84664678919497,-1.6974216787611311,25779.041015625,2,-0.1145595211968668,0.2793275855023012,0.8376546968603265,-1.7653242923571355,-0.6341467163072281,-0.2741591781415735,-0.183151150849568,0.0,-0.1430585941925244,-1.5277595850117365
2022-05-12,27578.0,27320.0,25871.0,26587.0,25779.041015625,3086412,-18723828.05369396,21335826,-0.2458452998515604,-1576933416.9114647,-59881814.22311732,-33646459.13635663,-162240.40451027668,30969.905881443567,45.43477692130294,850.9119849312576,32109.1,36792.60364150596,27425.596358494044,29.17243797867868,-0.0895266047262426,0.0,1.0,30628.4,31851.6,29405.2,7.987358138198528,-1.1519784172661884,0.0,1.0,25871.0,36540.0,31205.5,33.22734053586055,0.0671103196175836,1486.3954985981393,11.6734272605664,-1694.9925002597663,-1100.8710272258754,-594.1214730338911,30776.33333333333,32704.76923076923,30282.477273174776,31977.469773434543,0.6202518472265585,1.213914038921844,-0.5936621916952857,-0.4698175039136403,23.97487596356256,-294.09999999999854,-128.70369295271402,-90.86374360788795,-37.83994934482605,29827.5,31205.5,30516.5,34674.5,1.8189892953505478e-10,16.17589541105107,17.30368187313409,42.81712014624872,-209.4333452253538,36318.5,35489.5,4.0,100.0,-96.0,32758.1982064,32238.14934228525,0.0,0.0,22.65255556929641,0.0,0.0582157368465672,0.0388104912310448,-36.24173787913936,28.47389505060507,8.562544845730686,7.307033768910631,-91.43745515426932,-4482.891176470588,-19.1220758677334,-5.300583542941508,-3.3658111578490253,-1.934772385092483,7.713990068054914,1.3387080102540698,6.3752820578008444,29786.02935338276,-5.98323844548958,-6.169710520452654,18.316941836144363,5.983233949571073,26849.48828125,3,2.7459873744081307,3.3613406793966334,0.6435970507657629,2.7551029678523946,-1.0179325525114675,1.708820203235618,2.582263697393884,0.8146719617885907,1.5714326839770931,1.714295196181368
2022-05-13,26051.0,27691.0,25886.0,27691.0,26849.48828125,2216787,-16507041.053693954,23552613,-0.1301968080694657,-1002038236.2098272,15714861.19324951,-33695991.820835985,-92617.40825161224,30455.977116129103,45.42261786061397,886.2452993843402,31778.65,36722.56853796152,26834.73146203848,31.11471719510752,0.0865981641269695,0.0,0.0,30097.33333333333,31397.733333333337,28796.93333333333,8.641297124883708,-0.425228134932843,0.0,1.0,25871.0,36540.0,31205.5,33.57285473108518,0.1705876839441372,1518.2559487383255,12.367038900041544,-1776.1650320037552,-1235.9298281814513,-540.2352038223039,30432.666666666668,32423.57692307692,29883.78846191712,31659.953493920875,0.6163368797852242,1.1964303470219748,-0.5800934672367506,-0.5277781331487588,24.24578795585969,374.34999999999854,-138.426810167046,-99.2658176407294,-39.160992526316605,29827.5,31205.5,30516.5,34674.5,9.094946476752738e-11,17.738059138259874,17.580336781406963,39.17270584209934,-156.66598065445567,36318.5,35489.5,4.0,96.0,-92.0,32758.1982064,31219.405447519617,0.0,0.0,30.35087151555848,0.3801936897183253,0.1849469667526757,0.1004594801486034,-36.96642590477243,35.46791323143484,22.23308086977767,14.718060725503188,-77.76691913022233,-5128.78529411765,-12.962439101052963,-5.610131525761092,-3.814675231431439,-1.7954562943296528,7.973006114506669,2.6655676311045897,5.307438483402079,29440.66625030293,4.152405310866203,4.068507613167682,23.2299408126029,-4.152393663426764,27378.896484375,4,-0.3529430294276636,0.5797130020331736,0.4858345983432173,0.0,-1.6794750760169848,-1.5994470777261114,-6.873089771715982,-1.4373859131471391,-1.0159665321063898,-1.7441958620565856
2022-05-16,27890.0,28292.0,27130.0,28237.0,27378.896484375,1381715,-15256125.236138016,24934328,-0.0963932944233231,-751116146.7512804,77580760.14228694,-25954730.234949168,119294.0817288984,30181.92253505317,50.55699733871406,903.7199277279844,31467.75,36480.91091403413,26454.589085965865,31.86221394306319,0.1777731599482824,0.0,0.0,29577.8,30898.0,28257.6,8.92696549439107,-0.0078018482048168,0.0,1.0,25871.0,36540.0,31205.5,33.90455307417912,0.2217639891273783,1482.630353864493,12.82726060244873,-1775.96499240712,-1343.9368610265851,-432.0281313805349,30106.33333333333,32160.46153846154,29630.43639085295,31406.40138326007,0.7015007229396221,1.1582489903774242,-0.4567482674378021,-0.5776685798996477,24.41222037150319,1165.25,-146.547682511514,-107.93232345048912,-38.61535906102489,29827.5,31205.5,30516.5,34674.5,4.547473238376369e-11,18.685428399095795,19.482720191657688,36.98993823395653,-110.52558081420584,36318.5,35489.5,24.0,92.0,-68.0,32758.1982064,30363.66057591648,0.0,0.0,33.85710792253818,0.5533548026032281,0.3111828307738511,0.1847818447910313,-36.32928446397956,43.00458603842967,29.90016428661696,20.231930000708456,-70.09983571338304,-5356.479411764707,-12.179267875470408,-5.654786649175692,-4.18269751498029,-1.472089134195402,4.722405008339347,3.0769351065515416,1.6454699017878056,29268.62376076461,1.9717597775450453,1.9525724035981185,25.659739219438386,-1.9717627299984883,26971.66015625,0,-1.289561357546333,-0.8746363379326141,-0.8136747619892333,-1.7838376607765412,2.2652318375708944,1.3689261904951735,-2.9850796136553868,-0.6072822785302208,-1.2212685904841294,0.0
2022-05-17,28700.0,28881.0,27743.0,27817.0,26971.66015625,1443287,-16511708.83016262,23491041,-0.1458155481013688,-730411060.0725261,47387525.83512496,-16116310.897871597,5776.50348596619,29953.706670213767,56.77696618764769,903.7199277279844,31111.25,36098.02975751883,26124.47024248117,32.05772675491232,0.1697016752110331,0.0,0.0,29189.966666666667,30535.56666666667,27844.36666666667,9.21960628024013,-0.0101689456995647,0.0,1.0,25871.0,36540.0,31205.5,34.29306119169111,0.1823976005248851,1448.1673184780436,13.246945412092437,-1789.0736224393077,-1432.9642133091295,-356.10940913017794,29705.0,31883.5,29351.44617687557,31140.51979931488,0.7821721934895041,1.0710374201399453,-0.2888652266504412,-0.6216271905733001,24.53498928696211,1801.75,-153.72269225041416,-116.87293950481433,-36.84975274559984,29827.5,31205.5,30516.5,34674.5,2.2737366191881845e-11,19.08689130414229,21.27417806818339,34.936756779521026,-89.5649034830087,36318.5,35489.5,20.0,88.0,-68.0,32758.1982064,29644.83488376984,0.0,0.0,32.50169132054458,0.4864153781090132,0.4733212901435222,0.323150362556683,-36.25910430185562,41.89214405653217,24.592442815619865,25.575229324004848,-75.40755718438014,-5174.267647058827,-14.758066987405387,-5.745163002958829,-4.495190612575998,-1.2499723903828317,2.2999715755209498,2.921542400345423,-0.6215708248244733,29067.38834485028,-1.4874101356376346,-1.4985830095950448,23.790663521872645,1.4874095760485062,26443.22265625,1,0.4629654072927138,1.1560609444987335,-0.4842500824688045,-2.7835061955128424,-1.9797303998863784,-2.0818922585531823,-2.0247073637748088,0.6036166217560321,0.2129126165656316,-0.5714266576514717
2022-05-18,28044.0,27939.0,27237.0,27272.0,26443.22265625,906716,-17328011.553809345,22584325,-0.1467885818117255,-696660940.0621653,-56053714.724345885,-24999246.15658198,-39232.28131026987,29797.37907299057,53.54613993152047,886.0139435955563,30757.3,35778.815910559235,25735.78408944076,32.65251443110571,0.1529633618534282,0.0,0.0,28712.5,30057.900000000005,27367.1,9.371528080104508,-0.0353426490263112,0.0,1.0,25871.0,36540.0,31205.5,34.687700155735385,0.1313150248383166,1373.5505866302392,13.844943406872066,-1822.431396710232,-1510.8576499893502,-311.57374672088145,29234.916666666668,31621.23076923077,29031.53138043317,30853.96277714341,0.7316666666666667,1.1496875,-0.4180208333333333,-0.6620198975462668,24.605830671364327,1560.7000000000007,-162.57056900032796,-126.302329061865,-36.26823993846297,28880.0,31205.5,30042.75,34674.5,1.1368683095940922e-11,19.703788110260067,20.51760660092197,36.25767011841289,-95.04748905514602,36146.25,35489.5,16.0,84.0,-68.0,32758.1982064,29041.021302366666,0.0,0.0,30.779744072608395,0.4013742493396683,0.4803814766839698,0.421628532533781,-36.74418094726539,44.32756009000292,17.705042335397447,24.065883145878104,-82.29495766460255,-5005.985294117647,-17.13912435815635,-5.906636401533119,-4.777479770367423,-1.1291566311656966,-2.122724013452693,1.9126891175858,-4.035413131038492,28790.84193805261,-1.9592335622101609,-1.9786809755821368,21.36531529526946,1.959232382948244,27101.587890625,2,0.3488505907501604,-0.2923883527954842,0.1204751096459944,1.8054169055867104,1.5624932528053677,-0.2719226568378445,-0.2924705752259768,1.0121556410726242,-1.3513453170268406,-3.106057326435419
2022-05-19,27401.0,28287.0,26930.0,27951.0,27101.587890625,2197553,-16218708.823521946,24781878,-0.0589522404059437,-383975307.6247132,1265885.2824027452,-24430761.14089355,36948.519356164994,29513.059220567808,54.803338219842566,886.0139435955563,30429.35,35281.558745509574,25577.141254490423,31.891635841774967,0.2446163046577951,0.0,0.0,28207.533333333336,29534.83333333333,26880.23333333333,9.410961138041143,0.4033627162912187,0.0,0.0,25871.0,34233.0,30052.0,27.48004804571902,0.2487443195407797,1371.8955279672152,14.310335488865,-1773.6327139115492,-1563.41266277379,-210.2200511377592,28871.0,31375.884615384617,28865.29578344346,30638.92849735501,0.7195246875640238,1.1204671173939766,-0.4009424298299529,-0.6933713618291553,24.70036350955741,1918.6500000000008,-168.65579724295046,-135.4708894849857,-33.184907757964766,28369.0,31205.5,29787.25,34674.5,5.684341547970461e-12,19.981416952076955,20.871023338444587,33.75843619081749,-78.48862287207595,36146.25,35489.5,12.0,80.0,-68.0,32758.1982064,28881.0,0.0,0.0,35.373643752467444,0.6282513587845587,0.5053469954110802,0.4863499207461907,-35.68821250741034,50.96720684690994,26.285858713509416,22.86111462150892,-73.71414128649059,-4602.48823529412,-13.512593601089176,-5.788820957184136,-4.979748007730766,-0.8090729494533697,0.2566131774012757,1.581473929548895,-1.3248607521476197,28700.907997657618,2.489733059548249,2.459244230079527,24.38698767300076,-2.489731463269252,26856.275390625,3,-1.6336144854495132,-2.040815744267192,-0.2412568370421155,0.7150088502049101,1.2987164477397355,0.8813554109548818,4.144966061294738,-0.2045009965875408,0.4210511504913228,-1.3776626090081834
2022-05-20,28350.0,28834.0,27640.0,27698.0,26856.275390625,1746114,-17795183.607441545,23035764,-0.1277016488210201,-392231241.10689706,42977090.84286593,-25282383.01247837,38908.15749723023,29217.63785570425,54.67469640408864,877.9941400919365,30121.65,34845.45784007982,25397.84215992018,31.36486772855949,0.2434643742876037,0.0,0.0,27895.06666666667,29215.76666666667,26574.36666666666,9.469057850133629,0.4253930996188896,0.0,0.0,25871.0,34233.0,30052.0,27.760763437593887,0.2184883999043291,1354.1059751704938,14.735193562279983,-1735.3701252355313,-1597.8041552661384,-137.56596996939288,28483.5,31109.53846153846,28685.71181675985,30421.08194199538,0.7141552047911486,1.1372379840633406,-0.423082779272192,-0.7176924282361202,24.724038973278446,2165.3499999999985,-173.99720246130585,-144.03287136245106,-29.964331098854785,27582.5,31205.5,29394.0,34674.5,2.8421707739852306e-12,19.78078799526264,22.40020216270304,31.68867491937684,-61.95447527503104,36146.25,35489.5,8.0,76.0,-68.0,25871.0,28881.0,1.0,0.0,34.456052515785416,0.6775231764806231,0.5690495948682834,0.5182593556544445,-35.10626448962146,44.80682655875487,23.08858839883736,22.35982981591476,-76.91141160116264,-4157.861764705882,-14.374922715469271,-5.704498375647533,-5.12469808131412,-0.5798002943334124,0.0639565444581185,1.27797045253074,-1.2140139080726216,28617.13948783997,-0.9051554506099956,-0.9092768715872168,23.26109207422902,0.9051591404533924,27137.46484375,4,-4.133179598996577,-6.285717521119125,-2.5671914268574625,-3.086420695445085,-3.070178052468364,-2.7359728158880614,-6.301598263067433,-0.6122397337316983,-0.9161408361189558,-4.185548087662156
