Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,jpx_9101.T_2021-09-15_2023-09-15_Close_percent,asx_BSL.AX_2021-09-15_2023-09-15_Close_percent,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_LTR.AX_2021-09-15_2023-09-15_Close_percent
2023-05-26,23819.0,24078.0,23466.0,23882.0,23882.0,2043477,9636393.318765571,6300146,0.006055998804537,-84000396.46640944,-11515373.062676996,-3604001.557164561,-16562.214469592385,24090.9151534643,37.67657389256975,1013.912621388632,24309.95,25074.08649958636,23545.81350041364,6.286615148006135,0.2199780404210124,0.0,0.0,24039.35,24579.7,23499.0,4.495545844625586,0.3543999259739055,0.0,0.0,23366.0,25297.0,24331.5,7.943249574762596,0.2672190574831693,578.2638370568586,3.612447580777696,-268.7060842349056,-270.0546973694602,1.3486131345546255,24040.25,24437.42307692308,24129.82849522722,24398.534579462124,0.8761211710949399,1.1041349354092629,-0.2280137643143227,-0.1708900872314747,25.228516292792573,-565.9500000000007,-43.552657014932585,-42.85234436886088,-0.7003126460717013,24025.75,24331.5,24178.625,24990.5,5.210759154526112e-12,20.187606041480688,9.995574825995932,20.87575718989256,-100.65611847852,25498.75,24776.5,24.0,56.00000000000001,-32.00000000000001,23526.82091220563,24585.5,0.0,1.0,38.77766256334091,0.6257868855821678,0.7274518574444748,0.7311620494738155,-19.415887118775,50.152632578178896,31.773399014778324,39.35796507189521,-68.22660098522168,-610.8602941176468,-1.679703581720873,-1.1013205869384195,-1.1009242556577328,-0.0003963312806869,2.7310147398088094,-2.1789892578318337,4.910003997640644,24441.375316041507,-0.69441556821489,-0.6968378534523367,22.48435736998666,0.6944155682148931,24163.0,4,-0.2881844380403464,1.6840399039149077,-0.9191080768099624,0.315097703891027,-1.1253701875616997,1.197301854974711,-1.6008532610403137,0.0,1.7461197339246155,0.0
2023-05-29,24543.0,24207.0,23666.0,24163.0,24163.0,446864,10010569.644089049,6747010,-0.0093721296614839,-54061942.114065245,19915343.37068997,-2078811.3204081669,-8932.33849157153,24027.386640449364,43.47494036118773,1025.8425035848554,24265.35,24950.36599251411,23580.33400748589,5.646042546380848,0.4252937149508302,0.0,0.0,24023.716666666667,24573.366666666665,23474.066666666666,4.575894792854003,0.6267018405652095,0.0,0.0,23366.0,25297.0,24331.5,7.957849361332106,0.4127395132055929,574.5374533511728,3.5941222303674425,-246.1557699222357,-265.27491188001534,19.11914195777956,24075.166666666668,24414.53846153846,24134.9318036538,24381.08757357604,0.906444556621235,1.087834427057042,-0.1813898704358069,-0.1687138692211557,25.15643754674139,-3.349999999998545,-43.18185690692308,-43.18173730763003,-0.0001195992930504,23942.5,24331.5,24137.0,24990.5,2.605379577263056e-12,20.764766317228627,10.90656073343346,19.50256744277668,-56.08717678657069,25295.75,24950.0,20.0,52.0,-32.0,23526.82091220563,24563.11,0.0,0.0,45.27985784366768,1.0,0.8207842847604013,0.7719868978223651,-18.02354205762416,57.120542695108085,56.56493967352733,43.370679664705335,-43.43506032647267,-591.3191176470609,1.764656334231806,-1.0096176767316023,-1.0826629398725067,0.0730452631409044,-2.0396446703729207,-2.151120340340051,0.1114756699671302,24438.85949616828,1.176618373670557,1.169750043212403,23.92553082367421,-1.17661837367055,23756.0,0,-1.310344126032689,4.159868371612902,1.3661160825702865,-0.517237871542747,-8.199921905505661,-2.884451271548045,-0.8403338342766915,-0.2747252747252702,-0.0705218617771521,-1.481480042466757
2023-05-30,23999.0,24267.0,23756.0,23756.0,23756.0,1212764,8797805.644089049,5534246,-0.0368127393050131,-116852371.52634165,3160136.679518851,-512833.8577390639,-15169.83398650256,23989.27486392813,43.206772160822005,1025.8425035848554,24220.1,24914.100259366016,23526.09974063398,5.730779471315292,0.1656341307249922,0.0,0.0,23998.3,24512.3,23484.3,4.283636757603664,0.2642996108949423,0.0,0.0,23366.0,25297.0,24331.5,7.972716875652868,0.2019678922837907,568.1837080160556,3.544362263007704,-258.1501872565059,-263.84996695531345,5.699779698807561,24033.0,24369.07692307692,24076.63460309168,24334.784790348185,0.9608088863571632,1.0547992025064084,-0.0939903161492451,-0.1678814092259859,25.135771999000312,18.90000000000145,-43.79091934790801,-43.49571479784683,-0.2952045500611788,23923.5,24331.5,24127.5,24990.5,1.302689788631528e-12,21.06995446909376,10.958935071424726,18.279472177623685,-71.52691848637203,25295.75,25221.0,16.0,48.0,-32.0,23526.82091220563,24541.1678,0.0,0.0,38.844757935384045,0.5586807472757783,0.7281558776193154,0.7587973399413971,-18.75895562255296,50.71064385263314,27.679205110007096,38.67251459943757,-72.3207948899929,-579.8867647058796,-2.085565905531284,-1.0608279032691303,-1.0782959325518315,0.0174680292827011,0.7569024358821783,-1.5695157850956052,2.3264182209777835,24406.71875750869,-1.6843934941853211,-1.6987407389702724,21.838137244845623,1.6843934941853291,23782.0,1,0.6693854572001641,0.8510723293451861,0.923361565585992,-0.6575238395686114,0.5774088776614974,0.4644990046449919,1.0937526861257254,-0.2739726027397324,-0.0704721634954239,-1.0948894629691068
2023-05-31,23501.0,24192.0,23278.0,23782.0,23782.0,2653105,9070663.269909618,8187351,-0.0442602515576285,-90304785.59400712,-9525480.521879084,606697.8446555842,-17523.9996972664,23944.006412205115,39.49022410622321,1025.8425035848554,24174.9,24859.32527714872,23490.47472285129,5.662280109938121,0.2129708580922047,0.0,0.0,23967.6,24506.8,23428.4,4.499407533503554,0.3278931750741833,0.0,0.0,23278.0,25297.0,24287.5,8.351637442140401,0.2496285289747399,602.76533721445,3.299460929649436,-262.5315662248722,-263.5862868092252,1.0547205843529923,23994.916666666668,24327.57692307692,24031.30620261604,24293.83776884091,0.9707397974293668,1.069063555055381,-0.0983237576260143,-0.1674678471718117,25.26525284300723,63.09999999999855,-43.32655646722349,-43.58363373441599,0.2570772671924999,23829.5,24287.5,24058.5,24842.0,6.51344894315764e-13,22.30474174881967,9.77775132262042,21.946037515932943,-110.452244653614,25243.5,25226.0,12.0,44.0,-32.0,23526.82091220563,24519.664444,0.0,0.0,39.43689465938062,0.4590732083577347,0.6725846518778377,0.7405082714191846,-19.17053810153151,52.91802017226261,38.54684512428298,40.93032996927246,-61.45315487571702,-595.2367647058818,-1.8853913115227523,-1.0806508577314746,-1.07876691758776,-0.0018839401437145,13.28500965375212,1.4013893026739397,11.88362035107818,24394.26938574092,0.1094460346859671,0.1093861861772182,21.97148425479536,-0.1094460346859733,24153.0,2,2.490005972800489,0.8583610957106913,2.702703253573617,1.4200510972243592,0.6352087114337621,0.9166666666666714,2.4749770078770723,0.546448087431699,2.2535211267605604,0.3610104885239735
2023-06-01,23700.0,24201.0,23664.0,24153.0,24153.0,1349609,10179001.387228057,9536960,0.0231082500126417,-5874824.937720403,7858387.132865889,2641192.110828228,23957.664017899355,23942.86719551332,39.73491866558067,1041.8456811489789,24146.3,24782.49182641724,23510.108173582765,5.269476701749209,0.5052657073871354,0.0,0.0,23986.866666666665,24510.466666666667,23463.266666666663,4.36572235362129,0.6586452762923349,0.0,0.0,23278.0,25120.0,24199.0,7.628497947925769,0.4750271444082519,596.188803493005,3.190595761572504,-233.37701622886743,-257.5444326931537,24.167416464286248,23987.83333333333,24300.57692307692,24050.02832529049,24283.40534151936,1.0376905078100298,1.0299753367482452,0.0077151710617846,-0.1641000539848573,25.30031087686961,-149.29999999999927,-39.529350968384215,-43.105462408519,3.576111440134781,23829.5,24287.5,24058.5,24842.0,50.00000000000033,23.41585217637324,9.260512813143908,20.54494484197861,-40.3450620114868,25204.0,25226.0,8.0,40.0,-32.0,23526.82091220563,24469.99786624,0.0,0.0,47.28095752709802,1.0,0.6725846518778377,0.6911083937916634,-17.049921635661125,55.7534289569457,66.92160611854685,44.38255211761231,-33.07839388145315,-592.5367647058811,-0.3506890007426355,-0.9610555560337468,-1.0552246452769574,0.0941690892432106,13.061902346605962,3.733491911460344,9.328410435145615,24384.580001732586,1.5600033638886623,1.5479603970566913,23.874243512155104,-1.5600033638886543,24769.0,3,0.1464214548183378,0.3463187687727469,0.0957760700179193,0.7490654156716516,-4.566210045662103,-1.160639192598822,-1.511872228927345,1.098901098901095,-0.4899135446685818,1.0869554888924142
2023-06-02,23700.0,24781.0,23899.0,24769.0,24769.0,1848536,11977237.087908328,11385496,0.0861653904379045,157635603.76766822,19443224.25963032,3444035.9070679843,68199.15244034101,23989.249279965068,42.14499613902633,1041.8456811489789,24136.8,24728.26753080799,23545.33246919201,4.900960614563568,1.0344333941174824,1.0,0.0,24047.1,24625.0,23469.2,4.806400771818637,1.124589029243814,1.0,0.0,23278.0,25001.0,24139.5,7.138477345795632,0.865351131746953,624.7699231437045,3.0695700538390174,-158.7359640527502,-237.782738965073,79.0467749123228,24052.166666666668,24299.73076923077,24160.63935216888,24319.37531622163,0.9988010311132426,0.9491637192014868,0.0496373119117559,-0.1536838324555272,25.344227235122126,-391.7999999999993,-35.05505333675804,-42.089674901670186,7.034621564912143,24029.5,24287.5,24158.5,24842.0,75.00000000000017,22.48355272753358,14.99329688805832,18.460315497491443,120.55951659104716,25201.75,25226.0,4.0,36.0,-32.0,23278.0,24469.99786624,1.0,0.0,57.19440953603212,1.0,0.8196910694525782,0.7216201244027509,-11.536440647912594,61.69635842654033,99.20159680638724,68.22334934973901,-0.7984031936127745,-444.480882352942,3.2170688002667003,-0.652713986230022,-0.9747225134675704,0.3220085272375483,15.770241852093164,6.140841899586909,9.629399952506256,24416.981687330568,2.5504078168343547,2.518427528333156,27.033541901733503,-2.550407816834351,25075.0,4,-0.2991345477177418,-1.4769761102324424,-0.8628948705437551,-2.409285280977869,-4.296943231441048,-0.0665114732291272,-4.202123285076297,0.0,-5.69257241181532,-1.098900043229747
2023-06-05,24899.0,25113.0,24198.0,25075.0,25075.0,1131678,13014917.789547672,12517174,0.1459234502484078,184586727.2294299,25509243.7954966,5010831.84344436,61126.12908437378,24040.59588856257,44.69903296855438,1054.7168014377105,24158.05,24844.63327244413,23471.466727555864,5.6840951355273726,1.1677631372635937,1.0,0.0,24118.86666666667,24727.76666666667,23509.966666666667,5.049159302675925,1.2851316581814165,1.0,0.0,23278.0,25113.0,24195.5,7.595811748050857,0.979291553133515,653.7929308293341,2.9432569062196667,-74.03729395405026,-205.03364996286845,130.9963560088182,24163.0,24303.73076923077,24301.31022106597,24375.34751502003,1.0572246065808295,0.9371125417262756,0.120112064854554,-0.1362284259459328,25.499095863636803,-229.04999999999927,-29.152078660114043,-40.419266743472086,11.267188083358043,24195.5,24287.5,24241.5,24842.0,87.50000000000009,21.00044479753719,17.161093064153714,16.580719809826263,220.00347591424176,25201.75,25226.0,100.0,32.0,68.0,23308.06,24469.99786624,0.0,0.0,61.10691686834214,1.0,1.0,0.8307585737768051,-5.602514881966501,68.14423170838948,97.9291553133515,88.01745274609517,-2.0708446866485013,-276.4014705882328,5.60117919562013,-0.3037384140202664,-0.8405256935781096,0.5367872795578432,13.244642680393422,7.561602055748212,5.68304062464521,24482.383775971342,1.235415236787918,1.227846257871512,28.60293363421889,-1.2354152367879152,25457.0,0,-1.6257302802905684,-1.1986288147351305,-0.5703383320703921,-1.7857195375652566,-0.8541282867191455,-2.6586905948820174,-1.1230275631259587,-6.0111151801215215,-0.3934337267670571,-0.7246369925949381
2023-06-06,25200.0,25457.0,24869.0,25457.0,25457.0,1707955,14722872.789547672,14225129,0.2290234150437208,251422739.05379707,17471771.797266323,6606610.923118873,40000.41636162207,24162.96910552444,52.81844574526775,1054.7168014377105,24196.4,25060.3292563631,23332.470743636903,7.140973503191374,1.2295736258005503,1.0,0.0,24227.466666666667,24859.36666666667,23595.56666666667,5.216393514798628,1.4728860051695931,1.0,0.0,23278.0,25457.0,24367.5,9.005471888380088,1.0,647.2136377464007,2.7182896008837094,23.638727279449085,-159.29917451440497,182.93790179385405,24290.33333333333,24319.19230769231,24479.10864859429,24455.46992131484,1.1337503006976184,0.8751503488092375,0.2585999518883809,-0.1114649980790214,25.56440576488369,-120.40000000000146,-23.02105279324605,-38.09972712648196,15.078674333235911,24367.5,24367.5,24367.5,24842.0,93.75000000000004,20.38755870024247,19.88247163473829,15.489285455173455,310.9618510429706,25143.25,25226.0,100.0,28.000000000000004,72.0,23380.2576,24469.99786624,0.0,0.0,65.3631000150651,1.0,1.0,0.9398970231508592,0.9025292583198632,72.0047956776405,100.0,99.0435840399129,-0.0,-42.542647058824514,6.385557273601069,0.0966602864533226,-0.6530884975718232,0.7497487840251458,14.582055023504612,8.965692649299491,5.616362374205121,24603.37944445406,1.5234297108674075,1.511942044537129,30.562108934249665,-1.5234297108674042,25486.0,1,1.4443517806808472,2.030455811570661,0.756142006567444,-0.1113878835103889,-0.9797409498505516,0.84169634185821,0.3028752885373365,1.3520604402194607,0.0,1.798559454347341
2023-06-07,25500.0,25529.0,25300.0,25486.0,25486.0,1130020,15428518.466403568,15355149,0.2788313487926279,220186716.3318261,5096679.704783985,7717838.898198799,27306.78542942097,24284.45178292648,61.23067065416952,1055.918309362513,24256.2,25287.18547031474,23225.21452968526,8.500799550751886,1.0964196564402435,1.0,0.0,24360.2,24967.8,23752.6,4.98846479092947,1.426431863067808,1.0,0.0,23278.0,25529.0,24403.5,9.28010158227587,0.980897378942692,605.3922739717606,2.331617967998828,102.20952765009132,-106.9974340815057,209.20696173159703,24407.83333333333,24350.92307692308,24634.015010349016,24531.805482698925,1.229171974522293,0.8299363057324841,0.399235668789809,-0.0823855207858933,25.55331243236988,-81.20000000000073,-16.265193975645417,-35.20830216345944,18.94310818781402,24403.5,24403.5,24403.5,24842.0,96.87500000000004,19.968289289871013,20.193009020811523,15.073144050656726,260.4059984725788,25066.0,25226.0,100.0,24.0,76.0,23504.862144,24469.99786624,0.0,0.0,65.67024116554049,1.0,1.0,1.0,5.984400105666779,72.11138727036234,98.08973789426922,98.67296440254025,-1.9102621057307865,279.3426470588238,5.856454560558232,0.4166408694303999,-0.4391426241713785,0.8557834936017785,11.990699265707256,9.570693972581044,2.420005293126211,24720.98610327389,0.1139175865184416,0.1138527496715724,30.71084213765513,-0.1139175865184398,25796.0,2,-0.5663579123639266,0.5181365375367335,0.2857175587941896,0.8344923504867836,1.332017760236809,1.0447273914463011,-0.8101243504863191,0.0,1.3513513513513544,-1.465200057639663
2023-06-08,25400.0,26327.0,25398.0,25796.0,25796.0,1993082,15143179.493314223,17348231,0.29643394615915,276996531.1415652,20881830.250837646,9169482.570209345,25530.22567110665,24470.049107222847,64.63591164371147,1055.918309362513,24358.8,25559.86246298854,23157.737537011457,9.861425546320364,1.0983036038042058,1.0,0.0,24532.166666666664,25197.966666666667,23866.366666666665,5.427975515139996,1.449108841493941,1.0,0.0,23278.0,26327.0,24802.5,12.51703696405406,0.8258445391931781,637.7530465745846,2.054263503521106,187.3324108162633,-48.13146510195191,235.4638759182152,24542.916666666668,24393.615384615383,24812.781931833782,24625.449521017523,1.2027251184834122,0.7273696682464454,0.4753554502369668,-0.0490153267425694,25.516588926544834,-211.79999999999927,-7.140800710618836,-31.162540351869023,24.021739641250186,24802.5,24802.5,24802.5,24842.0,98.43750000000004,20.93648830635988,27.095079396806565,13.489784741681556,237.3851234692485,25066.0,25226.0,100.0,20.0,80.0,23666.793172480004,24469.99786624,0.0,0.0,68.85007466588081,1.0,1.0,1.0,11.343643696332329,71.90571665448807,82.58445391931781,93.55806393786234,-17.41554608068219,628.6220588235265,6.705274043433299,0.7607268677730221,-0.1991687257824984,0.9598955935555206,14.845436256138807,10.625642429292595,4.21979382684621,24917.806944146312,1.2163540767480274,1.2090159358043806,32.30074879474818,-1.2163540767480183,25962.0,3,0.91732569708806,-1.2152764623886156,-2.005732813700263,1.3183764956609425,1.4666666666666686,-2.1445067634444115,-0.3515732817103014,-5.716104012346435,1.493150684931507,1.0830314655719206
