Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,asx_BSL.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent
2021-12-01,20500.0,21577.0,20548.0,21436.0,17909.814453125,643012,-3637113.351190571,191773,-0.0562138209603329,182908160.6899999,106658740.4278614,-11846791.861038623,60018.398157364485,20507.58894297987,77.54228151626555,1053.2929776807516,20309.05,21522.352513802725,19095.74748619728,11.948392601354826,0.964414268980586,0.0,0.0,20425.13333333333,21311.73333333333,19538.533333333333,8.681461075733479,1.070080457177233,1.0,0.0,18919.0,21577.0,20248.0,13.087761367469184,0.9469525959367946,928.7119094076248,4.217812884810241,-54.30164913437329,-132.2188916993759,77.9172425650026,20463.5,20366.53846153846,20442.311039271448,20496.61268840582,1.0489997356129372,0.8867542081607473,0.1622455274521899,-0.0826507532546189,25.27318157876777,678.9500000000007,9.485816238809324,-3.0347332851822664,12.52054952399159,20248.0,20469.5,20358.75,20297.5,34.28051143176483,12.77651240915818,25.15906629131633,21.124518197155304,131.99065014133487,21006.25,21147.5,100.0,88.0,12.0,18919.0,21390.109200000003,1.0,0.0,57.06652358461739,1.0,0.76806046933359,0.4870566785487625,-10.522788807960024,45.049114132002856,94.69525959367944,66.99713731500677,-5.304740406320541,-585.3264705882357,4.03300169861684,-0.2649298689489787,-0.645120446331049,0.3801905773820703,1.4732417886741749,-14.302456072332278,15.775697861006453,20280.41333092295,4.053201300907716,3.9732133325955488,-9.575634860372906,-4.053193189049537,17730.18359375,2,-1.5285152244638454,-2.417105790649188,0.0985254514661733,-1.3462307711132129,-1.2448055251462335,-1.34797839008084,0.4552254703059901,-0.587540136327064,1.6119746917355684,-1.0161471978859424
2021-12-02,19502.0,21592.0,20001.0,21221.0,17730.18359375,179592,-3541278.2738807034,12181,-0.0131889077264769,151262383.44857135,-235648581.2285625,-31428673.625189874,24261.28879340404,20509.422698088933,72.70509686852756,1042.7286004554596,20373.9,21635.62848109252,19112.17151890749,12.385733522717908,0.8356902902225474,0.0,0.0,20493.56666666667,21487.666666666668,19499.466666666667,9.701581146603733,0.8658753311202757,0.0,0.0,18919.0,21592.0,20255.5,13.119726709172028,0.8612046389824167,994.9407184668624,4.075311930483919,11.838333138824964,-103.40744673173572,115.2457798705607,20482.916666666668,20350.384615384617,20562.109340922,20550.27100778317,0.9527237820974322,0.9109671226301896,0.0417566594672427,-0.0651531049811161,25.56070027833677,184.0999999999985,11.383290785064242,0.3277206401851694,11.055570144879072,20255.5,20293.0,20274.25,20297.5,55.03790844710832,11.936605351871636,22.21751339579771,22.674429701150927,82.39664836127896,21037.0,21147.5,96.0,84.0,12.0,18972.16,21390.109200000003,0.0,0.0,55.259445070979964,0.9116065947495676,0.8993279137312328,0.7007051730216931,-7.741100304178031,49.16177933443795,86.12046389824168,82.06229518651548,-13.879536101758324,-471.99117647058665,1.1101581856298837,0.0576067008281367,-0.5045750168992119,0.5621817177273486,-3.9444392414443934,-12.230852706154703,8.286413464710309,20308.93953131893,-1.0029856316476904,-1.0080494203691617,-10.482578250232011,1.002974429719217,17873.052734375,3,0.1158152505147711,1.6290715821383372,0.9861871747862808,0.4762081536485567,0.614760802274958,-0.0204687122509739,-1.524367727156573,-0.2336334743061314,-2.5746062174983138,-0.532541218631394
2021-12-03,21436.0,21574.0,21217.0,21392.0,17873.052734375,341272,-3547969.8817238407,353453,0.0242244288792022,137990258.9559183,62660575.72845121,-28284473.364069548,948.7068291056772,20558.904745036685,73.0566057923105,1042.7286004554596,20465.65,21743.197224176085,19188.10277582392,12.484795002123883,0.8625501987206072,0.0,0.0,20582.13333333333,21524.43333333333,19639.83333333333,9.156485236386244,0.9297286780572372,0.0,0.0,18919.0,21592.0,20255.5,13.060909377420211,0.9251777029554809,931.146646620176,3.8696539227284745,77.16352343105973,-67.29325269917665,144.4567761302364,20552.416666666668,20370.07692307692,20689.784826933992,20612.62130350293,1.0446818844099075,0.9226971021531488,0.1219847822567589,-0.0425707859501672,25.741162383214554,-296.65000000000146,14.013586059256866,3.2395546851187995,10.774031374138069,20255.5,20293.0,20274.25,20297.5,71.67152663245406,11.156691655819843,21.607049027388648,22.051410771896368,138.5961824447555,20901.75,21147.5,92.0,80.0,12.0,19076.9536,21390.109200000003,0.0,0.0,56.44089914902249,0.9693975254241728,0.96033470672458,0.8759076965964677,-5.154135021410477,50.37056414488279,92.51777029554808,91.11116459582308,-7.482229704451926,-43.43529411764757,4.056814865259266,0.3743508518149823,-0.328789843156373,0.7031406949713553,-5.501801971578961,-10.885042559239556,5.383240587660596,20338.122110958386,0.8058055699542876,0.8025762930675029,-9.761241879692903,-0.8057961716502575,18030.126953125,4,0.8695570753440762,-1.401272237735327,-0.7968097263421612,-1.3095009051272228,-0.4123756587581368,-0.2250417409961613,-2.452467485203698,-0.1165505809964599,0.5134086705745915,-0.2943032695695535
2021-12-06,21491.0,21807.0,21355.0,21580.0,18030.126953125,231889,-3548995.9392459644,585342,0.0602991298487158,124505240.81935856,36157816.886527605,-29369828.989033047,4787.906323961423,20579.738788548104,72.68573442305026,1051.892445672626,20564.65,21865.191468004778,19264.108531995225,12.648320958584522,0.8903566418215393,0.0,0.0,20665.56666666667,21588.966666666667,19742.166666666668,8.936604690249638,0.9951447548913434,0.0,0.0,18919.0,21807.0,20363.0,14.043516422598971,0.921398891966759,883.2319819581584,3.8696539227284745,142.4620226807492,-25.34219762319148,167.8042203039407,20670.0,20396.23076923077,20826.74100740569,20684.278984724937,1.046020618556701,0.9355876288659792,0.1104329896907215,-0.0156731615574693,25.64692776728184,-109.65000000000146,15.72483879655442,5.452091908558214,10.272746887996206,20363.0,20363.0,20363.0,20297.5,83.1157955639639,10.5927454057192,22.688288465779458,21.25509941063409,150.4583666457724,20888.0,21147.5,100.0,76.0,24.0,19177.555456,21390.109200000003,0.0,0.0,57.7614965075216,1.0,0.96033470672458,0.939999109060131,-2.649364871954503,55.75858375407056,92.1398891966759,90.25937446348856,-7.860110803324099,326.7264705882335,6.995884773662551,0.6887454128130621,-0.125282791962486,0.8140282047755482,-8.851575013351468,-10.47834905006194,1.6267740367104722,20365.300214117386,0.8788332086761441,0.8749939470400037,-8.968193706234706,-0.8788326263252202,18712.732421875,0,-0.2923926174611608,1.779733394932876,-0.4940778401337979,1.590857638071725,0.2053410528596373,-0.3265953738656009,-2.2471986356880365,-0.1164271458650318,-4.24311772133143,-1.2323869383032786
2021-12-07,21590.0,22412.5,21800.0,22397.0,18712.732421875,238603,-3322469.1727153524,823945,0.1166247224531788,134567156.5594502,134833017.60665205,-17192993.246478338,11071.219253817526,20648.79911821009,77.43699529768136,1051.892445672626,20689.5,22176.84911839824,19202.15088160176,14.37781597813616,1.0740078031709344,1.0,0.0,20774.65,21682.9,19866.4,8.743829619271564,1.3931186347371312,1.0,0.0,18919.0,22412.5,20665.75,16.885376640324804,0.9955631887791612,878.1587837623425,3.830717586282811,257.172105880014,31.160663077449616,226.0114428025644,20831.83333333333,20474.846153846152,21068.31931395866,20811.147208078644,1.0750900190152526,0.8595703362058502,0.2155196828094023,0.0207580909321534,25.42122064922064,130.5,17.672443968929556,7.290941758653584,10.381502210275972,20665.75,20665.75,20665.75,20297.5,90.40165994913733,10.801447243056998,26.033235378489007,19.83441864987512,209.8851340812257,20778.0,21147.5,100.0,72.0,28.0,19335.32212864,21390.109200000003,0.0,0.0,63.0098862208536,1.0,0.9897991751413908,0.9701561961968502,1.2755738301719348,64.6601484751935,99.55631887791613,94.7379927900467,-0.44368112208387,658.5044117647049,9.494011244194574,1.2357420920081847,0.1469221848316481,1.0888199071765363,-11.474751819351305,-10.677629603919812,-0.7971222154314894,20440.85872971375,3.785912882298416,3.716006149034534,-5.521808824770103,-3.7859160422144953,18566.51953125,1,-1.516037575985976,-0.8846891336258409,-0.7866243224680147,-0.909326306143754,0.205763569940558,-2.522891466634178,-1.1466740124799486,-0.9302361426540672,-1.9251907236352253,-0.1159373293723717
2021-12-08,22335.0,22976.0,22199.0,22222.0,18566.51953125,574594,-3863046.024710205,249351,0.0861527358066667,100978427.05095734,65077472.09333895,-15900.449487810689,4543.684801571093,20853.259663838853,82.30146298941312,1051.892445672626,20818.6,22366.166269986526,19271.03373001347,14.867150240520765,0.9534216166433436,0.0,0.0,20946.15,21848.6,20043.7,8.616857990609242,1.2068812676602592,1.0,0.0,18919.0,22976.0,20947.5,19.487381476179955,0.8141483855065319,868.0429053861084,3.691928246442015,330.1538279776687,90.95929605749345,239.19453192017528,20948.666666666668,20576.653846153848,21245.80865027271,20915.65482229504,1.146090127224446,0.7702825888787602,0.3758075383456859,0.0602821069904788,25.246030083111112,298.40000000000146,22.133089310231632,9.728521142991818,12.404568167239814,20947.5,20947.5,20947.5,20435.5,95.20082997456866,11.588430908207938,28.95987397027232,18.585783133342765,205.5089097325527,20510.0,21147.5,96.0,68.0,28.0,19581.4963583488,21390.109200000003,0.0,0.0,61.25417170434179,0.9334627777113704,0.97782092590379,0.9759849359232536,3.956856750044148,58.99770765044951,81.41483855065319,91.0370155417484,-18.585161449346806,922.5485294117644,6.733909702209415,1.578501035624958,0.4332379549903101,1.1452630806346478,-6.6045935383181416,-9.86302239079948,3.2584288524813374,20532.28773942327,-0.781354645711474,-0.7844232158516817,-6.26001856070193,0.7813551080016481,18371.01171875,2,-3.2739872747665686,-2.1764280600881847,-0.4878018179045682,-1.852300122069736,-0.2061878293790755,0.0992316475059595,-3.448265369097016,0.1152199332363181,-1.5650210474739057,-0.9843741543261189
2021-12-09,22000.0,22990.0,21731.0,21988.0,18371.01171875,273565,-4024925.234400435,-24214,-0.0052957396756568,77408050.32939202,-104469870.04916564,-13661985.804580078,-7370.285169661983,20937.8850182184,77.15045953101485,1040.8159074543112,20885.5,22511.806551668546,19259.19344833145,15.57354673499358,0.8389582360314751,0.0,0.0,21149.55,22057.2,20241.9,8.583161343858377,0.9618795791329252,0.0,0.0,18919.0,22990.0,20954.5,19.49199205190204,0.7538688282977155,907.1386148474976,3.661675654968092,364.90413642480416,145.7482641309556,219.1558722938485,21021.25,20653.115384615383,21359.991934846137,20995.087798421333,1.101157736836032,0.8082233932074311,0.292934343628601,0.0977881506283104,25.157801512849765,-208.5,27.771538785921663,13.180805423592002,14.590733362329662,21068.0,20954.5,21011.25,20442.5,97.60041498728432,11.630994582033638,26.09346974362537,20.425454111228493,149.1634341667404,20510.0,21147.5,92.0,64.0,28.0,19920.94672251392,21390.109200000003,0.0,0.0,58.89120220048382,0.843912098679667,0.925791625463679,0.9644705755029532,5.527934013548678,52.82332325399388,75.38688282977155,85.45268008611362,-24.613117170228445,1201.9955882352951,4.124638916512762,1.738045298635246,0.6941994237192973,1.0438458749159487,-8.749785032867756,-9.640374919213135,0.8905898863453796,20684.115480514967,-1.0530105301053028,-1.0585939163402005,-7.247110436176496,1.0530127209406857,18442.029296875,3,-1.5016581805853946,0.9409474254531602,-0.5825244769866202,1.2042289971367524,-4.732519993590088,-1.9269004911363936,1.963471343797579,-0.9227196017684776,0.3719356713996262,-1.032103911356657
2021-12-10,22200.0,22321.0,21787.0,22073.0,18442.029296875,324837,-4001809.492827401,300623,-0.0383837046498999,70294206.71090744,-50385577.99758032,-20831759.93291509,-1624.9312637773455,21011.17045613124,71.51099486227216,1040.8159074543112,20952.0,22656.451231335184,19247.548768664816,16.270057572882628,0.828844844425928,0.0,0.0,21435.283333333333,22316.13333333333,20554.43333333333,8.218692389572647,0.861989366331764,0.0,0.0,18919.0,22990.0,20954.5,19.43012600229095,0.7747482191107836,869.8247533627479,3.675810352817124,394.75233664492407,195.54907863374928,199.2032580111748,21137.58333333333,20735.76923076923,21469.685483331345,21074.93314668642,1.0837696335078535,0.8629435718440954,0.220826061663758,0.1328897919443199,24.94943845634988,-1152.0,37.03523242416365,17.45913451926981,19.57609790489384,21445.0,20954.5,21199.75,20442.5,98.80020749364216,11.670517993443216,24.964794563540536,19.54194941354691,112.22703479616251,20510.0,21147.5,88.0,60.0,28.0,20289.23311581225,21390.109200000003,0.0,0.0,59.50234135939759,0.8670727558841883,0.8814825440917419,0.928365031819737,6.990325979913206,49.73870417440189,77.47482191107837,78.09218109716771,-22.52517808892164,1315.1955882352922,6.751462978188324,1.8730893896429293,0.9299774169040238,0.9431119727389056,-9.370225454373529,-9.586345026245214,0.2161195718716868,21023.041152018726,0.3865744951791816,0.3858292160661136,-6.888551421581035,-0.3865741267396743,17832.94921875,4,0.8219165079973436,-0.0313032391879772,0.965254486122106,0.5970001155765914,-1.375240404938879,0.175401367508627,1.3507150243054582,-0.2285843586235074,-3.413330398691884,0.9080693423209284
2021-12-13,22030.0,22900.0,21338.0,21344.0,17832.94921875,234193,-4234203.314850449,66430,-0.0523718264603973,35862649.03792067,43353131.81862823,-25356124.57283486,-6478.902476129345,21042.035018906725,66.86200633681058,1006.4411148781234,20988.95,22693.750219967143,19284.14978003285,16.244740398801678,0.604132436118187,0.0,0.0,21639.05,22555.6,20722.5,8.471259135682937,0.3390431509464843,0.0,0.0,18919.0,22990.0,20954.5,19.39592023421848,0.5956767379022353,939.0422780264732,3.8846442984300222,355.4852304168744,227.53630899037432,127.94892142650008,21266.25,20804.5,21450.349255126523,21094.86402470965,1.0213286585588546,0.86238632628465,0.1589423322742046,0.1576372280032985,24.916085381545987,-2019.9500000000007,39.54011155276415,21.63999421352172,17.900117339242424,21495.5,20954.5,21225.0,20442.5,99.40010374682107,12.346501788145789,26.41617122914928,17.198516214124147,81.13966765713587,20510.0,21147.5,84.0,56.00000000000001,28.0,20613.325141914785,21390.109200000003,0.0,0.0,52.3185411223823,0.5948245579271246,0.7686031374969934,0.8586257690174715,6.302957207853091,35.89347506174534,59.56767379022353,70.80979284369114,-40.43232620977647,1410.751470588235,7.7979797979797985,1.6851743154185483,1.0810167966069288,0.6041575188116195,-11.76020293027064,-10.0211166070503,-1.7390863232203395,21045.93969784196,-3.30267747927332,-3.3584472425863154,-9.96372226440564,3.3026738452704194,18442.865234375,0,-1.9889432239320968,-2.3166091550638725,-1.169600736172086,-2.702708488224829,0.1938005636211812,0.1366747143421349,-2.077437803897084,1.3683182743789644,1.4956151643372664,0.0
2021-12-14,22800.0,22401.0,21250.0,22074.0,18442.865234375,365988,-4076170.2688035327,432418,-0.0284374400385775,68906733.46107486,-92303162.94523318,-23139150.55716868,4782.753709376229,21109.36874417245,71.62668609310867,1006.4411148781234,21043.25,22812.435222072585,19274.06477792741,16.8147526838543,0.7913064124491401,0.0,0.0,21783.45,22715.9,20851.0,8.561086512926105,0.65579923856507,0.0,0.0,18919.0,22990.0,20954.5,19.345871003766053,0.774993859002702,960.238050223826,3.863795002868052,378.90290809670114,257.8096288116397,121.09327928506144,21525.0,20899.653846153848,21546.295523568595,21167.392615471894,1.040124228036983,0.8806268518187984,0.1594973762181845,0.1809679567580866,24.92413020576791,-1071.25,43.42254970119337,25.41074237600884,18.01180732518453,21495.5,20954.5,21225.0,20442.5,99.70005187341054,12.832232410046286,24.120788200641595,16.368427240656445,76.64264354876755,20492.5,21147.5,80.0,52.0,28.0,20898.526124885007,21390.109200000003,0.0,0.0,57.811365083013314,0.8029889522085676,0.7549620886732935,0.801682590087343,7.3922969069179985,40.503826969453215,77.4993859002702,71.51396053385737,-22.500614099729795,1353.0720588235272,16.368812272655386,1.790031086869667,1.2228196546594765,0.5672114322101904,-10.692735804923164,-10.155440446624873,-0.5372953582982927,21124.68518748921,3.420164917541224,3.362977561747904,-6.884333080232851,-3.4201634746075484,18660.095703125,1,-1.3001228433074203,-0.0509891334872349,2.312148919739485,-0.5847806948981003,1.3592182847990557,0.5865109787188629,-1.480100990678892,0.9248531221690685,5.078532110883586,0.7445526760130292
2021-12-15,22800.0,22800.0,21020.0,22334.0,18660.095703125,366727,-3901459.877792297,799145,0.0286964116588241,72684202.9666356,41014160.39724372,-5020550.451087263,16836.910257327167,21202.978163470685,76.05545124795883,1006.4411148781234,21132.05,22971.775031084817,19292.32496891518,17.41170431723205,0.8266656646214287,0.0,0.0,21869.88333333333,22877.43333333333,20862.333333333336,9.214040922333826,0.7303194216995014,0.0,0.0,18919.0,22990.0,20954.5,19.26457679212381,0.8388602309014984,1042.2142452014434,3.4865834081929425,413.6728503461745,288.9822731185467,124.69057722762784,21721.83333333333,20993.26923076923,21667.480827634965,21253.80797728879,1.061867690935903,0.8443705202510374,0.2174971706848656,0.2043970717107197,24.976986833327484,-531.0499999999993,47.08539907058552,29.37764329662232,17.70775577396321,22005.0,20954.5,21479.75,20442.5,99.85002593670526,13.711645513136782,23.90523411178253,14.29912420096796,80.632966444749,20404.25,21147.5,76.0,48.0,28.0,20898.526124885007,22990.0,0.0,1.0,59.59661518637724,0.8706454999281388,0.7561530033546102,0.7599060765082991,8.832479597588119,47.44957555425126,83.88602309014983,73.65102759354785,-16.11397690985016,1196.307352941174,11.826557180052074,1.9463469830357625,1.3675251203347338,0.5788218627010284,-9.717004043332231,-10.067753165966344,0.350749122634113,21180.353319129303,1.1778563015312216,1.1709735672909003,-5.787564329705564,-1.1778564013205113,18807.142578125,2,0.3208638419465899,-0.2446402400047418,0.8875743108611545,0.5087123700735248,0.196852535160076,0.294977439656634,0.1367336351346182,0.2333608840756227,-1.2134665439128869,0.0
2021-12-17,22840.0,23232.0,22002.0,22510.0,18807.142578125,1089903,-4091085.277792297,1889048,0.0120077512571468,89704020.8285448,79787834.33021104,16942313.093001865,12908.347024291135,21550.962331938503,84.22818561324652,1006.4411148781234,21249.1,23126.34307429806,19371.856925701937,17.668918441703994,0.8358382346067456,0.0,0.0,22034.216666666667,23005.666666666664,21062.766666666663,8.817649519346036,0.7448830785595425,0.0,0.0,18919.0,23232.0,21075.5,20.297330239868984,0.8325991189427313,1060.992820681299,2.183054156641937,450.2399236146084,321.23380321775903,129.00612039684938,21880.916666666668,21103.653846153848,21797.09916184497,21346.85923823036,1.1799243058579227,0.7382188431523595,0.4417054627055632,0.2280774128701471,25.06805356455145,186.90000000000143,56.06334141206637,34.04983833582337,22.013503076243005,22126.0,21075.5,21600.75,20563.5,99.92501296835265,14.953867749151543,24.86973918341808,13.069568558321311,114.0160898899093,20365.5,21147.5,100.0,44.0,56.0,21020.0,22990.0,1.0,0.0,60.80568310154889,0.8680532603007216,0.8472292374791426,0.7861147765023487,10.374566131091196,44.71196490972616,82.32990699951053,81.23843866331019,-17.670093000489477,1198.0926470588238,9.26654045920101,2.1091623764880034,1.5158525715653877,0.5933098049226158,5.139984483349239,-7.026205636103228,12.166190119452466,21286.269345133333,0.7880361780245426,0.7849473895040759,-5.045136252425541,-0.7880285146413968,18269.916015625,4,-0.957452769224446,0.0,-0.593481827242627,-1.8199665165224983,0.7858631491084083,1.2890591296105214,1.4513143692006736,0.4651180713270406,-0.753494732198746,0.2867034622009754
2021-12-20,23200.0,23200.0,21682.0,21867.0,18269.916015625,336076,-4345245.52021654,1552972,-0.0137740615175525,46018179.567324124,-79496304.40733644,4772467.82696831,-1011.2086152649516,21744.730605485,78.31376213106358,977.692041716567,21319.7,23178.28689331439,19461.11310668561,17.435394431576338,0.6472355158558144,0.0,0.0,22119.75,23207.3,21032.2,9.833293775924224,0.3837984460484575,0.0,0.0,18919.0,23232.0,21075.5,20.2301158083838,0.6835149547878507,1106.693538613169,1.8023763968262607,422.46495339911417,341.4800332540301,80.98492014508406,21916.83333333333,21150.46153846154,21807.853136945745,21385.38818354663,1.1537389226326795,0.7962760131434831,0.3574629094891964,0.2443334487035132,25.28930799571518,-98.70000000000071,64.59106927183568,39.47941949974351,25.11164977209217,22126.0,21075.5,21600.75,20563.5,99.96250648417632,15.548214263534572,22.3190064790447,13.891185957904517,77.4949152651986,20365.5,21147.5,96.0,40.0,56.0,21020.0,22990.0,0.0,0.0,54.40066787290757,0.2631350554201871,0.6672779385496824,0.7568867264611451,9.88693029416888,42.05769897260444,59.03361344537815,75.08318117834618,-40.96638655462185,1232.875,2.010636312744915,1.9754841472746696,1.6077788867072442,0.3677052605674256,2.420593649723349,-5.136845778937913,7.5574394286612625,21296.910649357367,-2.85650821856952,-2.898100385045588,-7.757529739306501,2.856502843365803,18847.248046875,0,-2.5289749668422274,-0.2347125801913279,2.0648973577286256,0.7246440641139742,1.386133517449963,0.5144533567168708,-4.08551268785034,-0.2336334743061314,-1.4957266368529645,1.3225993115749617
2021-12-21,22950.0,23288.0,22036.0,22558.0,18847.248046875,161738,-4372115.731079159,1714710,-0.0266714761937849,55410005.05770639,171074206.43262562,12736675.649547268,-4489.097050601759,22028.809876241823,74.93478793009109,1008.5872354251758,21406.6,23325.160960720303,19488.03903927969,17.9249480134193,0.8000686513416071,0.0,0.0,22224.416666666664,23391.966666666667,21056.866666666665,10.506912442396324,0.64285612322099,0.0,0.0,18919.0,23288.0,21103.5,20.40959330300001,0.8329137102311742,1138.1241847518522,1.679902546619922,451.012028547666,363.3864323127573,87.6255962349087,22028.25,21220.26923076923,21923.2603466464,21472.248318098733,1.1127569625972182,0.8202472004388938,0.2925097621583244,0.2609064194611875,25.535730373529283,-14.599999999998545,71.88068784089,45.50255770773912,26.37813013315089,22154.0,21103.5,21628.75,20591.5,99.98125324208816,16.195333634703413,20.807878617555613,12.589491927267678,99.39914662216576,20158.0,21147.5,100.0,36.0,64.0,21064.24,22990.0,0.0,0.0,59.35550603177359,0.6581926637460673,0.596460326488992,0.7036558341726057,11.007415543899612,44.12191946920586,77.79129905689078,73.05160650059315,-22.208700943109218,1265.4749999999983,6.300362848122143,2.100441564694055,1.7063114223046063,0.3941301423894485,-3.13191330189061,-4.735859283528454,1.603945981637844,21344.48585744109,3.1600128046828546,3.1111119149539235,-4.84265586771282,-3.16001469714611,19103.748046875,1,-1.6957907189363368,-3.2271121628224364,-0.3011949767928428,-1.484184938828804,-0.6024161997339235,-1.1137648410646506,2.921048617836305,-0.3496578736811386,0.2631514634605167,-2.5641075245233225
2021-12-22,22939.0,23035.0,22581.0,22865.0,19103.748046875,148150,-4334915.070286208,1862860,-0.023129148263023,53991725.76374834,44741140.7357408,8313989.957252941,7127.168569174405,22164.32015139527,72.55512585891643,1022.3134647573652,21494.0,23508.67952786542,19479.32047213458,18.746436474043183,0.8402526260473279,0.0,0.0,22286.8,23438.5,21135.1,10.33526571782401,0.7510202309629246,0.0,0.0,18919.0,23288.0,21103.5,20.32660277286685,0.9031815060654612,1072.011766276667,1.6799025466199222,492.7282608885798,389.2547980279218,103.473462860658,22151.0,21307.19230769231,22068.14337023926,21575.41510935068,1.1084897767961717,0.8748452297292775,0.2336445470668942,0.2792716662380279,25.66497665763672,86.0,76.32068878736608,51.52340209408739,24.797286693278693,22154.0,21103.5,21628.75,21103.5,99.99062662104409,16.796230193645904,20.126107861755614,12.176996853447434,104.33048685280136,20482.25,21147.5,100.0,32.0,68.0,21153.190400000003,22990.0,0.0,0.0,61.364165430027086,0.8460698092084008,0.5891325094582185,0.6176235914989643,12.552776396130346,43.55013071219916,87.13112260419835,74.65201170215576,-12.868877395801643,1384.5926470588238,6.885751682872102,2.2837486944806624,1.8217988767398177,0.4619498177408445,-8.190472004138192,-5.426781827650402,-2.76369017648779,21371.969147151496,1.3609362532139402,1.351758689229321,-3.5476250738209703,-1.3609413924094298,19213.19921875,2,1.7685749487002769,2.0217032967943567,0.2001969786961552,0.7672045992986369,0.3992161322251348,1.2981870601453664,0.5171619260472085,0.4645840001412438,3.06069076339692,1.0795429360398998
2021-12-23,22108.0,23261.0,22250.0,22996.0,19213.19921875,189418,-4244796.318555248,2052278,-0.0045984597699844,49823444.65464144,-28021360.166404456,23144505.747407086,3101.4559242140776,22235.553645517328,76.16573958203085,1022.3134647573652,21609.95,23689.09862143139,19530.801378568613,19.2425120968016,0.8333215301958006,0.0,0.0,22323.8,23498.9,21148.7,10.527777528915331,0.7860182112160662,0.0,0.0,18919.0,23288.0,21103.5,20.21753868009875,0.9331654840924696,1065.9105896490005,1.65837777336489,530.2469242794541,417.4532232782283,112.79370100122584,22269.0,21384.42307692308,22210.890544048605,21680.64361976915,1.1279114298645685,0.8550987013891307,0.2728127284754378,0.2986310596753056,25.79624340479164,787.0499999999993,79.70087141125732,57.2933279413469,22.407543469910426,22154.0,21103.5,21628.75,21103.5,99.99531331052204,16.727090621654575,18.72566536596133,13.6078303616774,96.59083291099216,20596.5,21147.5,100.0,28.000000000000004,72.0,21238.582784,22990.0,0.0,0.0,62.22211125866888,0.9263165714950716,0.8101930148165133,0.6652619502545746,14.066439380660851,49.673011104569575,87.1252204585538,84.01588070654763,-12.874779541446207,1480.4279411764728,6.561631139944393,2.4457157895255324,1.9465822592969608,0.4991335302285715,-11.55831650509296,-6.653088763138914,-4.905227741954047,21425.43389410912,0.5729280559807481,0.5712930651027293,-2.995022357209143,-0.5729303569458608,18975.080078125,3,1.4403261086636547,0.1308455067326548,-0.601805635195575,0.3140817961454161,-0.2004030004563191,-0.0797125742631266,1.0869365635436452,-0.1166865798832645,-2.2319050841880568,-0.5169411840416416
