Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent
2023-06-09,21452.0,22428.0,21300.0,22428.0,22428.0,3933450,34127653.500563964,29286732,0.1948892487534027,1148697716.4084475,12861686.305914655,3181691.257532663,180156.84391971448,20357.71980533117,59.92102426257731,10.40366911089018,20264.55,21682.274158643,18846.825841357,13.992160286243738,1.2630010347255356,1.0,0.0,20349.06666666667,20999.26666666667,19698.86666666667,6.390465082755645,2.0986875833076963,1.0,0.0,19165.0,22428.0,20796.5,16.102010654073247,1.0,627.6058423102744,3.4195592422436536,64.11614269720303,-259.6091210445127,323.7252637417157,20396.416666666668,20360.153846153848,20750.401470741344,20686.28532804414,1.2066176470588237,0.736764705882353,0.4698529411764705,-0.2059283711307694,25.95988044937206,-97.54999999999929,-38.71441525071794,-71.23580566290391,32.52139041218597,20796.5,20796.5,20796.5,20934.5,98.87803747328464,40.46318944866543,31.761899689994983,14.584101326350185,292.1100124450279,21818.5,22252.0,100.0,68.0,32.0,19428.861312,20258.55139072,0.0,0.0,71.40765522562731,1.0,1.0,1.0,2.835490866625681,75.48461505214323,100.0,95.02799720123836,-0.0,147.9470588235272,11.211384935786183,0.3099451722745097,-1.2626140132511074,1.5725591855256171,20.313609139814428,13.8841046521607,6.429504487653727,20808.566541866232,4.549692336378897,4.449229714074754,23.16309719934102,-4.549692336378897,22222.0,4,-0.4153789790569959,-1.7811687545480763,0.9932019214164852,0.0,0.2904500936845551,-0.4369291112847691,0.3200011908478615,-0.2016792479116276,0.1848398882341655,-0.4020115837979006
2023-06-13,22360.0,22920.0,22309.0,22821.0,22821.0,1920041,33272256.08812534,28700965,0.159016281796189,945034102.3613085,7048625.524142453,4158635.998393644,28739.508064815807,20639.64218934057,66.60681837511797,10.58596989386592,20481.8,22454.487669145827,18509.11233085417,19.26283499639512,1.0928966953529125,1.0,0.0,20879.63333333333,21535.63333333333,20223.63333333333,6.2836352490225735,1.979700203252034,1.0,0.0,19165.0,22920.0,21042.5,18.333349607944616,0.9736351531291612,613.9807322713222,2.49163207466731,310.7815647434727,-75.71204066984126,386.493605413314,20787.916666666668,20463.96153846154,21260.52412993907,20949.7425651956,1.291491154170177,0.6693946323263931,0.622096521843784,-0.0837222534012866,26.052465139593888,-425.7999999999993,-8.826238739408865,-56.00663426444865,47.180395525039785,21147.0,21042.5,21094.75,21042.5,99.71950936832116,40.74524590392093,33.47532976499373,12.694832751941387,201.64934367832885,21696.0,22129.5,100.0,60.0,40.0,19961.113166336,20258.55139072,0.0,0.0,72.17107997070495,1.0,0.9721315852861002,0.9814210568574,15.829830082016528,73.81388404648433,97.3635153129161,95.52230006588498,-2.6364846870838883,1109.9617647058803,13.098424026167113,1.4834624519910948,-0.3754120800851025,1.8588745320761968,13.567515612397823,14.415469578064398,-0.8479539656665747,21685.463962349764,2.695526955269556,2.6598375521457385,25.321252059308065,-2.695526955269557,22884.0,1,0.3559356691196029,-0.7575750277974436,-0.9848323760591596,0.0990092337138719,-0.7130901781625738,-1.094191995495862,0.0,0.0671812524223298,-1.111110912885664,0.4104140699168823
2023-06-14,22800.0,23090.0,22575.0,22884.0,22884.0,994778,33471211.688125346,29695743,0.1873164531864874,818982232.5954074,11285935.153370904,4601177.161629366,54501.42199735459,20714.07742622996,66.37041399612451,10.615193683503252,20626.7,22843.10746253932,18410.29253746069,21.49066464862838,1.009224959343404,1.0,0.0,21210.9,21842.3,20579.5,5.953542753961403,1.824912891986064,1.0,0.0,19165.0,23090.0,21127.5,19.028734601269228,0.947515923566879,604.08265904419,2.247898552838589,417.2687547103597,22.88411840619892,394.3846363041607,21023.58333333333,20546.23076923077,21510.289648409984,21093.020893699624,1.274877077967689,0.6774760009365488,0.5974010770311402,-0.0158787676883317,26.05973003105532,-1186.7000000000007,8.51235150180701,-45.73910299017492,54.25145449198193,21337.5,21127.5,21232.5,21127.5,99.85975468416058,41.23008545329425,33.4459698052704,11.894353914915763,168.10275754101792,21630.5,22064.0,100.0,56.00000000000001,43.99999999999999,20316.17958637568,20258.55139072,0.0,0.0,72.58064785956205,1.0,0.9721315852861002,0.9721315852861002,21.070966752149868,72.90080901680378,94.7515923566879,93.77283085144762,-5.248407643312102,1461.1794117647078,14.100518548065416,1.978231362938609,0.0953166085196398,1.8829147544189693,7.204612831562125,12.973298228763944,-5.76868539720182,22118.327281256967,0.2760615222821005,0.2756811723008567,25.66721581548599,-0.2760615222821059,22866.0,2,-0.1158477650765519,-1.0025112826065057,-0.1581461863682705,-1.0901886167593062,0.1665993473126263,-0.9372866683187624,0.1636707380393858,0.4369717038085383,1.0989009050083212,1.5981469213294872
2023-06-15,22548.0,23095.0,22615.0,22866.0,22866.0,6106226,33751080.37979201,23589517,0.1826053297582688,686283046.7960635,176868.6583169375,5016395.104232763,-2056.810148781768,21042.09200378894,73.43079318318378,10.615193683503252,20780.85,23163.69286305244,18398.00713694756,22.933064461294315,0.937534096841138,0.0,0.0,21537.233333333334,22175.533333333333,20898.93333333333,5.927409432037844,1.5408637526763809,1.0,0.0,19165.0,23095.0,21130.0,18.91164220905305,0.9417302798982188,591.674393139771,2.12600458755626,494.50779238002,117.20885320096312,377.2989391790568,21309.08333333333,20634.30769230769,21718.860471731525,21224.352679351505,1.3039683463284069,0.6698475503316653,0.6341207959967415,0.0508542757390367,25.93439173150921,-1260.8499999999983,24.59483368732702,-34.007175538800475,58.60200922612749,21368.5,21130.0,21249.25,21130.0,99.92987734208027,41.6857350341542,31.517147878008235,11.186358728487116,138.6969317572071,21447.0,21880.5,96.0,52.0,44.0,20704.51444428308,20258.55139072,0.0,0.0,72.25345425949484,0.9923206481084808,0.9974402160361604,0.9805677955361202,24.99557457259522,69.98926309011884,94.17302798982188,95.42937855314196,-5.826972010178117,1728.9029411764714,17.623456790123456,2.329907535230089,0.5422347938617297,1.7876727413683593,17.627944081912307,13.904227399393616,3.72371668251869,22381.68969762068,-0.0786575773466191,-0.0786885286503391,25.568369028006583,0.0786575773466182,22821.0,3,0.0964305468311863,0.0,0.6315859164326127,-0.0490268604252435,-1.376716141322575,-1.2602248520740034,0.4917930933838619,2.9034430995471183,0.1851910989099536,2.451482623567159
2023-06-19,22501.0,23256.0,22513.0,22821.0,22821.0,1285747,33531309.35825769,22303770,0.1712409751289584,579977095.1109116,1704728.8463437986,5206150.329450562,-7333.34334077231,21115.56827470613,75.63421820611367,10.59430311603375,20930.4,23428.41892707,18432.38107293001,23.8697676783052,0.8784198709450016,0.0,0.0,21840.733333333334,22514.63333333333,21166.833333333336,6.171038213002612,1.227308700598505,1.0,0.0,19165.0,23256.0,21210.5,19.545732523028704,0.8936690295771205,606.8069538257939,2.0172029153649493,545.7975479060478,202.9265921419801,342.87095576406773,21584.166666666668,20741.03846153846,21888.420399157443,21342.622851251395,1.2699251431087626,0.6568692206076618,0.6130559225011007,0.1133440764698436,25.832045922382,-1303.4000000000017,39.89049193115471,-20.9216317089455,60.81212364010021,21560.5,21210.5,21385.5,21210.5,99.96493867104014,42.28822422173432,30.628164594451857,10.176585623897475,118.49518235387792,21224.5,21658.0,92.0,48.0,44.0,21086.99213319779,20258.55139072,0.0,0.0,71.38703519994311,0.9719854800536956,0.9881020427207255,0.985891281347662,27.85470113326887,64.55461853179789,89.36690295771206,92.7638411014073,-10.633097042287948,1910.9000000000008,16.910860655737707,2.557312433949728,0.9452503218793292,1.6120621120703984,11.41661562543262,13.40670504460142,-1.9900894191687983,22525.548705255296,-0.1967987404880578,-0.1969926436505176,25.321252059308065,0.1967987404880631,22496.0,0,0.0385179741117553,-0.495049037508906,3.721298689756935,-0.0489233495086693,0.0411717043355963,-0.6682009028743607,2.926832142350136,2.3157939101783,-0.3611766699408321,1.0108445531570285
2023-06-20,22622.0,22874.0,22374.0,22496.0,22496.0,1509851,32758265.64625769,20793919,0.1319367299009025,427022999.3807814,-8626679.056410203,5712713.2682075,-24032.52815277228,21227.133689176768,75.53768327172779,10.59430311603375,21044.55,23608.77810802782,18480.32189197218,24.36952187647461,0.7830188927919384,0.0,0.0,22102.23333333333,22772.93333333333,21431.533333333333,6.069069943158073,0.7935490283783129,0.0,0.0,19165.0,23256.0,21210.5,19.43971241960508,0.8142263505255439,596.1262584432145,1.6671721442431149,553.83598829931,273.1084713734461,280.7275169258639,21823.25,20823.115384615383,21981.89418390245,21428.058195603146,1.327968486212718,0.6748452447945976,0.6531232414181205,0.166892145048883,25.75573112065549,-1116.5499999999993,53.07062307341416,-6.998926332678414,60.06954940609258,21783.0,21210.5,21496.75,21210.5,99.98246933552008,42.390158567708674,28.74754200722267,11.258693924497427,89.58518215122756,21201.0,21634.5,88.0,44.0,44.0,21477.413549222187,20258.55139072,0.0,0.0,65.29702130252318,0.8213875826374091,0.9285645702665284,0.9713689430078046,28.450440288119328,62.82459842519398,81.42263505255438,88.32085533336279,-18.577364947445613,1939.305882352939,14.617618586640852,2.5846298495350943,1.2731262274104824,1.311503622124612,6.825838886420202,12.090531812965178,-5.264692926544976,22519.07649300915,-1.4241269006616708,-1.4343649055019725,23.53651839648545,1.424126900661676,22411.0,1,0.2986201386034963,0.7389096895073664,1.3980205221964468,0.3031703909737615,0.7413562349387206,1.2948883804655225,1.3400385017060472,2.191090749491352,0.7647372836381265,-1.5849354642183189
2023-06-21,22292.0,22497.0,22050.0,22411.0,22411.0,1503277,33683100.48965814,19290642,0.1864190563867904,347765635.89781266,-10422131.117551856,5069817.857631318,-27182.250483128315,21742.736354930512,90.9143780868092,10.554273076699518,21172.25,23741.572624739816,18602.927375260184,24.270662066996337,0.741065483188481,0.0,0.0,22309.733333333334,22968.233333333334,21651.233333333334,5.9032529897264565,0.5768919260946594,0.0,0.0,19165.0,23256.0,21210.5,19.322462185171627,0.7934490344659008,581.213632598893,1.3547235025908242,547.0417636695347,327.8951298326638,219.14663383687088,22030.166666666668,20901.53846153846,22047.910463302072,21500.868699632538,1.326449655816124,0.6898844942247112,0.6365651615914129,0.2109088730609979,25.668260722675413,-1089.25,66.5071732876766,7.358562414829858,59.14861087284673,22223.5,21210.5,21717.0,21210.5,99.99123466776004,41.49169912645325,27.142966396241874,14.676008131016337,67.20567455527171,21096.0,21549.5,84.0,40.0,44.0,21797.559110362192,20258.55139072,0.0,0.0,63.764873410022886,0.769868837330893,0.8544139666739992,0.9236935265537508,28.4828172059468,58.6485779255293,78.23286965481711,83.00746922169452,-21.76713034518289,1856.8852941176483,12.459855479727016,2.544277495536187,1.5273564810356233,1.0169210145005636,2.950079110812264,10.262441272534597,-7.312362161722333,22499.87782769505,-0.3778449502133685,-0.3785605874803366,23.069741900054908,0.3778449502133725,22710.0,2,0.0,1.240699457364073,1.4456578453381752,0.1363543963821598,1.8672214434058103,1.0693432151838351,2.037350836205121,2.240175017062626,-0.6346400333644056,-3.1413612565445
2023-06-26,22310.0,22594.0,22206.0,22464.0,22464.0,1436845,34564675.7275551,18209578,0.1979972851604225,234695841.5566401,-6224331.782481757,4446728.480961744,-18413.69903594817,22135.12332412693,87.14056676478118,10.439946736899074,21533.35,24115.937251188207,18950.76274881179,23.986859928327068,0.6801778428922051,0.0,0.0,22611.23333333333,23121.83333333333,22100.63333333333,4.516339223719188,0.3558232145188683,0.0,0.0,19165.0,23256.0,21210.5,18.998437307711065,0.8064043021266194,548.589738164593,1.0008512375430323,529.8737774212495,433.5527550578722,96.32102236337732,22511.25,21195.346153846152,22251.51607949707,21721.64230207582,1.2862591008898647,0.7102738934473593,0.5759852074425055,0.3018474655652756,25.26931328143548,-81.34999999999854,89.99546768307674,48.44017808360284,41.5552895994739,22653.0,21210.5,21931.75,21210.5,99.99890433347,39.91166535600407,26.76957443106229,15.45564728227068,52.80419733103665,20757.75,21167.5,72.0,28.000000000000004,44.0,22050.0,23256.0,0.0,1.0,62.09663993072056,0.5321024558174805,0.6819644458896527,0.7485149844955941,28.721072837328364,58.58113204669108,76.64405780005897,80.83742896014564,-23.35594219994102,1546.4617647058803,4.756575265808618,2.439381746796431,2.0081894791783155,0.4311922676181154,-2.664004318455178,5.0654698009880725,-7.729474119443251,22529.12918287108,-0.4255319148936176,-0.4264398786457235,23.360790774299844,0.425531914893611,22451.0,0,-0.0579071115146518,-0.25125604058627,1.66430887574262,0.30303731431421,1.1416532593000852,1.014036164895245,2.253028707868424,2.366647219987385,-0.4631787982071529,-0.3553284001229428
2023-06-27,22507.0,22501.0,22021.0,22451.0,22451.0,1879492,36052606.89422177,16330086,0.2275019141283767,197677379.0485487,-3549895.3972669207,3659030.3272357,-7201.903024034674,22244.16606933932,81.84872632595278,10.439946736899074,21653.1,24171.88946321439,19134.310536785608,23.26493170229104,0.6583895779406964,0.0,0.0,22610.066666666666,23128.866666666665,22091.266666666663,4.589106327270147,0.3466975070675926,0.0,0.0,19165.0,23256.0,21210.5,18.89336861696478,0.8032265949645564,541.7307643481337,1.1213538671023082,506.5371152022453,448.1496270867469,58.387488115498456,22594.5,21296.153846153848,22282.2059134206,21775.66879821835,1.241592713685194,0.7484820177487156,0.4931106959364782,0.3172897806490417,25.14598701155308,774.9000000000015,95.41648239159213,60.02270265371406,35.39377973787806,22638.5,21210.5,21924.5,21210.5,99.999452166735,38.45217430916304,25.086760117283475,16.906902473804752,42.88285544727637,20714.5,21167.5,68.0,24.0,44.0,22050.0,23235.0,0.0,0.0,61.84151027048498,0.0,0.4100226513427469,0.6177356678755076,28.174035753503297,61.69898930772264,72.67481330617787,76.68681056797085,-27.325186693822133,1434.7882352941197,4.65690844676487,2.3261610005920432,2.0717837834610613,0.2543772171309819,-3.457680822355484,3.3608396763193613,-6.818520498674845,22527.46458586385,-0.057870370370372,-0.057887121732314,23.289401427786927,0.0578703703703666,22317.0,1,-0.1639801021972289,-1.2531316340044183,-0.9179528306191856,-0.1961039201368493,-0.8126686155897715,-0.6416747529830076,-2.659571374012032,-2.6163954415355875,0.8298797943697309,0.0
2023-06-28,22290.0,22572.0,22165.0,22317.0,22317.0,2007036,35544683.77874265,14323050,0.2420778617252815,131017350.0416132,2179955.915090711,2203149.191749328,-13066.771204099628,22415.266222535807,80.45483934171318,10.439946736899074,21796.95,24114.30180540198,19479.59819459802,21.26308318734484,0.6122078224781646,0.0,0.0,22576.866666666665,23075.266666666663,22078.466666666667,4.415138799892512,0.2392990904226856,0.0,0.0,19165.0,23256.0,21210.5,18.768680939305728,0.7704717672940601,528.2576879133203,1.3022822835748116,471.7914440596978,452.8779904813371,18.913453578360706,22585.25,21377.07692307692,22287.55884981743,21815.76740575773,1.230899830220713,0.8648295677158155,0.3660702625048975,0.3254561569496748,25.035062621774124,425.0499999999993,97.53998150602696,69.91466154307184,27.625319962955103,22638.5,21210.5,21924.5,21210.5,99.9997260833675,37.2308880921012,24.67190006800629,15.989085249545266,40.04616797752647,20614.25,21159.0,64.0,20.0,44.0,22050.0,23186.44,0.0,0.0,59.14407980452095,0.0,0.1773674852724935,0.4231181941682976,26.97314788973029,61.142073517125134,54.52784503631961,67.94890538085215,-45.47215496368039,1400.7588235294131,-0.4949170679507758,2.1626167683433413,2.089950380437517,0.0726663879058238,-3.5706857577579925,1.9745345895038908,-5.545220347261884,22507.022689419973,-0.5968553739254423,-0.5986436748763424,22.553542009884687,0.5968553739254361,22400.0,2,-0.0577862000235711,0.990098075017812,0.1705533323526822,0.4305736346844213,-0.0424212145321263,0.7270710456204483,0.0,-1.349836604828937,1.3947043995761137,0.0
2023-06-29,22395.0,22598.0,22343.0,22400.0,22400.0,1575290,34673641.07286029,15898340,0.2791461535068334,130979024.32138276,1651124.5548438702,1872773.5735599727,-6120.381516430039,22519.980055468983,79.51206091559997,10.478774338241664,21940.95,24020.134693575776,19861.765306424222,18.952549398050447,0.6103918284456314,0.0,0.0,22536.6,23009.0,22064.2,4.192291650027064,0.3554191363251515,0.0,0.0,19374.0,23256.0,21315.0,17.692944015641984,0.779495105615662,503.53191912198827,1.4196688721872688,445.81359408693606,451.4651112024569,-5.651517115520846,22600.08333333333,21474.884615384617,22304.857488307058,21859.04389422012,1.1387368139938576,0.8569902523701429,0.2817465616237147,0.3285217287890385,24.895487363250748,880.0499999999993,97.71407938032696,78.03902217562738,19.675057204699584,22638.5,21210.5,21924.5,21210.5,99.99986304168377,36.14796413154083,24.073672584412403,15.368748851711905,42.20737386566526,20600.25,21159.0,60.0,16.0,44.0,22050.0,23139.8224,0.0,0.0,60.29920059390563,0.0859684396084539,0.0286561465361513,0.2053487610504638,26.246086198511563,62.50653185751168,56.23721881390593,61.14662571880115,-43.76278118609407,1323.5264705882328,0.8010080100801007,2.0394926523058783,2.0798588348111897,-0.0403661825053114,-5.300620214945435,0.5195036286140258,-5.820123843559461,22497.51593802504,0.371913787695477,0.3712238983679228,23.00933552992861,-0.3719137876954761,22560.0,3,-0.0096266949793744,0.9999990463256836,-0.1993114854441984,-0.5405444853933403,0.2544438793950263,0.9577447595730604,-1.208989780020147,-0.8842661130247365,-1.4144315384721864,-5.209915635180479
2023-06-30,22317.0,22686.0,22319.0,22560.0,22560.0,1389529,35109052.0674107,17287869,0.2825211245917069,144028397.98975664,845178.4741448362,1014451.585576414,15783.927849045249,22585.35286944304,77.72810261879702,10.553622726371962,22087.6,23888.365326187664,20286.834673812333,16.305667670436495,0.6311664527104435,0.0,0.0,22502.9,22964.0,22041.8,4.09813846215377,0.5619171546302324,0.0,0.0,19585.0,23256.0,21420.5,16.620185081222044,0.8104058839553255,489.8787272097894,1.4692327585413243,433.14361369132894,447.8008117002313,-14.657198008902355,22578.33333333333,21566.92307692308,22344.110182413664,21910.96656872233,1.1346611177170036,0.9448573127229488,0.1898038049940548,0.3288621026089399,24.82977132560196,796.4000000000015,98.79967835006364,84.58448733328393,14.215191016779713,22447.5,21210.5,21829.0,21210.5,99.99993152084188,35.3211247582219,24.06873238809896,14.573484566719646,44.54113572792274,20594.5,21159.0,56.00000000000001,12.0,44.00000000000001,22050.0,23095.069504,0.0,0.0,62.500238312815625,0.2497779562866517,0.1119154652983685,0.105979699035671,26.1816517869966,59.22760092381735,43.64372469635627,51.469596182193946,-56.35627530364373,1229.6323529411748,-1.14368344945445,1.9768348070487984,2.059254029258712,-0.0824192222099131,-7.426331420204465,-1.0696633811496723,-6.356668039054792,22499.942750603568,0.7142857142857117,0.7117467768864572,23.887973640856664,-0.7142857142857082,22623.0,4,-0.0769841197583502,-3.2828311411266924,0.653587366756625,0.488762788427195,-2.891151738390718,0.0682652866287156,0.3412981831438912,0.9908545394425374,-0.9762832264901532,0.057689960186309
2023-07-03,22533.0,22769.0,22419.0,22623.0,22623.0,902931,35258680.633124985,18190800,0.2642704205037672,131579291.56264856,3546782.64452101,667638.9100670688,12446.689988601822,22609.47246066247,76.4107733073584,10.583094279198267,22222.35,23737.170685757806,20707.52931424219,13.633307780300536,0.6322433749970781,0.0,0.0,22476.93333333333,22898.73333333333,22055.13333333333,3.7531810389317584,0.6731468310415714,0.0,0.0,19642.0,23256.0,21449.0,16.262906488287694,0.8248478140564471,475.8908544888105,1.4803044038040838,423.30652234216177,442.9019538286174,-19.59543148645565,22556.58333333333,21661.384615384617,22387.016308196176,21963.70978585401,1.0167664670658685,0.9565868263473054,0.0601796407185628,0.3272764796032579,24.76326098909714,643.6500000000015,97.82958981167732,89.55770585975762,8.27188395191969,22446.0,21210.5,21828.25,21210.5,99.99996576042092,34.72351136408101,24.05084600599972,13.838065298502542,49.60920437542401,20594.5,21159.0,52.0,8.0,44.0,22050.0,23052.10672384,0.0,0.0,63.36156983393774,0.3138814920700294,0.2165426293217117,0.1190380803854104,26.347293839249243,57.876237933347305,48.74493927125506,49.54196092717243,-51.25506072874494,1200.4176470588243,-1.140534871525957,1.9272997433921537,2.0328631720854,-0.1055634286932463,-11.245345569767798,-3.104799818873297,-8.1405457508945,22502.68184683184,0.2792553191489411,0.2788661258762204,24.233937397034587,-0.2792553191489304,22678.0,0,-0.3942722093777746,-1.7114839171809706,-3.632722602267677,0.2357608694248085,-0.7437990662612322,0.2959864727633032,-3.938358116950411,-4.695924719781999,-0.1381281878550453,0.0577306009032554
2023-07-04,22715.0,22810.0,22550.0,22678.0,22678.0,716096,35247663.77158652,18906896,0.2495625551741729,118408718.4822702,3122486.370542497,387200.3990956433,4262.422597324931,22605.8568997571,75.28814049308787,10.608823412618058,22352.1,23515.50068763936,21188.69931236064,10.40976630955804,0.6400635238841401,0.0,0.0,22486.733333333334,22884.533333333333,22088.93333333333,3.538086160432367,0.7404055639349758,0.0,0.0,19865.0,23256.0,21560.5,15.170834060334377,0.8295488056620466,454.3017690399295,1.4997276400641728,415.162857925101,437.3541346479142,-22.1912767228132,22540.916666666668,21757.53846153846,22431.78303001215,22016.62017208705,1.0344440884331945,1.0134572252483178,0.0209868631848766,0.324309903390569,24.724408242135983,468.9000000000015,98.51354244917972,93.11396909992465,5.399573349255078,22446.0,21210.5,21828.25,21210.5,99.99998288021048,34.25480082604968,23.7294883101772,13.30109652467875,59.281566259493,20594.5,21159.0,48.0,4.0,44.0,22050.0,23010.8624548864,0.0,0.0,64.13604384962757,0.3715207651729004,0.3117267378431939,0.2133949441544246,26.68386384040925,58.45876450028571,53.19838056680162,48.52901484480432,-46.80161943319838,1216.0264705882328,-0.8221814047056766,1.8856793398809224,2.003426405644505,-0.1177470657635826,-15.333670297278143,-5.550573914554267,-9.783096382723876,22507.21599363572,0.2431154135172253,0.2428203661027694,24.535969247666124,-0.2431154135172164,22523.0,1,0.2873592407787981,0.0,1.2420676156807955,0.4726207970972638,0.1640630725043479,0.2055267200416466,1.9769430057665005,-0.4779380776478632,-0.2298813307391753,-0.3465543125432759
2023-07-05,22649.0,22601.0,22398.0,22523.0,22523.0,846169,35443574.82084761,18060727,0.2168042065283198,82756587.98480304,-4330281.539503338,-728243.6503953739,-4042.471263500445,22592.94394692067,71.78844480545058,10.608823412618058,22456.55,23218.0496979643,21695.0503020357,6.781982966789646,0.5436310087696948,0.0,0.0,22505.533333333333,22878.93333333333,22132.13333333333,3.318295056326885,0.5233886805927545,0.0,0.0,20310.0,23256.0,21783.0,13.118666936817988,0.7511880515953836,436.87159213593657,1.552387403837053,391.6866210407934,428.22063192649006,-36.53401088569666,22516.08333333333,21852.42307692308,22445.81641001028,22054.129788969487,0.9533877143332778,1.0642583652405526,-0.1108706509072747,0.3184730299930076,24.531278663263805,39.45000000000073,95.73834025807244,95.24040225957648,0.4979379984959564,22415.5,21210.5,21813.0,21210.5,99.99999144010523,33.25300237670554,22.707575622169944,15.066103015997273,22.787790132909024,20594.5,21159.0,44.0,4.0,40.0,22050.0,22971.267956690943,0.0,0.0,60.26951393119045,0.0858495674629613,0.2570839415686304,0.2617844362445119,25.981828483896606,56.67052816847397,40.64777327935223,47.53036437246964,-59.35222672064777,1178.270588235293,-1.3058148196836248,1.776023922905804,1.9579459090967648,-0.1819219861909606,-18.114953532676843,-8.063449838178784,-10.05150369449806,22507.44459081377,-0.6834817885175037,-0.6858282230407298,23.684788577704552,0.6834817885175113,22111.0,2,0.0,0.4807687899064632,1.0620431690724246,-0.6826214629325591,0.9038614221150992,1.2242559223610527,0.840335166272169,0.8781550376441203,-3.899081372797795,0.2302358678893767
2023-07-06,22395.0,22459.0,21913.0,22111.0,22111.0,1285300,35090470.425243214,16775427,0.1386137428985563,-4714867.441597402,-13317591.223838791,-1692133.6419779265,-29294.64841684778,22486.284095196457,58.75784514227893,10.608823412618058,22489.9,23117.80314539721,21861.996854602785,5.583867828645006,0.1982814923149443,0.0,0.0,22462.4,22822.9,22101.9,3.209808390911033,0.0126213592232989,0.0,0.0,21191.0,23256.0,22223.5,9.181899430410985,0.4455205811138014,454.184432922343,1.760922688225711,335.96379589165736,409.7692647195236,-73.8054688278662,22484.0,21955.153846153848,22394.306193085624,22058.342397193966,0.8583998696431481,1.0764217044158384,-0.2180218347726903,0.3065895619683938,24.35606176269902,-78.90000000000146,89.28605891488809,95.64813563832266,-6.362076723434569,22361.5,21210.5,21786.0,21210.5,49.99999572005262,30.93888655652561,20.623801566840143,20.9796697114732,-86.69712664134025,20392.0,21038.5,40.0,4.0,36.0,22050.0,22933.257238423303,0.0,0.0,51.39943030783788,0.0,0.1524567775452872,0.2404224856523704,22.76042970945041,49.09831723423088,14.743112434847356,36.196422093667074,-85.25688756515264,1054.6205882352951,-1.711415362731152,1.5230690948672334,1.8709705462508583,-0.3479014513836251,-18.02745801141776,-10.05625147282658,-7.971206538591181,22462.27158026702,-1.8292412200861308,-1.8461787069222524,21.4222954420648,1.829241220086132,21999.0,3,-0.3746391886310789,-1.9323653692280367,0.4802276472792357,-0.7173110654975545,0.2073014471788781,0.4749260435691127,0.0,-1.218161394785113,0.0882987935900843,7.009616264930145
