Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,ssx_601985.SS_2021-09-15_2023-09-15_Close_percent,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,ssx_600188.SS_2021-09-15_2023-09-15_Close_percent,jpx_6920.T_2021-09-15_2023-09-15_Close_percent,asx_MEZ.AX_2021-09-15_2023-09-15_Close_percent,asx_AFI.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent
2023-05-26,1733.0,1763.0,1732.0,1741.0,1716.5933837890625,342158,5583336.163693477,14162011,-0.2447698536327022,-2845418.560956776,-203853.19063122885,-74035.47926742527,-5469.647211963353,1771.9247003558578,39.59314618717161,1011.7772595635186,1788.15,1844.687686546239,1731.612313453761,6.323595508904623,0.0830214952159498,0.0,0.0,1768.1333333333332,1808.8333333333333,1727.4333333333332,4.603725209260255,0.166666666666668,0.0,0.0,1718.0,1850.0,1784.0,7.381931046053183,0.1742424242424242,43.00096081804751,3.3441087321643,-9.162147595874783,-2.500868275871888,-6.6612793200028975,1769.6666666666667,1786.6538461538462,1767.327480486577,1776.489628082452,0.8539518900343642,1.0790378006872852,-0.2250859106529209,-0.0089277039081684,23.47142407110528,1.849999999999909,-1.4308154344382815,17.81109569447508,-19.24191112891336,1768.5,1781.0,1774.75,1740.5,0.0182017717155989,13.762250116996146,19.85671623166892,14.683126272267966,-131.53692614770543,1778.5,1776.0,28.000000000000004,96.0,-68.0,1719.94,1820.1669251145088,0.0,0.0,41.78428883502107,0.0233686803251753,0.1227084617223639,0.1467178952372419,-6.90000124124675,40.95481257735228,19.00826446280992,27.823691460055105,-80.99173553719008,-28.57941176470581,-3.492239467849224,-0.5157445025876358,-0.1411268029094735,-0.3746176996781623,-18.58799211551696,-21.10891230798996,2.520920192473003,1772.1048784234813,0.0574712643678143,0.0574547559613947,8.8125,-0.0574701357368212,1709.6915283203125,4,0.0,-1.7492659708363902,2.495839173332669,4.692252956657697,-1.3701633605884638,1.785716185235998,0.7012654382643007,-0.6688963210702354,0.09436505796711,1.6840399039149077
2023-05-29,1736.0,1744.0,1732.0,1734.0,1709.6915283203125,117804,5504800.163693477,14044207,-0.1909862521061305,-2556734.195105808,-96770.90760924926,-70418.34143679285,-277.0093954458728,1769.533278958258,41.28487735823531,1007.7092292263878,1783.2,1840.4943278169897,1725.9056721830104,6.42601254116079,0.0706381253205778,0.0,0.0,1764.0,1803.8,1724.2,4.512471655328794,0.1231155778894468,0.0,0.0,1718.0,1850.0,1784.0,7.402422611036338,0.1212121212121212,39.90086473624276,3.442328869629024,-11.142072428157917,-4.229109106329094,-6.912963321828823,1765.0,1786.0384615384614,1762.2001757963346,1773.3422482244926,0.9014598540145984,1.114963503649635,-0.2135036496350365,-0.0238134120538573,23.362542750948343,-12.200000000000044,-7.991524818330165,13.101023794453615,-21.09254861278378,1768.5,1789.5,1779.0,1740.5,0.0091008858577994,13.849133308269018,19.45924989270907,14.389218237533818,-141.4682539682538,1760.75,1776.0,24.0,100.0,-76.0,1721.8412,1820.1669251145088,0.0,0.0,40.48068767026333,0.0,0.0077895601083915,0.0889155565652646,-8.625823405021963,33.040047123679926,13.223140495867767,16.80440771349863,-86.77685950413223,-30.57352941176464,-3.128491620111732,-0.6283091963389241,-0.2385632815953637,-0.3897459147435604,-23.07374448783739,-21.501878743959445,-1.5718657438779466,1768.6996051108288,-0.4020677771395697,-0.4028782427702104,8.375,0.4020669969911807,1703.775634765625,0,-0.2747252747252702,-1.575938897580656,-0.5119522535280652,2.813295670142111,2.267272917436358,-2.8282869855318182,0.0,-0.5613472333600669,-0.5937120496559203,4.159868371612902
2023-05-30,1752.0,1768.0,1705.0,1728.0,1703.775634765625,501452,5369487.719249033,13542755,-0.2230776500554561,-2621302.4529478354,-18845.27332626054,-82972.07869328346,-2208.779951863166,1765.5707476327016,36.46677597757422,1007.7092292263878,1777.65,1833.7401952216296,1721.5598047783703,6.310600536846933,0.0574092780046713,0.0,0.0,1758.5,1799.0,1718.0,4.606198464600512,0.1234567901234567,0.0,0.0,1705.0,1845.0,1775.0,7.875566056310297,0.1642857142857142,42.21077826261848,3.5684389439341206,-13.044952881620247,-5.9922778613873255,-7.052675020232922,1761.4166666666667,1785.0,1756.9386102892065,1769.9835631708263,0.8412162162162162,1.0777027027027026,-0.2364864864864864,-0.0390335879008458,23.43700434645637,7.349999999999909,-14.43394717232566,7.910865225506827,-22.344812397832484,1760.0,1783.0,1771.5,1740.5,0.0045504429288997,12.900484221322587,17.48090983527529,17.283432348432274,-137.81809019904227,1757.0,1776.0,20.0,100.0,-80.0,1721.8412,1815.0,0.0,1.0,39.34753823995623,0.0,0.0077895601083915,0.0460958606463823,-10.39770878925103,35.970333307068,17.16417910447761,16.46519468771844,-82.83582089552239,-33.608823529411666,-2.4280067758328627,-0.7370098317891124,-0.3382525916341135,-0.3987572401549989,-18.68197136425515,-20.937897268018585,2.2559259037634334,1761.5241716308974,-0.34602076124568,-0.3466207976486224,8.000000000000007,0.3460211071233203,1706.733642578125,1,-0.2739726027397324,-0.564173214087262,0.9507653961975108,1.677634709046643,0.8922586426435828,0.589388385430297,0.4237293665200354,-0.1025290498974698,-1.3279678068410448,0.8510723293451861
2023-05-31,1728.0,1739.0,1728.0,1731.0,1706.733642578125,2104906,4412712.264703579,15647661,-0.3081394582579091,-1344728.1025267164,-1567.7659714970646,-89241.1791690842,1919.2226667627835,1754.0338662470108,27.695728296122823,1007.7092292263878,1773.45,1830.2988346406544,1716.6011653593455,6.411100920877874,0.1266414230975039,0.0,0.0,1752.6666666666663,1789.3666666666668,1715.9666666666665,4.18790414606316,0.2048138056312461,0.0,0.0,1705.0,1839.0,1772.0,7.555893879162085,0.1940298507462686,39.08970043635664,3.64365907200456,-14.1478369647416,-7.623389682058181,-6.524447282683419,1756.9166666666667,1783.7692307692307,1752.9480548600975,1767.095891824839,0.8961748633879781,1.1821493624772312,-0.2859744990892531,-0.053429178007738,23.38728391327667,26.549999999999955,-19.182981936455302,2.568611781072412,-21.751593717527715,1760.0,1783.0,1771.5,1740.5,0.0022752214644498,12.01959578344376,17.153001990657142,16.95922879710787,-126.1904761904764,1757.0,1776.0,16.0,96.0,-80.0,1721.8412,1812.8,0.0,0.0,40.248165799316745,0.0721010872862325,0.0240336957620773,0.0132042719929535,-11.661620363344936,35.49359924191666,22.80701754385965,17.731445714735017,-77.19298245614036,-38.59117647058838,-3.0252100840336134,-0.8006264419601731,-0.4307273616993254,-0.3698990802608476,9.876969255973204,-14.774923963220226,24.65189321919344,1757.6272480815132,0.173611111111116,0.17346058122083,8.187499999999993,-0.1736148676000368,1736.31298828125,2,0.546448087431699,1.2622769105037437,3.222490560307449,9.233863685507572,2.5433267861548785,0.3952615997807811,-0.4255324725703957,2.0029589165813064,0.608948901244375,0.8583610957106913
2023-06-01,1705.0,1766.0,1708.0,1761.0,1736.31298828125,184661,4565535.161255304,15832322,-0.2840068924466651,-361219.8021657572,109931.17117312264,-58333.200967163975,6854.714645917581,1751.9784930365404,31.62089067679437,1025.1738605821313,1771.5,1827.236881864708,1715.763118135292,6.292620024240253,0.4058074326306323,0.0,0.0,1751.1666666666663,1786.7666666666669,1715.5666666666664,4.065860854668346,0.6381086142322093,0.0,0.0,1705.0,1839.0,1772.0,7.564211120519333,0.417910447761194,40.98073039272097,3.5545671016429643,-12.457528631406603,-8.590217471927867,-3.867311159478737,1753.6666666666667,1782.7692307692307,1754.186815650852,1766.6443442822583,0.912885662431942,1.0834845735027223,-0.1705989110707804,-0.0632748987549277,23.47033545835962,12.5,-21.809436196515144,-2.496773800230483,-19.31266239628466,1760.0,1783.0,1771.5,1743.0,7.07621084816025,12.10297242195588,19.98295486124866,15.326715044402322,-81.50313569697377,1757.25,1776.0,12.0,92.0,-80.0,1721.8412,1810.644,0.0,0.0,48.48589713530791,0.7315849992804,0.2678953621888773,0.0999062060197821,-10.5095781757097,45.217572437285966,49.12280701754386,29.698001221960386,-50.87719298245614,-43.95588235294122,-2.166666666666667,-0.7051520398956006,-0.4856122973385804,-0.2195397425570201,3.054182802397824,-11.209102610096618,14.263285412494442,1757.6836904583165,1.7331022530329363,1.7182553319996965,10.062499999999996,-1.7330967741658585,1710.677490234375,3,1.098901098901095,0.5681801633524088,0.9210094997733904,0.4423117138770323,-2.3094662025562656,-0.793650563405734,0.7062110319640169,-0.6038787597259301,-0.6925945657964832,0.3463187687727469
2023-06-02,1785.0,1778.0,1733.0,1735.0,1710.677490234375,207857,4376154.339033081,15624465,-0.3194077062977672,-1081657.2589992206,400515.739186075,-24231.042703898664,131.49285550493687,1750.887634261544,34.924323666145625,1025.1738605821313,1767.6,1822.077151173683,1713.1228488263168,6.163968225128205,0.2007919898742027,0.0,0.0,1749.6,1786.9,1712.3,4.263831732967543,0.3042895442359249,0.0,0.0,1705.0,1839.0,1772.0,7.580900656257072,0.2238805970149253,41.38265735344887,3.5986809773967345,-13.06532092145585,-9.485238161833465,-3.580082759622385,1749.5833333333333,1780.2692307692307,1751.2349978584132,1764.300318779869,0.9460869565217392,1.0121739130434784,-0.0660869565217392,-0.0723774226550757,23.547294905310203,7.400000000000091,-24.054280506375942,-7.17293213769904,-16.881348368676903,1760.0,1783.0,1771.5,1748.5,10.444182886852357,12.535486747168246,20.48050963028999,14.18575020538905,-64.73414647024603,1760.0,1776.0,8.0,88.0,-80.0,1721.8412,1808.53112,0.0,0.0,42.95825644216504,0.2890614500496701,0.3642491788721007,0.2187260789410184,-11.113648090027093,38.96028992537445,26.31578947368421,32.74853801169591,-73.6842105263158,-40.94411764705888,-2.7466367713004485,-0.7405383756032753,-0.5365975129915195,-0.2039408626117558,-2.522808617338306,-9.471843811544955,6.949035194206651,1757.1522180725651,-1.4764338444065883,-1.4874416115246092,8.437500000000009,1.4764330060245214,1718.5654296875,4,0.0,1.0000023014691664,-1.0368256930073445,-2.221395213779502,3.0248300070317384,0.3936958770106997,-0.2844907706512458,-2.216322290199699,-1.6666666666666714,-1.4769761102324424
2023-06-05,1752.0,1758.0,1728.0,1743.0,1718.5654296875,113040,4376154.339033081,15737505,-0.347300878548005,-797946.2219993321,-331740.97664543526,-60289.20439882239,-2547.6491939509087,1749.192719047607,31.58383318168296,1029.9008870286195,1763.35,1811.171647817701,1715.5283521822987,5.423954157450445,0.2872302510614518,0.0,0.0,1747.7,1786.1,1709.3,4.394346855867709,0.4388020833333342,0.0,0.0,1705.0,1839.0,1772.0,7.599172030510109,0.2835820895522388,40.24439161810398,3.6064562648819054,-12.754442277802582,-10.139078985027288,-2.615363292775294,1746.9166666666667,1776.7307692307693,1749.968075110965,1762.7225173887675,0.9508196721311476,1.0965391621129326,-0.145719489981785,-0.0795803756402445,23.66877807003933,-8.349999999999909,-27.120634607831924,-11.632318909202125,-15.4883156986298,1760.0,1777.5,1768.75,1761.0,11.786153647966442,12.72567280892245,19.44143913668659,14.311618513284866,-77.79324747650509,1771.0,1776.0,4.0,84.0,-80.0,1721.8412,1806.4604976,0.0,0.0,45.03467311327598,0.6069354725455721,0.5425273072918806,0.3915572827842862,-11.00701795941182,42.65310375956005,33.333333333333336,36.25730994152048,-66.66666666666667,-38.7088235294118,-1.8028169014084507,-0.7235649486509393,-0.5739910001234034,-0.1495739485275359,-8.928690163445323,-9.36321308192503,0.4345229184797077,1756.8206356470105,0.4610951008645614,0.4600353139061042,8.937499999999998,-0.4611003241788296,1754.0606689453125,0,-6.0111151801215215,1.2986992859598416,-1.0615706413821755,-0.941695887693058,0.0,-1.38339633509392,0.4255324725703673,-2.92490118577075,-5.490502211813691,-1.1986288147351305
2023-06-06,1750.0,1808.0,1745.0,1779.0,1754.0606689453125,120593,4385725.212048954,15858098,-0.3506639364177888,-63761.33314228477,1750101.5813521517,32162.281963512003,3011.955120605932,1748.9258974688098,31.542119829430888,1029.9008870286195,1762.55,1808.734304693264,1716.365695306736,5.240623493604586,0.6780908049742638,0.0,0.0,1749.3,1791.8,1706.8,4.8590864917395535,0.8494117647058829,0.0,0.0,1705.0,1839.0,1772.0,7.602621202235397,0.5522388059701493,42.71995245629358,3.516763472887319,-9.493731747558058,-10.010009537533442,0.5162777899753834,1748.9166666666667,1774.6538461538462,1754.4345250938934,1763.9282568414517,0.952212389380531,1.015929203539823,-0.063716814159292,-0.0811000135282433,23.884956247974483,0.4500000000000455,-26.38741331288125,-15.447961234981802,-10.939452077899452,1760.0,1777.5,1768.75,1761.0,55.89307682398322,14.18925038012978,25.525877472878484,12.796731956663454,47.751078250153405,1771.0,1776.0,16.0,80.0,-64.0,1705.0,1806.4604976,1.0,0.0,53.27699674460227,1.0,0.6319989741984139,0.5129251534541317,-8.271988153343408,46.1001236270756,67.27272727272727,42.30728335991495,-32.72727272727273,-30.752941176470586,1.3675213675213675,-0.5382152993318362,-0.56683585996509,0.0286205606332538,-14.411992239455984,-10.37296891343122,-4.039023326024763,1757.2568159067923,2.06540447504302,2.0443642145814067,11.187499999999996,-2.065399352544105,1740.2569580078125,1,1.3520604402194607,2.0467883421838025,-2.6260492357406378,-0.2870486128263678,-2.141528270743251,-0.3898681776987871,0.2849029688885878,-0.1755540926047842,-0.7400098667982178,2.030455811570661
2023-06-07,1760.0,1774.0,1748.0,1765.0,1740.2569580078125,160473,4435101.519741262,15697625,-0.3381380357610642,-375598.5712648155,-251132.5892829324,103748.98027175116,1227.876557543109,1748.8637582747974,31.882261948265963,1029.9008870286195,1760.6,1802.735021063246,1718.4649789367538,4.78643883485699,0.5522130983795587,0.0,0.0,1748.4666666666667,1791.3666666666668,1705.5666666666668,4.907156746863916,0.6926961926961911,0.0,0.0,1705.0,1839.0,1772.0,7.611041690332841,0.4477611940298507,41.54795721066422,3.398051954780767,-7.947662451809947,-9.597540120388745,1.649877668578796,1749.0833333333333,1771.8076923076924,1756.059982771756,1764.007645223566,1.0436432637571158,1.0113851992409868,0.032258064516129,-0.0801181066792896,23.9579906617156,-2.599999999999909,-27.15531206961267,-18.84070511719626,-8.314606952416408,1756.5,1775.0,1765.75,1761.0,77.94653841199161,15.548286696250877,24.209701910371702,12.136901715794924,0.3551767004081292,1771.0,1776.0,12.0,76.0,-64.0,1707.06,1806.4604976,0.0,0.0,50.12882381063425,0.7739917217228526,0.7936423980894748,0.6560562265265898,-6.972638316399688,45.92058353350881,54.54545454545455,51.71717171717173,-45.45454545454545,-24.385294117647163,0.1134429948950652,-0.4505458053614433,-0.5435778490443607,0.0930320436829174,-18.34706430477034,-11.967787991699046,-6.379276313071292,1757.330214374598,-0.7869589657110709,-0.7900718298437859,10.312499999999991,0.7869574400639152,1705.7476806640625,2,0.0,-0.1492624098013522,-0.0341241768446138,0.9660201921084592,5.241566475866279,3.689326176851779,-0.2857169850616543,0.8543263964950683,2.8893241919686545,0.5181365375367335
2023-06-08,1758.0,1777.0,1729.0,1730.0,1705.7476806640625,223316,4221090.353074595,15474309,-0.3349918061036072,-1438521.632512699,-171953.6441634276,88980.25752570033,-5691.219267277826,1744.972138152553,13.896873962098,1029.9008870286195,1757.6,1799.477917808794,1715.7220821912058,4.765352504414441,0.1704707224698254,0.0,0.0,1747.0,1785.7,1708.3,4.430452203777911,0.2803617571059434,0.0,0.0,1705.0,1819.0,1762.0,6.486117432862995,0.219298245614035,42.1931614895978,3.255513965256414,-9.43780573916638,-9.56559324414427,0.127787504977892,1746.75,1768.5384615384614,1752.0507546530243,1761.4885603921907,0.939670932358318,0.9981718464351006,-0.0585009140767824,-0.0811897232471066,24.11975738455914,16.40000000000009,-27.54874518874188,-21.74269731211888,-5.806047876622994,1756.5,1772.0,1764.25,1762.5,82.2401759971282,15.99554394216135,22.29295403629811,14.309910274454015,-64.61324687355301,1771.75,1776.0,8.0,72.0,-64.0,1709.0788,1806.4604976,0.0,0.0,43.248421972675686,0.2800456120687213,0.6846791112638578,0.7034401611839155,-8.08613160120854,42.47965046348464,22.727272727272727,48.18181818181819,-77.27272727272727,-21.11176470588248,-1.5927189988623434,-0.5357858093080705,-0.5420194410971026,0.0062336317890321,-20.27401332019459,-13.629033057398155,-6.644980262796436,1757.0525755798842,-1.9830028328611915,-2.002928187557273,8.125000000000004,1.982998957996131,1747.1588134765625,3,-5.716104012346435,-1.937402930321113,-0.9549809475745406,-2.565031184403935,0.5531579529271937,1.20967214962414,-0.1424549479732775,1.391957578435708,1.7271810388300537,-1.2152764623886156
