Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_8830.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent,jpx_6723.T_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent
2022-04-19,1331.0,1362.0,1330.0,1348.0,1178.022705078125,1754107,1540441.9804074136,19952272,0.2110321354322774,2716924.4753759205,-27364.35120548518,1338.2766015726695,-30417.341954022988,1381.8111150298907,60.96593391896696,844.9331085471708,1364.15,1419.9076003787857,1308.3923996212145,8.17470225104066,0.3551766943852844,0.0,0.0,1371.6666666666667,1410.5666666666668,1332.7666666666669,5.67193195625759,0.1958011996572381,0.0,0.0,1293.0,1449.0,1371.0,11.43569255580398,0.3525641025641026,42.60665804245414,2.9728720050925155,21.77681334791123,28.027050248234247,-6.250236900323017,1376.0833333333333,1339.3846153846157,1364.267891240714,1342.4910778928029,0.9265442404006676,0.9682804674457428,-0.0417362270450751,0.3269408589457023,24.3593446312169,41.84999999999991,77.02075106109103,88.94138050725002,-11.920629446158983,1370.5,1332.0,1351.25,1315.0,9.116237362739122,43.34053028538684,22.504533854579343,13.035575852432762,-48.2951098167696,1257.5,1237.0,52.0,4.0,48.0,1335.916194687006,1429.725241482222,0.0,0.0,51.36500353554701,0.0,0.1001985105814303,0.1306852122692787,15.414089788811763,48.33322230765179,15.126050420168069,28.84133465333036,-84.87394957983193,49.19117647058829,-4.9365303244005645,1.6221197821360938,2.1052401740493254,-0.4831203919132316,-12.4854860698937,-12.48219942027745,-0.0032866496162498,1359.209167989659,-0.4431314623338234,-0.4441161999968024,16.912402428447535,0.443140361550121,1191.13134765625,1,-0.6303710939932472,-1.203500186305618,-0.9181101505695608,-0.0764588016998573,-0.9977625981636749,0.904989629591256,-0.5779698888817393,-1.676851468919608,-2.7777777777777715,-0.4788689571298619
2022-04-20,1325.0,1373.0,1344.0,1363.0,1191.13134765625,1842662,2112302.6010970687,21794934,0.0796021688564048,6277353.836036503,19672.625798979952,2512.630391271901,12731.399109792288,1380.1507244517918,64.0230330770948,844.9331085471708,1366.05,1418.8533142899223,1313.2466857100774,7.730802575297037,0.4711192371064666,0.0,0.0,1368.6,1405.7,1331.5,5.421598714014325,0.4245283018867922,0.0,0.0,1297.0,1449.0,1373.0,11.126971926357015,0.4342105263157895,41.24599223820873,3.1484223227281256,20.06257374168422,26.43415494692424,-6.371581205240023,1372.5,1343.8076923076924,1364.072831049835,1344.0102573081508,0.93354943273906,0.9367909238249594,-0.0032414910858994,0.3095483182820077,24.440794069559924,33.950000000000045,71.99595616709016,87.49517351221903,-15.49921734512887,1370.5,1332.0,1351.25,1315.0,4.558118681369561,42.42527052408166,23.272367429096523,12.386747382262426,-17.907227615965382,1257.5,1237.0,48.0,8.0,40.0,1335.916194687006,1423.741726993289,0.0,0.0,54.00631571924549,0.1379086532876321,0.0459695510958773,0.0846337725554059,14.307642446087335,52.70836634768193,27.73109243697479,19.595448798988627,-72.26890756302521,42.9588235294118,-3.058321479374111,1.492739629968786,1.9827400652332177,-0.4900004352644316,-8.034443069942032,-11.592648150210367,3.558205080268335,1359.250691287218,1.1127596439169052,1.1066140224280652,18.213356461405027,-1.1127665469958572,1169.28369140625,2,1.3667389399985126,-0.5765800215853858,-0.5448778228909958,0.1527931405902336,-2.350543205755301,-0.5784063911179231,-0.2873186335104094,-0.4007446229140612,1.899196493791095,-0.2149290325506854
2022-04-21,1354.0,1374.0,1326.0,1338.0,1169.28369140625,3002613,610996.1010970687,18792321,-0.0168648990216253,-5343028.854825853,-13588.164708538863,-7082.538390857626,-34569.20690634858,1373.2429279492276,51.52031848112729,844.9331085471708,1366.0,1418.9074663918086,1313.0925336081914,7.746334757219415,0.2353870643450893,0.0,0.0,1366.1666666666667,1404.1666666666667,1328.1666666666667,5.56301085763084,0.1293859649122797,0.0,0.0,1307.0,1449.0,1378.0,10.395314787701318,0.2183098591549295,41.92139301438785,3.403431013303242,16.49657320983465,24.44663859950633,-7.950065389671675,1367.3333333333333,1348.076923076923,1360.0616262729372,1343.5650530631026,0.8901830282861897,1.033277870216306,-0.1430948419301164,0.287915338029282,24.493156852464782,9.0,65.71041678343308,84.68821171685715,-18.97779493342408,1363.0,1332.0,1347.5,1317.0,2.279059340684781,40.77973958876961,21.375873444526043,14.433257376041226,-69.03353057199162,1258.5,1237.0,44.0,4.0,40.0,1335.916194687006,1418.1172233736916,0.0,0.0,49.20949801746351,0.0,0.0459695510958773,0.064045870924395,11.886115836761526,48.40994031445842,9.75609756097561,17.537746806039497,-90.2439024390244,34.83235294117662,-4.428571428571428,1.2278209508520064,1.8317562423569755,-0.6039352915049692,1.5754401299946037,-8.959030494169372,10.534470624163976,1358.666036750157,-1.8341892883345527,-1.8512191008359653,16.04509973980919,1.834193709450176,1171.031494140625,3,-2.280598607303048,-0.3224627753261586,-2.0709343914881515,-2.1423162151389192,-0.9818493056277476,-0.3631892035827775,-2.796233365971773,-1.7961315334335524,-3.052866716306781,-1.035052821905836
2022-04-22,1329.0,1397.0,1325.0,1340.0,1171.031494140625,1831697,-457493.815569598,20624018,-0.0442011195980197,-4056397.01842216,43238.5924091157,-5349.112582473725,-52335.64338534864,1369.2051490428453,51.92350797275997,846.1960877826674,1366.75,1417.7004661411488,1315.7995338588512,7.455711160219325,0.2374901347723287,0.0,0.0,1362.5,1403.4,1321.6,6.003669724770655,0.2249388753056241,0.0,0.0,1307.0,1449.0,1378.0,10.38961038961039,0.2323943661971831,44.92925371294906,3.5838724493090464,13.674247172518562,22.292160314108774,-8.617913141590211,1364.4166666666667,1351.3076923076924,1356.9752222309469,1343.3009750584283,0.8677165354330708,0.9937007874015747,-0.1259842519685039,0.2641520623787979,24.727732151740955,5.25,56.82871577445104,80.64431819332847,-23.815602418877432,1362.5,1332.0,1347.25,1317.0,1.1395296703423905,39.85686396773226,22.605278361298343,12.754287004050337,-48.81701108116175,1258.5,1237.0,40.0,8.0,32.0,1335.916194687006,1410.7478455037965,0.0,0.0,49.59520295958365,0.0223894099706312,0.0534326877527544,0.0484572633148363,10.038268138162293,42.21471998158376,12.096774193548388,16.527988063832932,-87.90322580645162,30.741176470588243,-2.5454545454545454,1.0179585533259805,1.6689967045507763,-0.6510381512247962,2.638502063328566,-6.639523982669785,9.27802604599835,1357.600621795185,0.1494768310911887,0.1493652256783662,16.218560277536852,-0.1494763629408879,1160.5445556640625,4,3.753884651200877,0.78570872153675,1.588046164218639,0.0749049542352224,-0.2142391275390025,1.5078317556506846,0.1114787273605202,0.5881506066992586,0.72254335260115,2.750329932858932
2022-04-26,1320.0,1344.0,1320.0,1332.0,1164.040283203125,1888534,193531.62443040207,21260580,-0.0440726386863684,-3740680.0951673016,13343.683513243606,-13183.349822976888,-5523.334130552059,1358.5598617177916,55.71943062297858,838.6182123696883,1366.95,1416.1576213609271,1317.742378639073,7.199622716401781,0.1448720845125851,0.0,0.0,1354.7333333333331,1395.2333333333331,1314.2333333333331,5.979036464740909,0.2193415637860108,0.0,0.0,1309.0,1449.0,1379.0,10.24177914334833,0.1642857142857142,41.58269550748874,3.872616475474844,7.946541726309761,17.51227914394492,-9.56573741763516,1355.6666666666667,1356.3076923076924,1349.360957928666,1341.4144162023565,0.8464223385689355,1.0785340314136125,-0.232111692844677,0.2108154543223337,24.62585497789526,-8.950000000000045,45.08325799540671,70.23652927172276,-25.153271276316048,1354.5,1357.5,1356.0,1317.0,0.2848824175855975,37.191154853329,22.275788788967247,14.139643579949182,-129.46859903381656,1256.5,1237.0,32.0,16.0,16.0,1335.916194687006,1397.0,0.0,0.0,48.14609851017061,0.054649562958232,0.0256796576429544,0.0288584940175286,6.189860391522598,41.54792294579767,22.54901960784314,17.153317697808976,-77.45098039215686,17.952941176470404,-4.379038047379756,0.5924002031234322,1.310019559531075,-0.7176193564076428,2.096104087787339,-3.7415905375042895,5.837694625291629,1355.5795763058827,0.3012048192771122,0.3007521063955742,15.52471812662619,-0.3012144188692787,1157.9229736328125,1,-1.3776657918614037,0.575957326097992,1.6474101596865864,3.973013403416872,2.266327719251961,0.9491800867882176,-0.0956725239917801,1.0889863817080538,-2.027027027027032,0.588407514055902
2022-04-28,1301.0,1339.0,1316.0,1325.0,1157.9229736328125,713820,38353.36356083685,20546760,-0.0327440565877677,-3920117.224429116,-14499.453643775743,-7029.918658028801,1937.0491153804403,1356.756163764372,56.939476479168086,834.2110596019797,1365.7,1417.754202520069,1313.6457974799312,7.623080108379423,0.1090613434687752,0.0,0.0,1349.8,1389.0,1310.6,5.808267891539495,0.183673469387756,0.0,0.0,1309.0,1449.0,1379.0,10.251153254741158,0.1142857142857142,39.72442595673986,3.99344266876386,5.414584726632484,15.092740260482431,-9.67815553384995,1352.9166666666667,1358.0384615384614,1345.6131182473327,1340.1985335207005,0.8797127468581688,1.030520646319569,-0.1508078994614002,0.1833164879993834,24.53489399019395,3.2999999999999545,39.41533759173132,64.34354501092226,-24.92820741919094,1354.5,1371.0,1362.75,1317.0,0.1424412087927987,35.95776327091829,21.373107673298986,14.27141053094378,-134.40405748098067,1256.75,1237.0,28.000000000000004,12.0,16.000000000000004,1335.916194687006,1386.44,0.0,0.0,46.69294859377483,0.0,0.0182165209860773,0.0171197717619696,4.423360131951157,42.73325805222005,15.68627450980392,18.34981780322749,-84.31372549019608,8.620588235294235,-2.4300441826215025,0.4040136286680134,1.1288183733584627,-0.7248047446904493,-2.727251502372693,-3.538722730477972,0.8114712281052778,1353.064513959239,-0.5255255255255276,-0.5269112680012178,14.917606244579362,0.5255238722047721,1175.4010009765625,3,-2.263256464209661,-0.6688993561614041,-1.2704309641065237,-0.7042277746921712,-2.845537009322527,-1.0954581219096724,-1.30501835976726,-0.7993573881709892,-5.626406601650416,-0.2233045788428995
2022-05-06,1307.0,1307.0,1275.0,1278.0,1116.849365234375,750253,-50654.43028395576,19207152,-0.0220323633104489,-5647203.640159506,-29856.59504193919,-20402.673040167767,-13636.259987885958,1339.2578439139982,44.78409524047431,806.92088367448,1344.8,1405.3990098929037,1284.2009901070965,9.01234531423312,-0.0511641206519335,0.0,1.0,1322.5666666666666,1359.5666666666666,1285.5666666666666,5.5951810872797845,-0.1022522522522514,0.0,1.0,1275.0,1411.0,1343.0,10.113027959547887,0.0220588235294117,37.78753628319533,5.111078105480087,-7.661895236291684,3.2363712492716563,-10.89826648556334,1326.0,1353.923076923077,1321.4182500258587,1329.0801452621504,0.8115942028985508,1.1286231884057971,-0.3170289855072463,0.0465943956990083,24.66892190784664,3.200000000000045,3.404050623978592,32.29989953328802,-28.89584890930943,1336.0,1362.0,1349.0,1317.0,0.0044512877747749,29.150687916603285,17.973758057786057,16.241764479842367,-164.3421664342171,1275.0,1242.5,8.0,100.0,-92.0,1335.916194687006,1336.0061781012482,0.0,0.0,38.31111488271733,0.0,0.0,0.0372608399036641,-5.799398114114566,45.544194532816526,2.4,10.59201039948003,-97.6,-33.18235294117653,-5.612998522895126,-0.5764810544800093,0.241127790670462,-0.8176088451504714,-13.590391857777789,-6.824772647130789,-6.765619210647,1328.1510725012813,-1.7678708685626487,-1.7836843575024908,10.84128360797918,1.7678761007218498,1105.4886474609375,4,-1.6067741298372482,0.557409666514431,7.776576423497957,2.5502301206832527,-0.4629646027306791,4.059698104906374,2.373314896897895,-0.0318019378585461,-2.5917926565874723,1.263129608501529
2022-05-09,1280.0,1281.0,1246.0,1265.0,1105.4886474609375,587309,-313.6588553843321,18619843,-0.0261637119540537,-5931176.977279577,-163883.0666650775,-28030.185130250808,-19237.6959333076,1334.5831227432288,39.87038465865685,798.7127682693405,1339.45,1407.885297909779,1271.0147020902211,10.218417695289697,-0.0439444429550855,0.0,1.0,1314.3666666666666,1350.0666666666666,1278.6666666666663,5.432274099059123,-0.1914098972922478,0.0,1.0,1246.0,1411.0,1328.5,12.318488932024335,0.1151515151515151,37.5087826548758,5.438343465039976,-11.59494858267476,0.2701072828823734,-11.865055865557132,1319.0833333333333,1350.6538461538462,1312.7385192526497,1324.3334678353244,0.7915869980879541,1.191204588910134,-0.3996175908221798,0.0135173847058685,24.824639374297234,23.549999999999955,-4.218905514447879,25.51683050118814,-29.73573601563601,1302.0,1347.5,1324.75,1317.0,0.0022256438873874,27.78425590382525,16.810167864701906,20.554329539370308,-186.4254868410333,1285.0,1252.5,4.0,100.0,-96.0,1335.916194687006,1323.8049424809983,0.0,0.0,36.14799393448142,0.0,0.0,0.0,-9.046205160772288,44.83091452951464,12.582781456953642,10.361492124069295,-87.41721854304636,-48.5411764705882,-6.157270029673591,-0.8755308888800616,0.0177960547603573,-0.8933269436404189,-16.68240613554588,-8.796299344813807,-7.886106790732072,1317.2133591983668,-1.0172143974960912,-1.0224233775859126,9.713790112749354,1.017211284446887,1114.227783203125,0,2.961472161738925,0.0602692170625402,2.6217315698050925,0.7930143801356593,1.9508468778686,2.3646622234674624,0.1580154084039122,2.050544535004377,3.5087719298245617,-0.2539044419001612
2022-05-10,1275.0,1309.0,1274.0,1275.0,1114.227783203125,979456,-923800.74456967,19599299,-0.085121981912602,-3684643.123382495,100055.54103502352,-18592.818780149388,1768.5434720753146,1330.999930329168,44.67873327055416,798.7127682693405,1333.55,1402.8420630375522,1264.2579369624475,10.392120736013233,0.0775129399144221,0.0,0.0,1307.5666666666666,1339.5666666666666,1275.5666666666666,4.894587911387565,-0.0088541666666657,0.0,1.0,1246.0,1400.0,1323.0,11.548123429942637,0.1883116883116883,38.15790438938821,5.576556480811929,-13.74654367077892,-2.5332229078498854,-11.213320762929031,1311.75,1347.5,1306.9325932137806,1320.6791368845595,0.8375241779497099,1.1063829787234043,-0.2688588007736944,-0.0183066865651163,24.84236043490068,4.4500000000000455,-11.702612126495875,18.50863413575614,-30.21124626225201,1302.0,1347.5,1324.75,1317.0,0.0011128219436937,26.10461113217736,20.58355979865069,18.89800149449158,-117.60003197825476,1290.0,1252.5,4.0,96.0,-92.0,1246.0,1323.8049424809983,1.0,0.0,39.001108975292496,0.1597638946815947,0.0532546315605315,0.0177515438535105,-10.995867188332928,42.595854970406485,19.205298013245034,11.396026490066228,-80.79470198675497,-55.40294117647045,-6.456346294937637,-1.0408692987462935,-0.1939370159409729,-0.8469322828053208,-16.30896895739067,-10.29883326732918,-6.010135690061492,1311.778912544025,0.7905138339920903,0.7874056430905441,10.58109280138768,-0.7905224320719526,1117.723388671875,1,1.1851832772818651,0.9220109450655088,1.0879060425877043,2.078345910962611,-1.018332247320714,0.2230688255050381,-1.2296154369892491,0.1136040459291507,1.527272727272731,0.9351434244892118
2022-05-11,1369.0,1320.0,1260.0,1279.0,1117.723388671875,1294671,-1398513.44456967,20893970,-0.0809029847724524,-2418453.534327853,-6951.573025116034,-17134.763195837306,11804.448119042085,1326.3625003460918,52.78012096952438,798.7127682693405,1329.6,1401.8119103749518,1257.388089625048,10.8622007182539,0.1496422838194882,0.0,0.0,1303.8333333333337,1339.3333333333337,1268.3333333333337,5.44548127316886,0.1502347417840354,0.0,0.0,1246.0,1400.0,1323.0,11.582430806257522,0.2142857142857142,40.34211395044939,5.663059872212979,-14.956522230738074,-5.017882772427523,-9.93863945831055,1306.8333333333333,1342.1538461538462,1302.635271180891,1317.5917934116292,0.8422018348623853,1.0477064220183483,-0.2055045871559632,-0.047327216382478,24.95591122939397,10.400000000000093,-16.487712343392992,11.667415209222842,-28.15512755261584,1302.0,1347.5,1324.75,1317.0,0.0005564109718468,24.421882501790687,18.405481531545355,19.367332357572653,-103.46617451986832,1323.25,1278.0,4.0,92.0,-88.0,1246.0,1323.8049424809983,0.0,0.0,40.153053093203454,0.2242685066935557,0.1280108004583835,0.0604218106729717,-12.306962933625233,37.78302108037672,21.85430463576159,17.880794701986762,-78.1456953642384,-57.24411764705883,-4.409566517189836,-1.135140815655149,-0.3821777758838081,-0.7529630397713409,-13.581223131898524,-10.955311240243049,-2.625911891655477,1308.8178033706856,0.3137254901960817,0.3132343986316677,10.928013876843012,-0.3137244934515166,1098.4974365234375,2,0.1199390898585477,1.5122164402169034,-1.1665422551026836,-0.3265326164346334,2.0781612923868806,-1.628869664060261,0.5893013290376103,0.6498794705560158,-1.181683899556873,0.1868082227969978
2022-05-12,1279.0,1280.0,1237.0,1257.0,1098.4974365234375,1271517,-1487223.9329417632,19622453,-0.0798526544047781,-6069156.457995303,-106526.29890123372,-26148.972102995427,-17809.572438026033,1318.0085758654732,44.149555197701375,784.9741592764354,1324.0,1400.3727700165448,1247.6272299834552,11.53667220793728,0.0613619881439048,0.0,0.0,1296.4333333333334,1333.8333333333337,1259.0333333333333,5.769675777132146,-0.027183600713012,0.0,1.0,1237.0,1400.0,1318.5,12.31117824773414,0.1226993865030674,40.60790255540445,5.835523706827562,-17.48905218819027,-7.512116655580073,-9.9769355326102,1299.9166666666667,1336.423076923077,1295.6144602299848,1313.1035124181751,0.7799642218246869,1.1377459749552772,-0.3577817531305902,-0.0763718587765816,24.915571796420565,4.0,-21.84187882240006,4.8610578298749125,-26.70293665227497,1297.5,1343.0,1320.25,1317.0,0.0002782054859234,23.580917782428976,17.01582375115637,21.943552287600728,-146.6413524997739,1330.0,1278.0,12.0,100.0,-88.0,1246.0,1320.0,0.0,1.0,36.113557679882334,0.0,0.1280108004583835,0.1030920774924328,-14.64360072458049,39.50930422573443,12.5,17.853200883002213,-87.5,-63.65882352941162,-6.1940298507462686,-1.331886787507172,-0.5721195782084809,-0.7597672092986911,-11.454627819332009,-11.05517455606084,-0.3994532632711678,1301.3223367121388,-1.7200938232994512,-1.7350592988595537,9.019947961838692,1.7200992967752595,1098.4974365234375,3,-1.831280574406648,0.944879723348862,3.794204934390223,2.4410116890448563,1.9955692298939027,3.89691779744382,3.048637895594098,1.700736788366072,3.211678832116789,-0.6304863994056689
2022-05-13,1260.0,1273.0,1252.0,1257.0,1098.4974365234375,642635,-1823842.2662750967,20265088,-0.1139713430415992,-5202134.106853117,13071.183486738197,-24244.732946189924,-21871.2853792025,1310.1909808828102,55.18896286030162,784.9741592764354,1317.85,1394.9999189889395,1240.70008101106,11.708452250095204,0.1056379527195398,0.0,0.0,1289.8333333333333,1327.0333333333333,1252.6333333333332,5.768187104277046,0.0586917562724029,0.0,0.0,1237.0,1400.0,1318.5,12.368630724285769,0.1226993865030674,38.647112299864006,5.953170783133348,-19.27392264273908,-9.864477853011875,-9.409444789727203,1294.0,1330.923076923077,1289.6737740407564,1308.9476966834957,0.8308270676691729,1.1597744360902256,-0.3289473684210526,-0.1040715426489265,24.78534448208425,14.150000000000093,-28.692805864638725,-2.329946489049874,-26.36285937558885,1290.5,1329.5,1310.0,1317.0,0.0001391027429617,22.800021971593107,16.365937873091706,21.10546152250826,-123.8678603214489,1345.0,1292.0,8.0,96.0,-88.0,1246.0,1320.0,0.0,0.0,36.11355767988233,0.0,0.0747561688978519,0.1102592566048729,-16.558245070527285,37.41928696268019,12.5,15.61810154525387,-87.5,-67.57941176470581,-5.346385542168674,-1.4724746215279472,-0.7521905868723742,-0.720284034655573,-14.138022841591352,-11.671744213166942,-2.4662786284244103,1295.398343043595,0.0,0.0,9.019947961838692,0.0,1142.192626953125,4,2.6238203337783546,-0.914150691947384,-4.508870820158947,-0.166810863298096,-3.926955579967085,-3.400923353019792,-3.4314947650344862,-1.2144382437269456,-4.7511312217194615,-0.1272429865076958
2022-05-16,1250.0,1309.0,1250.0,1307.0,1142.192626953125,2198496,225603.1574537168,22463584,-0.0197374850187715,11244570.76555447,45622.09801609828,-24074.482545691168,87450.11933174224,1302.1332865744475,55.956312820114974,784.9741592764354,1314.9,1388.9078374228025,1240.8921625771975,11.256800885664669,0.4466272743867122,0.0,0.0,1284.8666666666668,1323.3666666666668,1246.3666666666668,5.99283972396617,0.7874458874458858,0.0,0.0,1237.0,1400.0,1318.5,12.396379952848124,0.4294478527607362,40.682401069877606,5.890538701061859,-16.4640755898331,-11.18439740037612,-5.27967818945698,1291.9166666666667,1328.3076923076924,1292.3393472652554,1308.8034228550885,0.8246628131021194,1.138728323699422,-0.3140655105973025,-0.1221962498695364,24.795630510639462,10.099999999999907,-33.26948134812513,-8.961430992863448,-24.308050355261685,1278.5,1324.0,1301.25,1317.0,6.955137148085878e-05,21.54228900222916,20.99124430168113,18.91919016915751,-57.75293780452827,1347.5,1292.0,4.0,92.0,-88.0,1246.0,1318.34,0.0,0.0,49.50369027330896,0.8862219469024244,0.2954073156341414,0.1660580949967922,-14.216936017445352,45.83301388396795,57.85123966942149,27.61707988980717,-42.14876033057851,-62.7911764705882,-1.8768768768768769,-1.2579486959101585,-0.8533422086799312,-0.4046064872302273,-5.256987491364376,-10.38879286880643,5.1318053774420544,1295.8734156589885,3.9777247414478856,3.900650503397429,13.356461405030352,-3.977723477259588,1130.8319091796875,0,0.7266139942767751,-0.7483250380359436,-0.0278451137502599,0.7493780072688452,0.0310958517994066,-0.0948717648024626,0.1327048025537465,-4.174889383167027,-0.3599712023038108,-1.0265954215224866
2022-05-17,1322.0,1322.0,1294.0,1294.0,1130.8319091796875,1094745,-869141.8425462833,21368839,-0.0953119898171003,7605105.656189545,72893.6875710782,-13233.82158295524,76561.30142814622,1300.497145239562,63.58824908528014,777.1664591459123,1310.0,1375.4186517745504,1244.5813482254496,9.987580423595483,0.3777107173108662,0.0,0.0,1283.3,1320.3,1246.3,5.766383542429674,0.6445945945945952,0.0,0.0,1237.0,1397.0,1317.0,12.213740458015266,0.35625,39.414160962889845,5.845528487451214,-15.1120407126009,-11.969926062821076,-3.142114649779824,1289.3333333333333,1325.3076923076924,1292.59483230137,1307.7068730139708,0.9515503875968992,1.003875968992248,-0.0523255813953488,-0.134800463701438,24.74839382495108,35.0,-37.71779359718958,-15.33138640478916,-22.386407192400423,1279.5,1324.0,1301.75,1317.0,3.477568574042939e-05,20.76727477967605,22.27023374916085,17.967932811790156,-19.96891996892035,1347.5,1292.0,20.0,88.0,-68.0,1237.0,1318.34,1.0,0.0,46.75956062200545,0.7046025413317344,0.5302748294113863,0.3001461046477932,-13.118411400299246,44.5897869858541,47.10743801652893,39.15289256198347,-52.89256198347108,-59.25588235294117,-2.339622641509434,-1.1556137712858416,-0.9137965212011132,-0.2418172500847283,-5.735485337662479,-9.45813136257764,3.7226460249151616,1295.8373474701991,-0.9946442234123998,-0.999623856337628,12.228967909800526,0.994641140675455,1106.362548828125,1,-2.073801919183481,-0.117276867199493,-0.461981381690947,-0.9228181520149406,0.1244453798866942,1.4218016492447845,-0.350321929031324,-1.0413378924743597,-0.0717360114777676,-1.732330691954985
2022-05-18,1310.0,1310.0,1255.0,1266.0,1106.362548828125,1424420,-1723793.8425462833,19944419,-0.1136955181812053,820981.9910196103,-98461.12803807863,-21219.87955090683,-41710.889000968506,1294.385205458089,53.060930091877104,777.1664591459123,1305.6,1370.424069603812,1240.775930396188,9.930157721172174,0.1945578992338422,0.0,0.0,1280.9666666666667,1320.9666666666667,1240.9666666666667,6.245283509849332,0.3129166666666663,0.0,0.0,1237.0,1397.0,1317.0,12.254901960784316,0.18125,40.97274486660086,5.938410794972898,-16.11415537331527,-12.798771924919915,-3.315383448395356,1282.75,1320.423076923077,1288.5033196396207,1304.617475012936,0.8628884826325411,1.0438756855575868,-0.1809872029250456,-0.1470187928016776,24.85296923336992,6.400000000000091,-42.80286382718682,-21.481111424433166,-21.321752402753653,1279.5,1318.5,1299.0,1317.0,1.7387842870214695e-05,19.76821471194056,20.129254230551,23.057503781474207,-74.44088813736718,1351.0,1292.0,16.0,84.0,-68.0,1238.7,1318.34,0.0,0.0,41.432283557769416,0.3520182918020803,0.6476142600120797,0.4910988016858691,-13.861667521436322,40.77878258692756,23.96694214876033,42.97520661157025,-76.03305785123968,-59.21176470588239,-5.87360594795539,-1.2351632322842747,-0.9780698634177456,-0.257093368866529,-3.907031399046638,-8.34791136987144,4.440879970824803,1294.6829665817068,-2.163833075734156,-2.187587235672428,9.800520381613186,2.163837096647967,1117.723388671875,2,1.1353399281862124,-0.8980879300555245,-0.5595894037466849,-1.995016383508414,-2.024611442446485,-1.2820498385404306,-0.3491108220439969,-3.013737183922146,-3.727598566308245,0.3044249460493233
2022-05-19,1261.0,1301.0,1240.0,1279.0,1117.723388671875,2444276,-1042602.1704151358,22388695,-0.0940246637009502,5243068.563731094,-29947.51820170881,-22323.31273361633,-5722.870465460954,1289.98752439418,47.8032781713486,777.1664591459123,1302.15,1364.8916129853214,1239.4083870146787,9.636618359685343,0.3155131905405737,0.0,0.0,1278.4,1321.3,1235.5,6.711514392991234,0.5069930069930073,0.0,0.0,1237.0,1397.0,1317.0,12.287370886610605,0.2625,42.97547037994077,5.939912527239729,-15.678613806942394,-13.374740301324412,-2.3038735056179824,1280.0,1317.3846153846157,1287.0412704642945,1302.7198842712369,0.852991452991453,1.047863247863248,-0.1948717948717949,-0.1562808580912769,25.05208030039157,-0.1500000000000909,-45.93948320485062,-26.96372629430308,-18.975756910547545,1279.5,1318.5,1299.0,1317.0,8.693921435107348e-06,19.24914071986882,18.055963378852223,23.21536607669306,-77.09949128513085,1355.5,1292.0,12.0,80.0,-68.0,1238.7,1322.0,0.0,1.0,44.5887612630511,0.5609288307986898,0.5391832213108348,0.5723574369114336,-13.470777309438114,45.45155926460253,34.710743801652896,35.261707988980724,-65.2892561983471,-54.34117647058838,-2.5152439024390247,-1.2035291697196493,-1.0231617246781264,-0.1803674450415229,3.604618983149864,-5.95740529926718,9.562024282417044,1294.3765240620737,1.0268562401263726,1.0216198874721805,10.928013876843012,-1.0268641012644082,1112.47998046875,3,2.659407822552424,2.16718290594153,2.126724216179184,0.0815061960669822,0.0915863486758183,-6.740504857419779,2.555183965466668,0.2728485599822789,1.1057360055286836,0.9541881959581104
