Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_YAL.AX_2021-09-15_2023-09-15_Close_percent,asx_WHC.AX_2021-09-15_2023-09-15_Close_percent,asx_STO.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,jpx_1605.T_2021-09-15_2023-09-15_Close_percent,asx_WDS.AX_2021-09-15_2023-09-15_Close_percent,ssx_601888.SS_2021-09-15_2023-09-15_Close_percent,ssx_600585.SS_2021-09-15_2023-09-15_Close_percent,ssx_601668.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent
2022-02-17,11730.0,11965.0,11271.0,11279.0,6664.35009765625,612947,15742355.500773665,16982874,0.2534123845297635,227736222.82881027,-14266160.043201126,9281069.907360284,-18198.983158893767,10661.685198372688,81.75707247852127,619.7997105624177,10161.95,12375.442577353751,7948.45742264625,43.56432726698617,0.7523274781737561,0.0,0.0,11101.6,11783.3,10419.9,12.281112632413342,0.6301158867537044,0.0,0.0,8340.0,12499.0,10419.5,40.92718425105418,0.7066602548689589,628.344985912409,2.0672539934719536,756.5884411501265,627.7293107081937,128.85913044193285,10917.0,9868.03846153846,10945.284702672125,10188.696261521996,1.2619721375707444,0.6922072268175882,0.5697649107531563,0.960209469701402,26.205368064046034,-138.95000000000073,234.59998849470568,160.403434151994,74.19655434271169,11307.0,10419.5,10863.25,9771.0,99.9928771834746,40.47545257185624,32.18007228169108,11.332006434737028,93.23095668415289,8536.5,7601.5,84.0,28.000000000000004,56.0,10989.575147248246,9146.637904383835,0.0,0.0,64.16913817410286,0.2276777428045815,0.558787916514898,0.7564355125236214,38.290237441402816,54.16790424159655,67.44930629669157,74.3240839558876,-32.55069370330843,2158.3,19.747319248327848,7.425763039059392,6.374087986405811,1.0516750526535814,8.630864761867372,12.618960115054836,-3.988095353187465,11080.303287625004,-3.853038956610688,-3.9292320865804697,64.29715950473415,-3.8530251775433584,6878.2421875,3,-2.9761871595458302,-1.628661390125501,-1.6689872730033244,-0.3492324491573555,2.8119683881354405,4.093128533414799,-1.6369332605215303,0.3294936459734572,-0.9242097142358148,0.0609472810262445
2022-02-18,11549.0,11749.0,11280.0,11641.0,6878.2421875,762665,16153771.801413324,17745539,0.2419314265099358,234643152.4246945,-6364721.076750605,8123902.592042649,860.679952602728,10985.67754809676,79.84255636012736,619.7997105624177,10300.45,12520.140922178169,8080.759077821834,43.09891164324214,0.8019677169027943,0.0,0.0,11255.7,11937.7,10573.7,12.118304503496006,0.7824780058651021,0.0,0.0,8368.0,12499.0,10433.5,40.10504395439034,0.7923021060275962,612.5104873211682,2.2164904123701765,756.0435091138825,653.3921503893314,102.65135872455107,11051.833333333334,9971.53846153846,11052.317825337952,10296.27431622407,1.2791340396130817,0.759442653155228,0.5196913864578535,0.9988199090378452,26.17491181276341,-498.4500000000007,249.9140198013997,177.90794739245953,72.00607240894016,11307.0,10419.5,10863.25,10256.0,99.9964385917373,41.00672624484337,30.34001716184814,10.684042804456604,87.0660001694484,8782.5,7601.5,80.0,24.0,56.0,11231.083123688526,9146.637904383835,0.0,0.0,67.14880340827334,0.3831120903669934,0.4513416609880634,0.6075315821099045,37.69049983864408,53.17902069467435,74.17995786939512,73.7127785569631,-25.820042130604875,2103.1676470588227,16.142871395789683,7.342884288956519,6.567847246915953,0.7750370420405659,6.461156621041174,11.387399416252103,-4.926242795210931,11136.04536911412,3.2095043886869457,3.159075960832425,69.57028404952659,3.2094966007108923,6709.25537109375,4,2.453982931164888,3.973506033058555,-0.9900999517975748,1.2850394138196322,-3.333330745142675,-1.0101005890064556,0.3718348538920963,2.111178030025158,2.611938556081938,2.13154049628875
2022-02-21,11900.0,11899.0,11355.0,11355.0,6709.25537109375,705163,15448608.801413324,17040376,0.2240004403879255,172311756.64973816,8678844.465747636,8601442.930325365,7153.085089411947,11126.617841551148,74.12603451190023,604.5722629873939,10441.1,12551.048805066172,8331.151194933827,40.41621677919324,0.7165692356624116,0.0,0.0,11360.466666666667,12050.066666666668,10670.866666666669,12.140346347274471,0.4960363495746323,0.0,0.0,8368.0,12499.0,10433.5,39.56479681259637,0.7230694747034616,605.6594385890514,2.641296238508185,724.1858727992858,667.5508948713224,56.634977927963405,11181.25,10063.192307692309,11098.884313747498,10374.698440948212,1.2311893880280904,0.7178686879946494,0.513320700033441,1.0200746742610802,26.18075429595857,-326.1000000000004,257.16482129195424,195.1525302923825,62.01229099957175,11383.0,10419.5,10901.25,10256.0,99.99821929586864,41.67013451397493,30.155957832499087,9.973214515675778,78.46293833554992,8782.5,7601.5,76.0,20.0,56.0,11231.083123688526,12499.0,0.0,1.0,62.71168674493232,0.0,0.2035966110571916,0.4045753961867177,35.735424631694734,48.18916040340934,62.85714285714285,68.16213567440985,-37.142857142857146,1913.2264705882355,15.843705366251784,6.980307687218884,6.65033933497654,0.3299683522423446,4.145415039917544,9.939002540985191,-5.793587501067649,11144.899737468371,-2.4568336053603645,-2.48751737085815,65.40422432629278,-2.456831437447107,6906.0126953125,0,-1.197607336717283,0.9554176792062634,-0.1731265521541161,-0.8073728261149142,-0.3536743311404677,2.7332413175977166,-2.6202911311830093,-0.8499870456334122,-0.727270900043365,-1.550386769197701
2022-02-22,11495.0,11780.0,11021.0,11688.0,6906.0126953125,1656821,16703776.225655748,18697197,0.2600968185072102,226513133.27120417,-10376105.807446912,5107694.381221572,31263.72821886202,11261.30815771266,63.195989543559925,604.5722629873939,10588.2,12613.443057018145,8562.956942981858,38.254718592738,0.7715229651544355,0.0,0.0,11463.133333333337,12150.033333333333,10776.233333333334,11.98450685385612,0.6636822438977048,0.0,0.0,8751.0,12499.0,10625.0,35.397895770763675,0.7836179295624333,620.9934947301463,2.7311724519727107,717.5374583328703,677.548207563632,39.98925076923831,11312.333333333334,10171.46153846154,11189.51749624788,10471.980037915013,1.1667223521550285,0.8134536139881947,0.3532687381668338,1.033481851930708,26.262419963755324,-28.200000000000728,268.3571520472154,212.3348582301534,56.02229381706198,11520.0,10419.5,10969.75,10256.0,99.99910964793432,41.22558334630024,27.4153296712364,13.066109472513665,69.11089842695527,8782.5,7601.5,72.0,16.0,56.0,11231.083123688526,12476.12,0.0,0.0,65.56485491587277,0.186756571599221,0.1899562206554048,0.2816314975668866,35.0297628914584,43.69466656457708,70.67968185104844,69.23892752586215,-29.32031814895156,1741.5499999999993,15.55116164112704,6.851975039438035,6.69066647586884,0.1613085635691957,10.490532012155496,10.049308435219254,0.4412235769362418,11186.551335259195,2.932628797886383,2.8904498890875985,70.25491624180627,2.9326253561082467,6998.18798828125,1,-3.636351898560335,-2.5236598484585926,3.202332081077913,-0.2325712685305774,1.6858869354183952,3.760200978690549,-2.203665221143126,-1.5523581608691046,-1.2820504249673237,-1.6959464955488244
2022-02-23,11505.0,12183.0,11651.0,11844.0,6998.18798828125,722831,16505405.312121913,19420028,0.2204318463246623,210262919.37531787,38014141.61816524,7288089.363321257,58236.05145920756,11337.968793509848,64.22348831825798,612.6415026371229,10719.6,12712.428582693505,8726.771417306496,37.18102508850152,0.7821115698973622,0.0,0.0,11590.1,12275.0,10905.2,11.818707345061728,0.6853555263542122,0.0,0.0,8751.0,12499.0,10625.0,34.963991193701254,0.825240128068303,612.0941452571317,2.689377663806731,716.5959659921427,685.3577592493342,31.23820674280853,11419.333333333334,10285.23076923077,11290.207112209746,10573.611146217603,1.193041404725775,0.7617602427921093,0.4312811619336656,1.0418482865317735,26.33213955592551,-326.6000000000004,274.1067018684672,228.2413576171646,45.86534425130256,11569.0,10419.5,10994.25,10256.0,99.99955482396716,41.3373627254831,30.518399384715263,12.227302223058334,89.27621787566855,8782.5,7601.5,68.0,12.0,56.0,11231.083123688526,12417.9152,0.0,0.0,66.84474323617061,0.2705327601755582,0.1524297772582597,0.1819942029902853,34.85895249370966,44.6098095250044,76.31959508315256,69.95213993044796,-23.68040491684744,1683.4735294117636,12.15909090909091,6.777211267585566,6.707975434212186,0.06923583337338,7.40413466610158,9.52027368139572,-2.11613901529414,11227.773362131627,1.3347022587268942,1.325873579094683,72.52731245447926,1.3347107373740386,7080.3173828125,2,2.2012521798445306,2.912623162120098,0.5641760780906253,-0.4661961932940954,1.6858869354183952,-1.3333306994844207,0.0426973913619406,-1.4827010752968022,-1.6697521536170117,-0.2464499838740153
2022-02-24,11605.0,12212.0,11400.0,11983.0,7080.3173828125,1024586,16952084.430348516,20444614,0.2366847288089111,200570710.03598675,-8796918.950678615,6473808.979059929,21672.080555780936,11478.238691137742,56.884046461908376,612.6415026371229,10862.7,12785.611032783425,8939.788967216577,35.40392412169026,0.791303128667986,0.0,0.0,11705.8,12441.0,10970.6,12.561294401066135,0.6885201305767138,0.0,0.0,8751.0,12499.0,10625.0,34.50339234260358,0.8623265741728922,632.0847307314185,2.6896441679762364,718.7803128363903,692.0422699667454,26.738042869644914,11551.833333333334,10400.5,11396.790633408244,10678.010320571855,1.1631842875052236,0.7829084830756373,0.3802758044295863,1.0468441491470717,26.472028823559047,-79.70000000000073,283.959480045999,242.1685233781601,41.79095666783888,11760.0,10419.5,11089.75,10256.0,99.9997774119836,40.71804699328849,27.60540840594441,14.010698652822963,78.85539286056088,8806.25,7601.5,64.0,8.0,56.0,11231.083123688526,12362.038592,0.0,0.0,67.98651169892543,0.3452681949234917,0.2675191755660903,0.2033017244932516,35.06299843276974,50.8005050780216,78.35570469798658,75.1183272107292,-21.644295302013425,1635.6176470588234,15.298758779948042,6.731406800119073,6.712661707393563,0.0187450927255099,7.404893441941648,9.097197633504903,-1.6923041915632568,11286.133633969575,1.173590003377245,1.1667568461035671,74.55207574654041,1.1735808564842642,7539.41845703125,3,-0.0,2.258060558029996,-0.4207600246801775,-1.1709648033024251,7.242589982285011,2.487657770993465,-3.271844504853391,-3.0578079178129087,-2.830193598583392,-1.729467322074029
2022-02-25,12050.0,12960.0,11955.0,12760.0,7539.41845703125,545092,17280224.39054752,20989706,0.2528865518911691,232422963.4594172,120118713.90517564,11877478.782715015,47369.21764192676,11557.916476757398,57.28259110531343,652.3663167528739,11054.4,12930.667400985329,9178.132599014672,33.94607397932637,0.9545194355304312,0.0,0.0,11804.5,12496.6,11112.4,11.726036680926772,1.1902904204594709,1.0,0.0,8751.0,12960.0,10855.5,38.07533651758576,0.9524827750059396,669.3762576582767,2.6896441679762364,774.2833730381662,708.4904905810296,65.79288245713667,11716.583333333334,10558.076923076924,11606.515151345438,10832.231778307272,1.1734132933533232,0.7727136431784108,0.4006996501749124,1.062470221528062,26.61645106545117,-321.39999999999964,289.82922512843504,253.79265056600647,36.03657456242857,11990.5,10650.0,11320.25,10486.5,99.9998887059918,41.03445092015925,32.890051807572505,12.429372973246211,121.73085504986078,8806.25,7601.5,100.0,4.0,96.0,11021.0,12362.038592,1.0,0.0,73.4835832034755,0.7050837285753876,0.4402948945581458,0.2867479491274986,37.080857778769605,55.31830783113427,92.9701230228471,82.54847426799542,-7.0298769771529,1715.629411764707,18.33441528331633,7.147957954414835,6.799720956797818,0.3482369976170174,3.2224921559318864,7.922256537990302,-4.699764382058415,11354.422972101229,6.484185930067588,6.282629921626359,85.87035688273852,6.484187775723441,8117.87353515625,4,7.38462085484808,0.6309175262534552,0.7042322133761587,-0.1184714201488077,-6.021156450552667,-0.4629603221406171,3.00503948364414,-0.6653520283614398,-1.5534042120391265,-0.06285015184514
2022-02-28,13000.0,14056.0,12694.0,13739.0,8117.87353515625,2416390,18571804.361178946,23406096,0.2783470279047305,537169084.3937862,51714954.95346365,15081266.526119664,220740.21842509648,11903.42160112928,66.85560661785047,652.3663167528739,11271.65,13326.30785716266,9216.99214283734,36.45709114748346,1.1004284342034545,1.0,0.0,11943.833333333332,12704.733333333334,11182.933333333334,12.74130304341152,1.6796337670302712,1.0,0.0,9176.0,14056.0,11616.0,43.29445999476563,0.9350409836065574,738.638631892449,2.656227856350009,887.0418005690353,744.2007525786307,142.8410479904046,11967.083333333334,10745.307692307691,11934.58974344614,11047.547942877103,1.2436442680275963,0.7017295151686986,0.5419147528588979,1.1009621137559888,26.80462818438519,728.3500000000004,298.29546457273455,264.0967012644376,34.198763308296975,12538.5,11212.0,11875.25,11034.5,99.9999443529959,42.21489387705345,39.61915531655568,10.671516540940733,180.02272246882265,8763.0,7601.5,100.0,4.0,96.0,11059.78,12362.038592,0.0,0.0,78.49428567852665,1.0,0.6834506411662931,0.4637549037635097,40.781555324415805,63.698956453505744,91.6336764317762,87.65316805086997,-8.366323568223805,1932.479411764707,28.007080965247365,8.029309355846287,7.045638636607512,0.9836707192387752,14.896148203170087,9.31703487102626,5.57911333214383,11611.840705176,7.672413793103439,7.392322602516721,100.13109978150035,7.672409767699435,8577.56640625,0,-0.2865335343199291,0.6269619136572544,1.5384664634471648,-0.4744976838255752,2.597405807774308,2.110909908337732,-3.6264970903486216,-0.024817251375822,0.3944814761866126,-0.9433952230246804
2022-03-01,14082.0,14664.0,14009.0,14517.0,8577.56640625,1646906,19479488.431407955,25053002,0.2746836200916515,643472482.0518167,38240342.800378405,17669539.618524272,278654.9831445093,12232.572446334068,69.10536199893065,689.3079423758259,11526.55,13846.403398385395,9206.696601614602,40.25234607728068,1.1445342628291368,1.0,0.0,12204.3,12938.3,11470.3,12.028547315290512,2.0754087193460498,1.0,0.0,9419.0,14664.0,12041.5,45.50364159267083,0.9719733079122974,757.274768703204,2.656227856350009,1027.339237516935,800.8284495662916,226.51078795064348,12176.833333333334,10975.115384615385,12331.883629069813,11304.544391552876,1.316870549570933,0.6242468504655834,0.6926236991053496,1.1646755668317608,26.89978884215845,458.4500000000007,318.7320493810942,274.99543362577833,43.73661575531588,12842.5,11516.0,12179.25,11338.5,99.99997217649796,43.672037117091726,42.066818549990025,9.671144880443356,234.5246512823809,8763.0,7601.5,100.0,12.0,88.0,11179.6288,12362.038592,0.0,0.0,81.48804957287393,1.0,0.901694576191796,0.6751467039720782,45.04534814788453,65.21001947428377,96.43463497453313,93.67947814305217,-3.565365025466893,2364.679411764706,20.975,9.087842923458256,7.454079493977661,1.6337634294805952,17.095861022177544,10.872800101256516,6.223060920921029,12238.255627610026,5.66271198777204,5.508187253747998,111.46394756008742,5.662725208799429,9449.0888671875,1,14.942522125461622,5.295950752913655,-0.0,0.5959373340730565,3.122357869245576,0.4905403424187824,2.8395084470424905,1.1910628857623635,1.3752446537301353,1.0793634993577117
2022-03-02,14916.0,16163.0,14834.0,15992.0,9449.0888671875,1714474,20752765.961881995,26767476,0.2971509277837572,912812006.0444144,90074156.8551054,23669745.50651189,267458.6996510783,12644.204697393812,71.74522967659425,689.3079423758259,11825.0,14750.977853641463,8899.022146358537,49.48799752459134,1.212069641062739,1.0,0.0,12596.633333333337,13412.733333333332,11780.533333333333,12.957430424531411,2.580239349752892,1.0,0.0,9733.0,16163.0,12948.0,54.376321353065535,0.9734059097978228,846.1472918328836,2.653335352356255,1243.2151298548415,889.3057856240017,353.9093442308398,12510.75,11253.807692307691,12894.978455366763,11651.763325511922,1.3014400781059312,0.5475551216337158,0.7538849564722154,1.2668508629245354,27.0540072292093,-225.0,348.35096467662174,287.6344309793246,60.716533697297166,13592.0,12457.0,13024.5,12088.0,99.99998608824896,45.6666288196541,49.52916623516661,8.19837239748586,269.7595453590661,8735.5,7601.5,100.0,8.0,92.0,11388.691072,12362.038592,0.0,0.0,85.58510811890258,1.0,1.0,0.8617150724526962,50.61605271460385,72.35076957663502,96.90441708906587,94.9909094984584,-3.0955829109341058,2889.3470588235305,33.433458489778886,10.669759547319169,8.097215504645963,2.572544042673204,18.7839244844888,12.455024977902973,6.328899506585824,13221.304898457754,10.160501481022257,9.676822071880764,132.9497450837582,10.160486315821116,9424.2734375,2,7.000014686925567,5.917151635461238,6.198336714118156,-0.2369615374547748,7.692300339836919,6.136677914130374,-2.7611065921271774,-0.4904233405963083,0.7751817343786911,-1.5075373430436088
2022-03-03,16700.0,17793.0,15367.0,15950.0,9424.2734375,2714330,19343015.01381934,24053146,0.22279655929002,766124310.8952123,96661754.46611132,27578790.569751702,167070.47557144627,13356.41740918274,73.93400188712371,689.3079423758259,12132.4,15413.861040451391,8850.938959548606,54.09417824093161,1.081692111065694,1.0,0.0,13083.133333333337,14072.43333333333,12093.833333333332,15.123288508868912,1.948936958792414,1.0,0.0,9733.0,17793.0,13763.0,66.43368171178003,0.7713399503722085,1004.1325626495952,2.654263606470232,1394.8305425998697,990.4107370191751,404.4198055806944,12873.25,11512.807692307691,13364.981769925724,11970.151227325854,1.3117235147955726,0.5507868383404864,0.7609366764550862,1.3839476945810982,27.524787698617214,-401.3999999999997,381.3508230637086,302.2385202306922,79.11230283301643,14407.0,13272.0,13839.5,13066.5,99.9999930441245,47.96420331794227,52.96682630393341,6.602459552365092,236.9919352306871,8841.0,7601.5,96.0,4.0,92.0,11770.63578624,12362.038592,0.0,0.0,85.00817873804539,0.9747773028168958,0.9915924342722984,0.9644290034880316,54.35573011134518,59.692031938963616,72.78499704666272,88.70801637008725,-27.215002953337272,3615.117647058824,37.5,11.65257243714436,8.808286891145642,2.844285545998717,25.07301385325472,14.978622752973322,10.0943911002814,14179.275942899336,-0.2626313156578241,-0.262976796724601,132.33794610342318,-0.2626224606022447,9976.1396484375,3,10.981292235086729,10.614531686423874,1.6861303992124022,0.4750612521278725,2.127660413757269,2.9566374828752657,-2.08888528451304,1.429259352534601,5.576927203782844,0.1913288651866054
2022-03-04,15950.0,17085.0,15751.0,16884.0,9976.1396484375,2077933,20794764.306173164,26131079,0.2450372086757781,933933612.4816104,-10400142.834249228,24708638.54100769,114550.90699591176,13858.325057900493,75.23814632482151,729.6724325437896,12470.85,16214.024175749822,8727.675824250178,60.03077858766358,1.089493006843045,1.0,0.0,13584.8,14660.6,12509.0,15.83828985336553,2.0333705149656067,1.0,0.0,10115.0,17793.0,13954.0,61.567575586267175,0.8816097942172441,1037.1193063846356,2.65405335688712,1572.2291646354352,1106.7744225424271,465.454742093008,13302.666666666666,11811.384615384615,13906.369189937152,12334.140025301716,1.2394376300121943,0.6532529947636468,0.5861846352485475,1.517961276586881,27.88745993774722,-1191.8500000000004,410.0134896943305,319.22170560873406,90.79178408559648,14407.0,13272.0,13839.5,13066.5,99.99999652206225,50.09766535206701,47.49221069850778,5.920033765851899,190.4712766242055,8841.0,7601.5,100.0,4.0,96.0,12372.872207616,12362.038592,0.0,0.0,87.09202153970115,1.0,0.9915924342722984,0.9943949561815324,58.27982357240419,63.74134563427669,86.57708210277613,85.42216541283493,-13.422917897223863,4187.129411764707,43.92634898985593,12.746970290674769,9.596023571051468,3.1509467196233008,25.60790507416007,17.104479217210674,8.503425856949395,15152.017232205297,5.855799373040749,5.690759868939921,145.94319009468316,5.855795829751472,10094.9033203125,4,2.736854666337848,0.7575754365401082,-1.0204102155206414,-0.7092288539071347,-0.520826292356432,0.2552612272408368,1.6038702917356176,-2.9397310379125514,-0.7285956679194072,-2.418843521567481
2022-03-07,17725.0,18010.0,16738.0,17085.0,10094.9033203125,2870934,19490204.67409769,29002013,0.1672007978889728,882951344.1270947,42356668.59635226,30029161.05198313,155857.3733004926,14431.979085562114,81.93194361573057,729.6724325437896,12797.1,16933.93492056432,8660.265079435681,64.65269350969078,1.0182585336780945,1.0,0.0,14158.933333333334,15307.533333333333,13010.333333333332,16.224386017779107,1.7737535550525292,1.0,0.0,10115.0,18010.0,14062.5,61.693664970969984,0.882837238758708,1060.607375746172,2.500069684539412,1709.3337355791357,1227.286285149769,482.04745042936656,13786.5,12125.192307692309,14395.389314562206,12686.05557898307,1.3306039610889495,0.5865350969277067,0.7440688641612428,1.6546007762785642,27.975942554864663,-1156.1000000000004,443.590002565251,338.69202233296016,104.89798023229082,14705.0,13380.5,14042.75,13175.0,99.99999826103112,52.27865321312374,49.91289524289096,5.35199101680062,174.92379130820834,8841.0,7625.0,100.0,4.0,96.0,12914.884986854398,12362.038592,0.0,0.0,87.49486184552745,1.0,0.9915924342722984,0.9915924342722984,61.373011246688414,60.201227310471765,86.7649162970382,82.04233181549236,-13.235083702961797,4739.179411764706,51.476194698111534,13.474115141123775,10.37164188506593,3.1024732560578467,29.005441517311176,19.48467167723077,9.5207698400804,15988.844897170004,1.1904761904761862,1.1834457647003305,148.871085214858,1.1904772392956744,9867.4208984375,0,4.098362173828775,4.761907432259321,5.283494587785015,-1.309516533601979,6.806277589623164,9.516233635410146,-6.537605072782796,0.5757133246706303,0.3669763568868234,-3.979124690552922
2022-03-08,17000.0,16975.0,16010.0,16700.0,9867.4208984375,1185304,19999946.80881272,27816709,0.1888664388867084,691623717.8232241,-71766188.25212772,25992095.764003243,7467.6867971069,14616.717232764677,78.13334610357451,713.2297116465487,13112.45,17425.941276217032,8798.95872378297,65.79230084716481,0.9158522378126044,0.0,0.0,14665.466666666664,15834.666666666666,13496.266666666668,15.944940949714054,1.3700535979016997,1.0,0.0,10267.0,18010.0,14138.5,59.050749478549015,0.8308149296138447,1062.0466381715548,2.500825498938396,1766.5600092748646,1335.141029974788,431.4189793000765,14208.083333333334,12406.192307692309,14749.944804629558,12983.384795354694,1.257269789983845,0.6408858373721056,0.6163839526117394,1.7731949557224311,28.09300431754469,-1757.4500000000007,475.26950992545255,361.0434454504031,114.2260644750495,14705.0,13593.0,14149.0,13175.0,99.99999913051556,53.05661852225097,45.90409596194464,10.361208724265204,123.43857630512528,9032.5,7902.5,96.0,8.0,88.0,13526.29878843187,12362.038592,0.0,0.0,82.2029632483451,0.7864721297532504,0.9288240432510836,0.9706696372652268,61.99316683887785,59.58501380062399,81.25625983688654,84.86608607890031,-18.743740163113465,4947.085294117645,43.45846576754575,13.606313277466132,11.018576163545973,2.587737113920161,23.62795328397422,20.313327998579467,3.3146252853947544,16227.255506311078,-2.2534386889084046,-2.2792166144546044,143.26292789512016,-2.2534383406849514,9657.6650390625,1,-2.5590665130069823,-2.6315800038513686,-3.794366840800152,-2.5331697721651665,-6.092437566667513,-4.155770552789818,0.6479776030476359,-2.93678183717455,-1.8281537566032,-2.7853239888642065
2022-03-09,17000.0,17338.0,15581.0,16345.0,9657.6650390625,1395747,19818031.007446755,26420962,0.1497791325002005,522036017.4199064,-4154119.621965872,26714384.36552004,-56380.16987526264,14823.166643469258,74.23202684335547,713.2297116465487,13390.55,17783.89234837219,8997.20765162781,65.61854962450667,0.836241722784781,0.0,0.0,15118.333333333334,16410.033333333333,13826.633333333337,17.08786241869693,0.974826456091456,0.0,0.0,10541.0,18010.0,14275.5,55.7781420479368,0.7770785915115812,1131.5419743543994,2.2395432032727896,1762.944582577502,1420.701740495331,342.2428420821709,14623.916666666666,12672.576923076924,14995.337911609626,13232.393329032124,1.226898674539858,0.6399899491174069,0.5869087254224511,1.8619727678423712,28.175019620169746,-1702.5499999999993,500.7933494581014,385.13609760730327,115.6572518507981,14982.5,13714.5,14348.5,13175.0,99.99999956525778,53.105341089209695,40.21850682217936,12.102083643886967,102.61553148161768,9032.5,7950.0,92.0,4.0,88.0,14064.342933820046,12362.038592,0.0,0.0,77.54561699852745,0.5985484181661177,0.795006849306456,0.9051411089432794,60.92637570073766,56.88227730023471,76.17684933466876,81.39934182286451,-23.82315066533124,4914.608823529412,43.945398502862176,13.322945734310723,11.479450077698925,1.8434956566118004,20.09377035451776,20.26941646976713,-0.1756461152493678,16258.047807112423,-2.125748502994007,-2.14866792465358,138.09176984705024,-2.125741483351689,10016.318359375,2,0.8080759733181537,-1.4742008325991804,-1.017800902922971,-2.227718453718765,-0.2237023232911354,0.6670681964895238,-0.8812726578896957,-2.076922003451571,-0.3724434025372716,-3.2844193726729003
2022-03-10,16575.0,17266.0,16034.0,16952.0,10016.318359375,698408,20160432.33212208,27119370,0.1556733685790096,508021394.3599199,33604426.06613899,29569323.447155017,-3733.475301919869,15002.696055534368,74.46384231421982,739.7167373406114,13701.5,18177.990612075544,9225.009387924456,65.34307356239162,0.8630634219617956,0.0,0.0,15606.9,16940.6,14273.2,17.0911583978881,1.0042738246982086,1.0,0.0,10639.0,18010.0,14324.5,53.79702952231508,0.8564645231311898,1141.5877769189594,2.1022723106032,1788.4430991812478,1494.2500122325146,294.19308694873325,15062.583333333334,12939.076923076924,15296.362848285067,13507.91974910382,1.2432108386787364,0.647862837959355,0.5953480007193814,1.932188446598964,28.308328265310653,-1857.5,533.9146850712951,412.2567042676211,121.65798080367404,15352.0,13871.5,14611.75,13175.0,99.99999978262888,53.15058347281422,36.77862768016662,11.066995362624803,99.35099892011532,9255.0,8172.5,88.0,4.0,84.0,14537.82178176164,12362.038592,0.0,0.0,79.66690468645754,0.6841422809104902,0.6897209429432861,0.8045172785002753,60.73487947116957,56.97333734657004,84.86192588353126,80.76501168502887,-15.138074116468736,4692.00588235294,45.03764544832307,13.23995946377977,11.831551954915092,1.4084075088646788,13.56921698074416,18.92937657196253,-5.360159591218373,16447.509683835724,3.713673906393389,3.646378078982515,146.93372177713036,3.7136649372477706,10180.5791015625,3,1.202413845098647,-1.4962656653945174,-2.4421658872290664,0.2531588762545027,0.2989481962475935,-4.668671762612576,-0.5643307560674202,0.4713160134792957,-1.3084006848440597,5.274561316941515
