Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,asx_GMG.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent
2022-03-24,4429.0,4502.0,4353.0,4452.0,3986.2939453125,673113,417478.821220999,-2919970,0.0480487399821415,10253326.106280176,44271.91273976286,-32646.55973413772,-7026.175321073577,4340.662772251653,51.976936549402105,1033.0377907906004,4424.9,4685.995308268823,4163.804691731177,11.80118458129327,0.5518967578921378,0.0,0.0,4377.6,4527.5,4227.7,6.848501461988307,0.7481654436290862,0.0,0.0,4002.0,4761.0,4381.5,17.152930009717736,0.5928853754940712,158.33164656593436,9.47100604361874,-122.6253852758682,-154.53206839310675,31.906683117238543,4360.333333333333,4532.576923076923,4413.42172591376,4536.047111189628,0.9543359865940512,1.0004189359028068,-0.0460829493087557,-0.4961934883197467,26.159079506162435,-220.89999999999964,-106.64788440609992,-122.78832859955044,16.140444193450506,4375.0,4546.0,4460.5,4737.0,95.73020880904674,35.39985815172382,14.084988914546726,22.58580625664381,8.24808415736585,5106.5,5210.5,4.0,56.00000000000001,-52.00000000000001,4245.266062875586,4421.013862537949,0.0,0.0,45.162453605370935,1.0,0.962843063253073,0.8705619348311767,-26.20718143173264,52.891036892995295,87.71929824561404,79.3439827540771,-12.280701754385966,-259.0264705882355,4.507042253521127,-2.703353432405343,-3.358497439363497,0.6551440069581544,11.158287148065254,14.718615858186814,-3.56032871012156,4372.440809876141,1.273885350318471,1.2658396871923827,-8.206185567010305,-1.2738923429693898,4001.515380859375,3,0.2548785236634359,-1.420401313567666,0.4736214378089158,0.821311280868386,1.7295746597752384,2.286019623726858,1.1861535317665783,-0.3089019671882909,0.5738914967227942,1.6627143098847768
2022-03-25,4450.0,4530.0,4440.0,4469.0,4001.515380859375,1482903,-109775.57877900102,-1437067,0.0224092991140079,12389901.091097292,348977.6472230483,69900.43505407675,14237.165660892408,4349.662158288479,62.87978539116591,1033.0377907906004,4417.05,4662.457803461894,4171.642196538106,11.111841770498147,0.6058442300268304,0.0,0.0,4390.266666666666,4538.866666666667,4241.666666666666,6.7695204543384015,0.7649170031404219,0.0,0.0,4002.0,4761.0,4381.5,17.183414269704894,0.6152832674571805,151.4984819093409,8.739283845473343,-109.10842888957995,-145.4473404924014,36.33891160282144,4382.416666666667,4510.7307692307695,4421.972229619335,4531.080658508915,1.0638107987505578,0.9692101740294512,0.0946006247211067,-0.4720104942159316,26.09653857681896,-100.05000000000018,-100.22629880978012,-119.95094656397828,19.724647754198145,4382.5,4546.0,4464.25,4716.0,97.86510440452338,34.20304792213577,14.819312550025796,21.611697697505708,43.78075683013802,5096.0,5210.5,4.0,52.0,-48.0,4272.239456588027,4421.013862537949,0.0,0.0,46.11127162914441,1.0,0.962843063253073,0.923756834427124,-23.266852435757688,51.53436724928133,88.4469696969697,82.68802605385396,-11.553030303030305,-228.3147058823533,6.303520456707898,-2.408000146381973,-3.1683979807671925,0.7603978343852194,12.697589242795532,14.314410535108555,-1.6168212923130252,4374.823606962681,0.3818508535489595,0.3811236538016516,-7.855670103092782,-0.3818442833292295,3998.82958984375,4,0.5292955972466444,1.7460954944882443,-0.1982852364885872,0.3231629942615512,-0.6510968141517708,3.1175166661588776,-0.5001606113552128,-0.3079678923981959,0.3968225881287281,-1.449273785889929
2022-03-28,4535.0,4529.0,4444.0,4466.0,3998.82958984375,1288736,-731401.178779001,-2725803,-0.00678925738175,10067599.792369109,9893.41494301393,353410.4967783811,4797.3607343852445,4377.024503103538,70.08912141713904,1032.3443216985504,4406.85,4624.775010037838,4188.924989962163,9.890284899092896,0.6357118212125575,0.0,0.0,4402.3,4549.7,4254.9,6.696499557049727,0.7160786974219818,0.0,0.0,4002.0,4710.0,4356.0,16.06589740971442,0.655367231638418,144.8486337184068,7.705910483444962,-97.51413623491408,-135.86069964090393,38.346563405989855,4394.833333333333,4491.653846153846,4428.745732754822,4526.259868989736,1.2228398180899445,0.8964123294593229,0.3264274886306215,-0.4451944951058532,26.077518096427543,-46.85000000000037,-92.4342485190114,-116.01767258331938,23.58342406430799,4382.5,4500.5,4441.5,4716.0,98.93255220226168,33.091724137518284,14.196559356673855,20.70350754297286,55.457559266904255,5096.0,5210.5,4.0,48.0,-44.0,4303.170721797464,4421.013862537949,0.0,0.0,45.96014419448316,0.9946295053469854,0.9982098351156616,0.9746319872072692,-20.9757675367552,44.51200641317471,83.06878306878306,86.41168367045562,-16.93121693121693,-184.1382352941182,3.4514709288858003,-2.154408696305793,-2.965600123874913,0.8111914275691197,12.361662745729246,13.923860977232696,-1.5621982315034495,4377.130221143436,-0.0671291116580929,-0.0671516533349958,-7.917525773195877,0.0671193475469777,4030.168212890625,0,1.0825684630243728,0.0,0.5409000491588927,1.5096299783294995,-1.1219639454515828,3.71764480467688,3.881889541337785,2.9386022114795907,-0.6519406306827591,-0.2381033921975728
2022-03-29,4550.0,4575.0,4458.0,4501.0,4030.168212890625,1364664,-1092978.819804642,-1361139,0.002014807203459,15452691.250602094,257206.169430717,308905.1690747426,9829.741905751289,4393.659855535627,71.74678960709397,1032.3443216985504,4402.15,4607.322390930142,4196.977609069857,9.321462963785546,0.7408949848268253,0.0,0.0,4418.133333333333,4565.133333333333,4271.133333333333,6.654394012554323,0.7818594104308394,0.0,0.0,4002.0,4700.0,4351.0,15.855888599888694,0.7148997134670487,142.06377034656612,6.535483415191815,-84.5269937136236,-125.59395845544788,41.06696474182428,4406.583333333333,4474.115384615385,4439.861773869465,4524.388767583088,1.1537298387096775,0.842741935483871,0.3109879032258065,-0.4153889414860475,26.056842345402725,-47.14999999999964,-83.54634516492536,-110.82369967130364,27.27735450637828,4405.0,4493.0,4449.0,4716.0,99.46627610113084,31.50406849026286,15.669581552000722,19.489450429944107,89.76525821596204,5096.0,5210.5,4.0,44.0,-40.0,4330.390235181768,4421.013862537949,0.0,0.0,48.09740138360188,1.0,0.9982098351156616,0.9864209111614656,-18.44107340739924,46.807056968641845,80.05390835579514,83.85655370718264,-19.94609164420485,-141.52058823529387,3.2339449541284404,-1.8682522226925609,-2.7461305436384427,0.877878320945882,12.433922799209096,13.625873341627976,-1.19195054241888,4381.784621290797,0.7836990595611271,0.7806440892830224,-7.195876288659797,-0.7836948872857477,4058.821044921875,1,-0.1484071183908923,-1.8881893052223973,-0.8887209634132063,-1.5224835132704158,-1.369378051878158,-6.824145323125464,-1.2426701467087042,-1.6719396580036374,-0.2878712817001627,-1.187644988699148
2022-03-30,4532.0,4534.0,4442.0,4533.0,4058.821044921875,800456,-309924.0371959462,-560683,0.048758581641415,16904391.357658938,-327563.2889253126,219172.5803661178,16385.725852631844,4409.879818174772,64.03356469282306,1039.683805878589,4397.8,4587.411813977905,4208.188186022096,8.623030332343653,0.8565178697561393,0.0,0.0,4437.233333333333,4585.633333333333,4288.833333333333,6.688852663446447,0.8226639712488775,0.0,0.0,4002.0,4595.0,4298.5,13.484014734640043,0.8954468802698144,137.0573933119095,5.550294627899094,-70.83590491530686,-114.64234774741968,43.80644283211282,4421.416666666667,4460.192307692308,4454.190731735701,4525.026636651008,1.125796178343949,0.9262208067940552,0.1995753715498938,-0.3826481251185298,25.968835162050013,-53.80000000000018,-73.8664536003231,-104.7417884978882,30.875334897565097,4405.0,4427.5,4416.25,4716.0,99.73313805056544,30.182454221074188,14.92828536511444,19.390191385594843,96.54123907259591,5093.25,5210.5,4.0,40.0,-36.0,4364.63560225632,4421.013862537949,0.0,0.0,50.042794432978674,1.0,0.9982098351156616,0.9982098351156616,-15.758116913683532,54.31480880660126,87.6470588235294,83.58991674936921,-12.352941176470589,-111.09411764705874,4.087256027554536,-1.565425147811568,-2.509989464473068,0.9445643166614996,8.578499697170011,12.616398612736385,-4.037898915566371,4389.76757247689,0.7109531215285569,0.708437764791725,-6.5360824742268,-0.7109587123337207,4150.15087890625,2,-0.7875458464189222,-2.7362281786173384,-0.3840463263918252,0.2643974026041746,-2.1002832917905465,-6.120669990414001,-2.693493142419157,-2.488893334767809,-0.0358806202112162,-0.9389557215043424
2022-03-31,4505.0,4699.0,4533.0,4635.0,4150.15087890625,1628126,62779.50497272849,1067443,0.0574499883575492,38213600.02085052,1305058.6993881308,290614.52419592213,42326.3957073441,4438.023897292696,64.17232124761537,1039.683805878589,4402.25,4608.970947172732,4195.529052827268,9.391604164812628,1.0629569794045075,1.0,0.0,4457.766666666666,4605.366666666667,4310.166666666666,6.6221501050601,1.100383920505871,1.0,0.0,4002.0,4699.0,4350.5,15.832812766199105,0.9081779053084648,139.95165398071853,4.719461082631542,-51.165269475995046,-101.94693209313476,50.7816626171397,4445.666666666667,4454.769230769231,4482.0075422379,4533.172811713896,1.1201848998459167,0.8464304057524397,0.2737544940934771,-0.3442352172267471,25.931926020433416,-74.25,-65.34297378022974,-97.87131122346612,32.52833744323638,4467.0,4413.5,4440.25,4716.0,99.8665690252827,28.795054106066868,22.03951896366604,17.757785620333998,187.6995696237676,5024.25,5151.0,8.0,36.0,-28.0,4394.086617940436,4421.013862537949,0.0,0.0,55.737706794251714,1.0,1.0,0.9988065567437744,-11.627171421072545,50.81987445059183,86.20689655172414,84.63595457701625,-13.79310344827586,-58.89411764705892,6.698895027624309,-1.1286856160387708,-2.2337286947862083,1.1050430787474377,11.023361176602616,12.29779112550963,-1.2744299489070148,4399.750116173139,2.2501654533421567,2.225222705910568,-4.432989690721644,-2.250156707417318,4103.59033203125,3,1.3789291147580087,1.2961559773984703,1.0290236825687202,0.6117437026590409,1.8446058987919969,4.646017056462171,0.9960233622165332,0.7372079650520078,1.0043045044010055,0.6976675562439851
2022-04-01,4650.0,4680.0,4574.0,4583.0,4103.59033203125,701009,-519190.2308763281,366434,0.0184020304125296,27547018.87501473,166331.67334513538,281271.964283527,28770.91864864421,4447.599908324041,60.05770147578677,1028.0196078406846,4406.0,4622.736706628092,4189.263293371908,9.83825268398058,0.9083295412985164,0.0,0.0,4479.666666666667,4618.066666666668,4341.266666666667,6.179031177915027,0.8733140655105943,0.0,0.0,4002.0,4699.0,4350.5,15.819337267362688,0.8335724533715926,136.5564885826467,4.100369638440768,-39.31887111783362,-89.42131989807453,50.102448780240906,4466.916666666667,4449.423076923077,4497.54484343207,4536.863714549903,1.1329243353783232,0.8614519427402862,0.2714723926380369,-0.3051024708686211,25.782522145809345,69.0,-56.77054316225685,-90.1926995725564,33.42215641029956,4488.5,4381.5,4435.0,4647.0,99.93328451264136,27.506753999274355,20.83340396058003,16.785988926695673,162.03381081429774,4978.25,5139.5,4.0,32.0,-28.0,4442.0,4421.013862537949,0.0,0.0,52.45477548770693,0.8741345993593279,0.9580448664531094,0.9854182338562572,-9.090037168490188,49.2535432849212,75.0,82.95131845841786,-25.0,-15.273529411764684,5.891866913123845,-0.8666531240895871,-1.960313580646884,1.0936604565572972,6.57328053029561,11.152889006466824,-4.579608476171216,4415.18296530526,-1.121898597626758,-1.12823934908306,-5.505154639175258,1.121900100346977,4088.368896484375,4,0.3169270091919287,-0.3417842851530395,0.0133283312265604,1.8567883012439808,-1.3430408014438484,2.6061629435787097,3.11871399850493,0.0873684554638032,1.5217358752996972,0.2341876498800985
2022-04-04,4650.0,4594.0,4530.0,4566.0,4088.368896484375,635413,-439763.6058763281,-268979,0.0479457399342339,22068584.607155483,-654692.3024867291,244703.8537942292,-10221.586138491744,4454.089023134527,58.77628566738426,1024.2063123282928,4416.85,4642.62446711263,4191.075532887371,10.22332508971911,0.8303075009044203,0.0,0.0,4503.8,4626.8,4380.8,5.46205426528709,0.7528455284552839,0.0,0.0,4002.0,4699.0,4350.5,15.780477036802246,0.8091822094691535,129.300839724382,3.520523873500465,-30.94555193559609,-77.72616630557884,46.78061436998276,4474.5,4447.115384615385,4508.076405980982,4539.021957916578,1.1221695629278567,0.9067930489731436,0.215376513954713,-0.2672503966430405,25.49203663350992,-68.85000000000036,-46.10438906474089,-82.03594650022825,35.93155743548736,4526.0,4381.5,4453.75,4631.0,99.96664225632068,25.827421703668584,20.117556274677646,18.57150209331096,109.76432203853176,4856.5,5053.5,92.0,28.000000000000004,64.0,4483.12,4421.013862537949,0.0,0.0,51.38912645454155,0.8332783248968344,0.9024709747520542,0.9535052804017212,-7.304647541706637,47.96872281816557,71.33620689655173,77.51436781609196,-28.66379310344828,12.341176470587923,2.033519553072626,-0.6817669582237529,-1.704604256162258,1.022837297938505,2.3565323919322623,9.393617683559912,-7.037085291627651,4435.456577270148,-0.3709360680776763,-0.3716257419384305,-5.8556701030927805,0.3709297058252048,4006.88818359375,0,0.1309163040562708,-3.711005382952564,-0.2666287121495969,-0.8675746547969823,-0.0436829798415914,0.149586854549014,-1.0730408027495173,-0.2186206795804537,0.2207489753326541,-1.6431802853933846
2022-04-05,4571.0,4571.0,4465.0,4475.0,4006.88818359375,439053,-795976.4171970829,-708032,-0.0142911861783213,13208240.663276128,-1062286.329896391,204038.01961412112,-11107.265748582931,4463.040626732025,60.28780709241135,1003.7939657619602,4427.6,4642.699418874138,4212.500581125863,9.716298621110212,0.6101816086907585,0.0,0.0,4512.666666666667,4624.066666666668,4401.266666666667,4.937213768651208,0.330939557151403,0.0,0.0,4152.0,4699.0,4425.5,12.354322883729331,0.5904936014625228,126.9707557519438,3.0682963556831013,-31.291862525744364,-68.43930554961194,37.14744302386758,4485.083333333333,4439.615384615385,4502.987728137754,4534.279590663498,1.1038421599169264,0.881619937694704,0.2222222222222223,-0.2352129688428874,25.264811176497613,-149.60000000000036,-39.56562638415274,-73.83386254350224,34.26823615934949,4526.0,4356.0,4441.0,4615.0,99.98332112816034,24.354855060774632,18.95580489953568,21.04019174645503,58.69507461622727,4848.5,5053.5,88.0,24.0,64.0,4483.12,4699.0,0.0,1.0,46.001712837798856,0.5679994147908897,0.7584707796823507,0.8729955402958381,-7.306266033370516,44.938170096449134,51.72413793103448,66.02011494252874,-48.27586206896552,25.75882352941153,2.920883164673413,-0.6901176228783334,-1.501706929505473,0.8115893066271396,-2.751958775744511,6.964502391699029,-9.71646116744354,4435.676856998504,-1.992991677617173,-2.0131196380784644,-7.731958762886593,1.992988278545284,3931.675048828125,1,3.03371253193086,-2.610205725073129,0.4387701432645343,0.248707977680624,-0.4706638056561587,-6.21983408955623,-0.3767099902123618,-0.6544483650256154,0.2949908356508786,1.385673791015634
2022-04-06,4465.0,4531.0,4362.0,4391.0,3931.675048828125,909524,-1393356.0858361362,-1617556,-0.0394640884836391,407061.1399509683,-1328552.0777901409,-8049.609093226992,-25822.91902407153,4463.616262802279,54.16158368816794,1003.7939657619602,4436.95,4627.177731942512,4246.722268057488,8.574707037154445,0.3792237085235128,0.0,0.0,4513.9,4628.3,4399.5,5.068787522984564,-0.0371503496503496,0.0,1.0,4204.0,4699.0,4451.5,11.156312331669278,0.3777777777777777,131.17368017674943,3.185675956593512,-37.90744076559531,-62.33293259280862,24.425491827213307,4494.5,4431.769230769231,4485.758846885792,4523.666287651387,1.0317542946382092,0.9708485163977096,0.0609057782404997,-0.2115916624320917,25.19622595287582,30.050000000000185,-33.11141923374885,-65.66314419101879,32.55172495726994,4530.5,4351.0,4440.75,4601.5,99.99166056408018,23.87617269767472,17.245837671795012,24.640086320098032,-9.851138353765352,4841.75,5053.5,84.0,20.0,64.0,4483.12,4694.32,0.0,0.0,41.66009206242641,0.3753552200526809,0.5922109865801349,0.7510509136715132,-8.641053537529379,40.6342765666476,33.62068965517241,52.227011494252885,-66.37931034482759,34.57647058823477,2.6414212248714355,-0.8379804865154239,-1.3689616409074632,0.5309811543920393,-3.076280927328489,4.956345727893527,-8.032626655222016,4435.453710157781,-1.87709497206704,-1.8949360147239247,-9.46391752577319,1.8770959238040632,3990.77099609375,2,-0.115878140943721,2.813351141404894,1.028313346793425,1.9842129073809789,0.9272611143387196,6.879438989234359,1.774134866050602,1.733854142804006,-1.183431267539632,-0.2342000571727993
2022-04-07,4360.0,4515.0,4361.0,4457.0,3990.77099609375,570276,-1252638.6312906817,-1047280,-0.0515360571526787,5725797.548529401,-229537.9781018314,-72912.81824090994,-8500.956306309628,4466.584717070628,59.00811467744367,1018.8817365978266,4443.95,4626.140532135982,4261.759467864018,8.19948613895214,0.5358141552335443,0.0,0.0,4514.766666666666,4629.666666666666,4399.866666666667,5.089964043915137,0.2486219901363507,0.0,0.0,4235.0,4699.0,4467.0,10.44116157922569,0.4784482758620689,133.45631215907449,2.954000560742005,-37.39363521829182,-57.34507311790527,19.951437899613445,4493.666666666667,4425.5,4481.334408903363,4518.728044121654,1.023441662226958,1.0,0.0234416622269579,-0.1914282994147619,25.194868913296443,-47.94999999999982,-28.57430650949892,-57.70181171320976,29.12750520371085,4530.0,4350.5,4440.25,4601.5,99.99583028204007,23.43974310006653,15.843313744553472,22.68903114662972,-1.7472610502459087,4841.75,5053.5,80.0,16.0,64.0,4483.12,4681.0272,0.0,0.0,45.97454421021487,0.5667939022291415,0.5033828456909041,0.6180215373177965,-8.470666741611494,44.51473722813567,47.8448275862069,44.39655172413794,-52.1551724137931,15.99117647058847,-0.2238638907544213,-0.8275256853958415,-1.2606744498051388,0.4331487644092973,-6.199099102519214,2.725256761810978,-8.924355864330192,4435.560951652749,1.5030744705078591,1.4918902384838617,-8.10309278350515,-1.503073029477321,4042.703857421875,3,0.7137348652893962,1.9934063123110235,0.5802160653592807,3.1902421945682704,1.5062862751566255,4.25759320961221,2.4313952199369737,-1.764447081626372,0.0730912678096729,1.1682394538098748
2022-04-08,4500.0,4544.0,4455.0,4515.0,4042.703857421875,314383,-1143134.4402794456,-732897,-0.0672036832246881,7512714.184453772,1741029.2541263364,97473.13737784994,12662.813645019209,4493.522000538066,71.3644486568271,1032.1406867263152,4451.7,4632.125164541958,4271.274835458042,8.105899523416138,0.6754189892543501,0.0,0.0,4517.266666666667,4632.066666666668,4402.466666666667,5.082719638719587,0.4901277584204384,0.0,0.0,4235.0,4699.0,4467.0,10.422984477839927,0.603448275862069,129.01068094316705,2.300157235586364,-31.938162094698782,-52.26369091326397,20.32552881856519,4503.583333333333,4424.307692307692,4486.513730610537,4518.451892705236,1.125858123569794,0.9479405034324944,0.1779176201372997,-0.1715982862702335,25.126434797867343,0.3000000000001819,-22.30569394585684,-49.909750093970366,27.604056148113525,4530.0,4350.5,4440.25,4601.5,99.99791514102004,22.68922154266784,16.649836408151277,21.59595032591292,48.7477852798932,4791.0,5025.5,76.0,12.0,64.0,4483.12,4661.825567999999,0.0,0.0,49.50839215744645,0.5575021226626814,0.4998837483148346,0.5318258601952911,-7.255057572854907,43.99299820376691,56.29453681710213,45.920018019493824,-43.705463182897866,4.476470588235316,2.707006369426752,-0.7068385998811006,-1.1499072798203314,0.4430686799392307,-11.174599226582504,-0.0547144358677176,-11.119884790714783,4436.626392668937,1.3013237603769268,1.2929292904530598,-6.907216494845359,-1.301324014305962,4038.226806640625,4,-0.9131570922330924,-0.512904590999625,-0.977200700352398,-0.2846383645949686,-0.786929606269922,1.3944162913953164,-0.0355970888371786,-0.2167423538678434,-0.5852189165815531,0.4727981529692044
2022-04-11,4520.0,4527.0,4457.0,4510.0,4038.226806640625,309069,-984184.6688508742,-1041966,-0.0564559713431384,6218705.729531805,-169864.98160604914,44083.26727887493,3748.8715745957866,4504.862056455882,64.8409665678187,1030.9976737842042,4459.45,4635.865957328108,4283.034042671892,7.91200517230186,0.6432693526300023,0.0,0.0,4519.1,4632.4,4405.8,5.014272753424342,0.4598411297440427,0.0,0.0,4235.0,4699.0,4467.0,10.404870555786028,0.5926724137931034,123.10961284885032,2.36527442872908,-27.69882375462112,-47.3507174815354,19.65189372691428,4508.416666666667,4424.384615384615,4490.127002824301,4517.825826578922,1.112155388471178,0.9830827067669172,0.1290726817042605,-0.1527144908064054,24.89235560172272,9.550000000000182,-16.668876648819385,-42.47892025884748,25.810043610028096,4530.0,4350.5,4440.25,4601.5,99.99895757051002,21.99230866794048,15.997053121409124,20.749246785500475,37.05911574764052,4753.75,4992.0,72.0,8.0,64.0,4483.12,4643.77603392,0.0,0.0,49.209561186498455,0.536274736017952,0.553523586969925,0.5189300603252213,-6.360830348338007,42.257333461346605,45.3757225433526,49.83836231555389,-54.6242774566474,3.564705882353337,1.302785265049416,-0.6131007439832131,-1.0425459726529076,0.4294452286696945,-15.496788041937052,-3.143129157081585,-12.353658884855468,4437.56993163714,-0.1107419712070845,-0.1108033354361381,-7.010309278350513,0.1107439708459168,3945.105712890625,0,2.8301912110990486,2.692243088682133,0.5510756439450404,3.558951413046927,0.8495418996837572,2.26976069812902,-1.35230599999538,-0.2595147960616515,-0.7272675385174097,-0.475044152950133
2022-04-12,4510.0,4500.0,4406.0,4406.0,3945.105712890625,405463,-1389647.668850874,-1447429,-0.0734170571492543,-693702.5175441662,-904151.5502031012,-57419.98127238635,-9692.191941127505,4510.083988909051,59.016606645273,1030.9976737842042,4462.55,4632.813883428027,4292.286116571973,7.630788828272037,0.3339342470597861,0.0,0.0,4511.7,4622.7,4400.7,4.920539929516591,0.0238738738738746,0.0,0.0,4235.0,4699.0,4467.0,10.397642603444218,0.3685344827586206,121.19865156396529,2.626253860936486,-32.3580450123427,-44.35218298769686,11.994137975354157,4503.166666666667,4426.576923076923,4477.184387005178,4509.542432017521,1.025624599615631,0.9903907751441384,0.0352338244714925,-0.1394432752134191,24.47755604206965,3.449999999999818,-15.59900596858968,-36.0047594108771,20.40575344228742,4530.0,4350.5,4440.25,4601.5,99.999478785255,21.825589208174083,15.052783835772276,22.4190941257119,-29.24286597755953,4649.5,4920.5,68.0,4.0,64.0,4483.12,4626.8094718848,0.0,0.0,43.34858772558232,0.1199418861306613,0.4045729149370982,0.4859934167406192,-7.339133415676772,41.02262689683838,15.31791907514451,38.99605947853309,-84.6820809248555,0.5647058823533371,-1.40971134481987,-0.7175460814516842,-0.977545994412663,0.2599999129609788,-18.08599417608872,-6.1317021608830125,-11.954292015205706,4436.780420696941,-2.3059866962306,-2.3329905134435336,-9.154639175257728,2.305989688267829,3850.194091796875,1,0.0594490729326508,0.8679911657308992,2.2840933517807542,4.165712405851693,-0.6042403011628323,0.4134196822984251,1.0182552825842066,1.294232157360426,1.0108307003063146,1.1820298251287369
2022-04-13,4450.0,4450.0,4273.0,4300.0,3850.194091796875,432663,-1690311.7874949418,-1880092,-0.1187115820641092,-7146356.157895,-3743213.5403304654,-327954.6564916884,-19758.973677901427,4508.039523874779,53.84400851364136,1030.9976737842042,4461.15,4636.209161428337,4286.090838571662,7.848162981667847,0.0397270308930155,0.0,0.0,4495.5,4615.0,4376.0,5.316427538649761,-0.3179916317991632,0.0,1.0,4235.0,4699.0,4467.0,10.400905596090697,0.1400862068965517,126.77878640756876,3.2572468851405803,-44.09551984374957,-44.30085035890741,0.2053305151578328,4489.333333333333,4428.115384615385,4449.925250542843,4494.020770386593,0.9433606041535556,1.026431718061674,-0.0830711139081182,-0.1348112342264318,24.322022112820125,39.85000000000037,-16.415349266594063,-30.5683566871398,14.153007420545736,4476.5,4425.5,4451.0,4601.5,49.999739392627504,22.69382415524221,13.583235982094685,27.56616336376409,-136.0463013203112,4507.5,4785.5,64.0,32.0,32.0,4483.12,4610.860903571712,0.0,0.0,38.33679323473935,0.0,0.2187388740495377,0.392278458652187,-9.810853351221237,35.81339968818496,6.338028169014085,22.343889929170405,-93.66197183098592,-4.494117647058374,-3.716972682489924,-0.9812041843312688,-0.9782776323963842,-0.0029265519348846,-19.857933464664875,-8.876948421639385,-10.98098504302549,4426.858169399851,-2.405810258738084,-2.435222568063544,-11.340206185567014,2.405806789501895,3849.298828125,2,-1.8636020534228803,-2.0065703259654697,-1.300141734340983,-3.472708290385057,0.0935341341215547,-0.7325988558516769,0.6740013012243793,1.136354709080024,-0.2552786915444613,0.4784726290804286
2022-04-14,4340.0,4340.0,4268.0,4299.0,3849.298828125,398087,-1745601.6486060529,-2278179,-0.1735591144658347,-6182317.706767144,-1039973.6740963658,-427165.4651573608,-10501.62921185698,4504.134937255249,43.91182303635635,1030.757906883324,4452.35,4640.913278503511,4263.78672149649,8.470281020293124,0.0933725770546955,0.0,0.0,4463.5,4573.6,4353.4,4.933348269295412,-0.2470481380563099,0.0,1.0,4235.0,4699.0,4467.0,10.421462823003582,0.1379310344827586,121.30090776681187,3.789722889290719,-52.86880616643339,-46.0144415204126,-6.854364646020784,4472.5,4431.769230769231,4426.70598122856,4479.574787394993,0.8841502227880331,1.11457670273711,-0.2304264799490769,-0.1359811707657492,24.107309718608114,80.64999999999964,-19.499963654030743,-26.42718118622579,6.927217532195048,4431.0,4451.5,4441.25,4601.5,24.999869696313752,23.533833494764263,13.026144260641663,26.72040106476349,-157.12158808933012,4491.5,4785.5,60.0,28.000000000000004,32.0,4483.12,4583.832031285975,0.0,0.0,38.29181493121962,0.0,0.0399806287102204,0.2210974725656188,-11.783352527126146,38.26911864747406,7.192575406032483,9.61617421673037,-92.80742459396753,-21.91176470588198,-4.487891579648967,-1.1802192992781393,-1.0186659657727353,-0.161553333505404,-21.64871234242081,-11.43130120579567,-10.217411136625142,4405.264558504774,-0.0232558139534933,-0.0232585185372613,-11.360824742268038,0.0232524296315972,3875.264892578125,3,-0.7785150348718872,-3.0400518344696934,-0.4096085242303786,-1.1758007652301077,-0.3646259958261026,-1.9090872099905312,-1.2857197635862576,-0.1768398984807504,0.2546286787849681,0.0
