Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,ssx_600905.SS_2021-09-15_2023-09-15_Close_percent,ssx_003816.SZ_2021-09-15_2023-09-15_Close_percent,jpx_8267.T_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent,ssx_601985.SS_2021-09-15_2023-09-15_Close_percent,jpx_7741.T_2021-09-15_2023-09-15_Close_percent,jpx_6758.T_2021-09-15_2023-09-15_Close_percent,jpx_9101.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent
2022-01-26,4538.0,4637.0,4526.0,4634.0,4254.43701171875,1053287,25259465.51244469,82727335,0.2567839503800434,6189799.9771276135,758767.5533828861,-38548.97789874739,38826.5520772278,4592.927166928237,29.96351181805268,1040.8360269617426,4583.1,4695.433254203737,4470.766745796263,4.902064288526846,0.7265580230929799,0.0,0.0,4589.9,4762.0,4417.8,7.499074053900953,0.6281231841952352,0.0,0.0,4301.0,4776.0,4538.5,10.36416399380332,0.7010526315789474,149.8182730792587,2.562106625217849,42.50305312926321,55.87921604864627,-13.376162919383065,4599.333333333333,4547.423076923077,4579.397370669068,4536.894317539804,1.0142118863049097,0.9832041343669252,0.0310077519379845,0.1793603910828272,24.54021583856079,-23.100000000000364,43.47398737278753,51.222381858432335,-7.748394485644802,4606.0,4538.5,4572.25,4354.5,1.0508066927208886,9.354792101297448,16.60213641863756,17.07743353689587,39.61836612999416,4358.75,4215.5,60.0,4.0,56.0,4438.135472117893,4763.13,0.0,0.0,56.87695935442239,0.4906258992139916,0.2474786847556681,0.2181485705816758,11.802241391093556,52.81641255511496,58.23529411764706,34.509803921568626,-41.76470588235294,44.13529411764648,1.2674825174825175,0.9368314568171624,1.2391748655612826,-0.3023434087441203,-14.305433037094886,-13.76840959406004,-0.5370234430348457,4561.781473678923,1.8237749945067,1.8073436975679869,49.72536348949919,1.8237761577445184,4269.126953125,2,-3.176859870909553,1.98472115915358,1.0416679462635583,-1.2958908194430734,-0.5024317209538367,0.2785511058059455,3.476125680227412,1.1217911484764898,1.2269966510033754,-4.21052631578948
2022-01-27,4560.0,4666.0,4543.0,4650.0,4269.126953125,795561,25848051.29293249,83522896,0.2511207759412063,7123967.980395097,355598.1250966299,-23847.36804043295,21956.45070109848,4595.741152512136,33.832943205625995,1044.429763783363,4590.2,4700.582244949092,4479.817755050908,4.8094743126265405,0.7708768970389211,0.0,0.0,4586.833333333334,4752.533333333333,4421.133333333333,7.225028160313933,0.6906055119694238,0.0,0.0,4301.0,4776.0,4538.5,10.348132978955164,0.7347368421052631,147.13644577133283,2.529514625911519,44.98679740249736,53.70073231941649,-8.71393491691913,4606.833333333333,4556.769230769231,4590.259313643057,4545.27251624056,1.0162323793250747,0.9756514310123878,0.0405809483126868,0.1713335874366715,24.59130602796464,127.80000000000018,41.12053603520906,49.83048351803874,-8.709947482829683,4606.0,4538.5,4572.25,4354.5,0.5254033463604443,8.894070770500146,17.01858729434638,16.057819078285153,63.02774427020536,4404.5,4215.5,56.00000000000001,8.0,48.00000000000001,4438.135472117893,4756.8874000000005,0.0,0.0,57.793848745108974,0.5340720812830394,0.4255027118500146,0.2937273211837113,12.35448569824626,60.618282569762144,62.94117647058823,51.66666666666666,-37.05882352941177,45.07647058823477,1.973684210526316,0.989749178773254,1.189289728203677,-0.199540549430423,-16.472520238963867,-14.309231723040806,-2.1632885159230604,4562.235161755748,0.3452740612861493,0.3446793589080954,50.24232633279484,0.3452852014446819,4304.93212890625,3,-6.170433204477916,0.7485081830204336,-0.687288953574452,-0.2983969395656345,-3.0456043539155644,-0.555547771892563,-5.463182403709254,-6.735338159130009,-2.909080686240386,-5.3500811757996445
2022-01-28,4558.0,4769.0,4531.0,4689.0,4304.93212890625,789995,26106957.217302244,84312891,0.2292134534829184,10507658.983195797,1370768.1694187936,99643.0349158011,9372.630290837707,4602.274819295344,38.83197201458044,1053.189497286062,4598.8,4711.800176991018,4485.799823008983,4.914333173480808,0.8991144191179883,0.0,0.0,4590.3,4757.8,4422.8,7.297997952203559,0.7946268656716412,0.0,0.0,4301.0,4776.0,4538.5,10.328781421240322,0.8168421052631579,156.22280119419955,2.5196153603679727,49.53119194816554,52.86682424516631,-3.335632297000764,4604.416666666667,4567.346153846154,4605.450188467202,4555.918996519036,1.0337309749074457,0.9292472233648704,0.104483751542575,0.1670799864575247,24.80650937802741,57.19999999999982,39.85861714304372,48.17301646481164,-8.314399321767922,4609.5,4538.5,4574.0,4354.5,1.8714036516861128,9.437177091621937,19.924062714798147,14.281053410030264,119.35069484993542,4426.5,4215.5,52.0,4.0,48.0,4451.0,4756.8874000000005,1.0,0.0,60.024982185427376,0.639792826503821,0.5548302690002841,0.4092705552019888,13.510631027427058,61.46197629443738,74.41176470588235,65.19607843137256,-25.58823529411765,47.52058823529387,-0.6146672318779144,1.0871833319690276,1.1688684489567471,-0.0816851169877195,-18.224793627429108,-15.092344103918467,-3.1324495235106404,4563.897254219948,0.838709677419347,0.8352120508183347,51.50242326332795,0.8387001879866887,4456.41748046875,4,0.6367494888351075,1.9316597379315965,-0.3460182802439817,3.29210006661674,3.710936029840994,-1.5363138719859393,1.2562840646010187,3.9507195729662072,3.6204679771241786,-0.9686137440866248
2022-01-31,4410.0,4865.0,4576.0,4854.0,4456.41748046875,1890663,27853694.314188056,86203554,0.2679962486885794,53572192.69988211,1077637.8445021666,169154.61848163905,73155.81250077394,4622.078921987798,40.02871477296382,1053.189497286062,4613.25,4770.510134808544,4455.989865191456,6.817759055266618,1.265451461341748,1.0,0.0,4606.433333333333,4768.833333333333,4444.033333333333,7.05100837234882,1.2622126436781618,1.0,0.0,4436.0,4865.0,4650.5,9.299300926678589,0.9743589743589745,169.50052107477958,2.4923135554773,65.68955015975007,55.43136942808306,10.25818073166701,4620.916666666667,4583.038461538462,4643.6886210107095,4577.99907085096,1.0455252918287938,0.9003891050583658,0.145136186770428,0.1723488305134005,25.168989820535263,31.75,41.68122043462649,46.83033078044989,-5.149110345823395,4658.0,4583.0,4620.5,4399.0,50.935701825843054,10.676343207603136,21.60446524806355,12.475874830828449,245.42398206948084,4423.75,4215.5,100.0,8.0,92.0,4457.36,4756.8874000000005,0.0,0.0,67.78426899820207,1.0,0.7246216359289535,0.568318205593084,17.34306858020674,66.56995414325034,97.43589743589745,78.26294620412267,-2.5641025641025643,76.93529411764666,4.252577319587629,1.4348965376163714,1.222074066688672,0.2128224709276993,-12.40547192019024,-14.554969667172823,2.1494977469825827,4590.199788547928,3.5188739603327024,3.4583767196961546,56.83360258481422,3.5188789747769533,4480.28759765625,0,4.657195279050526,1.9316597379315965,-0.3460182802439817,0.695391050654905,-0.5178871989223808,-1.5363138719859393,4.608295544712092,3.964042712881053,7.22891967401965,8.132912870752932
2022-02-01,4940.0,4940.0,4798.0,4880.0,4480.28759765625,1131230,28028955.30010355,87334784,0.2566714213657439,50120733.7427561,1864077.1549552253,222630.08013154072,72589.37637360247,4633.799393796438,38.8306654805632,1058.8308089732143,4626.05,4821.711416738204,4430.388583261796,8.459113789872744,1.1489526760909283,1.0,0.0,4634.666666666666,4780.266666666667,4489.066666666668,6.283084004602989,1.3424908424908404,1.0,0.0,4436.0,4940.0,4688.0,10.894823877822333,0.8809523809523809,166.75046896730163,2.4923135554773,79.67470773110745,60.28003708868794,19.394670642419506,4640.5,4600.961538461538,4680.0442177782925,4600.369510047185,1.1094309590131315,0.9132510943095902,0.1961798647035415,0.1844971146895354,25.49842502078141,-27.050000000000185,42.89235011160446,45.75095973558439,-2.8586096239799303,4695.5,4620.5,4658.0,4436.5,75.46785091292153,12.318175026447294,23.561257728887245,11.693728319251576,294.54366207864217,4407.0,4215.5,100.0,4.0,96.0,4473.665599999999,4756.8874000000005,0.0,0.0,68.81157693457217,1.0,0.8799309421679403,0.7197942823657258,20.69373304290985,66.09603877374805,88.0952380952381,86.64763341233929,-11.904761904761903,139.9970588235301,5.059203444564048,1.7319197416011531,1.3240432016711683,0.4078765399299848,-12.441189755012816,-14.132213684740822,1.691023929728006,4629.033852646439,0.5356407086938519,0.5342112560645873,57.67366720516962,0.5356346727414092,4443.56396484375,1,-0.6937597593659319,1.9316597379315965,-0.3460182802439817,-0.4603925054888833,1.1200476683472544,-1.5363138719859393,0.1694286987057012,0.3930843272026578,3.820222999650028,6.065295250613389
2022-02-02,4950.0,4985.0,4693.0,4840.0,4443.56396484375,1604284,28039943.54667889,85730500,0.264623388843793,33793291.77950523,-546037.983299715,171553.43230582378,-7090.540463501457,4649.003552136535,41.11010019472124,1058.8308089732143,4638.4,4854.29293642915,4422.507063570849,9.308939997807466,0.9668980915597468,0.0,0.0,4663.066666666667,4830.966666666667,4495.166666666666,7.201269550796352,1.026900933095095,1.0,0.0,4436.0,4985.0,4710.5,11.835977923421872,0.7358834244080146,179.27542207057147,2.4771489540529155,86.53288294819868,65.53060626059009,21.002276687608585,4660.583333333333,4616.115384615385,4704.652799658555,4618.119916710356,1.0530939648586708,0.9067990832696716,0.1462948815889992,0.1985743968451772,25.90791441086531,-77.39999999999964,43.116620244625615,44.7397162208342,-1.6230959762085817,4718.0,4643.0,4680.5,4459.0,87.73392545646077,12.658476669108037,20.68892806271313,14.651871941273226,201.11496299072456,4393.75,4215.5,96.0,72.0,24.0,4501.645664,4756.8874000000005,0.0,0.0,65.35850149870183,0.8450757563652392,0.9483585854550798,0.8509703878506577,22.312200798433786,68.64347874641645,73.58834244080145,86.373159323979,-26.41165755919854,180.5852941176472,5.240269623831267,1.873768644142073,1.4339882901653491,0.439780353976724,-9.42918333979304,-13.191607615751268,3.762424275958228,4649.992118189832,-0.8196721311475419,-0.82304991365163,56.38126009693054,-0.819671327164599,4518.84716796875,2,2.6946190823383347,1.9316597379315965,-0.3460182802439817,2.0427826011648307,3.619336923966344,-1.5363138719859393,2.435730877158562,4.933432755247168,-0.0,-5.636678778330705
2022-02-03,4843.0,4924.0,4808.0,4922.0,4518.84716796875,915284,28923666.029437512,86645784,0.2875090682071736,39687576.95386163,342188.872524812,229282.3693887264,2357.0088334913944,4662.259212484738,47.0923364582298,1076.7696780508595,4656.5,4901.766793512699,4411.233206487301,10.534383915503028,1.0412473417161814,1.0,0.0,4693.166666666666,4867.166666666666,4519.166666666667,7.415036045314091,1.1575670498084312,1.0,0.0,4436.0,4985.0,4710.5,11.789971008268012,0.8852459016393442,172.94787986351432,2.4423891368492425,97.46127797072675,71.91674060261744,25.54453736810933,4690.666666666667,4634.5,4738.090830480315,4640.629552509588,1.118536197295147,0.9228321400159109,0.1957040572792362,0.2164372722191646,26.208612648664246,-97.5,45.61709453855363,43.87987560497783,1.7372189335757966,4718.0,4643.0,4680.5,4459.0,93.8669627282304,12.974471051578725,19.66338496318988,13.925583652246198,193.17610312607616,4393.75,4215.5,100.0,68.0,32.0,4540.31401088,4756.8874000000005,0.0,0.0,68.81351342204573,1.0,0.9483585854550798,0.9255493710260332,24.836033969287023,69.94639700110471,88.52459016393442,83.402723566658,-11.475409836065571,221.67941176470595,7.914930936198202,2.100173626615403,1.56722535745536,0.5329482691600429,-11.176913050429386,-12.788668702686891,1.6117556522575054,4680.406682892894,1.694214876033051,1.6800231240324592,59.03069466882067,1.6942077062605565,4478.451171875,3,-2.8182804021333965,1.9316597379315965,-0.3460182802439817,0.5099253289119758,-3.778981335977619,-1.5363138719859393,-0.0,-6.082089648358078,-0.1082216056339291,-9.749303437000847
2022-02-04,4905.0,4905.0,4858.0,4878.0,4478.451171875,381153,28866898.56135241,86264631,0.3066967092371142,31622104.24616712,191130.5958499605,255128.96818715188,12099.577401513192,4677.771574262475,54.04621834794702,1067.1439434238305,4674.05,4929.7494133743785,4418.350586625622,10.941235689578772,0.8988081108762451,0.0,0.0,4717.6,4886.1,4549.1,7.143462777683568,0.9759643916913936,0.0,0.0,4436.0,4985.0,4710.5,11.745702335233895,0.8051001821493625,162.0530918771629,2.3596469640696727,101.40276947873916,77.81394637784179,23.588823100897383,4717.25,4648.7307692307695,4759.6153180987285,4658.212548619989,1.1809651474530831,0.934763181411975,0.2462019660411081,0.2336728143284252,26.366806335872266,-72.05000000000018,47.66234317996528,43.60746243623412,4.054880743731161,4718.0,4643.0,4680.5,4459.0,96.9334813641152,13.267894406730075,19.10081757562593,13.527174160176909,154.90045763932366,4393.75,4215.5,96.0,64.0,32.0,4575.8888900096,4756.8874000000005,0.0,0.0,65.06365521890658,0.8317750400565617,0.8922835988072669,0.929666923239142,25.708486490860448,67.78495570624489,80.0,80.70431086824529,-20.0,256.0235294117647,6.997148497477516,2.176860081422864,1.689152302248861,0.487707779174003,-16.13004667072622,-13.456944296294758,-2.673102374431462,4694.597574104202,-0.8939455505891925,-0.89796521751353,57.60904684975768,-0.8939447295339278,4383.8876953125,4,0.3500018197325403,1.9316597379315965,-0.3460182802439817,0.4885371554563846,0.7354079187727649,-1.5363138719859393,1.3540238399896651,0.1191949941550518,6.17551770776717,0.8779140963683574
2022-02-07,4886.0,4900.0,4764.0,4775.0,4383.8876953125,3573215,25871703.634881817,82691416,0.148364481170808,-25472645.646142468,-188401.76143892825,242755.9250939792,-78856.48950132939,4715.759679869744,48.899449138393,1067.1439434238305,4684.0,4939.150151871405,4428.849848128595,10.894541070512592,0.6783263684786357,0.0,0.0,4746.0,4907.1,4584.9,6.788874841972202,0.5900062073246429,0.0,0.0,4436.0,4985.0,4710.5,11.720751494449187,0.6174863387978142,159.4477826894466,2.326820877285574,95.1187212929517,81.27490136086377,13.84381993208794,4731.666666666667,4658.653846153846,4761.982192237386,4666.863470944434,1.1438953488372092,0.9239341085271318,0.2199612403100774,0.2448062156494189,26.240466900779364,-52.0,50.65529642273376,44.00867394257217,6.646622480161589,4755.5,4643.0,4699.25,4459.0,98.44676966316936,12.521732542441924,17.927083965745194,16.943174871767784,91.92224715690443,4374.25,4233.0,92.0,60.0,32.0,4608.617778808832,4756.8874000000005,0.0,0.0,57.20506205596482,0.4792253039249537,0.7703334479938384,0.8703252107520615,23.86075920586384,63.07196681895025,60.674157303370784,76.39958248910173,-39.325842696629216,265.411764705882,3.7592351151673182,2.038172358912023,1.7589563135814936,0.2792160453305294,-0.0766620782760331,-10.780887852691016,10.70422577441498,4703.488471354631,-2.111521115211157,-2.1341325861035543,54.281098546042,-2.1115218840916583,4450.90869140625,0,-0.5381123404245187,1.0204037587461698,2.430555616488704,-0.5609634522674583,-0.7300391530312282,3.262409689674968,0.8145974754044829,0.4761888734595629,-5.306131656582764,3.073160331921187
2022-02-08,4770.0,4887.0,4770.0,4848.0,4450.90869140625,933759,26182956.634881817,83625175,0.143491879823405,-12095923.83955069,-43854.99898796156,260694.08882546547,-61173.92073521677,4733.520631209703,55.04687771356564,1083.458395333765,4698.4,4956.42356481531,4440.376435184689,10.98346521434149,0.7898960025358188,0.0,0.0,4777.166666666666,4938.266666666667,4616.066666666667,6.744583609531468,0.7198427477757072,0.0,0.0,4436.0,4985.0,4710.5,11.684828877915889,0.7504553734061931,155.20300442050194,2.182729670144849,94.93470950872506,84.00686299043603,10.92784651828903,4749.666666666667,4669.538461538462,4775.215701123942,4680.280991615217,1.1107954545454546,0.8503787878787878,0.2604166666666667,0.2540108146590172,26.148264176370628,-223.39999999999964,54.741847931929485,45.26065844914351,9.48118948278598,4758.0,4710.5,4734.25,4459.0,99.22338483158468,11.828867954174353,16.961450707471332,16.030539376324626,91.29140190932232,4381.25,4233.0,88.0,56.00000000000001,32.0,4638.728356504125,4756.8874000000005,0.0,0.0,60.817259453378696,0.6412745680755403,0.6507583040190186,0.7711251169400412,23.50878965138011,62.97022093736637,74.34456928838951,71.6729088639201,-25.655430711610485,244.6941176470582,4.66321243523316,2.028397647038753,1.8128445802729456,0.2155530667658072,-3.1294689248911043,-9.250604067131032,6.121135142239928,4719.325295846115,1.5287958115183242,1.51722748343186,56.639741518578354,1.5288027602854155,4471.10693359375,1,0.4909352948549639,1.7316023380638228,3.050842637339727,1.0718196299380622,-0.7041109120504245,3.983520488159471,-0.3232023256913976,-1.0663529815021775,3.663802271663755,-6.332457596974336
2022-02-09,4813.0,4879.0,4795.0,4870.0,4471.10693359375,577521,26636723.134881817,84202696,0.1105021140891281,-8552868.719614878,123631.8679320752,258333.0630559768,16896.03209553678,4743.913647703962,54.72395358516155,1088.375079471006,4706.0,4974.621667033768,4437.378332966232,11.416135445549005,0.8052620471962595,0.0,0.0,4802.066666666667,4960.466666666667,4643.666666666666,6.597159556302171,0.7144360269360264,0.0,0.0,4436.0,4985.0,4710.5,11.665958351041224,0.7905282331511839,148.08270397845175,2.100534333579545,95.4636494554561,86.29822028344006,9.165429172016047,4782.583333333333,4679.0,4789.797900951028,4694.334251495572,1.1078935077066792,0.8626809901914994,0.2452125175151798,0.2619361145531089,26.025425833332445,-155.0,56.75383124189533,46.99769124988642,9.756139992008904,4758.0,4710.5,4734.25,4459.0,99.61169241579232,11.18549369364018,16.283304683820337,15.389612681873505,86.60931327863865,4403.25,4233.0,84.0,52.0,32.0,4666.430087983796,4756.8874000000005,0.0,0.0,61.86203053968958,0.6881447601264231,0.6028815440423058,0.6746577653517208,23.557233041664688,58.561712087529294,78.46441947565543,71.16104868913858,-21.53558052434457,231.48529411764684,8.8268156424581,2.033592930137905,1.8569942502459376,0.1765986798919678,-7.792492021287154,-8.958981657962257,1.1664896366751032,4732.659092071441,0.4537953795379579,0.452768832748518,57.35056542810986,0.4538004166766711,4590.45849609375,2,1.2462492768725184,0.5673783769919964,0.6578983462474781,-0.9302179320270624,1.1818501193912423,2.1136029247084025,3.6316445165414,0.4391262012229191,0.6236906630554131,1.4295766051386494
2022-02-10,4900.0,5032.0,4839.0,5000.0,4590.45849609375,1819383,27852787.41985591,86022079,0.1502793511956327,26457511.09747296,1044887.195274442,294651.1206862428,51187.45560564784,4773.341095151704,56.56747789102721,1088.375079471006,4723.2,5019.445573806597,4426.9544261934025,12.544273958612692,0.9671799757938456,0.0,0.0,4835.8,5001.2,4670.4,6.840646842301173,0.9963724304715846,0.0,0.0,4436.0,5032.0,4734.0,12.618563685636856,0.9463087248322148,152.57443358060658,2.043260701142773,105.16052662790388,90.07068155233284,15.089845075571048,4820.0,4694.653846153846,4822.136685420101,4716.976158792197,1.1052867383512546,0.8387096774193549,0.2665770609318997,0.2736568338641685,26.00258719557096,-89.19999999999982,60.60855076661407,49.30323943028313,11.305311336330938,4804.0,4734.0,4769.0,4482.5,99.80584620789617,11.965701466952464,21.95396948665717,14.004193970700598,126.65884768889018,4411.75,4262.5,100.0,48.0,52.0,4691.915680945092,4756.8874000000005,0.0,0.0,67.39453845315035,0.9363423909993884,0.7552539064004508,0.6696312514872583,25.46009097779796,62.017569100567925,94.4922547332186,82.43374783242119,-5.507745266781411,230.7382352941177,9.86596352450011,2.2294055150541765,1.9314765032075856,0.2979290118465909,-3.993208637439236,-7.965827053857653,3.9726184164184177,4766.466805374318,2.6694045174537884,2.634397533960353,61.550888529886905,2.669396287600492,4539.04541015625,3,1.3294082976581194,0.2820852550495516,0.980385113070568,-1.0516483538219177,2.3983740746039075,0.2587318026407814,-0.3128873538076391,2.1860002097912883,0.8264501570284892,9.706308301065247
2022-02-11,4994.0,5076.0,4915.0,4944.0,4539.04541015625,684784,27414695.79252672,85337295,0.1258772315943975,17199594.654976822,1410663.800556088,520717.805928769,40897.11119178645,4795.312636159723,61.382229040209225,1076.1852785809308,4738.15,5047.010664377968,4429.289335622031,13.037183895738572,0.8332408813122464,0.0,0.0,4867.333333333334,5025.033333333333,4709.633333333333,6.479934255581419,0.7430775734517028,0.0,0.0,4436.0,5076.0,4756.0,13.507381572976795,0.79375,153.41699022254593,1.5393801782955534,107.09214804075692,93.47497485001766,13.617173190739251,4845.833333333333,4709.423076923077,4840.884887663162,4733.792739622405,1.2047640861200184,0.8021071919377004,0.402656894182318,0.2844129167922032,26.014350045629875,-88.14999999999964,64.76641245849773,51.86826076626882,12.898151692228907,4884.5,4756.0,4820.25,4563.0,99.90292310394808,13.01235548632061,22.35615664862886,12.95636637992265,120.08984077327229,4441.0,4263.0,96.0,44.0,52.0,4725.924112850583,4756.8874000000005,0.0,0.0,63.14508214968497,0.6661018498629856,0.7635296669962658,0.7072217058130074,25.618534008928744,59.718452525665214,78.88,83.94555806962467,-21.12,236.71470588235297,6.689684937419077,2.2622905972283696,1.9976393220117423,0.264651275216627,-7.798006010214478,-7.932262845129019,0.1342568349145407,4779.575736844446,-1.1199999999999988,-1.1263192278711642,59.74151857835217,-1.1199989278031808,4489.46875,4,1.3294082976581194,-2.812945033576341,-0.0,-1.0516483538219177,2.3983740746039075,-0.7741923261609713,-0.3128873538076391,2.1860002097912883,0.8264501570284892,-6.683120008675715
2022-02-14,4922.0,4926.0,4854.0,4890.0,4489.46875,2392650,27414695.79252672,82944645,0.1322393061414842,-3715076.010019863,-317472.2587925522,531684.584069566,-33802.89390679612,4824.472845740209,56.939241221703966,1076.1852785809308,4752.7,5061.386313269635,4444.0136867303645,12.989934701101912,0.7223940519838817,0.0,0.0,4879.833333333334,5015.833333333333,4743.833333333334,5.573960859318946,0.5373774509803917,0.0,0.0,4450.0,5076.0,4763.0,13.171460433017025,0.7028753993610224,147.07529120029136,1.349250046385249,103.07741099338271,95.39546207869068,7.681948914692057,4865.833333333333,4723.384615384615,4848.4410587919065,4745.363647798524,1.1706864564007422,0.8177179962894249,0.3529684601113173,0.2911598485671468,25.89173999154541,-63.69999999999982,67.85998713668103,54.64244265794399,13.21754447873704,4884.5,4756.0,4820.25,4563.0,98.79152194478849,13.2645508282084,21.392558923579337,15.319285379697028,70.49712795404731,4441.0,4276.0,92.0,40.0,52.0,4767.933219308513,4756.8874000000005,0.0,0.0,59.26452663747335,0.2000214860607878,0.6008219089743875,0.7065351607903678,24.496184541000943,54.928349460768864,66.18181818181819,79.85135763834559,-33.81818181818182,234.6088235294119,5.161290322580645,2.1721709576715487,2.032545649143704,0.1396253085278447,-0.5349115772078679,-6.452792591544789,5.9178810143369205,4780.656359995502,-1.092233009708743,-1.0982416668609218,57.996768982229405,-1.0922265735725176,4544.5537109375,0,-2.1865890753970803,-2.3154880680123853,-2.265372406480793,-0.8920085141031819,-3.8935333162703216,-3.511057470794114,-3.6095447884815712,-2.800457559513802,-0.0,1.8311271645464584
2022-02-15,5130.0,5001.0,4802.0,4950.0,4544.5537109375,2793474,28776338.89805436,85738119,0.20143170229229,20759711.991411544,81923.08215505138,483338.5504104349,8142.441494430877,4849.016710697067,60.832919250521456,1076.1852785809308,4772.15,5079.086003101622,4465.213996898377,12.863636017376749,0.7897183748449293,0.0,0.0,4884.333333333334,5026.033333333333,4742.633333333333,5.802224800382167,0.7317101858386276,0.0,0.0,4451.0,5076.0,4763.5,13.096822187064532,0.7984,152.26776208026223,1.2905364477903671,103.54361517571488,97.02509269809552,6.518522477619356,4887.583333333333,4737.769230769231,4864.065511285459,4760.521896109744,1.107397504456328,0.8221925133689839,0.2852049910873441,0.2968762463024216,25.82300205547066,81.85000000000036,70.51937367189171,57.68719303875134,12.832180633140377,4920.0,4756.0,4838.0,4563.0,98.86355649569468,14.066962611548494,22.90940025625891,13.893347009796154,77.13565796960107,4441.0,4304.0,88.0,36.0,52.0,4767.933219308513,5076.0,0.0,1.0,62.05483970893027,0.4177799001799808,0.4279677453679181,0.5974397737795237,24.448194745638894,58.42859737201705,76.88073394495413,73.9808507089241,-23.11926605504588,236.63529411764648,5.566218809980806,2.175047556452367,2.061046030605437,0.1140015258469304,6.599700104597976,-3.842294052316236,10.441994156914213,4783.430706475673,1.2269938650306678,1.219527309381796,59.93537964458804,1.2269817211112155,4650.134765625,1,0.496762290164952,0.5926024368585416,-0.9933704180689062,2.5852206040828776,3.529039963108432,-3.504037702543016,-0.3581961560743707,-2.2809145348284687,-1.0245873458108434,4.22910846596065
2022-02-16,4945.0,5112.0,4851.0,5065.0,4650.134765625,1435677,29694952.15092792,87173796,0.2267557285083385,41380160.99263847,1454366.1283143773,561821.9792117025,67629.86672243912,4868.737755399079,62.184982966422616,1101.1875628307907,4797.45,5113.226804087948,4481.673195912052,13.164360403462185,0.923637829847508,0.0,0.0,4901.333333333334,5039.933333333333,4762.733333333334,5.65560391730141,1.0904280904280903,1.0,0.0,4451.0,5112.0,4781.5,13.77815297710242,0.928895612708018,163.140985872236,1.2317080898149413,111.90267981799025,100.00061012207448,11.90206969591577,4905.166666666667,4757.192307692308,4894.978509549235,4783.075829731245,1.114609571788413,0.7980688497061293,0.3165407220822837,0.3058808651771214,25.79436559372929,82.55000000000018,75.41621346721125,60.99820625304662,14.418007214164632,4938.0,4774.0,4856.0,4581.0,99.43177824784732,15.523338331706492,25.18908459684386,12.278998459772868,113.0916816039301,4441.0,4314.5,100.0,32.0,68.0,4802.0,5076.0,1.0,0.0,66.75523807637035,0.8226916510423155,0.480164345761028,0.5029846667011112,25.969374374827115,65.88838811310363,91.9104991394148,78.32435042206237,-8.089500860585199,250.75588235294163,4.34693036670787,2.339554792805321,2.1167477830454136,0.2228070097599079,5.07412719411039,-2.0590098030309107,7.133136997141301,4800.727428387005,2.323232323232327,2.2966561120048468,63.65105008077545,2.323243631897128,4613.4111328125,2,2.521017276977517,-0.0,0.3344457579132296,0.2986653963556591,5.915637330287851,0.2793221861592201,3.006541363194728,1.0237496113807936,2.7950324837101306,1.78913933019669
