Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_S32.AX_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent,asx_RIO.AX_2021-09-15_2023-09-15_Close_percent,asx_FMG.AX_2021-09-15_2023-09-15_Close_percent,asx_BSL.AX_2021-09-15_2023-09-15_Close_percent,asx_WDS.AX_2021-09-15_2023-09-15_Close_percent,asx_STO.AX_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,asx_MIN.AX_2021-09-15_2023-09-15_Close_percent
2021-12-09,4261.0,4290.0,4200.0,4282.0,3965.92431640625,244078,9191561.436418943,9909158,0.4393816102001965,9696481.27334357,2581142.093920796,-9668184.318540284,4395.1811929361465,4108.200994462972,88.58062492076589,1035.858217462446,4051.95,4305.896037574911,3798.003962425089,12.53450993101649,0.9529505602782598,0.0,0.0,4114.033333333334,4294.133333333333,3933.933333333333,8.755398189935256,0.9663150101795304,0.0,0.0,3756.0,4290.0,4023.0,13.178839817865471,0.9850187265917604,179.86471378051226,3.058956020295747,50.80184482223831,32.48181636702046,18.32002845521785,4104.75,4022.807692307693,4113.535861039184,4062.7340162169457,0.9939001143728556,0.7804041174227984,0.2134959969500571,0.0996466852295087,27.48870098896323,56.05000000000018,20.414333531459235,6.8538083045684495,13.560525226890784,4023.0,4023.0,4023.0,4019.0,59.7168690348236,25.23225131604502,15.731042211226162,18.360351921959296,162.86090254663654,4047.0,3908.0,100.0,88.0,12.0,3766.36,4243.0,0.0,0.0,58.81746833056413,0.8369725730819445,0.7645272395921571,0.6053183720775478,12.400607068785371,55.87450367530344,98.50187265917604,89.2689639880651,-1.49812734082397,115.85000000000036,4.74559686888454,1.2504349194275568,0.8039745594673073,0.4464603599602494,-35.100000529680976,-36.51618847421624,1.4161879445352668,4055.065328626419,1.4932448447499302,1.4822057025289936,20.280898876404496,1.4932436037628776,4016.8642578125,3,0.2638445080310418,-1.2042289971367524,-0.9409474254531602,1.5016581805853946,-1.963471343797579,-0.9375020958168818,-1.6344718943158227,-1.224940559961908,0.5825244769866202,0.2761787559239792
2021-12-10,4300.0,4390.0,4301.0,4337.0,4016.8642578125,76930,9176866.94203692,9986088,0.4116393730729717,8915719.662865918,11626803.58767711,-9106866.678071143,4632.806860249097,4125.340569674612,88.11419862113277,1049.1632622920663,4070.3,4349.672940708291,3790.927059291709,13.72738818801027,0.977318954591376,0.0,0.0,4141.566666666667,4305.666666666666,3977.466666666666,7.924537413378186,1.0954702417225288,1.0,0.0,3756.0,4390.0,4073.0,15.576247451047834,0.916403785488959,172.67824240246105,3.058956020295747,64.86494432515792,38.95844195864795,25.90650236650997,4123.833333333333,4038.0,4147.914959340848,4083.0500150156895,1.001145038167939,0.7629770992366413,0.2381679389312977,0.1219208559078252,27.32094687974981,-79.30000000000018,26.798294522500388,10.352592231649334,16.445702290851052,4073.0,4073.0,4073.0,4045.0,74.48894263881297,23.81279643223669,19.45080011477583,17.471792377755534,189.58984397357963,4049.75,3908.0,100.0,84.0,16.0,3787.3056,4243.0,0.0,0.0,60.54029554131016,0.9040076044107488,0.8333049463200961,0.694456189270143,14.202642013909252,53.10546689764262,91.6403785488959,93.17483019677044,-8.3596214511041,136.21176470588262,5.574488802336903,1.5886394750642958,0.9609075425867052,0.6277319324775907,-36.847809368703,-36.5825126531136,-0.2652967155894004,4065.6763457337097,1.284446520317606,1.2762674685738773,21.825842696629216,1.2844405828805492,3975.18603515625,4,0.5263205188489053,-0.5970001155765914,0.0313032391879772,-0.8219165079973436,-1.3507150243054582,-0.721045159270389,-2.1147978406787047,-0.4509578621094476,-0.965254486122106,0.7838971897968179
2021-12-13,4310.0,4383.0,4292.0,4292.0,3975.18603515625,324034,8852832.942036921,9662054,0.2750987855044153,5558969.711027931,-224667.78177598648,-9152688.474733358,-2373.99887965312,4180.671274013299,67.65875412726052,1049.1632622920663,4088.7,4375.482914414367,3801.917085585633,14.028073197562406,0.8544492886111339,0.0,0.0,4169.166666666666,4328.166666666667,4010.1666666666665,7.627423545872489,0.8862683438155128,0.0,0.0,3756.0,4390.0,4073.0,15.50615109937144,0.8454258675078864,164.51041816221496,3.071499712441727,71.55409699183019,45.4775729652844,26.07652402654579,4148.916666666667,4052.653846153846,4170.081888673025,4098.527791681195,0.9904251244733818,0.7709689774032937,0.2194561470700881,0.1449158334652479,27.12229726713777,-37.69999999999982,30.73935707075122,14.11633535866311,16.62302171208811,4073.0,4073.0,4073.0,4073.0,87.24447131940649,22.407235776977664,18.632560692780487,17.15285272181147,147.86967418546348,4062.5,3908.0,96.0,80.0,16.0,3823.467264,4243.0,0.0,0.0,58.388072255660624,0.820264815534304,0.8537483310089989,0.8171935056404175,14.816391459737089,49.12761007149122,84.54258675078864,91.56161265295351,-15.457413249211356,199.73529411764684,7.541969431220245,1.7458487688448507,1.1178957878383344,0.6279529810065163,-26.47879572617329,-34.56176926772554,8.08297354155225,4070.9652037691335,-1.0375835831219704,-1.043004008477766,20.561797752809,-1.0375810577912574,4001.119140625,0,0.2617724386215201,2.702708488224829,2.3166091550638725,1.9889432239320968,2.077437803897084,1.1348182170589354,1.8518466769762647,3.737258511408342,1.169600736172086,2.6277023772383927
2021-12-14,4384.0,4368.0,4221.0,4320.0,4001.119140625,89676,8883945.023669574,9751730,0.2298782146186848,5123535.180881085,-7048708.684597886,-9788445.633941395,-2777.098424639328,4193.339900776403,62.196516404430085,1056.0077570134497,4109.1,4400.707887410472,3817.492112589529,14.193272853445835,0.8616157331559653,0.0,0.0,4197.4,4361.8,4033.0,7.833420688997957,0.87287104622871,0.0,0.0,3756.0,4390.0,4073.0,15.429169404492466,0.889589905362776,162.75937634599347,3.0732857238966496,78.21307304700895,52.02467298162932,26.188400065379632,4171.333333333333,4066.653846153846,4193.14621349256,4114.933140445551,0.9671002295332825,0.7899770466717674,0.1771231828615149,0.1684334782950779,26.96562960906578,-12.100000000000364,36.76565483933572,18.06118857357685,18.70446626575887,4073.0,4073.0,4073.0,4073.0,93.62223565970324,21.180015778466817,17.361978488630633,19.276776929148102,119.33561556992564,4049.75,3908.0,92.0,76.0,16.0,3857.45922816,4243.0,0.0,0.0,59.356275402812976,0.8579375013946,0.860736640446551,0.8492633059252155,15.60485872996422,50.09408024955413,88.9589905362776,88.38065194532071,-11.041009463722398,222.9411764705883,6.640335719575413,1.900713094904388,1.2744592492515452,0.6262538456528426,-28.521314878080894,-33.35367838979661,4.83236351171572,4080.972018118673,0.6523765144454741,0.6502577487566441,21.34831460674158,0.6523746370459094,4013.159423828125,1,-0.5221846125697596,0.5847806948981003,0.0509891334872349,1.3001228433074203,1.480100990678892,-0.224418994016986,-1.0606070701650765,1.0917072394709637,-2.312148919739485,1.2085315262271337
2021-12-15,4155.0,4399.0,4250.0,4333.0,4013.159423828125,62790,8891108.983401118,9814520,0.2243411165385467,4508211.583612359,7118967.988533206,-9835111.32706234,773.9765519830175,4201.608338805311,64.9655041529108,1059.185558134092,4128.65,4425.210466009881,3832.089533990118,14.36597754761879,0.844533448354494,0.0,0.0,4219.366666666667,4382.766666666666,4055.966666666667,7.745238226906075,0.8477152182782541,0.0,0.0,3756.0,4399.0,4077.5,15.574098070797962,0.8973561430793157,161.38343871139415,2.977631098927387,83.57593949426337,58.334926284156126,25.24101321010724,4191.0,4080.807692307693,4214.662180647551,4131.086241153287,0.9738863287250384,0.7872503840245776,0.1866359447004608,0.1915345859756359,26.79332887116856,-99.64999999999964,39.87513149624933,21.74154835811591,18.13358313813341,4077.5,4077.5,4077.5,4077.5,96.81111782985164,19.735640610768893,17.60053404008063,17.941296110161193,117.61258753552691,4060.0,3908.0,88.0,72.0,16.0,3889.4116744704,4243.0,0.0,0.0,59.82367556744372,0.8761239942034422,0.8514421037107819,0.855309025055444,16.365729546988863,62.29321593399436,89.73561430793157,87.74573053166593,-10.26438569206843,246.37058823529367,5.760312423724677,2.0230983962932525,1.4241870786598867,0.5989113176333658,-31.46527651016101,-32.97599801386949,1.5107215037084814,4086.908509891021,0.3009259259259211,0.3004740501753034,21.713483146067425,0.3009228863213593,4112.26171875,2,-0.0,-0.5087123700735248,0.2446402400047418,-0.3208638419465899,-0.1367336351346182,-0.7197477327239312,-0.7656907296214541,-1.7278600805329347,-0.8875743108611545,-0.8297924880150447
2021-12-17,4151.0,4438.0,4151.0,4440.0,4112.26171875,243788,9138294.725561395,10058308,0.2766569131352374,7590655.071667736,-3531757.100431523,-10146201.108611235,6209.102785150139,4232.142974139973,67.01396944315016,1059.185558134092,4153.65,4466.248960330961,3841.0510396690383,15.05177183108647,0.9580149590018302,0.0,0.0,4237.1,4418.1,4056.1,8.543579334922482,1.0604972375690598,1.0,0.0,3756.0,4438.0,4097.0,16.419293874062575,1.002932551319648,173.94509484025474,2.9544489440283144,95.3607956624046,65.74010015980582,29.62069550259877,4225.25,4102.0,4249.329537471004,4153.9687418086,0.9519303557910672,0.7944738834216503,0.157456472369417,0.2181063122462925,26.78802754553283,6.350000000000364,46.28243717950798,25.56059599557212,20.72184118393586,4097.0,4097.0,4097.0,4097.0,98.40555891492582,19.260359919385817,15.388998593271024,20.021267205049824,113.65153053822743,4058.0,3908.0,100.0,68.0,32.0,3930.178740512768,4243.0,0.0,0.0,63.54018260153679,1.0,0.911353831866014,0.8745108586744491,18.168201410513703,66.26981897874248,100.2932551319648,92.99595332539133,0.2932551319648094,249.78529411764703,10.201042442293373,2.295655109356586,1.5984806847992266,0.6971744245573595,-24.82490850747656,-31.34578011259091,6.520871605114351,4099.314361892655,2.469420724671134,2.4394233686361844,24.7191011235955,2.469433293216696,4121.52294921875,4,1.8276893904741485,1.8199665165224983,-0.0,0.957452769224446,-1.4513143692006736,0.5509639242307571,0.6269656282708098,-1.2021820903082556,0.593481827242627,2.041656591697972
2021-12-20,4380.0,4450.0,4291.0,4450.0,4121.52294921875,335357,9473651.725561395,10393665,0.4192135997608704,6985357.204286631,3603324.218668464,-9241303.278537331,6775.459954819809,4266.956867229507,75.24637147608838,1059.185558134092,4178.0,4503.025537458209,3852.974462541791,15.55890557483051,0.918428659678738,0.0,0.0,4255.666666666667,4446.366666666667,4064.966666666667,8.962168089606006,1.0095263065897566,1.0,0.0,3756.0,4450.0,4103.0,16.610818573480135,1.0,172.45058535622928,2.953582074578179,104.30493316550836,73.45306676094634,30.85186640456203,4249.416666666667,4123.5,4280.201916321619,4175.896983156111,1.0052651372696502,0.7506581421587063,0.2546069951109438,0.2458189678260823,26.79995680608164,6.0,53.41405990871002,30.77377895973186,22.64028094897816,4240.0,4103.0,4171.5,4103.0,99.20277945746292,18.6919988343298,14.842120729742096,18.62501281864426,129.52689056950064,4058.0,3908.0,100.0,64.0,36.0,3980.960866461491,4243.0,0.0,0.0,63.87650471854936,1.0,0.958707998067814,0.9071679778815366,19.70361404591535,68.5789899833338,100.0,96.6762898132988,-0.0,246.82941176470604,6.971153846153847,2.497785112665196,1.7783415703724206,0.7194435422927752,-15.476884691964145,-28.172001028465555,12.695116336501412,4110.834891645744,0.225225225225234,0.2249719734015443,25.0,0.2252101423049737,4135.41650390625,0,1.0256370718026204,-0.7246440641139742,0.2347125801913279,2.5289749668422274,4.08551268785034,-2.876708324244192,-4.828658904730887,1.6592878226022236,-2.0648973577286256,-0.4850487358988431
2021-12-21,4430.0,4620.0,4430.0,4465.0,4135.41650390625,170306,9366090.041350871,10563971,0.3606995583955617,6352390.460817113,17236621.14077014,-7935943.911020447,1329.3737270978845,4290.173726257304,78.59039720432618,1062.7558465322968,4199.1,4540.698536296627,3857.5014637033737,16.270083412951664,0.8891995599318168,0.0,0.0,4314.533333333334,4476.133333333333,4152.9333333333325,7.490960783707795,0.9655528052805286,0.0,0.0,3756.0,4620.0,4188.0,20.575837679502747,0.8206018518518519,174.20552682060637,2.9085199248525817,111.32036929283367,81.02652726732381,30.29384202550986,4272.833333333333,4142.538461538462,4308.632390733677,4197.312021440844,1.0613519470977222,0.6958119030124909,0.3655400440852313,0.2732438155300994,26.85713990067159,10.899999999999636,67.44679962764397,37.24771360404122,30.199086023602742,4355.0,4188.0,4271.5,4188.0,99.60138972873143,18.08788883652773,20.988388591944585,17.091153518620125,163.2486001166934,4058.0,3908.0,100.0,60.0,40.0,4037.245562486112,4243.0,0.0,0.0,64.4068795966505,1.0,1.0,0.9566872766446094,21.105579771193185,61.70204398850318,82.06018518518519,94.11781343905,-17.939814814814813,270.535294117647,6.716061185468451,2.6521823663378705,1.9531097295655109,0.6990726367723599,-15.091846680393068,-25.55597015885106,10.464123478457994,4237.841787238302,0.3370786516853963,0.3365118150313151,25.42134831460674,0.3370975937458667,4174.3154296875,1,0.5076187437673383,1.484184938828804,3.2271121628224364,1.6957907189363368,-2.921048617836305,1.1283492060525475,0.8183240504644118,-0.217622470103791,0.3011949767928428,1.7668567432252755
2021-12-22,4401.0,4510.0,4401.0,4507.0,4174.3154296875,49189,9412571.389974725,10613160,0.2759888856255133,5740040.109271811,-15400800.992091728,-9495178.133812862,1036.7612491664256,4308.755759726545,75.05313705641251,1072.7526540472704,4220.05,4582.576950722284,3857.523049277716,17.18116850379896,0.8957636796771833,0.0,0.0,4346.0,4494.1,4197.9,6.815462494247601,1.0435516542876422,1.0,0.0,3756.0,4620.0,4188.0,20.47369107001101,0.8692129629629629,167.68497413854573,2.9085199248525817,118.89861276247302,88.60094436635366,30.297668396119363,4297.583333333333,4164.961538461538,4339.150484466958,4220.251871704485,1.0396706586826348,0.7679640718562875,0.2717065868263473,0.3006739829593655,26.889540911797475,-464.0500000000002,76.09071067517516,44.202975427925885,31.887735247249275,4385.5,4188.0,4286.75,4188.0,99.80069486436572,17.256630185831106,19.97220419656979,17.551805132992957,128.0582172610231,4034.0,3908.0,100.0,56.00000000000001,43.99999999999999,4118.831183738056,4243.0,0.0,0.0,65.91587542097513,1.0,1.0,0.9862359993559382,22.708770471073443,64.3383529019301,86.92129629629629,89.6604938271605,-13.078703703703704,289.3823529411766,7.054631828978622,2.8173345188151524,2.12595468741544,0.691379831399713,-20.06479985606517,-24.45773609829389,4.392936242228714,4316.255576554137,0.9406494960806366,0.9362529380048557,26.601123595505616,0.9406289727892414,4214.1416015625,2,0.2525242775423066,-0.7672045992986369,-2.0217032967943567,-1.7685749487002769,-0.5171619260472085,0.83682502897868,1.4610307121663908,1.962925885258357,-0.2001969786961552,3.771706914925389
2021-12-23,4350.0,4554.0,4350.0,4550.0,4214.1416015625,165985,9572047.17428845,10779145,0.3007132483760057,5939656.522232981,-430159.351748652,-10186023.979349392,2046.3115676472908,4328.4414396253205,76.0482348064,1072.7526540472704,4242.15,4627.81113363936,3856.4888663606384,18.18234308731945,0.8991198141940289,0.0,0.0,4375.5,4527.0,4224.0,6.924922865958176,1.0759075907590758,1.0,0.0,3756.0,4620.0,4188.0,20.367030868781164,0.9189814814814816,171.31647672469117,2.9085199248525817,126.91121248640684,96.2629979903643,30.64821449604254,4363.75,4189.5,4371.588871472041,4244.6776589856345,0.9840867992766726,0.7783001808318264,0.2057866184448462,0.3282788129252738,27.017761230172347,-72.14999999999964,82.54329104872744,51.10619292984458,31.43709811888285,4385.5,4188.0,4286.75,4188.0,99.90034743218284,16.027448778020897,18.196503655413483,18.21401364667587,118.13609932421816,4025.25,3908.0,100.0,52.0,48.0,4188.9948180147285,4243.0,0.0,0.0,67.4379554543641,1.0,1.0,1.0,24.491559540997283,70.80062117399038,91.89814814814817,86.95987654320987,-8.101851851851851,300.7647058823532,21.1395101171459,2.989890462418182,2.298741842415988,0.6911486200021937,-18.66135547567748,-23.298459973770605,4.637104498093127,4383.896633717939,0.9540714444197906,0.94954892543484,27.80898876404494,0.954076723377412,3940.91748046875,3,0.7556645960651878,-0.3140817961454161,-0.1308455067326548,-1.4403261086636547,-1.0869365635436452,0.4610470247080229,0.1600119864126412,-0.0,0.601805635195575,2.288454651178057
2021-12-24,4569.0,4600.0,4255.0,4255.0,3940.91748046875,12321,9559726.17428845,10766824,0.3131106520208387,4571892.019056842,-68602386.16995373,-15306009.0373172,784.7814210861251,4335.116141186366,74.30862342425058,1003.2005588947552,4255.35,4623.392538302296,3887.3074616977046,17.29787389062219,0.4995245114849837,0.0,0.0,4386.766666666666,4563.766666666666,4209.766666666666,8.069724854296636,0.1277777777777784,0.0,0.0,3756.0,4620.0,4188.0,20.303852797067226,0.5775462962962963,188.68482905222209,3.385566212802019,108.20984517625402,98.65236742754226,9.55747774871176,4370.833333333333,4201.538461538462,4353.652122014804,4245.44227683855,0.9281496062992126,0.7939632545931758,0.1341863517060367,0.3399551745115092,27.33866945839809,-36.35000000000037,81.5680002864506,57.19171579250571,24.376284493944887,4385.5,4188.0,4286.75,4188.0,79.53814880472007,15.664975731604423,15.660635239072557,19.513159858831948,58.17403570212582,4025.25,3908.0,96.0,48.0,48.0,4249.335543492666,4243.0,0.0,0.0,50.70784689451281,0.4447546227145446,0.8149182075715147,0.9383060691905052,20.78060315102704,58.28620008662246,57.754629629629626,78.85802469135803,-42.24537037037037,314.2176470588238,2.038369304556355,2.5488474019916376,2.3487629543311184,0.2000844476605192,-25.013950447801225,-23.64155806857673,-1.3723923792244932,4382.866131395397,-6.483516483516483,-6.703247093752118,19.52247191011236,-6.483505940864575,4223.4033203125,4,0.2499990444192263,0.1454183984226205,-0.1209478305988511,0.4175268932217761,0.1433222286900104,0.045874021557509,2.236415440910605,5.34759336471177,-3.389835022012548,3.384098656207655
2021-12-28,4265.0,4647.0,4400.0,4560.0,4223.4033203125,45081,9573049.708701406,10811905,0.3427757142648212,5883008.159191579,52598655.752977975,2252816.692505185,2432.588965793313,4350.637011614068,76.67114430080078,1003.2005588947552,4280.8,4659.05261400286,3902.54738599714,17.67205260712295,0.8690655261378963,0.0,0.0,4406.066666666668,4598.866666666667,4213.266666666667,8.75156980526848,0.8992047026279387,0.0,0.0,3756.0,4647.0,4201.5,20.813866566996825,0.9023569023569024,209.0163461469999,1.7763816124049547,116.65510047255884,102.2529140365456,14.402186436013253,4399.25,4225.384615384615,4385.397949397142,4268.742848924583,1.0696181142277796,0.7208516390672525,0.3487664751605271,0.3543540449063238,27.543689000185164,1.199999999999818,85.58091130870037,63.285221818944514,22.29568948975585,4399.0,4201.5,4300.25,4201.5,69.47353758188876,14.893026884292896,15.12585573019997,16.670420873499932,125.46567482421176,4013.0,3908.0,100.0,44.0,56.0,4255.0,4243.0,0.0,0.0,61.37647888118105,0.6376905414870225,0.6941483880671889,0.836355531879568,21.242733746415087,64.4052945306707,85.89951377633712,78.5174305180383,-14.100486223662886,327.93529411764666,8.082484000948092,2.732774135175361,2.425565190499967,0.307208944675394,-28.824584493255333,-24.678163353512453,-4.1464211397428805,4390.919125298815,7.16803760282021,6.922786150095739,28.08988764044944,7.168022198986762,4306.76025390625,1,0.2499990444192263,0.1454183984226205,-0.1209478305988511,0.4175268932217761,0.1433222286900104,0.045874021557509,2.236415440910605,5.34759336471177,1.356997692815824,3.384098656207655
2021-12-29,4500.0,4659.0,4540.0,4650.0,4306.76025390625,63301,9626775.767524935,10875206,0.3309746205718821,5856448.422164211,14287294.039588632,1424016.751244415,4480.784873832643,4373.778376966892,75.80224149311937,1003.2005588947552,4308.45,4709.102205784513,3907.797794215487,18.598438221843736,0.9262425054308816,0.0,0.0,4435.466666666666,4631.066666666667,4239.866666666667,8.819816028377318,1.0483980913428768,1.0,0.0,3756.0,4659.0,4207.5,20.958813494412144,0.9900332225913622,200.01471153229988,1.7581385690787985,129.12183780758278,107.62669879075304,21.49513901682976,4429.916666666667,4251.807692307692,4426.105957182197,4296.984119374614,1.13515625,0.794140625,0.341015625,0.3734071233624859,27.60318955206385,28.550000000000185,98.23859131733404,70.11554809427766,28.123043223056385,4405.0,4207.5,4306.25,4207.5,72.59699474639942,14.064768699841787,14.896644591782431,15.912550790456628,150.4055305425165,4020.25,3908.0,100.0,40.0,60.0,4255.0,4243.0,0.0,0.0,63.8620265339444,0.786257877070734,0.6229010137574336,0.7106558697987125,22.49566888764977,61.40968435950597,98.4182776801406,80.69080702870244,-1.5817223198594024,323.73235294117694,8.594114899579635,3.004941005608726,2.541440353521719,0.4635006520870068,-30.95340138980667,-25.93321096077129,-5.020190429035374,4412.995862029939,1.9736842105263053,1.954459607297032,30.61797752808988,1.9736910560458227,4357.70068359375,2,0.2493819624346969,0.0242102864952897,-0.3027187711837626,0.2079075938131751,0.5248011550024643,1.926609988487428,0.3125072249814309,5.482232902943821,-0.926879820431168,2.2004017646694933
2021-12-30,4582.0,4706.0,4582.0,4705.0,4357.70068359375,120809,9745636.23526687,10996015,0.3619135231285597,5969026.504712181,4567540.497810593,1312990.6599533851,2678.285498019241,4397.166095124968,76.6149443316371,1003.2005588947552,4342.25,4756.718756361677,3927.781243638323,19.09004577634532,0.9376083775099492,0.0,0.0,4471.6,4664.9,4278.3,8.6456749262009,1.1037247801345071,1.0,0.0,3756.0,4706.0,4231.0,21.87805861016754,0.9989473684210526,192.4132403790699,1.7581385690787985,141.8052150608628,114.462402044775,27.342813016087803,4460.583333333333,4277.269230769231,4469.012733000321,4327.207517939458,1.130469371519491,0.766109785202864,0.3643595863166269,0.3964576204071031,27.57846912892184,-50.25,107.06531820380545,77.58112439511723,29.48419380868821,4428.5,4231.0,4329.75,4231.0,80.46876098789721,13.26035390735288,16.01338005422249,15.14015833458617,158.61184579626493,4031.25,3908.0,100.0,36.0,64.0,4327.72,4243.0,0.0,0.0,65.33035911865932,0.8740237501648633,0.7659907229075399,0.6943467082440543,23.97021344318707,61.22438212329114,99.8198198198198,94.71253709209915,-0.1801801801801801,340.3882352941182,8.485127968641919,3.277060655699452,2.688564413957266,0.588496241742186,-28.99555030441825,-26.545678829500687,-2.449871474917561,4439.678695664234,1.1827956989247213,1.1758553438077968,32.1629213483146,1.1828016115198636,4353.0693359375,3,0.497504175238106,0.8468390293436698,0.7489871931686167,-0.7261516457806465,0.0949324093856205,-0.4500395931243304,-0.3115336597863489,0.8662097780527347,0.2079071346760628,2.3843385279892715
2021-12-31,4706.0,4716.0,4656.0,4700.0,4353.0693359375,173092,9826412.501933536,10822923,0.3307217502957055,4992671.289753298,1455873.1772698911,1232614.3087640349,1244.978916275296,4441.112131007074,75.99591899730889,1003.2005588947552,4369.25,4802.634759768956,3935.865240231045,19.837947463246795,0.8815893297405384,0.0,0.0,4507.9333333333325,4692.333333333334,4323.533333333334,8.181132521924317,1.020788141720895,1.0,0.0,3756.0,4716.0,4236.0,21.97173427933856,0.9833333333333332,179.1719163411629,1.758367962674553,149.7274597457872,121.51541358497744,28.212046160809763,4494.583333333333,4300.807692307692,4504.549235615656,4354.821775869868,1.1175523349436394,0.7713365539452496,0.3462157809983898,0.4199925267011793,27.36832743760159,-49.25,114.25791844961093,85.13395564735089,29.123962802260024,4485.5,4236.0,4360.75,4236.0,87.5596629382674,12.606089148975618,16.029496450445592,14.766654904464248,148.96726607371335,4035.25,3908.0,96.0,32.0,64.0,4403.376,4243.0,0.0,0.0,65.07151187935371,0.8585518099572076,0.8396111457309349,0.7428342941319696,25.025124161766577,64.71300405127117,97.16814159292036,98.46874636429357,-2.831858407079646,365.2617647058824,9.50605778191985,3.438199482133328,2.838491427592478,0.5997080545408493,-23.972404909953724,-26.03102404559129,2.0586191356375707,4462.0341731112985,-0.1062699256110466,-0.1063264321331303,32.02247191011236,-0.1062796183704506,4353.0693359375,4,-0.7425714471694107,-0.4318699313449485,0.5726341856286155,0.3657224162763413,-0.9009070924645926,-0.858948114552021,-1.406250176835215,-0.7633580839735998,0.6223965473928672,-2.676397986181101
2022-01-03,4650.0,4950.0,4500.0,4700.0,4353.0693359375,19886,9824202.94637798,10842809,0.3215364161758695,4279432.534074256,88253042.34134567,6705917.076883218,-183.94473963868225,4448.071494771937,75.30456961853875,1003.2005588947552,4395.05,4842.459644509363,3947.640355490637,20.35970669318269,0.8407950674983922,0.0,0.0,4545.3,4746.0,4344.6,8.831100257408742,0.8854010961634279,0.0,0.0,3756.0,4950.0,4353.0,27.166926428595804,0.7906197654941374,206.25472470704665,1.758597326347925,154.22805076963687,128.05794102190933,26.170109747727537,4526.25,4323.576923076923,4534.6185839824775,4380.390533212841,1.019108280254777,0.7505307855626328,0.2685774946921443,0.4418458289929048,27.3741726042892,-62.05000000000018,117.7731396122383,92.28496450329844,25.48817510893984,4602.5,4353.0,4477.75,4353.0,92.68262332826308,13.723016420109394,22.0059693584286,12.313185971050938,138.89244512724238,4025.25,3908.0,92.0,28.000000000000004,64.0,4465.9008,4243.0,0.0,0.0,65.07151187935371,0.8585518099572076,0.8637091233597594,0.8231036639994115,25.858216840226987,59.33441257919883,68.71088861076345,88.56628334116787,-31.289111389236545,401.6147058823535,8.796296296296296,3.5208744425926057,2.974968030592504,0.5459064120001016,-29.197449739859703,-26.664309184444978,-2.5331405554147253,4476.500744557729,0.0,0.0,32.02247191011236,-0.0,4382.70703125,0,-0.7425714471694107,-0.4318699313449485,0.5726341856286155,0.3657224162763413,-0.9009070924645926,-0.858948114552021,-1.406250176835215,-0.7633580839735998,0.6223965473928672,-2.676397986181101
