Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_600276.SS_2021-09-15_2023-09-15_Close_percent,ssx_600887.SS_2021-09-15_2023-09-15_Close_percent,ssx_601888.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,ssx_002142.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601818.SS_2021-09-15_2023-09-15_Close_percent
2021-11-11,1230.0,1288.0,1230.0,1255.0,1199.256591796875,39857,2792263.8048218046,8687865,0.0762596459097733,-962593.0368815112,-1600722.5832350657,147947.86302532867,372.2620704388696,1351.5537940799418,40.02404057466068,1017.5682840679578,1297.95,1383.4122138725634,1212.4877861274367,13.168799086646375,0.2487193576330424,0.0,0.0,1297.5333333333333,1353.4333333333334,1241.6333333333334,8.616348969840207,0.1195587358378047,0.0,0.0,1150.0,1479.0,1314.5,25.34766362340614,0.3191489361702128,63.51624587836488,6.109691279968477,25.45207847928259,38.6487851222828,-13.196706643000212,1306.25,1265.8461538461538,1285.2893029182414,1259.8372244389589,0.9393939393939394,1.0121212121212122,-0.0727272727272727,0.5023745966268159,25.26440534741157,77.04999999999995,119.15699574886531,135.5004370507012,-16.343441301835895,1315.0,1299.5,1307.25,1205.0,0.390625,26.06828972672321,22.821381625377203,16.571838839412514,-60.70835794863108,1057.0,1057.0,68.0,4.0,64.0,1272.311970880362,1419.802498490312,0.0,0.0,49.63010104353485,0.0,0.0335305391407713,0.0340881828915695,15.983842836892917,48.43656352932636,10.040160642570282,14.856967204786434,-89.95983935742971,54.04411764705878,-4.924242424242424,2.0202672206813954,3.100907123617216,-1.0806399029358205,-32.63755043043545,-14.293210869219896,-18.34433956121555,1302.760203216623,-2.713178294573648,-2.750664578983386,12.556053811659185,2.7131711554446696,1204.034423828125,3,-1.6509499503264775,1.358644495498169,-2.9268202954925897,-0.7441302243227028,-1.5820759822134676,-4.11152958790727,0.878005642569704,-5.063292007878587,-4.849135704922517,-1.5105718166383184
2021-11-12,1240.0,1293.0,1240.0,1260.0,1204.034423828125,30789,2784711.7859538803,8718654,-0.0006283347014989,-803087.6030412955,1291045.503264153,221838.9383676028,-958.7261342227988,1353.711072443681,31.722149133512787,1021.6223409765952,1298.8,1382.3765517355182,1215.2234482644817,12.869810861644329,0.2678774776280296,0.0,0.0,1291.8666666666668,1347.6666666666667,1236.0666666666668,8.638662400660536,0.2144563918757454,0.0,0.0,1150.0,1479.0,1314.5,25.33107483831229,0.3343465045592705,62.4646212905284,6.594639210625273,21.54935904289505,35.22889990640525,-13.679540863510203,1296.6666666666667,1268.5384615384614,1281.3986409308195,1259.8492818879247,0.9376947040498442,1.0488058151609554,-0.1111111111111111,0.4598352301026002,25.03100344923949,26.200000000000045,109.29198838521144,132.36499250432018,-23.07300411910873,1315.0,1299.5,1307.25,1205.0,0.1953125,25.42773043635568,22.03679151729566,15.600620976186214,-55.261766261237725,1072.0,1072.0,64.0,4.0,60.0,1272.311970880362,1404.618298611087,0.0,0.0,50.32149613622099,0.0296168484848467,0.0434028219690536,0.0374856175402945,14.03585690286882,47.42133941501463,12.048192771084338,13.18520077398386,-87.95180722891567,44.2911764705882,-8.363636363636363,1.7104711930781624,2.822819937509405,-1.1123487444312428,-37.493259266888025,-18.933220548753525,-18.5600387181345,1300.3225022283982,0.3984063745019917,0.3976148379639888,13.004484304932728,-0.3983994804724204,1199.256591796875,4,-0.3480169969424054,0.8490556392375339,0.4739322376632913,2.290207968870291,0.3640741936580696,1.055716511785505,0.8080728035365468,-0.9638520164200344,-0.256950172080451,0.5952340143677901
2021-11-15,1284.0,1284.0,1250.0,1255.0,1199.256591796875,62376,2740681.668306821,8656278,-0.0187223524613318,-732915.0883211105,27254.07207900474,177415.91080435432,-124.8584708783912,1352.839554756246,31.59406436384328,1021.6223409765952,1300.55,1378.7458438793249,1222.354156120675,12.025042309688196,0.2087441113219865,0.0,0.0,1280.8333333333337,1333.1333333333334,1228.5333333333333,8.166558230318813,0.2530274059910771,0.0,0.0,1181.0,1479.0,1330.0,22.91338279958479,0.2483221476510067,59.61815916147556,7.036985057474477,17.847235734694777,31.75256707206316,-13.90533133736838,1290.8333333333333,1273.5384615384614,1277.3373115568477,1259.490075822153,0.9247648902821316,1.058516196447231,-0.1337513061650992,0.4161761515027961,24.899736244499923,38.450000000000045,95.31537400302304,127.0534595659838,-31.73808556296073,1280.0,1302.5,1291.25,1205.0,0.09765625,24.832925381014388,21.179270660705125,14.993551755045567,-68.13159057902385,1075.5,1075.5,60.0,4.0,56.0,1272.311970880362,1390.6488347222,0.0,0.0,49.58846809479737,0.0,0.0098722828282822,0.0289352146460357,12.220318825599282,46.23041570641525,10.040160642570282,10.709504685408303,-89.95983935742971,34.40000000000009,-5.283018867924529,1.417020751278624,2.541660100263249,-1.1246393489846251,-40.77154893889547,-23.30088622678192,-17.470662712113555,1292.3879695309424,-0.3968253968253954,-0.3976148379639888,12.556053811659185,0.3968185574013176,1194.4786376953125,0,-1.156074004060585,-1.5604207614578345,-0.6666704638735439,-2.82697779018784,1.0150243673607804,0.0197649863472122,-3.164649889808586,0.7159850075054237,-1.6401853930586725,-0.8982055119981567
2021-11-16,1277.0,1277.0,1250.0,1250.0,1194.4786376953125,106715,2633966.668306821,8549563,-0.1246020887980003,-704437.9328466662,-88553.62413906198,136950.63009981666,-672.6831720736103,1342.0943756969236,6.435202379503835,1021.6223409765952,1299.75,1379.6521276312449,1219.8478723687551,12.294999443161355,0.1886816316731858,0.0,0.0,1273.1666666666667,1318.4666666666667,1227.8666666666668,7.116114674695634,0.2442972774098591,0.0,0.0,1205.0,1479.0,1342.0,21.08097711098288,0.1642335766423357,56.356343245328006,7.528100984692976,14.34446407459859,28.270946472570245,-13.926482397971654,1283.4166666666667,1277.9615384615386,1273.1315713173326,1258.787107242734,0.932061978545888,1.203814064362336,-0.271752085816448,0.3721035682273215,24.73686845632098,89.25,86.89167732640549,120.84914903261156,-33.957471706206064,1280.0,1304.5,1292.25,1205.0,0.048828125,24.28060640105462,20.497152835587613,14.510656518576736,-77.53720380660413,1093.0,1075.5,56.00000000000001,4.0,52.00000000000001,1272.311970880362,1377.796927944424,0.0,0.0,48.82256761323574,0.0,0.0098722828282822,0.0210491292085393,10.493508171973255,41.04498121419339,8.032128514056225,10.040160642570289,-91.96787148594376,25.082352941176623,-6.646751306945482,1.139546472319606,2.2612373746745207,-1.1216909023549146,-42.003983597528176,-27.041505700931168,-14.962477896597008,1288.9638337505774,-0.3984063745019917,-0.399202126953746,12.107623318385642,0.3984096593043205,1194.4786376953125,1,0.2285723354613793,-1.836238805015768,0.0,-1.792241274539549,0.2768615794126248,0.4742973993925972,-0.379652990353037,0.7211660918125204,-0.1008523563960182,0.2967418946238211
2021-11-17,1247.0,1265.0,1235.0,1250.0,1194.4786376953125,183407,2633966.668306821,8732970,-0.1415796008461963,-603803.9424399997,-220820.36127301576,111965.16801156984,-425.1593625498008,1289.0768058742783,15.420881579702607,1021.6223409765952,1298.5,1380.6620350283497,1216.3379649716503,12.654914906176309,0.2048515169855197,0.0,0.0,1270.4666666666667,1312.8666666666668,1228.0666666666668,6.674712703993279,0.2586477987421365,0.0,0.0,1227.0,1479.0,1353.0,19.40700808625337,0.0912698412698412,53.72070892079521,7.92975031996169,11.436657627804152,24.904088703617028,-13.467431075812875,1271.8333333333333,1282.076923076923,1269.572868037743,1258.136210409939,0.8836879432624114,1.300709219858156,-0.4170212765957446,0.3289776258287684,24.5362033113487,5.5,78.94926797464544,113.74626704403282,-34.79699906938738,1265.5,1304.5,1285.0,1205.0,0.0244140625,23.33136727350109,19.73654347180535,15.82759683623826,-94.44125709185975,1105.0,1075.5,52.0,4.0,48.0,1272.311970880362,1365.97317370887,0.0,0.0,48.82256761323574,0.0,0.0,0.0065815218855214,9.045999364310743,43.816397570526206,11.764705882352942,9.945665012993157,-88.23529411764706,15.744117647058829,-10.007199424046076,0.909015854815731,1.9907930707027628,-1.0817772158870318,-40.08735888918204,-29.650676338581345,-10.436682550600697,1287.8357037509804,0.0,0.0,12.107623318385642,0.0,1214.5458984375,2,0.9163839420235718,0.7911754346851012,1.9867662081248625,1.521361161134351,-1.192803428390974,0.6155664182334561,1.7095235850220405,2.9055590390029096,2.544078327308597,0.5952340143677901
2021-11-18,1260.0,1272.0,1249.0,1271.0,1214.5458984375,436770,3032756.668306821,9169740,-0.0946971750391741,792763.7636228574,55292.25908372829,248538.61708614044,7337.736,1279.4305188274725,36.11766247618067,1021.6223409765952,1298.05,1380.7094822146846,1215.3905177853153,12.735947338651773,0.3363769087632002,0.0,0.0,1267.4666666666667,1305.3666666666668,1229.5666666666668,5.980433410477589,0.546613896218116,0.0,0.0,1230.0,1479.0,1354.5,19.18262008397211,0.1646586345381526,50.648638028715695,8.218658015877152,10.70334308826068,22.06393958054576,-11.36059649228508,1269.0833333333333,1286.3461538461538,1269.792426801167,1259.0890837129064,0.9436201780415432,1.096439169139466,-0.1528189910979228,0.2910449480418234,24.375331109868146,-28.049999999999955,73.76560444898551,106.27246756689252,-32.506863117907,1264.5,1314.5,1289.5,1205.0,0.01220703125,22.612366768386483,20.054571629643856,15.357087493492113,-67.95682442358056,1105.5,1075.5,48.0,8.0,40.0,1272.311970880362,1355.0953198121604,0.0,0.0,52.40341721805089,0.1734288080822989,0.0578096026940996,0.0225606285074606,8.634275767844045,47.15685896210186,24.11764705882353,14.63816048507757,-75.88235294117646,11.514705882352928,-2.5306748466257667,0.8500862430399106,1.7626517051701924,-0.9125654621302818,-29.482269534874,-29.61699497783988,0.1347254429658804,1287.3828803363072,1.6799999999999926,1.6660440893107695,13.991031390134534,-1.6800016433032423,1223.1461181640625,3,1.0404483604163346,3.968836435332833,0.5791469336209474,2.7512604802694653,0.8230893555660117,1.0789355886081893,0.6618511183822591,-9.725679073477622,5.8296718222908055,0.2994072466777595
2021-11-19,1271.0,1280.0,1250.0,1280.0,1223.1461181640625,26705,3059461.668306821,9196445,-0.1604619374685965,713846.7973910207,505523.3102415278,57768.59908842082,7526.835134539732,1273.4406897381714,32.73497720359306,1028.856488158963,1296.05,1378.423478741642,1213.676521258358,12.711466184428376,0.4025778670199207,0.0,0.0,1265.8333333333337,1303.2333333333331,1228.4333333333332,5.909150757077038,0.6893939393939399,0.0,0.0,1230.0,1479.0,1354.5,19.212221750704064,0.2008032128514056,48.58377422584413,8.233364875931155,10.724782202997403,19.796108105036087,-9.071325902038684,1269.9166666666667,1289.423076923077,1271.3628226779106,1260.6380404749132,0.8692913385826772,1.185826771653543,-0.3165354330708662,0.2590572271394131,24.15514428855381,-6.0499999999999545,65.16957681712195,98.38073405761035,-33.21115724048842,1264.0,1314.5,1289.25,1205.0,0.006103515625,22.13359746575384,20.31960706946836,14.741522772254577,-52.09895052473756,1105.5,1075.5,44.0,4.0,40.0,1272.311970880362,1345.0876942271875,0.0,0.0,53.89239444373981,0.632537840467328,0.2686555495165423,0.1088217174035473,8.646067994309869,45.730551489296616,29.41176470588235,21.764705882352946,-70.58823529411765,6.464705882352973,0.7874015748031495,0.850742390651413,1.5802698422664367,-0.7295274516150237,-34.589075441228886,-30.611411070517683,-3.977664370711203,1287.2698293159588,0.7081038552321006,0.7056085724208572,14.798206278026903,-0.7081016647972405,1199.256591796875,4,-1.0513875044681953,-0.4055659706370704,0.8495071343049858,-0.5354677726476069,-2.7049194680821813,-0.9089168500943998,-0.1394449630163592,-0.4545606774044159,-1.6789209357710746,-0.9009028805079424
2021-11-22,1274.0,1276.0,1250.0,1255.0,1199.256591796875,98180,2999043.20676836,9098265,-0.3122674777965336,261225.8263351607,-52963.9437767366,133725.03244853075,-1728.4789904602676,1268.6288947506157,33.27807053946211,1028.856488158963,1290.8,1369.503494204513,1212.0965057954872,12.194529625737948,0.2725641004770837,0.0,0.0,1264.1333333333332,1299.9333333333332,1228.3333333333337,5.66395949794323,0.3724394785847295,0.0,0.0,1230.0,1479.0,1354.5,19.29036256585064,0.1004016064257028,46.72539680325971,8.105505059296586,8.625057495705505,17.56189798316997,-8.936840487464465,1267.0,1289.8846153846157,1268.845465342847,1260.2204078471418,0.8961267605633803,1.2077464788732395,-0.3116197183098592,0.2279791193673449,23.89101992449046,1.2000000000000457,53.32296558862078,89.6831802076291,-36.360214619008325,1261.5,1314.5,1288.0,1205.0,0.0030517578125,21.689025970452093,19.478771435778828,14.131511092433168,-65.90015914774798,1120.5,1090.5,40.0,84.0,-44.0,1272.311970880362,1335.8806786890125,0.0,0.0,49.28059505411253,0.074114893102504,0.2933605138840436,0.2066085553648951,7.44543152012146,45.661790982696246,25.0,26.1764705882353,-75.0,0.5911764705883797,-2.713178294573644,0.684408651216802,1.40109760405651,-0.7166889528397079,-36.35723373140552,-31.76057560269525,-4.596658128710271,1286.4329050000729,-1.953125,-1.972450534777881,12.556053811659185,1.9531212185054017,1194.4786376953125,0,0.5780187587920977,-0.0577018561503166,1.5177472335612237,0.7722987303564111,0.239420409063058,0.5004120051633265,-0.5415545240156092,3.619918684682844,2.94118086404697,0.5952340143677901
2021-11-23,1250.0,1260.0,1250.0,1250.0,1194.4786376953125,64698,2934345.20676836,9033567,-0.315270022440539,177694.99400156637,-123651.42662833474,184147.36538486023,-2175.339081175299,1264.9034768050726,43.869807738552815,1024.7574583256603,1287.3,1366.720652225978,1207.879347774022,12.339105449542156,0.2651744291027156,0.0,0.0,1261.8333333333337,1294.9333333333334,1228.7333333333331,5.246334698190466,0.3212487411883177,0.0,0.0,1230.0,1479.0,1354.5,19.34281053367513,0.0803212851405622,43.052857122933744,7.823762446991131,6.482822383203938,15.346082863176765,-8.863260479972826,1263.5,1291.0384615384614,1265.9461629824093,1259.4633405992054,0.9865125240847784,1.0847784200385358,-0.0982658959537573,0.1976351070717645,23.42249766620301,-11.299999999999956,44.84248485914757,80.74510390578072,-35.90261904663316,1261.5,1330.0,1295.75,1205.0,0.00152587890625,21.276209581957623,19.19365845285607,13.924666564581218,-74.7641588612481,1137.75,1090.5,36.0,80.0,-44.0,1272.311970880362,1327.4102243938914,0.0,0.0,48.38872458929861,0.0,0.2355509111899439,0.2658556581968432,6.195995397229512,45.23016537684793,20.0,24.80392156862745,-80.0,-4.152941176470449,-3.2507739938080498,0.5147289463875665,1.2238238725227215,-0.709094926135155,-39.1087788557291,-33.23021625330202,-5.878562602427081,1285.5331000012377,-0.3984063745019917,-0.399202126953746,12.107623318385642,0.3984096593043205,1194.4786376953125,1,-0.3488324370617448,-0.1153371606180684,0.3728499070999618,1.368755911403909,1.1999991013526454,0.1810469825948644,0.2924022087531455,3.990610708835945,-3.3492851369879304,-0.2993991326601843
2021-11-24,1250.0,1262.0,1250.0,1250.0,1194.4786376953125,28640,2905705.20676836,9062207,-0.4001351232400922,152309.99485848544,41899.44134078212,-97085.55841288473,-257.7609561752988,1264.1312685196606,43.92170195158214,1024.7574583256603,1281.05,1350.9884729601652,1211.1115270398348,10.918929465698485,0.2780191739553344,0.0,0.0,1259.5666666666666,1289.8666666666666,1229.2666666666669,4.811178447614234,0.3421342134213404,0.0,0.0,1230.0,1479.0,1354.5,19.437180437922017,0.0803212851405622,39.94757141064037,7.637898455830648,4.730554732290102,13.222977236999434,-8.492422504709332,1261.3333333333333,1290.423076923077,1263.4929071389618,1258.7623524066717,0.961123110151188,1.1339092872570191,-0.1727861771058314,0.1687161898860683,22.965386654866343,-11.049999999999956,36.62576896418768,71.5749675963721,-34.94919863218443,1264.0,1342.0,1303.0,1205.0,0.000762939453125,20.94951777101545,19.1467461278524,13.666162169349109,-72.85033441467434,1162.75,1115.5,32.0,76.0,-44.0,1272.311970880362,1319.61740644238,0.0,0.0,48.38872458929861,0.0,0.0247049643675013,0.1845387964804963,5.141785687762542,46.32632626546808,28.169014084507044,24.389671361502355,-71.83098591549296,-4.849999999999909,-2.037617554858934,0.3758099948926491,1.0542210969967072,-0.6784111021040581,-43.038425243283776,-35.19185805129837,-7.846567191985407,1282.67762852352,0.0,0.0,12.107623318385642,0.0,1199.256591796875,2,-0.579382631040545,0.3840216700946826,0.3742655130354109,-0.2222201163361319,0.5364467210205675,-0.2619959329574612,3.982098099183119,1.222498616089311,0.0,-0.2985054100515896
2021-11-25,1265.0,1265.0,1230.0,1255.0,1199.256591796875,32221,2919514.20676836,9094428,0.094195618889953,153566.4241644161,-923310.8842059526,-111891.5100759016,128.884,1262.8121579930462,44.892021603801176,1024.7574583256603,1277.55,1345.3127478781648,1209.787252121835,10.60823417919688,0.3336106437083684,0.0,0.0,1258.8,1286.8,1230.8,4.448681283762314,0.4321428571428579,0.0,0.0,1230.0,1400.0,1315.0,13.30671989354624,0.1470588235294117,39.452814269576336,7.441763343382804,3.7026464048526577,11.318911070570078,-7.61626466571742,1260.0833333333333,1289.6538461538462,1262.18630604066,1258.4836596358073,0.9092872570194384,1.0647948164146868,-0.1555075593952483,0.1424529412974741,22.669010850949142,12.450000000000044,30.37141039305397,62.806014486132376,-32.4346040930784,1257.0,1353.0,1305.0,1205.0,0.0003814697265625,19.877702303032912,18.09178598855684,16.061669995017823,-85.54796254112863,1162.75,1115.5,28.000000000000004,72.0,-44.0,1272.311970880362,1312.4480139269897,0.0,0.0,49.44973259994392,0.1717504876351391,0.0572501625450463,0.1058353460341638,4.478906962069332,53.34381641239202,36.231884057971016,28.13363271415936,-63.76811594202898,-9.7294117647059,-1.1811023622047243,0.2942148971504459,0.902219857027455,-0.6080049598770091,-46.325716218971415,-37.41862968483298,-8.907086534138436,1282.562425074931,0.4000000000000003,0.399202126953746,12.556053811659185,-0.4000033111334033,1175.366943359375,3,0.4608373125206668,-2.139554701797948,-0.9767094013839426,4.158560055785898,1.3126939059381897,0.7035073119886164,-0.1446677045965287,-0.495047783825072,0.0,0.0
2021-11-26,1257.0,1260.0,1171.0,1230.0,1175.366943359375,472863,3073593.16182454,8621565,0.0514645621885083,-1557168.065001929,-602288.6121350158,-141662.83787946467,-9290.697673306771,1250.096511467862,36.17493952433912,1024.7574583256603,1272.1,1336.6752274483006,1207.5247725516992,10.15253949348332,0.1740236026756124,0.0,0.0,1254.4,1286.0,1222.8,5.038265306122453,0.113924050632912,0.0,0.0,1171.0,1400.0,1285.5,18.001729423787438,0.2576419213973799,44.4075328426187,7.22479457136996,0.8608077277453958,9.227290402005142,-8.366482674259746,1255.0833333333333,1287.7307692307693,1257.2345666497893,1256.373758922044,0.8196078431372549,1.0647058823529412,-0.2450980392156863,0.1149269011298444,22.738446858051205,-17.09999999999991,22.453774871224773,54.710281249265904,-32.25650637804113,1225.5,1325.0,1275.25,1205.0,0.0001907348632812,19.74751706046849,15.719882504821392,22.647079230488963,-166.35160680529376,1164.25,1115.5,24.0,100.0,-76.0,1272.311970880362,1305.8521728128303,0.0,0.0,44.52142490756729,0.0,0.0572501625450463,0.0464017631525313,2.590898871102016,56.84511625337908,46.45669291338583,36.95253035195464,-53.54330708661417,-21.90882352941162,-4.651162790697675,0.068515258427871,0.7354789373075382,-0.6669636788796671,-28.482205246022502,-35.63134479707089,7.149139551048382,1279.4032100152765,-1.9920318725099584,-2.0121403199421017,10.313901345291487,1.992038117689688,1146.699462890625,4,0.9259234455819724,1.2077861571434738,2.802572084836598,0.2266272017244261,0.5568228253177665,1.3765186409560073,1.332261138447521,-1.2315380065216883,0.0,0.2976170071839163
2021-11-29,1200.0,1249.0,1131.0,1200.0,1146.699462890625,128841,3095430.6194516583,8492724,0.029907772854107,-1886891.1985730813,-2335436.701050132,-317028.8074731388,-12562.04508794092,1245.369068078647,34.65258193013773,999.763373976254,1262.65,1308.6859642019124,1216.6140357980878,7.29195964074166,-0.1804462672403163,0.0,1.0,1247.4333333333332,1287.4333333333332,1207.4333333333334,6.413168372391293,-0.0929166666666676,0.0,1.0,1131.0,1400.0,1265.5,21.304399477289827,0.2565055762081784,51.76677955835682,7.101525349765137,-3.768676224150568,6.628097076774001,-10.396773300924568,1250.5,1283.1153846153843,1248.4292487036678,1252.1979249278183,0.7698815566835872,1.0727580372250425,-0.3028764805414551,0.0828622474473116,23.05237157242984,-2.650000000000091,12.213575576514636,46.412714388166926,-34.19913881165229,1205.5,1305.0,1255.25,1205.0,9.5367431640625e-05,20.45731291965296,13.24120625357234,24.421147599882445,-261.5441448097533,1175.25,1125.5,20.0,100.0,-80.0,1272.311970880362,1292.3669555315475,0.0,0.0,39.441542202802445,0.0,0.0572501625450463,0.0572501625450463,-0.5724023407192436,55.52825002909606,42.5925925925926,41.76038985464982,-57.407407407407405,-37.450000000000045,-4.382470119521913,-0.3009648993283397,0.5281901699803626,-0.8291550693087023,-28.94910639891768,-34.29489711744025,5.345790718522572,1270.784352825641,-2.4390243902439046,-2.469261259037125,7.623318385650224,2.439023883623449,1146.699462890625,0,-0.3504563564742966,2.40687120398033,-1.4034201583183972,3.79519940934739,1.4931585682483757,0.1231562600280682,-0.9272836433662376,-0.2433051366935785,0.0,0.2985054100515611
2021-11-30,1248.0,1248.0,1196.0,1200.0,1146.699462890625,166051,2954925.927143966,8658775,0.0216064135365467,-1617335.3130626415,1002101.7639159054,-216045.12760844387,-3142.4634146341464,1241.1163144425636,37.00332011060133,999.763373976254,1257.45,1306.9897819938658,1207.9102180061343,7.879403871941746,-0.0798370288257806,0.0,1.0,1243.0,1285.5,1200.4999999999998,6.838294448913937,-0.0058823529411737,0.0,1.0,1131.0,1330.0,1230.5,15.82567895343751,0.3467336683417085,51.79010160252115,7.042247594102625,-7.352816913252582,3.831914278768685,-11.184731192021266,1245.5,1276.9615384615386,1240.9785950569496,1248.3314119702022,0.900497512437811,1.0597014925373134,-0.1592039800995024,0.0489902995155986,23.3859608370256,-2.450000000000045,3.768201567791935,38.0592625651832,-34.29106099739127,1205.5,1305.0,1255.25,1205.0,4.76837158203125e-05,21.116409074609955,12.319347792939078,22.72093682586391,-168.9364461738005,1195.25,1145.5,16.0,96.0,-80.0,1272.311970880362,1273.0029208677618,0.0,0.0,39.441542202802445,0.0,0.0,0.0381667750300308,-3.194171028005292,46.67953536016864,42.5925925925926,43.880626032857016,-57.407407407407405,-45.81470588235288,-4.761904761904762,-0.5890116072340006,0.3047498145374899,-0.8937614217714905,-27.539613631706743,-32.943840420293554,5.404226788586811,1263.7423822923515,0.0,0.0,7.623318385650224,0.0,1189.70068359375,1,0.9313008193806098,1.800748218704186,1.434338124697362,-1.0575544738958629,-0.7894752178142852,0.9042282438627752,0.8381667469698755,2.1844672823937543,0.0,-0.2993991326601843
2021-12-01,1211.0,1249.0,1210.0,1245.0,1189.70068359375,1866408,4438481.004067043,10525183,0.4205669116473841,10612049.731660591,15671.8145228696,-100588.3849114485,69990.3,1237.6889262651978,69.06804901012845,999.763373976254,1256.2,1305.6716080191432,1206.728391980857,7.876390386744643,0.3868037602935184,0.0,0.0,1241.4666666666667,1284.8666666666666,1198.0666666666668,6.991730211577682,0.5407066052227341,0.0,0.0,1131.0,1330.0,1230.5,15.841426524438784,0.5728643216080402,51.51109144226903,6.593900378116038,-6.487367972654056,1.7680578284841362,-8.255425801138191,1244.6666666666667,1274.076923076923,1241.597272740496,1248.08464071315,0.9425675675675677,1.0422297297297298,-0.0996621621621622,0.022253529705605,23.37869342583979,-6.2000000000000455,-2.682401114458899,29.565039724800485,-32.24744083925938,1205.5,1305.0,1255.25,1205.0,2.384185791015625e-05,21.69046681040556,11.641085716638724,21.22162246978456,-80.04509582863575,1200.25,1145.5,12.0,92.0,-80.0,1272.311970880362,1255.9625703636304,0.0,0.0,49.471163843801776,0.6940505289083734,0.2313501763027911,0.0962001129492791,-2.85038159087322,52.71902669911952,70.37037037037037,51.851851851851855,-29.62962962962963,-52.055882352941126,-0.796812749003984,-0.5197858992117075,0.1398426717876504,-0.6596285709993579,21.44550220753947,-22.06597189472695,43.51147410226642,1263.6140019739669,3.750000000000009,3.681397312271617,11.659192825112097,-3.749999201597831,1184.9228515625,2,-0.587540136327064,-0.6577689995919371,1.199883029131442,1.246043512566061,0.7832913269050721,-1.34797839008084,0.5201556421976932,0.248141142672182,0.0,-1.492543229851364
2021-12-02,1245.0,1245.0,1230.0,1240.0,1184.9228515625,748252,4687898.337400376,9776931,0.410299633903853,8561576.912851935,16037.377781816822,-191660.3938744725,66985.2718875502,1237.612452710351,74.0849672366326,995.748260024542,1253.7,1301.0966243523706,1206.3033756476295,7.56107910223666,0.3554749395426633,0.0,0.0,1238.9,1281.5,1196.3,6.87706836709985,0.512910798122066,0.0,0.0,1131.0,1301.0,1216.0,13.559862806093962,0.6411764705882353,47.85998229804213,6.165722022406014,-6.134239965374718,0.1875982697123654,-6.321838235087084,1243.8333333333333,1268.8846153846157,1241.3515384727273,1247.485778438102,0.9566787003610108,1.0613718411552346,-0.1046931407942237,0.0006075394912615,23.05554864301641,-3.7000000000000455,-8.453269026933926,21.3847235199054,-29.83799254683932,1203.5,1305.0,1254.25,1205.0,1.1920928955078123e-05,22.22352042221576,11.393233210388347,20.76978898587528,-57.911670078970864,1245.25,1190.5,8.0,88.0,-80.0,1131.0,1255.9625703636304,1.0,0.0,48.50981385570217,0.6275250415481035,0.4405251901521589,0.2239584554849833,-2.8366037244736653,53.9365139048154,71.24183006535948,61.401597676107485,-28.758169934640524,-54.76176470588234,-0.8,-0.4917282482414358,0.0135284877818332,-0.505256736023269,24.96524235514456,-12.65972904475265,37.624971399897206,1262.7633681292916,-0.4016064257028162,-0.4024150299724915,11.210762331838575,0.4015995028949248,1180.1448974609375,3,-0.2336334743061314,2.8514848652085902,0.8268750635175195,0.5273778118195764,-0.1999997128382489,-0.0204687122509739,0.5065421981397975,4.228856270327853,1.4555636183234526,0.2941156074644198
