Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600905.SS_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,jpx_6758.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,jpx_4911.T_2021-09-15_2023-09-15_Close_percent,jpx_4543.T_2021-09-15_2023-09-15_Close_percent,ssx_003816.SZ_2021-09-15_2023-09-15_Close_percent
2022-01-20,3551.0,3750.0,3550.0,3629.0,3342.07958984375,205325,15709504.0510052,29705757,0.0227295772321449,679156.4904475529,-9156215.75550956,-540110.2055239779,-18512.80148178676,3756.4297294128496,43.61633984955978,932.3477753047622,3738.7,3859.712561331485,3617.6874386685145,6.473510114825226,0.0467412688691773,0.0,0.0,3732.166666666667,3840.7666666666655,3623.566666666667,5.819675791541982,0.0250153468385495,0.0,0.0,3550.0,3903.0,3726.5,9.441784577526947,0.2237960339943343,114.0536110130648,3.434187732356868,43.75285995212562,70.35518769791155,-26.602327745785928,3745.5,3709.038461538461,3717.083735052321,3673.330875100196,0.9305645684620376,1.0038935756002596,-0.0733290071382219,0.2955966442480725,24.27332937449816,133.30000000000018,64.40883227496863,86.95899365510051,-22.550161380131883,3700.0,3680.0,3690.0,3486.0,0.0976561435705538,22.9556071823328,14.84551023174388,21.55088092520906,-137.34356925018378,3402.5,3255.5,56.00000000000001,4.0,52.00000000000001,3626.0,3795.0,0.0,1.0,47.08777295391268,0.0,0.0783793991247395,0.1846089500362693,12.42967218201504,46.082671635844505,22.379603399433428,31.28658260125518,-77.62039660056658,66.1529411764709,-4.323754284207751,1.1910949881674406,1.930104451411919,-0.7390094632444784,-17.745146146758344,-18.07682345881317,0.3316773120548255,3713.973036190383,-1.7330083942594054,-1.7482007639493702,32.30040102078018,1.7330080249373765,3343.00048828125,3,-1.141231856770645,0.5522451994127664,0.0,-2.156333022400688,-5.84205305470914,-2.1249116615200165,-2.590191693823442,-1.7637913140907386,-2.492149808194412,-1.006704153074395
2022-01-21,3566.0,3665.0,3566.0,3630.0,3343.00048828125,191805,15765689.354035502,29897562,0.0113257895383991,609534.8489550455,-1780714.7884570267,-810840.7557483948,-3505.446082371772,3750.8067391654495,39.30656606231678,932.604691197654,3735.15,3864.2720740230207,3606.02792597698,6.913889617446182,0.0928271722879335,0.0,0.0,3714.333333333333,3822.2333333333336,3606.433333333333,5.80992551377547,0.1092060549891871,0.0,0.0,3550.0,3903.0,3726.5,9.45075833634526,0.2266288951841359,112.5482499117583,3.818877315717144,33.56505670363504,62.99716149905625,-29.43210479542121,3725.3333333333335,3715.576923076923,3703.686237351964,3670.121180648329,0.8959424083769634,1.112565445026178,-0.2166230366492145,0.2653594514712423,24.25892303237565,93.84999999999992,57.56853220027003,81.7236195370147,-24.15508733674467,3700.0,3686.0,3693.0,3486.0,0.0488280717852769,22.631861998375168,13.9206137600009,20.20823029080661,-153.67780622852578,3421.25,3255.5,52.0,8.0,44.0,3626.0,3795.0,0.0,0.0,47.16541314872339,0.0033348780257622,0.0011116260085874,0.0980911660642591,9.751778175480084,44.72372260381326,22.6628895184136,23.07673951653865,-77.33711048158641,39.01470588235316,-6.25,0.9145490040115174,1.726993361931839,-0.8124443579203215,-22.011258981298784,-18.86371056331029,-3.1475484179884887,3708.97852888685,0.0275558004960041,0.0275520045827093,32.33685745534088,-0.0275546531057671,3217.7529296875,4,1.2693939175679247,3.76091331511158,2.338223840027979,6.068606569841208,1.3703724588398387,0.7237134902005522,6.672675932700329,-0.8666104570764475,-0.8970558021459709,0.9966706284651536
2022-01-24,3620.0,3651.0,3488.0,3494.0,3217.7529296875,479997,15321029.55648949,29417565,-0.0298425830400834,-8803197.558038533,-1562093.0964151858,-1043758.1753797624,-17930.50527454459,3735.0074144641226,34.52161350504552,932.604691197654,3725.35,3891.2153369453854,3559.4846630546144,8.904684764942111,-0.1974030989855842,0.0,1.0,3690.3333333333335,3807.3333333333335,3573.333333333333,6.3408906151205855,-0.3390313390313397,0.0,1.0,3488.0,3903.0,3695.5,11.139892895969506,0.0144578313253012,117.59342492058246,4.6217588686987305,14.351648953921083,53.26805899002922,-38.91641003610813,3697.4166666666665,3712.9615384615386,3671.426816220892,3657.075167266971,0.8137931034482758,1.1442006269592475,-0.3304075235109719,0.2268170723659834,24.21754010801012,44.65000000000009,46.96626675367713,75.78249611695448,-28.816229363277344,3646.5,3695.5,3671.0,3501.5,0.0244140358926384,23.11272357229305,12.535812141258326,22.958266400575926,-215.86803436685747,3450.5,3255.5,48.0,100.0,-52.0,3626.0,3790.1,0.0,0.0,38.82218464961871,0.0,0.0011116260085874,0.0268675503806381,4.482293722747125,40.730623470087984,1.4457831325301205,15.496092016792376,-98.55421686746988,-1.797058823529369,-8.749020632018805,0.392435164646792,1.4600817224748297,-1.0676465578280374,-21.309931909954223,-19.35295483263908,-1.9569770773151407,3676.408270385114,-3.746556473829199,-3.8185436564894815,27.37878235508566,3.74656118157327,3205.78076171875,0,1.8571527042614804,0.3462059970414088,3.6231884057970944,2.5280797779122963,0.9262953583144338,2.405689872939704,4.15459216741327,0.5053964982053571,0.9826792542061468,0.6711445819861837
2022-01-25,3565.0,3570.0,3481.0,3481.0,3205.78076171875,408793,14912236.55648949,29008772,-0.0588797029172796,-8304784.906890172,-957942.039124936,-1107397.2025632297,-19504.340074365973,3718.399024351989,29.941568639693003,929.1347825011544,3714.9,3911.790731117557,3518.009268882443,10.600055512533697,-0.0939842842585258,0.0,1.0,3666.8666666666654,3777.0666666666666,3556.6666666666665,6.010581241023219,-0.3433151845130058,0.0,1.0,3481.0,3903.0,3692.0,11.359659748580045,0.0,114.73408242852422,5.221183750336881,-1.9021793280930976,42.23401132640476,-44.13619065449785,3673.3333333333335,3703.5,3642.1303829561393,3644.032562284232,0.8189487345879299,1.216093445814406,-0.3971447112264762,0.1833138766497314,24.13438699428941,88.09999999999991,37.564482141410856,69.27740361861066,-31.712921477199806,3643.0,3692.0,3667.5,3501.5,0.0122070179463192,23.62379942091821,11.84305650819715,22.12418972122685,-209.00865069106152,3509.0,3307.0,44.0,100.0,-56.0,3626.0,3778.016,0.0,0.0,38.12789223616429,0.0,0.0011116260085874,0.0011116260085874,0.0632842450580379,35.75973805913454,0.0,8.036224216981237,-100.0,-50.40882352941162,-7.665782493368701,-0.0521998444190831,1.157625409096047,-1.2098252535151302,-21.619941663758407,-19.806352198862943,-1.8135894648954607,3654.778560761276,-0.3720663995420703,-0.3727602882563019,26.904848705796567,0.3720661042149231,3203.93896484375,1,4.657925595852987,2.294977069552118,4.21052631578948,6.340064737837778,2.765871239105365,5.340805260812218,7.661292570934805,0.5248894071320933,1.677691602097397,2.702700395342177
2022-01-27,3477.0,3512.0,3450.0,3480.0,3204.85986328125,1690581,14608994.258555455,29985322,-0.1092949426966634,-6034827.788735637,-49509.606460737465,-1078441.8532875706,75.69401825654126,3637.1052855840408,26.82907074317866,929.1347825011544,3692.3,3934.8960428366586,3449.703957163342,13.140646363332252,0.0624413376294368,0.0,0.0,3625.1,3732.7,3517.5,5.936387961711396,-0.1742565055762083,0.0,1.0,3450.0,3903.0,3676.5,12.268775559949082,0.0662251655629139,107.14460676710462,6.0839207671371325,-24.61155705792953,19.743531504822133,-44.35508856275166,3628.5833333333335,3692.1153846153848,3595.9513392762888,3620.5628963342174,0.7908232118758435,1.2388663967611335,-0.44804318488529,0.0930815825101512,23.868024249226057,17.699999999999818,17.32306629768009,54.24477653212961,-36.92171023444952,3627.5,3676.5,3652.0,3501.5,0.0030517544865798,25.091549979819444,10.725844863503465,21.91448782702342,-159.19053185271812,3520.25,3307.0,36.0,96.0,-60.0,3626.0,3735.3794368,0.0,0.0,38.11369849192633,0.0040015240555953,0.0013338413518651,0.0008151557868175,-6.417436717333658,31.152960880186104,7.5,4.823717948717946,-92.5,-135.9176470588236,-5.767668562144598,-0.6797715648814849,0.5398364843324907,-1.2196080492139756,-1.3045856141792898,-15.681255618999804,14.376670004820513,3613.381868079327,0.0287438919229554,0.0287397616578033,26.86839227123588,-0.0287426960252616,3269.325439453125,3,-0.7485081830204336,3.135435261997273,5.3500811757996445,2.7692196179202853,6.735338159130009,8.99923566385361,3.1659385009155727,4.039884414726416,3.45571827293702,0.687288953574452
2022-01-28,3599.0,3606.0,3468.0,3550.0,3269.325439453125,1068995,14810399.113627918,31054317,-0.0994104960625854,5517240.466798024,722921.9968287972,-983815.2516504608,21988.71176401595,3618.966017724436,36.39587565039126,947.8242752526146,3683.55,3933.31506961544,3433.78493038456,13.561106520364326,0.2326487642855237,0.0,0.0,3608.066666666667,3721.3666666666672,3494.766666666668,6.280371759575762,0.2437481612238865,0.0,0.0,3450.0,3903.0,3676.5,12.297919126929184,0.2207505518763796,110.23014609039414,6.30409220778932,-26.45411265972416,10.504002671912875,-36.95811533163703,3615.25,3688.0,3588.881902464552,3615.336015124277,0.8249354005167958,1.1324289405684755,-0.3074935400516797,0.0540497316084295,23.871395758593152,-3.550000000000182,8.92831086164888,45.87745088565693,-36.94914002400805,3625.5,3676.5,3651.0,3501.5,0.0015258772432899,24.13411730433886,15.796898732543132,19.97809890677448,-99.07808508275012,3529.75,3315.5,32.0,92.0,-60.0,3626.0,3712.549081856,0.0,0.0,44.73095434105056,0.3089470613590467,0.104316195138214,0.0352166788300263,-7.144205418571012,36.31939960843615,25.0,13.15705128205128,-75.0,-150.83823529411757,-4.31266846361186,-0.7317193353275299,0.2855253204004866,-1.0172446557280166,2.6813590357329544,-12.008732688053252,14.690091723786209,3608.4475904489855,2.011494252873569,1.9915309700941464,29.42034269048488,-2.011494384215382,3302.479248046875,4,-1.9316597379315965,-3.94883323644369,0.9686137440866248,-1.898728974036331,-3.9507195729662072,-2.1952244450939418,-1.9165736018860144,-0.7703332856198983,-2.08799176385375,0.3460182802439817
2022-02-07,3775.0,3800.0,3677.0,3725.0,3430.489501953125,1323622,14949958.965777738,37437569,-0.0690051978949774,24812414.534972068,-283426.83938465815,-842455.1743535368,-13906.818816939898,3654.0265867433823,60.50350927707922,979.751920984877,3650.85,3856.705556155293,3444.9944438447064,11.277130320626345,0.6801020127532111,0.0,0.0,3623.933333333333,3730.6333333333328,3517.2333333333336,5.888629297816346,0.973601999375198,0.0,0.0,3450.0,3850.0,3650.0,10.956352630209404,0.6875,111.95331806842516,6.0700974475604825,20.48223160816769,6.323021790135003,14.159209818032693,3612.0833333333335,3688.538461538461,3671.646522166509,3651.164290558341,0.9701219512195122,0.9951219512195122,-0.025,0.0058913936043592,24.82122439399911,-20.84999999999991,-13.725809569657274,-1.000174947809539,-12.725634621847735,3629.5,3676.5,3653.0,3501.5,93.75002384183192,20.986839894952634,20.88007725458339,16.54981303641704,62.05931427956348,3560.0,3316.5,8.0,68.0,-60.0,3489.16719872,3691.54515530752,0.0,0.0,55.90204441765263,0.7305341273033126,0.909646371019483,0.9081348779096716,5.700625798992905,49.01580198481463,76.6016713091922,85.88672237697307,-23.3983286908078,25.31764705882324,2.645356847616424,0.5609780874865953,0.1718263137042323,0.3891517737823629,21.57412293564756,10.203823181182091,11.370299754465467,3646.174811672017,-1.922064244339128,-1.9407760558571847,35.80021873860737,1.922061064929892,3433.252197265625,0,-1.0204037587461698,-0.8734673257940386,-3.073160331921187,-1.2084585468993223,-0.4761888734595629,-2.60836146171738,1.516786528621182,2.5511957517162926,2.447630022777062,-2.430555616488704
2022-02-08,3725.0,3755.0,3700.0,3728.0,3433.252197265625,574717,14960408.365777738,38012286,-0.0494571312918379,21514091.172833204,-105269.20205944838,-837525.5248380455,-24978.005863347364,3652.5132003317385,61.80599677603728,980.5409829346634,3652.6,3860.444557301858,3444.755442698142,11.380636111364948,0.681385553172063,0.0,0.0,3645.6333333333328,3748.933333333333,3542.333333333333,5.667053735519204,0.898676992578253,0.0,0.0,3450.0,3809.0,3629.5,9.828615232984724,0.7743732590529248,106.25798626158264,5.96340369727543,23.460463395989336,9.750510111305871,13.709953284683465,3620.25,3685.076923076923,3680.3162879870456,3656.855824591056,0.9987445072190836,1.019460138104206,-0.0207156308851224,0.0163924564118145,24.81909355089116,-158.5999999999999,-11.007447491067854,-5.278221436138335,-5.729226054929519,3629.5,3676.5,3653.0,3501.5,96.87501192091597,20.31413708546452,20.12429839532281,15.95077316385654,58.15689467969588,3583.5,3340.0,4.0,64.0,-60.0,3501.9605107712,3691.54515530752,0.0,0.0,56.10711076193467,0.7389094672459392,0.8231478648497506,0.8949883478250564,6.639805848909594,49.3566862975914,77.43732590529248,83.65831012070566,-22.56267409470752,35.43235294117676,2.6997245179063363,0.6415473981289077,0.2657705305891674,0.3757768675397402,15.21323047108407,11.20570463916249,4.00752583192158,3661.9553000701953,0.0805369127516719,0.0805044991823322,35.90958804228946,-0.0805335597420509,3414.83349609375,1,-1.7316023380638228,-3.8913436647402193,6.332457596974336,2.686571344398459,1.0663529815021775,0.8971993094684052,-1.5401472750094598,-1.283973017835919,1.6405180875602952,-3.050842637339727
2022-02-09,3700.0,3762.0,3690.0,3708.0,3414.83349609375,448044,14736386.365777738,37564242,-0.0822667756267988,17160523.862428464,-24104.7754238423,-185231.88340335136,-1940.810199037935,3654.716893221014,60.7423740867594,975.2805699360867,3652.5,3860.2358900142326,3444.7641099857674,11.374997399821089,0.6335830799295141,0.0,0.0,3668.7,3770.3,3567.1,5.538746695014591,0.6934055118110232,0.0,0.0,3450.0,3809.0,3629.5,9.828884325804244,0.7186629526462396,102.8321876354244,5.757603055388513,23.93103857566757,12.586615804178212,11.34442277148936,3638.0833333333335,3681.807692307693,3684.5753206044233,3660.644282028756,1.089419795221843,0.985665529010239,0.103754266211604,0.0259890726865953,24.71942181304276,-171.5,-7.899835874526774,-8.080766121939098,0.1809302474123235,3638.5,3676.5,3657.5,3501.5,98.43750596045798,19.53593672741502,19.14723403013856,15.850665641565332,50.13125468766767,3605.5,3362.0,4.0,60.0,-56.0,3514.242090340352,3691.54515530752,0.0,0.0,54.29441662884984,0.6648752339360118,0.7114396094950878,0.8147446151214405,6.906382107012742,49.29739576850952,71.86629526462396,75.30176415970287,-28.13370473537605,45.70294117647063,6.124785346307957,0.6537384332357149,0.343364111118477,0.3103743221172379,8.831626598607558,10.730889031051504,-1.899262432443945,3669.204579528314,-0.5364806866952843,-0.537924911973775,35.180459351075456,0.5364797024391095,3356.814453125,2,-0.5673783769919964,1.944735483644294,-1.4295766051386494,-1.840493740356166,-0.4391262012229191,-5.846853964129252,-2.816904027915484,0.4938977131140234,-2.820691060248066,-0.6578983462474781
2022-02-10,3750.0,3750.0,3602.0,3645.0,3356.814453125,2920552,13512911.879291251,34643690,-0.1118410477978848,-11575947.546489889,-253376.7589140683,-76136.30986456867,-52024.69865411058,3656.9419660795447,51.15028425450182,975.2805699360867,3650.75,3858.119115347501,3443.380884652499,11.360356932000332,0.4861358332209587,0.0,0.0,3687.2,3797.4,3577.0,5.977435452375789,0.3085299455535389,0.0,0.0,3450.0,3809.0,3629.5,9.833595836471956,0.5431754874651811,107.34896887188197,5.614176558159969,19.00136341928237,13.869565327199044,5.131798092083326,3651.75,3673.076923076923,3678.486809742205,3659.485446322922,1.0178335535006604,0.9379128137384412,0.0799207397622191,0.0311398972330613,24.73196082755524,-171.75,-5.487781721022472,-9.682554186680358,4.194772465657886,3683.5,3669.0,3676.25,3501.5,96.48088212565445,18.67447266299828,17.289054885765896,20.082762614742173,7.75730898815327,3633.25,3373.0,8.0,56.00000000000001,-48.00000000000001,3526.032406726737,3691.54515530752,0.0,0.0,48.93161857900565,0.445847304860893,0.6165440020142813,0.7170438254530399,5.55483981059023,46.03306740792768,54.317548746518106,67.87372330547818,-45.68245125348189,29.84117647058838,4.711289859235852,0.5192359335210659,0.3785384755989948,0.1406974579220711,20.661802326131955,12.717071690067597,7.94473063606436,3667.403183567263,-1.6990291262135917,-1.7136282242987022,32.88370397375138,1.6990299244492633,3386.284423828125,3,-0.2820852550495516,2.155327389270795,-9.706308301065247,-1.2048186364041698,-2.1860002097912883,2.2986524560396617,-4.320335693367454,-6.767047331668238,4.842555462784702,-0.980385113070568
