Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_BSL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8604.T_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_8591.T_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent
2021-09-15,26700.0,27641.0,26701.0,27425.0,27379.056640625,603180,325973.8723404256,603180,0.5404255319148936,0.0,0.0,0.0,-99721.17629840448,27255.666666666668,50.0,1000.0,27425.0,27425.0,27425.0,0.0,0.0,0.0,0.0,27255.666666666668,28195.666666666668,26315.666666666668,6.897648195482285,0.590070921985815,0.0,0.0,26701.0,27641.0,27171.0,3.4275296262534187,0.7702127659574468,0.0,0.0,0.0,0.0,0.0,27425.0,27425.0,27425.0,27425.0,0.0,0.0,0.0,-15.114323448589758,1.0,5464.237999999998,-166.14060806151844,-166.14060806151844,0.0,27171.0,27171.0,27171.0,27171.0,0.0,0.0,0.0,0.0,0.0,32599.7175,31978.521,4.0,4.0,0.0,27547.0,27641.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77.02127659574468,77.02127659574468,-22.97872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27425.0,-16.61406080615184,0.0,0.0,0.0,27607.673828125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,27711.0,27834.0,27388.0,27654.0,27607.673828125,1684712,650828.6526094838,2287892,0.2844665100491998,385799048.0,11648281.724116644,11648281.724116644,-86145.26998330877,27527.874388592933,100.0,1000.0,27539.5,27768.5,27310.5,1.6630657782457925,0.75,0.0,0.0,27440.5,28133.5,26747.5,5.050928372296423,0.6540404040404041,0.0,0.0,26701.0,27834.0,27267.5,4.114090669765246,0.8411297440423654,0.0,0.0,18.26780626780601,3.653561253561202,14.614245014244808,27539.5,27539.5,27460.23076923077,27441.962962962964,0.1707807286986087,0.038135502524932,0.1326452261736766,0.0016308682771194,1.914109362774928,5349.737999999998,-162.65922609699862,-164.39991707925853,1.740690982259906,27267.5,27267.5,27267.5,27267.5,0.0,0.0,0.0,0.0,66.66666666666667,32599.7175,31978.521,8.0,4.0,4.0,27547.0,27641.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.19191919191919,84.11297440423654,80.56712549999061,-15.88702559576346,0.0,0.0,0.0665688758944145,0.0133137751788829,0.0532551007155316,12.626500810895749,2.5253001621791498,10.101200648716596,27544.169412307245,0.8350045578851439,0.8315376805132502,0.8350045578851439,-0.8350075406205804,27760.41796875,3,-0.7142902455951656,0.6137075018965135,0.266871144927606,5.318076650868235,-0.408160558980839,0.0,-0.2132204644208428,-1.039268734542972,0.138031671398835,0.0
2021-09-17,27888.0,27889.0,27547.0,27807.0,27760.41796875,1742597,1557794.3426679634,4030489,0.3865025664796414,368773089.8571429,2099969.183924912,6874125.454020778,23708.607385372008,27622.902402413205,100.0,1000.0,27628.666666666668,27942.619246242342,27314.71408709099,2.2726582021741533,0.7840131678076322,0.0,0.0,27542.88888888889,28118.88888888889,26966.88888888889,4.182567793259804,0.7292631172839492,0.0,0.0,26701.0,27889.0,27295.0,4.299881765316218,0.930976430976431,0.0,0.0,44.577138172579,11.83827663736476,32.73886153521424,27628.666666666668,27628.666666666668,27513.57988165681,27469.002743484227,0.2342236603739724,0.0774056160354621,0.1568180443385103,0.0053705610572525,2.752311935180362,5260.57133333333,-159.948106226521,-162.91598012834604,2.967873901825044,27295.0,27295.0,27295.0,27295.0,0.0,0.0,0.0,0.0,71.29593810444895,32599.7175,31978.521,12.0,4.0,8.0,27547.0,27641.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,30.439814814814817,93.0976430976431,84.7439646992081,-6.902356902356902,0.0,0.0,0.1622816037002031,0.0431073408831469,0.1191742628170561,20.676535615600887,6.155547252863498,14.52098836273739,27671.95192478695,0.5532653504013885,0.551740459537875,1.3928896991795892,-0.5532669705384308,27259.259765625,4,4.046719933027376,-0.3528621284122266,0.0637188359807083,1.3706028201954863,0.4065013806732196,0.5769839444433273,1.099291398991724,-0.172351340789632,0.2303646959118026,-1.4989246170861463
2021-09-21,27900.0,27999.0,27216.0,27999.0,27952.095703125,364959,1741237.6381225088,4023974,0.3652750429150107,284284129.97667646,27998076.49626396,-981713.9112111554,2569.790222925072,27615.876718421936,91.158456325801,1006.9047362174994,27638.0,28140.31145716577,27135.68854283423,3.63493347684906,0.8593388074770348,0.0,0.0,27557.26666666667,28200.26666666667,26914.26666666667,4.666645700226679,0.8434940383618429,0.0,0.0,26701.0,27999.0,27350.0,4.696432448078732,1.0,0.0,0.0,64.09416320113814,24.337134004812413,39.75702919632573,27638.0,27638.0,27561.107489233567,27497.01332603243,0.3296610588051524,0.2265090500822499,0.1031520087229025,0.0114872421798205,4.504959910777463,5251.237999999998,-159.66432545503176,-162.1641300010254,2.4998045459936407,27350.0,27350.0,27350.0,27350.0,0.0,0.0,0.0,0.0,68.58429467719002,32599.7175,31978.521,20.0,16.0,4.0,27547.0,27829.0,0.0,1.0,68.40601668303881,0.0,0.0,0.0,91.72882596943916,46.31415241057543,100.0,81.31313131313131,-0.0,0.0,0.0,0.2330949999593514,0.0885640561738399,0.1445309437855114,8.089402783102345,7.78741010489212,0.3019926782102251,27674.15236530258,2.541659036806454,2.5098959647602115,2.0929808568824093,-2.541653527854393,28352.423828125,1,1.4187493752219638,3.111816942400779,1.3132716240420024,-0.0280062679848924,2.551019535155106,3.1918855581289165,0.8778381331624132,1.013294724046219,2.1703939464712505,0.6396684540569737
2021-09-22,27611.0,28448.0,27899.0,28400.0,28352.423828125,233712,1934081.9659913613,4257686,0.386767351098153,257060470.26572272,132955945.77942082,25805818.02691524,12623.222661611915,27645.466668093155,91.63769055345315,1021.3255655050888,27765.0,28494.961642827897,27035.038357172103,5.258142573944872,0.9349543611223105,0.0,0.0,27672.55555555556,28299.88888888889,27045.222222222223,4.533974696149016,1.0797910024796302,1.0,0.0,26701.0,28448.0,27574.5,6.292094363407168,0.9725243274184316,0.0,0.0,126.26664769752097,44.72303674335413,81.54361095416684,27765.0,27765.0,27690.167875505325,27563.901227807804,0.4462820444821809,0.2238067836202284,0.2224752608619524,0.0210407317763346,5.378570450583963,5124.237999999998,-155.8028799572674,-161.10392166039907,5.301041703131659,27574.5,27574.5,27574.5,27574.5,0.0,0.0,0.0,0.0,160.7934294126755,32599.7175,31978.521,24.0,16.0,8.0,27216.0,27829.0,1.0,0.0,75.5595882319438,0.0,0.0,0.0,89.28095505190521,52.86928799149841,97.25243274184317,82.69806119453133,-2.7475672581568404,91.06666666666932,0.0,0.4580869981138121,0.1624686445618344,0.2956183535519777,1.5886197953278052,6.547652042979258,-4.959032247651453,27922.04910747426,1.432194006928822,1.4220349915440522,3.555150410209662,-1.4321935974025877,28452.2578125,2,-0.928478917399488,-0.1814692412915803,1.7183493879378062,0.252030246738073,1.5706756869614082,2.8849750785527,0.7010981069712017,-0.3780493865914565,1.4869069244148818,-1.0729697989518172
2021-09-27,28200.0,28976.0,28008.0,28762.0,28713.81640625,303113,2273622.9838471506,4766470,0.4126793399678786,202724260.64420447,83989799.18380274,32952425.395760577,3510.7061531999007,27722.148135852705,92.526611021159,1024.9217822850364,27981.5,28971.07617190391,26991.92382809609,7.073074509257267,0.8943607486517913,0.0,0.0,27867.08333333333,28540.33333333333,27193.83333333333,4.831865552249518,1.1646243346948888,1.0,0.0,26701.0,28976.0,27838.5,8.130371852831335,0.905934065934066,0.0,0.0,243.6334684235553,106.39192608366992,137.24154233988537,27981.5,27981.5,27960.487058793755,27716.8535903702,0.5409884563426173,0.2925456436088792,0.248442812733738,0.0507194921581271,7.228173260685716,4907.737999999998,-149.22017956147232,-158.55675697523503,9.336577413762711,27838.5,27838.5,27838.5,27838.5,0.0,0.0,0.0,0.0,123.06919863001433,32599.7175,31978.521,32.0,16.0,16.0,27269.6,27829.0,0.0,0.0,80.16810610880319,0.0,0.0,0.0,86.24240883021058,69.54629139044876,90.5934065934066,94.9423238035738,-9.406593406593409,185.92499999999927,0.0,0.8790083897120345,0.3848814355634098,0.4941269541486247,-8.229973460731708,1.83838760063604,-10.068361061367748,28309.91956589191,0.9192982456140308,0.9150984189583156,4.87511394712854,-0.919289412719607,28793.68359375,0,0.8784156316324214,-1.208613131542819,1.1611658383305894,-1.2257472317223943,-1.5706866612680417,0.7933514358939675,-0.8409423354599426,-1.2206033591736087,-2.877366575362373,-0.2178642517317115
2021-09-28,28795.0,28902.0,28505.0,28842.0,28793.68359375,322633,2498734.674023473,5089103,0.4284487008127111,177450886.26646098,26025081.12933271,32086507.362457093,3683.899321073004,27778.99115491274,93.00281390245438,1024.9217822850364,28077.11111111111,29155.52741680899,26998.69480541323,7.681818128868051,0.8546352576679119,0.0,0.0,27965.14814814815,28607.703703703704,27322.592592592595,4.595402478481808,1.1823159836301802,1.0,0.0,26701.0,28976.0,27838.5,8.10268546146723,0.9410989010989012,0.0,0.0,295.90666550265087,144.29487396746612,151.61179153518475,28077.11111111111,28077.11111111111,28096.104434363948,27800.197768861297,0.602561561993314,0.3247142342500452,0.2778473277432687,0.0694778571449815,8.124192733733118,4812.126888888888,-146.31311582496642,-157.19635240298297,10.88323657801655,27838.5,27838.5,27838.5,27838.5,0.0,0.0,0.0,0.0,115.40389365102423,32599.7175,31978.521,36.0,16.0,20.0,27371.984,27829.0,0.0,0.0,81.03626220395684,0.0,0.0,0.0,85.32693845358583,71.61955998562364,94.10989010989012,93.8948095929228,-5.8901098901098905,331.93333333333067,0.0,1.0644048936734285,0.5207861271854136,0.5436187664880147,-11.121566955768484,-0.753603310644865,-10.367963645123618,28450.430696848303,0.2781447743550602,0.2777586675689392,5.166818596171385,-0.2781489801634791,28875.546875,1,2.2854521844210893,-0.986502551034917,-0.0645578984603076,-0.4036215326557055,-0.7216392480127922,1.5993916685559952,0.3263208931374493,-0.1604178477833642,-0.6648256414249261,2.8260960150653744
2021-09-29,28948.0,28948.0,28764.0,28924.0,28875.546875,337820,2748427.717501734,5426923,0.4454595108231166,156058079.65696657,8306198.567284352,29444250.82966012,1857.8347876841965,27839.201875911724,93.44230164102676,1024.9217822850364,28161.8,29304.114772731227,27019.48522726877,8.112512500843184,0.8336208277240482,0.0,0.0,28056.5,28653.2,27459.8,4.253559781155887,1.226914697502932,1.0,0.0,26701.0,28976.0,27838.5,8.078318857459395,0.9771428571428572,596.7,0.0,340.03060434806684,183.44202004358627,156.58858430448058,28161.8,28161.8,28223.47298292334,27883.44237857528,0.6321756167813828,0.331691578903631,0.3004840378777518,0.0892841664649491,8.927263917834173,4727.437999999998,-143.7381431579533,-154.70718963592014,10.969046477966856,28050.5,27838.5,27944.5,27838.5,0.0,0.0,0.0,0.0,109.79056775945357,32599.7175,31978.521,40.0,16.0,24.0,27468.22496,27829.0,0.0,0.0,81.9103831856198,0.0,0.0,0.0,84.65397790556698,72.23320925081885,97.71428571428572,94.13919413919416,-2.2857142857142856,486.9500000000007,0.0,1.2194713971519358,0.660523181178718,0.5589482159732178,-13.240535259884416,-3.2509897004927755,-9.989545559391642,28569.46906470524,0.2843076069620753,0.2839042172826822,5.465815861440282,-0.2843098590823274,28264.5703125,2,3.866333358477249,1.6681031069352483,1.6534315840327736,3.844211102156336,1.7616510945433248,2.909227061053514,0.9094290480840924,1.7120505953568994,0.5332685891703619,0.4474198665871824
2021-09-30,28900.0,29117.0,28256.0,28312.0,28264.5703125,623431,2206093.4329488883,4803492,0.3247453790437828,79258386.56311423,-23409086.16992097,24158917.129702013,-12230.665719383804,27905.50349874037,83.83188899996489,1024.9217822850364,28175.454545454544,29268.02727692541,27082.88181398368,7.755493205678432,0.56248803883364,0.0,0.0,28187.1,28775.9,27598.3,4.1777976450220216,0.6060631793478256,0.0,0.0,26701.0,29117.0,27909.0,8.574839479882554,0.6668046357615894,623.13,0.0,321.9051364423576,211.13464332334053,110.77049311901706,28175.454545454544,28175.454545454544,28237.092524012056,27915.1873875697,0.616334325308925,0.3653455653987608,0.2509887599101641,0.1043941217088631,9.829693237794666,4713.783454545453,-140.23877709847062,-152.2160286360837,11.977251537613084,28121.0,27909.0,28015.0,27909.0,0.0,0.0,0.0,0.0,61.77622631580897,32599.7175,31978.521,40.0,16.0,24.0,27558.6914624,27829.0,0.0,0.0,59.76747108088973,0.0,0.0,0.0,79.25536125710263,65.90092172899519,66.68046357615894,86.16821313344492,-33.31953642384106,527.4909090909096,0.0,1.153154130664006,0.7590493710757757,0.3941047595882303,-10.407594513647773,-4.682310663123775,-5.725283850523996,28555.131592921865,-2.1158899184068547,-2.138595726954229,3.234275296262523,2.1158960733968826,27946.10546875,3,-1.7874792191934432,2.1735357485181623,2.766748394081432,-1.959755924236404,-0.3164486468708247,0.7590963103789505,-2.165937308430045,-2.264426629296736,1.6316992251836098,-0.6741552409720697
2021-10-01,28000.0,28597.0,27888.0,27993.0,27946.10546875,230498,2043867.0549517088,4572994,0.2909916362868687,57431636.76838363,-136572117.7624101,9547004.86678273,-15788.205440433012,27913.833358533368,80.80259512107709,1013.3736737604204,28160.25,29211.15948706347,27109.34051293653,7.463779526555829,0.4204260680587523,0.0,0.0,28240.5,28855.6,27625.4,4.356155167224366,0.2988132011055108,0.0,0.0,26701.0,29117.0,27909.0,8.579469287382038,0.5347682119205298,631.717,0.0,278.5885432234463,224.6254233033617,53.96311992008458,28160.25,28160.25,28199.5398280102,27920.951284786755,0.6088271489353583,0.4412119664882266,0.1676151824471317,0.1132304120718851,10.767225428465498,-735.25,-138.19396444630024,-149.79890177161477,11.604937325314523,28121.0,27909.0,28015.0,27909.0,0.0,0.0,0.0,0.0,7.589258653088092,32599.7175,31978.521,40.0,16.0,24.0,27683.356145408,27829.0,0.0,0.0,51.892888084674105,0.0,0.0,0.0,72.64939728754595,55.94385035938128,53.47682119205298,72.62385682749921,-46.52317880794702,515.4749999999985,0.0,0.9977759725372984,0.8067946913680804,0.1909812811692179,-14.218701462629626,-6.589588823024945,-7.629112639604681,28545.89182574734,-1.126730714891211,-1.1331264123167983,2.071103008204189,1.1267280564642448,28025.97265625,4,3.07317378310718,1.7882874258368844,1.388697189182082,2.485903338952113,3.3648805511869995,2.133651528507372,2.012217460134707,2.9120764699379578,2.156397939918648,3.1249844264629303
