Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_4911.T_2021-09-15_2023-09-15_Close_percent,asx_LTR.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_IEL.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,asx_SVW.AX_2021-09-15_2023-09-15_Close_percent,asx_NXT.AX_2021-09-15_2023-09-15_Close_percent,ssx_002594.SZ_2021-09-15_2023-09-15_Close_percent,asx_SDF.AX_2021-09-15_2023-09-15_Close_percent
2021-09-15,10594.0,10629.0,10443.0,10533.0,9692.8955078125,63583,-2051.064516129032,63583,-0.032258064516129,0.0,0.0,0.0,-163.16164201713835,10535.0,50.0,1000.0,10533.0,10533.0,10533.0,0.0,0.0,0.0,0.0,10535.0,10721.0,10349.0,3.5310868533459896,0.4946236559139785,0.0,0.0,10443.0,10629.0,10536.0,1.7658786670464257,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,10533.0,10533.0,10533.0,10533.0,0.0,0.0,0.0,-0.5036350380101372,1.0,10.86199999999917,-1.0301728152359326,-1.0301728152359326,0.0,10536.0,10536.0,10536.0,10536.0,0.0,0.0,0.0,0.0,0.0,10579.912,10658.346,4.0,4.0,0.0,10083.0,10629.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.38709677419355,48.38709677419355,-51.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10533.0,-0.1030172815235985,0.0,0.0,-0.0,9699.3369140625,2,-0.0616314270951297,-0.0802708871996766,0.2219124530858409,0.0144934285836706,-0.0236856754589696,0.0054609566476899,0.0863059535149938,0.0084247017522442,-0.00845918701042,0.0646240676371307
2021-09-16,10101.0,10650.0,10467.0,10540.0,9699.3369140625,121556,-26627.96069099242,185139,-0.1438268581497816,850892.0,3387327.651452828,3387327.651452828,15.281964402857312,10546.380479891686,100.0,1000.0,10536.5,10543.5,10529.5,0.1328714468751483,0.75,0.0,0.0,10543.666666666668,10728.166666666668,10359.166666666668,3.499731276279599,0.4900632339656697,0.0,0.0,10443.0,10650.0,10546.5,1.9645992502254068,0.4685990338164251,0.0,0.0,0.5584045584037085,0.1116809116807417,0.4467236467229668,10536.5,10536.5,10534.076923076922,10533.518518518518,0.5609756097560976,0.4390243902439024,0.1219512195121951,0.0001298003892528,1.997417688831504,7.36199999999917,-0.6982261338396851,-0.8641994745378089,0.1659733406981237,10546.5,10546.5,10546.5,10546.5,0.0,0.0,0.0,0.0,66.66666666665967,10579.912,10658.346,8.0,4.0,4.0,10083.0,10629.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.78319783197832,46.85990338164251,47.62350007791803,-53.14009661835749,0.0,0.0,0.0053012158987711,0.0010602431797542,0.0042409727190169,6.81321595432953,1.362643190865906,5.450572763463624,10536.961371960571,0.0664577992974368,0.0664357258811421,0.0664577992974368,0.0664549230393305,9462.8349609375,3,-0.0616314270951297,-1.4058433017282963,-1.261828419253277,1.039268734542972,-0.4564785488119298,0.6245092379802202,0.5319145356937298,-0.655493094786479,-3.886648536425057,1.2473964500254198
2021-09-17,10529.0,10529.0,10283.0,10283.0,9462.8349609375,337980,-364607.9606909924,-152841,-0.6969885641526926,-11679358.285714284,-11099769.21711344,-3856220.7828303054,-8160.284868681442,10429.193043392932,26.80184668186393,1000.0,10452.0,10691.07042198203,10212.92957801797,4.5746349403373685,0.1465476603109387,0.0,0.0,10484.111111111111,10689.111111111111,10279.111111111111,3.9106796528079526,0.009485094850948,0.0,0.0,10283.0,10650.0,10466.5,3.511289705319556,0.0,0.0,0.0,-19.51188707883921,-3.8130326864232487,-15.69885439241596,10452.0,10452.0,10495.44970414201,10514.96159122085,0.4297124600638977,0.8450479233226837,-0.415335463258786,-0.0044247968116615,3.0468948630217616,91.86199999999916,-8.7123674418348,-3.4802554636368064,-5.2321119781979935,10466.5,10466.5,10466.5,10466.5,0.0,0.0,0.0,0.0,-100.0,10579.912,10658.346,8.0,12.0,-4.0,10083.0,10629.0,0.0,1.0,2.466793168880443,0.0,0.0,0.0,42.05186020293122,11.661341853035143,0.0,31.749000051945355,-100.0,0.0,0.0,-0.1855630846538714,-0.0362644223869708,-0.1492986622669005,28.969480549603727,6.884010662613471,22.085469886990257,10500.808650102292,-2.4383301707779914,-2.468549686616228,-2.373492832051649,-2.438331147999506,9474.798828125,4,-0.0616314270951297,-1.038147029978603,-1.277961623293777,0.172351340789632,-0.82544723535635,0.853370822601434,-0.1442991784479801,1.832844528646831,1.6414342386142948,-1.0266815513405163
2021-09-20,10120.0,10296.0,10083.0,10296.0,9474.798828125,101298,-263309.9606909924,-51543,-0.4216892888742498,-9822753.673469389,-45523603.624948174,-17745348.396869596,-8113.005100070288,10396.067188540135,22.033322446237563,1001.2642225031605,10413.0,10660.220549307698,10165.779450692302,4.748305950402345,0.2633691852727455,0.0,0.0,10419.333333333334,10626.333333333334,10212.333333333334,3.973382813999616,0.2020933977455702,0.0,0.0,10083.0,10650.0,10366.5,5.445116681071737,0.3756613756613756,0.0,0.0,-33.97707981937128,-9.845842113012855,-24.131237706358423,10413.0,10413.0,10464.765134274008,10498.74221409338,0.3361144219308701,1.162097735399285,-0.8259833134684149,-0.0116726854524485,4.098950140289111,130.86199999999917,-12.411201891678704,-5.712992070647281,-6.698209821031424,10366.5,10366.5,10366.5,10366.5,0.0,0.0,0.0,0.0,-104.20017873101004,10579.912,10658.346,8.0,12.0,-4.0,10083.0,10650.0,0.0,0.0,7.387387387387378,0.0,0.0,0.0,15.901952268893984,34.088200238379024,37.56613756613756,28.142013649260026,-62.43386243386244,0.0,0.0,-0.3236300037328365,-0.093737538656144,-0.2298924650766925,25.44249383472713,10.595707297036205,14.846786537690932,10470.2533248111,0.1264222503160494,0.1263424046772598,-2.2500712047849647,0.126430052271715,9662.5283203125,0,-0.0616314270951297,-1.038147029978603,0.3236242958260789,-3.5966014881625483,-2.74351979117894,-1.4615318616593242,-1.3487545104195109,-2.447805213707838,1.6414342386142948,0.2074767484750737
2021-09-21,10368.0,10518.0,10338.0,10500.0,9662.5283203125,188381,-112605.1606909924,136838,-0.1385401547383143,-2929542.577259477,22788922.449716263,-7611780.68522313,3860.5538871158337,10409.030654192884,41.73825915635726,1001.2642225031605,10430.4,10662.215788935957,10198.584211064042,4.445002855805286,0.6501191966247573,0.0,0.0,10425.866666666669,10627.466666666667,10224.266666666666,3.8673043967567913,0.6838624338624333,0.0,0.0,10083.0,10650.0,10366.5,5.436033133916245,0.7354497354497355,0.0,0.0,-28.64950057255737,-13.60657380492176,-15.042926767635612,10430.4,10430.4,10470.185882847238,10498.835383419795,0.6757775683317625,0.9585296889726672,-0.2827521206409048,-0.0166092066227524,5.123149015411707,113.46199999999952,-10.7609526755945,-6.722584191636725,-4.038368483957776,10366.5,10366.5,10366.5,10366.5,0.0,0.0,0.0,0.0,16.641195449142376,10579.912,10658.346,8.0,12.0,-4.0,10083.0,10627.32,0.0,0.0,50.008920195899016,0.0,0.0,0.0,15.070877978715208,46.182846371347786,73.54497354497354,37.03703703703704,-26.455026455026456,0.0,0.0,-0.2728826534207963,-0.1295665616090744,-0.1433160918117218,28.12653434311104,14.101872706251172,14.024661636859864,10478.36753225094,1.9813519813519864,1.9619786869650824,-0.3133010538308167,1.9813559695879093,9789.5205078125,1,-0.0616314270951297,-3.4631002297741134,-1.935482084689056,-1.013294724046219,1.2361422694454518,0.5464376820530532,0.1464834033847921,-0.369005092480009,1.6414342386142948,0.8281367043729944
2021-09-22,10500.0,10701.0,10335.0,10638.0,9789.5205078125,107083,-42386.800035254695,243921,-0.0460785688966884,-399971.6376509811,30761185.24882568,62812.50158663243,5139.867247419247,10426.372119509662,49.12178161236862,1014.4236951417734,10465.0,10727.155170334923,10202.844829665077,5.010132256759198,0.8299572535208405,0.0,0.0,10447.888888888889,10676.888888888889,10218.888888888889,4.38366070763897,0.9150897622513348,0.0,0.0,10083.0,10701.0,10392.0,5.90539894887721,0.8980582524271845,0.0,0.0,-13.14043420456801,-13.513345884851011,0.3729116802830017,10465.0,10465.0,10496.00343933228,10509.143873536848,0.7568325157673441,0.8409250175192712,-0.084092501751927,-0.0171936086121359,6.277665693784183,78.86199999999917,-7.479422625220169,-6.848723930567299,-0.6306986946528701,10392.0,10392.0,10392.0,10392.0,0.0,0.0,0.0,0.0,72.02034883720931,10579.912,10658.346,24.0,12.0,12.0,10083.0,10627.32,1.0,0.0,62.561023359037314,0.0,0.0,0.0,21.05443171978106,55.571128241065175,89.80582524271844,66.97231211794319,-10.194174757281552,-19.33333333333394,0.0,-0.1250381036047763,-0.1286608700082148,0.0036227664034385,24.493083707042658,16.18011490640947,8.312968800633186,10511.258858834117,1.3142857142857125,1.3057239156648135,0.9968669894616866,1.3142749318833893,9817.1279296875,2,-0.0616314270951297,0.5498796591226807,-3.289470588401372,0.3780493865914565,2.0037639968696084,-1.2422304606256347,0.4388171225716206,-0.0740757694950815,-3.104422861990741,-1.232028174315687
2021-09-23,10658.0,10749.0,10553.0,10668.0,9817.1279296875,95526,-25815.96330056082,339447,-0.0254242518522728,66564.31058487331,27288905.638255555,4600494.691031453,1676.7674343727338,10448.037438846362,54.33282917263787,1017.284450063211,10494.0,10775.231983549931,10212.768016450069,5.3598624652169065,0.809353150028733,0.0,0.0,10477.714285714286,10702.0,10253.42857142857,4.281195462478192,0.9242038216560512,0.0,0.0,10083.0,10749.0,10416.0,6.34648370497427,0.8783783783783784,0.0,0.0,1.5534546501748991,-10.49998577784583,12.053440428020728,10494.0,10494.0,10522.464448665774,10520.9109940156,0.9205175600739371,0.8305606900800986,0.0899568699938385,-0.0142455938701702,7.371451123140692,49.86199999999917,-4.729007265079834,-6.545907264069089,1.8168999989892551,10416.0,10416.0,10416.0,10416.0,0.0,0.0,0.0,0.0,106.75269864458994,10579.912,10658.346,28.000000000000004,12.0,16.000000000000004,10095.36,10627.32,0.0,0.0,64.63960886376915,0.0,0.0,0.0,25.294576788136368,55.94577942082564,87.83783783783784,83.72954554184328,-12.16216216216216,-31.07142857142935,0.0,0.0147654005537972,-0.0999756158958124,0.1147410164496097,20.623537471831284,17.068799419493836,3.554738052337449,10539.78760815994,0.2820078962211036,0.2816109999642435,1.2816861293078796,0.2820099498537018,9824.490234375,3,-0.0616314270951297,0.5498796591226807,8.503401195044717,2.607500895103413,0.798025373508537,1.8081678995771284,2.038830960238002,2.0756166893715147,1.1003263340812597,2.286905673285233
2021-09-27,10668.0,10718.0,10550.0,10676.0,9824.490234375,90381,19374.53669943918,429828,0.0175210227452632,160347.69478703427,-3159956.185481462,3491858.851529608,337.16814078443235,10464.381273505109,49.53638229905965,1018.047318042261,10516.75,10806.053905953584,10227.446094046416,5.501773950195337,0.7752296058276346,0.0,0.0,10499.0,10716.25,10281.75,4.138489379940947,0.9073647871116226,0.0,0.0,10083.0,10749.0,10416.0,6.332754891007203,0.8903903903903904,0.0,0.0,13.68623418423158,-5.662741785430349,19.34897596966193,10516.75,10516.75,10546.085302717194,10532.399068532965,0.9262981574539364,0.8637632607481853,0.062534896705751,-0.0088798037508273,8.402765541791684,27.11199999999917,-2.5713538360042247,-6.049088085560982,3.477734249556757,10416.0,10416.0,10416.0,10416.0,0.0,0.0,0.0,0.0,87.32600732600733,10579.912,10658.346,32.0,12.0,20.0,10121.5056,10627.32,0.0,0.0,65.19454707561174,0.0,0.0,0.0,28.10535710213259,61.55629057615626,89.03903903903904,88.89423403986511,-10.96096096096096,-6.024999999999636,0.0,0.1299441285425762,-0.0539916670081347,0.183935795550711,16.99622191079016,17.054283917753104,-0.0580620069629418,10573.713054456595,0.0749906261717336,0.0749625222510985,1.3576378999335503,0.0749944865772391,9584.3076171875,0,-0.0616314270951297,-1.1722690467180428,-5.55555759961058,1.2206033591736087,1.5225297086812333,0.7843181149374772,1.7408297267715795,-3.608245757518702,0.2899527458253175,1.4553045594858247
2021-09-28,10590.0,10601.0,10322.0,10415.0,9584.3076171875,119756,-20544.129967227484,310072,-0.0167632740784724,-4327747.118753971,-40187965.52991082,-1968119.196150445,-2859.9405940218508,10462.585117846987,44.43714117799193,1018.047318042261,10505.444444444443,10785.600133083,10225.28875580589,5.33353329542776,0.3385818169818911,0.0,0.0,10493.111111111111,10717.222222222224,10269.0,4.271585590546182,0.3257312840852748,0.0,0.0,10083.0,10749.0,10416.0,6.33956995843425,0.4984984984984985,0.0,0.0,2.215491834171189,-4.087095061510041,6.30258689568123,10505.444444444443,10505.444444444443,10525.918333068395,10523.702841234224,0.7972027972027972,0.9058275058275058,-0.1086247086247086,-0.0069498879827501,9.478099015181252,38.41755555555392,-3.643594306863532,-5.781810999039043,2.138216692175511,10416.0,10416.0,10416.0,10416.0,0.0,0.0,0.0,0.0,-29.17431192660564,10579.912,10658.346,32.0,12.0,20.0,10146.605376,10627.32,0.0,0.0,42.023178966050345,0.0,0.0,0.0,18.00691967994633,56.42996642996643,49.849849849849846,75.57557557557557,-50.15015015015016,51.55555555555475,0.0,0.0210523982631892,-0.0389828539538699,0.0600352522170591,16.021992452433338,16.84782562468915,-0.8258331722558125,10559.167036593675,-2.4447358561258903,-2.475115682934259,-1.120288616728382,-2.4447336345973696,9691.0556640625,1,-0.0616314270951297,-1.9855611341994857,-8.496731873370123,0.1604178477833642,-0.1199789963419561,-1.3229590312053006,-0.2851786200030517,-4.8128350427587065,-2.2336699029173417,-1.4344292452767036
2021-09-29,10800.0,10640.0,10369.0,10531.0,9691.0556640625,313048,40679.27962686845,623120,0.0264392897056974,1478155.0410680245,3722432.3426439394,-1335835.6918399583,558.942521800865,10472.910550035356,56.278045987679874,1018.047318042261,10508.0,10774.220960857703,10241.779039142297,5.067014862156547,0.5431971996605734,0.0,0.0,10495.133333333331,10723.933333333332,10266.333333333332,4.360116117311519,0.5783799533799556,0.0,0.0,10083.0,10749.0,10416.0,6.338028169014084,0.6726726726726727,241.6,0.0,2.456756467778177,-2.7783247556523976,5.235081223430575,10508.0,10508.0,10526.70012798095,10524.243371513172,0.8394039735099338,0.9002483443708609,-0.060844370860927,-0.0052393053417171,10.570677647512998,35.86199999999917,-3.401220539494844,-6.045260746178921,2.644040206684078,10416.0,10416.0,10416.0,10416.0,0.0,0.0,0.0,0.0,12.317271250677257,10579.912,10658.346,32.0,12.0,20.0,10170.70116096,10627.32,0.0,0.0,50.45203094368475,0.0,0.0,0.0,15.019726202534722,61.68425579932664,67.26726726726727,68.71871871871872,-32.732732732732735,65.09999999999854,0.0,0.0233437823609066,-0.0265175266909146,0.0498613090518212,26.688892592213207,18.81603901819396,7.872853574019246,10556.109632921842,1.1137782045127276,1.1076213685523584,-0.0189879426564121,1.1137794313234366,9616.515625,2,-0.0616314270951297,-1.4469916127327735,2.4999976583889207,-1.7120505953568994,2.2822922663032585,0.1577279889833107,-1.477603610483925,-2.72873315848284,-4.399250496913439,-0.2078872267655782
