Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_6920.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent,asx_XRO.AX_2021-09-15_2023-09-15_Close_percent,jpx_6723.T_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_7741.T_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent
2022-03-23,2445.0,2494.0,2419.0,2419.0,2408.631591796875,505577,1064188.8779033197,11111292,-0.0939859049580745,-3994459.054916534,207683.49826040343,493739.1327619241,7099.848771822979,2413.971935427819,46.593585670212434,1008.8424697782672,2456.05,2615.136737347918,2296.9632626520824,12.95468230271515,0.3835540893676982,0.0,0.0,2439.133333333333,2540.4333333333334,2337.833333333333,8.306228988438532,0.4006252056597573,0.0,0.0,2251.0,2699.0,2475.0,18.24067099611164,0.375,107.21524512504476,7.743797047016115,-51.11195761993349,-62.57959655737272,11.467638937439226,2414.0,2496.4615384615386,2449.9617367745723,2501.0736943945058,0.9695273631840796,1.013681592039801,-0.0441542288557214,-0.3647159112031171,25.914209224352547,-169.05000000000018,-71.41770717491183,-88.62802533390379,17.210318158991967,2460.5,2538.0,2499.25,2625.5,99.40306863984574,12.645118180462172,19.20264147875497,20.296751326155352,-21.2957949828554,2744.25,2847.5,4.0,60.0,-56.0,2327.413760640245,2501.4638241280004,0.0,0.0,43.59703624495708,0.6739492584638153,0.68200091879542,0.7287365990412694,-15.188023588386814,44.44608344896063,46.53739612188366,46.801555776233045,-53.46260387811634,-86.43529411764666,-1.6266775111834078,-2.0436006237835938,-2.473698444268343,0.4300978204847494,7.824361287682527,8.72335173391915,-0.8989904462366232,2474.553094364527,-1.786439301664633,-1.8025887510510152,-6.094720496894412,1.7864342453504634,2347.89306640625,2,-1.2501324615084712,-10.167697963930664,-7.485717773437486,-4.151879865871109,-2.329022065169454,-4.159077740380553,-3.065134099616856,-3.186459720870189,-3.636370304995495,-0.2579348863590667
2022-03-24,2439.0,2543.0,2358.0,2358.0,2347.89306640625,208559,855629.8779033197,10902733,-0.0925663705667153,-5241264.76135703,-532223.495509664,330358.0557499849,-14291.065169888472,2409.55551429286,43.78199585517196,983.4024571050657,2446.35,2604.50723189284,2288.19276810716,12.93005758724959,0.2206893452085021,0.0,0.0,2446.4333333333334,2554.2333333333336,2338.6333333333337,8.812829561402308,0.0898268398268383,0.0,0.0,2251.0,2675.0,2463.0,17.331943507674698,0.2523584905660377,114.9937206125403,7.748309810957582,-54.66186568708372,-60.99605038331492,6.334184696231205,2419.9166666666665,2481.0,2435.813777270792,2490.475642957876,0.9090365050867744,1.0161579892280073,-0.1071214841412329,-0.3557031178829521,25.93565983196835,-166.3499999999999,-69.77886124170622,-85.87134024241806,16.092479000711833,2465.5,2538.0,2501.75,2625.5,98.80323238810524,12.63219840973536,16.953473092699678,21.78149273603874,-41.75274973929139,2743.5,2847.5,12.0,56.00000000000001,-44.00000000000001,2342.148935001831,2501.4638241280004,0.0,0.0,39.97204514630926,0.527583294542933,0.6631071866049713,0.6872813485664265,-15.955229885589924,35.30642483278067,33.126934984520126,46.13003095975233,-66.87306501547988,-79.88235294117658,3.104503716659379,-2.19483638965299,-2.417926033345273,0.2230896436922829,1.0345015738279546,7.185581701900912,-6.151080128072957,2474.031942726476,-2.521703183133528,-2.554042951271107,-8.462732919254655,2.521702596506799,2382.742919921875,3,1.7295746597752384,0.6281792230235368,2.286019623726858,0.821311280868386,0.4736214378089158,0.1651590094639772,-0.8178438661710032,-3.049944238982775,1.1579022678329949,0.3760112757784242
2022-03-25,2337.0,2404.0,2323.0,2393.0,2382.742919921875,226115,1020330.9272860356,11128848,-0.073432095730298,-3361937.65259174,-3116555.73491365,247039.706158022,-1902.9942428140805,2405.850699847992,44.497053028071136,983.4024571050657,2442.4,2601.7391351802994,2283.060864819701,13.047750997404137,0.3449847241103016,0.0,0.0,2442.833333333333,2547.733333333333,2337.9333333333334,8.588387801050683,0.2624721957419765,0.0,0.0,2251.0,2675.0,2463.0,17.35997379626597,0.3349056603773584,111.59434855128627,7.363165249025279,-54.02818265494125,-59.6024768376402,5.574294182698949,2429.333333333333,2469.4615384615386,2429.2270423060545,2483.255224960996,0.9221668742216688,1.0797011207970113,-0.1575342465753425,-0.34749100151671,25.839115975950502,-82.40000000000009,-69.16741749852395,-83.05941350647964,13.891996007955695,2448.0,2482.0,2465.0,2625.5,98.2069465585295,12.983055552053722,16.06617129027698,22.90300002077885,-87.47085578870913,2747.75,2847.5,8.0,52.0,-44.0,2342.148935001831,2573.0,0.0,1.0,42.90542121031309,0.6460239757657135,0.6158521762574872,0.6536534272192928,-15.652610405003228,38.90950966367247,44.099378881987576,41.25456999613046,-55.90062111801242,-100.92647058823512,4.9561403508771935,-2.175699948674823,-2.369480816411183,0.1937808677363599,-4.657571190706262,4.816951123379477,-9.47452231408574,2473.2131576688403,1.4843087362171437,1.473400681105641,-7.104037267080743,-1.4843032680771555,2379.755859375,4,-0.6510968141517708,0.1215662485109447,3.1175166661588776,0.3231629942615512,-0.1982852364885872,-1.615410663882784,-1.253687315634224,1.4551742885071093,-0.8164693499641373,-0.0595980863088385
2022-03-28,2450.0,2469.0,2359.0,2390.0,2379.755859375,222379,923292.8181951266,10906469,-0.136543545684755,-2976966.13079292,2497987.669699027,708995.2635897121,3077.457820502051,2410.748493041152,48.35709263801552,982.1696082244492,2435.25,2590.4658174929536,2280.0341825070464,12.747423672555476,0.3542352167102614,0.0,0.0,2439.8,2543.4,2336.2,8.492499385195519,0.2596525096525102,0.0,0.0,2251.0,2675.0,2463.0,17.41094343496561,0.3278301886792453,111.43491369615764,6.384393614118835,-53.15531779893308,-58.31304502989878,5.157727230965698,2431.833333333333,2461.846153846154,2423.192112720508,2476.3474305194404,1.0582842174197773,0.965946299934512,0.0923379174852652,-0.339752122755627,25.888388318750017,-13.25,-68.13997663810215,-80.01065089526236,11.870674257160204,2448.0,2475.0,2461.5,2625.5,98.1008988972003,12.43570346012106,19.125258898958645,21.274581414491124,-45.41456784200861,2740.75,2847.5,4.0,48.0,-44.0,2342.148935001831,2568.0,0.0,0.0,42.71275318046293,0.6382446347581524,0.6039506350222662,0.6276366659615747,-15.469777747595243,30.76706330673515,43.16770186335404,40.131338576620585,-56.83229813664596,-99.39411764705892,1.2711864406779665,-2.146521006859816,-2.3248888545009097,0.1783678476410934,-9.617981245611242,1.9299646495813327,-11.547945895192576,2472.011348634436,-0.1253656498119482,-0.1254442982816961,-7.220496894409933,0.1253622672383301,2387.7216796875,0,-1.1219639454515828,2.848104859579692,3.71764480467688,1.5096299783294995,0.5409000491588927,5.161845895580029,-1.0196649672250544,-0.8634733109372661,1.0563323394658966,1.2507421248098751
2022-03-29,2416.0,2436.0,2391.0,2398.0,2387.7216796875,170376,805922.6848617933,11076845,-0.1542919846046703,-2356969.826393932,-13206.085364135792,738783.6588481069,291.50935591430374,2419.332396861003,53.14294419306793,985.4572052394266,2427.55,2573.8585438380346,2281.2414561619657,12.054008678547047,0.3990147833310663,0.0,0.0,2437.1,2539.5,2334.7,8.403430306511845,0.3090820312500006,0.0,0.0,2251.0,2675.0,2463.0,17.466169594859014,0.3466981132075472,104.8914223265419,5.7117875184621205,-51.22751407643136,-56.8959388392053,5.668424762773938,2429.833333333333,2455.230769230769,2419.3164030711987,2470.54391714763,1.0968641114982578,0.9665505226480836,0.1303135888501742,-0.3314143753988564,25.86596821236483,6.449999999999818,-64.2099064861822,-76.51410674782792,12.304200261645718,2448.0,2475.0,2461.5,2574.0,99.05044944860016,11.927447946183593,18.53186557797116,20.61450174786497,-37.366083093807006,2710.25,2847.5,4.0,44.0,-40.0,2342.148935001831,2563.1,0.0,0.0,43.4421167202607,0.5041794812788136,0.5961493639342265,0.6053173917379931,-15.114061081043934,32.9146115208833,40.27303754266212,42.51337276266792,-59.72696245733788,-97.4441176470591,-0.990916597853014,-2.07353181300967,-2.2746174462026616,0.2010856331929917,-14.672272822403407,-1.3904828448156148,-13.281789977587792,2470.966828314176,0.3347280334728086,0.3341690661903485,-6.909937888198758,-0.3347326693668577,2438.5029296875,1,-1.369378051878158,-2.881494869385662,-6.824145323125464,-1.5224835132704158,-0.8887209634132063,-3.2616413175286,-1.297764960346072,-0.930518757233358,-1.4234915268981467,-1.829509965429466
2022-03-30,2434.0,2458.0,2403.0,2449.0,2438.5029296875,88745,865623.8666799751,11165590,-0.1160395307764576,-1373689.1369090844,1053580.4834075158,805499.325463215,2457.7003210485723,2439.882215037844,41.11002662915087,1006.4156362099064,2425.15,2568.3649084418453,2281.935091558155,11.810808275104234,0.583266470856575,0.0,0.0,2436.8666666666663,2539.8666666666663,2333.8666666666663,8.453478510655762,0.5588996763754062,0.0,0.0,2251.0,2612.0,2431.5,14.885677174607755,0.5484764542936288,100.40228009388773,5.270210667667442,-45.064961141976255,-54.52974329975949,9.464782157783231,2431.083333333333,2449.538461538461,2423.8831102910144,2468.9480714329907,1.085090909090909,0.9534545454545454,0.1316363636363636,-0.318473332221718,25.75037482373027,15.849999999999907,-58.47116076846329,-72.81736689446001,14.346206125996716,2448.0,2475.0,2461.5,2565.0,99.52522472430007,11.160443215273446,19.28922038715405,19.75358841546637,8.390513582602559,2705.75,2847.5,28.000000000000004,40.0,-11.999999999999996,2342.148935001831,2558.298,0.0,0.0,47.98834889991208,0.685144335094754,0.6091894837105734,0.6030964942223553,-13.488206912936606,38.23105158419526,50.4,44.6135798020054,-49.6,-95.7470588235292,0.6162695152013147,-1.825269703457972,-2.184747897653724,0.3594781941957519,-20.44903504479036,-5.202193284810563,-15.246841759979793,2470.8361379755715,2.126772310258551,2.104472136470825,-4.930124223602483,-2.1267658802949825,2417.593017578125,2,-2.1002832917905465,-2.971246166354504,-6.120669990414001,0.2643974026041746,-0.3840463263918252,-5.280658530287354,-3.060498220640568,1.354033138620096,0.1057483334002995,-1.0266470126758662
2022-03-31,2550.0,2452.0,2415.0,2428.0,2417.593017578125,123908,828786.3531664616,11041682,-0.1643069896285852,-1549171.831636358,89582.59353714046,509166.15585201856,824.9018409243308,2440.439750634822,39.06583455366117,1006.4156362099064,2419.9,2554.345379243789,2285.454620756211,11.11164752624397,0.5301237574900668,0.0,0.0,2430.6,2518.9,2342.3,7.265695712992673,0.4852774631936572,0.0,0.0,2251.0,2612.0,2431.5,14.91797181701723,0.4903047091412742,94.06205208449894,5.112850270760438,-41.39840301792219,-51.90347524339203,10.50507222546984,2430.0,2443.730769230769,2424.5164779385505,2465.9148809564726,1.0468509984639016,1.0,0.0468509984639016,-0.303972691679945,25.405006437028685,18.09999999999991,-58.38940096097736,-69.45625769555153,11.066856734574174,2433.0,2475.0,2454.0,2563.0,99.76261236215004,10.448224536571171,18.76867877867587,19.22051530620528,7.585368432180934,2669.5,2817.0,24.0,36.0,-12.0,2342.148935001831,2553.59204,0.0,0.0,46.336701340239806,0.5439799027247924,0.5777679063661201,0.5943689180036399,-12.589601626952188,34.16042141848594,42.0,44.22434584755405,-58.0,-92.02941176470586,-0.5325686194182712,-1.6788253048647277,-2.0835633790959247,0.404738074231197,-24.876143951798497,-9.13698341820815,-15.739160533590349,2468.5303095034683,-0.8574928542262161,-0.8611904772778622,-5.745341614906829,0.8574897267830863,2457.421630859375,3,1.8446058987919969,1.6792746763216968,4.646017056462171,0.6117437026590409,1.0290236825687202,4.560657156876388,1.1049723756906076,1.020022466921489,0.9880037984382568,1.4852414337908328
2022-04-01,2415.0,2468.0,2390.0,2468.0,2457.421630859375,188711,1017497.3531664616,11230393,-0.1515425297908182,-249512.99854544995,-185998.69641939265,315620.56271539704,2046.4104395231084,2440.577427486923,39.244392062552286,1006.4156362099064,2415.55,2537.255340885297,2293.8446591147035,10.076822329100755,0.7154794506899752,0.0,0.0,2424.0666666666666,2510.266666666667,2337.866666666667,7.112015621132536,0.7548337200309347,0.0,0.0,2251.0,2574.0,2412.5,13.371695887065057,0.6718266253869969,92.45584687604904,4.9603036481520535,-34.86308365556715,-48.49539692582706,13.632313270259909,2432.5,2440.5,2431.206250563389,2466.069334218956,1.0063643595863163,1.0198886237072395,-0.013524264120923,-0.2853452184283375,25.130473358201,133.44999999999982,-56.66303269518267,-66.12419749734877,9.461164802166104,2433.0,2463.0,2448.0,2563.0,99.88130618107502,10.133768508468815,17.685181422451382,19.961222844043192,36.55799669265347,2669.5,2817.0,20.0,32.0,-12.0,2342.148935001831,2548.9801992,0.0,0.0,49.875508765038674,0.846437735488739,0.6918539911027617,0.6262704603931516,-10.803479271567165,42.648488583863205,58.0,50.13333333333335,-42.0,-71.1941176470591,1.2305168170631664,-1.4137106030155009,-1.94959282387984,0.5358822208643392,-27.355581886739248,-12.78070311191437,-14.574878774824878,2468.527324325773,1.6474464579901094,1.6340232845889702,-4.192546583850931,-1.6474490533211965,2389.713134765625,4,-1.3430408014438484,0.7216771532812203,2.6061629435787097,1.8567883012439808,0.0133283312265604,1.6642326856181595,1.6759776536312785,0.9796468772863278,-0.071275407430619,1.6266560669189118
2022-04-04,2446.0,2455.0,2397.0,2400.0,2389.713134765625,347987,705509.0083388754,10882406,-0.1605431272602855,-3594313.427324672,-50001.867885869295,313672.7101167137,-6479.059761988044,2440.335133219764,44.93785226798127,1006.4156362099064,2412.6,2532.800499167043,2292.3995008329566,9.964395189177097,0.4475875720678596,0.0,0.0,2422.833333333333,2505.733333333333,2339.9333333333334,6.843227626057635,0.3622838761560115,0.0,0.0,2251.0,2573.0,2412.0,13.346597032247368,0.4627329192546583,90.31026218844414,5.061942081631937,-34.77002052374473,-45.750321645410594,10.98030112166586,2420.083333333333,2437.730769230769,2426.405288938252,2461.1753094619967,0.979543666404406,0.989771833202203,-0.010228166797797,-0.2694423480705674,24.89432428943685,62.40000000000009,-53.93193579539625,-63.352155473271765,9.420219677875515,2433.0,2463.0,2448.0,2538.0,99.94065309053752,9.84177362523091,16.73797321528268,18.892111159443896,-1.0454286257360326,2631.5,2791.5,16.0,28.000000000000004,-12.000000000000004,2342.148935001831,2544.460595216,0.0,0.0,44.50272045264772,0.3872316488626517,0.5925497623587277,0.620723886609203,-10.79218628312336,47.43317155494008,30.8,43.6,-69.2,-60.970588235294144,-5.84542958022754,-1.4127405061342553,-1.8422223603307235,0.429481854196468,-25.969994511001087,-15.418561391731714,-10.551433119269372,2468.242090925874,-2.7552674230145846,-2.793936868924174,-6.8322981366459645,2.755265732322542,2388.71728515625,0,-0.0436829798415914,-1.0419213257626012,0.149586854549014,-0.8675746547969823,-0.2666287121495969,-2.296120025537021,-1.7045454545454533,0.5139393617867825,-2.1723691016721034,0.3831387017855832
2022-04-05,2430.0,2409.0,2370.0,2399.0,2388.71728515625,171292,788958.9570568241,10711114,-0.1172885518401201,-3105310.3662782903,-831037.0595240875,249254.4483460099,-9659.344113992436,2439.068341014156,39.17236785771976,1005.9962963614856,2418.2,2524.051972112032,2312.3480278879683,8.754608561081092,0.4093073108752336,0.0,0.0,2417.166666666667,2493.4666666666667,2340.866666666667,6.313176584154998,0.3809523809523804,0.0,0.0,2251.0,2573.0,2412.0,13.315689355719131,0.4596273291925465,85.17923596959972,5.157416636664641,-34.3806403432709,-43.476385384982656,9.095745041711758,2413.75,2432.576923076923,2422.1890906400595,2456.5697309833304,0.9492466296590008,1.028548770816812,-0.0793021411578112,-0.2556182048054968,24.60932350057048,-18.19999999999981,-51.25493616625288,-61.111847583420776,9.8569114171679,2433.0,2463.0,2448.0,2538.0,99.97032654526876,9.95981685128295,16.223949150983685,20.438014076145567,-61.235043420888616,2631.5,2791.5,12.0,24.0,-12.0,2342.148935001831,2540.03138331168,0.0,0.0,44.42692652180672,0.3807536280757103,0.538141004142367,0.6075149192012853,-10.804405769434553,45.48253957248399,30.4,39.73333333333334,-69.6,-55.9176470588236,-3.0707070707070705,-1.3995385479861306,-1.753685597861805,0.3541470498756742,-28.43319368081224,-18.02148784954782,-10.41170583126442,2465.983832498562,-0.041666666666662,-0.0416753496342181,-6.871118012422361,0.041672349491975,2290.1416015625,1,-0.4706638056561587,1.151072343204433,-6.21983408955623,0.248707977680624,0.4387701432645343,-4.489163469667915,0.4888268156424544,0.5811678274426697,-0.8365301889622714,-0.5263042475344264
2022-04-06,2385.0,2407.0,2300.0,2300.0,2290.1416015625,402683,386275.9570568241,10308431,-0.1179509165094213,-8356782.7425242495,-956583.7147334256,140092.54446001505,-16688.969415728778,2422.461267511568,26.216389732193264,1005.9962963614856,2419.2,2520.071403281635,2318.3285967183647,8.339236382410313,-0.0908513023616358,0.0,1.0,2406.333333333333,2485.833333333333,2326.833333333333,6.60756337442859,-0.1687631027253678,0.0,1.0,2280.0,2573.0,2426.5,12.1114417989418,0.068259385665529,87.36131237263974,5.4923648349982175,-41.581204129585785,-43.09734913390328,1.5161450043174938,2405.4166666666665,2422.8846153846152,2403.3907690031274,2444.971973132713,0.920608108108108,1.1123310810810811,-0.191722972972973,-0.2510340127925135,24.32809886403462,43.80000000000018,-50.97442460199768,-59.02246573456427,8.048041132566588,2384.5,2463.0,2423.75,2538.0,60.93737016150022,10.950379947763292,14.874299751068138,24.18005410332393,-196.36144940610487,2631.5,2791.5,8.0,20.0,-12.0,2342.148935001831,2535.690755645446,0.0,0.0,37.599596011013325,0.0,0.2559950923127874,0.4622286196046273,-12.926235118135065,38.05924296880232,0.0,20.40000000000001,-100.0,-59.39117647058811,-4.166666666666666,-1.700682240390195,-1.743084926367483,0.0424026859772879,-25.169152035881293,-19.45102068681452,-5.718131349066777,2455.636919689284,-4.126719466444351,-4.214286092245345,-10.71428571428571,4.126720403720867,2280.184326171875,2,0.9272611143387196,3.7117934086094655,6.879438989234359,1.9842129073809789,1.028313346793425,2.888891432020415,3.9298245614035054,4.923358129870664,1.6591808293971582,0.543694985110946
2022-04-07,2300.0,2349.0,2290.0,2290.0,2280.184326171875,351055,35220.95705682412,9957376,-0.2567320328615429,-7664463.7793065,-571420.4326957314,-199526.3854023606,-18143.923836018632,2413.4762426467405,22.855403200614745,1001.6223994207836,2415.7,2528.6762806964643,2302.723719303536,9.353502562111563,-0.056311463012844,0.0,1.0,2395.333333333333,2462.233333333333,2328.4333333333334,5.585861397161136,-0.2872446437468869,0.0,1.0,2290.0,2573.0,2431.5,11.715030839922177,0.0,84.52518113537577,5.760323917133191,-47.54653240513653,-43.98718578814994,-3.559346616986595,2391.0,2414.923076923077,2385.946035310338,2433.492567715475,0.8225524475524476,1.1791958041958042,-0.3566433566433565,-0.2532106487129362,24.082418422071537,3.300000000000182,-50.94826226713616,-56.99811515329896,6.049852886162796,2379.5,2431.5,2405.5,2538.0,30.46868508075011,11.984384990974297,14.17411406201439,23.839670093544186,-234.67144942061847,2603.5,2791.5,4.0,16.0,-12.0,2342.148935001831,2526.263125419629,0.0,0.0,36.981384184162295,0.0,0.1269178760252367,0.307017990826797,-14.82833224575959,36.38891765416155,0.0,10.133333333333342,-100.0,-72.45588235294099,-7.023954526999594,-1.953839228273152,-1.7852357867486166,-0.1686034415245347,-23.43428570501832,-20.24767369045528,-3.1866120145630425,2449.883110888782,-0.4347826086956496,-0.435730536895651,-11.102484472049689,0.4347886341976164,2308.064208984375,3,1.5062862751566255,6.424797560032232,4.25759320961221,3.1902421945682704,0.5802160653592807,2.927154629310536,3.5792549306062824,1.2706613494056145,2.8119476045868623,0.9920936475904368
2022-04-08,2349.0,2364.0,2318.0,2318.0,2308.064208984375,856065,-820844.0429431759,10813441,-0.3344737938618249,-3145280.382262715,115528.61056111394,-166202.58089391328,8940.844218720335,2390.750099523775,47.87272190232618,1001.6223994207836,2410.5,2531.150735596624,2289.8492644033763,10.010432324963592,0.1166620968260862,0.0,0.0,2391.333333333333,2454.7333333333336,2327.9333333333334,5.302481182046286,-0.0783385909568878,0.0,1.0,2290.0,2573.0,2431.5,11.74030284173408,0.0989399293286219,83.4726630218382,5.761171650011655,-49.44476359076634,-45.07870134867322,-4.366062242093122,2382.583333333333,2406.653846153846,2375.492799108748,2424.9375626995143,0.8864241348713399,1.0700976042590948,-0.1836734693877549,-0.2572055686405852,23.82092961548341,-52.5,-50.25894331974461,-55.01133367348146,4.75239035373685,2379.0,2431.5,2405.25,2538.0,15.234342540375057,12.650740422230252,14.538553851779628,22.414489363234523,-154.84169170325816,2600.0,2791.5,36.0,12.0,24.0,2342.148935001831,2512.087337894451,0.0,0.0,39.95819075481196,0.2308653489407606,0.0769551163135868,0.1532893615505369,-15.578551760458414,33.61248237835975,11.067193675889328,3.6890645586297857,-88.93280632411067,-82.95294117647063,-4.175279040926003,-2.0390118224620566,-1.8359909938913048,-0.2030208285707517,-11.581660032830742,-18.51447095893037,6.9328109260996325,2444.513228917533,1.222707423580793,1.2152927351412046,-10.015527950310554,-1.2227030285444729,2317.025634765625,4,-0.786929606269922,-0.5115734743117883,1.3944162913953164,-0.2846383645949686,-0.977200700352398,-0.3241349955486896,1.6666666666666714,1.6053135195826087,-1.2658115189545924,-0.2453876666348264
2022-04-11,2345.0,2355.0,2317.0,2327.0,2317.025634765625,316903,-970955.9903115968,11130344,-0.3439310102881582,-2288507.899082328,-59955.25444694433,-168044.24900197843,11697.59610377867,2377.760073486582,36.41819496759327,1005.5113561053334,2405.15,2530.553787821607,2279.7462121783933,10.427939032626387,0.1884065411518015,0.0,0.0,2384.0333333333338,2440.2333333333336,2327.833333333333,4.714699179262038,-0.0074139976275221,0.0,1.0,2290.0,2573.0,2431.5,11.766417894933788,0.1307420494699646,78.92539671965439,5.881870319044802,-49.65055994884369,-45.99307306870732,-3.657486880136375,2380.0,2397.8846153846152,2368.0323684766327,2417.6829284254763,0.8867924528301887,1.0877358490566038,-0.2009433962264151,-0.2610839419320571,23.503285984889068,-12.150000000000093,-49.097541075213655,-53.33218196115162,4.234640885937964,2379.0,2412.5,2395.75,2538.0,7.617171270187527,13.282700562835643,14.073287318159982,21.78139158418882,-130.44077134986293,2600.0,2791.5,32.0,8.0,24.0,2342.148935001831,2498.762097620784,0.0,0.0,40.9241545802023,0.3057803863542339,0.1788819117649982,0.1275849680346072,-15.931174440937513,32.450473427689964,14.624505928853756,8.563899868247704,-85.37549407114625,-92.87941176470576,-1.314673452078032,-2.053642326919137,-1.879521260496872,-0.1741210664222656,-12.748851194341142,-17.36134700601253,4.612495811671387,2440.8001245952887,0.3882657463330385,0.3875139402595096,-9.666149068322982,-0.3882658786686619,2237.36865234375,0,0.8495418996837572,2.812741336458018,2.26976069812902,3.558951413046927,0.5510756439450404,0.6167977845923076,2.85053929121726,0.3797537939788213,4.535704756169452,1.1627897388196402
2022-04-12,2301.0,2301.0,2222.0,2247.0,2237.36865234375,330406,-1092244.2687926097,10799938,-0.4376057336588338,-5737646.770641996,-1781293.3179179556,-310114.02158614696,-10128.611589092,2359.4090135850606,38.30662623053547,1005.5113561053334,2395.45,2537.2067987787773,2253.6932012212224,11.835504709242729,-0.0236080430670123,0.0,1.0,2368.8666666666663,2428.4666666666662,2309.2666666666664,5.0319421382939735,-0.5223713646532426,0.0,1.0,2222.0,2573.0,2397.5,14.652779227285064,0.0712250712250712,81.53285704768895,6.188708364803399,-55.6277444464954,-47.92000734426494,-7.70773710223046,2367.833333333333,2389.730769230769,2349.412004095612,2405.039748542108,0.781651376146789,1.110091743119266,-0.328440366972477,-0.2705603863925768,23.252175464960136,-5.449999999999818,-54.23940549229032,-52.86198693046573,-1.3774185618245838,2345.0,2397.5,2371.25,2523.5,3.808585635093764,14.955904518523903,12.849625363946146,27.75435369006756,-200.4818506719643,2595.0,2786.5,28.000000000000004,100.0,-72.0,2342.148935001831,2486.236371763537,0.0,0.0,35.46267030354366,0.0,0.1788819117649981,0.1449063132811943,-17.89422489028763,25.423345526226548,7.788161993769471,11.15995386617086,-92.21183800623054,-110.37647058823497,-6.101128290848307,-2.3129656996403467,-1.9662101483255665,-0.3467555513147802,-13.338109555493558,-16.556699515908736,3.218589960415178,2424.7346727947147,-3.4379028792436594,-3.498389111696288,-12.771739130434778,3.437898192694476,2256.287109375,1,-0.6042403011628323,2.4255862202964096,0.4134196822984251,4.165712405851693,2.2840933517807542,0.3349462714313205,2.7755749405233985,2.329521790765895,4.526747243582179,1.011350040798078
2022-04-13,2200.0,2266.0,2200.0,2266.0,2256.287109375,495614,-596630.2687926095,11295552,-0.3765777120145934,-3572744.946264568,-379529.2304091491,-299207.2883646816,-7168.26480152403,2343.1551193522387,35.99272053341295,1005.5113561053334,2386.85,2537.8086367188275,2235.8913632811723,12.649193432249838,0.0997247900923596,0.0,0.0,2349.6,2410.3,2288.9,5.166836908409946,-0.1886326194398688,0.0,1.0,2200.0,2573.0,2386.5,15.627291199698348,0.1769436997319035,79.97957134292005,6.250970607742005,-58.16111982845587,-49.96822984110312,-8.192889987352743,2357.5,2388.923076923077,2336.579388080903,2394.7405079093587,0.7950566426364573,1.2100926879505665,-0.4150360453141092,-0.2814394040176584,23.04042298139639,11.150000000000093,-59.27910071713624,-52.96084245892783,-6.3182582582084095,2334.0,2386.5,2360.25,2512.5,1.9042928175468816,16.71796902688467,12.13536264617342,28.064468347073703,-175.30052077215225,2516.0,2707.5,24.0,96.0,-72.0,2342.148935001831,2465.0974620224542,0.0,0.0,37.59283756087713,0.1477965123264491,0.1511922995602277,0.1696520410300745,-18.907296594039945,36.08539706875799,24.53531598513011,15.649327969251123,-75.46468401486989,-123.31470588235334,-5.188284518828452,-2.428702384929018,-2.058708595646257,-0.3699937892827609,-10.442842976869034,-15.333928208100795,4.891085231231763,2404.349030040507,0.8455718736092521,0.842016940262269,-12.034161490683228,-0.8455672699012808,2283.171630859375,2,0.0935341341215547,-5.706228696767042,-0.7325988558516769,-3.472708290385057,-1.300141734340983,0.4349064149205333,-5.138662316476342,-2.992198623068276,-1.5282077099193998,-0.8757365688519343
