Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_5401.T_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,jpx_7201.T_2021-09-15_2023-09-15_Close_percent,jpx_8604.T_2021-09-15_2023-09-15_Close_percent,asx_S32.AX_2021-09-15_2023-09-15_Close_percent,asx_BHP.AX_2021-09-15_2023-09-15_Close_percent
2022-04-07,5800.0,5795.0,5652.0,5735.0,5438.5087890625,2447463,22025522.57437525,60603613,0.3391998693096782,40952810.07396531,207418.86598489943,657627.1158888473,-73116.85914864967,5550.497098259214,83.6131237827465,1216.7050774790962,5451.9,5936.740963615889,4967.05903638411,17.786128271460942,0.7919514039084821,0.0,0.0,5644.966666666666,5850.166666666667,5439.766666666667,7.270193505718953,0.7193794671864837,0.0,0.0,4719.0,5933.0,5326.0,22.267466387864783,0.8369028006589786,236.7509958021255,1.3624170083221834,197.24820028818883,179.5263412160783,17.72185907211059,5609.666666666667,5299.7307692307695,5603.081850613483,5405.833650325294,1.183447376995764,0.8243727598566308,0.3590746171391332,0.4959994482537762,25.48433063854188,-26.89999999999964,124.02433705158523,107.55229689356482,16.472040158020434,5684.0,5086.5,5385.25,4989.0,99.99889092343348,29.95019123696628,24.86371133598256,12.744693931807632,91.98963206212504,5030.75,4847.5,92.0,16.0,76.0,5525.0,4985.701797066263,0.0,0.0,61.981294908317565,0.312245903087372,0.5359111378116208,0.7177284286857065,25.64288867178744,58.35577756166426,75.25,78.63645618196223,-24.75,492.9235294117652,4.921331869740212,3.6488026278115218,3.380312687516565,0.2684899402949563,-2.909651792019927,-9.06188637289018,6.152234580870253,5593.127509247604,1.5223933439546755,1.5109212238208158,47.01358625993335,-1.522398554084603,5695.49853515625,3,2.475247431264151,1.7638001756837838,0.0,0.148185259479959,3.5820800680852614,2.6052032778877106,1.528937469039846,1.1343618606182844,0.9960186989397356,0.6613547151947756
2022-04-08,5696.0,6132.0,5665.0,6006.0,5695.49853515625,2316248,23091889.42662364,62919861,0.3181676808801,124774295.49197029,3528335.4804839552,871554.7794208046,146711.31424367338,5649.157771395068,81.42796799705584,1274.198900669477,5503.7,5992.880580154183,5014.519419845817,17.776426046266447,1.0134095877658122,1.0,0.0,5692.6,5920.5,5464.7,8.00688613287426,1.1875822729267222,1.0,0.0,4872.0,6132.0,5502.0,22.8936896996566,0.9,259.77589622191294,1.3624170083221834,214.77884124354387,186.57684122157136,28.20200002197248,5658.083333333333,5340.807692307692,5665.069258211409,5450.290416967865,1.1561441330458886,0.7736372035725285,0.38250692947336,0.5149710233226235,25.59901918527993,-153.69999999999982,129.982569766165,112.63899858856188,17.34357117760311,5811.0,5186.0,5498.5,5123.0,99.99944546171672,31.19098090054955,31.010165913658668,11.08853559026532,143.43177728379396,5010.75,4847.5,100.0,12.0,88.0,5525.0,4985.701797066263,0.0,0.0,68.06565416265005,0.8541663773527222,0.4872999302625282,0.5714764646404934,27.444663318931543,58.81215635043844,86.50963597430408,76.35946438882631,-13.490364025695932,511.9852941176469,10.70967741935484,3.9406861802243336,3.492387386058119,0.4482987941662144,-0.9631405920982226,-7.44213721673179,6.478996624633567,5644.851723047527,4.725370531822137,4.617121897980425,53.960522942835176,-4.725371532185207,5547.5634765625,4,-0.3045658051711939,-2.185790193592908,-0.1396666199172926,-1.385106292264993,0.9287939234724404,-0.2057562092585101,0.039302618837766,-0.593472940854852,-1.006039035855494,-1.7035503564947732
2022-04-11,5880.0,6057.0,5772.0,5850.0,5547.5634765625,2616860,21907415.952939432,60303001,0.2322997932487516,48630801.85026024,174254.64105836768,645046.3285886981,41480.91082553018,5690.755290672433,70.82003195902792,1274.198900669477,5536.95,6025.361906079266,5048.538093920733,17.641911380065427,0.8204774454752891,0.0,0.0,5730.3,5970.5,5490.1,8.383505226602441,0.749167360532889,0.0,0.0,4939.0,6132.0,5535.5,21.54615808342138,0.7636211232187762,262.2983065997217,1.5290758580853363,213.6216073339956,191.98579444405624,21.63581288993936,5699.75,5367.615384615385,5693.5201415635,5479.898534229505,1.1751754945756223,0.8449266113592853,0.330248883216337,0.5296424428680405,25.55374955977265,-52.94999999999982,126.83041741069778,116.94644356730096,9.883973843396802,5811.0,5186.0,5498.5,5140.5,99.99972273085837,32.34314273101974,28.57012427019516,10.21603175779284,119.01544401544396,5019.5,4847.5,96.0,8.0,88.0,5646.4,4985.701797066263,0.0,0.0,61.922312283939256,0.3069924506792572,0.4911349103731169,0.5047819928157554,26.896837603711106,54.132014030456695,65.81818181818181,75.85927259749529,-34.18181818181818,527.714705882353,9.345794392523365,3.8982766925269656,3.5735652473518886,0.324711445175077,1.7124312576143794,-5.611223521862556,7.323654779476935,5655.773025557865,-2.5974025974025983,-2.6317308317372223,49.96154832094335,2.5974031540979325,5500.1484375,0,0.506074799146802,0.2291805395071833,0.2789368168382538,-0.7562868556503446,3.750005517263986,-1.232031708203067,-0.2359390575398805,-0.1769958327948586,-0.7968149591517886,0.5005807157585878
2022-04-12,5939.0,5899.0,5589.0,5800.0,5500.1484375,2392379,22771759.33358459,57910622,0.2439317156413082,24595123.01450878,-2209307.137372465,451665.8726389143,-88418.07337107338,5711.739307451311,62.25000192347907,1263.3083117748663,5565.2,6045.781148194538,5084.618851805461,17.27093898492555,0.744287568168356,0.0,0.0,5749.733333333334,6008.833333333334,5490.633333333333,9.012591888319472,0.5970024443586769,0.0,0.0,4939.0,6132.0,5535.5,21.43678573995544,0.721709974853311,267.06847593974953,1.7714929546078262,206.2919043298307,194.84701642121112,11.444887908619563,5726.083333333333,5405.7307692307695,5709.901658246039,5503.609753916208,1.0588056986965748,0.8760230372840254,0.1827826614125494,0.5377626159496925,25.417961871880355,-49.19999999999982,121.70144569058776,119.5122454939351,2.1892001966526635,5828.5,5186.0,5507.25,5149.0,99.99986136542918,32.1184187995135,26.15901927094273,14.335756480711398,70.3734439834028,4961.0,4847.5,92.0,4.0,88.0,5646.4,6132.0,0.0,1.0,60.051498336326695,0.1403631739759606,0.4338406673359798,0.4707585026572083,25.861793304933368,55.505494198134976,59.75757575757576,70.69513118335387,-40.24242424242424,500.6411764705881,5.762217359591539,3.748301815604557,3.6085125610024233,0.1397892546021339,2.849958012918155,-3.918987214906414,6.7689452278245685,5660.832896968223,-0.8547008547008517,-0.8583743691392698,48.6798256857216,0.8547002528735419,5288.67724609375,1,1.4242151008071744,2.2205203103778928,1.7482504068088789,0.6053247659846903,5.844148399710832,-1.41988182756117,1.8830878962769333,-0.5300245363935829,0.1976191744456059,-0.0774043545304294
2022-04-13,5610.0,5778.0,5391.0,5577.0,5288.67724609375,3977175,22617605.26381715,53933447,0.2011668056949455,-105619898.13042104,-1552018.7067453656,392749.53238278994,-173363.2053124079,5707.872620960985,55.93262828643037,1263.3083117748663,5588.05,6023.086768560981,5153.013231439019,15.570253256895723,0.4872999240540616,0.0,0.0,5750.633333333333,6035.733333333334,5465.533333333333,9.915429604855133,0.19548696363849,0.0,0.0,5017.0,6132.0,5574.5,19.95329318814256,0.5022421524663677,281.26162834577457,2.541811148509293,180.40918084417623,191.95944930580416,-11.550268461627894,5731.166666666667,5439.961538461538,5689.45524928511,5509.046068440934,1.010428410372041,0.8990980834272829,0.1113303269447577,0.5317130622668022,25.33908148524737,-38.05000000000018,112.77550019781624,120.08529467145551,-7.309794473639286,5761.5,5186.0,5473.75,5151.0,49.99993068271459,30.752731639923145,23.3581736345156,17.984166162182273,2.431514458940373,4863.0,4847.5,88.0,4.0,84.0,5646.4,6121.14,0.0,0.0,52.4415991645853,0.0,0.1491185415517391,0.3580313730869453,22.39801124696304,56.27582206579096,31.226765799256505,52.26750779167136,-68.77323420074349,468.7352941176469,1.1058738216098625,3.2747807624566168,3.5417662012932616,-0.2669854388366448,9.240802756670428,-1.2870292205910456,10.527831977261474,5660.300236024855,-3.8448275862069,-3.920692014495586,42.96334273263265,3.844826986203501,5256.43505859375,2,1.651185287314334,-3.837116316000305,-1.281127469711393,-1.2180289251064238,-2.068951121934248,-0.3999996185302734,-0.7596945477102537,2.733834057723058,-1.3861226046078912,-0.116004237415197
2022-04-14,5604.0,5681.0,5480.0,5543.0,5256.43505859375,3334360,21373441.08471268,50599087,0.1626673459265853,-106726804.11178946,-24112.57332741516,321852.8149903669,-173243.33937492658,5704.161336777219,47.53410203939568,1255.6065935391937,5606.8,5997.911544191654,5215.688455808347,13.951328536479046,0.4184375903147252,0.0,0.0,5741.666666666667,6031.566666666668,5451.766666666667,10.098113207547172,0.1573531102679072,0.0,0.0,5064.0,6132.0,5598.0,19.048298494685024,0.448501872659176,273.2354655111971,3.271950966320775,155.36249798967037,184.6400590425774,-29.277561052907032,5730.583333333333,5482.0,5666.923672472016,5511.561174482345,1.030777999430037,0.9535480193787405,0.0772299800512966,0.5142404103823154,25.11369729504923,5.199999999999818,108.16678333018726,119.51086931945032,-11.344085989263064,5761.5,5203.0,5482.25,5186.0,24.999965341357296,29.484593563160672,22.10553397091885,17.019720901865533,-11.806392226688446,4838.5,4847.5,84.0,4.0,80.0,5646.4,6091.9344,0.0,0.0,51.37267722488006,0.0,0.0467877246586533,0.2099156445154575,19.319045502593926,52.96256791016096,20.512820512820515,37.165720689884246,-79.48717948717949,425.9735294117645,-0.1261261261261261,2.818847384094621,3.3971824378535334,-0.5783350537589125,11.510828140654665,1.272542251658096,10.238285888996566,5658.304867431912,-0.6096467634929215,-0.6115126969749696,42.09177134068187,0.6096455881064458,5354.10986328125,3,1.4690387573052843,-1.960786005987572,-1.3352144011844589,-2.1179270311000806,0.0,-2.191237727736052,-0.5952342687997856,-0.5621333718118677,-0.9765749633903624,-1.3904961123423902
2022-04-19,5495.0,5654.0,5525.0,5646.0,5354.10986328125,1780043,22932703.55758089,52379130,0.206309205968493,-65288056.52439098,65223.14348585962,228780.06698048068,12748.932853326522,5703.74561382955,49.18253798829556,1278.9382693707898,5631.3,5963.309698653487,5299.290301346513,11.791582712818968,0.5221379075063436,0.0,0.0,5729.866666666667,6005.566666666667,5454.166666666666,9.62326057616234,0.3479023092733655,0.0,0.0,5133.0,6132.0,5632.5,17.74013105322039,0.5135135135135135,258.8119189600774,3.643069659546192,142.1850399356881,176.14905522119955,-33.964015285511465,5733.416666666667,5517.692307692308,5663.70464593786,5521.519606002172,1.0123705408515535,0.9700805523590332,0.0422899884925201,0.4927831094084083,24.892767447942248,58.69999999999982,105.97646327186096,118.61829808698204,-12.6418348151211,5761.5,5425.5,5593.5,5186.0,12.499982670678648,28.30703677759552,21.31547303682205,16.411429031988757,-4.600508905852567,4838.5,4847.5,80.0,12.0,68.0,5646.4,6063.897024,0.0,0.0,54.40470441084319,0.1654105813927886,0.0551368604642627,0.0836810422248851,17.68254575551392,56.56520950812149,34.412955465587046,28.71751392588801,-65.58704453441295,348.4676470588238,0.6058446186742694,2.5751070372208,3.232767357726987,-0.6576603205061873,8.121061862134791,2.642246173753436,5.478815688381356,5658.161778187939,1.8581995309399304,1.841145939362932,44.732119969238646,-1.858194833546193,5444.19873046875,1,0.6389820811813252,0.1479323749000798,0.138698054979713,-2.2477257964409176,1.6891776744972304,-0.3898631672582979,-3.9091813182058246,-1.291218983236945,-1.3539592115483003,-1.2761966209849902
2022-04-20,5612.0,5784.0,5560.0,5741.0,5444.19873046875,1338734,23757459.32543803,53717864,0.1002814594293414,-37792658.44947799,1380408.6547439597,270084.7926024844,55602.38475375177,5707.512248863615,49.90627634926452,1300.457776205757,5647.25,5967.965372253933,5326.534627746067,11.358284908723125,0.6461576340122721,0.0,0.0,5726.566666666667,6001.566666666667,5451.566666666667,9.604358632572165,0.5262424242424244,0.0,0.0,5198.0,6132.0,5665.0,16.53902341847802,0.5813704496788008,255.3307270640697,3.82916794970566,137.81882590552323,168.48300935806432,-30.664183452541096,5737.666666666667,5547.346153846154,5675.596238870497,5537.777412964973,0.9991615427613192,0.946338736724427,0.0528228060368921,0.4721393076192621,24.698405745847303,98.75,105.8404338388342,117.31512177540236,-11.474687936568188,5761.5,5502.0,5631.75,5186.0,6.249991335339324,27.79294279626745,23.61591312158088,15.383290111618765,31.172389411816923,4838.5,4847.5,76.0,8.0,68.0,5646.4,6036.98114304,0.0,0.0,57.06387755480857,0.3104803148713433,0.1586302987547105,0.0868516279592089,17.12749727395866,58.952433610422645,47.23346828609986,34.05308142150246,-52.766531713900136,284.17352941176523,0.8963093145869947,2.4887028789359347,3.083954461968777,-0.5952515830328422,3.767061225055599,2.867209184013868,0.899852041041731,5658.793379376337,1.68260715550832,1.6686081354203353,47.16739297615995,-1.682611479553941,5354.10986328125,2,-1.071815458600781,1.777776082356766,0.0350781492316656,-0.9354467680859528,2.405507604322821,0.3883491370127245,-4.65513530612192,-0.7844752078299848,1.3358720488878788,1.6362587929700254
2022-04-21,5605.0,5781.0,5641.0,5646.0,5354.10986328125,2687439,21261980.25400946,51030425,0.019743817241522,-68866093.67098114,203167.4021252204,306717.7342635292,-21945.138436276586,5710.127015658631,44.21703553528633,1300.457776205757,5656.25,5966.0311324144495,5346.468867585551,10.953587002499871,0.4834560615100878,0.0,0.0,5713.5,5974.7,5452.3,9.1432571978647,0.3707886676875956,0.0,0.0,5307.0,6132.0,5719.5,14.585635359116022,0.4109090909090909,243.7976543576627,4.150761448861112,125.2490704584652,159.8362215781445,-34.58715111967928,5729.333333333333,5565.076923076923,5671.042971351959,5545.793900893494,1.0292397660818713,0.9415204678362572,0.0877192982456139,0.4485082040533767,24.4323449856408,30.75,101.11421672717698,115.15690747610128,-14.042690748924286,5761.5,5535.5,5648.5,5186.0,3.124995667669662,27.31556981360568,22.660397851395064,14.760872145746514,22.745199271465545,4838.5,4847.5,72.0,4.0,68.0,5646.4,6011.1418973184,0.0,0.0,53.691641659451584,0.1265098337928754,0.2008002433523356,0.1381891341904363,15.636158996949732,52.60939931706956,34.412955465587046,38.68645973909131,-65.58704453441295,257.7794117647063,-1.740341106856944,2.2584515886586787,2.9188538873067573,-0.6604022986480786,4.973654734565588,3.288498294124212,1.685156440441376,5658.439242250753,-1.6547639784009749,-1.6686081354203353,44.732119969238646,1.654768160524938,5172.0361328125,3,-1.9087947579669875,1.2066353291880745,1.2631612188094865,1.0889609976086805,-0.7042294173173644,0.7797263345165959,0.7988382180384122,-0.6032208401782384,1.54739294895073,3.059272162769588
2022-04-22,5500.0,5669.0,5452.0,5454.0,5172.0361328125,1586741,19704487.93603711,49443684,-0.0121711802667531,-102550119.14655527,-2058212.3988729096,101490.09050412924,-98430.08388438144,5703.631586437966,39.217847454598086,1256.233919841693,5657.7,5963.382253328483,5352.017746671517,10.805884134135182,0.1668108832260114,0.0,0.0,5698.5,5948.8,5448.2,8.784767921382826,0.0115860966839795,0.0,0.0,5307.0,6132.0,5719.5,14.581897237393289,0.1781818181818182,241.1178889218964,4.82311741257505,98.65739231095722,147.60045572470705,-48.94306341374983,5709.916666666667,5573.5,5637.651744990119,5538.994352679161,0.956497948016416,1.0008207934336526,-0.0443228454172367,0.4160689605352875,24.25962543509905,214.30000000000013,94.71169981638133,111.89994778330085,-17.18824796691952,5761.5,5535.5,5648.5,5186.0,1.562497833834831,25.69718620210372,21.22678003204363,19.33722772584964,-77.28919088813747,4882.5,4847.5,68.0,8.0,60.0,5646.4,5986.336221425664,0.0,0.0,47.57269422412956,0.0,0.1456633828880728,0.1683646416650397,12.373886099734712,49.43902880527821,8.502024291497976,30.04948268106162,-91.49797570850204,234.59705882352955,-4.097063478107966,1.7811426773388483,2.691311645313176,-0.9101689679743276,1.989260292827276,3.028650693864825,-1.0393904010375488,5653.559690972754,-3.4006376195536703,-3.4598045407900457,39.81030504998719,3.4006349349948977,5062.9814453125,4,1.9771028841950768,2.595420936543107,3.269367737509853,2.4830155529241296,3.1468579571099298,-0.785853843888205,1.7386437730184523,0.3868479278525427,4.91158525177147,4.35897590564629
2022-04-26,5356.0,5569.0,5345.0,5500.0,5215.65771484375,1449514,20445778.097001143,49634932,0.0093587856306595,-59722562.270938575,1985769.023272628,-106960.2951516878,17179.666581773366,5676.761051337899,35.681842871676906,1229.7456725403006,5657.95,5964.150898104462,5351.749101895538,10.823739980185824,0.2420810961401647,0.0,0.0,5612.666666666667,5838.666666666667,5386.666666666666,8.053212970661615,0.2507374631268445,0.0,0.0,5257.0,6132.0,5694.5,15.464965225921048,0.2777142857142857,236.0354900267361,6.088236377761472,55.20796318290377,116.30994294031922,-61.10197975741545,5653.083333333333,5594.692307692308,5577.5968115018,5522.388848318897,0.9189944134078212,1.0527932960893855,-0.1337988826815643,0.3332504670668348,23.99004352201253,77.05000000000018,73.8146135022712,101.0029314385638,-27.18831793629261,5578.0,5598.0,5588.0,5186.0,0.3906244584587077,22.960558693148524,23.64037816003932,22.340482017068403,-106.99005635714504,4882.5,4847.5,60.0,96.0,-36.0,5646.4,5920.191406214519,0.0,0.0,49.52609859645628,0.2052566400235925,0.068418880007864,0.085417402497854,7.028285445486112,48.94660465486494,27.77142857142857,15.214960478118364,-72.22857142857143,135.6676470588236,-2.6376349796424146,0.9997116229819628,2.1179593787180675,-1.1182477557361046,-4.017553937327442,0.8600648893978803,-4.877618826725322,5621.68669275086,3.015545982393708,2.970972272037642,40.98948987439117,-3.015540767438594,5352.21337890625,1,4.989387083038281,7.21003181654774,2.828795251603012,-0.049712141813444,3.9711193308015,-2.144242772385084,0.0980790859640308,0.6499907384981185,7.851250368601612,5.836254289717473
2022-04-28,5300.0,5671.0,5403.0,5644.0,5352.21337890625,1850176,21923157.440284725,51485108,0.0460544678649795,-13130004.23223307,1158808.6754989796,-68990.07011530346,92151.73282759794,5661.688116015751,35.174487486261256,1229.7456725403006,5664.35,5963.689456136305,5365.010543863696,10.569242936481848,0.4660084903896966,0.0,0.0,5580.633333333333,5804.933333333333,5356.333333333334,8.038514147139802,0.6412542725516416,0.0,0.0,5257.0,6132.0,5694.5,15.447491768693672,0.4422857142857143,239.2319410240625,6.297738418487869,56.41560487861352,104.33107532797808,-47.91547044936456,5645.5,5613.461538461538,5587.812686655369,5531.397081776756,0.9288515406162464,1.0436974789915967,-0.1148459383753501,0.2990596920032207,23.962862101731083,341.64999999999964,68.84588170345981,95.13009099554958,-26.28420929208977,5520.5,5632.5,5576.5,5186.0,0.1953122292293538,21.981859044157183,24.77773548772197,20.57832506003501,-50.24881660395688,4882.5,4847.5,56.00000000000001,92.0,-35.99999999999999,5646.4,5880.399921841648,0.0,0.0,53.69953124911796,0.3951258100792111,0.200127483367601,0.1035721026576967,7.031400367656268,55.3288550726885,44.22857142857143,27.12380952380952,-55.77142857142857,80.77058823529387,-1.5867480383609416,1.0199160184047409,1.8983507066554024,-0.8784346882506613,-4.21575566388771,-0.1550992212592378,-4.060656442628472,5622.307959400934,2.6181818181818084,2.5844941752142248,44.6808510638298,-2.618186842933781,5529.5458984375,3,-1.2415419256665672,1.9166628519694056,-3.2330797461551555,-4.705290510402776,-3.461534021609822,-1.149433372189776,-3.5657063833266136,-3.842163819273708,-3.260867567592399,-4.368627234373619
2022-05-06,5600.0,5947.0,5600.0,5735.0,5438.5087890625,3340278,16501898.872858215,49136785,-0.0977076053519042,18975899.355277903,-576553.807796836,-44305.15787424523,15556.028309851266,5663.071886410839,45.55394433471066,1223.017030502801,5685.8,5992.867810100601,5378.7321898994,10.801217422371542,0.5801125979044841,0.0,0.0,5653.066666666668,5890.366666666667,5415.766666666667,8.395443181282126,0.6726366062649242,0.0,0.0,5257.0,6132.0,5694.5,15.389215237961237,0.5462857142857143,265.1377788552986,6.303459141497423,72.01546510397384,84.23012219045026,-12.21465708647642,5640.333333333333,5673.7307692307695,5669.198333926397,5597.182868822423,0.987615207373272,0.96889400921659,0.018721198156682,0.2236638871308262,24.420996638597035,-39.80000000000018,50.05141709370954,68.9811877383558,-18.92977064464626,5655.5,5694.5,5675.0,5186.0,7.5309805455722385,21.703038992550525,26.08393477908254,16.603110701008372,39.87000745628249,5092.75,4847.5,36.0,72.0,-36.0,5368.315811840001,5880.399921841648,0.0,0.0,54.83876822885,0.7419683290864068,0.5915822075690272,0.5656733521503879,8.65266883805368,43.3009093731021,59.974905897114176,54.34290046005854,-40.025094102885824,224.1705882352935,3.463828251849179,1.2866377031402043,1.5184895963557814,-0.2318518932155768,8.722213116122804,2.3858788423742507,6.3363342737485535,5632.077744253818,1.7385133936490993,1.7235741481895772,47.01358625993335,-1.7385143853460931,5466.9580078125,4,3.222343471679608,3.3680839398571862,2.6968728703460982,-0.2897797541881886,3.5335713924766594,3.118914633137493,-1.6514529768334685,0.5790664024264487,2.934997893028367,1.3698625162899418
2022-05-09,5780.0,5774.0,5560.0,5765.0,5466.9580078125,2934529,19189598.33080214,52071314,-0.0640913147614852,28841609.44738106,-776649.3362307886,11078.3685910817,73421.81162697144,5676.3792477944135,46.91419491849694,1229.4146784391714,5680.45,5977.933764262822,5382.966235737178,10.473950629362877,0.6421085957573498,0.0,0.0,5654.1,5898.8,5409.4,8.655665800038918,0.7266040049039639,0.0,0.0,5257.0,6132.0,5694.5,15.403709213178535,0.5805714285714285,260.02400096976874,6.015047246267622,74.32328435570435,82.24875462350107,-7.925470267796726,5650.25,5683.307692307692,5683.937051783874,5609.61376742817,1.041806530363137,0.9896246566981995,0.0521818736649374,0.2150044015815617,24.695161246158136,60.55000000000018,46.39677765291755,63.61286305352649,-17.21608540060894,5655.5,5694.5,5675.0,5186.0,3.7654902727861193,21.503954310915475,24.531925428432043,16.72737636654191,9.310877687146773,5093.25,4847.5,32.0,68.0,-36.0,5409.456863129601,5880.399921841648,0.0,0.0,55.72742959186682,0.8046229006470357,0.6764249395960591,0.6005474919585905,9.020700517289535,45.966391974265626,63.73902132998745,57.130907570054354,-36.26097867001255,182.3500000000004,2.1076868579525327,1.3249269457240942,1.479777066229444,-0.1548501205053498,9.381411642325771,3.784985402364555,5.596426239961216,5634.270456966681,0.5231037489102031,0.521740313968877,47.7826198410664,-0.5231069738678116,5675.583984375,0,5.438399097343577,6.0580953058567815,-0.2956408934755927,5.104740770839285,6.227100609406264,1.4084446233250103,0.726304118972422,1.2452297429372976,0.0,1.2606888188337422
2022-05-10,5802.0,6066.0,5730.0,5985.0,5675.583984375,2445358,20455944.437945,54516672,-0.0242483271955997,101575488.0977552,3174013.784484725,239515.9655776632,108668.71620752053,5707.395076445346,56.064444952968685,1276.330763305887,5697.25,6022.396044109379,5372.103955890621,11.414139948549868,0.9424934659564878,0.0,0.0,5694.3,5950.9,5437.7,9.012521293223044,1.0664458300857371,1.0,0.0,5257.0,6132.0,5694.5,15.35828689279916,0.832,267.6216008727919,5.65118873897434,92.83427340642538,84.36585838008594,8.468415026339443,5670.583333333333,5700.038461538462,5730.254428432509,5637.420155026083,1.063892145369285,0.8760257913247362,0.1878663540445486,0.2160273410103356,25.02056210738108,-51.25,50.89170565636592,59.83136072957177,-8.939655073205856,5705.5,5694.5,5700.0,5186.0,51.88274513639306,22.33181225453954,30.233493912243325,15.198308790073456,125.60596982406469,5133.25,4847.5,28.000000000000004,64.0,-36.0,5448.129451341824,5880.399921841648,0.0,0.0,61.682107127307496,1.0,0.8488637432444807,0.7056236301365223,11.186226269735966,46.68514681671511,89.9876390605686,71.2338554292234,-10.012360939431396,163.82058823529405,4.250130639261453,1.6467510111634716,1.5131718552162496,0.1335791559472219,8.24085780917507,4.676159883726658,3.564697925448412,5675.484026648042,3.816131830008662,3.745118528891389,53.42219943604205,-3.816125462539958,5721.1025390625,1,1.7605700017058723,3.268550313903773,1.4369983130712285,1.6239546411243708,1.171876770327529,-2.2449006402755174,2.3681210155572927,1.565999074539988,3.455743561906104,2.575195628459312
2022-05-11,5976.0,6089.0,5808.0,6033.0,5721.1025390625,1763221,21516386.96107667,56279893,-0.0106489060378854,99155362.36950444,804805.5235276803,292343.27843779325,107459.2057976685,5728.135324256846,56.20006843852634,1286.56700000408,5712.15,6068.650364656163,5355.649635343836,12.482177976984625,0.9499995397051736,0.0,0.0,5758.766666666667,6029.166666666666,5488.366666666667,9.390899671804712,1.0070882642998038,1.0,0.0,5257.0,6132.0,5694.5,15.318225186663517,0.8868571428571429,268.9594407855127,5.419376416637972,110.1083044472307,89.5143475935149,20.593956853715795,5702.833333333333,5716.2307692307695,5776.830670212123,5666.722365764892,1.0704264870931537,0.8672839506172839,0.2031425364758697,0.2246858500917769,25.317109213815627,-258.14999999999964,57.64152366451387,58.03435074759874,-0.3928270830848674,5746.0,5694.5,5720.25,5186.0,75.94137256819653,23.17038565962239,28.55635385760897,14.0422319057168,132.7056491575818,5145.0,4847.5,100.0,60.0,40.0,5497.559095234478,5880.399921841648,0.0,0.0,62.85596582162618,1.0,0.9348743002156784,0.8200543276854061,13.315713643550318,47.28097884861948,93.26923076923076,82.33196371992892,-6.730769230769231,174.59705882352955,6.8544102019128585,1.9430686266269608,1.599151209498392,0.3439174171285686,5.060290004626416,4.75298590790661,0.3073040967198057,5748.118789827817,0.8020050125313372,0.7988060448688827,54.6526531658549,-0.802006539112341,5939.2119140625,2,-3.9426514721393175,-2.73972781699068,-1.7943948843405764,-6.938363350016815,-3.5572977524802383,-3.992011978605717,1.4592746532121623,2.231405266031089,1.342274636690945,-1.4215956280263242
