Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,ssx_600585.SS_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_603259.SS_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent
2021-10-29,19375.0,19606.0,19384.0,19498.0,18342.5625,674689,-2635523.835810076,487467,-0.2624384521180804,-17776633.978352614,-7025014.488156766,3173191.8403652194,-8694.864455435682,19419.96107221805,53.79558597640751,931.0180744582932,19373.65,19923.950381609902,18823.349618390097,5.68091589979074,0.6129837486539738,0.0,0.0,19541.63333333333,19870.233333333334,19213.033333333333,3.363076099063712,0.4336072225603573,0.0,0.0,18810.0,19980.0,19395.0,6.039130468445543,0.588034188034188,392.2756000506755,3.193023208732644,-65.48830306859236,-137.9388548523495,72.45055178375713,19438.08333333333,19449.46153846154,19503.698795627493,19569.18709869609,1.0458325275575324,0.9141365306517116,0.1316959969058209,-0.1147393751988409,24.65819959906816,-481.6500000000015,105.02242670328567,131.80148636145503,-26.77905965816936,19562.5,19640.0,19601.25,19809.0,100.0,12.916687373107104,13.566905893301742,18.23634488372649,28.193107454954333,20378.5,20378.5,92.0,56.00000000000001,35.99999999999999,19335.524576605152,19907.0,0.0,1.0,48.08050549830136,0.6996043657227119,0.8071207794297938,0.8948847281057084,-23.16851031781269,35.73809606675317,62.71649954421149,72.77423275600123,-37.28350045578851,16.943749999998545,2.400084029200147,-0.3346500942441084,-0.7036674534092838,0.3690173591651753,-6.258019987347982,-8.985637026920722,2.72761703957274,19539.73038062239,-0.1229382235426679,-0.1230138545693648,-4.196147798742134,0.1229294930921156,18685.931640625,4,2.153470583614052,2.040049900434184,1.6083955490694135,-0.105158727680461,1.4210854715202004e-14,0.2232151505918551,-2.8007547031816387,2.6689017763915643,-0.8213537042977492,1.115628842323375
2021-11-02,19285.0,19990.0,19422.0,19863.0,18685.931640625,1067838,-2045204.9414438787,1555305,-0.2097020010236871,40443009.44712633,11223425.276118662,4101520.02509221,19160.33648661939,19493.82521968211,64.55446783371795,931.0180744582932,19406.5,19990.26827594517,18822.731724054825,6.01621390714635,0.8909941828038546,0.0,0.0,19586.566666666666,19937.066666666666,19236.066666666666,3.578983555055592,0.8943414170233014,0.0,0.0,18810.0,19990.0,19400.0,6.080436966995594,0.8923728813559322,409.848040045608,2.667972325975888,-31.97511331869464,-116.74610654561852,84.77099322692389,19519.0,19428.80769230769,19558.97590399249,19590.95101731119,1.0509485094850948,0.8363143631436314,0.2146341463414633,-0.0986793729706306,24.42255884407181,-198.5,100.1619430350281,123.77121779612042,-23.609274761092323,19633.0,19609.0,19621.0,19809.0,100.0,12.417956365639942,18.617775165466828,16.53183780939174,102.51471375066826,20378.5,20378.5,100.0,52.0,48.0,19384.0,19907.0,1.0,0.0,55.84053557042583,1.0,0.8071207794297938,0.8404980721272701,-19.58210688234877,45.66392230059399,89.23728813559322,72.28602403061252,-10.76271186440678,22.65454545454486,5.139741689604065,-0.1632136862087012,-0.5955766999691674,0.4323630137604662,2.302946495399352,-6.727920322456708,9.03086681785606,19558.24751544128,1.87198687044825,1.8546808403737456,-2.4027122641509413,-1.8719802133698664,18783.771484375,1,0.051476166345509,0.4986308378523461,1.101247998442858,1.6886749402457752,1.5251358225550575,2.0642281527137243,-1.221396119451185,-1.580612651967897,2.409644248825657,6.240320970545582
2021-11-03,19675.0,20035.0,19574.0,19967.0,18783.771484375,514821,-1682261.720185744,2070126,-0.2442737737976699,42314205.81182257,8820250.145196097,3976768.412981406,22685.320762852785,19539.27387009585,65.20813057143735,935.892760041723,19418.1,20035.754239846214,18800.445760153783,6.361634143878292,0.9443424529366686,0.0,0.0,19636.8,20003.7,19269.9,3.736861403079928,0.94998637230853,0.0,0.0,18810.0,20035.0,19422.5,6.308547180208157,0.9444897959183672,414.9632360410471,1.986992696332196,2.9423443294435856,-92.80841637060612,95.7507607000497,19582.25,19438.92307692308,19621.7488418398,19618.80649751036,1.0850948509485094,0.8679313459801264,0.217163504968383,-0.0806480260643876,24.32368555291428,-50.09999999999855,95.28189926651132,117.3206474993554,-22.03874823284407,19655.5,19422.5,19539.0,19809.0,100.0,12.1039047969101,17.94889267142915,15.283263525557476,123.11618094768866,20176.5,20176.5,100.0,48.0,52.0,19384.0,19907.0,0.0,0.0,57.776990067951424,1.0,0.8998681219075707,0.8380365602557194,-16.015894407209647,48.51237227553644,94.44897959183672,82.13425575721384,-5.551020408163265,36.75,3.951478550603915,0.0149975704679944,-0.473461845881735,0.4884594163497295,1.0591028267989793,-5.170515692605571,6.22961851940455,19589.913832117407,0.5235865679907414,0.5222206193941759,-1.8917059748427725,-0.5236016358814339,18839.2734375,2,-0.8067318805441204,-1.172453476808684,-2.262931291299026,-1.7981923943211058,-1.8605477070311736,0.1170964803302467,-0.5008577931013178,-0.9128628271719066,-3.703702143887313,0.8250925308524586
2021-11-04,20000.0,20323.0,19938.0,20026.0,18839.2734375,600223,-2008097.063042887,2670349,-0.3031612819548598,41328341.69584792,20910561.57461477,6623104.8830334265,4469.117869231249,19609.988612569232,71.28105938447716,935.892760041723,19429.9,20083.494951020897,18776.305048979106,6.727723261786172,0.9560163745672364,0.0,0.0,19695.43333333333,20072.43333333333,19318.43333333333,3.828298607291369,0.9384173297966388,0.0,0.0,18810.0,20323.0,19566.5,7.786967508839468,0.8037012557832122,411.9669124369424,1.5739789209107922,34.97234853434202,-67.25226338961649,102.2246119239585,19637.08333333333,19450.03846153846,19683.941327710603,19648.96897917626,1.1869263907098708,0.8010863457576325,0.3858400449522383,-0.0613171137957617,24.179682290198794,-93.90000000000146,90.03039917892353,111.49131980745544,-21.46092062853191,19823.0,19566.5,19694.75,19809.0,100.0,12.683606950751107,21.56528117273491,14.31115988177463,174.40894538870134,20103.5,20103.5,100.0,44.0,56.0,19410.04,19907.0,0.0,0.0,58.87866646427928,1.0,1.0,0.9023296337791216,-12.739534504522492,49.50124198653755,78.70967741935483,87.46531504892828,-21.29032258064516,106.8852941176483,3.397356464270963,0.1779856671940664,-0.3431723432665747,0.5211580104606413,1.2375277892310208,-3.888906996238253,5.126434785469274,19619.779841235028,0.2954875544648683,0.2950518480851372,-1.6018081761006275,-0.2954782173067229,18733.912109375,3,-0.6640681851127255,-1.401882771343722,-0.8781162206232693,-0.2372676874890231,-1.3348136505561,0.234455180611576,4.485384432194252,0.3700693609627734,0.0,0.8873949943326096
2021-11-05,19646.0,20176.0,19636.0,19914.0,18733.912109375,354304,-1997599.1667465908,2316045,-0.2666549791260706,29755428.882155366,-34216379.15462428,3579685.83773756,-207.9421516239836,19653.36025540866,65.82456187460824,930.658565038993,19458.1,20143.37305506638,18772.82694493362,7.043576249134088,0.8326411250445561,0.0,0.0,19744.966666666667,20135.266666666663,19354.666666666664,3.953412599666761,0.7165428303014786,0.0,0.0,18810.0,20323.0,19566.5,7.775682106680509,0.729676140118969,424.7702211932481,1.371853557859717,50.73406295659515,-43.65499812037416,94.38906107696933,19685.25,19464.26923076923,19719.33496960128,19668.60090664469,1.115110611173603,0.8438320209973753,0.271278590176228,-0.0429354157137008,24.12537119540253,9.900000000001455,85.94195271446378,105.9513707817236,-20.00941806725983,19853.5,19566.5,19710.0,19809.0,100.0,12.103351150019778,19.67499001144085,17.958876032679004,108.99111343439716,20071.0,20071.0,96.0,40.0,56.0,19464.8176,19907.0,0.0,0.0,55.89709783938957,0.8077335487584767,0.9359111829194924,0.9452597682756876,-10.61927292696044,49.21501433487072,66.42036124794745,79.85967275304635,-33.579638752052546,155.34117647058883,2.9892428630533723,0.2579444425020366,-0.2229489861128524,0.4808934286148891,-2.092944992705923,-3.5297145955317872,1.4367696028258643,19645.995688072977,-0.5592729451712741,-0.560842731971789,-2.152122641509435,0.5592642862504249,18376.427734375,4,-2.046680839028326,-1.115194316268045,-0.2785541683822288,0.526036189726554,-0.2376954644470004,-0.2350061647395733,0.0711514298453011,0.3714439612565314,0.5952243165281175,1.2870925898154155
2021-11-08,19825.0,20095.0,19477.0,19534.0,18376.427734375,518726,-2420637.846358241,1797319,-0.2309450575375027,-2654758.101009682,-14296565.04590092,1823555.5425284249,-11879.883350479367,19671.99343055748,59.74032849075373,930.658565038993,19486.05,20134.85612666652,18837.24387333348,6.65918569095858,0.5369524870598569,0.0,0.0,19761.13333333333,20176.83333333333,19345.43333333333,4.207248572112944,0.2268061903616418,0.0,0.0,18810.0,20323.0,19566.5,7.764528983554903,0.4785194976867151,444.0931990739233,1.4100800262481696,32.19142823947914,-28.48571284840349,60.67714108788263,19690.75,19460.115384615383,19690.82189735493,19658.63046911545,1.0496162769944672,0.8688202748527575,0.1807960021417097,-0.0296787468876899,24.183000673452067,-205.04999999999927,78.02013951868116,100.2377382239235,-22.21759870524233,19853.5,19566.5,19710.0,19809.0,99.7210346144778,11.426768580907758,17.756696136202784,18.716373795128128,49.65772515441447,20071.0,20071.0,92.0,36.0,56.0,19464.8176,20323.0,0.0,1.0,47.1694381282453,0.2449304167771011,0.6842213218451926,0.8733775015882284,-10.85108373411462,42.300250545727565,28.597285067873305,57.90910791172521,-71.4027149321267,234.0117647058796,0.3390178754879803,0.1637521407712162,-0.1456087607360387,0.3093609015072549,-2.380715185792222,-3.2999147135838744,0.9191995277916524,19645.04505236169,-1.9082052827156804,-1.9266464940608683,-4.01926100628931,1.908220626385372,18456.392578125,0,0.4972639462689727,-0.3828320763183086,-0.9410556056490692,0.0528795121471148,-0.6009063618088106,0.4689350277334796,2.7689845510021485,2.1333803937132103,0.3992161322251348,1.2471545483859643
2021-11-09,19535.0,19722.0,19358.0,19619.0,18456.392578125,576643,-2170336.7639406584,2373962,-0.1735897202195746,4726586.627705986,-15528498.56843836,213465.7439066257,-7389.159893763106,19679.239376295045,53.34973660395565,930.658565038993,19514.1,20134.335406922248,18893.86459307775,6.35679233910095,0.5845646659552535,0.0,0.0,19755.333333333336,20168.93333333333,19341.733333333334,4.1872237033037525,0.3351869761444224,0.0,0.0,18810.0,20323.0,19566.5,7.75336807744144,0.534699272967614,436.083879166531,1.3811020160227858,24.07749587433864,-17.973071103855073,42.050566978193714,19718.916666666668,19476.76923076923,19679.77237468494,19655.6948788106,1.0081128747795414,0.9469135802469136,0.0611992945326277,-0.0195275001985349,24.258723185684303,96.90000000000146,70.11803681976924,94.45952656927037,-24.34148974950112,19840.5,19566.5,19703.5,19809.0,99.77730402649811,11.16379884575015,16.72250783732868,19.53036234296572,8.043550286698675,19968.5,19968.5,88.0,32.0,56.0,19464.8176,20306.08,0.0,0.0,49.084481983744645,0.3684220188133833,0.4736953281163203,0.697942610960335,-10.492881844154908,47.886745509334965,32.76026743075454,42.59263791552511,-67.23973256924546,222.22352941176723,1.753021108863648,0.1224962842717652,-0.0919877517344779,0.2144840360062431,-1.7368491887358002,-2.98730160861426,1.2504524198784597,19644.80698540904,0.4351387324664779,0.4341947413406544,-3.601611635220125,-0.4351490121250094,18401.830078125,1,0.2998550722894038,1.1985839289896063,1.552024611522654,-0.2380951292656874,0.4479837416700718,-0.5889304860047275,-3.319770501076846,-0.6984083509183279,-0.4008162553771797,-0.6314581728200608
2021-11-10,20200.0,20195.0,19515.0,19561.0,18401.830078125,411547,-2526203.875705364,1962415,-0.1860485236678712,641399.1094622742,52047518.26644345,3073353.239311047,1292.5332967271431,19691.98089749109,53.5312549509212,927.9072425061288,19539.1,20123.54157962965,18954.658420370342,5.98227737848372,0.5187358332836952,0.0,0.0,19758.966666666667,20201.766666666663,19316.166666666664,4.482015759933476,0.2764604034929259,0.0,0.0,18810.0,20323.0,19566.5,7.743447753478923,0.4963648380700595,460.4754912498779,1.450329840219181,12.81925831333865,-11.814605220416327,24.63386353375498,19714.75,19490.42307692308,19661.49970165649,19648.68044334315,1.0141336880611906,0.906052544063851,0.1080811439973395,-0.0124351508137147,24.358024610119045,-7.099999999998545,61.86839596196374,88.50176977003724,-26.6333738080735,19840.5,19566.5,19703.5,19809.0,99.88865201324906,11.225812107995065,22.26418908932424,17.481940884674856,57.31446394968136,19886.0,19886.0,84.0,28.000000000000004,56.0,19464.8176,20268.1568,0.0,0.0,47.810936396923765,0.2862974323026797,0.2998832892977214,0.4859333130864114,-10.50682578695728,41.632639577160425,27.22063037249284,29.52606095704024,-72.77936962750717,245.75,-0.254958951608791,0.0652423370124161,-0.0605417339850991,0.1257840709975153,-3.644681622402241,-3.1187776113718564,-0.5259040110303848,19643.32481816105,-0.2956317855140389,-0.2960696394469053,-3.8865959119496862,0.2956292773305478,18373.607421875,2,0.016709111406044,-0.0919036979067868,-0.7524206208659194,3.114275486892325,0.0150005303381561,0.7025788819814522,-1.1340359437340766,0.1891486864972478,0.1996131728760986,0.741591103449025
2021-11-11,19649.0,19710.0,19445.0,19531.0,18373.607421875,495660,-2700152.479478949,1466755,-0.1736494918228101,-1574486.4776037647,-14836278.900859458,2175193.9804469966,-1976.839604459327,19717.999839460088,56.503789596945616,927.9072425061288,19563.6,20101.71091793422,19025.48908206578,5.50114414457687,0.4697088472715363,0.0,0.0,19735.1,20182.7,19287.5,4.536080384695293,0.2720062555853438,0.0,0.0,18810.0,20323.0,19566.5,7.733750434480362,0.4765366820885657,440.9279421248901,1.437828402801779,1.4594510126880778,-9.159793973795448,10.619244986483526,19714.666666666668,19482.57692307692,19641.422824478566,19639.96337346588,1.021628065395095,0.98824931880109,0.0333787465940054,-0.0079732028677973,24.413699223400567,172.40000000000146,52.90210584869984,82.14969989414739,-29.24759404544755,19840.5,19566.5,19703.5,19809.0,99.90237367729304,11.05594931350294,21.32548320358906,17.85858176266471,-10.38227999657863,19886.0,19886.0,80.0,24.0,56.0,19464.8176,20231.750528,0.0,0.0,47.12978494633165,0.0,0.2182398170386876,0.3306061448175765,-10.678788642711403,38.586618233554645,20.8,26.9269659344158,-79.2,163.2823529411762,-0.0051198033995494,0.0074310271609764,-0.046947181755884,0.0543782089168604,-3.873869678949384,-3.2697960248873623,-0.604073654062022,19639.904148091147,-0.1533663923112271,-0.1534841189467783,-4.034001572327039,0.1533687471853682,18344.4453125,3,1.4037431256854234,1.597654516268733,0.1778229665000879,-5.85671326592049,0.7251127462635338,-1.6509499503264775,-1.3159902799636851,0.8001779900370849,-1.0000007163768745,-5.45977211920858
2021-11-12,19483.0,19607.0,19402.0,19500.0,18344.4453125,525460,-2723221.4550887053,941295,-0.1473668159199935,-3676596.980803227,-2847980.81680813,1788394.724815616,-1594.1966475959298,19711.43029727408,50.44245739987398,927.9072425061288,19594.0,20037.245304543667,19150.754695456333,4.524296259504612,0.3939639077544481,0.0,0.0,19720.766666666663,20151.566666666666,19289.966666666667,4.368998500734413,0.2437712782420301,0.0,0.0,18928.0,20323.0,19625.5,7.119526385628254,0.4100358422939068,417.33514791240106,1.5816750404053237,-9.93024930563115,-9.313885040162589,-0.6163642654685617,19695.0,19471.42307692308,19619.66546686648,19629.59571617211,1.0139305237171574,1.0141068594604126,-0.0001763357432551,-0.005759353365782,24.29469030526804,211.0,45.07378781933539,75.4887400181529,-30.41495219881751,19840.5,19566.5,19703.5,19809.0,85.5423407469645,10.754729555278486,20.60184506733035,17.96435194879837,-43.96224579157359,19801.5,19886.0,76.0,20.0,56.0,19464.8176,20196.80050688,0.0,0.0,46.39424598938248,0.0,0.0954324774342265,0.2045185279235452,-10.9914085311651,33.96058341276845,14.715025906735752,20.91188542640954,-85.28497409326425,105.2617647058796,-1.195784353465748,-0.0505881498998473,-0.0476753753846766,-0.0029127745151706,-3.5611351934754314,-3.328063858604976,-0.2330713348704551,19639.11443653479,-0.1587220316420001,-0.1588481285052623,-4.186320754716977,0.1587173857882788,18438.517578125,4,-0.7118715095866577,-0.8864496784967457,-0.6768893709608506,1.8785362260943828,-1.3802078943971026,-0.3480169969424054,0.9299805840104652,-0.0636841439816748,0.5940659068748602,0.4359653998949824
2021-11-15,19305.0,19757.0,19400.0,19600.0,18438.517578125,500458,-2662942.2001867443,1441753,-0.14630621827558,3998031.15931152,5278764.651579154,894849.64485397,1732.4304945852025,19707.2321507101,51.36454818389449,932.6657411856472,19613.6,20019.97145569049,19207.228544309502,4.143772236514383,0.4832665412277913,0.0,0.0,19729.73333333333,20174.033333333333,19285.43333333333,4.50386219107541,0.3540025508290215,0.0,0.0,19105.0,20323.0,19714.0,6.209976750825958,0.4064039408866995,411.3016331211609,1.644238116691514,-10.763430474617053,-9.603794127053485,-1.1596363475635698,19677.916666666668,19481.03846153846,19616.640010425483,19627.4034409001,0.9861775651249336,1.0187843345738083,-0.0326067694488747,-0.0041400440512184,24.113728844906923,-91.59999999999854,36.0218146583416,68.36205908740996,-32.34024442906836,19840.5,19566.5,19703.5,19809.0,79.81998931838442,10.906476714545198,21.88312716088189,16.889523852223494,-21.83871660244408,19786.0,19886.0,72.0,16.0,56.0,19464.8176,20163.2484866048,0.0,0.0,49.15110605031149,0.2208240315577642,0.0736080105192547,0.1290934349973896,-10.55265051954439,36.7442200445509,25.077720207253886,20.19758203799656,-74.92227979274611,75.46764705882379,-1.035092148447362,-0.0548387895883768,-0.0491080582254167,-0.0057307313629601,-3.656357429311276,-3.393722572746237,-0.2626348565650391,19638.63332892392,0.512820512820511,0.5115100666769123,-3.6949685534591215,-0.5128106302614555,18468.623046875,0,-1.44731804498565,0.10175226119118,-0.7431019046399143,-0.3147088939898594,-0.9440644211340584,-1.156074004060585,-1.9084504245523988,-1.230368223404497,0.3984005672302544,-0.8757487613795831
2021-11-16,19545.0,19888.0,19540.0,19632.0,18468.623046875,538102,-2916530.499037319,1979855,-0.1834979878492487,5886778.707981302,8763022.623963486,1199577.8942382094,3444.9851596023022,19705.16382471536,52.43764777542055,932.6657411856472,19626.8,20017.24159614469,19236.35840385532,3.978657714397525,0.5066591265522766,0.0,0.0,19722.56666666667,20144.86666666667,19300.26666666667,4.28240408195687,0.3927697529402445,0.0,0.0,19218.0,20323.0,19770.5,5.63005686102676,0.3746606334841629,404.9714698090448,1.7262696173179444,-8.740841014714533,-9.431203504585692,0.6903624898711591,19687.08333333333,19506.30769230769,19619.00308574464,19627.74392675935,1.003747992147064,1.0033910405140103,0.0003569516330537,-0.0026619101903577,24.04497520118264,-128.79999999999927,25.935106916358563,60.65685993739299,-34.721753021034424,19840.5,19566.5,19703.5,19809.0,82.52982345456718,11.405049642138136,22.81453365994782,15.891398070830933,15.315981582652372,19682.25,19875.5,68.0,12.0,56.0,19464.8176,20131.038547140608,0.0,0.0,50.03660873605605,0.2917526491515963,0.1708588935697868,0.1132997938410893,-9.955392799960665,33.47958702184561,28.39378238341969,22.728842832469784,-71.60621761658031,106.84117647058883,0.5634668579039033,-0.0445330907481311,-0.0481930647299596,0.0036599739818284,-3.117277605194801,-3.3384335792359496,0.2211559740411481,19638.354900022696,0.1632653061224509,0.1631321732084245,-3.5377358490566,-0.163274887053376,17115.837890625,1,0.6137988095288591,0.3055139801082021,0.1756295457048082,2.771243087758478,0.3248705850484867,0.2285723354613793,-3.8976816435029775,0.8801317465926815,-0.2000124240218355,1.1394496999433985
2021-11-17,19200.0,19273.0,18194.0,18194.0,17115.837890625,1633597,-4550127.499037319,346258,-0.2963526918438532,-330541687.6788732,-64762576.08210593,-3754893.419766313,-118778.78509147912,19490.982488235062,41.16503473107875,932.6657411856472,19569.7,20299.81864789225,18839.58135210775,7.461725503122173,-0.44210715201663,0.0,1.0,19592.066666666666,20076.166666666664,19107.966666666667,4.941796169197723,-0.9439854024650588,0.0,1.0,18194.0,20323.0,19258.5,10.879063041334309,0.0,508.2743228281403,2.9929436678947337,-121.76883114140584,-31.89872903194972,-89.8701021094561,19578.416666666668,19473.07692307692,19399.77184178392,19521.540672925326,0.8064185228604924,1.0402989449003517,-0.2338804220398592,-0.0156590476238036,24.35010661565356,293.2999999999993,8.682232022169849,51.61817469775369,-42.93594267558384,19194.5,19258.5,19226.5,19501.0,41.26491172728359,12.586202438538695,18.06396780118733,32.072767729964994,-392.8256213700688,19682.25,19875.5,64.0,100.0,-36.0,19464.8176,20100.117005254982,0.0,0.0,27.15313527213329,0.0,0.1708588935697868,0.1384419325529428,-17.44658465370549,25.85619755797517,0.0,17.8238341968912,-100.0,-89.48823529412039,-6.687865422094575,-0.6237665007162502,-0.1633077519272177,-0.4604587487890325,11.770610662424003,-0.3166247309039587,12.087235393327964,19242.21691504401,-7.324775876120615,-7.606901856868475,-10.603380503144654,7.324775392385845,16650.171875,2,-0.867961032590145,8.070212715998508,2.0408166262954097,0.3764386632972076,-0.5580257145192462,0.9163839420235718,-0.0513044325572735,-0.1057138875009968,0.9980147967451956,0.6037213687423133
2021-11-18,18300.0,18306.0,17438.0,17699.0,16650.171875,3130464,-5797985.2686225725,-2784206,-0.3147015948002094,-504689972.296177,-23887257.607817885,-5025500.580485435,-204827.13759055373,19028.84808486272,32.73996324802894,932.6657411856472,19481.25,20576.5192591322,18385.9807408678,11.244342730904856,-0.3136127190368259,0.0,1.0,19363.93333333333,19896.333333333336,18831.533333333333,5.498882802736373,-1.0636113198096635,0.0,1.0,17438.0,20323.0,18880.5,14.80911132499198,0.0904679376083189,544.2468905453263,4.29607842810902,-248.4230247604173,-75.20358817764324,-173.21943658277408,19398.08333333333,19420.69230769231,19138.114635355625,19386.53766011604,0.7391720180352507,1.168055745320399,-0.4288837272851483,-0.0427013010907021,24.702398850533505,485.75,-11.273452064369271,40.81646305566112,-52.0899151200304,18816.5,18880.5,18848.5,19123.0,20.632455863641795,14.662857020127149,15.910392056491284,38.63269780735269,-398.7215620187732,19668.5,19875.5,60.0,100.0,-40.0,19464.8176,19985.749984939685,0.0,0.0,23.21699100097369,0.0,0.0972508830505321,0.1463228900633686,-25.079593741311324,25.00362931672237,9.04679376083189,12.48019204808387,-90.95320623916813,-378.2352941176469,-10.894628203191864,-1.2814202779050043,-0.386930257122775,-0.8944900207822293,32.48981001272562,6.244662217821958,26.245147794903662,18737.27460218348,-2.720677146311967,-2.758372859125302,-13.035573899371066,2.720673206890225,16613.482421875,3,-1.163789782355252,1.5456095637308067,1.293109329733042,0.134957879874193,-1.0509336150308854,1.0404483604163346,4.064454110970772,3.611406270393843,1.4112954392254693,1.7117676210225738
2021-11-19,17850.0,17851.0,17600.0,17660.0,16613.482421875,1986003,-6834504.762646477,-4770209,-0.302572709811411,-443656278.6824375,-1851532.953374189,-4655966.185143823,-89546.00467723294,18799.578453769143,29.75846805567689,930.6105988665196,19400.2,20752.497541223824,18047.902458776178,13.941068042843094,-0.1434234874172469,0.0,1.0,19143.43333333333,19646.93333333333,18639.93333333333,5.260289429099274,-0.9731214829526657,0.0,1.0,17438.0,20323.0,18880.5,14.870980711539056,0.076949740034662,514.9222014907937,5.315549608882282,-347.9335978264753,-129.74959010740966,-218.18400771906565,19205.83333333333,19367.57692307692,18910.712383762453,19258.64598158893,0.7810288513881328,1.1899836690255852,-0.4089548176374523,-0.0783239488585323,24.82447762894514,625.7999999999993,-20.36124363393049,29.885198260926497,-50.246441894856986,18816.5,18880.5,18848.5,19123.0,10.316227931820896,16.59117913160214,15.340838234115736,37.249740013054975,-272.32426906989843,19668.5,19875.5,56.00000000000001,100.0,-43.99999999999999,19464.8176,19781.92998614451,0.0,0.0,22.934898244791952,0.0,0.0,0.0893699255401063,-30.71707852961176,26.206062805913565,7.694974003466204,5.58058925476604,-92.3050259965338,-685.7852941176461,-11.5540642059398,-1.806635825587616,-0.6708713708157432,-1.1357644547718726,35.33071195437451,12.061872165132469,23.26883978924204,18387.95002535662,-0.2203514322843047,-0.2205945632804073,-13.227201257861632,0.2203548011422498,16366.0673828125,4,-0.1691707678972704,-0.3591274345681796,0.6550172568845198,-1.2702787734877177,-1.0837198809042403,-1.0513875044681953,0.5343399645520464,1.6213765996368892,-0.8179944334814877,-1.966297535064072
2021-11-22,17650.0,17737.0,17397.0,17397.0,16366.0673828125,1276144,-8110648.762646477,-6046353,-0.3759797810827518,-428223363.44208926,-4222877.668977795,-5759273.538364999,-23381.048569865645,18595.243263208085,20.919304099087256,916.7515622016332,19289.5,20893.6712502099,17685.3287497901,16.632585087326266,-0.0898684444545348,0.0,1.0,18924.26666666667,19399.966666666667,18448.56666666667,5.027407490911128,-1.1052834419452089,0.0,1.0,17397.0,20323.0,18860.0,15.168874258016018,0.0,497.4299813417143,6.369085995720226,-442.9127237577013,-192.382216837468,-250.5305069202333,18986.75,19310.07692307692,18677.833555491303,19120.746279249008,0.7401685393258427,1.2660112359550562,-0.5258426966292135,-0.120690896000595,24.851539843428068,624.5,-29.57444162810576,18.808256211162607,-48.38269783926836,18796.0,18860.0,18828.0,19102.5,5.158113965910449,18.614993067784912,14.579485408499767,38.36421936300897,-211.0243535409376,19602.0,19809.0,52.0,100.0,-48.0,19464.8176,19594.415587252948,0.0,0.0,21.075235219273168,0.0,0.0,0.032416961016844,-35.861005602128934,23.08971266830933,0.0,5.58058925476604,-100.0,-1042.291176470586,-13.12793368620793,-2.316398728842384,-0.9999768424210712,-1.316421886421312,32.28413383157799,16.10632449842157,16.177809333156418,18071.591500208167,-1.489241223103055,-1.5004417613399212,-14.51945754716981,1.489242488599075,16159.1044921875,0,0.557326260288491,2.055001995122879,1.9780157103600544,0.5070822986224641,1.004801641305903,0.5780187587920977,1.1511943025355151,-0.6904249524350945,-1.4198835384120514,0.1652803056644245
