Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,jpx_6098.T_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent,asx_SVW.AX_2021-09-15_2023-09-15_Close_percent,asx_WBCPI.AX_2021-09-15_2023-09-15_Close_percent,ssx_000568.SZ_2021-09-15_2023-09-15_Close_percent
2022-03-17,3551.0,3551.0,3427.0,3480.0,2275.50341796875,548533,-470354.8793651593,4773081,-0.3771544101741985,4625306.443380427,621658.1317805857,-1642324.1640547386,13901.320747520977,3388.689284737832,49.70038813917916,749.5715013979461,3470.9,3946.210382802653,2995.589617197348,27.38830751693525,0.5095726922125517,0.0,0.0,3272.5,3528.0,3017.0,15.614973262032086,0.9060665362035224,0.0,0.0,2815.0,4065.0,3440.0,36.013714022299695,0.532,210.8913109759804,11.844426119459763,-110.19098037952516,-119.73184043209346,9.540860052568291,3320.1666666666665,3536.1153846153848,3371.6313781433346,3481.82235852286,0.9570063694267515,1.1340764331210191,-0.1770700636942676,-0.4757959224331237,27.44277867641068,162.0999999999999,-115.75561655165292,-85.95185366328015,-29.803762888372773,3183.5,3440.0,3311.75,3440.0,75.00038136177581,21.71412689871192,19.243496984687827,23.92319158029976,0.1198918887922739,3771.0,3743.5,4.0,76.0,-72.0,2815.0,3588.486707789408,1.0,0.0,49.59188754816707,1.0,0.8201639813669827,0.6357023401316568,-22.276419901536784,45.89836760912917,61.29032258064516,49.81677419354838,-38.70967741935484,-277.4176470588236,-5.9459459459459465,-3.164750209320644,-3.4034134102974414,0.2386632009767977,21.618124692878297,12.988319211051245,8.629805481827052,3373.748687841516,1.7543859649122862,1.739174271186883,-0.8547008547008517,-1.7543901786115867,2517.43896484375,3,-0.383450506896145,-10.201512746886351,-5.292638887124198,-7.037652564468004,-1.1402001427275792,-3.809156506623964,-2.702311560441345,-1.4151037608666712,-0.2899014247013838,-5.1085053307740935
2022-03-18,3552.0,3850.0,3411.0,3850.0,2517.43896484375,1036726,566371.1206348407,5809807,-0.0476368575815176,58762922.665754646,5991795.324897803,-1069056.6372304338,119850.000907441,3432.452411098339,71.64656600996643,749.5715013979461,3478.25,3971.882606297441,2984.6173937025587,28.38396356198901,0.876545223368004,0.0,0.0,3294.9,3562.5,3027.3,16.243285076937077,1.5371823617339315,1.0,0.0,2815.0,4065.0,3440.0,35.93761230503845,0.828,233.7021798783824,11.754497414515338,-63.86822567338777,-108.55911748035231,44.69089180696456,3338.25,3538.038461538461,3445.226550736668,3509.094776410056,0.9245971419884464,0.9869261173609,-0.0623289753724536,-0.4458374092923191,27.684475852503805,188.75,-105.450334406305,-93.16985411824515,-12.280480288059849,3332.5,3440.0,3386.25,3440.0,87.5001906808879,21.074404068071143,26.39497198256598,20.422052584786663,68.37807579992324,3769.75,3743.5,100.0,72.0,28.0,2829.72,3588.486707789408,0.0,0.0,63.1134759793644,1.0,0.945953083947216,0.8031024876589378,-12.578275769736106,59.10276623923715,100.0,69.89677419354838,-0.0,-182.48529411764684,5.973025048169557,-1.820076964086092,-3.086746121055172,1.26666915696908,39.32356577377112,18.25536852359522,21.068197250175896,3418.250394338734,10.632183908045969,10.104085451331102,9.686609686609682,-10.632176816986115,2465.782470703125,4,-0.383450506896145,-7.225399925595241,-1.136708677984288,-1.5481589694712454,-1.6701430582321135,0.0189216622082284,-0.9606079916920436,-0.232559666228056,-0.4432431414430908,0.0098023416223611
2022-03-22,3955.0,3999.0,3727.0,3771.0,2465.782470703125,238113,405294.6794583701,5571694,-0.0776414939196832,47680944.14207542,26558818.71212408,2149040.707170408,105340.65987759366,3455.3594976328422,73.84134750836142,734.1906835770533,3479.9,3977.201477978906,2982.598522021094,28.581366015052502,0.7926796047169072,0.0,0.0,3359.0,3626.8,3091.2,15.945221792200073,1.2692307692307687,1.0,0.0,2815.0,4065.0,3440.0,35.920572430242245,0.7648,237.53196189054407,11.746246256332062,-33.14962041161789,-93.47721806660545,60.32759765498756,3346.9166666666665,3538.423076923077,3495.3455429310266,3528.4951633426444,1.0051121840386257,0.8886679920477137,0.1164441919909117,-0.3989302696632983,27.97793570309929,-102.90000000000008,-92.21943920302934,-97.3688425118206,5.149403308791264,3407.0,3440.0,3423.5,3440.0,93.75009534044396,21.11938034474284,28.92016813772203,18.605223044964404,104.99552829947612,3769.75,3743.5,96.0,68.0,28.0,2870.5312,3588.486707789408,0.0,0.0,59.44685347005004,0.9058470197917136,0.9686156732639044,0.9115775795260342,-6.608042521481225,50.45571079925325,80.74324324324324,80.67785527462947,-19.25675675675676,-58.07058823529405,2.836105808562858,-0.9394832322857516,-2.657293543301288,1.7178103110155365,32.746794656824655,21.15365375024111,11.593140906583546,3484.1242179084747,-2.0519480519480493,-2.0732930023473983,7.435897435897432,2.051946238300601,2393.20166015625,1,-0.383450506896145,5.097610741658286,1.1548730355548145,-0.5081885574838054,-1.3178834369369952,-1.2864240577128498,-2.4269055921420346,1.348204244255669,0.4125060400131275,1.4800426187146485
2022-03-23,3501.0,3799.0,3531.0,3660.0,2393.20166015625,478571,387437.5525926984,5093123,-0.0738793478652429,33280611.97892179,-11088009.92956113,1421962.0125441302,-18972.770498507063,3473.6412717202184,67.06047126076321,734.1906835770533,3477.75,3971.534112745645,2983.9658872543546,28.396757256596672,0.684544212030855,0.0,0.0,3413.6333333333328,3683.5333333333338,3143.733333333333,15.813063304982984,0.9564036062739278,0.0,0.0,2815.0,4065.0,3440.0,35.94277909567968,0.676,240.5787657014897,11.785015574012258,-17.559264489585985,-78.29362735120155,60.734362861615566,3370.5,3534.538461538461,3520.6769978647144,3538.2362623543004,0.9594304137560452,0.9484148307361634,0.0110155830198817,-0.3476479372227136,28.09007654782157,-333.75,-81.33492848221105,-98.79397174403684,17.459043261825798,3407.0,3440.0,3423.5,3440.0,96.87504767022196,20.0585083714684,26.42562702115516,23.308691386010064,54.325000644944986,3782.5,3743.5,92.0,64.0,28.0,2938.239328,3588.486707789408,0.0,0.0,54.64331055975841,0.7824997487231921,0.8961155895049684,0.9368947822386964,-3.642290780400318,51.623467730068725,71.36824324324324,84.03716216216218,-28.63175675675676,14.373529411765048,8.380219129404798,-0.4962716785312199,-2.2250891703472746,1.7288174918160546,32.35170495006044,23.39326399020497,8.958440959855462,3508.560423838909,-2.9435163086714344,-2.9877070862944777,4.2735042735042805,2.943520420362887,2384.047607421875,2,-0.383450506896145,-7.485717773437486,-4.151879865871109,-2.3782825830214023,-1.2501324615084712,-2.596190646864869,-2.329022065169454,0.4712472477476268,-0.2697208355619267,-1.20577390104242
2022-03-24,3750.0,3763.0,3621.0,3646.0,2384.047607421875,374416,144858.17231100827,4718707,-0.1068502725308625,27777406.839075822,1023994.7010811504,2032889.4725416256,-15519.007783298774,3488.87500182386,70.17995573454118,731.3823039130973,3474.5,3962.927067227037,2986.072932772963,28.114955661363467,0.6755635708046062,0.0,0.0,3464.5,3718.1,3210.9,14.639919180256886,0.8578470031545743,0.0,0.0,2815.0,4065.0,3440.0,35.97639948193985,0.6648,230.72088913134075,11.850985033535409,-6.261301707485472,-63.887162222458336,57.625860514972864,3412.333333333333,3530.269230769231,3539.9574597316814,3546.218761439167,0.9925709737330856,0.9572830989652428,0.0352878747678429,-0.2956137224817869,28.09618285406512,-374.5,-70.13730006198276,-97.9655071482996,27.82820708631684,3548.5,3440.0,3494.25,3440.0,98.437523835111,19.073412967713573,25.18601019756868,22.215288911406443,60.02674355438538,3754.25,3743.5,88.0,60.0,28.0,3001.88496832,3588.486707789408,0.0,0.0,54.05008625781227,0.7672667009201188,0.8185378231450081,0.8944230286379603,-1.6044365553532052,49.31403394578759,70.1858108108108,74.09909909909909,-29.81418918918919,63.92941176470595,15.966921119592875,-0.1765627596235613,-1.815383888202532,1.6388211285789709,29.40446204832936,24.59550360182985,4.808958446499506,3526.576602090471,-0.3825136612021884,-0.3832471156803407,3.874643874643868,0.382502356018648,2559.941162109375,3,-0.383450506896145,2.286019623726858,0.821311280868386,-1.079194407166142,1.7295746597752384,0.2548785236634359,0.4736214378089158,-0.0473356139266485,0.0864678042779303,2.392583390487033
2022-03-25,3625.0,3979.0,3600.0,3915.0,2559.941162109375,944398,770303.813471958,5663105,0.0029136874833823,60101071.86206499,3912810.065247914,3035743.004178647,68245.00512696001,3550.710961501502,80.69086665018166,731.3823039130973,3490.2,4012.8687670025865,2967.531232997413,29.95064850166677,0.906375917998844,0.0,0.0,3536.466666666667,3779.6666666666665,3293.2666666666664,13.753840933511793,1.2782346491228074,1.0,0.0,2815.0,4065.0,3440.0,35.814566500487075,0.88,245.54880021820668,11.53406069030728,24.120421859202903,-46.285645406126086,70.406067265329,3480.25,3538.038461538461,3597.6563120806536,3573.5358902214507,1.0467362924281984,0.9002610966057442,0.1464751958224542,-0.2300252595665279,28.282491055165384,-391.1999999999998,-54.659637544581095,-93.93626633195302,39.276628787371926,3561.0,3440.0,3500.5,3440.0,99.2187619175555,19.09265973853528,28.96499932195862,19.575813993165504,99.61566118673906,3768.75,3743.5,100.0,56.00000000000001,43.99999999999999,3061.7118702208,3588.486707789408,0.0,0.0,62.47889942197843,0.9837050926577724,0.844490514100361,0.8530479755834458,3.361943401927371,55.954561321099,92.9054054054054,78.15315315315316,-7.094594594594595,124.94117647058827,26.29032258064516,0.674973544415925,-1.317312401678841,1.9922859460947653,37.02135988563518,27.08067485859092,9.940685027044257,3587.9650919103806,7.3779484366429,7.118465318629497,11.538461538461542,-7.377938013482563,2508.284912109375,4,-0.383450506896145,3.1175166661588776,0.3231629942615512,0.416210874953606,-0.6510968141517708,0.5292955972466444,-0.1982852364885872,-0.6625638044004205,-0.2403883800458714,4.842416120432603
2022-03-28,4043.0,4045.0,3800.0,3836.0,2508.284912109375,177961,644641.5563291009,5485144,-0.0121485558730685,49506787.45319857,18310191.55882469,6489368.193748237,66086.15814079916,3582.205918439937,85.3545999291344,716.6238870525265,3494.0,4025.490357391368,2962.509642608632,30.423031333220862,0.8217367871720058,0.0,0.0,3609.0333333333338,3860.5333333333338,3357.533333333333,13.937250048489464,0.9512259774685214,0.0,0.0,2815.0,4045.0,3430.0,35.20320549513451,0.8300813008130081,245.493920196386,10.68427961253755,41.3468956295801,-28.75913719898485,70.10603282856495,3541.6666666666665,3542.153846153846,3634.324571760553,3592.977676130973,1.1731074642668078,0.7985706723133933,0.3745367919534145,-0.1618935120207418,28.539120886681008,-272.0,-36.58458207147176,-86.71464919401745,50.1300671225457,3623.0,3440.0,3531.5,3440.0,99.60938095877776,19.36338640179689,28.81020645697688,18.080324543889027,113.56448571014047,3768.75,3743.5,96.0,52.0,44.0,3117.949158007552,3588.486707789408,0.0,0.0,59.05293604177824,0.8957318525680473,0.8822345487153128,0.848420961986894,6.032189358819929,53.34617104302458,83.00813008130082,82.03311543250568,-16.991869918699187,180.78235294117667,23.78186511777993,1.1507696222066064,-0.8236959969017512,1.9744656191083576,28.59403914096089,27.38334771506492,1.2106914258959731,3626.7265628976247,-2.017879948914436,-2.0385172421574893,9.287749287749293,2.01786864341193,2669.79296875,0,-0.383450506896145,3.71764480467688,1.5096299783294995,2.198794747181111,-1.1219639454515828,1.0825684630243728,0.5409000491588927,-0.4701582023236454,0.0479639423642197,4.373886813645484
2022-03-29,3872.0,4083.0,3824.0,4083.0,2669.79296875,507303,1151944.5563291009,5992447,0.1152831549061331,60334937.959884495,1582683.3273211473,7519911.592876313,29074.195544195813,3634.858762333914,89.12076577945315,716.6238870525265,3515.15,4102.147197608306,2928.1528023916944,33.39813081139101,0.9836905544981132,0.0,0.0,3685.2333333333336,3941.033333333333,3429.4333333333334,13.882431686822166,1.2774954391451667,1.0,0.0,2815.0,4083.0,3449.0,36.07242934156437,1.0,246.84452817674745,9.599252576120548,74.0759346732707,-8.19212282453374,82.26805749780443,3613.4166666666665,3556.769230769231,3703.351560720468,3629.275626047197,1.1994722955145118,0.762532981530343,0.4369393139841688,-0.0811418825703187,28.774695056655336,-369.1500000000001,-10.202137286100225,-75.60713666240521,65.40499937630499,3727.0,3449.0,3588.0,3449.0,99.80469047938888,19.76070490866463,27.678944070342283,16.63365427152372,131.65365831393495,3768.75,3743.5,100.0,48.0,52.0,3192.1132253669475,3588.486707789408,0.0,0.0,65.4347432260704,1.0,0.9598123150752732,0.8955124592969823,10.731342420878626,58.49457988657009,100.0,91.97117849556874,-0.0,194.044117647059,26.72253258845437,2.04106665643221,-0.2507434662349589,2.291810122667169,27.6117487640537,27.42902792486268,0.182720839191024,3708.9227300199454,6.438998957247133,6.240185531624753,16.324786324786334,-6.438983700013679,2613.5595703125,1,-0.383450506896145,-6.824145323125464,-1.5224835132704158,-2.8242191892017843,-1.369378051878158,-0.1484071183908923,-0.8887209634132063,-0.1403734641129119,-0.1439530609388128,1.7207193729877446
2022-03-30,4100.0,4101.0,3903.0,3997.0,2613.5595703125,283007,1137651.273500818,5709440,0.1061957142786272,48238717.96561529,3393202.288282622,7260072.259301557,26704.27431187377,3682.3383043685776,89.16075291354917,701.5296783122577,3530.0,4149.100638022612,2910.8993619773887,35.076523400714535,0.877160005432706,0.0,0.0,3753.1666666666665,4003.8666666666654,3502.466666666667,13.359385407877772,0.9863050126312995,0.0,0.0,2815.0,4101.0,3458.0,36.43059490084986,0.9191290824261276,241.96007535907265,8.38973291398117,92.01377512433056,11.849056765239116,80.16471835909144,3684.3333333333335,3566.730769230769,3748.52824368655,3656.51446856222,1.21368449633451,0.7795275590551181,0.4341569372793918,4.697439826139723e-05,28.96580281114068,-288.0,12.577252173476882,-61.52963593709525,74.10688811057213,3756.0,3458.0,3607.0,3458.0,99.90234523969444,20.20114682075989,26.53015288659185,15.60564913801596,120.59346926523862,3768.75,3743.5,96.0,44.0,52.0,3281.201902830253,3588.486707789408,0.0,0.0,61.82189744592985,0.8962969635545919,0.9306762720408795,0.9242410452771552,13.1068169517473,52.98676353715388,91.91290824261276,91.6403461079712,-8.087091757387247,256.0617647058825,27.050222504767955,2.5164340498428643,0.3026920369806057,2.2137420128622587,22.37295119746756,26.417812579383654,-4.0448613819161,3745.100512233752,-2.1062943913788934,-2.12879326082529,13.874643874643876,2.1062831124253307,2659.3310546875,2,-0.383450506896145,-6.120669990414001,0.2643974026041746,-1.8376060625780328,-2.1002832917905465,-0.7875458464189222,-0.3840463263918252,-0.9345856032312128,0.0479179794033655,-5.174251206335541
2022-03-31,3862.0,4067.0,3886.0,4067.0,2659.3310546875,394967,1532618.273500818,6104407,0.1719989035694275,45297142.54195596,-1168578.6407472016,10844944.064933753,956.1497645399122,3718.429173098939,91.75806691092696,701.5296783122577,3551.7,4212.724991963242,2890.6750080367574,37.22301950971323,0.889773462626247,0.0,0.0,3809.0666666666666,4059.7666666666673,3558.3666666666663,13.163329599551972,1.0144262731019795,1.0,0.0,2815.0,4101.0,3458.0,36.20801306416646,0.973561430793157,235.86406782316536,7.468250615398944,110.60309427972652,31.5998642681366,79.00323001158992,3753.0833333333335,3580.730769230769,3797.523898504004,3686.920804224277,1.297249334516415,0.7530316474415854,0.54421768707483,0.0817584738810088,29.07068401229294,-239.69999999999985,35.53790702570133,-44.71924442850033,80.25715145420166,3756.0,3458.0,3607.0,3458.0,99.95117261984724,20.48977339127191,25.00857354991589,15.249293987654756,110.2303074112002,3768.75,3743.5,92.0,40.0,52.0,3379.5776744906225,3588.486707789408,0.0,0.0,63.58433422594345,0.9468859055557,0.947727623036764,0.9460720700509724,15.572659449626997,59.10675314184737,96.61016949152544,96.17435924471272,-3.389830508474576,309.3588235294119,25.447254780999383,2.999877137393442,0.8421290570631731,2.157748080330269,20.16690505124849,25.167631073756624,-5.0007260225081325,3783.594620979476,1.7513134851138368,1.7361547195902105,15.868945868945872,-1.7513082500555868,2594.596923828125,3,-0.383450506896145,4.646017056462171,0.6117437026590409,3.751117827874936,1.8446058987919969,1.3789291147580087,1.0290236825687202,1.8055710351013232,0.0,1.1381820918511494
2022-04-01,3991.0,4082.0,3960.0,3968.0,2594.596923828125,286801,1283430.5194024574,5817606,0.1303260671392094,34769936.60739083,1892950.164051032,6129689.420009396,-64.27619294505348,3734.7883620382017,87.00522764636203,684.4528555552099,3566.75,4250.892053962482,2882.6079460375176,38.36220951636545,0.793250500883552,0.0,0.0,3860.8,4111.3,3610.3,12.976585163696644,0.7139720558882232,0.0,0.0,2815.0,4101.0,3458.0,36.055232354384245,0.8965785381026439,224.4776610408489,6.106891778432693,116.00950564899996,48.48179254430927,67.52771310469068,3807.75,3590.6153846153848,3823.7509910418494,3707.7414853928494,1.2382520203531877,0.7342113139778509,0.5040407063753368,0.1545605064781754,28.752151868605903,-146.75,52.712882662642926,-27.14555364306167,79.8584363057046,3816.0,3458.0,3637.0,3458.0,99.9755863099236,20.82572217983924,24.50044736698237,14.63981818032262,98.97066878198956,3744.5,3743.5,88.0,36.0,52.0,3466.148353551748,3588.486707789408,0.0,0.0,59.40736446645462,0.7898465958533334,0.8776764883212085,0.9186934611329508,16.19545015836379,57.71652734794289,86.40081799591002,91.64129857668274,-13.59918200408998,348.20294117647063,19.80676328502416,3.12884558176548,1.2994723620036346,1.8293732197618453,16.063356889405878,23.34677623688648,-7.283419347480599,3797.1246550805454,-2.4342267027292808,-2.4643437502462007,13.04843304843304,2.434226109053654,2550.13330078125,4,-0.383450506896145,2.6061629435787097,1.8567883012439808,-0.905061261331852,-1.3430408014438484,0.3169270091919287,0.0133283312265604,-0.1886046712811548,0.0383449534184308,-2.593070644044729
2022-04-04,3850.0,3962.0,3881.0,3900.0,2550.13330078125,77693,1242186.087303692,5739913,0.1803258823511876,29048070.806335,-10373521.42406652,5187038.368721365,-8312.818985372034,3772.415434160095,84.9821844071334,672.7233207321872,3592.9,4285.954947316593,2899.845052683408,38.579139264471166,0.7215553046616622,0.0,0.0,3881.8666666666672,4096.566666666667,3667.166666666667,11.06168853472555,0.5422294674739945,0.0,0.0,2815.0,4101.0,3458.0,35.792813604609094,0.843701399688958,210.729894936764,5.01719544042443,113.49875095941115,61.48518422732965,52.0135667320815,3847.75,3602.1153846153848,3835.481607804642,3721.982856845231,1.213574097135741,0.7836239103362391,0.4299501867995018,0.2140676423260222,27.789425677590096,-112.90000000000008,65.3069230973574,-9.64262449857426,74.94954759593166,3816.0,3458.0,3637.0,3458.0,99.9877931549618,20.54322795085456,23.77082996298315,16.907986915275945,71.2431764905167,3673.25,3733.0,84.0,32.0,52.0,3542.330551125538,3588.486707789408,0.0,0.0,56.65438402286328,0.6425165463423124,0.7930830159171153,0.8728290424250292,15.8149095507085,58.50043570367938,77.66666666666667,86.89255138470071,-22.33333333333333,343.8558823529411,14.035087719298245,3.049416274195664,1.6494611444420406,1.3999551297536232,7.927625767151566,20.26294614293949,-12.335320375787932,3797.983130294637,-1.7137096774193503,-1.7285636287025952,11.111111111111116,1.7137005998323789,2599.828125,0,-0.383450506896145,0.149586854549014,-0.8675746547969823,-1.6840563973775176,-0.0436829798415914,0.1309163040562708,-0.2666287121495969,-0.7058776204379456,-0.2580118853246915,-2.593070644044729
2022-04-05,3902.0,4111.0,3880.0,3976.0,2599.828125,200451,1208343.7106803153,5940364,0.199174218318867,27074671.548287146,8527769.878923029,4853527.816748284,2574.792155707196,3794.228899514624,85.12674449440573,672.7233207321872,3634.5,4314.539557672937,2954.460442327063,37.42135411599598,0.7510883346026198,0.0,0.0,3897.533333333333,4108.133333333333,3686.933333333333,10.806835092280584,0.6862931307375754,0.0,0.0,2815.0,4111.0,3463.0,35.658274865868755,0.8958333333333334,212.7569054430876,3.939855612527152,116.30088046518176,72.44832347490008,43.85255699028168,3889.0833333333335,3610.423076923077,3857.099821988543,3740.7989415233615,1.1900438321853477,0.7705072010018785,0.4195366311834689,0.2656928359811205,27.03062982628533,215.5,81.14309988682962,8.41048976465248,72.73261012217714,3855.5,3463.0,3659.25,3463.0,99.99389657748092,20.987271436311016,26.967047669656985,15.581204776310445,80.91456940768325,3772.0,3772.0,80.0,28.000000000000004,52.0,3609.370884990473,3588.486707789408,0.0,0.0,58.94433055136911,0.6545420318702382,0.6956350580219613,0.788798187420095,16.212075496481635,52.99181991695612,81.75675675675676,81.94141380644449,-18.24324324324324,343.7264705882353,14.25287356321839,3.1089850666451664,1.941365928882666,1.1676191377625005,3.9309765354376887,16.99655222143914,-13.06557568600145,3803.424289967243,1.94871794871796,1.9299735658727,13.27635327635328,-1.9487147673231675,2548.171630859375,1,-0.383450506896145,-6.21983408955623,0.248707977680624,-1.6381681574252411,-0.4706638056561587,3.03371253193086,0.4387701432645343,-1.8224363526748988,-0.1348832690599977,-2.593070644044729
2022-04-06,3930.0,3950.0,3841.0,3897.0,2548.171630859375,305472,1216751.1969188473,5634892,0.2016350841590637,19759391.612817552,-3568248.481039179,3258393.9769371427,-2163.264318216994,3807.305143710418,80.27971098701039,672.7233207321872,3674.35,4316.802262818028,3031.8977371819724,34.96957354732281,0.6732813571419116,0.0,0.0,3920.8,4115.5,3726.1,9.931646602734135,0.4388803287108373,0.0,0.0,2815.0,4111.0,3463.0,35.27154462694082,0.8348765432098766,204.9812148987788,3.341289804920022,110.86892061397384,80.13244290271484,30.736477711259,3893.0,3619.538461538461,3863.238310913383,3752.3693902994087,1.1395273551311105,0.8585302686953706,0.2809970864357398,0.3048558778119173,26.588012284597845,96.65000000000008,96.98903589067376,26.98008264828098,70.00895324239278,3855.5,3463.0,3659.25,3463.0,99.99694828874046,21.10583738093413,25.69790093718273,16.20750262007783,55.71791562147386,3772.0,3772.0,76.0,24.0,52.0,3679.5989610918073,3588.486707789408,0.0,0.0,55.65303274386072,0.3825790828952241,0.5598792203692583,0.682865764769445,15.529459067468125,56.69519186121995,69.42857142857143,76.28399828399829,-30.571428571428573,317.455882352941,1.2207792207792207,2.9546376990653203,2.1440202829191968,0.8106174161461235,3.3268684713783423,14.26261547142698,-10.935747000048638,3807.011900395375,-1.9869215291750453,-2.006926243775453,11.02564102564103,1.986919583025326,2615.52099609375,2,-0.383450506896145,6.879438989234359,1.9842129073809789,0.8324478183979238,0.9272611143387196,-0.115878140943721,1.028313346793425,0.4589291106697573,0.009554296725966,1.6780272583058888
2022-04-07,3988.0,4030.0,3892.0,4000.0,2615.52099609375,286554,1378716.5012666734,5921446,0.258405798297511,21153058.810986474,3154379.2792981425,3439302.630331254,1504.3016745585137,3847.361690162403,79.5708434041847,690.5037934125606,3719.4,4319.0923878122885,3119.707612187712,32.24672731151736,0.7339532781328478,0.0,0.0,3950.533333333333,4144.833333333334,3756.2333333333336,9.836646528738749,0.6272945616743855,0.0,0.0,2815.0,4111.0,3463.0,34.84432973060171,0.914351851851852,198.2830934089009,2.988993210383089,113.5661723474841,86.81918879166871,26.74698355581539,3912.0833333333335,3631.076923076923,3884.278570772863,3770.7123984253785,1.1398578811369509,0.8349483204134367,0.3049095607235141,0.3388876417286992,26.32704668581434,-59.40000000000009,113.55026215081084,45.67007150332453,67.8801906474863,3955.5,3463.0,3709.25,3463.0,99.99847414437022,21.58545222118332,27.28759026636122,15.40916334849172,69.53296064118712,3772.0,3772.0,72.0,20.0,52.0,3739.995106538954,3588.486707789408,0.0,0.0,58.87709723518681,0.4239926587891811,0.4870379245182145,0.5808507343031447,15.932623234894946,53.05575565410752,84.14285714285714,78.44272844272845,-15.857142857142858,307.47352941176496,6.072659771943782,3.011796189889966,2.3175754643133506,0.6942207255766153,2.332286752733716,11.876549727688328,-9.544262974954613,3818.6694834352415,2.6430587631511404,2.6087334763317926,13.96011396011396,-2.643046662114415,2608.982177734375,3,-0.383450506896145,4.25759320961221,3.1902421945682704,3.1434176060748484,1.5062862751566255,0.7137348652893962,0.5802160653592807,-0.0461191623103047,-0.1337729352265739,-0.1440029574620069
2022-04-08,3951.0,4000.0,3900.0,3990.0,2608.982177734375,242721,1572893.3012666735,5678725,0.2686357730337492,17784448.98084555,-453195.2323861553,2978946.1619538283,6966.988108160123,3884.274012308475,71.25535505830734,688.7775339290292,3757.8,4322.5089870012725,3193.091012998728,30.05529762101616,0.7055926196898623,0.0,0.0,3963.7333333333336,4130.133333333333,3797.333333333333,8.39612486544672,0.5789262820512826,0.0,0.0,3098.0,4111.0,3604.5,26.957262227899303,0.8805528134254689,188.4547840680108,3.050353743120954,113.58748157063292,92.17284734746156,21.41463422317136,3939.5833333333335,3644.807692307693,3900.543406038576,3786.955924467943,1.16575988393181,0.9339862169024302,0.2317736670293797,0.3666901892162411,26.12315257399316,-111.80000000000018,122.8306185167556,63.38287156868312,59.447746948072485,3967.5,3463.0,3715.25,3463.0,99.99923707218512,22.03080885855756,26.27749809938118,14.838769442467164,61.812138253567966,3772.0,3772.0,68.0,16.0,52.0,3791.9357916235,3588.486707789408,0.0,0.0,58.43293162531821,0.3849782544810851,0.3971833320551634,0.4813668256475454,16.12752763675432,54.47422570126683,79.13793103448276,77.56978653530378,-20.86206896551724,286.30294117647054,9.01639344262295,2.999440284919388,2.453948428434558,0.5454918564848299,0.369976529176642,9.575235087985993,-9.20525855880935,3820.88692761694,-0.2499999999999946,-0.2503130218117988,13.675213675213673,0.2500006067296141,2588.712158203125,4,-0.383450506896145,1.3944162913953164,-0.2846383645949686,-0.4609973613442548,-0.786929606269922,-0.9131570922330924,-0.977200700352398,1.244258603369147,0.0954166737898276,-0.4793000208434677
