Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_6502.T_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,jpx_8411.T_2021-09-15_2023-09-15_Close_percent,jpx_6723.T_2021-09-15_2023-09-15_Close_percent,jpx_6503.T_2021-09-15_2023-09-15_Close_percent,jpx_7733.T_2021-09-15_2023-09-15_Close_percent,asx_BSL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,jpx_7270.T_2021-09-15_2023-09-15_Close_percent
2022-03-08,5363.0,5363.0,4781.0,4930.0,4379.04541015625,283714,-6602822.524286274,1124226,-0.1565865480691721,-19420397.218957987,-63079368.659988575,-8833063.593881134,-30771.947962120623,5399.372402571515,53.28598384112811,813.3175534167937,5466.1,5864.642795694552,5067.557204305449,14.582345573427174,-0.1725751986881663,0.0,1.0,5354.166666666666,5592.866666666667,5115.466666666666,8.916420233463047,-0.3884932272029033,0.0,1.0,4781.0,5912.0,5346.5,20.69116920656409,0.1317418213969938,236.4957336398157,7.532162791622994,-95.42286681247695,-64.2614984217715,-31.161368390705466,5364.833333333333,5541.423076923077,5360.917583883546,5456.340450696023,0.8155696625459405,1.063815569662546,-0.2482459071166054,-0.1582944841904633,25.6935946210539,23.89999999999964,-45.9261765441026,-28.12793937718964,-17.798237166912962,5190.0,5389.5,5289.75,5389.5,56.96931125758198,22.685098012792373,12.254916996445315,38.03251132985179,-222.76731420306984,5533.0,5912.5,4.0,100.0,-96.0,5061.823690239999,5599.0,0.0,1.0,29.89020043327166,0.0,0.540064579623991,0.6419865261292249,-17.25862908726749,38.40796691686291,18.21515892420538,44.99172064062287,-81.78484107579462,-172.73823529411766,-9.541284403669724,-1.7488437108117878,-1.168492100231363,-0.5803516105804247,-8.589289288118753,-2.9246394243220646,-5.664649863796688,5432.502057624402,-7.988055244494219,-8.325178306781744,-22.411079634875662,-7.988070429159222,4654.40185546875,1,-4.758539056873019,-4.750589250663438,-2.899529071464201,-3.336113427856546,-5.481025427352776,-3.0416454112121585,-8.83340984325497,-6.70330081598982,-3.694738612558197,-4.531115690163531
2022-03-09,4999.0,5250.0,4998.0,5240.0,4654.40185546875,221880,-6398552.048095798,1346106,-0.1368514843734921,-6819940.473392561,5905895.078420768,-8324775.499076227,-8711.344646628007,5380.7145908715165,68.55461434697477,864.4592251326569,5443.1,5838.071847098031,5048.12815290197,14.51275365501389,0.2428930675790777,0.0,0.0,5327.833333333333,5589.9333333333325,5065.733333333333,9.83889636187318,0.3324430878799454,0.0,0.0,4781.0,5912.0,5346.5,20.77860042990208,0.4058355437665782,244.84616027583417,7.345273425894079,-98.0003534552534,-71.00926942846789,-26.9910840267855,5344.0,5516.615384615385,5342.314878670693,5440.315232125947,0.8857409713574097,1.0118306351183064,-0.1260896637608967,-0.1765326808779067,25.796198653054446,-13.100000000000364,-47.60050180095619,-32.899204843558046,-14.701296957398142,5190.0,5389.5,5289.75,5389.5,40.48716636224405,24.7261991683667,11.026963646239828,34.22162058960718,-142.1020130912682,5573.5,5912.5,28.000000000000004,96.0,-68.0,5061.823690239999,5582.64,0.0,0.0,43.220641230361686,0.6737608746619119,0.4313182045112951,0.5679584325502995,-16.508352884889774,44.73387256650731,56.11246943765281,42.93149571716119,-43.88753056234719,-230.2323529411769,-4.553734061930783,-1.801372701282921,-1.2950682204416748,-0.5063044808412462,-10.022039130575,-4.344119365572652,-5.677919765002347,5428.708296366423,6.288032454361048,6.098251027835033,-17.532263141328297,6.288047268792198,4942.19287109375,2,3.7595856098890152,3.491268291638818,1.076386651462002,2.3295944779982705,3.3252260153965096,-1.7857099153344365,0.5265976044799459,1.531209601631886,4.779880304243008,1.4418786666242769
2022-03-10,5247.0,5564.0,5246.0,5564.0,4942.19287109375,142035,-6256517.048095798,1488141,-0.0131061903455977,728528.165663518,62912662.37195058,-3916130.545587712,22734.20320362944,5376.252367811398,66.4142161069523,917.9105207324624,5436.3,5817.799200523448,5054.800799476552,14.0352519369221,0.6673660125955506,0.0,0.0,5357.4333333333325,5617.733333333333,5097.133333333333,9.717339770910192,0.8967857600204904,0.0,0.0,4781.0,5854.0,5317.5,19.737689237164982,0.7297297297297297,252.7615442482508,7.074631454493392,-73.05678483115844,-71.418772509006,-1.6380123221524343,5355.166666666667,5504.692307692308,5376.420281952125,5449.477066783284,0.9671935580077542,0.9358783179242468,0.0313152400835072,-0.1810579846092673,25.958387664664617,-6.300000000000182,-40.89185751399905,-35.85358542360477,-5.03827209039428,5190.0,5355.5,5272.75,5389.5,70.24358318112203,24.57265633898266,19.4864566415367,30.850925932819194,12.473094541641576,5594.0,5912.5,24.0,92.0,-68.0,5061.823690239999,5566.6072,0.0,0.0,53.229903149880144,1.0,0.5579202915539705,0.5097676918964189,-11.456259717973037,52.79863673889832,95.72127139364304,56.68296658516709,-4.278728606356968,-241.4264705882352,2.4677716390423576,-1.3406200986965964,-1.3041785960926593,-0.036441502603937,-13.42875431244044,-6.16104635494621,-7.267707957494231,5434.448203944297,6.18320610687022,5.999577572824677,-12.433112999685235,6.183200861499657,5018.58154296875,3,5.31586769254946,5.783126881998669,3.263490027015905,4.974704890387855,3.0612215234012297,4.299737753716045,0.9429082633236874,7.192571728109584,4.941982800413868,4.412198865199954
2022-03-11,5564.0,5704.0,5555.0,5650.0,5018.58154296875,151989,-6214694.571585731,1640130,-0.017449158264645,2491746.141997301,22008500.6151761,-2388475.3923488944,11131.535701154093,5359.540843215373,59.71086812197714,917.9105207324624,5426.1,5771.591476016458,5080.608523983543,12.7344308441222,0.8240311491640595,0.0,0.0,5388.533333333334,5642.733333333334,5134.333333333334,9.434849309645164,1.014293207448203,1.0,0.0,4781.0,5830.0,5305.5,19.33248557896095,0.8284080076263107,242.3853898234257,6.855496620417857,-45.82114804782304,-66.29924761676942,20.478099568946377,5373.5,5497.0,5418.509469344106,5464.330617391929,1.0329508679023245,0.8976169461606355,0.1353339217416888,-0.1727775173254536,26.08555997378064,-236.1000000000004,-36.46006129727344,-37.401838843080135,0.941777545806694,5242.5,5346.5,5294.5,5389.5,85.12179159056102,23.69939707402951,22.95031957456837,29.416003419623767,122.69129287598908,5594.0,5912.5,20.0,88.0,-68.0,4781.0,5566.6072,1.0,0.0,55.47361524694369,1.0,0.8912536248873039,0.6268307069841899,-6.9149996163245255,55.72603031610775,94.14951245937162,81.99441776355583,-5.850487540628386,-220.23529411764684,4.051565377532229,-0.8385500669008389,-1.2110528902542952,0.3725028233534563,-15.938916004520149,-8.116620284860998,-7.8222957196591505,5440.808919928784,1.54565061107117,1.5338271097153466,-11.079634875668864,1.5456432775375362,4983.0517578125,4,-1.0638378630415843,-0.2277847915444937,0.6320687004049859,-3.132530120481931,-0.0,-4.428728415339208,-1.4011456730228389,-2.9220691195802715,-2.0209883590186024,-1.6449230549156653
2022-03-14,5624.0,5712.0,5569.0,5610.0,4983.0517578125,251140,-6321824.221935381,1388990,-0.039095113011759,700696.6931405438,626343.8719439356,-2147390.3403795087,571.2366063760073,5375.800697981425,58.17374576480787,917.9105207324624,5415.7,5723.88572322551,5107.514276774489,11.381196271045688,0.815231993822478,0.0,0.0,5413.266666666666,5668.566666666667,5157.966666666666,9.432382172194249,0.8852983418200812,0.0,0.0,4781.0,5826.0,5303.5,19.29575124176007,0.7933014354066986,232.44685084108315,6.579248390415327,-27.1513910460908,-58.4696763026337,31.318285256542907,5408.5,5488.346153846154,5447.969550983474,5475.1209420295645,1.050246877722916,0.8817891373801917,0.1684577403427244,-0.1572865235496579,26.048269834507785,-29.69999999999981,-33.45947287056204,-38.08266185032943,4.623188979767392,5246.5,5346.5,5296.5,5389.5,92.56089579528052,22.84751143389502,22.15425013113423,28.066769867470786,130.9090160729351,5594.0,5912.5,16.0,84.0,-68.0,4799.46,5566.6072,0.0,0.0,54.17189075063244,0.949118422783201,0.983039474261067,0.8107377969007805,-4.072824040945775,54.98958636917984,89.04403866809882,92.97160750703785,-10.955961331901182,-177.4176470588236,8.092485549132949,-0.4959048637202539,-1.0680232849474869,0.572118421227233,-14.770726522073744,-9.447441532303548,-5.3232849897701975,5444.550697645527,-0.707964601769917,-0.710482562374537,-11.709159584513696,-0.7079646878713959,5075.43017578125,0,0.5261861517712418,4.566205571678751,1.7851120599274992,0.9121061359867326,0.3427270063064469,0.7887537847511368,0.3157880648005289,2.564091615520581,0.8172884537902121,1.7012775267302374
2022-03-15,5610.0,5714.0,5565.0,5714.0,5075.43017578125,212174,-6109650.221935381,1601164,0.0291983456929656,3752896.5941204657,-70225.3810551717,-2142970.587807684,2155.368144747843,5389.736171407968,67.62034671796393,934.9270437549536,5423.85,5753.771369420096,5093.928630579905,12.165578672717544,0.9397259876042556,0.0,0.0,5433.466666666666,5686.466666666666,5180.466666666666,9.312654904174131,1.05441370223979,1.0,0.0,4781.0,5714.0,5247.5,17.201803147210928,1.0,224.1021657569748,6.288034976188088,-3.9183746937806063,-47.559415980863086,43.64104128708248,5435.833333333333,5490.384615384615,5488.897312370631,5492.815687064412,1.0430889759373252,0.8670956911024063,0.1759932848349189,-0.133608572001674,25.97883032542808,-24.850000000000364,-27.8571354160204,-37.72352344493064,9.866388028910231,5247.5,5346.5,5297.0,5389.5,96.28044789764026,22.073765240358508,21.069825630895668,26.82434071677202,148.1075818425215,5634.0,5895.0,12.0,80.0,-68.0,4835.9616,5566.6072,0.0,0.0,56.99733052817999,1.0,0.983039474261067,0.9524441911364792,-0.8350423504354177,57.3995911816761,100.0,94.39785037582348,-0.0,-67.80000000000018,6.089862606758262,-0.0713363585639398,-0.8686858996707775,0.7973495411068376,-14.923841557673684,-10.542721537377574,-4.381120020296111,5453.01655775759,1.8538324420677377,1.836858427397736,-10.07239534151716,1.8538522668145705,5239.7548828125,1,1.86618904897334,2.401749680061002,1.1042628853578265,0.1643385373870103,1.5559737716168769,0.5869434217442802,0.8919093359973544,0.1087044946906274,1.0036710461552047,4.508067321406003
2022-03-16,5685.0,5955.0,5685.0,5899.0,5239.7548828125,356593,-5900977.28119464,1957757,0.1459376102868105,12641012.080674686,13666841.469125863,3122721.0547887166,15478.626084414738,5448.95049115651,74.28409496897898,934.9270437549536,5446.25,5835.925698498161,5056.574301501839,14.309871875075922,1.080931787310489,1.0,0.0,5475.0,5726.2,5223.8,9.17625570776255,1.343949044585988,1.0,0.0,4781.0,5955.0,5368.0,21.556116593986687,0.9522998296422488,228.69194918127727,5.509052117596189,29.086619595850607,-32.230208865520346,61.31682846137095,5477.5,5499.961538461538,5551.99003354438,5522.903413948529,1.1841484973482617,0.7881555686505598,0.3959929286977018,-0.098612067825954,26.043338793568264,-31.25,-17.973330049743222,-36.05774666700959,18.084416617266367,5368.0,5368.0,5368.0,5389.5,98.14022394882014,20.84797015590517,27.015489245568187,24.48543719314824,221.83622604298137,5660.75,5895.0,100.0,76.0,24.0,4888.643904,5566.6072,0.0,0.0,61.53976921248737,1.0,0.983039474261067,0.983039474261067,3.4777040157342523,61.46781617078758,95.22998296422487,94.75800721077457,-4.770017035775128,63.53235294117621,9.260974254491572,0.526654504266543,-0.5896178188833133,1.1162723231498564,-10.38268803456281,-10.51071483681462,0.1280268022518118,5479.149060118053,3.237661883094156,3.186354121235624,-7.160843563109854,3.2376508264337645,5241.53125,2,1.742624301229256,1.9189797759028124,0.770965693576116,3.281378178835112,-0.0373681947887973,-1.0211483505958512,1.924075501733526,2.280124508573508,3.764562311090103,0.4340807898269219
2022-03-17,5959.0,6000.0,5840.0,5901.0,5241.53125,411873,-5998797.118694641,2369630,0.1621400988433797,10952831.212006874,3884692.6115574464,2953623.151193682,11684.917272957224,5526.346293497812,74.00769185807009,934.9270437549536,5470.3,5907.055354861311,5033.54464513869,15.96824140764896,0.9930677955130812,0.0,0.0,5520.233333333333,5764.4333333333325,5276.033333333333,8.847452100454685,1.2796205296205316,1.0,0.0,4781.0,6000.0,5390.5,22.283969800559383,0.918785890073831,221.8227542631496,5.077841252267814,54.77330606669148,-14.829505879077985,69.60281194576946,5518.0,5507.692307692308,5605.683874537553,5550.910568470861,1.1704545454545454,0.7966507177033493,0.3738038277511961,-0.0572264673680319,25.96253956327408,-87.30000000000018,-7.014919214723101,-32.90141883352052,25.886499618797423,5390.5,5390.5,5390.5,5390.5,99.07011197441008,19.91003864152083,27.07397335478832,23.194770133467475,208.24493435414985,5684.0,5895.0,100.0,72.0,28.0,4973.95239168,5566.6072,0.0,0.0,61.58700973846993,1.0,1.0,0.9886929828407114,6.756112959045357,67.99534687128462,91.8785890073831,95.70285732386932,-8.1214109926169,160.73823529411766,8.975069252077562,0.986744524003026,-0.2743453503060454,1.2610898743090715,-5.234983249005808,-9.45556851925286,4.220585270247051,5500.137160459148,0.0339040515341615,0.0338983054092523,-7.129367327667612,0.0339017230238596,5196.23095703125,3,1.5151537817051377,1.673638497795423,1.8488965502967432,4.368546465448773,3.2149520252682464,6.484899872263199,1.4285821442588684,3.184719605288919,3.922655001940015,0.7563460611559663
2022-03-18,5905.0,5978.0,5840.0,5850.0,5196.23095703125,508774,-6433835.7563758,1860856,0.0841484561743221,5681359.038863037,-298364.303207318,2502864.0115770623,-4257.49003842258,5584.723584861921,61.737999628435766,934.9270437549536,5490.3,5957.105355581991,5023.49464441801,17.004730363804914,0.885278356062928,0.0,0.0,5559.8,5800.4,5319.2,8.654987589481633,1.1030756442227772,1.0,0.0,4781.0,6000.0,5390.5,22.20279401854179,0.8769483182936834,213.4404788368346,4.639260759252664,70.20562958582195,2.177521213902004,68.02810837191996,5556.916666666667,5513.461538461538,5643.2709707625445,5573.0653411767225,1.1346268656716418,0.815820895522388,0.3188059701492538,-0.0150264419965985,25.865656000020746,-30.300000000000185,1.011227500747952,-28.46358080073689,29.474808301484845,5390.5,5390.5,5390.5,5390.5,99.53505598720504,19.039102235306807,25.810276769289853,22.11213806336164,159.196553665658,5684.0,5847.0,96.0,68.0,28.0,5076.557152511999,5566.6072,0.0,0.0,59.57741109208934,0.9365993394782794,0.9788664464927596,0.9873019735846088,8.754874763659867,60.48224903635936,87.69483182936834,91.60113460032544,-12.305168170631664,208.96176470588216,8.67545978079138,1.259730961112299,0.0324699119776234,1.2272610491346756,1.1419844622965778,-7.336057922942972,8.47804238523955,5512.44075469138,-0.8642602948652822,-0.8680166831265268,-7.932011331444755,-0.864256851826454,5062.994140625,4,1.1464366584054488,-4.115232111272988,0.3129836120062919,-0.304414003044144,0.5070674163207372,1.5916901784905235,-1.1569498489503474,-1.8518532323989376,3.2961250906137707,-1.849863157221364
2022-03-22,5800.0,5859.0,5611.0,5700.0,5062.994140625,307375,-6520594.828956445,1553481,0.0996789657192762,-1716870.823831682,-14038877.592517285,304496.672537326,-12278.54192900812,5599.6558082833935,55.4940098459377,910.9545554535446,5500.8,5976.46904460983,5025.13095539017,17.29454059808864,0.7093892825876389,0.0,0.0,5594.9,5835.8,5354.0,8.611413966290733,0.7181403071814028,0.0,0.0,4781.0,6000.0,5390.5,22.16041303083188,0.7538966365873667,216.8964309531512,4.28188368834582,69.53060522518808,15.64813801615922,53.88246720902886,5576.916666666667,5507.538461538462,5651.998513722153,5582.467908496965,1.0385401459854016,0.8931386861313869,0.1454014598540146,0.0205956958896994,25.93041386099962,6.199999999999818,7.748543860705295,-22.499722977980465,30.24826683868576,5499.0,5390.5,5444.75,5390.5,99.76752799360251,18.268626290190674,23.6719136267566,27.93035976273725,82.76809738705118,5694.0,5847.0,92.0,64.0,28.0,5168.9014372608,5566.6072,0.0,0.0,53.99665741558835,0.7605326059857778,0.8990439818213524,0.959303476104704,8.692950323670868,52.263615321623845,75.38966365873667,84.98769483182937,-24.61033634126333,231.1558823529413,4.395604395604396,1.2455173296985176,0.2750793955218023,0.9704379341767152,0.8033227801227302,-5.708181782329832,6.511504562452562,5519.006304131735,-2.564102564102566,-2.5975486403261527,-10.292728989612844,-2.564104973547444,5160.701171875,1,-0.7057314950148452,0.2178595144281132,1.6224663469992464,-0.3816793893129784,1.2612638318474438,1.0672087637835688,3.0015175402668888,3.668768300682146,1.6812495674441124,2.649551515918617
2022-03-23,5846.0,5846.0,5707.0,5810.0,5160.701171875,216197,-6416384.764208243,1769678,0.1317736864702555,1925777.865287129,2668168.3834650805,1965552.102568214,-3709.187449392712,5611.764394188415,58.58740210289852,928.5343802079112,5519.8,6012.684814130064,5026.915185869936,17.85879249719425,0.7943892687302604,0.0,0.0,5671.2,5867.8,5474.6,6.933276907885453,0.8530010172939975,0.0,0.0,4781.0,6000.0,5390.5,22.08413348309721,0.8441345365053322,209.806787857836,3.725653464370494,76.98429719078558,27.91536985108449,49.06892733970109,5602.166666666667,5507.2307692307695,5676.306434687976,5599.32213749719,1.094425830033506,0.8985683825769114,0.1958574474565945,0.0541047594082394,25.730917868169044,-161.80000000000018,20.8627354079584,-14.8926966214344,35.7554320293928,5623.0,5390.5,5506.75,5390.5,99.88376399680126,17.553184341154264,22.490572903395424,26.5365023870262,92.12789243277096,5694.0,5847.0,88.0,60.0,28.0,5252.01129353472,5566.6072,0.0,0.0,57.16543459149194,0.8605040935065709,0.8525453463235425,0.910151924879218,9.637380886797963,54.30269171979869,84.41345365053323,82.49931637954607,-15.586546349466776,262.0852941176472,5.502088251316506,1.374886018349292,0.4950407200873003,0.8798452982619918,-1.8358429095982305,-4.933714007783512,3.0978710981852813,5578.87141233561,1.9298245614035148,1.911439602331555,-8.561536040289585,1.929827065490912,5076.31787109375,2,3.058370952321241,2.1739110153428527,1.5965626552097092,3.065134099616856,2.277581798543082,4.875317976784004,-0.1457107899896499,1.5166811057161311,4.184237615581139,2.581155471327349
2022-03-24,5865.0,5865.0,5700.0,5715.0,5076.31787109375,131565,-6524028.855117334,1638113,0.0705108139691839,-134858.25832531787,752479.7628548626,1984579.797671289,2020.987867258508,5630.196075360898,52.95352933597727,913.3518042836856,5534.05,6032.177483682669,5035.922516317331,18.002276223838553,0.6816302110678897,0.0,0.0,5730.9333333333325,5918.833333333333,5543.033333333333,6.55739611930576,0.4576015611140688,0.0,0.0,4781.0,6000.0,5390.5,22.02726755269649,0.7662018047579984,205.32610907205245,3.447553520815908,74.36842283687292,37.20598044824218,37.16244238863074,5631.916666666667,5513.538461538462,5682.259290889826,5607.890868052953,1.0829707893101306,0.8837787445618397,0.1991920447482909,0.0812531747403704,25.49050727995796,-604.0500000000002,28.40883130612049,-7.192620085865564,35.60145139198605,5777.5,5390.5,5584.0,5390.5,99.94188199840065,16.780090398821155,21.862122770839584,25.017028295529546,73.67179659194072,5644.0,5847.0,84.0,56.00000000000001,28.0,5326.810164181248,5566.6072,0.0,0.0,53.723651925989806,0.7519195785050031,0.790985425999117,0.8475249180480039,9.351421474448191,51.71897776851592,76.62018047579984,78.80776592835657,-23.379819524200165,256.9088235294121,6.662933930571109,1.326138910094259,0.6612603580886922,0.6648785520055671,-6.371747158191209,-5.221320637865051,-1.1504265203261577,5592.282975210102,-1.6351118760757344,-1.648627361704591,-10.05665722379604,-1.6351130974435364,5151.818359375,3,-0.5015614794475596,-3.829783737092683,-0.3324273079894055,0.8178438661710032,0.2435563547012407,-0.7069481826048758,-0.6809340683392406,1.5936209383869624,-0.0971635320716046,-0.0259419359372401
2022-03-25,5932.0,5932.0,5741.0,5800.0,5151.818359375,150731,-6581638.085483826,1788844,0.0515851322488927,1714712.2071497275,6842653.468762232,2356666.413115486,90.60845481664136,5648.195599553377,51.616730287257575,913.3518042836856,5564.55,6049.196046099652,5079.903953900348,17.419056207587396,0.7429092343730654,0.0,0.0,5767.566666666667,5942.766666666666,5592.366666666667,6.075352401648291,0.5925608828006091,0.0,0.0,4781.0,6000.0,5390.5,21.90653332255079,0.8359310910582445,206.4934981648472,3.4713104415390488,78.25207201444027,45.4151987614818,32.83687325295848,5704.416666666667,5526.961538461538,5700.373246137545,5622.1211741231045,1.0702238577123582,0.8558724317693959,0.2143514259429623,0.1057961044865341,25.39278780564739,-324.5500000000002,33.33430400104461,0.5623093917253317,32.77199460931928,5782.5,5390.5,5586.5,5390.5,99.97094099920032,15.675668261652923,22.53826216949968,23.140389235142173,85.12136974425654,5627.75,5748.5,80.0,52.0,28.0,5394.129147763123,5566.6072,0.0,0.0,56.26110348033673,0.8319734265095334,0.814799032840369,0.8194432683876762,9.88492353610044,47.063921909565735,83.59310910582445,81.54224774405252,-16.406890894175554,240.4588235294113,17.647058823529413,1.3918602888641125,0.8073803442437764,0.5844799446203361,-9.61413513357653,-6.099883537007347,-3.514251596569183,5602.430122183299,1.4873140857392777,1.476362030559919,-8.718917217500788,1.4873081276327298,5241.53125,4,0.5671147831779848,-0.8849549119871511,-0.5154677383732462,1.253687315634224,-0.3471100156648106,-0.5825177224191123,5.093046271533154,0.392158295511436,0.0162096719016915,0.5708374350560064
2022-03-28,5830.0,5914.0,5800.0,5901.0,5241.53125,84237,-6516613.032852246,1873081,-0.021747707012087,2685172.891842624,2774315.3246198227,3182551.2157934527,3708.72908423085,5677.784857219013,57.11248147777738,929.2567236341428,5590.3,6088.790962806776,5091.809037193225,17.834139949797876,0.8116405543749377,0.0,0.0,5791.1,5962.8,5619.4,5.929788813869568,0.8200349446709374,0.0,0.0,4781.0,6000.0,5390.5,21.805627604958588,0.918785890073831,197.24414834836244,3.3951585163517053,88.4600356491228,54.02416613901,34.4358695101128,5759.5,5545.461538461538,5731.238900577923,5642.7788649288,1.13952,0.83392,0.3056000000000001,0.1308700219037716,25.25590701072573,-26.300000000000185,37.559839995070696,8.453344154573413,29.10649584049728,5782.5,5390.5,5586.5,5390.5,99.98547049960015,14.650133419996711,21.62068158934545,22.198294781732603,91.24238230509611,5618.75,5661.0,76.0,48.0,28.0,5454.716232986811,5566.6072,0.0,0.0,59.128861773611725,0.9224480943432036,0.8354470331192466,0.8137438306529109,11.2048956452531,45.87837316629453,91.8785890073831,84.0306261963358,-8.1214109926169,227.5,12.614503816793892,1.5676679481261044,0.959437865020242,0.6082300831058624,-14.488402226115827,-7.7775872748290436,-6.710814951286784,5617.987016401763,1.7413793103448372,1.7263910522657966,-7.129367327667612,1.741383029581101,5320.58544921875,0,-0.605692796501188,2.6785688626827096,0.914355594339142,1.0196649672250544,0.3134889387433759,-0.1085132726108497,1.1649590925624551,-0.0,-0.6969274450733991,1.5995865959762483
2022-03-29,5920.0,6029.0,5901.0,5990.0,5320.58544921875,50433,-6496912.642227246,1923514,-0.0320869240750011,2942796.335865106,27410623.99619297,9646122.11980642,2227.5257506617813,5740.407447491331,62.25292579214704,943.2719495964272,5619.85,6139.112274770684,5100.587725229317,18.47957773857607,0.8564191141783457,0.0,0.0,5825.4,5995.6,5655.2,5.843375562193163,0.9835487661574608,0.0,0.0,4781.0,6029.0,5405.0,22.2069984074308,0.96875,190.3197335135262,1.9198188541629664,102.54935148086406,63.72920320738081,38.82014827348325,5795.0,5566.2307692307695,5771.048300489012,5668.498949008148,1.3792587046050169,0.7105952826656683,0.6686634219393486,0.1580606482053,25.17783884490921,30.14999999999964,44.66195926710006,16.511021341586797,28.15093792551326,5820.0,5405.0,5612.5,5405.0,99.99273524980008,14.173033774026988,24.821602177847303,21.15678520950433,112.99074369613771,5615.0,5661.0,100.0,44.0,56.0,5509.2446096881295,5566.6072,0.0,0.0,61.52289631484052,0.996509194313448,0.9169769050553948,0.855740990338337,13.035074952949468,50.26711441627849,96.2172647914646,90.56298763489072,-3.7827352085354025,264.8676470588234,7.656362329259525,1.8091094733078807,1.12937218667777,0.6797372866301108,-19.933990407304524,-10.20886790132414,-9.725122505980384,5651.451396321259,1.5082189459413753,1.4969584052327178,-5.728674850487881,1.5082271849232995,5235.33740234375,1,0.840513797932914,2.1739110153428527,-0.3020262745313431,1.297764960346072,1.0416650037701205,1.1297016399789328,0.138184556914922,-0.0,0.4080361819461018,2.463181402512149
2022-03-30,5898.0,5924.0,5650.0,5650.0,5235.33740234375,404305,-6901217.642227246,1519209,-0.0944262119231718,-17115274.56925848,-12063170.13146016,8362617.4619577825,-22188.224713617765,5778.450492357517,52.6387646139935,943.2719495964272,5631.6,6142.3545007144085,5120.845499285592,18.13887707629832,0.5180125676565385,0.0,0.0,5833.1,6015.8,5650.4,6.26425057002281,-0.0010946907498621,0.0,1.0,4781.0,6029.0,5405.0,22.1606648199446,0.6963141025641025,205.2877601621736,2.0755642991056447,85.29682854013845,68.04272827393234,17.25410026620611,5795.0,5572.384615384615,5752.4254850291645,5667.128656489026,1.2032701597918989,0.7105165366034931,0.4927536231884057,0.1731424192370121,25.27171797326348,-21.600000000000364,48.85810639540255,23.93673650215856,24.921369893244,5820.0,5405.0,5612.5,5405.0,85.53266413902423,13.958633220358724,21.88441141975817,27.38894835599062,35.444823513974605,5615.0,5607.0,96.0,40.0,56.0,5571.615256525554,5566.6072,0.0,0.0,49.57591882683856,0.0,0.639652429552217,0.7973587892422861,10.7331419375098,42.33906997512417,51.59642401021711,79.89742593635494,-48.40357598978289,263.79117647058865,0.0,1.505115442234951,1.2045208377892065,0.3005946044457448,-11.522110188627105,-10.471516358784733,-1.05059382984237,5651.437903475527,-5.6761268781302165,-5.843586696900793,-11.079634875668864,-1.602230575725784,5281.66796875,2,-0.3594859027277266,5.957451514282695,-0.5277801246882348,3.060498220640568,-0.6648053416149367,0.6699813414038402,-0.7819774521671121,0.9940396641346751,2.6778390496507143,-0.5780380599100567
