Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek
2021-09-15,3729.0,3743.0,3714.0,3723.0,3386.08740234375,6022000,-2284206.896551724,6022000,-0.3793103448275862,0.0,0.0,0.0,-268857.1853481964,3726.666666666666,50.0,1000.0,3723.0,3723.0,3723.0,0.0,0.0,0.0,0.0,3726.6666666666665,3755.6666666666665,3697.6666666666665,1.5563506261180682,0.4367816091954049,0.0,0.0,3714.0,3743.0,3728.5,0.77894171367177,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,3723.0,3723.0,3723.0,3723.0,0.0,0.0,0.0,-3.596246330669254,1.0,172.22403258655822,-44.21415331846671,-44.21415331846671,0.0,3728.5,3728.5,3728.5,3728.5,0.0,0.0,0.0,0.0,0.0,3875.89867617108,3848.183299389002,4.0,4.0,0.0,3771.0,3743.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.03448275862069,31.03448275862069,-68.96551724137932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.0,-4.421415331846667,0.0,0.0,0.0,3437.92919921875,2
2021-09-16,3755.0,3785.0,3738.0,3780.0,3437.92919921875,7650600,3738605.8694057222,13672600,0.2734378150026859,436084200.0,20272.919770998356,20272.919770998356,-149125.15747236408,3749.608506550814,100.0,1000.0,3751.5,3808.5,3694.5,3.0387844862055178,0.75,0.0,0.0,3747.1666666666665,3785.1666666666665,3709.1666666666665,2.028199083752168,0.9320175438596512,0.0,0.0,3714.0,3785.0,3749.5,1.892576302812209,0.9295774647887324,0.0,0.0,4.547008547008318,0.9094017094016636,3.637606837606654,3751.5,3751.5,3731.7692307692314,3727.222222222222,0.2919119432605107,0.0205571791028528,0.2713547641576578,0.002990280016116,2.0969044414535665,143.72403258655822,-36.897500986899765,-40.55582715268324,3.658326165783471,3749.5,3749.5,3749.5,3749.5,0.0,0.0,0.0,0.0,66.66666666666667,3875.89867617108,3848.183299389002,8.0,4.0,4.0,3771.0,3743.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,62.63736263736264,92.95774647887325,61.99611461874696,-7.042253521126761,0.0,0.0,0.1219945652796984,0.0243989130559397,0.0975956522237588,2.115000582542565,0.423000116508513,1.692000466034052,3735.198013856107,1.5310233682514165,1.5194214740915868,1.5310233682514165,-1.5310235890283508,3467.94287109375,3
2021-09-17,3782.0,3827.0,3771.0,3813.0,3467.94287109375,8978600,8227905.869405722,22651200,0.3632437075919034,416114142.8571429,23388.947051878917,21830.933411438637,195517.0769860456,3771.036360104542,100.0,1000.0,3772.0,3846.3505211817646,3697.6494788182354,3.942233360644997,0.7757209993173239,0.0,0.0,3766.0,3810.0,3722.0,2.336696760488582,1.0340909090909092,1.0,0.0,3714.0,3827.0,3770.5,2.99575821845175,0.8761061946902655,0.0,0.0,10.69014050210626,2.865549467942583,7.824591034163677,3772.0,3772.0,3744.266272189349,3733.576131687242,0.5347164083610694,0.0634975734928769,0.4712188348681924,0.0095804133072924,3.290551982437173,123.22403258655822,-31.63464580103583,-37.58210003546744,5.947454234431604,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,95.76271186440658,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3771.0,3743.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,67.3469387755102,87.61061946902655,70.5342829021735,-12.389380530973453,0.0,0.0,0.286324427976115,0.0767840160399747,0.2095404119361402,5.291605595173014,1.3967212122414132,3.8948843829316,3750.478450156374,0.8730158730158699,0.869227124393035,2.41740531829171,-0.8730159970083236,3418.829345703125,4
2021-09-21,3780.0,3782.0,3746.0,3759.0,3418.829345703125,6271300,6485878.091627944,16379900,0.224250258159839,308290665.30612254,-20091.5280723295,7856.779583515922,-10430.030971738275,3769.149272481056,72.74531022573186,985.837922895358,3768.75,3834.116275708503,3703.3837242914974,3.4688570856916803,0.4254202576610024,0.0,0.0,3765.083333333333,3807.083333333333,3723.083333333333,2.2310263163719264,0.4275793650793686,0.0,0.0,3714.0,3827.0,3770.5,2.998341625207297,0.3982300884955752,0.0,0.0,11.073618352942503,4.507163244942568,6.566455107999936,3768.75,3768.75,3746.5329995448337,3735.459381191891,0.4669273034657648,0.2730569026115583,0.1938704008542064,0.0154461989368136,4.433606714703523,126.47403258655822,-32.46900089147767,-36.30382524947,3.834824357992325,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,-8.906882591091678,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3771.0,3743.0,1.0,0.0,59.638485299164856,0.0,0.0,0.0,97.89935364727609,52.33644859813084,39.823008849557525,73.46379159915243,-60.17699115044248,0.0,0.0,0.2964459581249466,0.1207164044569691,0.1757295536679775,4.3794436494143065,1.993265699675992,2.3861779497383147,3752.130069544553,-1.4162077104642012,-1.4263316293385842,0.966962127316684,1.4162149497905432,3401.548828125,1
2021-09-22,3760.0,3770.0,3740.0,3740.0,3401.548828125,4306200,2179678.0916279443,12073700,0.0655962493756284,252560884.54810503,-6270.029260136548,4325.077372602805,-110580.47612559126,3766.6676647998074,61.30921826305463,980.854969840021,3763.0,3825.826745896951,3700.173254103049,3.339183943499909,0.3169569371162014,0.0,0.0,3762.0666666666666,3801.6666666666665,3722.466666666666,2.1052258510393296,0.2213804713804759,0.0,0.0,3714.0,3827.0,3770.5,3.002923199574808,0.2300884955752212,0.0,0.0,9.732199365957513,5.552170469145557,4.180028896811955,3763.0,3763.0,3745.527922691783,3735.795723325825,0.4921458164135986,0.358383107337082,0.1337627090765165,0.019546716617889,5.511794978714837,132.22403258655822,-33.94516758995171,-35.83209371756634,1.886926127614629,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,-42.36891385767788,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3771.0,3782.0,0.0,1.0,51.72745429796328,0.0,0.0,0.0,95.4731199477898,45.9016393442623,23.00884955752212,50.147492625368734,-76.99115044247787,0.0,0.0,0.2605120859577765,0.1486755407571306,0.1118365452006459,1.168819711339098,1.8283765020086131,-0.6595567906695152,3749.7315846065694,-0.5054535780792735,-0.5067353155599363,0.4566210045662044,0.5054513060104568,3429.74365234375,2
2021-09-24,3784.0,3784.0,3758.0,3771.0,3429.74365234375,6046800,2179678.0916279443,18120500,0.0554971443171428,243259443.89837575,6879.671892571277,4835.996276596498,28354.69278010849,3767.334664952282,68.33783575068654,980.854969840021,3764.3333333333335,3821.9951828431167,3706.6714838235503,3.0635889228610584,0.5578082971960119,0.0,0.0,3763.555555555555,3800.8888888888887,3726.222222222222,1.9839395370807704,0.5997023809523828,0.0,0.0,3714.0,3827.0,3770.5,3.001859559018861,0.504424778761062,0.0,0.0,11.04325629221148,6.650387633758742,4.392868658452739,3764.3333333333335,3764.3333333333335,3749.446703816124,3738.403447523912,0.5429053897756185,0.3498218829516538,0.1930835068239647,0.0238753148611642,6.527694641039969,130.89069925322474,-33.60286806566788,-35.46055610891659,1.8576880432487144,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,28.81720430107672,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3740.0,3782.0,1.0,0.0,60.85195888292573,0.0,0.0,0.0,93.53443255147631,49.65277777777778,50.4424778761062,37.75811209439529,-49.55752212389381,6.933333333333394,0.0,0.2954003345873718,0.1780204995231789,0.1173798350641929,0.7989189740661538,1.6224849964201216,-0.8235660223539678,3753.3637767197474,0.8288770053475947,0.8254606849778412,1.2892828364222453,-0.828881948882426,3429.74365234375,4
2021-09-27,3784.0,3793.0,3767.0,3771.0,3429.74365234375,5237100,-1446006.5237566712,23357600,-0.0324853305301571,208508094.7700364,4468.121670390101,4774.683842228766,50120.53475935829,3768.471833443415,72.64811476806094,980.854969840021,3765.285714285714,3818.873711723459,3711.697716847969,2.846423963760779,0.5533168432065807,0.0,0.0,3765.4761904761904,3801.190476190476,3729.7619047619046,1.896933291179264,0.5773333333333347,0.0,0.0,3714.0,3827.0,3770.5,3.001100276966271,0.504424778761062,0.0,0.0,11.944588570134783,7.70922782103395,4.235360749100833,3765.285714285714,3765.285714285714,3752.76259553672,3740.8180069665855,0.5877002918100961,0.3667764594873227,0.2209238323227733,0.0281225230176714,7.5031427388810386,129.938318300844,-33.358368405465136,-35.1602435798521,1.8018751743869643,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,46.82144831398634,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3740.0,3782.0,0.0,0.0,60.85195888292573,0.0,0.0,0.0,91.94514627574856,46.81528662420383,50.4424778761062,41.297935103244846,-49.55752212389381,8.22857142857174,0.0,0.3193041882254144,0.206277237263626,0.1130269509617884,-0.5522985236616585,1.1875282924037656,-1.739826816065424,3756.6212337444094,0.0,0.0,1.2892828364222453,0.0,3415.19140625,0
2021-09-28,3769.0,3769.0,3725.0,3755.0,3415.19140625,8421400,1616320.7489706017,14936200,0.0305346421764952,159472309.80288833,-17241.78877621298,1629.4734681656596,-35731.2118801379,3765.480073298825,59.67862963939201,980.854969840021,3764.0,3814.586559479767,3713.413440520233,2.687914956416947,0.4110435648069748,0.0,0.0,3763.5,3800.25,3726.75,1.952969310482264,0.3843537414965986,0.0,0.0,3714.0,3827.0,3770.5,3.002125398512221,0.3628318584070796,0.0,0.0,11.23828663893346,8.415039584613853,2.823247054319607,3764.0,3764.0,3753.106811607994,3741.8685249690607,0.5388267290120952,0.4665927109923578,0.0722340180197373,0.0312376254722007,8.540630441815317,131.22403258655822,-33.68844294673883,-34.97626850071294,1.287825553974109,3770.5,3770.5,3770.5,3770.5,0.0,0.0,0.0,0.0,-56.46258503401429,3875.89867617108,3848.183299389002,12.0,4.0,8.0,3740.0,3793.0,0.0,1.0,54.66667794997198,0.0,0.0,0.0,89.98456075235252,51.62818299525248,36.283185840707965,45.72271386430679,-63.71681415929204,0.1500000000000909,0.0,0.3003388965684299,0.2250895691245868,0.075249327443843,2.473501362037796,1.4447229063305715,1.0287784557072244,3756.234884918561,-0.4242906390877765,-0.4251933060121615,0.8595218909481561,0.4242954450489549,3397.486572265625,1
2021-09-29,3640.0,3660.0,3621.0,3646.0,3397.486572265625,10116900,4469805.364355218,4819300,0.0708920152504598,-20844034.45466712,-41055.06627524242,-3706.09399976035,-329404.20788546413,3745.720430636201,49.38941050047946,980.854969840021,3750.8888888888887,3839.067719527764,3662.710058250013,4.701756476982509,-0.0947509630653144,0.0,1.0,3750.037037037037,3787.037037037037,3713.037037037037,1.973313843813888,-0.9059059059059108,0.0,1.0,3621.0,3827.0,3724.0,5.492031518454885,0.1213592233009708,0.0,0.0,1.861687842249012,7.104369236140885,-5.242681393891873,3750.8888888888887,3750.8888888888887,3736.6288405913792,3734.76715274913,0.5276807775704704,0.5988635217588623,-0.0711827441883918,0.0276880751292582,9.591481690031024,144.33514369766954,-37.05438826886319,-35.20717069717408,-1.8472175716891144,3724.0,3724.0,3724.0,3724.0,0.0,0.0,0.0,0.0,-245.7464788732403,3875.89867617108,3848.183299389002,12.0,36.0,-24.0,3740.0,3793.0,0.0,0.0,31.314680011779203,0.0,0.0,0.0,84.01308876908529,38.084665758689525,12.135922330097088,32.95386201563709,-87.86407766990291,-10.911111111111495,0.0,0.0498474942642311,0.1900411541525156,-0.1401936598882845,6.655565132083789,2.486891351481215,4.168673780602575,3725.9204917757297,-2.90279627163782,-2.945760895962657,-2.068224550094011,0.5184141056332692,3446.8740234375,2
2021-09-30,3673.0,3743.0,3657.0,3699.0,3446.8740234375,9909700,4239347.2248203335,14729000,0.0581046102255235,57164270.46742818,51636.27556838249,2443.058174477743,-149620.85667455278,3739.465287657539,56.79986196855696,995.113146856346,3745.7,3834.9593972643775,3656.440602735622,4.765966161965862,0.23840289408588,0.0,0.0,3745.0,3786.9,3703.1,2.237650200267028,-0.0489260143198078,0.0,1.0,3621.0,3827.0,3724.0,5.499639586726113,0.3786407766990291,59.1,0.0,-1.2779458342665748,5.427906222059393,-6.705852056325968,3745.7,3745.7,3730.839788192706,3732.117734026973,0.6229615562735151,0.52474083573795,0.098220720535565,0.0225539538770276,10.85384539731939,149.5240325865584,-38.38650391753444,-34.55965409707049,-3.826849820463949,3724.0,3724.0,3724.0,3724.0,0.0,0.0,0.0,0.0,-90.84836339345392,3875.89867617108,3848.183299389002,12.0,36.0,-24.0,3740.0,3786.12,0.0,0.0,43.87006313088414,0.0,0.0,0.0,79.39388633412683,38.5688807008604,37.86407766990291,28.761061946902657,-62.13592233009709,-16.950000000000273,0.0,-0.0342418413710562,0.1451845550478013,-0.1794263964188575,9.336669347565628,3.856846950698098,5.47982239686753,3718.569675889554,1.4536478332419112,1.4431836593844949,-0.6446414182111226,-1.453646692088057,3388.168212890625,3
